https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ETH,Volume JPY
1663200000000.0,2022-09-15 00:00:00,ETH/JPY,234292.63,236203.86,233268.04,233485.68,78.46361492306508,18320130.48557
1663196400000.0,2022-09-14 23:00:00,ETH/JPY,234499.73,235535.78,232105.15,234292.63,22.93909333281205,5374460.50676
1663192800000.0,2022-09-14 22:00:00,ETH/JPY,232478.75,235669.49,231195.99,234499.73,12.655183178675726,2967637.0385
1663189200000.0,2022-09-14 21:00:00,ETH/JPY,229722.9,232508.73,228125.23,232478.75,3.3391802667555637,776288.45444
1663185600000.0,2022-09-14 20:00:00,ETH/JPY,229392.25,229722.9,228333.62,229722.9,0.5783939668618148,132870.33941
1663182000000.0,2022-09-14 19:00:00,ETH/JPY,226452.19,229425.05,225826.68,229392.25,21.84121538007496,5010205.53877
1663178400000.0,2022-09-14 18:00:00,ETH/JPY,227849.73,227913.39,223450.75,226452.19,6.967344569862627,1577770.43633
1663174800000.0,2022-09-14 17:00:00,ETH/JPY,226587.87,229240.73,226587.87,227849.73,1.147497900787506,261457.08687
1663171200000.0,2022-09-14 16:00:00,ETH/JPY,228160.22,228607.9,226436.38,226587.87,3.135885592993129,710553.63708
1663167600000.0,2022-09-14 15:00:00,ETH/JPY,228318.39,228659.91,227642.35,228160.22,8.88391714226082,2026956.48964
1663164000000.0,2022-09-14 14:00:00,ETH/JPY,228838.8,229435.08,226803.15,228318.39,2.1222957922049117,484559.15838
1663160400000.0,2022-09-14 13:00:00,ETH/JPY,229881.97,229881.97,227379.83,228838.8,3.5112956329084057,803520.67908
1663156800000.0,2022-09-14 12:00:00,ETH/JPY,228261.95,230587.26,227330.89,229881.97,8.34467550961043,1918290.44516
1663153200000.0,2022-09-14 11:00:00,ETH/JPY,229299.15,230085.52,226767.44,228261.95,1.9118100267258735,436393.48473
1663149600000.0,2022-09-14 10:00:00,ETH/JPY,229654.05,229950.11,228440.79,229299.15,0.349311235606412,80096.76941
1663146000000.0,2022-09-14 09:00:00,ETH/JPY,229973.88,230530.55,229324.31,229654.05,0.261,59939.70705
1663142400000.0,2022-09-14 08:00:00,ETH/JPY,230456.54,231073.37,227347.75,229973.88,0.970627620275833,223218.99987
1663138800000.0,2022-09-14 07:00:00,ETH/JPY,231127.35,231695.2,229438.84,230456.53,2.223323421514678,512379.40079
1663135200000.0,2022-09-14 06:00:00,ETH/JPY,232201.03,232273.91,230623.67,231127.35,0.27013437942329194,62435.44326
1663131600000.0,2022-09-14 05:00:00,ETH/JPY,233294.31,233294.31,231848.79,232201.03,0.05907188258381111,13716.55198
1663128000000.0,2022-09-14 04:00:00,ETH/JPY,231294.6,233294.31,230444.02,233294.31,2.750838464598644,641754.96152
1663124400000.0,2022-09-14 03:00:00,ETH/JPY,231318.3,232000.0,230515.85,231294.6,0.8604105467226645,199008.31324
1663120800000.0,2022-09-14 02:00:00,ETH/JPY,228913.74,231318.3,228640.28,231318.3,1.433275666689579,331542.89065
1663117200000.0,2022-09-14 01:00:00,ETH/JPY,226716.7,228924.59,226701.1,228913.74,2.2050135830203987,504757.90604
1663113600000.0,2022-09-14 00:00:00,ETH/JPY,227648.26,227740.21,224571.53,226716.7,5.418300591663516,1228419.22975
1663110000000.0,2022-09-13 23:00:00,ETH/JPY,230144.09,230144.09,226283.91,227648.26,0.6379309216771523,145223.86432
1663106400000.0,2022-09-13 22:00:00,ETH/JPY,230989.44,231119.84,228883.01,230144.09,1.0526509272517057,242261.38974
1663102800000.0,2022-09-13 21:00:00,ETH/JPY,232561.06,233074.98,227330.35,230989.44,1.6439941605988566,379745.29052
1663099200000.0,2022-09-13 20:00:00,ETH/JPY,231908.63,234464.91,231908.63,232561.06,2.792183182902589,649353.08073
1663095600000.0,2022-09-13 19:00:00,ETH/JPY,228539.59,231978.3,227135.29,231908.63,38.327638387799546,8888510.10965
1663092000000.0,2022-09-13 18:00:00,ETH/JPY,233898.77,233986.44,227916.52,228539.59,0.7661981293481799,175106.60634
1663088400000.0,2022-09-13 17:00:00,ETH/JPY,232567.37,234534.55,232301.51,233898.77,0.8243099112919663,192805.07435
1663084800000.0,2022-09-13 16:00:00,ETH/JPY,229736.59,232700.27,229236.13,232567.37,18.176107659943867,4227169.55531
1663081200000.0,2022-09-13 15:00:00,ETH/JPY,229188.17,230235.84,228867.65,229736.59,15.765357284401237,3621879.42265
1663077600000.0,2022-09-13 14:00:00,ETH/JPY,230616.69,232374.07,227216.35,229188.17,31.27172936002761,7167110.42476
1663074000000.0,2022-09-13 13:00:00,ETH/JPY,235495.99,236445.7,230427.86,230616.69,86.6925413226597,19992746.92752
1663070400000.0,2022-09-13 12:00:00,ETH/JPY,247166.65,249000.0,233514.48,235495.99,35.323908019283046,8318638.68967
1663066800000.0,2022-09-13 11:00:00,ETH/JPY,246397.39,247897.06,246343.56,247166.65,7.929578537962141,1959927.36314
1663063200000.0,2022-09-13 10:00:00,ETH/JPY,244979.74,247113.4,244326.25,246397.39,14.37022089893079,3540784.92322
1663059600000.0,2022-09-13 09:00:00,ETH/JPY,244386.13,245690.64,244253.34,244979.74,5.579758560360951,1366927.80138
1663056000000.0,2022-09-13 08:00:00,ETH/JPY,244438.91,244732.75,243384.72,244386.13,0.615143342381992,150332.50084
1663052400000.0,2022-09-13 07:00:00,ETH/JPY,243167.89,244832.43,242395.11,244438.91,3.412482394230935,834143.47684
1663048800000.0,2022-09-13 06:00:00,ETH/JPY,244650.67,245828.86,242586.29,243167.89,2.63279121050892,640210.28347
1663045200000.0,2022-09-13 05:00:00,ETH/JPY,244637.58,245068.58,244295.26,244650.67,10.841474082453974,2652373.89806
1663041600000.0,2022-09-13 04:00:00,ETH/JPY,244500.0,245409.62,243821.01,244637.58,3.409322114247533,834048.31147
1663038000000.0,2022-09-13 03:00:00,ETH/JPY,243578.5,244500.0,242669.46,244500.0,0.28306935595092025,69210.45753
1663034400000.0,2022-09-13 02:00:00,ETH/JPY,241670.29,243578.5,239670.35,243578.5,0.45355254564750175,110475.64874
1663030800000.0,2022-09-13 01:00:00,ETH/JPY,240641.57,241677.46,240436.38,241670.29,0.09867155234513933,23845.98267
1663027200000.0,2022-09-13 00:00:00,ETH/JPY,245080.68,245406.0,239288.36,240641.57,5.532044983665956,1331239.99018
1663023600000.0,2022-09-12 23:00:00,ETH/JPY,243612.21,245080.68,243405.29,245080.68,0.5034656775066888,123389.7106
1663020000000.0,2022-09-12 22:00:00,ETH/JPY,245112.55,245112.55,243034.52,243612.21,5.589926027599356,1361774.23332
1663016400000.0,2022-09-12 21:00:00,ETH/JPY,246579.06,246579.06,243577.07,245112.55,3.866740301791973,947786.57556
1663012800000.0,2022-09-12 20:00:00,ETH/JPY,246308.6,246986.46,246091.71,246579.06,0.30941079270883753,76294.22242
1663009200000.0,2022-09-12 19:00:00,ETH/JPY,246403.88,246672.43,245806.12,246308.6,0.0,0.0
1663005600000.0,2022-09-12 18:00:00,ETH/JPY,246308.6,247166.75,245469.54,246403.88,0.0,0.0
1663002000000.0,2022-09-12 17:00:00,ETH/JPY,243947.41,246308.6,242679.09,246308.6,2.658942220856275,654920.3359
1662998400000.0,2022-09-12 16:00:00,ETH/JPY,243142.73,243950.56,241230.14,243947.41,4.407134846686834,1075109.13137
1662994800000.0,2022-09-12 15:00:00,ETH/JPY,246995.43,247263.26,241854.2,243142.73,7.107059515248513,1728029.85281
1662991200000.0,2022-09-12 14:00:00,ETH/JPY,249440.99,250000.0,246507.84,246995.43,2.1954648137416957,542269.77572
1662987600000.0,2022-09-12 13:00:00,ETH/JPY,249170.1,249806.04,248529.32,249440.99,0.9686280430493802,241615.538
1662984000000.0,2022-09-12 12:00:00,ETH/JPY,249487.9,249712.5,247130.21,249170.1,1.5314006726328722,381579.25874
1662980400000.0,2022-09-12 11:00:00,ETH/JPY,249046.12,250439.91,248500.0,249487.9,6.636055699534928,1655615.60076
1662976800000.0,2022-09-12 10:00:00,ETH/JPY,249972.92,249999.99,247362.74,249046.12,1.2218953293068768,304308.29081
1662973200000.0,2022-09-12 09:00:00,ETH/JPY,250650.51,250765.56,249449.3,249972.92,3.3106341850149206,827568.89428
1662969600000.0,2022-09-12 08:00:00,ETH/JPY,251583.03,252195.96,250571.79,250650.51,0.09532511172628373,23893.28787
1662966000000.0,2022-09-12 07:00:00,ETH/JPY,248573.08,251583.03,248410.05,251583.03,0.5125275137595727,128943.22487
1662962400000.0,2022-09-12 06:00:00,ETH/JPY,247815.29,248696.76,247515.67,248573.08,0.04302039995642328,10693.71332
1662958800000.0,2022-09-12 05:00:00,ETH/JPY,247508.72,247815.29,246149.03,247815.29,0.002,495.63058
1662955200000.0,2022-09-12 04:00:00,ETH/JPY,247021.97,247705.14,246426.25,247508.72,0.7525205199639027,186255.39067
1662951600000.0,2022-09-12 03:00:00,ETH/JPY,248216.89,248216.89,244940.96,247021.97,2.6473650944893685,653957.34095
1662948000000.0,2022-09-12 02:00:00,ETH/JPY,251524.87,251859.37,246328.93,248216.89,0.562651173375027,139659.52441
1662944400000.0,2022-09-12 01:00:00,ETH/JPY,247494.32,253996.51,247474.52,251524.87,0.7513603393572971,188985.81168
1662940800000.0,2022-09-12 00:00:00,ETH/JPY,251693.1,252282.95,247481.23,247494.32,0.8970237412317179,222008.28086
1662937200000.0,2022-09-11 23:00:00,ETH/JPY,249268.93,251693.1,248352.44,251693.1,3.6067752779078965,907800.4507
1662933600000.0,2022-09-11 22:00:00,ETH/JPY,246973.05,249748.53,246973.05,249268.93,0.36114311550982303,90021.75798
1662930000000.0,2022-09-11 21:00:00,ETH/JPY,250358.87,250850.76,245736.95,246973.05,4.8423761950139905,1195936.41813
1662926400000.0,2022-09-11 20:00:00,ETH/JPY,251243.42,251246.18,248444.63,250358.87,2.846300498400556,712596.57646
1662922800000.0,2022-09-11 19:00:00,ETH/JPY,251203.0,251337.64,250474.91,251243.42,0.3495722674050528,87827.732
1662919200000.0,2022-09-11 18:00:00,ETH/JPY,252750.3,252912.21,251122.99,251203.0,1.322426255498541,332197.44266
1662915600000.0,2022-09-11 17:00:00,ETH/JPY,252749.78,255368.4,252168.63,252750.3,0.6372769527869997,161071.941
1662912000000.0,2022-09-11 16:00:00,ETH/JPY,252178.23,252978.14,252012.08,252749.78,18.532363063817503,4684050.68726
1662908400000.0,2022-09-11 15:00:00,ETH/JPY,251420.45,253668.0,251350.51,252178.23,0.41679508492862366,105106.64679
1662904800000.0,2022-09-11 14:00:00,ETH/JPY,251955.52,251955.52,250029.0,251420.45,0.1502239951046146,37769.38445
1662901200000.0,2022-09-11 13:00:00,ETH/JPY,252636.79,252636.79,251389.09,251955.52,0.15086708169759488,38011.79402
1662897600000.0,2022-09-11 12:00:00,ETH/JPY,252545.87,252849.38,251805.84,252636.79,1.0428843331567028,263470.95027
1662894000000.0,2022-09-11 11:00:00,ETH/JPY,250843.14,253252.43,250843.14,252545.87,6.9669112436089335,1759464.66123
1662890400000.0,2022-09-11 10:00:00,ETH/JPY,251002.06,251440.37,250750.0,250843.14,0.012009926641804915,3012.60771
1662886800000.0,2022-09-11 09:00:00,ETH/JPY,251283.38,251835.97,251002.06,251002.06,0.20265514231237783,50866.85819
1662883200000.0,2022-09-11 08:00:00,ETH/JPY,251000.0,251673.36,250889.46,251283.38,0.4113873348886027,103374.8
1662879600000.0,2022-09-11 07:00:00,ETH/JPY,250045.54,251000.0,249821.9,251000.0,0.023988320438247012,6021.06843
1662876000000.0,2022-09-11 06:00:00,ETH/JPY,251562.93,251856.89,248696.78,250045.54,1.5578112204680796,389523.74784
1662872400000.0,2022-09-11 05:00:00,ETH/JPY,251070.13,251856.67,250666.19,251562.93,0.10164470019489756,25570.0386
1662868800000.0,2022-09-11 04:00:00,ETH/JPY,251339.33,251339.33,250865.07,251070.13,0.007006433262292093,1759.10611
1662865200000.0,2022-09-11 03:00:00,ETH/JPY,251359.14,252399.88,251208.03,251339.33,0.5464860153402972,137353.42895
1662861600000.0,2022-09-11 02:00:00,ETH/JPY,251371.83,251452.65,250367.38,251359.14,3.43636909129304,863762.77951
1662858000000.0,2022-09-11 01:00:00,ETH/JPY,252892.82,253083.24,250990.08,251371.83,2.8124446739318403,706969.36446
1662854400000.0,2022-09-11 00:00:00,ETH/JPY,253088.75,253650.98,252535.25,252892.82,0.6209898448678772,157043.87306
1662850800000.0,2022-09-10 23:00:00,ETH/JPY,253947.77,254538.45,253030.04,253088.75,2.0751828257478846,525205.42739
1662847200000.0,2022-09-10 22:00:00,ETH/JPY,249397.69,254532.82,249397.69,253947.77,5.852510759870031,1486232.05637
1662843600000.0,2022-09-10 21:00:00,ETH/JPY,247322.1,252935.1,247322.1,249397.69,9.190636544107525,2292123.52373
1662840000000.0,2022-09-10 20:00:00,ETH/JPY,248428.76,248428.76,246806.24,247322.1,0.055923885249235715,13831.21274
1662836400000.0,2022-09-10 19:00:00,ETH/JPY,247512.92,248428.76,247324.53,248428.76,0.10182417494657221,25296.05352
1662832800000.0,2022-09-10 18:00:00,ETH/JPY,245806.11,247947.56,245806.11,247512.92,1.246190268936264,308448.19234
1662829200000.0,2022-09-10 17:00:00,ETH/JPY,245449.49,245806.11,245028.35,245806.11,0.002,491.61222
1662825600000.0,2022-09-10 16:00:00,ETH/JPY,244730.04,245615.48,244013.19,245449.49,0.3994315082911763,98040.26
1662822000000.0,2022-09-10 15:00:00,ETH/JPY,245043.38,245091.01,244385.13,244730.04,0.019014391204283707,4653.39272
1662818400000.0,2022-09-10 14:00:00,ETH/JPY,244844.81,245043.38,244572.61,245043.38,0.003998681580379768,979.85045
1662814800000.0,2022-09-10 13:00:00,ETH/JPY,246437.53,246437.53,244381.17,244844.81,0.05218858067687855,12778.10312
1662811200000.0,2022-09-10 12:00:00,ETH/JPY,246023.69,247240.14,245000.0,246437.53,1.3282391841453696,327327.98379
1662807600000.0,2022-09-10 11:00:00,ETH/JPY,246000.72,246317.34,245483.24,246023.69,0.008001720403429441,1968.61278
1662804000000.0,2022-09-10 10:00:00,ETH/JPY,245757.55,246000.72,244802.03,246000.72,8.253621298506769,2030396.78204
1662800400000.0,2022-09-10 09:00:00,ETH/JPY,244943.7,245840.75,244919.23,245757.55,0.04201354180166591,10325.1451
1662796800000.0,2022-09-10 08:00:00,ETH/JPY,244125.76,244943.7,243962.05,244943.7,0.32054123229133874,78514.55544
1662793200000.0,2022-09-10 07:00:00,ETH/JPY,247308.12,247308.12,243498.0,244125.76,0.5590571554595468,136480.25296
1662789600000.0,2022-09-10 06:00:00,ETH/JPY,247119.99,247308.12,246614.03,247308.12,0.0029986821298063323,741.59844
1662786000000.0,2022-09-10 05:00:00,ETH/JPY,247095.39,247660.87,246693.89,247119.99,0.9095477567395499,224767.43255
1662782400000.0,2022-09-10 04:00:00,ETH/JPY,247306.45,248289.1,246718.55,247095.39,1.635410873590155,404102.48762
1662778800000.0,2022-09-10 03:00:00,ETH/JPY,248184.81,248188.48,247200.25,247306.45,2.105051716726353,520592.86713
1662775200000.0,2022-09-10 02:00:00,ETH/JPY,245834.03,248240.21,245140.78,248184.81,0.4521926447472752,112227.34562
1662771600000.0,2022-09-10 01:00:00,ETH/JPY,244910.67,246273.58,244897.54,245834.03,2.0110114884013415,494375.05857
1662768000000.0,2022-09-10 00:00:00,ETH/JPY,245176.68,245386.27,243359.44,244910.68,0.9383443669749315,229810.55699
1662764400000.0,2022-09-09 23:00:00,ETH/JPY,245282.25,246616.22,243444.78,245176.68,0.11529082048096907,28266.6206
