https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume IMX,Volume USDT
1659189600,2022-07-30 14:00:00,IMX/USDT,1.1537,1.2089,1.1537,1.1887,178736.38848238,211139.79500738828
1659186000,2022-07-30 13:00:00,IMX/USDT,1.1691,1.1797,1.1466,1.1534,247722.72616363,287982.318000400474
1659182400,2022-07-30 12:00:00,IMX/USDT,1.1503,1.169,1.1376,1.169,176763.04650497,204528.380958701734
1659178800,2022-07-30 11:00:00,IMX/USDT,1.1394,1.1625,1.1329,1.1503,75663.99534507,86898.80168810404
1659175200,2022-07-30 10:00:00,IMX/USDT,1.1582,1.1582,1.1295,1.1393,114140.13850807,130314.389754357377
1659171600,2022-07-30 09:00:00,IMX/USDT,1.1876,1.1876,1.1511,1.1609,139914.90497506,163177.179347039013
1659168000,2022-07-30 08:00:00,IMX/USDT,1.1595,1.2,1.1486,1.1893,244343.05508699,286634.198440231007
1659164400,2022-07-30 07:00:00,IMX/USDT,1.1679,1.1822,1.1537,1.1597,109209.78098391,127203.850761304381
1659160800,2022-07-30 06:00:00,IMX/USDT,1.1574,1.1738,1.1317,1.1708,82440.93576712,95266.0980769408
1659157200,2022-07-30 05:00:00,IMX/USDT,1.1478,1.1669,1.1403,1.1606,65242.52556062,75227.077804923758
1659153600,2022-07-30 04:00:00,IMX/USDT,1.1751,1.1819,1.1378,1.1459,225202.32374789,260347.925952926047
1659150000,2022-07-30 03:00:00,IMX/USDT,1.1656,1.1798,1.1386,1.1767,105916.80509334,122435.71132516942
1659146400,2022-07-30 02:00:00,IMX/USDT,1.1541,1.1781,1.1457,1.1697,196434.46870645,227875.46123330986
1659142800,2022-07-30 01:00:00,IMX/USDT,1.1756,1.2037,1.1299,1.1514,349783.7386293,406658.547581965723
1659139200,2022-07-30 00:00:00,IMX/USDT,1.0605,1.186,1.0605,1.173,510851.0044712,586765.851437032895
1659135600,2022-07-29 23:00:00,IMX/USDT,1.0425,1.0942,1.0381,1.058,287788.89192734,307207.510838581175
1659132000,2022-07-29 22:00:00,IMX/USDT,1.0347,1.0534,1.0275,1.0426,71107.04241766,74013.305507209504
1659128400,2022-07-29 21:00:00,IMX/USDT,1.0289,1.035,1.014,1.0336,39459.47690631,40585.684081510315
1659124800,2022-07-29 20:00:00,IMX/USDT,1.0171,1.0355,1.0145,1.0302,71072.06881907,73021.478981067677
1659121200,2022-07-29 19:00:00,IMX/USDT,1.0143,1.0242,1.008,1.0172,41186.28174737,41924.227953230819
1659117600,2022-07-29 18:00:00,IMX/USDT,1.0164,1.0295,1.0103,1.0153,83315.06356648,84854.809786280726
1659114000,2022-07-29 17:00:00,IMX/USDT,1.0054,1.0183,0.99,1.0178,51941.02762823,52146.681661027264
1659110400,2022-07-29 16:00:00,IMX/USDT,1.0466,1.0466,0.9905,1.0068,153275.43859161,153856.566716487831
1659106800,2022-07-29 15:00:00,IMX/USDT,1.0035,1.0488,0.998,1.0453,150935.10505562,154028.801300587146
1659103200,2022-07-29 14:00:00,IMX/USDT,1.0064,1.0322,1.0035,1.0035,111172.75184066,113144.826996952545
1659099600,2022-07-29 13:00:00,IMX/USDT,0.9862,1.0072,0.9793,1.0018,70132.59454853,69706.589311050982
1659096000,2022-07-29 12:00:00,IMX/USDT,1.0013,1.0044,0.9715,0.9861,221726.87482667,219329.096397493876
1659092400,2022-07-29 11:00:00,IMX/USDT,1.0437,1.0507,0.9924,1.0015,194379.76883158,196558.486194266235
1659088800,2022-07-29 10:00:00,IMX/USDT,1.0448,1.056,1.0305,1.0455,96681.97128043,100786.992355472651
1659085200,2022-07-29 09:00:00,IMX/USDT,1.0244,1.0447,1.0108,1.0447,79147.7515049,81801.37075392498
1659081600,2022-07-29 08:00:00,IMX/USDT,1.0101,1.0267,0.9953,1.0267,74726.74724551,75587.495189788517
1659078000,2022-07-29 07:00:00,IMX/USDT,1.0183,1.0223,1.0026,1.0102,105850.3079591,106871.757624658089
1659074400,2022-07-29 06:00:00,IMX/USDT,1.0533,1.062,1.0039,1.0195,146412.75564085,150955.557893791318
1659070800,2022-07-29 05:00:00,IMX/USDT,1.0391,1.0585,1.0248,1.0522,73597.29065122,76858.191697057241
1659067200,2022-07-29 04:00:00,IMX/USDT,1.0396,1.0485,1.0248,1.0368,108576.19660152,112514.663315705464
1659063600,2022-07-29 03:00:00,IMX/USDT,1.0357,1.0651,1.0277,1.0397,181515.3716427,189730.493795380195
1659060000,2022-07-29 02:00:00,IMX/USDT,1.0124,1.075,0.9918,1.0351,572487.60987898,598181.071303034994
1659056400,2022-07-29 01:00:00,IMX/USDT,0.9696,1.0135,0.9607,1.0109,184766.51707763,181817.768523470994
1659052800,2022-07-29 00:00:00,IMX/USDT,0.9539,0.9701,0.9303,0.97,71464.75754553,67887.595391851862
1659049200,2022-07-28 23:00:00,IMX/USDT,0.9574,0.9574,0.9339,0.9531,68086.29783474,64390.772173051836
1659045600,2022-07-28 22:00:00,IMX/USDT,0.9473,0.958,0.9406,0.958,26368.64109593,25040.704882080409
1659042000,2022-07-28 21:00:00,IMX/USDT,0.9512,0.9591,0.9417,0.9487,39635.42441939,37698.134124467548
1659038400,2022-07-28 20:00:00,IMX/USDT,0.9538,0.964,0.942,0.9502,111455.58249464,106322.848709939429
1659034800,2022-07-28 19:00:00,IMX/USDT,0.9355,0.955,0.9355,0.954,44002.96432311,41540.283092675189
1659031200,2022-07-28 18:00:00,IMX/USDT,0.9527,0.9527,0.9257,0.936,54758.35658786,51195.865535131469
1659027600,2022-07-28 17:00:00,IMX/USDT,0.9335,0.9558,0.932,0.9518,69048.65437026,65403.089317907722
1659024000,2022-07-28 16:00:00,IMX/USDT,0.9469,0.958,0.9303,0.9357,190842.0110169,179851.122287915718
1659020400,2022-07-28 15:00:00,IMX/USDT,0.9237,0.9645,0.9133,0.946,194254.0318288,183215.265337029272
1659016800,2022-07-28 14:00:00,IMX/USDT,0.9029,0.9234,0.8975,0.9223,71821.13234701,65121.761988249577
1659013200,2022-07-28 13:00:00,IMX/USDT,0.908,0.9302,0.8942,0.8991,146516.51814397,133531.461384743561
1659009600,2022-07-28 12:00:00,IMX/USDT,0.924,0.924,0.8836,0.9082,184454.49585032,167284.685404116161
1659006000,2022-07-28 11:00:00,IMX/USDT,0.9193,0.9238,0.9046,0.9238,111646.35896264,102100.884536550229
1659002400,2022-07-28 10:00:00,IMX/USDT,0.9062,0.9355,0.9062,0.9187,110816.56663256,102359.27700004338
1658998800,2022-07-28 09:00:00,IMX/USDT,0.9083,0.9103,0.8923,0.9057,60775.86139877,54811.000108231786
1658995200,2022-07-28 08:00:00,IMX/USDT,0.8964,0.9098,0.8887,0.9098,46732.52751985,41885.3711850621
1658991600,2022-07-28 07:00:00,IMX/USDT,0.895,0.896,0.8829,0.896,45525.75996148,40497.299439443174
1658988000,2022-07-28 06:00:00,IMX/USDT,0.8943,0.9028,0.8917,0.8944,70119.64055032,62983.369017127591
1658984400,2022-07-28 05:00:00,IMX/USDT,0.8846,0.8957,0.8791,0.8957,52198.01151007,46311.659446520243
1658980800,2022-07-28 04:00:00,IMX/USDT,0.8981,0.8995,0.8837,0.8852,36378.10780739,32361.88858829426
1658977200,2022-07-28 03:00:00,IMX/USDT,0.8992,0.9107,0.8958,0.8961,46876.93106897,42247.526159608776
1658973600,2022-07-28 02:00:00,IMX/USDT,0.8845,0.9026,0.8769,0.9011,77130.07039048,69008.190782855865
1658970000,2022-07-28 01:00:00,IMX/USDT,0.8812,0.8862,0.8763,0.8845,21826.15013741,19202.295790269939
1658966400,2022-07-28 00:00:00,IMX/USDT,0.8901,0.8954,0.8724,0.8825,77980.04789422,68884.15744722982
1658962800,2022-07-27 23:00:00,IMX/USDT,0.8767,0.8901,0.8724,0.8898,42801.92401297,37659.840866516361
1658959200,2022-07-27 22:00:00,IMX/USDT,0.8635,0.879,0.8624,0.8783,39241.78706452,34189.98524786909
1658955600,2022-07-27 21:00:00,IMX/USDT,0.872,0.8727,0.86,0.8649,68592.63142978,59330.387457922925
1658952000,2022-07-27 20:00:00,IMX/USDT,0.8658,0.8745,0.8603,0.8724,87872.1457834,76022.30343736095
1658948400,2022-07-27 19:00:00,IMX/USDT,0.8524,0.8674,0.8488,0.8656,108010.37988109,92799.796118340261
1658944800,2022-07-27 18:00:00,IMX/USDT,0.8032,0.8598,0.8021,0.8512,398372.40424878,332517.515523871391
1658941200,2022-07-27 17:00:00,IMX/USDT,0.7988,0.808,0.7964,0.8021,55932.06438385,44881.780744359878
1658937600,2022-07-27 16:00:00,IMX/USDT,0.8061,0.8191,0.795,0.7982,58537.25398168,47310.911223742682
1658934000,2022-07-27 15:00:00,IMX/USDT,0.8118,0.8143,0.8031,0.8056,46059.95583612,37191.300022006535
1658930400,2022-07-27 14:00:00,IMX/USDT,0.8132,0.8165,0.8065,0.8118,106625.69693886,86589.763318354736
1658926800,2022-07-27 13:00:00,IMX/USDT,0.8111,0.8172,0.802,0.8134,31772.2725364,25716.984118324098
1658923200,2022-07-27 12:00:00,IMX/USDT,0.8005,0.8132,0.796,0.8125,20787.66123931,16759.513238157079
1658919600,2022-07-27 11:00:00,IMX/USDT,0.8005,0.8097,0.7943,0.7995,37339.35719863,29940.576289852917
1658916000,2022-07-27 10:00:00,IMX/USDT,0.8036,0.8051,0.7985,0.8004,70121.86470457,56113.61410535706
1658912400,2022-07-27 09:00:00,IMX/USDT,0.812,0.8122,0.8028,0.8048,28527.59860587,23030.512236041253
1658908800,2022-07-27 08:00:00,IMX/USDT,0.8163,0.8182,0.812,0.8134,32679.57374994,26641.316553595456
1658905200,2022-07-27 07:00:00,IMX/USDT,0.8094,0.8216,0.8091,0.8161,60004.41188121,49103.041045592912
1658901600,2022-07-27 06:00:00,IMX/USDT,0.8127,0.8131,0.8047,0.8102,16036.82358617,12966.515882831239
1658898000,2022-07-27 05:00:00,IMX/USDT,0.7996,0.8149,0.7994,0.813,75639.94656874,61161.35724347584
1658894400,2022-07-27 04:00:00,IMX/USDT,0.7916,0.8013,0.7912,0.8003,33744.86156271,26940.574055613049
1658890800,2022-07-27 03:00:00,IMX/USDT,0.7979,0.7993,0.7896,0.7909,48192.87728063,38199.210907691667
1658887200,2022-07-27 02:00:00,IMX/USDT,0.7961,0.7984,0.7907,0.7984,17493.0401414,13885.071602036074
1658883600,2022-07-27 01:00:00,IMX/USDT,0.8074,0.8109,0.7954,0.7961,75751.65410336,60822.9177230691
1658880000,2022-07-27 00:00:00,IMX/USDT,0.8164,0.8172,0.8041,0.8073,19695.89525603,15989.292254124951
1658876400,2022-07-26 23:00:00,IMX/USDT,0.8092,0.8164,0.8063,0.816,23432.52607707,19029.283575513932
1658872800,2022-07-26 22:00:00,IMX/USDT,0.7987,0.8126,0.7979,0.8106,21839.94200903,17658.606103137723
1658869200,2022-07-26 21:00:00,IMX/USDT,0.7964,0.8069,0.7949,0.799,17854.60168912,14266.745057618041
1658865600,2022-07-26 20:00:00,IMX/USDT,0.7889,0.7972,0.7856,0.7965,41927.51913048,33169.091372910271
1658862000,2022-07-26 19:00:00,IMX/USDT,0.789,0.7912,0.7829,0.7885,29261.84240711,23017.134666158135
1658858400,2022-07-26 18:00:00,IMX/USDT,0.795,0.8001,0.784,0.7887,42945.44638458,33976.658643631683
1658854800,2022-07-26 17:00:00,IMX/USDT,0.7879,0.8043,0.7879,0.795,104977.63963309,83428.699222827722
1658851200,2022-07-26 16:00:00,IMX/USDT,0.7878,0.7891,0.785,0.7878,844254.29054164,665285.634006239879
1658847600,2022-07-26 15:00:00,IMX/USDT,0.7995,0.7998,0.7867,0.7872,29311.21613905,23276.923049926584
1658844000,2022-07-26 14:00:00,IMX/USDT,0.8001,0.8046,0.7946,0.8003,21957.50118375,17544.809293590839
1658840400,2022-07-26 13:00:00,IMX/USDT,0.8037,0.8044,0.7873,0.8038,63876.51338705,50828.116494627934
1658836800,2022-07-26 12:00:00,IMX/USDT,0.8119,0.8187,0.7985,0.8027,49641.07934236,40181.728108446167
1658833200,2022-07-26 11:00:00,IMX/USDT,0.8167,0.8204,0.8052,0.811,20928.58846043,16963.006491432824
1658829600,2022-07-26 10:00:00,IMX/USDT,0.8213,0.8261,0.8151,0.8158,16831.47753615,13785.181561636757
1658826000,2022-07-26 09:00:00,IMX/USDT,0.8103,0.8293,0.8103,0.8223,36023.82058903,29572.646750719416
1658822400,2022-07-26 08:00:00,IMX/USDT,0.8064,0.8108,0.7989,0.8099,41201.88587658,33175.415810461853
1658818800,2022-07-26 07:00:00,IMX/USDT,0.8079,0.8133,0.8053,0.8076,44050.75057787,35637.686495990179
1658815200,2022-07-26 06:00:00,IMX/USDT,0.8204,0.8216,0.8048,0.8078,107703.38226666,87419.291196148293
1658811600,2022-07-26 05:00:00,IMX/USDT,0.8178,0.824,0.8143,0.8209,21649.28728672,17700.621456700691
1658808000,2022-07-26 04:00:00,IMX/USDT,0.8178,0.8272,0.816,0.8164,23136.10573019,18999.938249705939
1658804400,2022-07-26 03:00:00,IMX/USDT,0.8089,0.8212,0.7986,0.8184,86921.95609192,70518.870793061469
1658800800,2022-07-26 02:00:00,IMX/USDT,0.8103,0.8129,0.8063,0.8097,36497.35720718,29523.583799697599
1658797200,2022-07-26 01:00:00,IMX/USDT,0.8113,0.8177,0.808,0.8098,51275.66838756,41697.349788057356
1658793600,2022-07-26 00:00:00,IMX/USDT,0.8257,0.8265,0.8084,0.8103,144143.4376255,117819.670499067588
1658790000,2022-07-25 23:00:00,IMX/USDT,0.8541,0.8541,0.8227,0.8254,116747.48830138,97495.944823826238
1658786400,2022-07-25 22:00:00,IMX/USDT,0.8624,0.8624,0.8488,0.8563,52211.00868029,44577.215738776305
1658782800,2022-07-25 21:00:00,IMX/USDT,0.8647,0.8677,0.8609,0.8624,21747.01879495,18832.931396895635
1658779200,2022-07-25 20:00:00,IMX/USDT,0.8642,0.8678,0.8616,0.8644,269128.53643212,233241.167665136362
1658775600,2022-07-25 19:00:00,IMX/USDT,0.8833,0.8847,0.8517,0.8643,96069.41382624,82782.569076779658
1658772000,2022-07-25 18:00:00,IMX/USDT,0.8828,0.8885,0.8816,0.8832,22171.08260959,19615.099859784292
1658768400,2022-07-25 17:00:00,IMX/USDT,0.8878,0.8918,0.8815,0.8832,17598.30220798,15628.892953555133
1658764800,2022-07-25 16:00:00,IMX/USDT,0.8858,0.8943,0.8811,0.8886,21353.87525034,18955.803924205933
1658761200,2022-07-25 15:00:00,IMX/USDT,0.8873,0.8893,0.8801,0.8846,6055.46297242,5351.254344957515
1658757600,2022-07-25 14:00:00,IMX/USDT,0.886,0.8889,0.8729,0.8882,25912.32635911,22790.225350985959
1658754000,2022-07-25 13:00:00,IMX/USDT,0.8898,0.8925,0.8794,0.8863,14801.30539046,13114.209182774294
1658750400,2022-07-25 12:00:00,IMX/USDT,0.8918,0.8918,0.8796,0.8901,14303.07620505,12652.193792766209
1658746800,2022-07-25 11:00:00,IMX/USDT,0.8979,0.9012,0.89,0.8902,20456.4452814,18353.065856489669
1658743200,2022-07-25 10:00:00,IMX/USDT,0.8927,0.9023,0.8884,0.9009,15028.81740772,13484.250756292269
1658739600,2022-07-25 09:00:00,IMX/USDT,0.898,0.905,0.892,0.8924,32766.5922,29509.08607352
1658736000,2022-07-25 08:00:00,IMX/USDT,0.8897,0.9006,0.8837,0.8994,72409.20103152,64639.570953777482
1658732400,2022-07-25 07:00:00,IMX/USDT,0.8859,0.891,0.8815,0.8894,26187.0616366,23194.888247993768
1658728800,2022-07-25 06:00:00,IMX/USDT,0.884,0.8872,0.8796,0.8855,12190.22726113,10766.507630019804
1658725200,2022-07-25 05:00:00,IMX/USDT,0.8874,0.8916,0.8781,0.8838,32714.75206607,28911.202851415975
1658721600,2022-07-25 04:00:00,IMX/USDT,0.8812,0.8882,0.8706,0.8882,15004.11852022,13134.071203843744
1658718000,2022-07-25 03:00:00,IMX/USDT,0.8724,0.8812,0.8718,0.8812,42433.92404673,37223.643637595178
1658714400,2022-07-25 02:00:00,IMX/USDT,0.8803,0.8803,0.8692,0.8733,59913.87518504,52378.53831154186
1658710800,2022-07-25 01:00:00,IMX/USDT,0.8835,0.8835,0.8731,0.8812,107496.78725363,94320.549300329765
1658707200,2022-07-25 00:00:00,IMX/USDT,0.9189,0.925,0.8815,0.8845,107749.75625564,97364.905787576115
1658703600,2022-07-24 23:00:00,IMX/USDT,0.9195,0.9237,0.911,0.9181,27138.33882547,24901.480058325246
1658700000,2022-07-24 22:00:00,IMX/USDT,0.9315,0.9393,0.9173,0.9207,48365.89665071,44851.452645468682
1658696400,2022-07-24 21:00:00,IMX/USDT,0.9205,0.9326,0.92,0.93,26165.0143719,24301.396959325953
1658692800,2022-07-24 20:00:00,IMX/USDT,0.9156,0.9274,0.9152,0.9206,21161.36422874,19490.514810294798
1658689200,2022-07-24 19:00:00,IMX/USDT,0.9135,0.9215,0.9116,0.9172,71214.63000372,65341.002985893856
1658685600,2022-07-24 18:00:00,IMX/USDT,0.9207,0.9207,0.9125,0.9151,2565.5543082,2348.548038852822
1658682000,2022-07-24 17:00:00,IMX/USDT,0.9166,0.9243,0.9142,0.9192,23682.7355,21781.06675996
1658678400,2022-07-24 16:00:00,IMX/USDT,0.9268,0.9269,0.9122,0.9166,23781.19118901,21866.172779881267
1658674800,2022-07-24 15:00:00,IMX/USDT,0.9225,0.9297,0.9219,0.9286,9789.67158773,9075.882435692986
1658671200,2022-07-24 14:00:00,IMX/USDT,0.9172,0.93,0.9123,0.9242,72275.06911006,66488.917806114133
1658667600,2022-07-24 13:00:00,IMX/USDT,0.9142,0.9177,0.9101,0.9177,24189.7793,22115.06541022
1658664000,2022-07-24 12:00:00,IMX/USDT,0.9294,0.9339,0.9114,0.9139,40215.46523939,37136.043233290592
1658660400,2022-07-24 11:00:00,IMX/USDT,0.9123,0.9412,0.9123,0.9301,61774.58448238,57413.032955897654
1658656800,2022-07-24 10:00:00,IMX/USDT,0.919,0.9209,0.9091,0.9125,70539.62804016,64443.343728796855
1658653200,2022-07-24 09:00:00,IMX/USDT,0.9261,0.9297,0.9172,0.9186,15397.00112172,14232.463256288614
1658649600,2022-07-24 08:00:00,IMX/USDT,0.9297,0.9297,0.921,0.9261,8857.9667,8205.92408366
1658646000,2022-07-24 07:00:00,IMX/USDT,0.9305,0.9352,0.9286,0.9286,9819.67413408,9157.344804062959
1658642400,2022-07-24 06:00:00,IMX/USDT,0.9337,0.9374,0.9291,0.9291,15075.05319861,14065.252803421729
1658638800,2022-07-24 05:00:00,IMX/USDT,0.9233,0.9415,0.9233,0.9343,56258.85094286,52600.833454003705
1658635200,2022-07-24 04:00:00,IMX/USDT,0.9162,0.9237,0.915,0.9228,8229.71109787,7560.74414143581
1658631600,2022-07-24 03:00:00,IMX/USDT,0.9346,0.9346,0.9146,0.9163,11238.91712498,10373.36902790703
1658628000,2022-07-24 02:00:00,IMX/USDT,0.9192,0.9372,0.9134,0.9351,38170.85663138,35397.969357314512
1658624400,2022-07-24 01:00:00,IMX/USDT,0.9236,0.9271,0.9121,0.919,23520.4165124,21563.233647304593
1658620800,2022-07-24 00:00:00,IMX/USDT,0.9251,0.9377,0.9226,0.9229,46663.91010259,43448.785077524847
1658617200,2022-07-23 23:00:00,IMX/USDT,0.9247,0.9312,0.9232,0.9233,28234.3589151,26189.313872244023
1658613600,2022-07-23 22:00:00,IMX/USDT,0.9082,0.9296,0.9081,0.9241,21724.68869935,20074.422906874914
1658610000,2022-07-23 21:00:00,IMX/USDT,0.9146,0.9168,0.9075,0.9083,19977.80304112,18232.912387762855
1658606400,2022-07-23 20:00:00,IMX/USDT,0.9107,0.9155,0.9086,0.9144,14260.57211538,13007.526080069352
1658602800,2022-07-23 19:00:00,IMX/USDT,0.898,0.9111,0.8954,0.9096,23512.98596749,21194.056089439368
1658599200,2022-07-23 18:00:00,IMX/USDT,0.9034,0.9078,0.895,0.8981,47393.42168949,42756.804687261584
1658595600,2022-07-23 17:00:00,IMX/USDT,0.9086,0.9093,0.898,0.9036,105627.87314532,95511.601378690754
1658592000,2022-07-23 16:00:00,IMX/USDT,0.9165,0.918,0.9064,0.9073,12128.43490173,11062.666295989933
1658588400,2022-07-23 15:00:00,IMX/USDT,0.91,0.9208,0.9099,0.9178,19722.1012808,18036.605155320694
1658584800,2022-07-23 14:00:00,IMX/USDT,0.9227,0.9237,0.904,0.9095,18149.06150487,16613.86002677838
1658581200,2022-07-23 13:00:00,IMX/USDT,0.9169,0.9255,0.9148,0.9242,36785.68235589,33821.124734420199
1658577600,2022-07-23 12:00:00,IMX/USDT,0.9035,0.919,0.8991,0.9152,41488.40788835,37620.837664508349
1658574000,2022-07-23 11:00:00,IMX/USDT,0.9191,0.9199,0.9032,0.905,92806.86546354,84597.793634838762
1658570400,2022-07-23 10:00:00,IMX/USDT,0.9328,0.9362,0.9158,0.9187,42562.65011794,39317.082561181354
1658566800,2022-07-23 09:00:00,IMX/USDT,0.9309,0.9363,0.9258,0.9326,62224.57732239,57929.32148674783
1658563200,2022-07-23 08:00:00,IMX/USDT,0.945,0.9542,0.927,0.929,45841.1759525,43138.070695853494
1658559600,2022-07-23 07:00:00,IMX/USDT,0.953,0.9536,0.9418,0.9456,25439.02037884,24060.219058232426
1658556000,2022-07-23 06:00:00,IMX/USDT,0.9526,0.9583,0.9491,0.9532,16835.15813251,16057.709767125806
1658552400,2022-07-23 05:00:00,IMX/USDT,0.9591,0.9683,0.9523,0.9523,36685.93454931,35301.413629379729
1658548800,2022-07-23 04:00:00,IMX/USDT,0.9452,0.9657,0.9436,0.9582,52240.24190905,50017.621162857658
1658545200,2022-07-23 03:00:00,IMX/USDT,0.9486,0.9512,0.9436,0.947,45284.73115883,42861.497082956067
1658541600,2022-07-23 02:00:00,IMX/USDT,0.9447,0.9596,0.9447,0.949,53434.92418536,51011.694671977625
1658538000,2022-07-23 01:00:00,IMX/USDT,0.9475,0.951,0.9443,0.9448,24771.39436413,23480.673441735646
1658534400,2022-07-23 00:00:00,IMX/USDT,0.9292,0.9488,0.9236,0.9483,64381.50017243,60285.252778856476
1658530800,2022-07-22 23:00:00,IMX/USDT,0.9385,0.9401,0.924,0.9272,27296.01350104,25406.637641771211
1658527200,2022-07-22 22:00:00,IMX/USDT,0.9381,0.9435,0.9304,0.94,12884.70115982,12083.387507508902
1658523600,2022-07-22 21:00:00,IMX/USDT,0.9299,0.9424,0.9299,0.9404,22369.58132728,20990.676348175621
1658520000,2022-07-22 20:00:00,IMX/USDT,0.9343,0.9393,0.9274,0.93,62166.65703043,57950.783877896428
1658516400,2022-07-22 19:00:00,IMX/USDT,0.9639,0.9669,0.9319,0.9354,207441.1711435,197102.739160971977
1658512800,2022-07-22 18:00:00,IMX/USDT,0.9611,0.966,0.9555,0.9651,23767.82688549,22815.766514055945
1658509200,2022-07-22 17:00:00,IMX/USDT,0.9629,0.9681,0.953,0.9613,50056.2491406,48017.684759781884
1658505600,2022-07-22 16:00:00,IMX/USDT,0.9594,0.9662,0.9497,0.9639,94470.33038958,90357.982711793014
1658502000,2022-07-22 15:00:00,IMX/USDT,0.9894,0.9894,0.9587,0.9633,172240.93710453,166814.043744282251
1658498400,2022-07-22 14:00:00,IMX/USDT,0.9883,0.9954,0.9764,0.9903,266777.08811376,263390.673832686503
1658494800,2022-07-22 13:00:00,IMX/USDT,1.0112,1.0123,0.9887,0.9887,85531.58156939,85412.353132822033
1658491200,2022-07-22 12:00:00,IMX/USDT,1.0216,1.0217,1.0077,1.0097,65391.01740218,66319.254039077061
1658487600,2022-07-22 11:00:00,IMX/USDT,1.0147,1.024,1.0125,1.0221,99094.28959239,101040.736573118424
1658484000,2022-07-22 10:00:00,IMX/USDT,1.0147,1.0236,1.0147,1.0155,60191.69281756,61374.13495469011
1658480400,2022-07-22 09:00:00,IMX/USDT,1.0005,1.0231,0.9997,1.0147,121198.92914367,122646.274939802287
1658476800,2022-07-22 08:00:00,IMX/USDT,0.9915,1.009,0.9861,0.9985,124909.99338453,125139.433431517242
1658473200,2022-07-22 07:00:00,IMX/USDT,0.9984,1.0014,0.986,0.9913,65449.80244208,65058.006960321792
1658469600,2022-07-22 06:00:00,IMX/USDT,0.9916,1.0006,0.9906,1.0001,53284.20269685,53036.252162416834
1658466000,2022-07-22 05:00:00,IMX/USDT,0.9772,0.9911,0.974,0.9903,48942.72926738,48116.364123951347
1658462400,2022-07-22 04:00:00,IMX/USDT,0.9774,0.9824,0.9663,0.9773,113305.29987901,110427.975542974169
1658458800,2022-07-22 03:00:00,IMX/USDT,0.9804,0.9828,0.9719,0.9778,33251.76640826,32474.469608765291
1658455200,2022-07-22 02:00:00,IMX/USDT,0.9842,0.9893,0.9799,0.9807,22979.83370132,22598.918518976598
1658451600,2022-07-22 01:00:00,IMX/USDT,0.9977,1.0013,0.984,0.9851,25634.29229238,25469.201367616939
1658448000,2022-07-22 00:00:00,IMX/USDT,0.9856,1.0033,0.9803,0.9964,59703.99490596,59418.951181772273
1658444400,2022-07-21 23:00:00,IMX/USDT,0.9774,0.9905,0.9767,0.984,84515.57202459,83139.479198510829
1658440800,2022-07-21 22:00:00,IMX/USDT,0.9926,0.9926,0.9742,0.9777,46317.73085903,45475.947180527107
1658437200,2022-07-21 21:00:00,IMX/USDT,0.9886,0.994,0.9847,0.993,26887.17124874,26621.637706078536
1658433600,2022-07-21 20:00:00,IMX/USDT,0.9945,0.9972,0.987,0.9884,51142.64968272,50738.280205614288
1658430000,2022-07-21 19:00:00,IMX/USDT,0.9805,0.9959,0.9797,0.9942,49547.42449996,49002.651994253749
1658426400,2022-07-21 18:00:00,IMX/USDT,0.9748,0.984,0.9739,0.9791,57943.72696418,56836.006329267325
1658422800,2022-07-21 17:00:00,IMX/USDT,0.9883,0.9996,0.9725,0.9746,115498.52348416,113979.055652651821
1658419200,2022-07-21 16:00:00,IMX/USDT,0.9676,0.9903,0.9669,0.9874,166729.32232001,163915.99985743028
1658415600,2022-07-21 15:00:00,IMX/USDT,0.9586,0.9698,0.9578,0.9685,52388.09149193,50525.834229343206
1658412000,2022-07-21 14:00:00,IMX/USDT,0.9674,0.9696,0.947,0.9596,74138.74815943,71245.948433512724
1658408400,2022-07-21 13:00:00,IMX/USDT,0.9646,0.9707,0.9573,0.9672,72323.31603194,69689.292614407409
1658404800,2022-07-21 12:00:00,IMX/USDT,0.9528,0.9692,0.9513,0.9648,107872.35418602,103593.774255481115
1658401200,2022-07-21 11:00:00,IMX/USDT,0.9502,0.9565,0.9399,0.9536,147508.7000732,139764.07512670448
1658397600,2022-07-21 10:00:00,IMX/USDT,0.9597,0.9633,0.9489,0.95,89250.73110246,85078.190287471868
1658394000,2022-07-21 09:00:00,IMX/USDT,0.9591,0.9677,0.9538,0.96,129907.82063287,124944.338309268597
1658390400,2022-07-21 08:00:00,IMX/USDT,0.9591,0.9645,0.9534,0.9599,59314.01445904,56901.641674218404
1658386800,2022-07-21 07:00:00,IMX/USDT,0.9483,0.9644,0.9474,0.9584,85173.8374153,81695.0035815561
1658383200,2022-07-21 06:00:00,IMX/USDT,0.9656,0.9656,0.9481,0.9491,36958.09376636,35290.303051320078
1658379600,2022-07-21 05:00:00,IMX/USDT,0.9477,0.9685,0.9367,0.9655,97662.69908869,93042.210257027359
1658376000,2022-07-21 04:00:00,IMX/USDT,0.9403,0.9512,0.9322,0.9478,105079.83352257,98898.752358774952
1658372400,2022-07-21 03:00:00,IMX/USDT,0.9489,0.9538,0.937,0.94,57734.16031678,54668.232542250908
1658368800,2022-07-21 02:00:00,IMX/USDT,0.9789,0.9851,0.9449,0.9455,127348.17028702,122782.339851206896
1658365200,2022-07-21 01:00:00,IMX/USDT,0.9861,0.9935,0.9748,0.9787,69706.18427468,68835.321037833786
