https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume HEART,Volume USDT
1660262400,2022-08-12 00:00:00,HEART/USDT,0.00618,0.00621,0.00595,0.006,32088501.4221,194759.935689627
1660176000,2022-08-11 00:00:00,HEART/USDT,0.0062,0.0066,0.00613,0.00618,35169075.8022,222369.902250861
1660089600,2022-08-10 00:00:00,HEART/USDT,0.006,0.00639,0.00582,0.00622,29819237.8647,181194.987887941
1660003200,2022-08-09 00:00:00,HEART/USDT,0.00626,0.00641,0.0058,0.006,37630450.1718,231438.679772878
1659916800,2022-08-08 00:00:00,HEART/USDT,0.00627,0.00665,0.00618,0.00625,36319017.38843397,229180.5665791179537
1659830400,2022-08-07 00:00:00,HEART/USDT,0.00638,0.00669,0.00606,0.00626,40105322.5654,252142.415080317
1659744000,2022-08-06 00:00:00,HEART/USDT,0.00579,0.00946,0.00577,0.00638,72702470.7062,515177.529337244
1659657600,2022-08-05 00:00:00,HEART/USDT,0.00561,0.00582,0.00559,0.00579,34172569.8107,193591.188006966
1659571200,2022-08-04 00:00:00,HEART/USDT,0.0056,0.00565,0.00555,0.00562,35546762.1338,199644.984443911
1659484800,2022-08-03 00:00:00,HEART/USDT,0.00565,0.00572,0.00533,0.0056,33222346.662,186701.957059062
1659398400,2022-08-02 00:00:00,HEART/USDT,0.00623,0.00627,0.00505,0.00565,51451167.3160645,303651.34690932798
1659312000,2022-08-01 00:00:00,HEART/USDT,0.00606,0.00626,0.00592,0.00622,37490362.9677,228363.259166035
1659225600,2022-07-31 00:00:00,HEART/USDT,0.00603,0.00612,0.00583,0.00606,38896512.7241,234780.418333359
1659139200,2022-07-30 00:00:00,HEART/USDT,0.0061,0.00635,0.00595,0.00603,39585852.273,242277.949489859
1659052800,2022-07-29 00:00:00,HEART/USDT,0.00628,0.00628,0.0056,0.0061,34977820.9514,212928.750819715
1658966400,2022-07-28 00:00:00,HEART/USDT,0.00607,0.00649,0.00586,0.00628,38856288.8953,239542.021042988
1658880000,2022-07-27 00:00:00,HEART/USDT,0.00607,0.00636,0.00576,0.00608,39272202.3502,239324.091899496
1658793600,2022-07-26 00:00:00,HEART/USDT,0.00601,0.00611,0.00591,0.00606,32588938.0533,196519.335315943
1658707200,2022-07-25 00:00:00,HEART/USDT,0.00612,0.0062,0.006,0.00601,38915899.3126,237812.938048881
1658620800,2022-07-24 00:00:00,HEART/USDT,0.00629,0.00634,0.00598,0.00612,35288534.6498,218716.892897982
1658534400,2022-07-23 00:00:00,HEART/USDT,0.00654,0.00664,0.00615,0.00629,31950287.1331,206656.9495927313491
1658448000,2022-07-22 00:00:00,HEART/USDT,0.00666,0.0074,0.00637,0.00654,38787597.3713,262986.224266627
1658361600,2022-07-21 00:00:00,HEART/USDT,0.00641,0.00747,0.00621,0.00666,38466788.8425,255266.357345874
1658275200,2022-07-20 00:00:00,HEART/USDT,0.00642,0.00665,0.00625,0.00641,29654788.46840833,191625.3566834323945
1658188800,2022-07-19 00:00:00,HEART/USDT,0.00643,0.00665,0.00609,0.00642,34482539.66010707,219612.0934800604127
1658102400,2022-07-18 00:00:00,HEART/USDT,0.00627,0.0065,0.00621,0.00644,36648161.17540313,232319.2169380809618
1658016000,2022-07-17 00:00:00,HEART/USDT,0.00608,0.00639,0.006,0.00627,30935226.60080413,192444.9379846595914
1657929600,2022-07-16 00:00:00,HEART/USDT,0.00621,0.00621,0.006,0.0061,30764788.84307039,187113.2003264220232
1657843200,2022-07-15 00:00:00,HEART/USDT,0.00624,0.00634,0.00608,0.00621,33689973.73436424,208566.1492336118418
1657756800,2022-07-14 00:00:00,HEART/USDT,0.00626,0.00641,0.00609,0.00624,34101588.57931023,212311.4683858759772
1657670400,2022-07-13 00:00:00,HEART/USDT,0.00673,0.00674,0.00591,0.00625,44062934.78838698,285445.2429819438375
1657584000,2022-07-12 00:00:00,HEART/USDT,0.00683,0.00685,0.00672,0.00673,34380867.90614871,232494.4397589273036
1657497600,2022-07-11 00:00:00,HEART/USDT,0.00687,0.00691,0.00682,0.00683,31373013.5128606,215755.0342267645146
1657411200,2022-07-10 00:00:00,HEART/USDT,0.00687,0.00691,0.00684,0.00687,32274827.95744563,221792.2926136063322
1657324800,2022-07-09 00:00:00,HEART/USDT,0.00679,0.00688,0.00679,0.00687,26791451.46031641,183140.3002465889124
1657238400,2022-07-08 00:00:00,HEART/USDT,0.0069,0.00701,0.00679,0.00679,32236706.07797211,221525.5015946034781
1657152000,2022-07-07 00:00:00,HEART/USDT,0.00676,0.00698,0.0067,0.0069,37059920.9746767,252004.1281956769589
1657065600,2022-07-06 00:00:00,HEART/USDT,0.00675,0.00679,0.00673,0.00678,28991428.9247699,195917.2303243793138
1656979200,2022-07-05 00:00:00,HEART/USDT,0.00712,0.00719,0.00667,0.00675,32265778.37192468,222787.1912289792145
1656892800,2022-07-04 00:00:00,HEART/USDT,0.00692,0.00714,0.0068,0.00712,35314602.58562552,245123.9107858399456
1656806400,2022-07-03 00:00:00,HEART/USDT,0.00704,0.00704,0.00687,0.00692,33299813.16216122,232206.7576775367951
1656720000,2022-07-02 00:00:00,HEART/USDT,0.0071,0.00713,0.00699,0.00704,34410629.0863047,243052.5918655034552
1656633600,2022-07-01 00:00:00,HEART/USDT,0.0072,0.0081,0.00704,0.0071,47579065.19991627,359188.9014376720362
1656547200,2022-06-30 00:00:00,HEART/USDT,0.00723,0.00755,0.00718,0.0072,34131253.69227042,248298.1436630764251
1656460800,2022-06-29 00:00:00,HEART/USDT,0.00686,0.00761,0.00683,0.00723,37423305.42236806,265048.6761725791851
1656374400,2022-06-28 00:00:00,HEART/USDT,0.00686,0.00695,0.00674,0.00686,31736617.32324345,217449.0097136012818
1656288000,2022-06-27 00:00:00,HEART/USDT,0.00737,0.0074,0.0068,0.00687,29391176.46044018,207774.6510027272025
1656201600,2022-06-26 00:00:00,HEART/USDT,0.00733,0.00749,0.00729,0.00739,26978831.85102996,199953.9430659309055
1656115200,2022-06-25 00:00:00,HEART/USDT,0.00771,0.00775,0.00725,0.00733,21954745.69331705,165668.4843139111069
1656028800,2022-06-24 00:00:00,HEART/USDT,0.00765,0.00787,0.00748,0.00771,8997041.23761863,69363.8977779383207
1655942400,2022-06-23 00:00:00,HEART/USDT,0.00692,0.01138,0.00691,0.00765,32471442.30259375,282473.0793195893604
1655856000,2022-06-22 00:00:00,HEART/USDT,0.00683,0.0071,0.00641,0.00692,5707594.52909503,38697.2541004922191
1655769600,2022-06-21 00:00:00,HEART/USDT,0.00662,0.00728,0.0066,0.00683,5662673.20592266,39073.0666843281245
1655683200,2022-06-20 00:00:00,HEART/USDT,0.00647,0.00665,0.00627,0.00662,4194123.89900003,27049.0280928143645
1655596800,2022-06-19 00:00:00,HEART/USDT,0.00619,0.0067,0.00611,0.00649,5607799.87343394,35596.1008836457008
1655510400,2022-06-18 00:00:00,HEART/USDT,0.00679,0.00685,0.00602,0.00619,5684284.98139135,36351.4240499669433
1655424000,2022-06-17 00:00:00,HEART/USDT,0.0073,0.00735,0.00665,0.0068,6070349.1932972,42216.7407147965946
1655337600,2022-06-16 00:00:00,HEART/USDT,0.00828,0.00967,0.007,0.00731,19790118.95404183,160885.0821115089071
1655251200,2022-06-15 00:00:00,HEART/USDT,0.00623,0.01489,0.00598,0.00827,39410086.30170993,347968.6046705043658
1655164800,2022-06-14 00:00:00,HEART/USDT,0.00697,0.00752,0.006,0.00624,9999348.59470011,67771.9620719619231
1655078400,2022-06-13 00:00:00,HEART/USDT,0.00796,0.008,0.0056,0.00697,16077389.97557309,105951.79095401198
1654992000,2022-06-12 00:00:00,HEART/USDT,0.00883,0.00885,0.00773,0.00798,6464646.67892922,52979.1085485136705
1654905600,2022-06-11 00:00:00,HEART/USDT,0.0088,0.00892,0.00869,0.00883,4457626.66812079,39372.6951933784844
1654819200,2022-06-10 00:00:00,HEART/USDT,0.00985,0.00986,0.0081,0.00884,7749554.50815661,70465.2284443963124
1654732800,2022-06-09 00:00:00,HEART/USDT,0.01039,0.01047,0.00946,0.00985,6744272.39607924,67222.6528739700818
1654646400,2022-06-08 00:00:00,HEART/USDT,0.01139,0.01141,0.01,0.01037,7106985.60894492,76452.5667340291257
1654560000,2022-06-07 00:00:00,HEART/USDT,0.01178,0.01178,0.01099,0.0114,5048930.85135999,57593.3930682949283
1654473600,2022-06-06 00:00:00,HEART/USDT,0.01168,0.01203,0.01161,0.01176,4067511.40197299,47759.2269826315604
1654387200,2022-06-05 00:00:00,HEART/USDT,0.01156,0.01179,0.01149,0.01168,3303664.53486179,38410.7464575464493
1654300800,2022-06-04 00:00:00,HEART/USDT,0.0117,0.01182,0.01145,0.01155,3713060.26275912,43299.820746964576
1654214400,2022-06-03 00:00:00,HEART/USDT,0.01195,0.012,0.01141,0.01172,4231402.16803892,49603.479089688158
1654128000,2022-06-02 00:00:00,HEART/USDT,0.01158,0.0123,0.01152,0.01193,4381673.68580703,51953.9182934724074
1654041600,2022-06-01 00:00:00,HEART/USDT,0.0119,0.01225,0.01143,0.01161,4213549.016738,50010.9737564895253
1653955200,2022-05-31 00:00:00,HEART/USDT,0.01165,0.01214,0.01158,0.0119,3632369.28746381,42876.1637426734339
1653868800,2022-05-30 00:00:00,HEART/USDT,0.01111,0.0118,0.01105,0.01165,4742504.34098244,54357.4171727581001
1653782400,2022-05-29 00:00:00,HEART/USDT,0.01054,0.01141,0.01053,0.0111,5729101.5458251,62750.0511014812563
1653696000,2022-05-28 00:00:00,HEART/USDT,0.01055,0.01069,0.01047,0.01056,3585157.63230822,37813.2778442488222
1653609600,2022-05-27 00:00:00,HEART/USDT,0.01113,0.01121,0.01047,0.01056,4702847.47293464,51179.5087971752102
1653523200,2022-05-26 00:00:00,HEART/USDT,0.01234,0.01235,0.01102,0.01114,4996039.00834996,58845.3411494409411
1653436800,2022-05-25 00:00:00,HEART/USDT,0.01213,0.0127,0.01189,0.01234,4029396.93944571,48886.7013009597313
1653350400,2022-05-24 00:00:00,HEART/USDT,0.01222,0.01332,0.01177,0.01213,5997560.97695104,74332.4562040311256
1653264000,2022-05-23 00:00:00,HEART/USDT,0.01235,0.01272,0.0121,0.01223,4056583.38559519,50531.0655228770988
1653177600,2022-05-22 00:00:00,HEART/USDT,0.01246,0.0128,0.0123,0.01233,4554159.38612948,56929.2021366776549
1653091200,2022-05-21 00:00:00,HEART/USDT,0.01145,0.0137,0.01144,0.01242,8119192.27854345,101497.0127274746471
1653004800,2022-05-20 00:00:00,HEART/USDT,0.01066,0.01189,0.01059,0.01152,5394267.92864123,60733.6250289508281
1652918400,2022-05-19 00:00:00,HEART/USDT,0.01169,0.0123,0.0098,0.01067,9899880.09853947,107112.9421655048377
1652832000,2022-05-18 00:00:00,HEART/USDT,0.0118,0.012,0.0114,0.01169,3052003.47696499,35565.587905764586
1652745600,2022-05-17 00:00:00,HEART/USDT,0.012,0.0127,0.0113,0.0118,3425436.40000997,40906.470157957707
1652659200,2022-05-16 00:00:00,HEART/USDT,0.0125,0.0127,0.0117,0.012,3094600.24883278,37699.310577067551
1652572800,2022-05-15 00:00:00,HEART/USDT,0.0111,0.0129,0.0111,0.0125,4237706.49708771,51088.05059350595
1652486400,2022-05-14 00:00:00,HEART/USDT,0.0121,0.0122,0.0095,0.0112,9780052.83411424,106126.488575982618
1652400000,2022-05-13 00:00:00,HEART/USDT,0.0109,0.013,0.0098,0.0121,6072406.51633761,70732.840768522091
1652313600,2022-05-12 00:00:00,HEART/USDT,0.0129,0.0136,0.0098,0.0108,7327467.3788006,81824.214053823597
1652227200,2022-05-11 00:00:00,HEART/USDT,0.0171,0.0174,0.0122,0.0128,11114239.75995856,164529.896881495972
1652140800,2022-05-10 00:00:00,HEART/USDT,0.0175,0.0181,0.017,0.0172,4972843.54809825,86493.273981736855
1652054400,2022-05-09 00:00:00,HEART/USDT,0.0197,0.0199,0.0172,0.0175,5009850.78454013,94543.826472382121
1651968000,2022-05-08 00:00:00,HEART/USDT,0.0201,0.0202,0.0193,0.0197,6381610.81583572,125756.758553066379
1651881600,2022-05-07 00:00:00,HEART/USDT,0.0209,0.0212,0.0198,0.0202,4892394.88111665,100976.14465753472
1651795200,2022-05-06 00:00:00,HEART/USDT,0.021,0.0215,0.0206,0.0209,5497854.15213168,115690.40230500266
1651708800,2022-05-05 00:00:00,HEART/USDT,0.0233,0.0237,0.021,0.0211,5490294.31651345,123686.413827078959
1651622400,2022-05-04 00:00:00,HEART/USDT,0.0228,0.0246,0.022,0.0233,7120606.27655228,163136.379755622112
1651536000,2022-05-03 00:00:00,HEART/USDT,0.0253,0.0269,0.0213,0.0228,11808659.65098196,281417.732438664411
1651449600,2022-05-02 00:00:00,HEART/USDT,0.0229,0.0264,0.0229,0.0253,6921432.35082424,172972.7077969557
1651363200,2022-05-01 00:00:00,HEART/USDT,0.023,0.0233,0.0228,0.0229,3980973.45786913,91717.642856768059
1651276800,2022-04-30 00:00:00,HEART/USDT,0.0235,0.0243,0.0222,0.0231,4595968.31070862,106676.939612343206
1651190400,2022-04-29 00:00:00,HEART/USDT,0.0241,0.0243,0.022,0.0235,6795449.44165675,160452.672415955422
1651104000,2022-04-28 00:00:00,HEART/USDT,0.0242,0.0248,0.0238,0.0241,4421631.79030039,107082.171929752536
1651017600,2022-04-27 00:00:00,HEART/USDT,0.0232,0.0244,0.0232,0.0242,5252011.29629338,125618.707211407867
1650931200,2022-04-26 00:00:00,HEART/USDT,0.0243,0.0249,0.023,0.0232,5717348.47831858,137745.481104155876
1650844800,2022-04-25 00:00:00,HEART/USDT,0.0251,0.0252,0.0235,0.0243,5856587.73476759,142453.89033308458
1650758400,2022-04-24 00:00:00,HEART/USDT,0.0259,0.0259,0.0246,0.0251,4325751.8096877,109341.254915078395
1650672000,2022-04-23 00:00:00,HEART/USDT,0.0266,0.0287,0.0259,0.0259,5857826.03188802,157601.463882190122
1650585600,2022-04-22 00:00:00,HEART/USDT,0.0245,0.0283,0.0243,0.0266,8885455.28055873,227992.764370342946
1650499200,2022-04-21 00:00:00,HEART/USDT,0.0264,0.0264,0.0243,0.0245,8090151.77963961,205536.061274461621
1650412800,2022-04-20 00:00:00,HEART/USDT,0.0264,0.0283,0.0255,0.0264,8849297.01083966,238330.806697666681
1650326400,2022-04-19 00:00:00,HEART/USDT,0.0261,0.0285,0.0258,0.0264,7120129.32978052,190717.879381548506
1650240000,2022-04-18 00:00:00,HEART/USDT,0.0275,0.0275,0.0256,0.0261,7821447.38116481,205031.95147472272
1650153600,2022-04-17 00:00:00,HEART/USDT,0.0296,0.0299,0.0271,0.0274,5723510.48670309,163551.013010292235
1650067200,2022-04-16 00:00:00,HEART/USDT,0.0304,0.0306,0.0294,0.0296,5501987.89935894,164834.831732470392
1649980800,2022-04-15 00:00:00,HEART/USDT,0.0296,0.0314,0.029,0.0305,8315576.46009585,249902.320532865037
1649894400,2022-04-14 00:00:00,HEART/USDT,0.0319,0.0333,0.0289,0.0296,9741426.93972105,303615.833747346116
1649808000,2022-04-13 00:00:00,HEART/USDT,0.0352,0.0359,0.026,0.0318,26102941.29665964,777632.249180268829
1649721600,2022-04-12 00:00:00,HEART/USDT,0.0359,0.0379,0.0349,0.0352,4725507.38313487,171422.570273754112
1649635200,2022-04-11 00:00:00,HEART/USDT,0.0451,0.0451,0.034,0.0359,11578358.1907053,438250.578860894096
1649548800,2022-04-10 00:00:00,HEART/USDT,0.0459,0.0481,0.0419,0.0451,6381673.86928733,286048.677917471575
1649462400,2022-04-09 00:00:00,HEART/USDT,0.0443,0.0503,0.0431,0.0459,8531246.93982331,399614.378985338
1649376000,2022-04-08 00:00:00,HEART/USDT,0.0416,0.0488,0.0412,0.0446,6847712.22540797,297070.702980478425
1649289600,2022-04-07 00:00:00,HEART/USDT,0.0441,0.0469,0.04,0.0416,7594602.93594214,319617.238739856717
1649203200,2022-04-06 00:00:00,HEART/USDT,0.0503,0.0512,0.0435,0.0443,8553091.92829622,398551.591407615889
1649116800,2022-04-05 00:00:00,HEART/USDT,0.0473,0.0537,0.0464,0.0503,9470807.20294993,468720.06466433945
1649030400,2022-04-04 00:00:00,HEART/USDT,0.0503,0.0507,0.0447,0.0475,7630872.72003849,364453.234634832028
1648944000,2022-04-03 00:00:00,HEART/USDT,0.0442,0.0554,0.0435,0.0504,15203758.4040459,755897.104983276245
1648857600,2022-04-02 00:00:00,HEART/USDT,0.0452,0.0458,0.0437,0.0441,4409949.26814338,198479.982507193108
1648771200,2022-04-01 00:00:00,HEART/USDT,0.0433,0.0455,0.0429,0.0452,6335865.44809237,279209.82985848367
1648684800,2022-03-31 00:00:00,HEART/USDT,0.0494,0.0495,0.0428,0.0434,8270623.95933751,379280.303061487513
1648598400,2022-03-30 00:00:00,HEART/USDT,0.0469,0.0497,0.0452,0.0495,7221469.23551822,341711.790433283438
1648512000,2022-03-29 00:00:00,HEART/USDT,0.0473,0.0503,0.0457,0.0469,6918346.09880813,332418.634908271782
1648425600,2022-03-28 00:00:00,HEART/USDT,0.0517,0.0524,0.0466,0.0473,10254361.62042042,512795.319133465911
1648339200,2022-03-27 00:00:00,HEART/USDT,0.0479,0.054,0.046,0.0517,7580880.95863155,366196.963864544821
1648252800,2022-03-26 00:00:00,HEART/USDT,0.0517,0.0526,0.0469,0.0478,8730685.78668355,429169.903748800309
1648166400,2022-03-25 00:00:00,HEART/USDT,0.0492,0.06,0.0433,0.0517,21765637.63448682,1108661.968029660908
1648080000,2022-03-24 00:00:00,HEART/USDT,0.0547,0.0554,0.0478,0.0493,9708127.23597834,499318.766464426914
1647993600,2022-03-23 00:00:00,HEART/USDT,0.043,0.0561,0.0425,0.0547,24925467.01903539,1276708.045341962937
1647907200,2022-03-22 00:00:00,HEART/USDT,0.0418,0.0448,0.0388,0.043,7607312.04622518,326026.62658579457
1647820800,2022-03-21 00:00:00,HEART/USDT,0.0405,0.043,0.0393,0.0419,5770554.78992985,236518.74051435866
1647734400,2022-03-20 00:00:00,HEART/USDT,0.0423,0.0429,0.038,0.0405,7239852.13585016,293424.611603296625
1647648000,2022-03-19 00:00:00,HEART/USDT,0.0394,0.0465,0.0383,0.0425,9501249.10478082,405746.115474898977
1647561600,2022-03-18 00:00:00,HEART/USDT,0.0416,0.0418,0.0383,0.0396,6438206.68824765,256976.833917353791
1647475200,2022-03-17 00:00:00,HEART/USDT,0.0438,0.0449,0.0406,0.0415,7494906.86097735,318325.495270487156
1647388800,2022-03-16 00:00:00,HEART/USDT,0.0411,0.0458,0.0406,0.0442,10469944.01259661,444414.943748097839
1647302400,2022-03-15 00:00:00,HEART/USDT,0.0474,0.0496,0.0407,0.0415,10114912.59772951,439260.065613655971
1647216000,2022-03-14 00:00:00,HEART/USDT,0.053,0.0556,0.0411,0.0474,22157637.80169074,1055410.772035287339
1647129600,2022-03-13 00:00:00,HEART/USDT,0.0804,0.081,0.0469,0.053,32851505.07038867,1846017.04660372358
1647043200,2022-03-12 00:00:00,HEART/USDT,0.0809,0.0813,0.0788,0.0804,2973699.42690401,239380.061326698491
1646956800,2022-03-11 00:00:00,HEART/USDT,0.0906,0.0918,0.0783,0.0809,4034422.49859723,340107.878174101215
1646870400,2022-03-10 00:00:00,HEART/USDT,0.0938,0.0941,0.09,0.0901,3200236.38599466,295145.420652836199
1646784000,2022-03-09 00:00:00,HEART/USDT,0.0978,0.1023,0.092,0.0938,3574826.0814306,348798.858311717175
1646697600,2022-03-08 00:00:00,HEART/USDT,0.0974,0.1009,0.0961,0.0978,2905288.30147723,285002.829314663251
1646611200,2022-03-07 00:00:00,HEART/USDT,0.1016,0.1072,0.0972,0.0977,4422452.74795701,443007.058089868142
1646524800,2022-03-06 00:00:00,HEART/USDT,0.1034,0.1035,0.101,0.1014,3361607.35369299,343031.087030379015
1646438400,2022-03-05 00:00:00,HEART/USDT,0.1023,0.1043,0.101,0.1034,3091907.63363923,317521.925626387958
1646352000,2022-03-04 00:00:00,HEART/USDT,0.1105,0.1148,0.1012,0.1023,3979296.65588964,431471.138851419559
1646265600,2022-03-03 00:00:00,HEART/USDT,0.1205,0.1211,0.1098,0.1105,4378610.95895666,507495.940743991718
1646179200,2022-03-02 00:00:00,HEART/USDT,0.1305,0.1312,0.1189,0.1205,3119858.584926,393388.454446006354
1646092800,2022-03-01 00:00:00,HEART/USDT,0.1236,0.1359,0.1235,0.13,2621949.26810411,339590.399328300202
1646006400,2022-02-28 00:00:00,HEART/USDT,0.1229,0.1291,0.119,0.1237,3841222.08074072,470562.049812327667
1645920000,2022-02-27 00:00:00,HEART/USDT,0.1238,0.1259,0.1195,0.1228,3051557.44894508,371990.818380417032
1645833600,2022-02-26 00:00:00,HEART/USDT,0.1144,0.1258,0.1133,0.1237,2268793.87330777,273431.71348109993
1645747200,2022-02-25 00:00:00,HEART/USDT,0.1154,0.1203,0.1096,0.1152,4442256.39216503,506575.350109647837
1645660800,2022-02-24 00:00:00,HEART/USDT,0.1267,0.1271,0.105,0.1155,4461249.10600624,508462.874000356374
1645574400,2022-02-23 00:00:00,HEART/USDT,0.1334,0.1367,0.1218,0.1263,4919895.70229492,653445.080804787114
1645488000,2022-02-22 00:00:00,HEART/USDT,0.1357,0.137,0.1325,0.1332,3819743.07394042,514375.24287071352
1645401600,2022-02-21 00:00:00,HEART/USDT,0.1406,0.1426,0.1344,0.1357,3407076.15203861,476355.778931983778
1645315200,2022-02-20 00:00:00,HEART/USDT,0.1467,0.1473,0.1347,0.1406,3356527.57488623,477367.963731012962
1645228800,2022-02-19 00:00:00,HEART/USDT,0.1492,0.1497,0.146,0.1468,3567755.62167304,529295.845059865781
1645142400,2022-02-18 00:00:00,HEART/USDT,0.1558,0.158,0.1489,0.1492,4955668.06236587,757072.075383594068
1645056000,2022-02-17 00:00:00,HEART/USDT,0.1505,0.175,0.142,0.156,4899620.36347076,751376.357417343792
1644969600,2022-02-16 00:00:00,HEART/USDT,0.1531,0.1548,0.1488,0.1505,4255958.88286307,647815.903688586225
1644883200,2022-02-15 00:00:00,HEART/USDT,0.1491,0.1581,0.1486,0.1528,2772919.03646572,423615.869352448261
1644796800,2022-02-14 00:00:00,HEART/USDT,0.1487,0.1508,0.147,0.1486,2224054.38599075,331878.716153092465
1644710400,2022-02-13 00:00:00,HEART/USDT,0.1516,0.1597,0.1474,0.1488,1024373.49929518,157247.103060689115
1644624000,2022-02-12 00:00:00,HEART/USDT,0.1502,0.1538,0.148,0.1516,876095.03396639,131970.622625197957
1644537600,2022-02-11 00:00:00,HEART/USDT,0.1601,0.1621,0.148,0.1504,2555386.8152138,397777.880177673663
1644451200,2022-02-10 00:00:00,HEART/USDT,0.1601,0.163,0.1528,0.1594,1596529.62302568,251669.254982807363
1644364800,2022-02-09 00:00:00,HEART/USDT,0.1606,0.1647,0.1546,0.1602,1118522.10449872,179585.807879759389
1644278400,2022-02-08 00:00:00,HEART/USDT,0.1706,0.1791,0.1584,0.1606,2409718.40352964,405517.972453359099
1644192000,2022-02-07 00:00:00,HEART/USDT,0.1703,0.1775,0.1668,0.1706,1508677.58264517,260379.679085794132
1644105600,2022-02-06 00:00:00,HEART/USDT,0.1662,0.1726,0.1641,0.1711,731085.82829851,123097.880725346562
1644019200,2022-02-05 00:00:00,HEART/USDT,0.1736,0.1775,0.16,0.1662,1120604.22611471,188995.509412233443
