https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume WAL,Volume USDT
1654732800,2022-06-09 00:00:00,WAL/USDT,0.0951,0.12,0.0905,0.0924,2631556.9527891,269238.822986516172
1654646400,2022-06-08 00:00:00,WAL/USDT,0.1016,0.125,0.085,0.0954,3107686.23919682,316773.327172251246
1654560000,2022-06-07 00:00:00,WAL/USDT,0.0841,0.119,0.0783,0.1023,4928038.30664975,486046.371567617181
1654473600,2022-06-06 00:00:00,WAL/USDT,0.0792,0.1185,0.072,0.084,4183372.1387464,365061.471601260008
1654387200,2022-06-05 00:00:00,WAL/USDT,0.0691,0.14,0.0639,0.0784,8684725.8182724,859592.365107908571
1654300800,2022-06-04 00:00:00,WAL/USDT,0.0753,0.0773,0.0677,0.0691,566977.10408687,40385.996902741314
1654214400,2022-06-03 00:00:00,WAL/USDT,0.0666,0.087,0.0641,0.0753,2027559.83756848,151597.476466021728
1654128000,2022-06-02 00:00:00,WAL/USDT,0.064,0.076,0.0601,0.0666,593725.34779889,39105.11717801055
1654041600,2022-06-01 00:00:00,WAL/USDT,0.0728,0.0775,0.0611,0.064,546452.06068299,36701.202442130218
1653955200,2022-05-31 00:00:00,WAL/USDT,0.0844,0.0884,0.0686,0.0711,898484.43339844,68996.65417228209
1653868800,2022-05-30 00:00:00,WAL/USDT,0.076,0.0995,0.0721,0.0855,998406.31733186,84407.85962791699
1653782400,2022-05-29 00:00:00,WAL/USDT,0.074,0.0799,0.0726,0.077,170537.06801742,13005.328340460795
1653696000,2022-05-28 00:00:00,WAL/USDT,0.0753,0.0771,0.07,0.0729,275402.06675591,20596.467961363994
1653609600,2022-05-27 00:00:00,WAL/USDT,0.0874,0.0978,0.0729,0.0752,991293.67892035,82586.179099856787
1653523200,2022-05-26 00:00:00,WAL/USDT,0.084,0.12,0.0803,0.0878,1532043.97605158,150750.921934655684
1653436800,2022-05-25 00:00:00,WAL/USDT,0.0909,0.0973,0.0812,0.0841,262169.08638172,22999.140273898097
1653350400,2022-05-24 00:00:00,WAL/USDT,0.0968,0.111,0.0883,0.0907,372914.43517199,36261.492976936446
1653264000,2022-05-23 00:00:00,WAL/USDT,0.0969,0.12,0.0944,0.0967,957868.76695735,103101.44202238417
1653177600,2022-05-22 00:00:00,WAL/USDT,0.1018,0.1129,0.0949,0.0969,593405.86868349,60809.880308420283
1653091200,2022-05-21 00:00:00,WAL/USDT,0.1059,0.125,0.0923,0.1017,1781236.72865925,192818.33091677649
1653004800,2022-05-20 00:00:00,WAL/USDT,0.0941,0.237,0.0901,0.1057,5493342.81689269,780340.006569865721
1652918400,2022-05-19 00:00:00,WAL/USDT,0.076,0.11,0.0716,0.095,2028786.32192005,192399.825569292259
1652832000,2022-05-18 00:00:00,WAL/USDT,0.0715,0.1146,0.069,0.0761,1623672.19388517,130875.938677698743
1652745600,2022-05-17 00:00:00,WAL/USDT,0.0616,0.0783,0.0601,0.071,598185.31810396,41060.829653516133
1652659200,2022-05-16 00:00:00,WAL/USDT,0.0706,0.0738,0.0598,0.0631,338290.42794268,22280.071345173493
1652572800,2022-05-15 00:00:00,WAL/USDT,0.07,0.077,0.0683,0.0707,125862.67215756,9019.688468899263
1652486400,2022-05-14 00:00:00,WAL/USDT,0.0621,0.0988,0.0617,0.0698,511508.16589007,36595.101774037827
1652400000,2022-05-13 00:00:00,WAL/USDT,0.0559,0.0958,0.0517,0.0621,463003.17606972,30802.165047121667
1652313600,2022-05-12 00:00:00,WAL/USDT,0.1055,0.1066,0.0496,0.0547,1769757.09493685,120129.69410691509
1652227200,2022-05-11 00:00:00,WAL/USDT,0.1462,0.148,0.1037,0.1037,412012.1340505,49663.444216160065
1652140800,2022-05-10 00:00:00,WAL/USDT,0.1539,0.193,0.1396,0.1459,698370.68753006,111438.470921213226
1652054400,2022-05-09 00:00:00,WAL/USDT,0.1633,0.1692,0.1491,0.1539,109394.5386685,17452.630742050105
1651968000,2022-05-08 00:00:00,WAL/USDT,0.1742,0.1777,0.1611,0.1618,107307.02463127,18027.84461640336
1651881600,2022-05-07 00:00:00,WAL/USDT,0.1791,0.1817,0.171,0.1743,1658583.42896759,290270.527123850582
1651795200,2022-05-06 00:00:00,WAL/USDT,0.1913,0.193,0.1748,0.1791,118344.27567661,21579.026506366431
1651708800,2022-05-05 00:00:00,WAL/USDT,0.2072,0.21,0.1908,0.1924,96775.4513953,19492.38472514528
1651622400,2022-05-04 00:00:00,WAL/USDT,0.2045,0.2129,0.1934,0.2069,755514.42451164,151512.609657690626
1651536000,2022-05-03 00:00:00,WAL/USDT,0.2079,0.2145,0.2013,0.2062,595320.1952672,124870.551143905546
1651449600,2022-05-02 00:00:00,WAL/USDT,0.1908,0.222,0.1886,0.209,1000070.79579993,210609.399640811306
1651363200,2022-05-01 00:00:00,WAL/USDT,0.1814,0.2013,0.1776,0.1911,159866.16904175,30504.420339633869
1651276800,2022-04-30 00:00:00,WAL/USDT,0.2024,0.2076,0.1733,0.1796,1212160.83980812,231090.369376389139
1651190400,2022-04-29 00:00:00,WAL/USDT,0.2311,0.2375,0.2004,0.2037,1076305.66064732,238052.340984189978
1651104000,2022-04-28 00:00:00,WAL/USDT,0.2328,0.2404,0.2261,0.2311,113230.69656267,26379.902713130853
1651017600,2022-04-27 00:00:00,WAL/USDT,0.2348,0.25,0.2181,0.2329,698163.83416082,162290.501648681892
1650931200,2022-04-26 00:00:00,WAL/USDT,0.2004,0.2649,0.196,0.233,2651772.92622093,614852.002057436664
1650844800,2022-04-25 00:00:00,WAL/USDT,0.2074,0.215,0.196,0.2013,194095.96633652,39670.540315420626
1650758400,2022-04-24 00:00:00,WAL/USDT,0.2219,0.2297,0.2065,0.2076,972145.30810258,205705.726078862208
1650672000,2022-04-23 00:00:00,WAL/USDT,0.2144,0.23,0.2144,0.2207,434874.19871492,96984.096532750714
1650585600,2022-04-22 00:00:00,WAL/USDT,0.2199,0.2315,0.2093,0.2146,791478.20466611,172018.573712675659
1650499200,2022-04-21 00:00:00,WAL/USDT,0.2354,0.2389,0.2178,0.2212,868198.88955559,198599.32705043402
1650412800,2022-04-20 00:00:00,WAL/USDT,0.2453,0.2486,0.2318,0.2354,1203195.48384466,285752.398213204732
1650326400,2022-04-19 00:00:00,WAL/USDT,0.2558,0.26,0.2385,0.2443,1417323.44178034,346946.060262335733
1650240000,2022-04-18 00:00:00,WAL/USDT,0.2931,0.2981,0.2505,0.2571,1038244.02166636,284505.836178804021
1650153600,2022-04-17 00:00:00,WAL/USDT,0.2478,0.356,0.2405,0.2931,2135308.33690349,637047.248031173819
1650067200,2022-04-16 00:00:00,WAL/USDT,0.2367,0.259,0.2343,0.2493,1256165.63565803,314624.575281824196
1649980800,2022-04-15 00:00:00,WAL/USDT,0.2495,0.25,0.2355,0.2366,1121018.34281511,269248.453725884398
1649894400,2022-04-14 00:00:00,WAL/USDT,0.2652,0.28,0.2489,0.25,867228.04245678,221788.217184103736
1649808000,2022-04-13 00:00:00,WAL/USDT,0.2635,0.2822,0.2511,0.2671,250002.78754065,66135.407555773799
1649721600,2022-04-12 00:00:00,WAL/USDT,0.2522,0.312,0.2284,0.2632,3127817.00806944,827826.87643999002
1649635200,2022-04-11 00:00:00,WAL/USDT,0.307,0.3234,0.2475,0.2536,1869831.0054473,537571.606761035539
1649548800,2022-04-10 00:00:00,WAL/USDT,0.2454,0.34,0.2257,0.3071,9671907.53717374,2714458.320880859056
1649462400,2022-04-09 00:00:00,WAL/USDT,0.2382,0.3436,0.23,0.2453,6129175.06870112,1687458.348645845567
1649376000,2022-04-08 00:00:00,WAL/USDT,0.2459,0.2532,0.2354,0.2368,1530817.24938385,381095.906860160058
1649289600,2022-04-07 00:00:00,WAL/USDT,0.2636,0.2659,0.2379,0.2476,920885.59119441,228909.997681454653
1649203200,2022-04-06 00:00:00,WAL/USDT,0.2818,0.2831,0.26,0.2636,210861.5034349,57174.451116951133
1649116800,2022-04-05 00:00:00,WAL/USDT,0.2996,0.3098,0.274,0.2818,861588.53538377,245327.63962269076
1649030400,2022-04-04 00:00:00,WAL/USDT,0.2702,0.3163,0.2628,0.301,2655791.13060738,763758.141513506046
1648944000,2022-04-03 00:00:00,WAL/USDT,0.2632,0.2832,0.2514,0.2702,439211.4660332,116965.225867956543
1648857600,2022-04-02 00:00:00,WAL/USDT,0.2345,0.3,0.2298,0.2617,3063745.4010968,829025.978688723615
1648771200,2022-04-01 00:00:00,WAL/USDT,0.2157,0.2596,0.2052,0.2346,1980494.34934269,468409.1010444617
1648684800,2022-03-31 00:00:00,WAL/USDT,0.2359,0.2611,0.2039,0.2157,793022.8348259,177587.973597981466
1648598400,2022-03-30 00:00:00,WAL/USDT,0.2269,0.251,0.2148,0.236,872740.44024597,207137.64503155666
1648512000,2022-03-29 00:00:00,WAL/USDT,0.2536,0.2546,0.225,0.2268,1072481.72520765,261476.830523073433
1648425600,2022-03-28 00:00:00,WAL/USDT,0.2562,0.2678,0.2504,0.2521,366075.76438973,93828.198606396059
1648339200,2022-03-27 00:00:00,WAL/USDT,0.2656,0.27,0.2521,0.2579,1323774.66422471,347465.374417954599
1648252800,2022-03-26 00:00:00,WAL/USDT,0.274,0.2837,0.26,0.2656,350009.9217242,94074.678879512847
1648166400,2022-03-25 00:00:00,WAL/USDT,0.2792,0.285,0.27,0.274,491466.83279005,135305.549877329755
1648080000,2022-03-24 00:00:00,WAL/USDT,0.2746,0.336,0.2619,0.2792,6168721.46724198,1836382.140915324829
1647993600,2022-03-23 00:00:00,WAL/USDT,0.2953,0.3119,0.2705,0.2745,1806537.13189855,526340.224005641775
1647907200,2022-03-22 00:00:00,WAL/USDT,0.2637,0.3195,0.2534,0.2953,4672061.62863473,1372744.66062997339
1647820800,2022-03-21 00:00:00,WAL/USDT,0.2808,0.3041,0.2509,0.2636,1944357.01248978,540375.416459314413
1647734400,2022-03-20 00:00:00,WAL/USDT,0.261,0.3388,0.243,0.2808,4296912.00845312,1247212.434429237528
1647648000,2022-03-19 00:00:00,WAL/USDT,0.2516,0.289,0.241,0.262,1561243.49380863,402468.313980225998
1647561600,2022-03-18 00:00:00,WAL/USDT,0.2893,0.2893,0.24,0.2529,2635923.55501159,681197.794897827632
1647475200,2022-03-17 00:00:00,WAL/USDT,0.24,0.4451,0.232,0.2909,16953961.92940406,5495786.127046911555
1647388800,2022-03-16 00:00:00,WAL/USDT,0.276,0.282,0.2212,0.2402,1207875.21893399,305460.422358997369
1647302400,2022-03-15 00:00:00,WAL/USDT,0.33,0.338,0.27,0.2756,1774056.75705982,513411.176422562406
1647216000,2022-03-14 00:00:00,WAL/USDT,0.3152,0.67,0.3,0.3317,6265895.9995674,2610916.468315401877
1647129600,2022-03-13 00:00:00,WAL/USDT,0.3094,0.3879,0.2721,0.3151,1400229.90725625,443039.791125185086
1647043200,2022-03-12 00:00:00,WAL/USDT,0.313,0.42,0.295,0.31,1996501.56825783,689936.381718024555
1646956800,2022-03-11 00:00:00,WAL/USDT,0.3565,0.3649,0.272,0.313,2039628.25162109,609309.83315656139
1646870400,2022-03-10 00:00:00,WAL/USDT,0.4079,0.4562,0.3429,0.3566,1044427.36772761,390467.134190310774
1646784000,2022-03-09 00:00:00,WAL/USDT,0.48,0.49,0.3601,0.408,892990.05396655,377720.080291647734
1646697600,2022-03-08 00:00:00,WAL/USDT,0.548,0.6814,0.4794,0.48,1526846.97404722,876759.66956066395
1646611200,2022-03-07 00:00:00,WAL/USDT,0.3,6,0.3,0.5476,3136321.44322002,3029886.078152972214
