https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume COTI,Volume USDT
1663376400,2022-09-17 01:00:00,COTI/USDT,0.097179,0.097717,0.095283,0.095363,127767.9369,12329.0415366963
1663372800,2022-09-17 00:00:00,COTI/USDT,0.097005,0.098,0.09625,0.097102,243985.753,23677.4796434578
1663369200,2022-09-16 23:00:00,COTI/USDT,0.097304,0.097724,0.096635,0.097001,124286.3211,12076.5579019255
1663365600,2022-09-16 22:00:00,COTI/USDT,0.098434,0.098435,0.097152,0.09717,38918.0497,3809.3669923971
1663362000,2022-09-16 21:00:00,COTI/USDT,0.098841,0.099649,0.098302,0.098454,118763.7315,11752.3140617289
1663358400,2022-09-16 20:00:00,COTI/USDT,0.098651,0.099146,0.098106,0.098875,154269.4303,15227.7501710737
1663354800,2022-09-16 19:00:00,COTI/USDT,0.098492,0.09965,0.098431,0.098714,167946.8301,16612.8796033317
1663351200,2022-09-16 18:00:00,COTI/USDT,0.09992,0.10011,0.097027,0.098175,394179.9697,38763.2926469471
1663347600,2022-09-16 17:00:00,COTI/USDT,0.098791,0.099999,0.098648,0.09986,657387.1154,65406.8513861001
1663344000,2022-09-16 16:00:00,COTI/USDT,0.09921,0.10181,0.097877,0.098792,1393656.9929,139223.1350151996
1663340400,2022-09-16 15:00:00,COTI/USDT,0.0987,0.099818,0.097901,0.099221,789901.6297,78088.394001354
1663336800,2022-09-16 14:00:00,COTI/USDT,0.09931,0.09993,0.096447,0.0987,2381083.1908,233676.5928740697
1663333200,2022-09-16 13:00:00,COTI/USDT,0.091796,0.1072,0.091517,0.09931,4043910.0122,401568.3854681184
1663329600,2022-09-16 12:00:00,COTI/USDT,0.091014,0.092055,0.090636,0.091928,266657.0715,24271.0026202433
1663326000,2022-09-16 11:00:00,COTI/USDT,0.090455,0.09103,0.090455,0.091014,270278.0326,24597.7401823768
1663322400,2022-09-16 10:00:00,COTI/USDT,0.090132,0.090651,0.08987,0.090549,68412.5438,6174.9851454144
1663318800,2022-09-16 09:00:00,COTI/USDT,0.088894,0.090128,0.088894,0.090083,150076.2258,13440.0462920096
1663315200,2022-09-16 08:00:00,COTI/USDT,0.089976,0.089998,0.088649,0.088649,82689.7685,7391.8008438232
1663311600,2022-09-16 07:00:00,COTI/USDT,0.090086,0.090156,0.089858,0.089966,13156.8414,1183.8173081484
1663308000,2022-09-16 06:00:00,COTI/USDT,0.090204,0.0903,0.089976,0.089976,22874.6088,2062.7126408372
1663304400,2022-09-16 05:00:00,COTI/USDT,0.090078,0.090422,0.090078,0.090409,27901.6159,2518.3742612196
1663300800,2022-09-16 04:00:00,COTI/USDT,0.090017,0.090447,0.089843,0.089907,49287.0237,4451.3665878778
1663297200,2022-09-16 03:00:00,COTI/USDT,0.089433,0.090027,0.089354,0.090027,16839.8711,1508.6463839576
1663293600,2022-09-16 02:00:00,COTI/USDT,0.08953,0.089634,0.088531,0.089401,55942.1948,4986.5648282774
1663290000,2022-09-16 01:00:00,COTI/USDT,0.089697,0.08993,0.089465,0.089465,214923.5535,19269.1505105616
1663286400,2022-09-16 00:00:00,COTI/USDT,0.089766,0.089766,0.088326,0.089661,172026.3715,15333.5705498886
1663282800,2022-09-15 23:00:00,COTI/USDT,0.090373,0.090503,0.089583,0.089775,90829.0318,8177.445915544
1663279200,2022-09-15 22:00:00,COTI/USDT,0.091429,0.091429,0.089556,0.09036,163663.9481,14802.1745021518
1663275600,2022-09-15 21:00:00,COTI/USDT,0.091516,0.09168,0.091159,0.091612,14070.8412,1286.8317731355
1663272000,2022-09-15 20:00:00,COTI/USDT,0.091729,0.091768,0.091212,0.091624,50100.0685,4584.3799444906
1663268400,2022-09-15 19:00:00,COTI/USDT,0.091693,0.091718,0.091043,0.091515,290316.6861,26520.9530464562
1663264800,2022-09-15 18:00:00,COTI/USDT,0.091802,0.091961,0.091476,0.091698,156991.8476,14401.5167492235
1663261200,2022-09-15 17:00:00,COTI/USDT,0.091851,0.09225,0.091727,0.091776,168318.6021,15476.0487026701
1663257600,2022-09-15 16:00:00,COTI/USDT,0.091158,0.091827,0.090707,0.091682,309894.7155,28283.9367494123
1663254000,2022-09-15 15:00:00,COTI/USDT,0.090358,0.09142,0.090057,0.091038,537561.9624,48680.4622599788
1663250400,2022-09-15 14:00:00,COTI/USDT,0.092581,0.092722,0.090087,0.090492,517666.64,47082.3594091945
1663246800,2022-09-15 13:00:00,COTI/USDT,0.092501,0.092598,0.091538,0.092598,198712.631,18311.1282435035
1663243200,2022-09-15 12:00:00,COTI/USDT,0.092417,0.09304,0.092074,0.092452,245089.5486,22720.0586639829
1663239600,2022-09-15 11:00:00,COTI/USDT,0.092001,0.092522,0.091841,0.092409,51894.0476,4784.5411540534
1663236000,2022-09-15 10:00:00,COTI/USDT,0.092596,0.093047,0.091827,0.092143,229443.4149,21267.4180074855
1663232400,2022-09-15 09:00:00,COTI/USDT,0.092706,0.09296,0.092448,0.0926,84369.9179,7823.7295635552
1663228800,2022-09-15 08:00:00,COTI/USDT,0.093337,0.093366,0.092,0.092643,171329.472,15903.1594223963
1663225200,2022-09-15 07:00:00,COTI/USDT,0.092436,0.094299,0.092436,0.093313,519174.2465,48588.9408107736
1663221600,2022-09-15 06:00:00,COTI/USDT,0.09176,0.093249,0.09,0.092714,856803.2842,77838.8377748327
1663218000,2022-09-15 05:00:00,COTI/USDT,0.090946,0.0918,0.090757,0.091764,391334.1773,35773.4975073012
1663214400,2022-09-15 04:00:00,COTI/USDT,0.091404,0.091555,0.090528,0.091078,155045.7208,14121.3175482047
1663210800,2022-09-15 03:00:00,COTI/USDT,0.091977,0.091988,0.090501,0.091202,471242.4994,42891.7309514689
1663207200,2022-09-15 02:00:00,COTI/USDT,0.092893,0.093006,0.091264,0.091931,329124.1429,30224.6305117547
1663203600,2022-09-15 01:00:00,COTI/USDT,0.092763,0.093053,0.091921,0.093009,177181.4418,16401.5797416822
1663200000,2022-09-15 00:00:00,COTI/USDT,0.093988,0.094105,0.09218,0.092864,142450.2806,13276.8783269004
1663196400,2022-09-14 23:00:00,COTI/USDT,0.09436,0.094545,0.093905,0.094185,58971.2541,5549.4997377976
1663192800,2022-09-14 22:00:00,COTI/USDT,0.094329,0.094596,0.094002,0.094274,113017.0545,10658.1700201459
1663189200,2022-09-14 21:00:00,COTI/USDT,0.093448,0.094329,0.093173,0.094306,55689.3328,5215.9333553953
1663185600,2022-09-14 20:00:00,COTI/USDT,0.093558,0.0938,0.093221,0.093352,85594.409,8009.2964751972
1663182000,2022-09-14 19:00:00,COTI/USDT,0.092847,0.093681,0.092557,0.093681,201107.4462,18688.5512682451
1663178400,2022-09-14 18:00:00,COTI/USDT,0.092807,0.093192,0.09115,0.092847,439420.9796,40420.445963968
1663174800,2022-09-14 17:00:00,COTI/USDT,0.092852,0.093505,0.092743,0.092743,16853.8803,1570.1554734287
1663171200,2022-09-14 16:00:00,COTI/USDT,0.09355,0.093567,0.092643,0.09282,133227.0026,12390.9604571411
1663167600,2022-09-14 15:00:00,COTI/USDT,0.093199,0.093634,0.092968,0.093391,64120.9007,5987.7806636769
1663164000,2022-09-14 14:00:00,COTI/USDT,0.09314,0.093463,0.09242,0.0932,293255.2619,27298.2364830593
1663160400,2022-09-14 13:00:00,COTI/USDT,0.093129,0.09341,0.092055,0.0931,388461.6886,36088.6897577004
1663156800,2022-09-14 12:00:00,COTI/USDT,0.092555,0.094073,0.0916,0.093347,743459.6134,69311.362354704
1663153200,2022-09-14 11:00:00,COTI/USDT,0.09261,0.092773,0.092059,0.092514,35986.2935,3323.9852842672
1663149600,2022-09-14 10:00:00,COTI/USDT,0.0926,0.0928,0.0925,0.092612,53042.4653,4912.8780129639
1663146000,2022-09-14 09:00:00,COTI/USDT,0.092468,0.092558,0.092066,0.092555,25890.1602,2391.2294806474
1663142400,2022-09-14 08:00:00,COTI/USDT,0.091518,0.092714,0.090887,0.092442,229139.4229,20985.0373991423
1663138800,2022-09-14 07:00:00,COTI/USDT,0.092247,0.09304,0.090744,0.091479,354927.6373,32616.6526452992
1663135200,2022-09-14 06:00:00,COTI/USDT,0.092882,0.093001,0.092104,0.092244,61843.6416,5726.3731371492
1663131600,2022-09-14 05:00:00,COTI/USDT,0.09311,0.093205,0.092788,0.092788,56523.5925,5257.2051916773
1663128000,2022-09-14 04:00:00,COTI/USDT,0.092854,0.093229,0.092643,0.093016,46342.2681,4314.2074520023
1663124400,2022-09-14 03:00:00,COTI/USDT,0.092906,0.093067,0.092648,0.092914,122203.1276,11341.1902845659
1663120800,2022-09-14 02:00:00,COTI/USDT,0.092693,0.0931,0.092274,0.092895,139556.0671,12950.3864783548
1663117200,2022-09-14 01:00:00,COTI/USDT,0.092459,0.092932,0.092258,0.092798,54734.6049,5065.6297508902
1663113600,2022-09-14 00:00:00,COTI/USDT,0.091855,0.092474,0.091374,0.092474,148670.7922,13652.7859857224
1663110000,2022-09-13 23:00:00,COTI/USDT,0.09223,0.092538,0.091313,0.091876,201322.6009,18443.9621846037
1663106400,2022-09-13 22:00:00,COTI/USDT,0.092486,0.092552,0.0918,0.092135,232399.3383,21360.7726197561
1663102800,2022-09-13 21:00:00,COTI/USDT,0.093192,0.09339,0.091934,0.093053,82325.99,7632.7672404693
1663099200,2022-09-13 20:00:00,COTI/USDT,0.093473,0.093969,0.0932,0.0932,169518.0593,15860.6934320021
1663095600,2022-09-13 19:00:00,COTI/USDT,0.09266,0.094017,0.091842,0.093413,1277632.3356,118379.4337841507
1663092000,2022-09-13 18:00:00,COTI/USDT,0.094018,0.094289,0.09244,0.092698,669517.6026,62482.4025593041
1663088400,2022-09-13 17:00:00,COTI/USDT,0.09407,0.0945,0.094016,0.094376,120283.3535,11339.1756827426
1663084800,2022-09-13 16:00:00,COTI/USDT,0.094105,0.094478,0.093666,0.094195,304198.5117,28616.8521600548
1663081200,2022-09-13 15:00:00,COTI/USDT,0.09412,0.094303,0.093754,0.093878,101536.5606,9541.5995359421
1663077600,2022-09-13 14:00:00,COTI/USDT,0.095042,0.095879,0.093585,0.093932,1102856.0742,104624.3972537397
1663074000,2022-09-13 13:00:00,COTI/USDT,0.096178,0.096859,0.095046,0.095249,640784.3151,61349.5360747824
1663070400,2022-09-13 12:00:00,COTI/USDT,0.100866,0.10212,0.094147,0.096398,1596024.6019,157814.3188687958
1663066800,2022-09-13 11:00:00,COTI/USDT,0.101097,0.101396,0.100697,0.100842,178260.2982,18023.1901938707
1663063200,2022-09-13 10:00:00,COTI/USDT,0.101001,0.101237,0.100602,0.101097,77548.6761,7832.109206657
1663059600,2022-09-13 09:00:00,COTI/USDT,0.102466,0.102744,0.100644,0.101016,319645.3128,32558.2817092903
1663056000,2022-09-13 08:00:00,COTI/USDT,0.103568,0.103578,0.102044,0.102316,232489.6429,23931.9868664131
1663052400,2022-09-13 07:00:00,COTI/USDT,0.102046,0.104017,0.102046,0.103637,450654.9338,46492.8967259784
1663048800,2022-09-13 06:00:00,COTI/USDT,0.102172,0.103313,0.101768,0.101851,172167.9998,17699.1277371303
1663045200,2022-09-13 05:00:00,COTI/USDT,0.101724,0.102672,0.101483,0.102189,53099.4749,5434.6442331398
1663041600,2022-09-13 04:00:00,COTI/USDT,0.102258,0.102667,0.1011,0.101591,529279.6838,53915.356005886
1663038000,2022-09-13 03:00:00,COTI/USDT,0.101513,0.102425,0.10071,0.102002,198716.7329,20239.7065120742
1663034400,2022-09-13 02:00:00,COTI/USDT,0.100433,0.101508,0.0994,0.101424,208284.4372,20949.3355937845
1663030800,2022-09-13 01:00:00,COTI/USDT,0.100063,0.101444,0.099833,0.100499,248340.2112,24967.9881606368
1663027200,2022-09-13 00:00:00,COTI/USDT,0.102072,0.102163,0.098785,0.100047,573542.2109,57240.8380611197
1663023600,2022-09-12 23:00:00,COTI/USDT,0.10131,0.102177,0.1013,0.101898,61362.008,6233.2467920905
1663020000,2022-09-12 22:00:00,COTI/USDT,0.101886,0.102134,0.101167,0.101351,50567.9375,5133.187077108
1663016400,2022-09-12 21:00:00,COTI/USDT,0.102854,0.102898,0.101417,0.101667,144158.3495,14723.3845762912
1663012800,2022-09-12 20:00:00,COTI/USDT,0.102433,0.103124,0.102205,0.102898,294900.0566,30292.1113568334
1663009200,2022-09-12 19:00:00,COTI/USDT,0.101843,0.102722,0.101756,0.102469,149811.9053,15334.3959126133
1663005600,2022-09-12 18:00:00,COTI/USDT,0.101933,0.102099,0.10074,0.102099,107746.4722,10920.2423612013
1663002000,2022-09-12 17:00:00,COTI/USDT,0.09998,0.102026,0.099777,0.102026,114647.8255,11513.6171117399
1662998400,2022-09-12 16:00:00,COTI/USDT,0.100873,0.101081,0.098733,0.100022,406246.0433,40540.974583772
1662994800,2022-09-12 15:00:00,COTI/USDT,0.103995,0.104387,0.100438,0.10077,469938.2583,48275.2341468606
1662991200,2022-09-12 14:00:00,COTI/USDT,0.102475,0.105263,0.100789,0.104229,859022.29,88345.2625472152
1662987600,2022-09-12 13:00:00,COTI/USDT,0.101723,0.102482,0.101097,0.102436,364632.7393,37143.5432009863
1662984000,2022-09-12 12:00:00,COTI/USDT,0.101452,0.101826,0.100963,0.101648,99508.8277,10092.9320667119
1662980400,2022-09-12 11:00:00,COTI/USDT,0.101489,0.101804,0.1008,0.101365,178079.1685,18084.9733890519
1662976800,2022-09-12 10:00:00,COTI/USDT,0.100553,0.101908,0.099827,0.101534,240805.6242,24267.4490217078
1662973200,2022-09-12 09:00:00,COTI/USDT,0.100688,0.100792,0.09998,0.100553,160307.0242,16123.1025721118
1662969600,2022-09-12 08:00:00,COTI/USDT,0.100193,0.100842,0.099573,0.100699,96654.4211,9678.9043748232
1662966000,2022-09-12 07:00:00,COTI/USDT,0.099963,0.100536,0.0996,0.100272,109616.9129,10985.6657571496
1662962400,2022-09-12 06:00:00,COTI/USDT,0.100059,0.100059,0.099252,0.099827,59132.9403,5896.5649542128
1662958800,2022-09-12 05:00:00,COTI/USDT,0.099913,0.10022,0.099268,0.100016,17479.1958,1741.7272355463
1662955200,2022-09-12 04:00:00,COTI/USDT,0.099422,0.100152,0.099416,0.099507,49329.8231,4925.8682299297
1662951600,2022-09-12 03:00:00,COTI/USDT,0.099756,0.1011,0.097239,0.099573,772781.825,76619.4670849001
1662948000,2022-09-12 02:00:00,COTI/USDT,0.101495,0.101679,0.099394,0.099826,149862.9645,15030.1112997014
1662944400,2022-09-12 01:00:00,COTI/USDT,0.09784,0.101768,0.097562,0.101486,428720.6719,42651.7368160188
1662940800,2022-09-12 00:00:00,COTI/USDT,0.099202,0.09957,0.097868,0.097868,42003.1723,4138.2061805615
1662937200,2022-09-11 23:00:00,COTI/USDT,0.098816,0.099704,0.098337,0.099661,33301.5905,3310.6006336689
1662933600,2022-09-11 22:00:00,COTI/USDT,0.097859,0.099274,0.097859,0.098763,56449.2139,5559.8622049043
1662930000,2022-09-11 21:00:00,COTI/USDT,0.09935,0.099465,0.097239,0.097665,374355.1459,36966.4404039328
1662926400,2022-09-11 20:00:00,COTI/USDT,0.100261,0.100346,0.098517,0.099608,262282.0991,26185.6148039312
1662922800,2022-09-11 19:00:00,COTI/USDT,0.10024,0.100595,0.100231,0.100346,425524.8637,42660.2452961681
1662919200,2022-09-11 18:00:00,COTI/USDT,0.100631,0.100989,0.100231,0.100238,449134.4944,45072.3208909491
1662915600,2022-09-11 17:00:00,COTI/USDT,0.1007,0.102,0.100602,0.100631,199928.7781,20281.2779714975
1662912000,2022-09-11 16:00:00,COTI/USDT,0.099656,0.1009,0.099565,0.100775,170816.121,17122.9311987273
1662908400,2022-09-11 15:00:00,COTI/USDT,0.099413,0.099833,0.099351,0.099585,57525.0587,5733.3190737051
1662904800,2022-09-11 14:00:00,COTI/USDT,0.099581,0.099792,0.099277,0.099277,46702.2851,4642.8444642072
1662901200,2022-09-11 13:00:00,COTI/USDT,0.099634,0.099645,0.098628,0.099543,360557.3481,35761.1840942799
1662897600,2022-09-11 12:00:00,COTI/USDT,0.099359,0.099777,0.098998,0.09965,95309.9283,9476.486918966
1662894000,2022-09-11 11:00:00,COTI/USDT,0.098689,0.099491,0.098641,0.099307,53374.2381,5297.4163455094
1662890400,2022-09-11 10:00:00,COTI/USDT,0.098381,0.0989,0.098284,0.098565,75656.6796,7461.4201161146
1662886800,2022-09-11 09:00:00,COTI/USDT,0.099275,0.099275,0.09836,0.098438,13068.6095,1291.284658388
1662883200,2022-09-11 08:00:00,COTI/USDT,0.09904,0.09931,0.098624,0.09931,31151.0939,3085.6265990428
1662879600,2022-09-11 07:00:00,COTI/USDT,0.097972,0.099044,0.097972,0.099044,46908.0161,4621.3596843154
1662876000,2022-09-11 06:00:00,COTI/USDT,0.098536,0.098637,0.097,0.098063,82006.057,8026.8345682551
1662872400,2022-09-11 05:00:00,COTI/USDT,0.09883,0.098841,0.098252,0.098477,23203.7181,2287.0484083366
1662868800,2022-09-11 04:00:00,COTI/USDT,0.098858,0.099345,0.098747,0.098829,39086.455,3875.0284590732
1662865200,2022-09-11 03:00:00,COTI/USDT,0.098951,0.099106,0.098668,0.098901,38351.073,3792.1581575022
1662861600,2022-09-11 02:00:00,COTI/USDT,0.099345,0.099698,0.098691,0.099037,89623.7107,8893.9584781401
1662858000,2022-09-11 01:00:00,COTI/USDT,0.099706,0.100032,0.09944,0.099515,47156.3301,4697.9816380311
1662854400,2022-09-11 00:00:00,COTI/USDT,0.098593,0.1,0.098593,0.0997,289488.363,28835.3054528096
1662850800,2022-09-10 23:00:00,COTI/USDT,0.099229,0.099356,0.098438,0.098475,211352.9406,20913.061099387
1662847200,2022-09-10 22:00:00,COTI/USDT,0.09882,0.099576,0.098631,0.099129,249033.0558,24658.7455522638
1662843600,2022-09-10 21:00:00,COTI/USDT,0.098626,0.098954,0.098154,0.098703,25792.1237,2539.2669904698
1662840000,2022-09-10 20:00:00,COTI/USDT,0.098601,0.098658,0.098132,0.098449,67995.2065,6686.3535757223
1662836400,2022-09-10 19:00:00,COTI/USDT,0.098868,0.098954,0.098431,0.098607,46473.767,4588.6100153732
1662832800,2022-09-10 18:00:00,COTI/USDT,0.098569,0.099236,0.098534,0.098821,72964.9969,7210.3582968753
1662829200,2022-09-10 17:00:00,COTI/USDT,0.099998,0.1,0.097837,0.098551,193688.4108,19142.6280842751
1662825600,2022-09-10 16:00:00,COTI/USDT,0.099813,0.10028,0.0994,0.09994,137129.2579,13703.1270096853
1662822000,2022-09-10 15:00:00,COTI/USDT,0.100117,0.100612,0.099777,0.099814,118906.2888,11932.1236564612
1662818400,2022-09-10 14:00:00,COTI/USDT,0.0994,0.100361,0.099199,0.100141,155318.9025,15538.2758349313
1662814800,2022-09-10 13:00:00,COTI/USDT,0.100717,0.100937,0.099252,0.0993,609008.0934,61152.8747283014
1662811200,2022-09-10 12:00:00,COTI/USDT,0.100426,0.100865,0.09958,0.100579,126425.5676,12696.7302555519
1662807600,2022-09-10 11:00:00,COTI/USDT,0.099572,0.100538,0.099422,0.100515,40635.8799,4063.2377795474
1662804000,2022-09-10 10:00:00,COTI/USDT,0.100055,0.100141,0.09943,0.099474,32976.1477,3290.304177121
1662800400,2022-09-10 09:00:00,COTI/USDT,0.099625,0.100395,0.099625,0.100019,36772.4593,3685.0571349086
1662796800,2022-09-10 08:00:00,COTI/USDT,0.098738,0.10071,0.098738,0.099472,325281.2994,32498.7845870909
1662793200,2022-09-10 07:00:00,COTI/USDT,0.100722,0.100909,0.098147,0.098713,122549.8189,12186.9838537902
1662789600,2022-09-10 06:00:00,COTI/USDT,0.099052,0.10071,0.099052,0.10071,176162.8339,17625.0899371938
1662786000,2022-09-10 05:00:00,COTI/USDT,0.097684,0.099317,0.097596,0.099025,121785.2719,12036.0417664875
1662782400,2022-09-10 04:00:00,COTI/USDT,0.098531,0.099629,0.097578,0.097697,168630.148,16617.2326187034
1662778800,2022-09-10 03:00:00,COTI/USDT,0.098937,0.099067,0.098252,0.098451,51458.0495,5086.2260779417
1662775200,2022-09-10 02:00:00,COTI/USDT,0.098661,0.099063,0.098363,0.098852,36477.1025,3593.9379387222
1662771600,2022-09-10 01:00:00,COTI/USDT,0.098836,0.099704,0.098379,0.098551,426417.5492,42317.157826029
1662768000,2022-09-10 00:00:00,COTI/USDT,0.098194,0.09899,0.097434,0.0988,297049.6187,29182.1230796203
1662764400,2022-09-09 23:00:00,COTI/USDT,0.0979,0.098695,0.096206,0.098008,271302.7891,26492.301040444
1662760800,2022-09-09 22:00:00,COTI/USDT,0.097596,0.097972,0.097584,0.097706,60530.9353,5915.0869213382
1662757200,2022-09-09 21:00:00,COTI/USDT,0.097596,0.097775,0.097471,0.097477,41052.6358,4006.6948954295
1662753600,2022-09-09 20:00:00,COTI/USDT,0.09726,0.098078,0.097145,0.097697,235977.8153,23034.4785532072
1662750000,2022-09-09 19:00:00,COTI/USDT,0.096778,0.097618,0.096676,0.097288,481370.2682,46798.0289758584
1662746400,2022-09-09 18:00:00,COTI/USDT,0.096349,0.09686,0.096109,0.096781,381315.4552,36831.172846424
1662742800,2022-09-09 17:00:00,COTI/USDT,0.097063,0.097313,0.09609,0.096333,372015.9968,35979.0813763056
1662739200,2022-09-09 16:00:00,COTI/USDT,0.09698,0.097114,0.095809,0.096975,411054.6278,39707.6357140056
1662735600,2022-09-09 15:00:00,COTI/USDT,0.096828,0.097295,0.096134,0.096924,507067.8773,49114.2078173944
1662732000,2022-09-09 14:00:00,COTI/USDT,0.096704,0.097097,0.096209,0.096798,101634.8933,9832.6757915033
1662728400,2022-09-09 13:00:00,COTI/USDT,0.097093,0.097126,0.095846,0.0967,300145.4028,28984.789531295
1662724800,2022-09-09 12:00:00,COTI/USDT,0.095714,0.0978,0.095523,0.097081,462708.5826,44813.0453389445
1662721200,2022-09-09 11:00:00,COTI/USDT,0.095918,0.095933,0.095247,0.095736,214590.8147,20537.067001237
1662717600,2022-09-09 10:00:00,COTI/USDT,0.096705,0.096861,0.095416,0.095991,963341.9716,92706.070633697
1662714000,2022-09-09 09:00:00,COTI/USDT,0.09745,0.09745,0.0965,0.096794,422588.5317,40973.33984815
1662710400,2022-09-09 08:00:00,COTI/USDT,0.096467,0.097726,0.096404,0.09747,856081.5702,83067.7830666583
1662706800,2022-09-09 07:00:00,COTI/USDT,0.0974,0.097458,0.096236,0.096393,264665.1723,25632.2091844883
1662703200,2022-09-09 06:00:00,COTI/USDT,0.09707,0.097468,0.09694,0.0974,512235.0527,49811.1692926926
1662699600,2022-09-09 05:00:00,COTI/USDT,0.097076,0.09761,0.096778,0.097026,647996.53,62920.744590607
1662696000,2022-09-09 04:00:00,COTI/USDT,0.09661,0.097432,0.096361,0.097101,669559.9607,64990.9913739725
1662692400,2022-09-09 03:00:00,COTI/USDT,0.095579,0.09684,0.095579,0.096461,239209.6659,23046.8195056706
1662688800,2022-09-09 02:00:00,COTI/USDT,0.095761,0.096206,0.095264,0.095466,65603.4291,6276.5309423222
1662685200,2022-09-09 01:00:00,COTI/USDT,0.096301,0.096337,0.095619,0.095738,239767.7176,22992.8345019451
1662681600,2022-09-09 00:00:00,COTI/USDT,0.095691,0.096301,0.095585,0.096144,353245.6716,33937.3418902923
1662678000,2022-09-08 23:00:00,COTI/USDT,0.095746,0.095922,0.095512,0.095757,40974.6619,3923.3240470492
1662674400,2022-09-08 22:00:00,COTI/USDT,0.095512,0.095792,0.095318,0.095341,75748.9513,7237.7664602206
1662670800,2022-09-08 21:00:00,COTI/USDT,0.095785,0.095798,0.095033,0.095354,294678.4174,28086.1867440414
1662667200,2022-09-08 20:00:00,COTI/USDT,0.095847,0.096313,0.095036,0.095663,569070.2045,54467.9604294029
1662663600,2022-09-08 19:00:00,COTI/USDT,0.095071,0.099999,0.094711,0.095553,1100007.40154302,104965.64297105478394
1662660000,2022-09-08 18:00:00,COTI/USDT,0.094554,0.09539,0.094326,0.094959,225658.5938,21410.8261233989
1662656400,2022-09-08 17:00:00,COTI/USDT,0.094289,0.094876,0.093903,0.094507,668857.2451,63115.6601134784
1662652800,2022-09-08 16:00:00,COTI/USDT,0.095436,0.095436,0.09363,0.094365,1099534.2078,103733.4245773769
1662649200,2022-09-08 15:00:00,COTI/USDT,0.097716,0.097837,0.095159,0.095249,842681.3576,81501.9210507155
1662645600,2022-09-08 14:00:00,COTI/USDT,0.094614,0.097676,0.094472,0.097335,1225635.2207,117565.4476033182
1662642000,2022-09-08 13:00:00,COTI/USDT,0.093314,0.094627,0.092502,0.094318,913409.7249,85297.9777266022
1662638400,2022-09-08 12:00:00,COTI/USDT,0.094301,0.094583,0.092936,0.093327,963675.0311,90068.718599154
1662634800,2022-09-08 11:00:00,COTI/USDT,0.094892,0.095011,0.094071,0.094301,691442.0747,65298.7802607356
1662631200,2022-09-08 10:00:00,COTI/USDT,0.093837,0.094915,0.093739,0.094725,263794.3803,24881.974953392
