https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume MATIC3L,Volume USDT
1646092800,2022-03-01 00:00:00,MATIC3L/USDT,0.8209,0.8936,0.719,0.8305,2059521.63299137,1656630.369542173052
1646006400,2022-02-28 00:00:00,MATIC3L/USDT,0.6056,0.8218,0.571,0.8166,1733138.38000687,1197932.660849456591
1645920000,2022-02-27 00:00:00,MATIC3L/USDT,0.6939,0.733,0.5721,0.6071,1655166.92717246,1070012.646101154104
1645833600,2022-02-26 00:00:00,MATIC3L/USDT,0.7521,0.8127,0.678,0.6965,1653183.24922152,1211197.297589737078
1645747200,2022-02-25 00:00:00,MATIC3L/USDT,0.6146,0.7802,0.5658,0.7517,2473908.66146675,1649763.456709205264
1645660800,2022-02-24 00:00:00,MATIC3L/USDT,0.6051,0.692,0.3649,0.6142,3361031.7667074,1718481.98025320402
1645574400,2022-02-23 00:00:00,MATIC3L/USDT,0.6406,0.8088,0.6001,0.6043,2060034.71669402,1460484.654336045574
1645488000,2022-02-22 00:00:00,MATIC3L/USDT,0.5706,0.6521,0.4989,0.6399,1361017.68449746,806967.113026979607
1645401600,2022-02-21 00:00:00,MATIC3L/USDT,0.7275,0.8759,0.5565,0.5718,2046965.98416911,1521285.019617772821
1645315200,2022-02-20 00:00:00,MATIC3L/USDT,0.9175,0.9231,0.6928,0.7275,1027729.22786713,791092.428143060038
