https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USDT,Volume DOT
1663549200000,2022-09-19 01:00:00,DOT/USDT,6.5231,6.562,6.5133,6.562,25.2637,3.85
1663545600000,2022-09-19 00:00:00,DOT/USDT,6.4438,6.5284,6.436,6.5232,89.01958259476801,13.64661249
1663542000000,2022-09-18 23:00:00,DOT/USDT,6.4973,6.5155,6.4262,6.4501,88.237368,13.68
1663538400000,2022-09-18 22:00:00,DOT/USDT,6.4856,6.497,6.4295,6.4853,193.736235476229,29.87313393
1663534800000,2022-09-18 21:00:00,DOT/USDT,6.7416,6.7419,6.35,6.4903,1235.9199391424522,190.42570284
1663531200000,2022-09-18 20:00:00,DOT/USDT,6.7739,6.7798,6.7329,6.7476,89.945508,13.33
1663527600000,2022-09-18 19:00:00,DOT/USDT,6.7403,6.801,6.7294,6.794,82.5471,12.15
1663524000000,2022-09-18 18:00:00,DOT/USDT,6.7379,6.7711,6.7183,6.753,246.12793579242003,36.44719914
1663520400000,2022-09-18 17:00:00,DOT/USDT,6.7709,6.7899,6.732,6.7348,21746.742717548233,3229.01091607
1663516800000,2022-09-18 16:00:00,DOT/USDT,6.8017,6.8206,6.7479,6.7765,93.92802420653501,13.86084619
1663513200000,2022-09-18 15:00:00,DOT/USDT,6.8197,6.84,6.7939,6.8039,89.50392453300199,13.15479718
1663509600000,2022-09-18 14:00:00,DOT/USDT,6.8839,6.8839,6.773,6.8146,341.657935700042,50.13616877
1663506000000,2022-09-18 13:00:00,DOT/USDT,6.891,6.9016,6.8773,6.8897,201.51633173182702,29.24892691
1663502400000,2022-09-18 12:00:00,DOT/USDT,6.894,6.8992,6.8681,6.8913,91.309725,13.25
1663498800000,2022-09-18 11:00:00,DOT/USDT,6.8914,6.92,6.8914,6.9028,889.542688650948,128.86693641
1663495200000,2022-09-18 10:00:00,DOT/USDT,6.8818,6.9255,6.8549,6.8904,83.236032068904,12.08000001
1663491600000,2022-09-18 09:00:00,DOT/USDT,6.9895,7.0196,6.88,6.8834,91.322524375922,13.26706633
1663488000000,2022-09-18 08:00:00,DOT/USDT,6.9895,7.0263,6.9895,6.9901,87.395021703847,12.50268547
1663484400000,2022-09-18 07:00:00,DOT/USDT,6.9984,7.0222,6.9824,6.9957,77.915791792827,11.13766911
1663480800000,2022-09-18 06:00:00,DOT/USDT,7.0433,7.0433,6.9787,6.9787,289.448746414698,41.47602654
1663477200000,2022-09-18 05:00:00,DOT/USDT,6.9935,7.0475,6.988,7.0382,129.291734,18.37
1663473600000,2022-09-18 04:00:00,DOT/USDT,6.9695,6.9994,6.9695,6.9941,71.40976100000002,10.21
1663470000000,2022-09-18 03:00:00,DOT/USDT,6.9821,6.9912,6.9526,6.9682,90.23819,12.95
1663466400000,2022-09-18 02:00:00,DOT/USDT,6.9944,7.0123,6.9516,6.9719,77.597247,11.13
1663462800000,2022-09-18 01:00:00,DOT/USDT,6.9863,7.0193,6.9813,6.9957,106.737601484367,15.25760131
1663459200000,2022-09-18 00:00:00,DOT/USDT,7.051,7.051,6.999,7.0046,89.810250316598,12.82161013
1663455600000,2022-09-17 23:00:00,DOT/USDT,7.0203,7.0681,7.0203,7.0681,88.846017,12.57
1663452000000,2022-09-17 22:00:00,DOT/USDT,7.0894,7.0894,7.0115,7.0165,148.01474865339998,21.0952396
1663448400000,2022-09-17 21:00:00,DOT/USDT,7.1551,7.1567,7.0883,7.0883,109.84025774346699,15.49599449
1663444800000,2022-09-17 20:00:00,DOT/USDT,7.109,7.1554,7.107,7.1554,78.852508,11.02
1663441200000,2022-09-17 19:00:00,DOT/USDT,7.1319,7.1319,7.0953,7.1117,108.88692585631699,15.31095601
1663437600000,2022-09-17 18:00:00,DOT/USDT,7.1202,7.1347,7.1114,7.1283,110.60793903533101,15.51673457
1663434000000,2022-09-17 17:00:00,DOT/USDT,7.1283,7.1459,7.112,7.1162,89.694433304112,12.60425976
1663430400000,2022-09-17 16:00:00,DOT/USDT,7.0698,7.1447,7.0698,7.1141,99.987722637446,14.05486606
1663426800000,2022-09-17 15:00:00,DOT/USDT,7.0566,7.0854,7.05,7.0703,98.81651291716699,13.97628289
1663423200000,2022-09-17 14:00:00,DOT/USDT,7.0025,7.0638,6.9985,7.0614,95.964426,13.59
1663419600000,2022-09-17 13:00:00,DOT/USDT,6.9776,7.0102,6.9576,7.0012,91.785732,13.11
1663416000000,2022-09-17 12:00:00,DOT/USDT,6.9501,6.9806,6.9276,6.975,630.958583979,90.46001204
1663412400000,2022-09-17 11:00:00,DOT/USDT,6.9692,6.9928,6.9467,6.9467,636.4517357364,91.619292
1663408800000,2022-09-17 10:00:00,DOT/USDT,7.0265,7.0383,6.9555,6.9886,1079.61289716311,154.48199885
1663405200000,2022-09-17 09:00:00,DOT/USDT,7.0192,7.0384,7.0064,7.0327,202.03926816982099,28.72854923
1663401600000,2022-09-17 08:00:00,DOT/USDT,7.0191,7.036,7.0068,7.0226,107.725639247798,15.33985123
1663398000000,2022-09-17 07:00:00,DOT/USDT,6.9887,7.0293,6.9885,7.0245,107.262499435245,15.26977001
1663394400000,2022-09-17 06:00:00,DOT/USDT,6.9893,7.0007,6.9678,6.9882,103.523049515322,14.81397921
1663390800000,2022-09-17 05:00:00,DOT/USDT,7.0205,7.0205,6.9872,6.9948,68.059404,9.73
1663387200000,2022-09-17 04:00:00,DOT/USDT,7.0003,7.0316,6.9903,7.0157,93.028182,13.26
1663383600000,2022-09-17 03:00:00,DOT/USDT,6.9976,7.0012,6.9891,6.9922,79.850924,11.42
1663380000000,2022-09-17 02:00:00,DOT/USDT,7.0274,7.0291,6.9868,6.9887,100.65017156568099,14.40184463
1663376400000,2022-09-17 01:00:00,DOT/USDT,7.0147,7.0598,7.0092,7.0278,105.265932097872,14.97850424
1663372800000,2022-09-17 00:00:00,DOT/USDT,6.8982,7.021,6.8946,7.0059,206.02952611593,29.4080027
1663369200000,2022-09-16 23:00:00,DOT/USDT,6.8699,6.8975,6.8605,6.8975,85.66695,12.42
1663365600000,2022-09-16 22:00:00,DOT/USDT,6.849,6.893,6.8463,6.8619,84.40137000000001,12.3
1663362000000,2022-09-16 21:00:00,DOT/USDT,6.87,6.8766,6.841,6.8543,164.996209647358,24.07192706
1663358400000,2022-09-16 20:00:00,DOT/USDT,6.8207,6.8721,6.8181,6.8603,94.260522,13.74
1663354800000,2022-09-16 19:00:00,DOT/USDT,6.7634,6.8873,6.7634,6.8208,86.761825024896,12.72018312
1663351200000,2022-09-16 18:00:00,DOT/USDT,6.7496,6.7912,6.719,6.7726,118.44717752971599,17.48917366
1663347600000,2022-09-16 17:00:00,DOT/USDT,6.8005,6.8005,6.7295,6.7731,94.568747763171,13.96240241
1663344000000,2022-09-16 16:00:00,DOT/USDT,6.8347,6.8347,6.7389,6.7916,67.97081751649199,10.00807137
1663340400000,2022-09-16 15:00:00,DOT/USDT,6.8456,6.8671,6.8093,6.8492,92.669676,13.53
1663336800000,2022-09-16 14:00:00,DOT/USDT,6.7815,6.8881,6.7815,6.853,82.16747,11.99
1663333200000,2022-09-16 13:00:00,DOT/USDT,6.8458,6.8595,6.7657,6.7749,90.359006422542,13.33731958
1663329600000,2022-09-16 12:00:00,DOT/USDT,6.9184,6.9184,6.8412,6.8453,143.857653646322,21.01553674
1663326000000,2022-09-16 11:00:00,DOT/USDT,6.9099,6.9258,6.8774,6.912,97.4592,14.1
1663322400000,2022-09-16 10:00:00,DOT/USDT,6.8817,6.9161,6.8465,6.9131,5651.5165319466,817.508286
1663318800000,2022-09-16 09:00:00,DOT/USDT,6.8402,6.8876,6.8385,6.8864,144.06207546163202,20.91979488
1663315200000,2022-09-16 08:00:00,DOT/USDT,6.8906,6.8918,6.8174,6.8311,206.598095380176,30.24375216
1663311600000,2022-09-16 07:00:00,DOT/USDT,6.8858,6.9118,6.8799,6.8911,95.64846800000001,13.88
1663308000000,2022-09-16 06:00:00,DOT/USDT,6.8931,6.9132,6.876,6.897,109.22905397877,15.83718341
1663304400000,2022-09-16 05:00:00,DOT/USDT,6.9194,6.9361,6.9007,6.9007,93.504485,13.55
1663300800000,2022-09-16 04:00:00,DOT/USDT,6.9123,6.9384,6.9101,6.929,77.74338,11.22
1663297200000,2022-09-16 03:00:00,DOT/USDT,6.9096,6.9202,6.8747,6.9202,79.374694,11.47
1663293600000,2022-09-16 02:00:00,DOT/USDT,6.9284,6.9284,6.8663,6.9044,97.21395199999999,14.08
1663290000000,2022-09-16 01:00:00,DOT/USDT,6.9605,6.9668,6.9117,6.917,93.3795,13.5
1663286400000,2022-09-16 00:00:00,DOT/USDT,6.9202,6.955,6.8632,6.955,74.07075,10.65
1663282800000,2022-09-15 23:00:00,DOT/USDT,6.929,6.9406,6.8732,6.9292,85.92208,12.4
1663279200000,2022-09-15 22:00:00,DOT/USDT,6.9574,6.9574,6.8801,6.9088,81.86928,11.85
1663275600000,2022-09-15 21:00:00,DOT/USDT,6.9781,6.9831,6.9452,6.9625,81.60050000000001,11.72
1663272000000,2022-09-15 20:00:00,DOT/USDT,6.9839,6.9999,6.9485,6.9844,95.546592,13.68
1663268400000,2022-09-15 19:00:00,DOT/USDT,6.9558,6.9792,6.9402,6.9776,85.12671999999999,12.2
1663264800000,2022-09-15 18:00:00,DOT/USDT,7.0024,7.0038,6.9481,6.9493,157.21848410671802,22.62364326
1663261200000,2022-09-15 17:00:00,DOT/USDT,7.0172,7.0369,6.9948,6.9974,88.86698,12.7
1663257600000,2022-09-15 16:00:00,DOT/USDT,6.9418,7.0059,6.9204,7.0059,102.916671,14.69
1663254000000,2022-09-15 15:00:00,DOT/USDT,6.9504,6.9967,6.9133,6.9445,701.031126051365,100.94767457
1663250400000,2022-09-15 14:00:00,DOT/USDT,7.1202,7.1253,6.9562,6.9701,97.961544514332,14.05453932
1663246800000,2022-09-15 13:00:00,DOT/USDT,7.1135,7.1243,7.0466,7.1126,93.31731199999999,13.12
1663243200000,2022-09-15 12:00:00,DOT/USDT,7.1083,7.1285,7.0675,7.0974,84.45906000000001,11.9
1663239600000,2022-09-15 11:00:00,DOT/USDT,7.0607,7.1076,7.0553,7.0935,85.97322,12.12
1663236000000,2022-09-15 10:00:00,DOT/USDT,7.0939,7.1186,7.0577,7.0607,85.592588233691,12.12239413
1663232400000,2022-09-15 09:00:00,DOT/USDT,7.082,7.117,7.0807,7.1032,68.616912,9.66
1663228800000,2022-09-15 08:00:00,DOT/USDT,7.177,7.177,7.0784,7.0969,103.259895,14.55
1663225200000,2022-09-15 07:00:00,DOT/USDT,7.0983,7.2008,7.0916,7.1691,102.15967500000001,14.25
1663221600000,2022-09-15 06:00:00,DOT/USDT,7.0607,7.1499,6.9444,7.0872,267.06239018308804,37.68235554
1663218000000,2022-09-15 05:00:00,DOT/USDT,7.0489,7.0953,7.021,7.0698,98.199522,13.89
1663214400000,2022-09-15 04:00:00,DOT/USDT,7.0337,7.0539,7.0062,7.0467,89.369597357637,12.68247511
1663210800000,2022-09-15 03:00:00,DOT/USDT,7.0684,7.0684,6.9673,7.0311,501.77755474629606,71.36544136
1663207200000,2022-09-15 02:00:00,DOT/USDT,7.1113,7.1169,7.0161,7.0623,361.02646636150496,51.12023935
1663203600000,2022-09-15 01:00:00,DOT/USDT,7.1074,7.1265,7.0457,7.1166,177.43367046698398,24.93236524
1663200000000,2022-09-15 00:00:00,DOT/USDT,7.1484,7.1528,7.1131,7.1131,28.594661999999996,4.02
1663196400000,2022-09-14 23:00:00,DOT/USDT,7.224,7.224,7.1867,7.2097,99.638054,13.82
1663192800000,2022-09-14 22:00:00,DOT/USDT,7.1839,7.2369,7.1701,7.2135,93.91977,13.02
1663189200000,2022-09-14 21:00:00,DOT/USDT,7.1469,7.2017,7.1151,7.1899,95.04680424869599,13.21948904
1663185600000,2022-09-14 20:00:00,DOT/USDT,7.1492,7.1754,7.1335,7.1584,195.62481497264002,27.32800835
1663182000000,2022-09-14 19:00:00,DOT/USDT,7.0929,7.1712,7.0869,7.1548,124.068412692736,17.34058432
1663178400000,2022-09-14 18:00:00,DOT/USDT,7.1854,7.1854,7.036,7.0983,497.40159166443897,70.07334033
1663174800000,2022-09-14 17:00:00,DOT/USDT,7.1894,7.2361,7.1824,7.1953,82.242279,11.43
1663171200000,2022-09-14 16:00:00,DOT/USDT,7.2052,7.2225,7.1653,7.1801,72.37540800000001,10.08
1663167600000,2022-09-14 15:00:00,DOT/USDT,7.2474,7.2619,7.1881,7.207,133.71564342058,18.55357894
1663164000000,2022-09-14 14:00:00,DOT/USDT,7.2586,7.2706,7.1683,7.25,93.38000000000001,12.88
1663160400000,2022-09-14 13:00:00,DOT/USDT,7.2755,7.2893,7.1657,7.2616,88.73675192738399,12.21999999
1663156800000,2022-09-14 12:00:00,DOT/USDT,7.1701,7.3019,7.1058,7.2567,152.162305889715,20.96852645
1663153200000,2022-09-14 11:00:00,DOT/USDT,7.2,7.2,7.1311,7.1576,93.01402658980001,12.99514175
1663149600000,2022-09-14 10:00:00,DOT/USDT,7.1937,7.1952,7.1569,7.18,195.36073129,27.2090155
1663146000000,2022-09-14 09:00:00,DOT/USDT,7.1729,7.1975,7.1481,7.1843,115.02064300000002,16.01
1663142400000,2022-09-14 08:00:00,DOT/USDT,7.1461,7.1885,7.099,7.1735,115.63682,16.12
1663138800000,2022-09-14 07:00:00,DOT/USDT,7.1647,7.1901,7.1,7.1391,186.852368143869,26.17309859
1663135200000,2022-09-14 06:00:00,DOT/USDT,7.1917,7.1991,7.1404,7.1592,103.52203200000001,14.46
1663131600000,2022-09-14 05:00:00,DOT/USDT,7.211,7.223,7.2,7.2,117.288,16.29
1663128000000,2022-09-14 04:00:00,DOT/USDT,7.1667,7.2225,7.1667,7.2084,130.76869161023998,18.1411536
1663120800000,2022-09-14 02:00:00,DOT/USDT,7.2,7.2,7.2,7.2,19.999999944000002,2.77777777
1663113600000,2022-09-14 00:00:00,DOT/USDT,7.1148,7.1148,7.1148,7.1148,99.999999997128,14.05520886
1663110000000,2022-09-13 23:00:00,DOT/USDT,7.0905,7.0995,7.0467,7.0752,89.64278399999999,12.67
1663106400000,2022-09-13 22:00:00,DOT/USDT,7.0722,7.1129,7.0721,7.0895,168.39511346833999,23.75274892
1663095600000,2022-09-13 19:00:00,DOT/USDT,7.1146,7.1789,7.0633,7.1789,93.26859034293099,12.99204479
1663092000000,2022-09-13 18:00:00,DOT/USDT,7.2244,7.2424,7.1078,7.1078,528.039134611114,74.29009463
1663088400000,2022-09-13 17:00:00,DOT/USDT,7.2282,7.2737,7.2282,7.2333,92.89109531279699,12.84214609
1663084800000,2022-09-13 16:00:00,DOT/USDT,7.2166,7.2717,7.2059,7.2524,78.543492,10.83
1663081200000,2022-09-13 15:00:00,DOT/USDT,7.2518,7.276,7.2208,7.2425,182.73842594315,25.23140158
1663077600000,2022-09-13 14:00:00,DOT/USDT,7.3031,7.3602,7.2085,7.2528,287.770082266896,39.67710157
1663074000000,2022-09-13 13:00:00,DOT/USDT,7.4,7.4053,7.3127,7.317,177.3634009824,24.2399072
1663070400000,2022-09-13 12:00:00,DOT/USDT,7.8873,7.9288,7.4,7.4226,736.326371852802,99.20059977
1663066800000,2022-09-13 11:00:00,DOT/USDT,7.7697,7.8923,7.7697,7.8793,130.885560517569,16.61131833
1663063200000,2022-09-13 10:00:00,DOT/USDT,7.6463,7.7523,7.6387,7.7488,192.00700284934402,24.77893388
1663059600000,2022-09-13 09:00:00,DOT/USDT,7.6302,7.6929,7.6302,7.6465,108.12154578562,14.14000468
1663056000000,2022-09-13 08:00:00,DOT/USDT,7.6808,7.6823,7.6184,7.6362,112.404864,14.72
1663052400000,2022-09-13 07:00:00,DOT/USDT,7.6912,7.6969,7.6331,7.6795,88.083865,11.47
1663048800000,2022-09-13 06:00:00,DOT/USDT,7.6296,7.7032,7.5997,7.6566,104.89542,13.7
1663045200000,2022-09-13 05:00:00,DOT/USDT,7.6042,7.6531,7.5799,7.6331,82.971797,10.87
1663041600000,2022-09-13 04:00:00,DOT/USDT,7.6143,7.635,7.579,7.5802,263.65893982571,34.78258355
1663038000000,2022-09-13 03:00:00,DOT/USDT,7.5828,7.6057,7.5339,7.5967,1817.2208795280262,239.21187878
1663034400000,2022-09-13 02:00:00,DOT/USDT,7.5388,7.5941,7.4788,7.5838,181.379216616108,23.91666666
1663030800000,2022-09-13 01:00:00,DOT/USDT,7.5862,7.5912,7.5108,7.5504,89.09472000000001,11.8
1663027200000,2022-09-13 00:00:00,DOT/USDT,7.6651,7.6651,7.5178,7.5975,109.15351209645,14.36703022
1663023600000,2022-09-12 23:00:00,DOT/USDT,7.647,7.6992,7.6424,7.6679,104.053403,13.57
1663020000000,2022-09-12 22:00:00,DOT/USDT,7.6829,7.6873,7.6431,7.6478,100.848758548222,13.18663649
1663016400000,2022-09-12 21:00:00,DOT/USDT,7.7625,7.7625,7.6601,7.6635,105.351229230975,13.74714285
1663012800000,2022-09-12 20:00:00,DOT/USDT,7.7359,7.7705,7.7199,7.7665,299.10716240629,38.51247826
1663009200000,2022-09-12 19:00:00,DOT/USDT,7.7266,7.7522,7.716,7.7354,226.273274597014,29.25165791
1663005600000,2022-09-12 18:00:00,DOT/USDT,7.7341,7.7395,7.6864,7.7395,108.66690847016498,14.04055927
