https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume FTT,Volume BTC
1646438400,2022-03-05 00:00:00,FTT/BTC,0.0010316,0.0010494,0.0010264,0.001044,814.372,0.84775717264
1646352000,2022-03-04 00:00:00,FTT/BTC,0.0010567,0.0010593,0.0010293,0.0010346,2930.77734847,3.058437843345624
1646265600,2022-03-03 00:00:00,FTT/BTC,0.0010516,0.0010587,0.0010374,0.0010563,2021.32067972,2.118732770004753
1646179200,2022-03-02 00:00:00,FTT/BTC,0.0010429,0.0010645,0.0010376,0.0010515,2264.3948509,2.38823149061929
1646092800,2022-03-01 00:00:00,FTT/BTC,0.0010664,0.0010795,0.0010415,0.0010416,919.72363427,0.977135674575079
1646006400,2022-02-28 00:00:00,FTT/BTC,0.0011009,0.0011072,0.0010516,0.001067,2807.58285969,3.013830152770754
1645920000,2022-02-27 00:00:00,FTT/BTC,0.0011073,0.0011137,0.0010994,0.0011015,860.8831,0.95149169264
1645833600,2022-02-26 00:00:00,FTT/BTC,0.0010996,0.0011161,0.0010963,0.0011079,747.32542751,0.82934029963986
1645747200,2022-02-25 00:00:00,FTT/BTC,0.001079,0.0011037,0.0010762,0.0010998,552.70362768,0.601574173838785
1645660800,2022-02-24 00:00:00,FTT/BTC,0.001095,0.0011191,0.0010724,0.0010792,6447.96774339,7.078109788431985
1645574400,2022-02-23 00:00:00,FTT/BTC,0.0010869,0.0011114,0.0010846,0.0010959,761.41152517,0.839174515250247
1645488000,2022-02-22 00:00:00,FTT/BTC,0.001076,0.0010958,0.0010733,0.0010869,433.68925766,0.471177896139648
1645401600,2022-02-21 00:00:00,FTT/BTC,0.0010638,0.0010835,0.0010586,0.001076,2230.37554126,2.39631907530639
1645315200,2022-02-20 00:00:00,FTT/BTC,0.0010669,0.0010694,0.0010525,0.0010654,8644.62195545,9.162165160986674
1645228800,2022-02-19 00:00:00,FTT/BTC,0.0010774,0.0010826,0.0010564,0.0010649,2055.40712278,2.198366638030238
1645142400,2022-02-18 00:00:00,FTT/BTC,0.0010767,0.001087,0.0010707,0.001079,1967.1354203,2.117477452188437
1645056000,2022-02-17 00:00:00,FTT/BTC,0.001058,0.0010817,0.0010549,0.0010766,3342.49394933,3.58335169226886
1644969600,2022-02-16 00:00:00,FTT/BTC,0.0010583,0.0010655,0.001052,0.0010599,1009.54346575,1.069729839155552
1644883200,2022-02-15 00:00:00,FTT/BTC,0.0010536,0.0010647,0.0010513,0.0010592,812.48668579,0.857964825347144
1644796800,2022-02-14 00:00:00,FTT/BTC,0.0010566,0.0010615,0.001035,0.0010536,2305.90992494,2.413548027971992
1644710400,2022-02-13 00:00:00,FTT/BTC,0.0010462,0.0010647,0.0010441,0.0010554,5286.00019603,5.573487572815
