https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BAND,Volume USDT
1663394400,2022-09-17 06:00:00,BAND/USDT,1.2422,1.2484,1.2421,1.2421,178.16237593,221.710870841012
1663390800,2022-09-17 05:00:00,BAND/USDT,1.2459,1.2459,1.2395,1.2395,8.1054,10.07719007
1663387200,2022-09-17 04:00:00,BAND/USDT,1.2443,1.2529,1.2443,1.2493,29.44275867,36.74763809617
1663383600,2022-09-17 03:00:00,BAND/USDT,1.2425,1.2478,1.2419,1.2431,97.6198,121.3222838
1663380000,2022-09-17 02:00:00,BAND/USDT,1.249,1.249,1.2427,1.2469,82.7954,103.10574934
1663376400,2022-09-17 01:00:00,BAND/USDT,1.2429,1.247,1.2405,1.247,4.49714578,5.59979067324
1663372800,2022-09-17 00:00:00,BAND/USDT,1.236,1.2521,1.236,1.2388,224.09439584,279.010754341264
1663369200,2022-09-16 23:00:00,BAND/USDT,1.2274,1.2342,1.2262,1.2342,123.76087715,151.882325202639
1663365600,2022-09-16 22:00:00,BAND/USDT,1.2272,1.2348,1.2272,1.232,75.16244573,92.442026376251
1663362000,2022-09-16 21:00:00,BAND/USDT,1.2309,1.2359,1.2282,1.2308,21.94531571,27.068143813234
1663358400,2022-09-16 20:00:00,BAND/USDT,1.2238,1.2309,1.2229,1.2309,23.3966022,28.698178040237
1663354800,2022-09-16 19:00:00,BAND/USDT,1.2267,1.229,1.221,1.224,58.93378921,72.062941479435
1663351200,2022-09-16 18:00:00,BAND/USDT,1.235,1.235,1.223,1.2257,1723.71897589,2115.943051403492
1663347600,2022-09-16 17:00:00,BAND/USDT,1.2312,1.2416,1.2176,1.2319,1119.37365469,1383.580182756444
1663344000,2022-09-16 16:00:00,BAND/USDT,1.2329,1.2329,1.2112,1.2299,982.08072693,1199.377858973824
1663340400,2022-09-16 15:00:00,BAND/USDT,1.2269,1.2436,1.223,1.2337,977.7734502,1202.213570920785
1663336800,2022-09-16 14:00:00,BAND/USDT,1.2063,1.2408,1.2063,1.2293,28715.74165282,35100.825143469499
1663333200,2022-09-16 13:00:00,BAND/USDT,1.2238,1.2238,1.2049,1.2049,300.51709858,365.188175767104
1663329600,2022-09-16 12:00:00,BAND/USDT,1.2247,1.2258,1.2169,1.2199,20.7279,25.28428189
1663326000,2022-09-16 11:00:00,BAND/USDT,1.2146,1.2305,1.2146,1.2299,1130.91165547,1390.529899975835
1663322400,2022-09-16 10:00:00,BAND/USDT,1.208,1.22,1.203,1.2146,32.84442321,39.879883019903
1663318800,2022-09-16 09:00:00,BAND/USDT,1.1969,1.2081,1.1969,1.2058,128.61344466,155.007183650355
1663315200,2022-09-16 08:00:00,BAND/USDT,1.2076,1.2076,1.1961,1.1969,121.6202448,145.964671936264
1663311600,2022-09-16 07:00:00,BAND/USDT,1.2139,1.2139,1.2078,1.2078,11.2323,13.61627618
1663308000,2022-09-16 06:00:00,BAND/USDT,1.2077,1.2136,1.2047,1.2083,217.3072,263.4878199
1663304400,2022-09-16 05:00:00,BAND/USDT,1.2087,1.2122,1.2087,1.2089,866.58446724,1049.828168752572
1663300800,2022-09-16 04:00:00,BAND/USDT,1.2099,1.2143,1.2091,1.2125,24.75250363,30.004261589563
1663297200,2022-09-16 03:00:00,BAND/USDT,1.206,1.2086,1.2023,1.2086,7.4089,8.94068472
1663293600,2022-09-16 02:00:00,BAND/USDT,1.204,1.204,1.1879,1.204,1609.2863,1917.15261365
1663290000,2022-09-16 01:00:00,BAND/USDT,1.2103,1.2155,1.2054,1.2055,64.3951,78.03803466
1663286400,2022-09-16 00:00:00,BAND/USDT,1.2005,1.2131,1.1892,1.2106,287.42910226,345.036917542915
1663282800,2022-09-15 23:00:00,BAND/USDT,1.204,1.2085,1.1972,1.2085,717.17748474,866.257946820829
1663279200,2022-09-15 22:00:00,BAND/USDT,1.2108,1.2176,1.1952,1.204,364.96582785,441.555123887028
1663275600,2022-09-15 21:00:00,BAND/USDT,1.2125,1.2125,1.204,1.2042,50.7569,61.33445936
1663272000,2022-09-15 20:00:00,BAND/USDT,1.2062,1.215,1.2062,1.215,129.6035169,157.07896760041
1663268400,2022-09-15 19:00:00,BAND/USDT,1.204,1.2119,1.204,1.2119,10.6895,12.91498142
1663264800,2022-09-15 18:00:00,BAND/USDT,1.2088,1.2162,1.2052,1.2059,80.9097,97.89822965
1663261200,2022-09-15 17:00:00,BAND/USDT,1.2155,1.2189,1.2088,1.2096,141.85373985,172.26258319613
1663257600,2022-09-15 16:00:00,BAND/USDT,1.209,1.215,1.2063,1.2113,88.6942,107.35308109
1663254000,2022-09-15 15:00:00,BAND/USDT,1.209,1.213,1.195,1.2119,1927.0473945,2311.00665113725
1663250400,2022-09-15 14:00:00,BAND/USDT,1.2306,1.232,1.2016,1.2108,1431.75757612,1729.279755435363
1663246800,2022-09-15 13:00:00,BAND/USDT,1.2368,1.238,1.2205,1.2306,2252.79256428,2780.910389611091
1663243200,2022-09-15 12:00:00,BAND/USDT,1.234,1.246,1.2269,1.236,313.43306264,388.087814305156
1663239600,2022-09-15 11:00:00,BAND/USDT,1.2299,1.2337,1.2253,1.2332,16.55496673,20.337819231155
1663236000,2022-09-15 10:00:00,BAND/USDT,1.2401,1.2418,1.2246,1.2289,1953.38496978,2392.958129420173
1663232400,2022-09-15 09:00:00,BAND/USDT,1.2383,1.2447,1.2333,1.241,6667.66625303,8262.614249334635
1663228800,2022-09-15 08:00:00,BAND/USDT,1.2504,1.2504,1.2345,1.2393,2071.8279734,2567.132721227241
1663225200,2022-09-15 07:00:00,BAND/USDT,1.2418,1.2652,1.2392,1.2472,602.5642,758.60989495
1663221600,2022-09-15 06:00:00,BAND/USDT,1.2176,1.2448,1.2062,1.238,463.03154939,563.348485455372
1663218000,2022-09-15 05:00:00,BAND/USDT,1.2175,1.227,1.2112,1.227,124.58958929,152.018757424083
1663214400,2022-09-15 04:00:00,BAND/USDT,1.223,1.2244,1.2081,1.2165,935.54927565,1140.255488303491
1663210800,2022-09-15 03:00:00,BAND/USDT,1.2278,1.2278,1.2072,1.2195,840.35088245,1023.083440651431
1663207200,2022-09-15 02:00:00,BAND/USDT,1.2446,1.2446,1.2218,1.2271,1561.18852955,1910.281968656075
1663203600,2022-09-15 01:00:00,BAND/USDT,1.2432,1.2453,1.2319,1.2422,102.1495832,126.999094085253
1663200000,2022-09-15 00:00:00,BAND/USDT,1.2565,1.2565,1.2372,1.2452,717.87126152,893.88017573988
1663196400,2022-09-14 23:00:00,BAND/USDT,1.2618,1.264,1.2526,1.2595,244.3771,307.39090847
1663192800,2022-09-14 22:00:00,BAND/USDT,1.2534,1.2644,1.2515,1.2633,153.38301762,192.446728161864
1663189200,2022-09-14 21:00:00,BAND/USDT,1.2434,1.2572,1.2399,1.2569,908.89394411,1135.368836313054
1663185600,2022-09-14 20:00:00,BAND/USDT,1.2461,1.2473,1.2397,1.2443,1199.04668688,1488.845572579477
1663182000,2022-09-14 19:00:00,BAND/USDT,1.2322,1.2461,1.2322,1.2461,233.44552955,289.510816444756
1663178400,2022-09-14 18:00:00,BAND/USDT,1.2414,1.2414,1.2176,1.2375,747.04433547,920.940951071698
1663174800,2022-09-14 17:00:00,BAND/USDT,1.238,1.2498,1.238,1.2414,204.29084752,254.30626415343
1663171200,2022-09-14 16:00:00,BAND/USDT,1.2473,1.2473,1.238,1.2429,1708.74482923,2118.984189783244
1663167600,2022-09-14 15:00:00,BAND/USDT,1.248,1.2528,1.2451,1.2484,115.4832,144.35486584
1663164000,2022-09-14 14:00:00,BAND/USDT,1.2516,1.2546,1.2445,1.2499,548.468,685.79690859
1663160400,2022-09-14 13:00:00,BAND/USDT,1.2513,1.2542,1.2368,1.2458,1168.00746046,1456.357253476656
1663156800,2022-09-14 12:00:00,BAND/USDT,1.2368,1.262,1.2237,1.2488,4005.85753708,4944.426197747468
1663153200,2022-09-14 11:00:00,BAND/USDT,1.2491,1.2491,1.2363,1.2378,630.01987321,782.579237350376
1663149600,2022-09-14 10:00:00,BAND/USDT,1.2428,1.2506,1.2428,1.2484,403.6673,502.64291532
1663146000,2022-09-14 09:00:00,BAND/USDT,1.2453,1.248,1.241,1.2433,785.00725513,976.16791866927
1663142400,2022-09-14 08:00:00,BAND/USDT,1.2328,1.2511,1.2242,1.25,990.34097932,1226.175059065328
1663138800,2022-09-14 07:00:00,BAND/USDT,1.2505,1.2518,1.2218,1.2321,535.12937883,659.133099761577
1663135200,2022-09-14 06:00:00,BAND/USDT,1.2526,1.2546,1.2438,1.2455,435.08563577,543.353361944849
1663131600,2022-09-14 05:00:00,BAND/USDT,1.2587,1.2624,1.2565,1.2569,4.96476162,6.256650041904
1663128000,2022-09-14 04:00:00,BAND/USDT,1.2545,1.2635,1.2545,1.2631,134.70563436,169.408669964582
1663124400,2022-09-14 03:00:00,BAND/USDT,1.2595,1.2612,1.2565,1.2585,1386.20301649,1742.427379708689
1663120800,2022-09-14 02:00:00,BAND/USDT,1.2584,1.2623,1.2558,1.2605,398.92067227,502.100612138013
1663117200,2022-09-14 01:00:00,BAND/USDT,1.2583,1.2584,1.2503,1.2582,68.1038785,85.317586812997
1663113600,2022-09-14 00:00:00,BAND/USDT,1.2415,1.2583,1.2415,1.2583,294.6861,368.25426078
1663110000,2022-09-13 23:00:00,BAND/USDT,1.2579,1.2579,1.2393,1.2457,913.59717143,1137.484614359961
1663106400,2022-09-13 22:00:00,BAND/USDT,1.2598,1.2645,1.2526,1.2597,399.70679095,503.050979994627
1663102800,2022-09-13 21:00:00,BAND/USDT,1.2692,1.2734,1.2623,1.2707,397.94183044,504.355443291109
1663099200,2022-09-13 20:00:00,BAND/USDT,1.2694,1.2755,1.2694,1.2713,1402.33,1787.23700846
1663095600,2022-09-13 19:00:00,BAND/USDT,1.2668,1.2745,1.2515,1.2745,770.66833096,974.327022297898
1663092000,2022-09-13 18:00:00,BAND/USDT,1.2745,1.2901,1.2593,1.2691,3181.67858492,4056.930940876096
1663088400,2022-09-13 17:00:00,BAND/USDT,1.2755,1.2825,1.2696,1.2728,766.39482786,978.473935535399
1663084800,2022-09-13 16:00:00,BAND/USDT,1.2721,1.2836,1.2715,1.2789,780.28319363,999.725293778705
1663081200,2022-09-13 15:00:00,BAND/USDT,1.2762,1.2816,1.2698,1.2721,712.2625863,909.24336274753
1663077600,2022-09-13 14:00:00,BAND/USDT,1.2833,1.2869,1.27,1.2787,2072.75619296,2648.215333092046
1663074000,2022-09-13 13:00:00,BAND/USDT,1.2788,1.295,1.2704,1.2833,1867.78051123,2395.119530593708
1663070400,2022-09-13 12:00:00,BAND/USDT,1.3392,1.3498,1.17,1.279,14316.90089872,18566.261412160141
1663066800,2022-09-13 11:00:00,BAND/USDT,1.333,1.34,1.3276,1.34,8027.4857,10700.19084048
1663063200,2022-09-13 10:00:00,BAND/USDT,1.3359,1.3391,1.3256,1.3336,1447.5336,1937.44080255
1663059600,2022-09-13 09:00:00,BAND/USDT,1.3536,1.3558,1.3291,1.3342,1075.83288731,1443.531388783127
1663056000,2022-09-13 08:00:00,BAND/USDT,1.3633,1.3633,1.3464,1.349,921.1675,1247.18804414
1663052400,2022-09-13 07:00:00,BAND/USDT,1.342,1.3741,1.342,1.3616,508.1914213,694.04549969803
1663048800,2022-09-13 06:00:00,BAND/USDT,1.3468,1.3536,1.3384,1.3384,42.1164,56.66115519
1663045200,2022-09-13 05:00:00,BAND/USDT,1.3391,1.3492,1.3361,1.3412,414.23198691,555.889822948972
1663041600,2022-09-13 04:00:00,BAND/USDT,1.3537,1.3537,1.3392,1.3422,158.8827,213.62230133
1663038000,2022-09-13 03:00:00,BAND/USDT,1.3423,1.3536,1.3341,1.3536,44.4683,59.76029221
1663034400,2022-09-13 02:00:00,BAND/USDT,1.324,1.3463,1.319,1.3463,555.91820862,740.347520078052
1663030800,2022-09-13 01:00:00,BAND/USDT,1.3316,1.3346,1.319,1.3264,555.81273981,736.017134055033
1663027200,2022-09-13 00:00:00,BAND/USDT,1.3482,1.3482,1.3196,1.3316,2535.83152809,3381.019404508748
1663023600,2022-09-12 23:00:00,BAND/USDT,1.3468,1.3556,1.3468,1.3511,106.20091829,143.666874043924
1663020000,2022-09-12 22:00:00,BAND/USDT,1.3519,1.3527,1.3451,1.3461,347.468,467.58306062
1663016400,2022-09-12 21:00:00,BAND/USDT,1.3602,1.3602,1.3463,1.3532,2464.36573392,3334.496235005244
1663012800,2022-09-12 20:00:00,BAND/USDT,1.3522,1.3631,1.3519,1.3602,3690.46961104,5030.10610490513
1663009200,2022-09-12 19:00:00,BAND/USDT,1.3471,1.3562,1.3471,1.3544,40.9626,55.42402383
1663005600,2022-09-12 18:00:00,BAND/USDT,1.3568,1.3568,1.3426,1.3536,309.79248887,418.1903695167
1663002000,2022-09-12 17:00:00,BAND/USDT,1.3502,1.3601,1.344,1.3601,1071.69499391,1448.694778007011
1662998400,2022-09-12 16:00:00,BAND/USDT,1.3474,1.3528,1.3177,1.3487,6050.32762178,8101.112811552261
1662994800,2022-09-12 15:00:00,BAND/USDT,1.3779,1.3779,1.3473,1.349,575.513,783.98127045
1662991200,2022-09-12 14:00:00,BAND/USDT,1.3978,1.4048,1.378,1.3834,926.17383159,1285.04514744897
1662987600,2022-09-12 13:00:00,BAND/USDT,1.4069,1.4078,1.3946,1.3978,378.94734322,532.06315715893
1662984000,2022-09-12 12:00:00,BAND/USDT,1.4117,1.4122,1.3976,1.4073,1257.51727939,1767.669075156266
1662980400,2022-09-12 11:00:00,BAND/USDT,1.4156,1.4167,1.4054,1.4148,971.28388883,1373.790627380641
1662976800,2022-09-12 10:00:00,BAND/USDT,1.399,1.4187,1.3961,1.4187,3352.77206709,4735.088535368297
1662973200,2022-09-12 09:00:00,BAND/USDT,1.4141,1.4142,1.4012,1.4058,1376.5696,1930.70152613
1662969600,2022-09-12 08:00:00,BAND/USDT,1.4042,1.4121,1.3922,1.4121,317.84888282,445.66881883633
1662966000,2022-09-12 07:00:00,BAND/USDT,1.4027,1.4068,1.395,1.4023,1837.0301,2577.39625208
1662962400,2022-09-12 06:00:00,BAND/USDT,1.3899,1.407,1.387,1.407,653.02549373,913.897749588737
1662958800,2022-09-12 05:00:00,BAND/USDT,1.4012,1.4012,1.3914,1.3939,297.4728,415.25887689
1662955200,2022-09-12 04:00:00,BAND/USDT,1.374,1.4023,1.374,1.3955,4102.07668352,5710.895929678136
1662951600,2022-09-12 03:00:00,BAND/USDT,1.3818,1.3851,1.3655,1.3695,531.90278473,732.252746629523
1662948000,2022-09-12 02:00:00,BAND/USDT,1.4135,1.4149,1.374,1.3793,959.3998,1328.60117202
1662944400,2022-09-12 01:00:00,BAND/USDT,1.3449,1.4121,1.3442,1.4118,833.8761,1149.03875487
1662940800,2022-09-12 00:00:00,BAND/USDT,1.3691,1.3691,1.3463,1.3463,544.4293453,740.18080275749
1662937200,2022-09-11 23:00:00,BAND/USDT,1.3561,1.3692,1.3536,1.3692,30.69364346,41.895314924258
1662933600,2022-09-11 22:00:00,BAND/USDT,1.3471,1.3634,1.3471,1.3606,291.95171293,396.226731108762
1662930000,2022-09-11 21:00:00,BAND/USDT,1.3604,1.366,1.3361,1.3471,3199.45934068,4359.980925415832
1662926400,2022-09-11 20:00:00,BAND/USDT,1.376,1.3784,1.35,1.3604,632.50403311,859.774676938824
1662922800,2022-09-11 19:00:00,BAND/USDT,1.3756,1.3792,1.374,1.374,331.3293,456.14506338
1662919200,2022-09-11 18:00:00,BAND/USDT,1.3842,1.3853,1.3773,1.3773,36.6186,50.60236421
1662915600,2022-09-11 17:00:00,BAND/USDT,1.3966,1.4063,1.3812,1.3922,6888.04196684,9543.065816952483
1662912000,2022-09-11 16:00:00,BAND/USDT,1.3857,1.4032,1.3857,1.3996,443.88863072,618.042722804928
1662908400,2022-09-11 15:00:00,BAND/USDT,1.3779,1.3827,1.3768,1.3827,360.5694,497.74744477
1662904800,2022-09-11 14:00:00,BAND/USDT,1.3778,1.3779,1.3716,1.3768,337.8099,464.8934906
1662901200,2022-09-11 13:00:00,BAND/USDT,1.3772,1.3783,1.366,1.3773,590.7874,810.30384354
1662897600,2022-09-11 12:00:00,BAND/USDT,1.3761,1.3794,1.37,1.379,85.902,118.01636449
1662894000,2022-09-11 11:00:00,BAND/USDT,1.3712,1.38,1.3707,1.3764,662.19137412,908.099816666532
1662890400,2022-09-11 10:00:00,BAND/USDT,1.3741,1.3741,1.3672,1.3739,84.5113,115.59136922
1662886800,2022-09-11 09:00:00,BAND/USDT,1.3751,1.3803,1.375,1.375,124.47438771,171.510730416113
1662883200,2022-09-11 08:00:00,BAND/USDT,1.3751,1.3833,1.3698,1.3833,41.16174325,56.912467025225
1662879600,2022-09-11 07:00:00,BAND/USDT,1.3631,1.3785,1.3626,1.3785,319.83176872,439.860457933328
1662876000,2022-09-11 06:00:00,BAND/USDT,1.3755,1.3755,1.3463,1.3643,943.4364,1280.06684395
1662872400,2022-09-11 05:00:00,BAND/USDT,1.3779,1.3796,1.3694,1.3753,394.7587,543.40909675
1662868800,2022-09-11 04:00:00,BAND/USDT,1.3821,1.3869,1.3821,1.3827,287.64147673,398.377618638472
1662865200,2022-09-11 03:00:00,BAND/USDT,1.3776,1.3826,1.3776,1.3799,65.6474,90.58762443
1662861600,2022-09-11 02:00:00,BAND/USDT,1.3843,1.3877,1.375,1.375,237.5461,328.03885649
1662858000,2022-09-11 01:00:00,BAND/USDT,1.392,1.3944,1.387,1.389,75.5207,104.78747916
1662854400,2022-09-11 00:00:00,BAND/USDT,1.3779,1.3987,1.3779,1.3859,1281.92811105,1786.619652476566
1662850800,2022-09-10 23:00:00,BAND/USDT,1.3813,1.3823,1.3725,1.3725,204.48602338,281.283053051808
1662847200,2022-09-10 22:00:00,BAND/USDT,1.3717,1.3826,1.3715,1.3826,154.9004,213.23117549
1662843600,2022-09-10 21:00:00,BAND/USDT,1.3585,1.3774,1.357,1.3679,381.9436,522.68693689
1662840000,2022-09-10 20:00:00,BAND/USDT,1.3643,1.3651,1.353,1.3573,739.72961088,1006.876126379808
1662836400,2022-09-10 19:00:00,BAND/USDT,1.3658,1.3692,1.3623,1.3631,763.32663532,1043.929249264692
1662832800,2022-09-10 18:00:00,BAND/USDT,1.3604,1.3697,1.3596,1.3665,1100.762,1504.8641578
1662829200,2022-09-10 17:00:00,BAND/USDT,1.374,1.374,1.3605,1.3605,814.97136605,1111.55851154405
1662825600,2022-09-10 16:00:00,BAND/USDT,1.3653,1.3851,1.3572,1.3792,402.62543741,550.842275079973
1662822000,2022-09-10 15:00:00,BAND/USDT,1.3716,1.3726,1.3631,1.3638,234.8156,321.52259077
1662818400,2022-09-10 14:00:00,BAND/USDT,1.3596,1.3711,1.3596,1.3651,90.0556,123.20436739
1662814800,2022-09-10 13:00:00,BAND/USDT,1.3828,1.3828,1.3512,1.3581,2301.2862,3121.89565566
1662811200,2022-09-10 12:00:00,BAND/USDT,1.3962,1.3963,1.375,1.3803,1984.1902,2752.90021977
1662807600,2022-09-10 11:00:00,BAND/USDT,1.3852,1.4113,1.3852,1.3971,1542.8705,2162.83888085
1662804000,2022-09-10 10:00:00,BAND/USDT,1.3863,1.391,1.3799,1.3897,1139.13573529,1576.242307026636
1662800400,2022-09-10 09:00:00,BAND/USDT,1.3867,1.3961,1.3863,1.3884,164.6433,228.72146849
1662796800,2022-09-10 08:00:00,BAND/USDT,1.375,1.3988,1.375,1.3773,927.4949,1282.84673712
1662793200,2022-09-10 07:00:00,BAND/USDT,1.4,1.4011,1.3673,1.3673,1239.7955,1726.3710617
1662789600,2022-09-10 06:00:00,BAND/USDT,1.3786,1.4067,1.3786,1.3981,1414.42995051,1971.597093212523
1662786000,2022-09-10 05:00:00,BAND/USDT,1.374,1.3826,1.3711,1.3803,739.3308,1015.56769506
1662782400,2022-09-10 04:00:00,BAND/USDT,1.3877,1.3982,1.3637,1.368,702.72683297,973.424741341314
1662778800,2022-09-10 03:00:00,BAND/USDT,1.4063,1.4063,1.3841,1.3878,775.71246628,1079.520028234496
1662775200,2022-09-10 02:00:00,BAND/USDT,1.4101,1.4101,1.401,1.4058,454.65339728,638.635743003878
1662771600,2022-09-10 01:00:00,BAND/USDT,1.4124,1.4279,1.408,1.4098,1518.46993611,2158.89959148592
1662768000,2022-09-10 00:00:00,BAND/USDT,1.3827,1.4201,1.3806,1.4136,5837.74429879,8219.468139528221
1662764400,2022-09-09 23:00:00,BAND/USDT,1.3722,1.3869,1.3564,1.3756,2975.96090378,4091.057640809564
1662760800,2022-09-09 22:00:00,BAND/USDT,1.3705,1.3795,1.3679,1.3679,195.34739552,268.709153213499
1662757200,2022-09-09 21:00:00,BAND/USDT,1.3657,1.3714,1.3639,1.3682,104.84654387,143.49366740929
1662753600,2022-09-09 20:00:00,BAND/USDT,1.3606,1.371,1.3606,1.3672,242.95499692,331.614387445862
1662750000,2022-09-09 19:00:00,BAND/USDT,1.3519,1.3629,1.3483,1.361,1258.42776601,1705.869884156245
1662746400,2022-09-09 18:00:00,BAND/USDT,1.3501,1.3557,1.3469,1.3521,1029.43883309,1387.896339005759
1662742800,2022-09-09 17:00:00,BAND/USDT,1.3657,1.3702,1.3487,1.3522,1016.76686192,1381.402206926099
1662739200,2022-09-09 16:00:00,BAND/USDT,1.3633,1.3659,1.354,1.3636,2020.2013477,2746.782463729758
1662735600,2022-09-09 15:00:00,BAND/USDT,1.3762,1.3778,1.3626,1.3663,956.98868547,1308.220222906767
1662732000,2022-09-09 14:00:00,BAND/USDT,1.374,1.3791,1.3673,1.3771,145.75004641,200.493542891981
1662728400,2022-09-09 13:00:00,BAND/USDT,1.374,1.374,1.3612,1.3703,871.6956,1192.96940901
1662724800,2022-09-09 12:00:00,BAND/USDT,1.3672,1.3899,1.3639,1.3741,883.21392801,1216.040073432599
1662721200,2022-09-09 11:00:00,BAND/USDT,1.3604,1.3671,1.36,1.3667,1463.1443774,1997.309392941158
1662717600,2022-09-09 10:00:00,BAND/USDT,1.3771,1.3791,1.3536,1.3604,4668.35412157,6370.729973106808
1662714000,2022-09-09 09:00:00,BAND/USDT,1.3823,1.3823,1.3701,1.379,694.97693189,955.542811138867
1662710400,2022-09-09 08:00:00,BAND/USDT,1.3682,1.3871,1.3682,1.3845,1013.89586795,1398.535548362503
1662706800,2022-09-09 07:00:00,BAND/USDT,1.3604,1.3691,1.3517,1.3626,339.24815467,462.390776212271
1662703200,2022-09-09 06:00:00,BAND/USDT,1.3524,1.3598,1.3524,1.3572,270.9588,367.71941944
1662699600,2022-09-09 05:00:00,BAND/USDT,1.3397,1.3623,1.3332,1.3522,2694.61361829,3648.381545743924
1662696000,2022-09-09 04:00:00,BAND/USDT,1.3198,1.3391,1.3192,1.3334,562.60119893,750.120247309196
1662692400,2022-09-09 03:00:00,BAND/USDT,1.2961,1.32,1.2925,1.3169,837.10026994,1093.503988229516
1662688800,2022-09-09 02:00:00,BAND/USDT,1.2944,1.2992,1.2903,1.2945,242.03979752,313.28854066229
1662685200,2022-09-09 01:00:00,BAND/USDT,1.2933,1.298,1.2901,1.2916,314.700263,406.977732394284
1662681600,2022-09-09 00:00:00,BAND/USDT,1.2759,1.294,1.2759,1.2924,1891.59040537,2442.245148315864
1662678000,2022-09-08 23:00:00,BAND/USDT,1.2751,1.2788,1.27,1.276,172.55982507,219.7611715243
1662674400,2022-09-08 22:00:00,BAND/USDT,1.2799,1.2844,1.2718,1.2741,2638.74720313,3384.382686505162
1662670800,2022-09-08 21:00:00,BAND/USDT,1.2878,1.2878,1.2752,1.281,651.75187418,834.550726195325
1662667200,2022-09-08 20:00:00,BAND/USDT,1.2924,1.2986,1.2845,1.2858,599.2661251,772.636737486309
1662663600,2022-09-08 19:00:00,BAND/USDT,1.2802,1.2903,1.28,1.2903,673.2282524,863.72292211972
1662660000,2022-09-08 18:00:00,BAND/USDT,1.2805,1.2831,1.2754,1.2803,765.182823,980.08431456633
1662656400,2022-09-08 17:00:00,BAND/USDT,1.2696,1.2838,1.2696,1.2767,915.91635075,1172.025823148598
1662652800,2022-09-08 16:00:00,BAND/USDT,1.2763,1.2765,1.259,1.2725,810.51820529,1028.913201360519
1662649200,2022-09-08 15:00:00,BAND/USDT,1.2892,1.2938,1.2779,1.2779,473.1255,609.61192755
1662645600,2022-09-08 14:00:00,BAND/USDT,1.2658,1.2886,1.2645,1.2886,276.9342,354.60124546
1662642000,2022-09-08 13:00:00,BAND/USDT,1.2485,1.2748,1.2365,1.2735,1477.40721793,1863.887818159435
1662638400,2022-09-08 12:00:00,BAND/USDT,1.2735,1.2801,1.2455,1.249,1922.58770611,2419.035840962825
1662634800,2022-09-08 11:00:00,BAND/USDT,1.2852,1.2865,1.2686,1.2728,769.44182547,982.043357054443
1662631200,2022-09-08 10:00:00,BAND/USDT,1.277,1.2859,1.2715,1.2842,1785.82584013,2275.550565461248
1662627600,2022-09-08 09:00:00,BAND/USDT,1.2833,1.2833,1.2698,1.2775,137.34603776,175.510520715851
1662624000,2022-09-08 08:00:00,BAND/USDT,1.2805,1.2833,1.2784,1.2833,35.0675811,44.928194410594
1662620400,2022-09-08 07:00:00,BAND/USDT,1.2931,1.2955,1.2722,1.28,2017.69995564,2578.208225223155
1662616800,2022-09-08 06:00:00,BAND/USDT,1.2919,1.3034,1.2919,1.2935,250.27295484,324.205093797874
1662613200,2022-09-08 05:00:00,BAND/USDT,1.298,1.3011,1.2896,1.2911,542.56470053,700.966245676747
