https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SOL3S,Volume USDT
1661086800,2022-08-21 13:00:00,SOL3S/USDT,0.4741,0.4825,0.4723,0.4824,25079.39852786,12030.699896922172
1661083200,2022-08-21 12:00:00,SOL3S/USDT,0.4624,0.4764,0.4573,0.4741,43464.4694281,20257.690347746008
1661079600,2022-08-21 11:00:00,SOL3S/USDT,0.4793,0.4793,0.4574,0.462,25903.36929811,12079.408923467334
1661076000,2022-08-21 10:00:00,SOL3S/USDT,0.4737,0.4793,0.4676,0.478,29978.47645961,14190.799738611105
1661072400,2022-08-21 09:00:00,SOL3S/USDT,0.4894,0.4926,0.4634,0.4737,54834.81125019,26181.880870843026
1661068800,2022-08-21 08:00:00,SOL3S/USDT,0.4968,0.5127,0.4693,0.4894,147722.89396934,71836.203594232636
1661065200,2022-08-21 07:00:00,SOL3S/USDT,0.5276,0.5348,0.4935,0.4935,52138.9097017,27034.142233624223
1661061600,2022-08-21 06:00:00,SOL3S/USDT,0.5113,0.5307,0.5076,0.5249,22585.22419661,11757.700115834272
1661058000,2022-08-21 05:00:00,SOL3S/USDT,0.5164,0.522,0.5082,0.5115,36156.16580731,18611.732002863393
1661054400,2022-08-21 04:00:00,SOL3S/USDT,0.5032,0.5213,0.5012,0.5165,44453.15478178,22731.172467732576
1661050800,2022-08-21 03:00:00,SOL3S/USDT,0.4923,0.5069,0.4923,0.5028,17327.32137911,8646.460270014266
1661047200,2022-08-21 02:00:00,SOL3S/USDT,0.4837,0.4935,0.4833,0.4924,24652.35711162,12065.776624184444
1661043600,2022-08-21 01:00:00,SOL3S/USDT,0.4981,0.4985,0.4832,0.4868,52844.84351905,25981.11642967831
1661040000,2022-08-21 00:00:00,SOL3S/USDT,0.5002,0.5077,0.4854,0.4996,106940.80924021,52631.598142566684
1661036400,2022-08-20 23:00:00,SOL3S/USDT,0.5079,0.5181,0.4939,0.5003,54796.70936513,27629.323764180551
1661032800,2022-08-20 22:00:00,SOL3S/USDT,0.5082,0.5117,0.4981,0.5096,46382.42682524,23530.539764771703
1661029200,2022-08-20 21:00:00,SOL3S/USDT,0.54,0.5414,0.5083,0.5083,79052.45990859,41981.234551355582
1661025600,2022-08-20 20:00:00,SOL3S/USDT,0.5375,0.54,0.4995,0.54,131570.02144034,68101.416718186121
1661022000,2022-08-20 19:00:00,SOL3S/USDT,0.499,0.5395,0.4929,0.5381,115969.31837773,60189.110728778909
1661018400,2022-08-20 18:00:00,SOL3S/USDT,0.4792,0.499,0.4726,0.499,89100.29311194,43226.228881055204
1661014800,2022-08-20 17:00:00,SOL3S/USDT,0.4683,0.4877,0.4683,0.4788,78127.04122114,37243.687472041607
1661011200,2022-08-20 16:00:00,SOL3S/USDT,0.455,0.4692,0.4496,0.4661,56933.4503108,26109.543839096533
1661007600,2022-08-20 15:00:00,SOL3S/USDT,0.4513,0.4666,0.4513,0.4566,33983.75797061,15640.709235119451
1661004000,2022-08-20 14:00:00,SOL3S/USDT,0.44,0.4513,0.4385,0.4513,40522.11490082,18118.585564749656
1661000400,2022-08-20 13:00:00,SOL3S/USDT,0.4492,0.452,0.44,0.44,14541.1419939,6507.45437909696
1660996800,2022-08-20 12:00:00,SOL3S/USDT,0.4494,0.4532,0.4407,0.4494,26182.16217796,11705.982791150151
1660993200,2022-08-20 11:00:00,SOL3S/USDT,0.4493,0.4501,0.443,0.4494,9395.31677966,4192.862013635252
1660989600,2022-08-20 10:00:00,SOL3S/USDT,0.4407,0.4559,0.4407,0.4489,21593.98763991,9705.898291333884
1660986000,2022-08-20 09:00:00,SOL3S/USDT,0.4407,0.4484,0.4375,0.44,21312.3255119,9425.844385488591
1660982400,2022-08-20 08:00:00,SOL3S/USDT,0.4329,0.4408,0.4277,0.44,45151.15170744,19470.362046323122
1660978800,2022-08-20 07:00:00,SOL3S/USDT,0.4264,0.4331,0.4249,0.4307,31263.05983416,13437.864162064532
1660975200,2022-08-20 06:00:00,SOL3S/USDT,0.4493,0.4496,0.4264,0.4264,23774.70503534,10454.292348488864
1660971600,2022-08-20 05:00:00,SOL3S/USDT,0.4369,0.4539,0.4369,0.4489,27691.37344639,12265.617207529141
1660968000,2022-08-20 04:00:00,SOL3S/USDT,0.4493,0.4539,0.4368,0.4368,49691.59025302,22142.646334310784
1660964400,2022-08-20 03:00:00,SOL3S/USDT,0.4481,0.4555,0.4447,0.4496,32503.95379944,14644.022908631967
1660960800,2022-08-20 02:00:00,SOL3S/USDT,0.4583,0.4586,0.4401,0.4481,47103.83579749,21140.163699185258
1660957200,2022-08-20 01:00:00,SOL3S/USDT,0.4624,0.4624,0.4469,0.4565,24482.03291697,11108.565894752865
1660953600,2022-08-20 00:00:00,SOL3S/USDT,0.4789,0.4842,0.4435,0.4597,76457.42435139,35196.010987735181
1660950000,2022-08-19 23:00:00,SOL3S/USDT,0.4754,0.4874,0.4638,0.4814,77839.35321396,37102.960902377399
1660946400,2022-08-19 22:00:00,SOL3S/USDT,0.4725,0.4792,0.4556,0.4756,134258.6589459,62593.578921126199
1660942800,2022-08-19 21:00:00,SOL3S/USDT,0.4567,0.48,0.4526,0.4727,44696.11672884,20889.417312486926
1660939200,2022-08-19 20:00:00,SOL3S/USDT,0.4441,0.4678,0.4426,0.4572,74696.61557185,34066.662916362148
1660935600,2022-08-19 19:00:00,SOL3S/USDT,0.447,0.4604,0.4352,0.4467,75041.34702107,33581.828190162177
1660932000,2022-08-19 18:00:00,SOL3S/USDT,0.4346,0.4506,0.4345,0.4498,43992.55998027,19607.317776202682
1660928400,2022-08-19 17:00:00,SOL3S/USDT,0.4353,0.4459,0.4313,0.4346,35380.63455592,15574.37265932753
1660924800,2022-08-19 16:00:00,SOL3S/USDT,0.4525,0.4564,0.4287,0.4353,115134.18987042,50712.448090561031
1660921200,2022-08-19 15:00:00,SOL3S/USDT,0.4649,0.4657,0.4499,0.4525,73990.54961078,33869.61373564706
1660917600,2022-08-19 14:00:00,SOL3S/USDT,0.4641,0.4647,0.4441,0.4647,67439.02787453,30729.350051949138
1660914000,2022-08-19 13:00:00,SOL3S/USDT,0.4566,0.4712,0.4541,0.4669,28760.69659554,13305.601313285574
1660910400,2022-08-19 12:00:00,SOL3S/USDT,0.4686,0.4798,0.448,0.4566,173619.16268287,79912.682750270306
1660906800,2022-08-19 11:00:00,SOL3S/USDT,0.4726,0.4978,0.463,0.4654,123125.6521713,58925.200768239143
1660903200,2022-08-19 10:00:00,SOL3S/USDT,0.476,0.4783,0.4672,0.472,52069.17843652,24639.822740907134
1660899600,2022-08-19 09:00:00,SOL3S/USDT,0.4722,0.4776,0.4674,0.476,44591.05595147,21119.495695801651
1660896000,2022-08-19 08:00:00,SOL3S/USDT,0.4618,0.4783,0.4618,0.4697,65455.30143438,30807.05137826407
1660892400,2022-08-19 07:00:00,SOL3S/USDT,0.4776,0.4793,0.45,0.4603,118298.86101729,55128.952916462378
1660888800,2022-08-19 06:00:00,SOL3S/USDT,0.4116,0.4963,0.4116,0.4776,205291.2067129,94203.282523324232
1660885200,2022-08-19 05:00:00,SOL3S/USDT,0.4116,0.413,0.4065,0.4075,52246.21333604,21381.719405213746
1660881600,2022-08-19 04:00:00,SOL3S/USDT,0.4097,0.414,0.4065,0.4111,43198.9618672,17674.540701526375
1660878000,2022-08-19 03:00:00,SOL3S/USDT,0.4094,0.4115,0.4031,0.4106,71899.8148846,29409.237892996812
1660874400,2022-08-19 02:00:00,SOL3S/USDT,0.4136,0.4158,0.4084,0.4094,49003.56631835,20165.658909795784
1660870800,2022-08-19 01:00:00,SOL3S/USDT,0.4,0.425,0.4,0.4136,219632.24157861,90713.43236430623
1660867200,2022-08-19 00:00:00,SOL3S/USDT,0.3774,0.415,0.3774,0.3999,171591.77644125,68044.258935987528
1660863600,2022-08-18 23:00:00,SOL3S/USDT,0.3485,0.3835,0.3467,0.3763,121884.03789108,45329.43804915394
1660860000,2022-08-18 22:00:00,SOL3S/USDT,0.3432,0.3485,0.3409,0.3485,26738.80623235,9184.15845332562
1660856400,2022-08-18 21:00:00,SOL3S/USDT,0.3375,0.344,0.3365,0.341,28393.43562112,9601.569785950219
1660852800,2022-08-18 20:00:00,SOL3S/USDT,0.3488,0.3509,0.3376,0.3402,59863.11492439,20612.666244578451
1660849200,2022-08-18 19:00:00,SOL3S/USDT,0.3476,0.3495,0.3408,0.3488,30162.00566632,10419.331958117545
1660845600,2022-08-18 18:00:00,SOL3S/USDT,0.3519,0.3586,0.3478,0.3484,25100.04186015,8867.920655439553
1660842000,2022-08-18 17:00:00,SOL3S/USDT,0.3474,0.3543,0.3428,0.3536,73085.83962935,25369.906523021101
1660838400,2022-08-18 16:00:00,SOL3S/USDT,0.3356,0.3539,0.3356,0.348,70476.8446144,24432.782484970307
1660834800,2022-08-18 15:00:00,SOL3S/USDT,0.3469,0.3479,0.336,0.3361,65982.69371366,22606.477971213227
1660831200,2022-08-18 14:00:00,SOL3S/USDT,0.3448,0.3488,0.3377,0.3469,94039.86776091,32266.303134137961
1660827600,2022-08-18 13:00:00,SOL3S/USDT,0.325,0.3448,0.325,0.3448,100471.84427483,33443.636274578133
1660824000,2022-08-18 12:00:00,SOL3S/USDT,0.331,0.3379,0.325,0.3272,45830.68696863,15138.188001740421
1660820400,2022-08-18 11:00:00,SOL3S/USDT,0.3393,0.3396,0.3301,0.3301,30746.92192232,10309.202420355752
1660816800,2022-08-18 10:00:00,SOL3S/USDT,0.335,0.3397,0.3311,0.3386,65202.63532396,21807.522120364466
1660813200,2022-08-18 09:00:00,SOL3S/USDT,0.3403,0.3449,0.3337,0.3337,30718.35417626,10433.257618579596
1660809600,2022-08-18 08:00:00,SOL3S/USDT,0.3403,0.3466,0.3382,0.3408,10533.51234663,3598.194741568964
1660806000,2022-08-18 07:00:00,SOL3S/USDT,0.3472,0.3476,0.339,0.3421,19081.01793677,6522.770480719017
1660802400,2022-08-18 06:00:00,SOL3S/USDT,0.3425,0.3472,0.3398,0.3472,37418.59110991,12885.533842768387
1660798800,2022-08-18 05:00:00,SOL3S/USDT,0.3529,0.3541,0.34,0.3444,45566.99454981,15690.308218912686
1660795200,2022-08-18 04:00:00,SOL3S/USDT,0.3425,0.3592,0.3401,0.352,45260.67428466,15872.32957450341
1660791600,2022-08-18 03:00:00,SOL3S/USDT,0.345,0.3468,0.3375,0.3442,76338.01795738,26068.268586100898
1660788000,2022-08-18 02:00:00,SOL3S/USDT,0.343,0.3479,0.3401,0.345,27187.52776911,9379.679962635856
1660784400,2022-08-18 01:00:00,SOL3S/USDT,0.3464,0.3486,0.34,0.342,48047.59710653,16524.221384531276
1660780800,2022-08-18 00:00:00,SOL3S/USDT,0.3515,0.3616,0.342,0.3445,109227.17540932,38071.065420176476
1660777200,2022-08-17 23:00:00,SOL3S/USDT,0.3568,0.3609,0.3493,0.3519,99972.74154322,35363.062421110148
1660773600,2022-08-17 22:00:00,SOL3S/USDT,0.3528,0.3598,0.3512,0.3585,34207.06944565,12140.944544340598
1660770000,2022-08-17 21:00:00,SOL3S/USDT,0.345,0.3593,0.345,0.3513,76662.10024454,27123.79434863772
1660766400,2022-08-17 20:00:00,SOL3S/USDT,0.3475,0.3558,0.3403,0.3463,65056.49230332,22503.364815869248
1660762800,2022-08-17 19:00:00,SOL3S/USDT,0.3337,0.3518,0.3323,0.3489,115225.41278975,39920.236263803318
1660759200,2022-08-17 18:00:00,SOL3S/USDT,0.3304,0.3406,0.3227,0.3337,178643.93006404,59049.564791582078
1660755600,2022-08-17 17:00:00,SOL3S/USDT,0.3353,0.3381,0.3306,0.3306,38432.09326241,12895.623105663942
1660752000,2022-08-17 16:00:00,SOL3S/USDT,0.3414,0.344,0.331,0.3331,130291.15648866,44235.036183591013
1660748400,2022-08-17 15:00:00,SOL3S/USDT,0.3434,0.3479,0.3375,0.34,81943.10047099,27897.097525923402
1660744800,2022-08-17 14:00:00,SOL3S/USDT,0.3353,0.3434,0.33,0.3434,65107.85435755,21971.521859391738
1660741200,2022-08-17 13:00:00,SOL3S/USDT,0.3187,0.3419,0.3187,0.3327,179619.88749753,59682.419323971852
1660737600,2022-08-17 12:00:00,SOL3S/USDT,0.3038,0.3331,0.3037,0.3206,188031.52962639,60169.414110206181
1660734000,2022-08-17 11:00:00,SOL3S/USDT,0.3029,0.3054,0.2999,0.3042,52021.87757394,15725.009132205109
1660730400,2022-08-17 10:00:00,SOL3S/USDT,0.299,0.3076,0.299,0.3036,52190.65750982,15868.933626773473
1660726800,2022-08-17 09:00:00,SOL3S/USDT,0.3011,0.3022,0.2952,0.2976,26766.02939686,8013.534873394511
1660723200,2022-08-17 08:00:00,SOL3S/USDT,0.297,0.301,0.2897,0.2992,99916.55355356,29426.651429277263
1660719600,2022-08-17 07:00:00,SOL3S/USDT,0.271,0.2995,0.2697,0.2986,205436.90325805,58353.007958956113
1660716000,2022-08-17 06:00:00,SOL3S/USDT,0.2733,0.2733,0.265,0.271,102983.01359834,27679.850387935877
1660712400,2022-08-17 05:00:00,SOL3S/USDT,0.2791,0.2794,0.2734,0.2747,51353.70499543,14207.148956805481
1660708800,2022-08-17 04:00:00,SOL3S/USDT,0.2786,0.2813,0.2782,0.281,25703.19604731,7201.513889009379
1660705200,2022-08-17 03:00:00,SOL3S/USDT,0.284,0.2847,0.2782,0.281,59726.09129857,16765.023148932355
1660701600,2022-08-17 02:00:00,SOL3S/USDT,0.2895,0.2916,0.2768,0.284,65816.76625565,18643.839392700883
1660698000,2022-08-17 01:00:00,SOL3S/USDT,0.285,0.2902,0.2824,0.2884,41723.89705081,12006.930222259657
1660694400,2022-08-17 00:00:00,SOL3S/USDT,0.3006,0.3019,0.2827,0.2861,69064.9000786,20177.852313433843
1660690800,2022-08-16 23:00:00,SOL3S/USDT,0.3018,0.3036,0.2965,0.3,24935.14063158,7477.753258350788
1660687200,2022-08-16 22:00:00,SOL3S/USDT,0.2991,0.3048,0.2988,0.3011,11509.38797915,3474.89195187675
1660683600,2022-08-16 21:00:00,SOL3S/USDT,0.2949,0.2998,0.2942,0.2977,42405.66825056,12561.829783451259
1660680000,2022-08-16 20:00:00,SOL3S/USDT,0.3,0.3021,0.2943,0.2943,20479.34870215,6096.151836665169
1660676400,2022-08-16 19:00:00,SOL3S/USDT,0.2983,0.3019,0.2959,0.2989,30269.43763333,9054.982659508996
1660672800,2022-08-16 18:00:00,SOL3S/USDT,0.3,0.31,0.29,0.2984,154498.13068213,46081.505652857389
1660669200,2022-08-16 17:00:00,SOL3S/USDT,0.2983,0.3041,0.2959,0.2987,15308.73361369,4585.624350299937
1660665600,2022-08-16 16:00:00,SOL3S/USDT,0.295,0.3071,0.2911,0.2994,109912.57509764,32744.265981675167
1660662000,2022-08-16 15:00:00,SOL3S/USDT,0.3049,0.307,0.2915,0.2925,85214.01957156,25561.038920902707
1660658400,2022-08-16 14:00:00,SOL3S/USDT,0.3018,0.3109,0.2988,0.3051,83190.52887164,25360.757114828277
1660654800,2022-08-16 13:00:00,SOL3S/USDT,0.2924,0.3026,0.2874,0.2983,31978.18719789,9409.612784122955
1660651200,2022-08-16 12:00:00,SOL3S/USDT,0.2817,0.2964,0.2779,0.2947,60193.17849514,17266.676334679924
1660647600,2022-08-16 11:00:00,SOL3S/USDT,0.2871,0.2898,0.275,0.2828,66940.47726083,18765.025316357256
1660644000,2022-08-16 10:00:00,SOL3S/USDT,0.289,0.2928,0.2821,0.2881,41552.65098968,11932.626949800988
1660640400,2022-08-16 09:00:00,SOL3S/USDT,0.2965,0.2965,0.2852,0.29,54063.01583734,15782.787105925379
1660636800,2022-08-16 08:00:00,SOL3S/USDT,0.2969,0.2969,0.2969,0.2969,0,0
1660633200,2022-08-16 07:00:00,SOL3S/USDT,0.2969,0.2969,0.2969,0.2969,0,0
1660629600,2022-08-16 06:00:00,SOL3S/USDT,0.299,0.3019,0.2969,0.2969,35677.8089,10620.41152964
1660626000,2022-08-16 05:00:00,SOL3S/USDT,0.299,0.3061,0.2985,0.2995,68437.46873784,20681.449619324721
1660622400,2022-08-16 04:00:00,SOL3S/USDT,0.2875,0.3018,0.2849,0.2985,27572.63316701,8136.088264808644
1660618800,2022-08-16 03:00:00,SOL3S/USDT,0.2955,0.3078,0.2839,0.288,144845.90800238,43163.369223209414
1660615200,2022-08-16 02:00:00,SOL3S/USDT,0.289,0.2964,0.2838,0.2945,21688.90250425,6300.060989166062
1660611600,2022-08-16 01:00:00,SOL3S/USDT,0.2859,0.2893,0.2776,0.2885,86989.91457608,24504.068770084993
1660608000,2022-08-16 00:00:00,SOL3S/USDT,0.2885,0.298,0.2827,0.286,94570.67670682,27515.511824841217
1660604400,2022-08-15 23:00:00,SOL3S/USDT,0.2979,0.3071,0.2827,0.2883,248869.10016106,72582.529000550111
1660600800,2022-08-15 22:00:00,SOL3S/USDT,0.2881,0.2979,0.2829,0.2978,54752.53822971,15739.38732101361
1660597200,2022-08-15 21:00:00,SOL3S/USDT,0.2859,0.2893,0.281,0.2883,22838.32952222,6514.696387633633
1660593600,2022-08-15 20:00:00,SOL3S/USDT,0.2869,0.2896,0.2797,0.2854,42207.0567475,11950.248501319273
1660590000,2022-08-15 19:00:00,SOL3S/USDT,0.286,0.29,0.2785,0.2867,130076.32208566,36958.317892470982
1660586400,2022-08-15 18:00:00,SOL3S/USDT,0.2844,0.288,0.2835,0.2875,33331.14698986,9534.006182905853
1660582800,2022-08-15 17:00:00,SOL3S/USDT,0.2721,0.2847,0.2701,0.2839,34999.70440463,9772.909079993058
1660579200,2022-08-15 16:00:00,SOL3S/USDT,0.2733,0.2851,0.27,0.2713,147137.88715874,40512.560080678474
1660575600,2022-08-15 15:00:00,SOL3S/USDT,0.2819,0.287,0.2714,0.2729,86608.79691412,24088.488084569256
1660572000,2022-08-15 14:00:00,SOL3S/USDT,0.2776,0.284,0.2757,0.2807,68253.41522351,19129.871354810383
1660568400,2022-08-15 13:00:00,SOL3S/USDT,0.2914,0.292,0.2745,0.2778,135576.38514763,38348.135140561533
1660564800,2022-08-15 12:00:00,SOL3S/USDT,0.2854,0.2958,0.2774,0.2894,136341.02241678,38734.885262119456
1660561200,2022-08-15 11:00:00,SOL3S/USDT,0.274,0.2899,0.2737,0.2859,138611.07833329,38465.951218050051
1660557600,2022-08-15 10:00:00,SOL3S/USDT,0.277,0.2786,0.2737,0.274,129309.07669281,35725.418711849349
1660554000,2022-08-15 09:00:00,SOL3S/USDT,0.2767,0.2858,0.2767,0.277,156034.01416919,43749.972674950097
1660550400,2022-08-15 08:00:00,SOL3S/USDT,0.285,0.2947,0.2756,0.2767,114915.15959119,32447.119384793599
1660546800,2022-08-15 07:00:00,SOL3S/USDT,0.2829,0.2899,0.2779,0.2851,142752.17347137,40275.658923208676
1660543200,2022-08-15 06:00:00,SOL3S/USDT,0.2505,0.284,0.2489,0.2812,239860.69854253,65068.893313475987
1660539600,2022-08-15 05:00:00,SOL3S/USDT,0.239,0.2518,0.2361,0.248,93391.2705222,22726.210353104837
1660536000,2022-08-15 04:00:00,SOL3S/USDT,0.2379,0.2452,0.2379,0.2388,108234.82103408,26165.09831814594
1660532400,2022-08-15 03:00:00,SOL3S/USDT,0.2325,0.245,0.2258,0.2379,252155.64534923,58807.225064693385
1660528800,2022-08-15 02:00:00,SOL3S/USDT,0.2499,0.2508,0.2326,0.2326,202203.50255357,49095.133838459352
1660525200,2022-08-15 01:00:00,SOL3S/USDT,0.253,0.2583,0.2499,0.2499,75731.49250183,19154.853551994521
1660521600,2022-08-15 00:00:00,SOL3S/USDT,0.267,0.2727,0.253,0.2531,146692.20006702,38789.88860713308
1660518000,2022-08-14 23:00:00,SOL3S/USDT,0.2626,0.2681,0.2613,0.2671,42234.40257564,11164.061181553085
1660514400,2022-08-14 22:00:00,SOL3S/USDT,0.2613,0.2701,0.2564,0.2626,68817.70685407,18216.590272804074
1660510800,2022-08-14 21:00:00,SOL3S/USDT,0.261,0.2633,0.253,0.2615,100922.96420912,25998.049531447028
1660507200,2022-08-14 20:00:00,SOL3S/USDT,0.2649,0.2666,0.2597,0.2632,48474.39158741,12703.104239714909
1660503600,2022-08-14 19:00:00,SOL3S/USDT,0.2667,0.2667,0.2622,0.264,39819.307,10525.4391642
1660500000,2022-08-14 18:00:00,SOL3S/USDT,0.2687,0.2726,0.2634,0.265,58003.9431951,15492.656917217726
1660496400,2022-08-14 17:00:00,SOL3S/USDT,0.267,0.2715,0.2621,0.2681,154201.14156342,41184.009912416511
1660492800,2022-08-14 16:00:00,SOL3S/USDT,0.2492,0.267,0.249,0.267,231731.50853956,59432.245155417051
1660489200,2022-08-14 15:00:00,SOL3S/USDT,0.2485,0.2516,0.2463,0.2498,75076.5715338,18771.112855445641
1660485600,2022-08-14 14:00:00,SOL3S/USDT,0.2498,0.251,0.2466,0.2486,80677.23726776,20090.723348346814
1660482000,2022-08-14 13:00:00,SOL3S/USDT,0.2436,0.2527,0.2428,0.2498,115059.10729488,28420.480834800411
1660478400,2022-08-14 12:00:00,SOL3S/USDT,0.2395,0.2446,0.2389,0.244,74073.05239039,17950.973494743791
1660474800,2022-08-14 11:00:00,SOL3S/USDT,0.2375,0.2402,0.2331,0.2376,78093.65062198,18470.399969093458
1660471200,2022-08-14 10:00:00,SOL3S/USDT,0.2298,0.2378,0.2281,0.237,30970.10140481,7267.547997207356
1660467600,2022-08-14 09:00:00,SOL3S/USDT,0.2322,0.234,0.2272,0.2298,20295.32499336,4672.249934187826
1660464000,2022-08-14 08:00:00,SOL3S/USDT,0.2244,0.2334,0.2221,0.2307,133639.08593887,30459.681143952971
1660460400,2022-08-14 07:00:00,SOL3S/USDT,0.2272,0.2284,0.2179,0.2244,180134.87488886,40120.418000277184
1660456800,2022-08-14 06:00:00,SOL3S/USDT,0.2323,0.2324,0.2255,0.2272,78443.55130768,17941.130592394121
1660453200,2022-08-14 05:00:00,SOL3S/USDT,0.2364,0.2364,0.2304,0.2332,34233.39551874,7976.481265224594
1660449600,2022-08-14 04:00:00,SOL3S/USDT,0.2393,0.2411,0.2322,0.2358,112419.25542539,26525.609586993468
1660446000,2022-08-14 03:00:00,SOL3S/USDT,0.2367,0.2423,0.2358,0.2386,57711.92171054,13748.276478675926
1660442400,2022-08-14 02:00:00,SOL3S/USDT,0.2392,0.2408,0.2358,0.2378,110693.38571938,26421.050068196777
1660438800,2022-08-14 01:00:00,SOL3S/USDT,0.2419,0.2483,0.2374,0.2384,71877.06736658,17324.523551900531
1660435200,2022-08-14 00:00:00,SOL3S/USDT,0.2409,0.245,0.2275,0.2439,161382.59114288,37952.816340345631
1660431600,2022-08-13 23:00:00,SOL3S/USDT,0.242,0.2459,0.2359,0.2415,23893.86800418,5756.997268816608
1660428000,2022-08-13 22:00:00,SOL3S/USDT,0.2413,0.2438,0.236,0.2426,39688.64739719,9520.100306949723
1660424400,2022-08-13 21:00:00,SOL3S/USDT,0.2393,0.2446,0.2304,0.2436,158784.2707697,37249.905305867215
1660420800,2022-08-13 20:00:00,SOL3S/USDT,0.245,0.2475,0.2361,0.2381,110949.13411106,26837.125089327446
1660417200,2022-08-13 19:00:00,SOL3S/USDT,0.2408,0.2486,0.2408,0.2435,113471.94477622,27688.355580852102
1660413600,2022-08-13 18:00:00,SOL3S/USDT,0.2384,0.2461,0.2377,0.2409,35224.98942224,8547.472816074003
1660410000,2022-08-13 17:00:00,SOL3S/USDT,0.2475,0.249,0.2377,0.2384,83563.42466076,20122.933597193467
1660406400,2022-08-13 16:00:00,SOL3S/USDT,0.2476,0.2495,0.2417,0.2495,109331.63136519,26771.991257960652
1660402800,2022-08-13 15:00:00,SOL3S/USDT,0.2475,0.251,0.2392,0.2473,203381.60501933,49669.052245942813
1660399200,2022-08-13 14:00:00,SOL3S/USDT,0.2466,0.2475,0.2407,0.2462,134508.67836233,32808.323390437029
1660395600,2022-08-13 13:00:00,SOL3S/USDT,0.2444,0.2477,0.2341,0.2474,156776.56594442,37457.208626778971
1660392000,2022-08-13 12:00:00,SOL3S/USDT,0.2416,0.249,0.2381,0.244,93767.10368568,23005.514846335904
1660388400,2022-08-13 11:00:00,SOL3S/USDT,0.2376,0.2531,0.2352,0.2404,161426.34044843,39228.277728795091
1660384800,2022-08-13 10:00:00,SOL3S/USDT,0.2278,0.24,0.2278,0.2376,142200.07684578,33402.302456997194
1660381200,2022-08-13 09:00:00,SOL3S/USDT,0.2342,0.2343,0.2255,0.228,153687.13518878,35596.12786016668
1660377600,2022-08-13 08:00:00,SOL3S/USDT,0.2326,0.242,0.2264,0.2333,204572.69876131,47468.535813914957
1660374000,2022-08-13 07:00:00,SOL3S/USDT,0.2275,0.2447,0.2246,0.2326,212172.90992106,48974.469461217467
1660370400,2022-08-13 06:00:00,SOL3S/USDT,0.223,0.2337,0.2148,0.2275,275737.46991649,61548.442744983026
1660366800,2022-08-13 05:00:00,SOL3S/USDT,0.2387,0.2389,0.2236,0.2252,280065.46949067,64218.943841596197
1660363200,2022-08-13 04:00:00,SOL3S/USDT,0.2332,0.2541,0.23,0.238,343396.0981413,81487.396459957249
1660359600,2022-08-13 03:00:00,SOL3S/USDT,0.2306,0.2436,0.2285,0.2331,268962.81954401,63325.34595318901
1660356000,2022-08-13 02:00:00,SOL3S/USDT,0.2374,0.2479,0.2263,0.2283,166035.15191512,39041.884652114165
1660352400,2022-08-13 01:00:00,SOL3S/USDT,0.2392,0.2483,0.2253,0.2356,273947.15010934,65000.150527743036
1660348800,2022-08-13 00:00:00,SOL3S/USDT,0.2616,0.2656,0.2376,0.2402,379359.84480118,95995.230354521305
1660345200,2022-08-12 23:00:00,SOL3S/USDT,0.2774,0.2793,0.2616,0.2635,121550.55688996,32671.654062772816
1660341600,2022-08-12 22:00:00,SOL3S/USDT,0.2839,0.2866,0.2742,0.2758,86957.99236343,24221.513639658992
1660338000,2022-08-12 21:00:00,SOL3S/USDT,0.2765,0.2858,0.2755,0.2843,69911.50337721,19580.106734742033
1660334400,2022-08-12 20:00:00,SOL3S/USDT,0.2784,0.29,0.2711,0.2763,222177.08038767,61810.973979733304
1660330800,2022-08-12 19:00:00,SOL3S/USDT,0.2992,0.2994,0.275,0.2782,177762.37896268,50727.51877556546
1660327200,2022-08-12 18:00:00,SOL3S/USDT,0.3141,0.3168,0.2967,0.2991,78452.57380765,24001.831245840232
1660323600,2022-08-12 17:00:00,SOL3S/USDT,0.3153,0.3153,0.3116,0.3121,25220.91964785,7874.801006956345
1660320000,2022-08-12 16:00:00,SOL3S/USDT,0.3102,0.3194,0.3036,0.3158,66651.90759179,20714.162056025435
1660316400,2022-08-12 15:00:00,SOL3S/USDT,0.3235,0.3243,0.3083,0.3095,47170.38360639,14742.039895967818
1660312800,2022-08-12 14:00:00,SOL3S/USDT,0.3222,0.3268,0.3141,0.3223,27788.80428799,8909.925463577934
1660309200,2022-08-12 13:00:00,SOL3S/USDT,0.3225,0.329,0.312,0.32,124254.90535089,39913.684676408968
1660305600,2022-08-12 12:00:00,SOL3S/USDT,0.3321,0.3322,0.3222,0.3225,40141.62181739,13044.152022316996
1660302000,2022-08-12 11:00:00,SOL3S/USDT,0.3271,0.3357,0.322,0.3321,84803.79396902,27949.635089066611
1660298400,2022-08-12 10:00:00,SOL3S/USDT,0.308,0.3272,0.3059,0.3266,106475.24061991,34149.379424733897
1660294800,2022-08-12 09:00:00,SOL3S/USDT,0.3096,0.3115,0.2974,0.308,66606.95289357,20111.403687270351
1660291200,2022-08-12 08:00:00,SOL3S/USDT,0.3119,0.3142,0.3018,0.3101,48337.79358341,14820.180860796336
1660287600,2022-08-12 07:00:00,SOL3S/USDT,0.3146,0.3177,0.3119,0.3119,27330.17834832,8595.95204869819
1660284000,2022-08-12 06:00:00,SOL3S/USDT,0.3076,0.3196,0.3075,0.3143,39552.04744239,12475.299316153767
