https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume COOHA,Volume USDT
1659052800,2022-07-29 00:00:00,COOHA/USDT,0.6809,0.6863,0.6639,0.6727,124509.8162,84247.89358114
1658966400,2022-07-28 00:00:00,COOHA/USDT,0.6813,0.6839,0.6647,0.6781,86441.2961,58560.31541412
1658880000,2022-07-27 00:00:00,COOHA/USDT,0.6918,0.6953,0.6649,0.6795,114815.1827,78078.9889729
1658793600,2022-07-26 00:00:00,COOHA/USDT,0.7185,0.7186,0.6863,0.692,104702.5199,72778.02792597
1658707200,2022-07-25 00:00:00,COOHA/USDT,0.7167,0.7636,0.7148,0.7181,84945.5599,61311.43598436
1658620800,2022-07-24 00:00:00,COOHA/USDT,0.7096,1.1,0.6763,0.72,163559.9479,135159.94175507
1658534400,2022-07-23 00:00:00,COOHA/USDT,0.7017,0.8964,0.6364,0.7172,161101.1299,113954.8851008
1658448000,2022-07-22 00:00:00,COOHA/USDT,0.767,0.7799,0.6959,0.7027,191196.0335,141642.52438679
1658361600,2022-07-21 00:00:00,COOHA/USDT,0.8092,0.9023,0.7085,0.7674,308530.0059,236175.03098457
1658275200,2022-07-20 00:00:00,COOHA/USDT,0.8582,1.77,0.72,0.806,294004.82957968,260465.573256373014
1658188800,2022-07-19 00:00:00,COOHA/USDT,0.8602,0.867,0.8439,0.8574,191790.98104696,164073.641336706613
1658102400,2022-07-18 00:00:00,COOHA/USDT,0.8839,1.0207,0.8132,0.8605,238603.96595584,211277.967894646359
1658016000,2022-07-17 00:00:00,COOHA/USDT,0.8816,0.8924,0.8695,0.886,196341.00555743,173725.11016960829
1657929600,2022-07-16 00:00:00,COOHA/USDT,0.9063,0.9092,0.8484,0.8806,181740.12470879,161036.020427639797
1657843200,2022-07-15 00:00:00,COOHA/USDT,0.9122,0.924,0.8901,0.9055,133037.36994967,121154.86814821878
1657756800,2022-07-14 00:00:00,COOHA/USDT,0.9131,0.924,0.8918,0.9122,135654.33892531,123501.626741260112
1657670400,2022-07-13 00:00:00,COOHA/USDT,0.9217,0.9237,0.8761,0.9105,118488.55629481,108285.631653409112
1657584000,2022-07-12 00:00:00,COOHA/USDT,0.9529,0.9588,0.8785,0.9217,108811.61087229,101093.722740466409
1657497600,2022-07-11 00:00:00,COOHA/USDT,0.9825,0.989,0.9077,0.9529,103830.0495163,99529.983603438453
1657411200,2022-07-10 00:00:00,COOHA/USDT,1.021,1.0239,0.9724,0.9821,99345.19128504,99307.844810104072
1657324800,2022-07-09 00:00:00,COOHA/USDT,1.0299,1.0396,1.0052,1.0207,88850.35728407,91140.850024493666
1657238400,2022-07-08 00:00:00,COOHA/USDT,0.9929,1.2,0.9743,1.0289,163931.74764602,168175.376598345916
1657152000,2022-07-07 00:00:00,COOHA/USDT,0.9988,1.0107,0.9704,0.9928,108763.09843841,108634.098970986135
1657065600,2022-07-06 00:00:00,COOHA/USDT,1.0207,1.0227,0.9949,0.9987,104242.02388099,105274.970629594675
1656979200,2022-07-05 00:00:00,COOHA/USDT,1.0329,1.0343,0.9867,1.0187,101507.52154138,103555.933983572863
1656892800,2022-07-04 00:00:00,COOHA/USDT,1.0377,1.0463,1.024,1.033,108995.85621613,113008.982898987694
1656806400,2022-07-03 00:00:00,COOHA/USDT,1.1004,1.1034,0.9805,1.0373,117570.19276433,125536.113405481166
1656720000,2022-07-02 00:00:00,COOHA/USDT,1.1074,1.1156,1.089,1.1027,115726.54920245,128213.177389896151
1656633600,2022-07-01 00:00:00,COOHA/USDT,1.15,1.153,1.1,1.1075,127900.0639494,144257.482657817156
1656547200,2022-06-30 00:00:00,COOHA/USDT,1.1638,1.1647,1.1034,1.1513,64649.85042577,73856.227290013583
1656460800,2022-06-29 00:00:00,COOHA/USDT,1.1736,1.1741,1.1028,1.1638,96367.20903584,111917.493734277915
1656374400,2022-06-28 00:00:00,COOHA/USDT,1.176,1.1964,1.1543,1.1722,110574.17074121,129860.019089149311
1656288000,2022-06-27 00:00:00,COOHA/USDT,1.1657,1.2475,1.125,1.176,78480.72121878,91171.735312616122
1656201600,2022-06-26 00:00:00,COOHA/USDT,1.1662,1.2,1.1317,1.1683,41252.74483437,47923.325537204761
1656115200,2022-06-25 00:00:00,COOHA/USDT,1.1669,1.1677,1.163,1.1662,20122.89478374,23465.360994578076
1656028800,2022-06-24 00:00:00,COOHA/USDT,1.1924,1.1999,1.1374,1.1671,117106.63302453,136666.977168657981
1655942400,2022-06-23 00:00:00,COOHA/USDT,1.1955,1.199,1.1767,1.1924,103445.54924394,123435.688991738338
1655856000,2022-06-22 00:00:00,COOHA/USDT,1.1964,1.1978,1.1721,1.1952,105954.42736922,126218.911361374506
1655769600,2022-06-21 00:00:00,COOHA/USDT,1.1989,1.1999,1.1881,1.1966,97994.68089438,117393.634642703714
1655683200,2022-06-20 00:00:00,COOHA/USDT,1.1672,1.1999,1.1535,1.1957,40427.50056222,47606.732792705943
1655596800,2022-06-19 00:00:00,COOHA/USDT,1.1691,1.1731,1.1588,1.1621,1459.46927606,1696.540089634189
1655510400,2022-06-18 00:00:00,COOHA/USDT,1.2004,1.2064,1.1633,1.1731,30565.8900034,36736.566432179428
1655424000,2022-06-17 00:00:00,COOHA/USDT,1.2048,1.2074,1.1984,1.2026,92214.14304545,111070.583870996727
1655337600,2022-06-16 00:00:00,COOHA/USDT,1.2104,1.2159,1.1918,1.2047,87875.18836198,106024.566766438014
1655251200,2022-06-15 00:00:00,COOHA/USDT,1.2091,1.2243,1.1895,1.2097,99385.979047,120065.383861775197
1655164800,2022-06-14 00:00:00,COOHA/USDT,1.2687,1.2687,1.1767,1.2133,109838.24658504,134290.984171032502
1655078400,2022-06-13 00:00:00,COOHA/USDT,1.3644,1.3833,1.2154,1.2686,123159.86940103,158728.474012557833
1654992000,2022-06-12 00:00:00,COOHA/USDT,1.3637,1.3775,1.341,1.3644,47378.91904094,64408.149327367354
1654905600,2022-06-11 00:00:00,COOHA/USDT,1.4135,1.4196,1.307,1.3682,110987.16189271,152115.09572414594
1654819200,2022-06-10 00:00:00,COOHA/USDT,1.402,1.4291,1.3827,1.4137,89456.60473645,125325.875198979777
1654732800,2022-06-09 00:00:00,COOHA/USDT,1.388,1.4139,1.3758,1.3979,36666.10877579,51131.536028794202
1654646400,2022-06-08 00:00:00,COOHA/USDT,1.1923,1.4367,1.1892,1.3865,98247.52212127,129298.802321377727
1654560000,2022-06-07 00:00:00,COOHA/USDT,1.1809,1.65,1.1398,1.1941,224634.06364052,281786.965883475034
1654473600,2022-06-06 00:00:00,COOHA/USDT,1.1759,1.1888,1.1753,1.1809,93435.93325236,110484.878608637837
1654387200,2022-06-05 00:00:00,COOHA/USDT,1.1807,1.1982,1.1666,1.1753,72676.02976751,85659.627812925533
1654300800,2022-06-04 00:00:00,COOHA/USDT,1.1928,1.2004,1.1732,1.1807,32243.14561283,38309.397731024888
1654214400,2022-06-03 00:00:00,COOHA/USDT,1.1735,1.2463,1.1556,1.1929,12435.15239065,14853.156858006679
1654128000,2022-06-02 00:00:00,COOHA/USDT,1.1251,1.4,1.105,1.1742,85522.46030441,100666.743485925908
1654041600,2022-06-01 00:00:00,COOHA/USDT,1.1127,1.1377,1.0893,1.1251,125826.26090787,139960.895115815763
1653955200,2022-05-31 00:00:00,COOHA/USDT,1.1224,1.1331,1.0824,1.1129,141661.16801847,156637.94603931667
1653868800,2022-05-30 00:00:00,COOHA/USDT,1.1232,1.2,1.0552,1.1249,151919.09427264,168809.882721922631
1653782400,2022-05-29 00:00:00,COOHA/USDT,1.1515,1.1799,1.1001,1.1234,140041.21566837,158877.529397219654
1653696000,2022-05-28 00:00:00,COOHA/USDT,1.193,1.1974,1.1307,1.1508,125875.8454341,146066.356111150858
1653609600,2022-05-27 00:00:00,COOHA/USDT,1.2057,1.2184,1.1535,1.1889,122073.50001409,145415.563335573202
1653523200,2022-05-26 00:00:00,COOHA/USDT,1.2352,1.2393,1.2,1.205,117407.08532966,142988.286406888687
1653436800,2022-05-25 00:00:00,COOHA/USDT,1.274,1.2758,1.2274,1.2352,90503.88890243,112933.735098055672
1653350400,2022-05-24 00:00:00,COOHA/USDT,1.2849,1.3577,1.252,1.274,95773.70090619,123372.141505326579
1653264000,2022-05-23 00:00:00,COOHA/USDT,1.3755,1.3998,1.25,1.2847,81535.57513004,106722.054991467079
1653177600,2022-05-22 00:00:00,COOHA/USDT,1.2407,1.65,1.2312,1.3709,149695.28106136,199697.138447203771
1653091200,2022-05-21 00:00:00,COOHA/USDT,1.2493,1.2617,1.1996,1.2407,110662.92844518,137545.897568737104
1653004800,2022-05-20 00:00:00,COOHA/USDT,1.2596,1.2996,1.1996,1.2493,98077.09719735,123407.404058972166
1652918400,2022-05-19 00:00:00,COOHA/USDT,1.3276,1.3637,1.2301,1.2596,58446.23871727,74822.821873150114
1652832000,2022-05-18 00:00:00,COOHA/USDT,1.3787,1.3912,1.3151,1.328,68160.67617372,92902.092994907025
1652745600,2022-05-17 00:00:00,COOHA/USDT,1.3845,1.4339,1.3293,1.3787,93477.41530361,128242.259089472962
1652659200,2022-05-16 00:00:00,COOHA/USDT,1.4574,1.5009,1.324,1.3848,67418.09323547,93119.588826296078
1652572800,2022-05-15 00:00:00,COOHA/USDT,1.3366,1.4575,1.2717,1.4574,70502.09393896,96791.450493340317
1652486400,2022-05-14 00:00:00,COOHA/USDT,1.3004,1.7,1.2005,1.3367,112629.24122798,150642.461636178345
1652400000,2022-05-13 00:00:00,COOHA/USDT,1.1017,1.91,1.09,1.2987,122166.36103255,158286.893009392902
1652313600,2022-05-12 00:00:00,COOHA/USDT,1.1389,1.1992,1.09,1.1103,88260.82359557,100147.730372926051
1652227200,2022-05-11 00:00:00,COOHA/USDT,1.3894,1.4247,1.09,1.1389,87299.75062334,110478.47496965882
1652140800,2022-05-10 00:00:00,COOHA/USDT,1.4194,1.96,1.3307,1.3904,57550.73281874,85623.612494054069
1652054400,2022-05-09 00:00:00,COOHA/USDT,1.5083,1.7064,1.3212,1.4194,114130.33230709,167411.68530650264
1651968000,2022-05-08 00:00:00,COOHA/USDT,1.4518,2.19,1.369,1.5106,116363.83445581,173334.913213957695
1651881600,2022-05-07 00:00:00,COOHA/USDT,1.5249,1.5352,1.4305,1.4518,58440.37682168,87044.707499746278
1651795200,2022-05-06 00:00:00,COOHA/USDT,1.7214,1.7519,1.4909,1.5235,53224.86524858,84111.45741501925
1651708800,2022-05-05 00:00:00,COOHA/USDT,1.8406,1.9,1.61,1.7209,32962.32555414,59198.058637172993
1651622400,2022-05-04 00:00:00,COOHA/USDT,2.0071,2.0769,1.7607,1.8379,83710.86512169,163830.106078059236
1651536000,2022-05-03 00:00:00,COOHA/USDT,1.6293,2.6,1.6121,2.0062,464575.44438736,929510.364270284219
1651449600,2022-05-02 00:00:00,COOHA/USDT,1.4341,1.8015,1.3894,1.6296,350379.39542909,510766.443798944431
1651363200,2022-05-01 00:00:00,COOHA/USDT,1.622,1.6395,1.3314,1.4387,543626.74017912,789612.91553647369
1651276800,2022-04-30 00:00:00,COOHA/USDT,1.6251,1.7499,1.58,1.622,206150.06000091,348276.602212896241
1651190400,2022-04-29 00:00:00,COOHA/USDT,2.02,2.09,1.5601,1.6251,78435.37497277,136226.264431448965
1651104000,2022-04-28 00:00:00,COOHA/USDT,2.1301,2.3,1.7001,2.03,256039.61240326,515793.261554015297
1651017600,2022-04-27 00:00:00,COOHA/USDT,1.9,4.89,1.9,2.1317,808144.30395749,2213678.649680914746
