https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume KCS,Volume BTC
1663459200,2022-09-18 00:00:00,KCS/BTC,0.0004604,0.0004609,0.0004589,0.0004593,197.2517,0.09072996543
1663372800,2022-09-17 00:00:00,KCS/BTC,0.0004618,0.0004626,0.0004579,0.0004601,5624.1367,2.58802828469
1663286400,2022-09-16 00:00:00,KCS/BTC,0.0004624,0.000467,0.0004587,0.0004617,10413.3632,4.82916406846
1663200000,2022-09-15 00:00:00,KCS/BTC,0.0004631,0.0004663,0.0004605,0.0004621,6137.3385,2.84035091737
1663113600,2022-09-14 00:00:00,KCS/BTC,0.0004586,0.0004731,0.0004562,0.0004631,21066.6531,9.79739693972
1663027200,2022-09-13 00:00:00,KCS/BTC,0.000434,0.0004612,0.0004301,0.0004587,28804.9799,12.76395570364
1662940800,2022-09-12 00:00:00,KCS/BTC,0.0004471,0.0004487,0.000434,0.000434,19401.7545,8.57070844355
1662854400,2022-09-11 00:00:00,KCS/BTC,0.0004516,0.0004546,0.0004461,0.000447,8475.3053,3.81883540704
1662768000,2022-09-10 00:00:00,KCS/BTC,0.00045,0.000459,0.0004495,0.0004515,12026.4125,5.46748595062
1662681600,2022-09-09 00:00:00,KCS/BTC,0.0004802,0.0004808,0.0004491,0.00045,31461.7661,14.47165768533
1662595200,2022-09-08 00:00:00,KCS/BTC,0.0004773,0.0004809,0.0004752,0.0004798,7906.48,3.78270442263
1662508800,2022-09-07 00:00:00,KCS/BTC,0.0004804,0.000484,0.0004762,0.0004773,13385.64456789,6.426569425457934
1662422400,2022-09-06 00:00:00,KCS/BTC,0.0004755,0.000483,0.0004554,0.0004805,34457.0698,16.31389350733
1662336000,2022-09-05 00:00:00,KCS/BTC,0.0004699,0.0004755,0.0004695,0.0004751,7405.2836,3.502110889
1662249600,2022-09-04 00:00:00,KCS/BTC,0.0004633,0.0004722,0.000463,0.00047,11459.2145,5.35637911374
1662163200,2022-09-03 00:00:00,KCS/BTC,0.0004591,0.0004641,0.0004568,0.0004634,7500.85237045,3.46168197773154
1662076800,2022-09-02 00:00:00,KCS/BTC,0.0004544,0.0004591,0.0004509,0.000459,12634.948,5.76807255206
1661990400,2022-09-01 00:00:00,KCS/BTC,0.000449,0.0004561,0.000447,0.0004544,11698.3894,5.28963157339
1661904000,2022-08-31 00:00:00,KCS/BTC,0.0004536,0.0004536,0.0004462,0.000449,7170.61940479,3.215424266640469
1661817600,2022-08-30 00:00:00,KCS/BTC,0.0004486,0.0004558,0.000447,0.0004535,10478.15218375,4.732493244795253
1661731200,2022-08-29 00:00:00,KCS/BTC,0.0004509,0.0004509,0.000445,0.0004485,14164.28214135,6.331508512982757
1661644800,2022-08-28 00:00:00,KCS/BTC,0.000456,0.0004587,0.000446,0.0004511,40833.43496081,18.453083555394605
1661558400,2022-08-27 00:00:00,KCS/BTC,0.0004561,0.0004585,0.000454,0.0004562,16196.22778663,7.390435523466456
1661472000,2022-08-26 00:00:00,KCS/BTC,0.0004525,0.000457,0.0004486,0.0004561,17257.79898882,7.824901073068066
1661385600,2022-08-25 00:00:00,KCS/BTC,0.0004504,0.0004544,0.0004483,0.0004522,9432.66586417,4.26070804771976
1661299200,2022-08-24 00:00:00,KCS/BTC,0.0004511,0.0004516,0.000447,0.0004504,9134.1125239,4.101954436136713
1661212800,2022-08-23 00:00:00,KCS/BTC,0.0004479,0.0004513,0.000445,0.0004511,8771.70574385,3.935888476278649
1661126400,2022-08-22 00:00:00,KCS/BTC,0.0004473,0.0004494,0.0004439,0.0004479,9526.85868705,4.250316580615682
1661040000,2022-08-21 00:00:00,KCS/BTC,0.0004433,0.0004476,0.0004429,0.0004473,6156.79587161,2.743490132301526
1660953600,2022-08-20 00:00:00,KCS/BTC,0.0004494,0.0004495,0.0004403,0.0004431,7045.91063637,3.129774800249545
1660867200,2022-08-19 00:00:00,KCS/BTC,0.0004361,0.0004537,0.000435,0.0004494,52020.49901177,23.259800556082483
1660780800,2022-08-18 00:00:00,KCS/BTC,0.0004392,0.0004434,0.000435,0.0004359,13042.27760487,5.728068073641683
1660694400,2022-08-17 00:00:00,KCS/BTC,0.0004357,0.000444,0.0004306,0.0004392,22628.05221023,9.894553968740881
1660608000,2022-08-16 00:00:00,KCS/BTC,0.0004368,0.0004398,0.000433,0.0004357,12732.73686262,5.56027510799877
1660521600,2022-08-15 00:00:00,KCS/BTC,0.0004378,0.0004397,0.0004302,0.0004367,14395.33451302,6.273897384916133
1660435200,2022-08-14 00:00:00,KCS/BTC,0.0004375,0.0004406,0.0004335,0.0004378,9434.65825147,4.129967311003233
1660348800,2022-08-13 00:00:00,KCS/BTC,0.0004367,0.0004409,0.0004291,0.0004376,20359.04273123,8.886527720505574
1660262400,2022-08-12 00:00:00,KCS/BTC,0.0004393,0.0004457,0.0004351,0.0004367,19462.15724031,8.569850326761624
1660176000,2022-08-11 00:00:00,KCS/BTC,0.0004499,0.0004505,0.0004332,0.0004393,29024.65751317,12.776613638885636
1660089600,2022-08-10 00:00:00,KCS/BTC,0.0004554,0.0004584,0.0004488,0.0004494,22168.95386533,10.072234790066326
1660003200,2022-08-09 00:00:00,KCS/BTC,0.000452,0.0004586,0.0004494,0.0004556,19818.79981298,8.988639650010259
1659916800,2022-08-08 00:00:00,KCS/BTC,0.0004576,0.0004581,0.0004414,0.0004521,36425.62226842,16.384903480033904
1659830400,2022-08-07 00:00:00,KCS/BTC,0.0004578,0.0004612,0.0004546,0.0004576,16256.41837158,7.447364524745518
