https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DEGO,Volume USDT
1660953600,2022-08-20 00:00:00,DEGO/USDT,1.8807,2.2047,1.8785,1.9928,131378.973,260620.73977735
1660867200,2022-08-19 00:00:00,DEGO/USDT,2.2236,2.2281,1.8678,1.8808,115517.9274,226002.65812843
1660780800,2022-08-18 00:00:00,DEGO/USDT,2.1679,2.3654,2.1622,2.2238,102859.8176,228731.89308221
1660694400,2022-08-17 00:00:00,DEGO/USDT,2.2716,2.3389,2.15,2.1679,97961.5172,219433.05440186
1660608000,2022-08-16 00:00:00,DEGO/USDT,2.3461,2.3901,2.2444,2.2704,85011.2194,196609.4889608
1660521600,2022-08-15 00:00:00,DEGO/USDT,2.3492,2.429,2.2575,2.3485,102599.3452,239384.6310735
1660435200,2022-08-14 00:00:00,DEGO/USDT,2.4731,2.4892,2.345,2.3496,94357.7862,228754.74530261
1660348800,2022-08-13 00:00:00,DEGO/USDT,2.4587,2.6716,2.4443,2.4753,103144.136,257855.24886534
1660262400,2022-08-12 00:00:00,DEGO/USDT,2.432,2.4936,2.3931,2.4606,93354.3869,227665.65110755
1660176000,2022-08-11 00:00:00,DEGO/USDT,2.4677,2.5231,2.4216,2.4327,91053.1552,225452.28405992
1660089600,2022-08-10 00:00:00,DEGO/USDT,2.4268,2.5335,2.3667,2.4663,122191.4019,298052.2504103
1660003200,2022-08-09 00:00:00,DEGO/USDT,2.6202,2.6363,2.3616,2.4269,99737.9853,246200.75974535
1659916800,2022-08-08 00:00:00,DEGO/USDT,2.4267,2.793,2.3662,2.617,120855.3664,302044.0810943
1659830400,2022-08-07 00:00:00,DEGO/USDT,2.4727,2.4961,2.3825,2.4268,86850.3906,211525.78942139
1659744000,2022-08-06 00:00:00,DEGO/USDT,2.4059,2.5231,2.3958,2.4726,95704.3989,235868.64085921
1659657600,2022-08-05 00:00:00,DEGO/USDT,2.4204,2.488,2.369,2.4072,109428.5622,264589.36246514
1659571200,2022-08-04 00:00:00,DEGO/USDT,2.5183,2.6174,2.3281,2.4198,94057.5025,230807.00535193
1659484800,2022-08-03 00:00:00,DEGO/USDT,2.4454,2.6689,2.3654,2.5184,122741.3741,306680.65259253
1659398400,2022-08-02 00:00:00,DEGO/USDT,2.8242,3.3168,2.158,2.4441,347665.5194,949635.04922324
1659312000,2022-08-01 00:00:00,DEGO/USDT,2.1568,2.9552,2.1351,2.8243,211036.9446,525992.44720104
1659225600,2022-07-31 00:00:00,DEGO/USDT,2.247,2.4048,2.135,2.158,110958.2301,252888.99710969
1659139200,2022-07-30 00:00:00,DEGO/USDT,2.6731,2.99,2.209,2.2461,148738.34312361,371039.057774702913
1659052800,2022-07-29 00:00:00,DEGO/USDT,2.0826,2.9263,2.0717,2.6731,296835.30617639,727054.991900447087
1658966400,2022-07-28 00:00:00,DEGO/USDT,1.9273,2.38,1.9163,2.0806,184007.8706,387392.8850993
1658880000,2022-07-27 00:00:00,DEGO/USDT,1.8214,1.9636,1.7882,1.927,118630.3129,220417.04338677
1658793600,2022-07-26 00:00:00,DEGO/USDT,1.8374,1.8411,1.7281,1.821,125944.5111,222770.69466647
1658707200,2022-07-25 00:00:00,DEGO/USDT,1.9724,1.9864,1.8326,1.8375,120301.363,227987.43257519
1658620800,2022-07-24 00:00:00,DEGO/USDT,1.9556,2.0094,1.904,1.9722,107021.9318,208070.27720501
1658534400,2022-07-23 00:00:00,DEGO/USDT,1.8388,2.0236,1.835,1.9554,119149.2412,227652.13242165
1658448000,2022-07-22 00:00:00,DEGO/USDT,1.898,1.9636,1.83,1.8387,118508.7843,224907.61195817
1658361600,2022-07-21 00:00:00,DEGO/USDT,1.9209,2.0363,1.829,1.898,141759.3907,269051.75837618
1658275200,2022-07-20 00:00:00,DEGO/USDT,1.8066,2.2957,1.7732,1.9201,153778.90372645,305778.397849043176
1658188800,2022-07-19 00:00:00,DEGO/USDT,1.7754,1.818,1.7339,1.8067,126746.25428388,224669.081988608019
1658102400,2022-07-18 00:00:00,DEGO/USDT,1.6832,1.8099,1.6733,1.7752,137141.79363728,239785.649115303319
1658016000,2022-07-17 00:00:00,DEGO/USDT,1.7291,1.7792,1.6333,1.6876,133545.95422929,229396.460819624809
1657929600,2022-07-16 00:00:00,DEGO/USDT,1.6981,1.789,1.62,1.7291,187403.93870327,317230.849520819147
1657843200,2022-07-15 00:00:00,DEGO/USDT,1.6734,1.878,1.6634,1.6988,168886.82849655,291339.729572461106
1657756800,2022-07-14 00:00:00,DEGO/USDT,1.611,2.5028,1.549,1.6752,457481.63046747,897915.270522793109
1657670400,2022-07-13 00:00:00,DEGO/USDT,1.5014,1.6458,1.4245,1.6116,154114.97124597,235914.567332107918
1657584000,2022-07-12 00:00:00,DEGO/USDT,1.5726,1.6137,1.493,1.4981,163887.23245017,254074.127608363706
1657497600,2022-07-11 00:00:00,DEGO/USDT,1.6213,1.6666,1.5587,1.5722,134667.70042914,217306.865069080608
1657411200,2022-07-10 00:00:00,DEGO/USDT,1.7843,1.803,1.5759,1.6212,156142.06998243,258593.082648455547
1657324800,2022-07-09 00:00:00,DEGO/USDT,1.5758,2,1.5699,1.7823,224550.49985871,386413.986524435805
1657238400,2022-07-08 00:00:00,DEGO/USDT,1.6027,1.6493,1.5429,1.5758,140623.10131177,222974.375068279415
1657152000,2022-07-07 00:00:00,DEGO/USDT,1.5171,1.7567,1.4882,1.6027,141302.1384812,222541.784427231984
1657065600,2022-07-06 00:00:00,DEGO/USDT,1.4559,1.5602,1.4294,1.5172,159525.22816475,236236.571024928538
1656979200,2022-07-05 00:00:00,DEGO/USDT,1.4942,1.5181,1.415,1.4558,146236.31629549,213800.656178721896
1656892800,2022-07-04 00:00:00,DEGO/USDT,1.4392,1.4944,1.4057,1.4943,142472.92535808,206029.031966422628
1656806400,2022-07-03 00:00:00,DEGO/USDT,1.4424,1.4887,1.4001,1.4394,148482.26330785,214123.179870143079
1656720000,2022-07-02 00:00:00,DEGO/USDT,1.3851,1.5992,1.3703,1.4437,171107.43262576,243019.572496017745
1656633600,2022-07-01 00:00:00,DEGO/USDT,1.4013,1.4271,1.2458,1.3852,175935.8854956,245482.079446143591
1656547200,2022-06-30 00:00:00,DEGO/USDT,1.4317,1.65,1.3231,1.4052,177033.71850254,246197.068894076574
1656460800,2022-06-29 00:00:00,DEGO/USDT,1.3275,1.9231,1.3174,1.4318,196717.30347329,286607.385656115393
1656374400,2022-06-28 00:00:00,DEGO/USDT,1.3673,1.4881,1.3232,1.3353,16002.24154945,22076.722015534169
1656288000,2022-06-27 00:00:00,DEGO/USDT,1.3908,1.4676,1.3565,1.3674,68562.79111749,96867.408955373578
1656201600,2022-06-26 00:00:00,DEGO/USDT,1.5307,1.6463,1.3718,1.395,115896.76826826,174077.831870617283
1656115200,2022-06-25 00:00:00,DEGO/USDT,1.3664,1.6326,1.35,1.5295,63381.26717793,91427.594839129956
1656028800,2022-06-24 00:00:00,DEGO/USDT,1.3713,1.4051,1.35,1.3634,21281.8151747,29178.123531530701
1655942400,2022-06-23 00:00:00,DEGO/USDT,1.3144,1.39,1.3116,1.3714,17852.28021724,24324.119859320423
1655856000,2022-06-22 00:00:00,DEGO/USDT,1.331,1.376,1.2969,1.3152,28571.76702168,38160.196810308923
1655769600,2022-06-21 00:00:00,DEGO/USDT,1.3292,1.428,1.317,1.3295,125959.27036182,172393.021977303833
1655683200,2022-06-20 00:00:00,DEGO/USDT,1.3488,1.5031,1.2443,1.3292,94907.69482718,127912.585708466295
1655596800,2022-06-19 00:00:00,DEGO/USDT,1.2653,1.3569,1.1776,1.3413,35035.5411934,43676.114357623482
1655510400,2022-06-18 00:00:00,DEGO/USDT,1.3483,1.3679,1.1787,1.2684,156053.66347085,200258.364993015013
1655424000,2022-06-17 00:00:00,DEGO/USDT,1.3123,1.4014,1.309,1.3483,170184.21592803,231263.757888675962
1655337600,2022-06-16 00:00:00,DEGO/USDT,1.4446,1.4901,1.29,1.3079,165355.42311046,226409.857492884391
1655251200,2022-06-15 00:00:00,DEGO/USDT,1.4231,1.4517,1.2476,1.4455,181674.52307588,246089.449023961312
1655164800,2022-06-14 00:00:00,DEGO/USDT,1.381,1.4839,1.331,1.4233,180597.08372427,257850.047183830159
1655078400,2022-06-13 00:00:00,DEGO/USDT,1.393,1.6914,1.2777,1.3831,204620.84619882,282933.689027481149
1654992000,2022-06-12 00:00:00,DEGO/USDT,1.7698,1.9276,1.384,1.3942,272385.62257712,423215.812696710987
1654905600,2022-06-11 00:00:00,DEGO/USDT,1.5602,2.0429,1.5588,1.7744,303309.42778452,532671.343704677375
1654819200,2022-06-10 00:00:00,DEGO/USDT,1.6294,1.6375,1.4819,1.5604,161818.68225495,251944.02642220019
1654732800,2022-06-09 00:00:00,DEGO/USDT,1.6747,1.85,1.6094,1.6295,200070.21114612,336336.58399136006
1654646400,2022-06-08 00:00:00,DEGO/USDT,1.6278,2.8,1.5479,1.6744,777172.71664525,1540357.324634564967
1654560000,2022-06-07 00:00:00,DEGO/USDT,1.4942,1.8703,1.3849,1.6267,272901.83562721,416627.444783065408
1654473600,2022-06-06 00:00:00,DEGO/USDT,1.4882,1.5999,1.47,1.4941,157647.57462038,239259.198756319351
1654387200,2022-06-05 00:00:00,DEGO/USDT,1.5019,1.5365,1.4432,1.4882,143272.08983091,210475.608811509519
1654300800,2022-06-04 00:00:00,DEGO/USDT,1.4915,1.6579,1.4107,1.4997,152738.24289253,225168.807271597921
1654214400,2022-06-03 00:00:00,DEGO/USDT,1.4284,1.5031,1.3595,1.4941,148197.25201511,210685.09574036554
1654128000,2022-06-02 00:00:00,DEGO/USDT,1.3185,1.5253,1.2931,1.4192,9007.64327973,12412.244726427252
1654041600,2022-06-01 00:00:00,DEGO/USDT,1.4337,1.5,1.3,1.3184,11082.63283981,15818.196997108748
1653955200,2022-05-31 00:00:00,DEGO/USDT,1.4554,1.5,1.3519,1.4275,10667.39677532,14991.441969654194
1653868800,2022-05-30 00:00:00,DEGO/USDT,1.3452,1.5871,1.3089,1.4644,28278.09982718,41169.267097267421
1653782400,2022-05-29 00:00:00,DEGO/USDT,1.2467,1.3855,1.2175,1.3397,7386.72076264,9512.92229106859
1653696000,2022-05-28 00:00:00,DEGO/USDT,1.1587,1.3459,1.1587,1.2392,6770.92870844,8278.405258060026
1653609600,2022-05-27 00:00:00,DEGO/USDT,1.2352,1.2365,1.1251,1.1609,25290.84540962,29700.99752968229
1653523200,2022-05-26 00:00:00,DEGO/USDT,1.4191,1.4462,1.18,1.236,17314.65958615,22521.432272194519
1653436800,2022-05-25 00:00:00,DEGO/USDT,1.3798,1.5513,1.34,1.4191,37583.65270639,54733.138398081981
1653350400,2022-05-24 00:00:00,DEGO/USDT,1.2812,1.3999,1.2518,1.3809,9135.88752952,11915.547101266795
1653264000,2022-05-23 00:00:00,DEGO/USDT,1.3226,1.4684,1.271,1.279,33671.5684604,45853.74818278196
1653177600,2022-05-22 00:00:00,DEGO/USDT,1.292,1.355,1.264,1.3256,11889.35930107,15653.941726460171
1653091200,2022-05-21 00:00:00,DEGO/USDT,1.2416,1.3146,1.2261,1.2935,13194.13864243,16697.275021312824
1653004800,2022-05-20 00:00:00,DEGO/USDT,1.2499,1.3408,1.1652,1.236,42734.35800539,54151.625820098095
1652918400,2022-05-19 00:00:00,DEGO/USDT,1.1336,1.2673,1.0858,1.2448,17783.98782189,21172.858245025109
1652832000,2022-05-18 00:00:00,DEGO/USDT,1.2149,1.2899,1.0791,1.1305,15419.75479565,18128.996798238969
1652745600,2022-05-17 00:00:00,DEGO/USDT,1.1348,1.2901,1.1038,1.2149,23541.22109816,28363.933107374165
1652659200,2022-05-16 00:00:00,DEGO/USDT,1.2856,1.2955,1.08,1.1348,26484.56561184,30894.99241995886
1652572800,2022-05-15 00:00:00,DEGO/USDT,0.9569,1.4889,0.9194,1.2829,110953.30086112,137157.793379819669
1652486400,2022-05-14 00:00:00,DEGO/USDT,0.9802,1.0059,0.8213,0.9569,32677.76458077,29263.867212881158
1652400000,2022-05-13 00:00:00,DEGO/USDT,0.7913,1.1433,0.7477,0.9801,30797.05464303,29619.188520796698
1652313600,2022-05-12 00:00:00,DEGO/USDT,0.9153,0.9572,0.7109,0.7757,39150.25119262,31011.672689800383
1652227200,2022-05-11 00:00:00,DEGO/USDT,1.7084,1.7163,0.8637,0.9245,73407.7019922,90302.900301850147
1652140800,2022-05-10 00:00:00,DEGO/USDT,1.7232,1.9463,1.65,1.7048,33288.76859743,59172.640386018471
1652054400,2022-05-09 00:00:00,DEGO/USDT,2.0374,2.1099,1.6643,1.7204,30739.84175557,58938.407802827455
1651968000,2022-05-08 00:00:00,DEGO/USDT,2.1959,2.2039,1.9331,2.0355,25967.49017716,53122.256326285004
1651881600,2022-05-07 00:00:00,DEGO/USDT,2.2788,2.3134,2.176,2.1886,7568.30279671,16958.109900173482
1651795200,2022-05-06 00:00:00,DEGO/USDT,2.3234,2.369,2.1902,2.2655,22908.81357754,52485.423531920633
1651708800,2022-05-05 00:00:00,DEGO/USDT,2.5785,2.6916,2.1625,2.3336,24286.43529651,58205.931679248681
1651622400,2022-05-04 00:00:00,DEGO/USDT,2.3845,2.5797,2.3515,2.579,13759.37472991,33640.961840125846
1651536000,2022-05-03 00:00:00,DEGO/USDT,2.3399,2.4999,2.1488,2.3785,21807.95468322,51475.020772774465
1651449600,2022-05-02 00:00:00,DEGO/USDT,2.4012,2.4621,2.321,2.321,6444.58835489,15444.478522809476
1651363200,2022-05-01 00:00:00,DEGO/USDT,2.197,2.468,2.0793,2.4065,14550.13663325,32773.120734141592
1651276800,2022-04-30 00:00:00,DEGO/USDT,2.5105,2.5677,2.07,2.22,12245.12731667,28033.492360617718
1651190400,2022-04-29 00:00:00,DEGO/USDT,2.6904,2.764,2.4801,2.5151,6073.4812589,15890.703037923976
1651104000,2022-04-28 00:00:00,DEGO/USDT,2.6622,2.88,2.6001,2.6903,13608.01112141,37321.923748613416
1651017600,2022-04-27 00:00:00,DEGO/USDT,2.673,2.7899,2.5897,2.66,4362.18312467,11729.156240008109
1650931200,2022-04-26 00:00:00,DEGO/USDT,2.9003,2.9517,2.582,2.6781,4132.79996558,11425.057346599924
1650844800,2022-04-25 00:00:00,DEGO/USDT,2.925,2.9414,2.7,2.8992,8678.1103656,24266.057571610432
1650758400,2022-04-24 00:00:00,DEGO/USDT,3.0753,3.11,2.9004,2.9252,5474.46869018,16269.72081032518
1650672000,2022-04-23 00:00:00,DEGO/USDT,3.1052,3.1453,2.9421,3.0754,7697.71290269,23254.83748988126
1650585600,2022-04-22 00:00:00,DEGO/USDT,3.0653,3.1662,2.9161,3.1022,14367.81814145,44074.452734550438
1650499200,2022-04-21 00:00:00,DEGO/USDT,3.2441,3.46,2.9099,3.06,34257.19705628,108711.977247919864
1650412800,2022-04-20 00:00:00,DEGO/USDT,3.2885,3.4319,3.1092,3.2324,26211.66000349,86796.59771956641
1650326400,2022-04-19 00:00:00,DEGO/USDT,3.2526,3.4101,3.237,3.2999,6203.53004645,20635.967344267973
1650240000,2022-04-18 00:00:00,DEGO/USDT,3.4012,3.4968,3.1055,3.2526,15404.38958586,50212.530389218142
1650153600,2022-04-17 00:00:00,DEGO/USDT,3.4702,3.6552,3.3114,3.4037,12959.88478393,45873.057853961103
1650067200,2022-04-16 00:00:00,DEGO/USDT,3.488,3.669,3.3129,3.4569,8675.45879937,30057.631045481776
1649980800,2022-04-15 00:00:00,DEGO/USDT,3.4138,3.72,3.2898,3.475,18840.42732085,65885.426629692929
1649894400,2022-04-14 00:00:00,DEGO/USDT,3.6612,3.6984,3.3369,3.4219,21087.16146601,74038.815994604068
1649808000,2022-04-13 00:00:00,DEGO/USDT,3.7078,3.9805,3.553,3.6511,47485.51166372,176718.792557086641
1649721600,2022-04-12 00:00:00,DEGO/USDT,3.88,4.9999,3.6703,3.7041,193328.78335453,844893.624748978156
1649635200,2022-04-11 00:00:00,DEGO/USDT,3.1476,4.4,3.1168,3.88,216166.99609755,830179.217397542294
1649548800,2022-04-10 00:00:00,DEGO/USDT,3.2152,3.2927,3.1,3.1476,7886.4924111,25118.540949242947
1649462400,2022-04-09 00:00:00,DEGO/USDT,3.18,3.2756,3.1377,3.2182,8589.28603578,27555.124022467566
1649376000,2022-04-08 00:00:00,DEGO/USDT,3.3908,3.588,3.1503,3.173,13944.98762661,46315.15121081099
1649289600,2022-04-07 00:00:00,DEGO/USDT,3.1469,3.4419,3.0701,3.3896,44725.68315844,148714.433602368686
1649203200,2022-04-06 00:00:00,DEGO/USDT,3.6679,3.6972,3.114,3.14,22260.40060158,76143.367414558864
1649116800,2022-04-05 00:00:00,DEGO/USDT,3.9073,3.9996,3.65,3.6516,20004.44909478,76146.533207644148
1649030400,2022-04-04 00:00:00,DEGO/USDT,3.7972,4,3.6769,3.9073,22177.18380846,84478.971993476365
1648944000,2022-04-03 00:00:00,DEGO/USDT,3.59,3.8776,3.5,3.7972,11970.03797367,44352.357037701985
1648857600,2022-04-02 00:00:00,DEGO/USDT,3.7067,3.89,3.581,3.581,20666.86519942,77819.372900181809
1648771200,2022-04-01 00:00:00,DEGO/USDT,3.355,3.9289,3.1224,3.7072,45844.24758782,165595.367233080624
1648684800,2022-03-31 00:00:00,DEGO/USDT,3.5333,3.5998,3.2886,3.364,15776.80788279,54833.154449345223
1648598400,2022-03-30 00:00:00,DEGO/USDT,3.6441,3.65,3.4229,3.525,14081.26674403,49405.078473491384
1648512000,2022-03-29 00:00:00,DEGO/USDT,3.2467,3.9752,3.1854,3.6441,82737.13660668,290441.51300648074
1648425600,2022-03-28 00:00:00,DEGO/USDT,3.2682,3.39,3.1902,3.2432,12402.81416749,41100.039266347563
1648339200,2022-03-27 00:00:00,DEGO/USDT,3.1547,3.3076,3.1,3.2718,13653.86541969,43462.506366380296
1648252800,2022-03-26 00:00:00,DEGO/USDT,3.0975,3.29,2.97,3.1547,15556.21074035,48412.87273826737
1648166400,2022-03-25 00:00:00,DEGO/USDT,3.1317,3.15,3.05,3.084,9303.60336798,28967.52698813213
1648080000,2022-03-24 00:00:00,DEGO/USDT,3.1384,3.1682,3.099,3.1318,9728.94555042,30430.926032887767
1647993600,2022-03-23 00:00:00,DEGO/USDT,3.1329,3.2,3.0478,3.14,14630.38259462,45720.518934265206
1647907200,2022-03-22 00:00:00,DEGO/USDT,3.008,3.1379,2.9122,3.1329,14495.08888516,44411.480187943975
1647820800,2022-03-21 00:00:00,DEGO/USDT,3.189,3.189,2.95,3.0014,25561.1228227,78372.898672673025
1647734400,2022-03-20 00:00:00,DEGO/USDT,2.9698,3.2849,2.8,3.19,56378.78646065,172881.763133062038
1647648000,2022-03-19 00:00:00,DEGO/USDT,2.8652,3.027,2.78,2.9572,41941.06450226,121830.859973403401
1647561600,2022-03-18 00:00:00,DEGO/USDT,3.0616,3.1996,2.7839,2.8646,125650.83109517,369337.363852646736
1647475200,2022-03-17 00:00:00,DEGO/USDT,2.7375,3.2318,2.7268,3.0616,97204.29435569,285668.968480462095
1647388800,2022-03-16 00:00:00,DEGO/USDT,2.7052,2.8,2.642,2.7379,43878.92170649,118903.933155556408
1647302400,2022-03-15 00:00:00,DEGO/USDT,2.7467,3.0879,2.644,2.7018,48982.77574248,137148.966390890943
1647216000,2022-03-14 00:00:00,DEGO/USDT,2.6934,2.7614,2.657,2.7347,19972.97275324,54163.721300928138
1647129600,2022-03-13 00:00:00,DEGO/USDT,2.8026,2.8794,2.6791,2.698,13096.04607462,36674.693027388634
1647043200,2022-03-12 00:00:00,DEGO/USDT,2.8009,2.8946,2.7634,2.8026,17366.98433465,48904.845374420599
1646956800,2022-03-11 00:00:00,DEGO/USDT,2.91,2.925,2.7666,2.8,13429.57219915,37833.140284255422
1646870400,2022-03-10 00:00:00,DEGO/USDT,3.0491,3.0531,2.8421,2.9117,13860.58207914,40639.291808741395
1646784000,2022-03-09 00:00:00,DEGO/USDT,2.9113,3.14,2.9045,3.0475,46919.97681582,141512.077098297759
1646697600,2022-03-08 00:00:00,DEGO/USDT,2.9624,3.0692,2.8631,2.9254,50360.37624875,148994.942233093953
1646611200,2022-03-07 00:00:00,DEGO/USDT,2.9935,6.1369,2.953,2.9775,295136.39191327,1109928.811398473774
1646524800,2022-03-06 00:00:00,DEGO/USDT,2.9063,3.2709,2.8111,2.9827,122293.27555153,372777.327363322379
1646438400,2022-03-05 00:00:00,DEGO/USDT,2.7509,3.3555,2.698,2.908,69808.82730989,205219.048025414565
1646352000,2022-03-04 00:00:00,DEGO/USDT,2.9558,2.9587,2.7337,2.7556,67383.88724199,192426.405651665761
1646265600,2022-03-03 00:00:00,DEGO/USDT,3.1875,3.1875,2.8865,2.9559,85843.59650921,260839.01878267266
1646179200,2022-03-02 00:00:00,DEGO/USDT,2.9909,3.5958,2.8726,3.186,145316.51123263,469478.557331691499
1646092800,2022-03-01 00:00:00,DEGO/USDT,3.0245,3.0723,2.9289,2.9916,40764.54717384,122295.999433695752
1646006400,2022-02-28 00:00:00,DEGO/USDT,2.7121,3.0419,2.6771,3.0069,45300.01734798,129423.757710479957
1645920000,2022-02-27 00:00:00,DEGO/USDT,3.02,3.0225,2.573,2.7233,146702.35934891,408223.174975985715
1645833600,2022-02-26 00:00:00,DEGO/USDT,3.107,3.46,2.978,3.0251,32160.66734881,99954.161897524215
1645747200,2022-02-25 00:00:00,DEGO/USDT,2.6549,3.4213,2.6468,3.107,136619.97402127,397877.314297600455
1645660800,2022-02-24 00:00:00,DEGO/USDT,2.6964,2.7962,2.3076,2.6641,107297.01087673,276080.052247151214
1645574400,2022-02-23 00:00:00,DEGO/USDT,2.8882,2.95,2.6992,2.7131,63500.64266425,182919.648072146183
1645488000,2022-02-22 00:00:00,DEGO/USDT,2.7442,2.9179,2.6607,2.9,41931.37479949,116590.926603874808
1645401600,2022-02-21 00:00:00,DEGO/USDT,2.9949,3.1695,2.732,2.7321,84378.22625761,252703.518088995024
1645315200,2022-02-20 00:00:00,DEGO/USDT,3.2329,3.2571,2.9361,2.9995,79411.16729627,241941.214949921136
1645228800,2022-02-19 00:00:00,DEGO/USDT,3.1795,3.5501,3.166,3.2329,101705.07107144,338052.642721795051
1645142400,2022-02-18 00:00:00,DEGO/USDT,3.194,3.3132,3.0751,3.1651,40590.87277537,129041.485766310502
1645056000,2022-02-17 00:00:00,DEGO/USDT,3.517,3.5196,3.1557,3.19,63166.40218634,207924.76157231251
1644969600,2022-02-16 00:00:00,DEGO/USDT,3.6006,3.6127,3.4318,3.5112,40059.36284224,140998.045037374998
1644883200,2022-02-15 00:00:00,DEGO/USDT,3.3463,3.7367,3.3212,3.6038,62788.56165759,222870.97978333284
1644796800,2022-02-14 00:00:00,DEGO/USDT,3.3305,3.4059,3.2174,3.3433,67359.70586854,223790.502119536787
1644710400,2022-02-13 00:00:00,DEGO/USDT,3.3876,3.66,3.3013,3.3157,121179.01204549,415241.563587331166
1644624000,2022-02-12 00:00:00,DEGO/USDT,3.5409,3.5775,3.3465,3.39,75200.43441375,258998.008975538575
1644537600,2022-02-11 00:00:00,DEGO/USDT,3.9136,3.9216,3.4968,3.538,108118.97100212,411938.069687512005
1644451200,2022-02-10 00:00:00,DEGO/USDT,4.4202,4.4294,3.567,3.9201,322089.13755867,1268171.311721286955
1644364800,2022-02-09 00:00:00,DEGO/USDT,4.3367,4.96,4.1548,4.4249,129591.09652998,583315.460148012812
1644278400,2022-02-08 00:00:00,DEGO/USDT,4.5931,4.5978,4.1855,4.3367,94730.38860322,413672.335843997655
1644192000,2022-02-07 00:00:00,DEGO/USDT,4.2781,5.1537,4.1571,4.5698,135814.95202228,616817.827068907809
1644105600,2022-02-06 00:00:00,DEGO/USDT,4.126,4.3759,4.1017,4.2797,66295.7029675,280595.133875778169
1644019200,2022-02-05 00:00:00,DEGO/USDT,4.01,4.2644,3.983,4.1164,79248.1765864,326355.359597678918
1643932800,2022-02-04 00:00:00,DEGO/USDT,3.6834,4.033,3.6633,4.0097,64325.88971503,250858.616949132763
1643846400,2022-02-03 00:00:00,DEGO/USDT,3.6267,3.6885,3.5012,3.6885,24281.40654631,87564.008012293559
1643760000,2022-02-02 00:00:00,DEGO/USDT,3.8689,3.8689,3.589,3.6276,33232.96104026,123783.502272589982
