https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LYM,Volume USDT
1661644800,2022-08-28 00:00:00,LYM/USDT,0.004598,0.004681,0.004177,0.004228,69266255.7921,305740.9438173894
1661558400,2022-08-27 00:00:00,LYM/USDT,0.004727,0.005006,0.004505,0.0046,60369415.7322,282222.1559592238
1661472000,2022-08-26 00:00:00,LYM/USDT,0.005131,0.005142,0.004591,0.004724,80395552.34604401,395380.75043450924991
1661385600,2022-08-25 00:00:00,LYM/USDT,0.005723,0.005878,0.00507,0.005137,57656770.56599468,309003.88085188998056
1661299200,2022-08-24 00:00:00,LYM/USDT,0.004824,0.006229,0.004807,0.005723,86707953.1673,469360.03128907
1661212800,2022-08-23 00:00:00,LYM/USDT,0.005186,0.005242,0.004773,0.004838,74112329.083,366682.7362637883
1661126400,2022-08-22 00:00:00,LYM/USDT,0.005414,0.00543,0.004737,0.005188,65382557.5987,328972.2547634466
1661040000,2022-08-21 00:00:00,LYM/USDT,0.004467,0.006887,0.004439,0.005411,104975669.33339116,558792.25459621241108
1660953600,2022-08-20 00:00:00,LYM/USDT,0.004204,0.004469,0.004158,0.004457,78885701.9035,339253.1796865414
1660867200,2022-08-19 00:00:00,LYM/USDT,0.004942,0.004958,0.0041,0.00422,76076833.7692,328596.9909144495
1660780800,2022-08-18 00:00:00,LYM/USDT,0.00407,0.005337,0.004041,0.00494,94916150.9288,439028.0070266878
1660694400,2022-08-17 00:00:00,LYM/USDT,0.003908,0.004235,0.003869,0.004077,82256892.2514,332736.428335936
1660608000,2022-08-16 00:00:00,LYM/USDT,0.0037,0.00478,0.003698,0.003909,85934238.8224,343902.4228940374
1660521600,2022-08-15 00:00:00,LYM/USDT,0.003896,0.00394,0.003635,0.0037,80706620.3559,303705.6616746316
1660435200,2022-08-14 00:00:00,LYM/USDT,0.004003,0.004047,0.003846,0.003895,78688105.8736,310978.4018553427
1660348800,2022-08-13 00:00:00,LYM/USDT,0.004105,0.004138,0.003924,0.004004,82316725.5216,330960.4948212177
1660262400,2022-08-12 00:00:00,LYM/USDT,0.004103,0.004185,0.004041,0.00412,83744036.5691,345327.5960693816
1660176000,2022-08-11 00:00:00,LYM/USDT,0.0042,0.004388,0.003983,0.004112,73003827.3288,306571.43748654
1660089600,2022-08-10 00:00:00,LYM/USDT,0.004155,0.004262,0.003998,0.004207,78674535.694,324782.7386534208
1660003200,2022-08-09 00:00:00,LYM/USDT,0.004029,0.004444,0.003818,0.004145,87932312.6973,357410.8200351346
1659916800,2022-08-08 00:00:00,LYM/USDT,0.003624,0.004034,0.003608,0.004033,65142659.5906,249809.3805730753
1659830400,2022-08-07 00:00:00,LYM/USDT,0.003376,0.00365,0.003357,0.00363,68836463.5517,243675.9915366724
1659744000,2022-08-06 00:00:00,LYM/USDT,0.003168,0.003686,0.003141,0.00336,66813093.8048,224040.1936850345
1659657600,2022-08-05 00:00:00,LYM/USDT,0.003202,0.003242,0.003098,0.003154,14012399.8629,44192.5304874697
1659571200,2022-08-04 00:00:00,LYM/USDT,0.003116,0.003286,0.003115,0.003207,6824100.7662,21908.2020076088
1659484800,2022-08-03 00:00:00,LYM/USDT,0.003138,0.003318,0.003112,0.003116,5027672.085,16272.5182186993
1659398400,2022-08-02 00:00:00,LYM/USDT,0.003143,0.003205,0.003075,0.003143,5271584.2698,16475.9287215698
1659312000,2022-08-01 00:00:00,LYM/USDT,0.00334,0.00334,0.003125,0.003146,7585224.2565,24529.4252436582
1659225600,2022-07-31 00:00:00,LYM/USDT,0.003559,0.003602,0.003295,0.003348,5109762.8979,17517.1975041882
1659139200,2022-07-30 00:00:00,LYM/USDT,0.00343,0.003742,0.003422,0.003559,5695147.0312,20556.829419748
1659052800,2022-07-29 00:00:00,LYM/USDT,0.003531,0.003661,0.003401,0.00343,5527374.5026,19390.3930331204
1658966400,2022-07-28 00:00:00,LYM/USDT,0.003426,0.003569,0.003357,0.003532,3172256.3827,10927.9699940241
1658880000,2022-07-27 00:00:00,LYM/USDT,0.00321,0.003482,0.003107,0.003436,18043188.6086,58524.8265668516
1658793600,2022-07-26 00:00:00,LYM/USDT,0.003458,0.003468,0.003128,0.00321,68187867.2245,224848.731063939
1658707200,2022-07-25 00:00:00,LYM/USDT,0.003966,0.003995,0.003431,0.003467,48253486.7031,175070.9317516653
1658620800,2022-07-24 00:00:00,LYM/USDT,0.003924,0.00523,0.003434,0.003973,191126684.98283996,816333.0801468650061
1658534400,2022-07-23 00:00:00,LYM/USDT,0.002919,0.0042,0.002841,0.003924,163616563.57945986,520390.5909364212595
1658448000,2022-07-22 00:00:00,LYM/USDT,0.002489,0.002938,0.002466,0.002936,83424017.8273,215627.7096054305
1658361600,2022-07-21 00:00:00,LYM/USDT,0.0028,0.002853,0.00245,0.002489,12627779.4824,32936.6760709685
1658275200,2022-07-20 00:00:00,LYM/USDT,0.002742,0.002909,0.002684,0.002811,67404400.52106983,188792.99484581202605
1658188800,2022-07-19 00:00:00,LYM/USDT,0.002703,0.002845,0.002623,0.00275,73467418.62913204,204234.72602169785721
1658102400,2022-07-18 00:00:00,LYM/USDT,0.002606,0.002773,0.002566,0.002708,76262819.56446347,203296.60970896221789
1658016000,2022-07-17 00:00:00,LYM/USDT,0.002608,0.00275,0.002571,0.002601,72434911.49634896,190873.97784461793992
1657929600,2022-07-16 00:00:00,LYM/USDT,0.0025,0.00264,0.002429,0.002608,66210182.54865623,168175.52252687943621
1657843200,2022-07-15 00:00:00,LYM/USDT,0.00241,0.002531,0.002373,0.002503,70074972.90400539,172894.5531814384154
1657756800,2022-07-14 00:00:00,LYM/USDT,0.002427,0.002509,0.00232,0.002404,67551224.44712368,162432.40854917472418
1657670400,2022-07-13 00:00:00,LYM/USDT,0.002383,0.002439,0.002375,0.002427,48450743.65213296,116669.24176055635313
1657584000,2022-07-12 00:00:00,LYM/USDT,0.0024,0.002412,0.00237,0.002398,29969558.90154785,71884.12838790966771
1657497600,2022-07-11 00:00:00,LYM/USDT,0.002395,0.002412,0.002384,0.002403,34035405.03232058,81685.70247791119445
1657411200,2022-07-10 00:00:00,LYM/USDT,0.0024,0.002446,0.00237,0.002395,29995483.0731545,72067.19521590243424
1657324800,2022-07-09 00:00:00,LYM/USDT,0.0025,0.002514,0.00237,0.002405,47599664.17506569,115288.79655217424582
1657238400,2022-07-08 00:00:00,LYM/USDT,0.0025,0.002549,0.00245,0.002501,50504109.175859,126283.825048838143
1657152000,2022-07-07 00:00:00,LYM/USDT,0.002376,0.002532,0.002316,0.002501,28633019.46593055,71493.94806570842281
1657065600,2022-07-06 00:00:00,LYM/USDT,0.002414,0.002482,0.002311,0.002378,30737405.159762,73724.2102405404376
1656979200,2022-07-05 00:00:00,LYM/USDT,0.002405,0.002536,0.002292,0.002418,20802257.22402511,50185.48352118843424
1656892800,2022-07-04 00:00:00,LYM/USDT,0.0023,0.002578,0.002284,0.002409,61244114.05081161,146637.61575789920432
1656806400,2022-07-03 00:00:00,LYM/USDT,0.0023,0.002452,0.002284,0.002307,54790236.15674081,126560.70006382701064
1656720000,2022-07-02 00:00:00,LYM/USDT,0.0023,0.002465,0.002284,0.0023,49700353.70716195,114401.20944322576546
1656633600,2022-07-01 00:00:00,LYM/USDT,0.0023,0.002351,0.002285,0.0023,47439208.61569865,109197.40720434648076
1656547200,2022-06-30 00:00:00,LYM/USDT,0.002346,0.002354,0.002284,0.002303,59469295.04781829,137359.80661674160848
1656460800,2022-06-29 00:00:00,LYM/USDT,0.0024,0.002435,0.002342,0.002346,52083018.91303093,124159.93230213854791
1656374400,2022-06-28 00:00:00,LYM/USDT,0.0025,0.002519,0.00238,0.0024,52096880.87387032,125830.64218231450151
1656288000,2022-06-27 00:00:00,LYM/USDT,0.0025,0.002545,0.002492,0.0025,48232032.74788881,120730.52326507676905
1656201600,2022-06-26 00:00:00,LYM/USDT,0.002401,0.002999,0.002351,0.002506,79892311.02672963,202257.26150828767858
1656115200,2022-06-25 00:00:00,LYM/USDT,0.0024,0.002479,0.002363,0.002407,50668530.2373399,121876.81956489534854
1656028800,2022-06-24 00:00:00,LYM/USDT,0.002415,0.002536,0.002353,0.00241,55104151.26880892,134803.15761495044285
1655942400,2022-06-23 00:00:00,LYM/USDT,0.002529,0.00278,0.002348,0.002427,29525744.64404399,74736.63154391837933
1655856000,2022-06-22 00:00:00,LYM/USDT,0.002445,0.002578,0.002343,0.002515,12019813.31108958,29288.26541846395621
1655769600,2022-06-21 00:00:00,LYM/USDT,0.002386,0.002539,0.002361,0.00245,5259610.44180875,13039.44348334582101
1655683200,2022-06-20 00:00:00,LYM/USDT,0.002567,0.002595,0.002322,0.00239,9371816.65591281,23176.93725616775994
1655596800,2022-06-19 00:00:00,LYM/USDT,0.002469,0.00256,0.002424,0.00256,1905908.66181447,4764.8216303406923
1655510400,2022-06-18 00:00:00,LYM/USDT,0.002471,0.002517,0.002361,0.002473,29943828.13579226,72033.53946373080554
1655424000,2022-06-17 00:00:00,LYM/USDT,0.002478,0.00285,0.00244,0.002473,10762289.10577956,28075.06548104968902
1655337600,2022-06-16 00:00:00,LYM/USDT,0.0027,0.002702,0.002472,0.002472,1443184.46292372,3670.95855059222243
1655251200,2022-06-15 00:00:00,LYM/USDT,0.002432,0.002714,0.002386,0.002702,10077474.7885262,25617.75411916697382
1655164800,2022-06-14 00:00:00,LYM/USDT,0.002588,0.0026,0.002426,0.002449,11026450.40446876,27198.44484808417602
1655078400,2022-06-13 00:00:00,LYM/USDT,0.00269,0.002714,0.002581,0.002597,19031651.44444751,49714.41879615157518
1654992000,2022-06-12 00:00:00,LYM/USDT,0.0028,0.002838,0.002675,0.002692,6111360.07294067,16767.28350172793606
1654905600,2022-06-11 00:00:00,LYM/USDT,0.003007,0.0035,0.00273,0.0028,21636840.1918715,65817.59856995993663
1654819200,2022-06-10 00:00:00,LYM/USDT,0.003026,0.003109,0.002964,0.003011,9750365.60774306,29596.36661968704748
1654732800,2022-06-09 00:00:00,LYM/USDT,0.003176,0.003471,0.002982,0.00302,15420108.97578694,49529.71621347314595
1654646400,2022-06-08 00:00:00,LYM/USDT,0.003141,0.004,0.002856,0.003184,56905427.0873968,189103.37555849408442
1654560000,2022-06-07 00:00:00,LYM/USDT,0.0028,0.0038,0.002675,0.003164,87765852.88840458,260403.22385634730269
1654473600,2022-06-06 00:00:00,LYM/USDT,0.002744,0.0032,0.002718,0.0028,50901231.24477757,145869.25269063106968
1654387200,2022-06-05 00:00:00,LYM/USDT,0.0028,0.002816,0.00258,0.002744,41169610.22473504,110666.33506449603967
1654300800,2022-06-04 00:00:00,LYM/USDT,0.002703,0.00345,0.002643,0.0028,102522601.61028629,302389.84926311972098
1654214400,2022-06-03 00:00:00,LYM/USDT,0.002693,0.003044,0.002636,0.002718,72493476.30066352,197833.52133053142424
1654128000,2022-06-02 00:00:00,LYM/USDT,0.002653,0.002791,0.002564,0.002696,51448437.23063494,135183.48957716214876
1654041600,2022-06-01 00:00:00,LYM/USDT,0.002599,0.00324,0.002564,0.002653,81985673.36062707,223589.18368553564582
1653955200,2022-05-31 00:00:00,LYM/USDT,0.002906,0.002962,0.002592,0.002599,50703310.68121434,136687.47848049457664
1653868800,2022-05-30 00:00:00,LYM/USDT,0.0026,0.002971,0.002571,0.002907,64021058.16368983,174404.50278164166225
1653782400,2022-05-29 00:00:00,LYM/USDT,0.002629,0.002657,0.002565,0.002606,47159144.94358051,122762.73032068835929
1653696000,2022-05-28 00:00:00,LYM/USDT,0.0028,0.003255,0.002615,0.00263,47969185.54193297,134373.30644418884957
1653609600,2022-05-27 00:00:00,LYM/USDT,0.0028,0.002871,0.002731,0.002802,57031705.16622042,159670.06390894046791
1653523200,2022-05-26 00:00:00,LYM/USDT,0.002719,0.003135,0.002601,0.0028,63896860.31751947,176247.85972184108772
1653436800,2022-05-25 00:00:00,LYM/USDT,0.002722,0.002745,0.00266,0.00272,35028565.24104068,94766.62343183348925
1653350400,2022-05-24 00:00:00,LYM/USDT,0.002804,0.002851,0.002637,0.002722,22742566.57985408,62768.63789589365214
1653264000,2022-05-23 00:00:00,LYM/USDT,0.003113,0.00395,0.002776,0.002794,58444100.90659038,194544.07038721725062
1653177600,2022-05-22 00:00:00,LYM/USDT,0.002834,0.00417,0.002692,0.003111,68991368.21569181,215338.16878286566205
1653091200,2022-05-21 00:00:00,LYM/USDT,0.0028,0.002848,0.002747,0.002839,42354116.02953365,118613.48179228716538
1653004800,2022-05-20 00:00:00,LYM/USDT,0.00311,0.003212,0.002704,0.00281,27781987.08704607,80383.86767720313479
1652918400,2022-05-19 00:00:00,LYM/USDT,0.0027,0.00323,0.002674,0.00311,65352847.53274371,186015.87978678551088
1652832000,2022-05-18 00:00:00,LYM/USDT,0.002811,0.002838,0.002674,0.002708,70923213.81966496,193044.69600899280476
1652745600,2022-05-17 00:00:00,LYM/USDT,0.002709,0.002998,0.00268,0.002821,85734885.57777839,238607.57174114713667
1652659200,2022-05-16 00:00:00,LYM/USDT,0.0025,0.003193,0.002496,0.002705,97468192.49176977,266379.19254940462825
1652572800,2022-05-15 00:00:00,LYM/USDT,0.002399,0.002564,0.002362,0.002503,80784335.19413705,196852.49998338021877
1652486400,2022-05-14 00:00:00,LYM/USDT,0.002395,0.002469,0.002323,0.002401,81436791.42816361,195563.28770699420573
1652400000,2022-05-13 00:00:00,LYM/USDT,0.002297,0.002491,0.002292,0.002395,84244102.52193264,201958.43816402523799
1652313600,2022-05-12 00:00:00,LYM/USDT,0.002809,0.002943,0.002262,0.0023,92346856.29141196,230520.09410176603664
1652227200,2022-05-11 00:00:00,LYM/USDT,0.0032,0.003365,0.002719,0.002827,84301661.06111327,255366.20933997903328
1652140800,2022-05-10 00:00:00,LYM/USDT,0.0031,0.00336,0.003043,0.0032,87890710.57635759,281592.46639146472304
1652054400,2022-05-09 00:00:00,LYM/USDT,0.003804,0.003842,0.003092,0.003113,66887563.7467187,240566.68652050782067
1651968000,2022-05-08 00:00:00,LYM/USDT,0.0042,0.004221,0.003735,0.003808,78275957.24133461,306432.07490064637051
1651881600,2022-05-07 00:00:00,LYM/USDT,0.0042,0.004263,0.004192,0.004201,64552836.80338645,271161.28776940997754
1651795200,2022-05-06 00:00:00,LYM/USDT,0.0042,0.004242,0.004196,0.004202,63556375.9026053,266974.8778480285947
1651708800,2022-05-05 00:00:00,LYM/USDT,0.0044,0.004474,0.004196,0.0042,84992869.25495444,367414.74845848007461
1651622400,2022-05-04 00:00:00,LYM/USDT,0.0045,0.004576,0.004394,0.004407,84082555.96997611,375806.37898481298115
1651536000,2022-05-03 00:00:00,LYM/USDT,0.0045,0.004735,0.004494,0.004504,72715931.39772252,329091.6598928773775
1651449600,2022-05-02 00:00:00,LYM/USDT,0.00457,0.004634,0.004494,0.004506,95707001.37201425,435927.30881869566705
1651363200,2022-05-01 00:00:00,LYM/USDT,0.0046,0.004717,0.00456,0.004577,68529772.66894178,315198.39602423728014
1651276800,2022-04-30 00:00:00,LYM/USDT,0.004628,0.004657,0.004593,0.0046,37392319.72941209,173153.61747431801309
1651190400,2022-04-29 00:00:00,LYM/USDT,0.004775,0.004788,0.004626,0.00464,36992675.68151731,173662.42674332119715
1651104000,2022-04-28 00:00:00,LYM/USDT,0.0047,0.004841,0.004694,0.004786,53722735.61433926,253399.08364434420009
1651017600,2022-04-27 00:00:00,LYM/USDT,0.004698,0.004899,0.004692,0.004702,71159950.8275777,336409.58021718745026
1650931200,2022-04-26 00:00:00,LYM/USDT,0.004833,0.004894,0.004692,0.0047,68321228.08986403,324981.84060470835776
1650844800,2022-04-25 00:00:00,LYM/USDT,0.004815,0.00485,0.004774,0.004844,21448735.12584537,102894.16917812282457
1650758400,2022-04-24 00:00:00,LYM/USDT,0.004879,0.00514,0.00478,0.004809,7577731.01713037,37092.03339419025507
1650672000,2022-04-23 00:00:00,LYM/USDT,0.0048,0.005189,0.004782,0.004891,12758246.78362197,62681.83944503480324
1650585600,2022-04-22 00:00:00,LYM/USDT,0.0048,0.00505,0.004774,0.0048,26419515.2042034,127105.19106860811196
1650499200,2022-04-21 00:00:00,LYM/USDT,0.004901,0.005076,0.004791,0.004791,2786054.37724706,13723.04436055219014
1650412800,2022-04-20 00:00:00,LYM/USDT,0.004972,0.004997,0.004774,0.004917,10852327.70170973,52798.99010221022597
1650326400,2022-04-19 00:00:00,LYM/USDT,0.004917,0.005177,0.004898,0.004982,10036381.48458439,50172.94668346440388
1650240000,2022-04-18 00:00:00,LYM/USDT,0.004796,0.00502,0.004774,0.004932,27951421.26840362,135854.29480603190979
1650153600,2022-04-17 00:00:00,LYM/USDT,0.004849,0.004866,0.004797,0.004797,52481923.06692797,254066.37186253757136
1650067200,2022-04-16 00:00:00,LYM/USDT,0.004905,0.004921,0.004848,0.004859,76227877.87043494,372339.46629078396464
1649980800,2022-04-15 00:00:00,LYM/USDT,0.005,0.005184,0.004897,0.004908,64652169.41790315,321400.29161899367962
1649894400,2022-04-14 00:00:00,LYM/USDT,0.005183,0.00519,0.004995,0.00501,15066869.62245705,75604.23555009266644
1649808000,2022-04-13 00:00:00,LYM/USDT,0.005001,0.005204,0.004995,0.005183,29775087.66980782,150393.20008999701768
1649721600,2022-04-12 00:00:00,LYM/USDT,0.005219,0.005389,0.004995,0.005013,22773266.02770197,116175.72186812451375
1649635200,2022-04-11 00:00:00,LYM/USDT,0.005621,0.005808,0.005143,0.005219,28361061.12358012,150319.63704034786921
1649548800,2022-04-10 00:00:00,LYM/USDT,0.005462,0.005908,0.005373,0.005638,9895829.89425665,55796.76403924905826
1649462400,2022-04-09 00:00:00,LYM/USDT,0.005536,0.00562,0.005438,0.00548,6805433.22022422,37423.93303160222728
1649376000,2022-04-08 00:00:00,LYM/USDT,0.005884,0.005964,0.005512,0.005543,7583890.91635379,43504.8600667777126
1649289600,2022-04-07 00:00:00,LYM/USDT,0.00556,0.006283,0.005471,0.005884,12589782.82645862,74164.17840195760507
1649203200,2022-04-06 00:00:00,LYM/USDT,0.005962,0.006033,0.005524,0.005525,3663664.25887175,21173.65768479815365
1649116800,2022-04-05 00:00:00,LYM/USDT,0.006066,0.006287,0.00586,0.005984,5988709.8180908,36507.65217876571291
1649030400,2022-04-04 00:00:00,LYM/USDT,0.006178,0.006245,0.00596,0.006105,31966080.76162767,192026.63928969404773
1648944000,2022-04-03 00:00:00,LYM/USDT,0.00641,0.006417,0.006113,0.006152,20071013.81608768,124770.74189271576452
1648857600,2022-04-02 00:00:00,LYM/USDT,0.006907,0.007,0.006351,0.006405,5876046.48476176,38503.76755487515828
1648771200,2022-04-01 00:00:00,LYM/USDT,0.006745,0.006998,0.006449,0.006921,21511858.44917043,141136.03779341861775
1648684800,2022-03-31 00:00:00,LYM/USDT,0.006909,0.007736,0.006644,0.006745,25063768.00221208,178188.29097729667113
1648598400,2022-03-30 00:00:00,LYM/USDT,0.006503,0.0079,0.00638,0.00687,33724753.94476551,244930.14950925450013
1648512000,2022-03-29 00:00:00,LYM/USDT,0.006364,0.006748,0.006315,0.006471,7694918.52866444,49698.82173066355051
1648425600,2022-03-28 00:00:00,LYM/USDT,0.005992,0.0068,0.0057,0.006374,23792195.63847904,146179.56650708794491
1648339200,2022-03-27 00:00:00,LYM/USDT,0.005341,0.0069,0.005341,0.005993,33353321.084344,207973.75858317823821
1648252800,2022-03-26 00:00:00,LYM/USDT,0.0053,0.005419,0.005076,0.005367,4597789.04159907,24184.31101955714353
1648166400,2022-03-25 00:00:00,LYM/USDT,0.00532,0.006401,0.005062,0.005309,21511643.75473108,120727.49440109851942
1648080000,2022-03-24 00:00:00,LYM/USDT,0.004997,0.005414,0.004933,0.005319,6896182.77190756,35636.24278547700695
1647993600,2022-03-23 00:00:00,LYM/USDT,0.005026,0.005081,0.004823,0.004975,22943047.76386951,112517.95546530296222
1647907200,2022-03-22 00:00:00,LYM/USDT,0.005074,0.005263,0.004908,0.005021,16051523.55973086,80080.2671999897605
1647820800,2022-03-21 00:00:00,LYM/USDT,0.0051,0.005309,0.004932,0.005095,14874214.31803379,76285.29409556967911
1647734400,2022-03-20 00:00:00,LYM/USDT,0.005256,0.005306,0.004932,0.0051,10659814.33314711,53692.74229989991536
1647648000,2022-03-19 00:00:00,LYM/USDT,0.005309,0.005624,0.0051,0.005256,7734288.11010991,41035.6810110633151
1647561600,2022-03-18 00:00:00,LYM/USDT,0.00527,0.00552,0.005001,0.005309,11490150.86451677,59004.26037715065686
1647475200,2022-03-17 00:00:00,LYM/USDT,0.005182,0.005413,0.005069,0.005269,16437534.14442872,85768.3665872536414
1647388800,2022-03-16 00:00:00,LYM/USDT,0.004579,0.0069,0.004461,0.0052,79380482.96816915,421004.61225286354832
1647302400,2022-03-15 00:00:00,LYM/USDT,0.004868,0.005283,0.004504,0.00459,20727899.74118108,100976.32899945020609
1647216000,2022-03-14 00:00:00,LYM/USDT,0.005454,0.0074,0.00483,0.004897,54585587.66701957,321151.54523474058412
1647129600,2022-03-13 00:00:00,LYM/USDT,0.0046,0.005768,0.004549,0.005456,66352764.3394967,338537.89096492216429
1647043200,2022-03-12 00:00:00,LYM/USDT,0.005175,0.005234,0.0042,0.0046,56996198.04319238,262381.17820027971736
1646956800,2022-03-11 00:00:00,LYM/USDT,0.003824,0.006359,0.003691,0.005182,132341286.40682962,637973.36193965722725
1646870400,2022-03-10 00:00:00,LYM/USDT,0.0042,0.004449,0.003696,0.003825,54638965.8447274,210983.81306560548393
1646784000,2022-03-09 00:00:00,LYM/USDT,0.003717,0.004326,0.003652,0.0042,44397792.07003972,174780.22287235377492
1646697600,2022-03-08 00:00:00,LYM/USDT,0.0036,0.003815,0.003578,0.003717,89596626.00977019,323544.42044195939247
1646611200,2022-03-07 00:00:00,LYM/USDT,0.0037,0.003727,0.003585,0.0036,86340557.71844914,312352.42131932006348
1646524800,2022-03-06 00:00:00,LYM/USDT,0.0038,0.003845,0.003659,0.003712,45374760.32830663,168823.08509150018339
1646438400,2022-03-05 00:00:00,LYM/USDT,0.0037,0.003907,0.003685,0.0038,67959839.818557,253223.24170658485546
1646352000,2022-03-04 00:00:00,LYM/USDT,0.004,0.004013,0.003685,0.0037,61867925.55413289,235151.53589287718474
1646265600,2022-03-03 00:00:00,LYM/USDT,0.0043,0.00446,0.003894,0.004,42757698.02859927,178685.36133542254309
1646179200,2022-03-02 00:00:00,LYM/USDT,0.004071,0.004459,0.003919,0.0043,72822936.84152971,308947.01446803741567
1646092800,2022-03-01 00:00:00,LYM/USDT,0.0038,0.004081,0.003687,0.004068,80596340.70331975,304892.87020984587143
1646006400,2022-02-28 00:00:00,LYM/USDT,0.0037,0.003832,0.003632,0.003809,68658653.61260604,255087.8686662120215
1645920000,2022-02-27 00:00:00,LYM/USDT,0.0038,0.00383,0.003687,0.00371,119216458.57632252,451649.71532059092697
1645833600,2022-02-26 00:00:00,LYM/USDT,0.0038,0.0042,0.003781,0.0038,146606505.51345511,563305.08964496175033
1645747200,2022-02-25 00:00:00,LYM/USDT,0.0038,0.003838,0.003777,0.003816,130799931.99820759,497183.29774680175498
1645660800,2022-02-24 00:00:00,LYM/USDT,0.004,0.004057,0.003777,0.003813,137145278.56209596,526758.81288980743184
1645574400,2022-02-23 00:00:00,LYM/USDT,0.004103,0.004299,0.003937,0.004014,122957581.75553161,493155.70368695173008
1645488000,2022-02-22 00:00:00,LYM/USDT,0.004066,0.004208,0.00385,0.004128,26348724.40816522,106897.16316534026296
1645401600,2022-02-21 00:00:00,LYM/USDT,0.0038,0.004769,0.003797,0.00408,21579284.71610116,90196.40231953578326
1645315200,2022-02-20 00:00:00,LYM/USDT,0.003918,0.004003,0.003797,0.0038,4993685.62505,19294.50138908184346
1645228800,2022-02-19 00:00:00,LYM/USDT,0.004001,0.004048,0.003797,0.003918,9998260.00934348,38976.29261693045833
1645142400,2022-02-18 00:00:00,LYM/USDT,0.004193,0.00422,0.003939,0.004008,8527088.76865851,34693.16274298367866
1645056000,2022-02-17 00:00:00,LYM/USDT,0.004439,0.005259,0.004047,0.004179,50214370.30555436,238120.44160471566028
1644969600,2022-02-16 00:00:00,LYM/USDT,0.004193,0.0046,0.004099,0.004442,7080911.44069363,31044.14918698414867
1644883200,2022-02-15 00:00:00,LYM/USDT,0.004133,0.004238,0.004062,0.004187,2553980.20964284,10621.60421016616599
1644796800,2022-02-14 00:00:00,LYM/USDT,0.004013,0.004534,0.003963,0.004131,7781823.21480546,32008.93325241607667
1644710400,2022-02-13 00:00:00,LYM/USDT,0.004145,0.00429,0.003996,0.004033,5536712.79120831,22673.06850096572813
1644624000,2022-02-12 00:00:00,LYM/USDT,0.004202,0.004242,0.004129,0.00413,2671200.37167343,11098.95590844505852
1644537600,2022-02-11 00:00:00,LYM/USDT,0.004447,0.004596,0.00413,0.004202,23846063.1267762,102654.71949176336139
1644451200,2022-02-10 00:00:00,LYM/USDT,0.004393,0.004649,0.004133,0.004451,13570472.54507215,59683.38746127211743
1644364800,2022-02-09 00:00:00,LYM/USDT,0.00424,0.004699,0.004155,0.004411,8429864.55050957,37217.65959640572063
