https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BNB,Volume USDT
1663423200000.0,2022-09-17 14:00:00,BNB/USDT,276.153,278.212,275.945,277.981,129.6049773185937,36027.7212
1663419600000.0,2022-09-17 13:00:00,BNB/USDT,276.492,276.694,275.829,276.153,54.439729063236676,15033.6945
1663416000000.0,2022-09-17 12:00:00,BNB/USDT,276.839,277.224,275.609,276.492,130.47545560088537,36075.41967
1663412400000.0,2022-09-17 11:00:00,BNB/USDT,276.968,277.345,276.777,276.839,74.83681305740883,20717.74849
1663408800000.0,2022-09-17 10:00:00,BNB/USDT,276.857,277.395,275.917,276.968,234.45812176857976,64937.39707
1663405200000.0,2022-09-17 09:00:00,BNB/USDT,277.202,277.423,276.184,276.857,41.50847946773966,11491.9131
1663401600000.0,2022-09-17 08:00:00,BNB/USDT,276.495,277.215,276.462,277.202,25.777313439296975,7145.52284
1663398000000.0,2022-09-17 07:00:00,BNB/USDT,276.407,276.713,276.18,276.495,29.58226470641422,8179.34828
1663394400000.0,2022-09-17 06:00:00,BNB/USDT,276.747,277.123,275.616,276.407,34.36783735578332,9499.51082
1663390800000.0,2022-09-17 05:00:00,BNB/USDT,277.294,277.294,275.481,276.747,75.69972173140089,20949.67089
1663387200000.0,2022-09-17 04:00:00,BNB/USDT,276.331,277.895,276.331,277.294,69.52980558540754,19280.19791
1663383600000.0,2022-09-17 03:00:00,BNB/USDT,276.279,276.687,276.138,276.331,14.057428410131328,3884.50325
1663380000000.0,2022-09-17 02:00:00,BNB/USDT,277.876,278.43,276.054,276.279,88.72844935735253,24513.80726
1663376400000.0,2022-09-17 01:00:00,BNB/USDT,277.126,277.991,276.721,277.876,63.62716675783443,17680.46259
1663372800000.0,2022-09-17 00:00:00,BNB/USDT,274.934,278.266,274.793,277.126,422.10630244004534,116976.63117
1663369200000.0,2022-09-16 23:00:00,BNB/USDT,274.368,274.983,273.74,274.934,55.254806680876136,15191.42502
1663365600000.0,2022-09-16 22:00:00,BNB/USDT,274.025,274.646,273.645,274.368,132.10176784464662,36244.49784
1663362000000.0,2022-09-16 21:00:00,BNB/USDT,274.354,274.426,273.608,274.025,33.00264800656875,9043.55062
1663358400000.0,2022-09-16 20:00:00,BNB/USDT,273.118,274.446,272.823,274.354,139.91844689707457,38387.18558
1663354800000.0,2022-09-16 19:00:00,BNB/USDT,272.65,273.459,272.262,273.118,134.09868598920613,36624.76492
1663351200000.0,2022-09-16 18:00:00,BNB/USDT,272.639,273.735,270.978,272.65,408.33946854942235,111333.7561
1663347600000.0,2022-09-16 17:00:00,BNB/USDT,272.813,273.954,271.379,272.639,245.19811369613296,66850.56852
1663344000000.0,2022-09-16 16:00:00,BNB/USDT,275.109,275.109,271.324,272.8,533.2416654692082,145468.32634
1663340400000.0,2022-09-16 15:00:00,BNB/USDT,274.659,275.57,273.513,275.109,221.87639888189773,61040.19422
1663336800000.0,2022-09-16 14:00:00,BNB/USDT,272.397,276.005,272.15,274.659,625.0296595050589,171670.02125
1663333200000.0,2022-09-16 13:00:00,BNB/USDT,273.895,275.126,271.557,272.397,371.90037551808575,101304.54659
1663329600000.0,2022-09-16 12:00:00,BNB/USDT,276.258,276.36,273.739,273.882,442.8009543891165,121275.21099
1663326000000.0,2022-09-16 11:00:00,BNB/USDT,275.412,276.507,274.921,276.258,291.4142113531554,80505.5072
1663322400000.0,2022-09-16 10:00:00,BNB/USDT,275.28,275.87,274.57,275.412,158.84416742916068,43747.58984
1663318800000.0,2022-09-16 09:00:00,BNB/USDT,271.999,275.973,271.892,275.28,451.5472364501599,124301.92325
1663315200000.0,2022-09-16 08:00:00,BNB/USDT,273.407,274.064,271.86,271.999,332.3306879069408,90393.61478
1663311600000.0,2022-09-16 07:00:00,BNB/USDT,274.218,274.786,273.245,273.407,309.4049984821164,84593.49242
1663308000000.0,2022-09-16 06:00:00,BNB/USDT,273.587,275.654,273.09,274.218,1166.0052591733584,319739.63016
1663304400000.0,2022-09-16 05:00:00,BNB/USDT,272.521,273.601,272.285,273.587,81.51132769466386,22300.43961
1663300800000.0,2022-09-16 04:00:00,BNB/USDT,273.15,274.025,272.521,272.521,140.04066956307952,38164.02331
1663297200000.0,2022-09-16 03:00:00,BNB/USDT,272.537,273.531,271.569,273.15,136.68614838001102,37335.82143
1663293600000.0,2022-09-16 02:00:00,BNB/USDT,272.783,273.139,271.263,272.517,139.3151964831552,37965.7594
1663290000000.0,2022-09-16 01:00:00,BNB/USDT,273.904,273.969,272.366,272.783,114.97819490217498,31364.09694
1663286400000.0,2022-09-16 00:00:00,BNB/USDT,271.165,274.012,268.475,273.904,566.3532864799346,155126.43058
1663282800000.0,2022-09-15 23:00:00,BNB/USDT,270.089,271.329,269.148,271.165,67.1722526874781,18214.7639
1663279200000.0,2022-09-15 22:00:00,BNB/USDT,271.788,271.806,268.686,270.089,98.56252750019438,26620.65449
1663275600000.0,2022-09-15 21:00:00,BNB/USDT,272.447,272.452,270.991,271.788,50.46173815620998,13714.89489
1663272000000.0,2022-09-15 20:00:00,BNB/USDT,271.777,272.774,271.409,272.447,95.27802688229269,25958.21259
1663268400000.0,2022-09-15 19:00:00,BNB/USDT,270.745,272.214,270.435,271.777,90.4628006049077,24585.70856
1663264800000.0,2022-09-15 18:00:00,BNB/USDT,271.718,271.754,270.191,270.745,152.34091089401468,41245.53992
1663261200000.0,2022-09-15 17:00:00,BNB/USDT,271.616,272.647,271.412,271.718,246.34200351099298,66935.55651
1663257600000.0,2022-09-15 16:00:00,BNB/USDT,269.763,271.675,269.292,271.616,356.3269330967248,96784.09626
1663254000000.0,2022-09-15 15:00:00,BNB/USDT,270.158,270.761,266.844,269.763,931.7867316867029,251361.5841
1663250400000.0,2022-09-15 14:00:00,BNB/USDT,276.161,276.748,269.642,270.158,1000.3110739641245,270242.03912
1663246800000.0,2022-09-15 13:00:00,BNB/USDT,276.584,276.905,274.463,276.161,221.32931717367768,61122.52556
1663243200000.0,2022-09-15 12:00:00,BNB/USDT,275.688,277.196,275.167,276.584,619.0591256544124,171221.84921
1663239600000.0,2022-09-15 11:00:00,BNB/USDT,274.987,275.948,274.31,275.688,123.24063437654162,33975.96401
1663236000000.0,2022-09-15 10:00:00,BNB/USDT,276.014,276.735,274.371,274.987,167.8251919181634,46149.74605
1663232400000.0,2022-09-15 09:00:00,BNB/USDT,275.3,276.204,274.847,276.014,189.25123548080896,52235.99051
1663228800000.0,2022-09-15 08:00:00,BNB/USDT,277.013,277.027,273.169,275.287,604.8862405053636,166517.31849
1663225200000.0,2022-09-15 07:00:00,BNB/USDT,275.439,278.505,275.079,277.013,2302.0210259807304,637689.75047
1663221600000.0,2022-09-15 06:00:00,BNB/USDT,275.387,277.692,271.294,275.44,5746.917132478943,1582930.85497
1663218000000.0,2022-09-15 05:00:00,BNB/USDT,275.275,275.544,272.85,275.374,1401.1634718600883,385843.9899
1663214400000.0,2022-09-15 04:00:00,BNB/USDT,276.184,276.22,274.58,275.275,1202.6791584052312,331067.50533
1663210800000.0,2022-09-15 03:00:00,BNB/USDT,276.341,276.573,273.489,276.184,1963.1698414824898,542196.0995
1663207200000.0,2022-09-15 02:00:00,BNB/USDT,278.028,278.028,274.386,276.341,1236.0568296054512,341573.18035
1663203600000.0,2022-09-15 01:00:00,BNB/USDT,278.607,278.721,276.01,278.028,712.535824809012,198104.9103
1663200000000.0,2022-09-15 00:00:00,BNB/USDT,279.281,280.493,278.379,278.607,778.4623245647093,216885.05286
1663196400000.0,2022-09-14 23:00:00,BNB/USDT,279.789,280.01,278.76,279.281,133.56702887056406,37302.73339
1663192800000.0,2022-09-14 22:00:00,BNB/USDT,279.407,280.303,278.912,279.789,232.38309583293125,65018.234
1663189200000.0,2022-09-14 21:00:00,BNB/USDT,277.971,279.464,276.974,279.407,204.9926381228817,57276.37804
1663185600000.0,2022-09-14 20:00:00,BNB/USDT,277.57,278.378,277.413,277.971,157.32263962787485,43731.13146
1663182000000.0,2022-09-14 19:00:00,BNB/USDT,275.804,277.784,275.553,277.586,572.2811710244753,158857.24114
1663178400000.0,2022-09-14 18:00:00,BNB/USDT,277.803,278.14,273.461,275.804,1931.4921889457733,532713.27168
1663174800000.0,2022-09-14 17:00:00,BNB/USDT,278.195,279.54,277.78,277.803,718.8793677174114,199706.84499
1663171200000.0,2022-09-14 16:00:00,BNB/USDT,279.635,279.702,278.016,278.195,393.174094969356,109379.06735
1663167600000.0,2022-09-14 15:00:00,BNB/USDT,280.325,281.076,279.462,279.635,872.4181533785113,243958.65032
1663164000000.0,2022-09-14 14:00:00,BNB/USDT,281.408,281.421,278.644,280.325,1083.3023325069116,303676.72636
1663160400000.0,2022-09-14 13:00:00,BNB/USDT,279.579,282.822,278.808,281.408,963.130200456277,271032.54345
1663156800000.0,2022-09-14 12:00:00,BNB/USDT,279.598,280.725,277.638,279.579,816.0239438226762,228143.15819
1663153200000.0,2022-09-14 11:00:00,BNB/USDT,279.694,280.541,278.043,279.598,531.3613514045164,148567.57113
1663149600000.0,2022-09-14 10:00:00,BNB/USDT,279.847,280.274,279.232,279.694,144.6241553983997,40450.50852
1663146000000.0,2022-09-14 09:00:00,BNB/USDT,280.039,280.662,279.243,279.847,122.1394738910905,34180.36535
1663142400000.0,2022-09-14 08:00:00,BNB/USDT,279.102,280.199,277.38,280.039,204.39544745553297,57238.69671
1663138800000.0,2022-09-14 07:00:00,BNB/USDT,278.649,279.649,277.068,279.102,379.3769394701579,105884.86256
1663135200000.0,2022-09-14 06:00:00,BNB/USDT,280.212,281.086,278.556,278.649,585.6653180524602,163195.05521
1663131600000.0,2022-09-14 05:00:00,BNB/USDT,281.451,281.775,280.037,280.212,343.5800339385894,96275.24847
1663128000000.0,2022-09-14 04:00:00,BNB/USDT,280.075,281.859,279.873,281.451,719.6489708332889,202545.92249
1663124400000.0,2022-09-14 03:00:00,BNB/USDT,279.513,280.6,278.942,280.089,802.2986299711878,224715.02097
1663120800000.0,2022-09-14 02:00:00,BNB/USDT,277.596,279.987,277.423,279.513,231.01069678333388,64570.49289
1663117200000.0,2022-09-14 01:00:00,BNB/USDT,278.065,278.195,276.647,277.596,139.20764571535614,38643.48562
1663113600000.0,2022-09-14 00:00:00,BNB/USDT,277.469,278.485,276.049,278.065,356.8794902271052,99235.69545
1663110000000.0,2022-09-13 23:00:00,BNB/USDT,277.218,277.798,275.443,277.469,216.3242600795044,60023.27612
1663106400000.0,2022-09-13 22:00:00,BNB/USDT,278.467,278.775,276.783,277.218,284.5991525802798,78896.00788
1663102800000.0,2022-09-13 21:00:00,BNB/USDT,279.292,279.295,275.938,278.467,147.1744535977333,40983.22857
1663099200000.0,2022-09-13 20:00:00,BNB/USDT,279.708,281.102,278.891,279.292,273.2643299127795,76320.54123
1663095600000.0,2022-09-13 19:00:00,BNB/USDT,280.494,280.767,278.378,279.708,448.22440330630513,125371.9514
1663092000000.0,2022-09-13 18:00:00,BNB/USDT,283.569,283.592,279.481,280.494,439.6536136601852,123320.20071
1663088400000.0,2022-09-13 17:00:00,BNB/USDT,283.234,284.514,282.729,283.569,332.9008156039623,94400.35138
1663084800000.0,2022-09-13 16:00:00,BNB/USDT,283.064,283.747,281.547,283.234,6890.163170699846,1951528.47549
1663081200000.0,2022-09-13 15:00:00,BNB/USDT,282.508,284.087,281.943,283.064,2930.943154233671,829644.49301
1663077600000.0,2022-09-13 14:00:00,BNB/USDT,284.17,285.19,281.022,282.508,661.8608679400229,186980.99008
1663074000000.0,2022-09-13 13:00:00,BNB/USDT,283.444,285.234,280.947,284.17,1445.904958053278,410882.81193
1663070400000.0,2022-09-13 12:00:00,BNB/USDT,295.491,298.649,281.61,283.444,1823.3321947545194,516812.57061
1663066800000.0,2022-09-13 11:00:00,BNB/USDT,294.378,297.026,294.378,295.491,804.1135979776035,237608.33118
1663063200000.0,2022-09-13 10:00:00,BNB/USDT,292.588,294.669,292.389,294.378,239.66870472657607,70553.19396
1663059600000.0,2022-09-13 09:00:00,BNB/USDT,293.222,294.237,292.45,292.588,281.8123053577043,82454.8988
1663056000000.0,2022-09-13 08:00:00,BNB/USDT,293.812,294.029,292.882,293.222,83.97545467256892,24623.45077
1663052400000.0,2022-09-13 07:00:00,BNB/USDT,292.765,294.608,292.66,293.812,469.39360240561984,137913.47311
1663048800000.0,2022-09-13 06:00:00,BNB/USDT,292.785,295.053,291.964,292.765,239.80654699161445,70206.96373
1663045200000.0,2022-09-13 05:00:00,BNB/USDT,292.673,293.402,292.492,292.785,211.3578908072476,61882.42006
1663041600000.0,2022-09-13 04:00:00,BNB/USDT,293.12,293.934,292.295,292.673,613.1907201894264,179464.36765
1663038000000.0,2022-09-13 03:00:00,BNB/USDT,293.096,293.491,291.393,293.12,299.597971069869,87818.15728
1663034400000.0,2022-09-13 02:00:00,BNB/USDT,289.865,293.096,288.583,293.096,400.74028110243745,117455.37343
1663030800000.0,2022-09-13 01:00:00,BNB/USDT,290.106,290.424,288.441,289.865,262.6713155779414,76139.22089
1663027200000.0,2022-09-13 00:00:00,BNB/USDT,294.044,294.046,288.895,290.106,477.25485967198205,138454.49832
1663023600000.0,2022-09-12 23:00:00,BNB/USDT,291.791,294.06,291.562,294.044,277.5684366965488,81617.3334
1663020000000.0,2022-09-12 22:00:00,BNB/USDT,292.853,292.952,291.47,291.791,135.6874401540829,39592.37385
1663016400000.0,2022-09-12 21:00:00,BNB/USDT,293.998,293.998,292.1,292.853,122.89722843884132,35990.82204
1663012800000.0,2022-09-12 20:00:00,BNB/USDT,294.393,294.562,292.621,293.998,67.14532513826624,19740.5913
1663009200000.0,2022-09-12 19:00:00,BNB/USDT,293.619,294.9,293.406,294.393,444.98672186499005,131000.97601
1663005600000.0,2022-09-12 18:00:00,BNB/USDT,293.579,293.675,291.919,293.619,874.5812962716989,256793.68563
1663002000000.0,2022-09-12 17:00:00,BNB/USDT,293.953,294.227,291.95,293.579,1331.1146454616985,390787.3065
1662998400000.0,2022-09-12 16:00:00,BNB/USDT,293.457,294.443,291.36,293.953,849.4068820525731,249685.7012
1662994800000.0,2022-09-12 15:00:00,BNB/USDT,297.134,297.252,292.86,293.457,722.3071157273467,211966.07926
1662991200000.0,2022-09-12 14:00:00,BNB/USDT,298.307,299.517,297.003,297.134,677.3160227372163,201253.6191
1662987600000.0,2022-09-12 13:00:00,BNB/USDT,297.525,298.496,297.0,298.307,359.3154888085093,107186.32552
1662984000000.0,2022-09-12 12:00:00,BNB/USDT,298.888,299.133,296.879,297.525,617.6887223594657,183777.83712
1662980400000.0,2022-09-12 11:00:00,BNB/USDT,297.703,299.947,297.071,298.888,1174.4859469767941,351039.75572
1662976800000.0,2022-09-12 10:00:00,BNB/USDT,297.078,298.071,295.783,297.703,581.4294605361721,173093.29469
1662973200000.0,2022-09-12 09:00:00,BNB/USDT,297.075,297.738,296.429,297.078,471.3235317660682,140019.85217
1662969600000.0,2022-09-12 08:00:00,BNB/USDT,296.188,297.907,295.87,297.075,864.4047694016663,256793.04687
1662966000000.0,2022-09-12 07:00:00,BNB/USDT,293.979,296.411,293.872,296.188,746.9717887625427,221244.08017
1662962400000.0,2022-09-12 06:00:00,BNB/USDT,293.631,294.059,293.024,293.979,290.4510916085843,85386.52146
1662958800000.0,2022-09-12 05:00:00,BNB/USDT,293.424,293.907,292.707,293.631,102.46732507807418,30087.58313
1662955200000.0,2022-09-12 04:00:00,BNB/USDT,293.021,293.509,292.496,293.424,163.17790398876713,47880.3133
1662951600000.0,2022-09-12 03:00:00,BNB/USDT,293.739,293.896,291.0,293.021,416.54952747414006,122057.75909
1662948000000.0,2022-09-12 02:00:00,BNB/USDT,296.463,297.214,293.097,293.739,237.92776172043892,69888.6628
1662944400000.0,2022-09-12 01:00:00,BNB/USDT,291.815,298.436,290.683,296.463,927.5220265260757,274975.96255
1662940800000.0,2022-09-12 00:00:00,BNB/USDT,295.422,295.59,291.714,291.815,428.73620841971797,125111.65666
1662937200000.0,2022-09-11 23:00:00,BNB/USDT,293.585,295.717,292.796,295.422,306.82059954911955,90641.55516
1662933600000.0,2022-09-11 22:00:00,BNB/USDT,291.172,293.926,289.833,293.585,448.79215099545286,131758.64365
1662930000000.0,2022-09-11 21:00:00,BNB/USDT,294.471,295.33,290.795,291.172,470.150358070144,136894.62006
1662926400000.0,2022-09-11 20:00:00,BNB/USDT,294.728,295.502,293.16,294.471,538.8364651867246,158671.71274
1662922800000.0,2022-09-11 19:00:00,BNB/USDT,293.897,294.793,293.707,294.728,116.03217013653267,34197.92944
1662919200000.0,2022-09-11 18:00:00,BNB/USDT,294.834,295.039,293.649,293.897,79.56835149729326,23384.8998
1662915600000.0,2022-09-11 17:00:00,BNB/USDT,295.307,296.731,294.631,294.834,89.16329944985992,26288.37223
1662912000000.0,2022-09-11 16:00:00,BNB/USDT,294.506,295.504,294.427,295.307,38.24122665564988,11292.90192
1662908400000.0,2022-09-11 15:00:00,BNB/USDT,293.855,295.673,293.702,294.506,158.0327503684136,46541.59318
1662904800000.0,2022-09-11 14:00:00,BNB/USDT,294.281,294.381,292.539,293.855,246.5860215752667,72460.53537
1662901200000.0,2022-09-11 13:00:00,BNB/USDT,295.686,295.828,293.919,294.281,75.34506305198093,22172.6205
1662897600000.0,2022-09-11 12:00:00,BNB/USDT,296.317,296.8,295.256,295.686,235.14869391854876,69530.17671
1662894000000.0,2022-09-11 11:00:00,BNB/USDT,295.315,296.794,295.192,296.317,85.27186955186507,25267.50457
1662890400000.0,2022-09-11 10:00:00,BNB/USDT,295.19,295.902,295.033,295.315,64.58579675939251,19073.15457
1662886800000.0,2022-09-11 09:00:00,BNB/USDT,295.734,295.755,294.902,295.19,68.78208150682612,20303.78264
1662883200000.0,2022-09-11 08:00:00,BNB/USDT,295.304,296.007,294.695,295.734,236.8689552097493,70050.2036
1662879600000.0,2022-09-11 07:00:00,BNB/USDT,293.553,295.304,293.139,295.304,136.37034174951916,40270.7074
1662876000000.0,2022-09-11 06:00:00,BNB/USDT,294.425,295.281,291.764,293.553,423.343037373149,124273.61865
1662872400000.0,2022-09-11 05:00:00,BNB/USDT,294.611,295.503,294.051,294.425,106.37150354079985,31318.42993
1662868800000.0,2022-09-11 04:00:00,BNB/USDT,294.478,295.132,294.391,294.611,87.50134299126645,25778.85816
1662865200000.0,2022-09-11 03:00:00,BNB/USDT,295.5,295.717,293.479,294.478,278.0340947371281,81874.92415
1662861600000.0,2022-09-11 02:00:00,BNB/USDT,295.096,296.09,294.747,295.5,164.3440590186125,48563.66944
1662858000000.0,2022-09-11 01:00:00,BNB/USDT,296.071,296.968,294.79,295.096,422.39328964133705,124646.5702
1662854400000.0,2022-09-11 00:00:00,BNB/USDT,296.67,298.084,296.063,296.071,249.8550273414147,73974.8278
1662850800000.0,2022-09-10 23:00:00,BNB/USDT,297.554,298.55,296.531,296.67,121.51332615363872,36049.35847
1662847200000.0,2022-09-10 22:00:00,BNB/USDT,294.894,298.388,294.135,297.554,579.9414080469428,172563.88573
1662843600000.0,2022-09-10 21:00:00,BNB/USDT,293.892,296.644,293.336,294.894,113.85890815004713,33576.30886
1662840000000.0,2022-09-10 20:00:00,BNB/USDT,294.897,295.017,292.659,293.892,67.2703292025642,19770.21159
1662836400000.0,2022-09-10 19:00:00,BNB/USDT,294.202,295.023,293.903,294.897,121.83245204257759,35928.02461
1662832800000.0,2022-09-10 18:00:00,BNB/USDT,293.042,294.484,292.749,294.202,172.0000245069714,50602.75121
1662829200000.0,2022-09-10 17:00:00,BNB/USDT,294.059,294.236,292.64,293.042,93.28196500842883,27335.53359
1662825600000.0,2022-09-10 16:00:00,BNB/USDT,293.178,294.484,292.09,294.059,284.48868264531944,83656.45753
1662822000000.0,2022-09-10 15:00:00,BNB/USDT,292.6,293.866,292.378,293.178,227.58075292143343,66721.66998
1662818400000.0,2022-09-10 14:00:00,BNB/USDT,291.41,292.988,290.398,292.6,152.98619835953517,44763.76164
1662814800000.0,2022-09-10 13:00:00,BNB/USDT,293.777,294.052,291.153,291.41,361.98195504615484,105485.16152
1662811200000.0,2022-09-10 12:00:00,BNB/USDT,294.0,295.557,292.781,293.777,399.52951715076404,117372.58296
1662807600000.0,2022-09-10 11:00:00,BNB/USDT,294.233,294.736,293.749,294.0,216.92865802721087,63777.02546
1662804000000.0,2022-09-10 10:00:00,BNB/USDT,294.793,294.841,293.59,294.233,443.1708810024708,130395.49783
1662800400000.0,2022-09-10 09:00:00,BNB/USDT,294.391,295.628,294.239,294.793,395.0211601360955,116449.47286
1662796800000.0,2022-09-10 08:00:00,BNB/USDT,292.473,295.396,292.32,294.392,459.7567391097585,135348.70594
1662793200000.0,2022-09-10 07:00:00,BNB/USDT,296.496,296.729,292.137,292.473,333.3821556861659,97505.27922
1662789600000.0,2022-09-10 06:00:00,BNB/USDT,295.967,297.222,295.922,296.496,377.49123981436514,111924.64264
1662786000000.0,2022-09-10 05:00:00,BNB/USDT,294.229,296.935,293.618,295.967,446.97265705298224,132289.15639
1662782400000.0,2022-09-10 04:00:00,BNB/USDT,293.599,296.822,293.599,294.229,863.1952765363034,253977.08302
1662778800000.0,2022-09-10 03:00:00,BNB/USDT,294.722,294.985,293.498,293.599,132.1814449640496,38808.34006
1662775200000.0,2022-09-10 02:00:00,BNB/USDT,293.692,294.942,293.085,294.722,100.83229833538047,29717.49663
1662771600000.0,2022-09-10 01:00:00,BNB/USDT,292.924,294.578,292.794,293.687,184.989289958357,54328.9496
1662768000000.0,2022-09-10 00:00:00,BNB/USDT,293.444,293.851,291.25,292.924,414.70331410195143,121476.55358
1662764400000.0,2022-09-09 23:00:00,BNB/USDT,293.031,295.288,290.853,293.444,457.1065205286187,134135.16581
1662760800000.0,2022-09-09 22:00:00,BNB/USDT,289.95,294.113,289.747,293.031,284.2525558729281,83294.8107
1662757200000.0,2022-09-09 21:00:00,BNB/USDT,291.044,291.454,289.67,289.95,72.04556057941025,20889.61029
1662753600000.0,2022-09-09 20:00:00,BNB/USDT,291.675,291.711,290.34,291.044,353.3138227209632,102829.86822
1662750000000.0,2022-09-09 19:00:00,BNB/USDT,290.225,291.911,290.095,291.675,118.53850449987142,34574.7183
1662746400000.0,2022-09-09 18:00:00,BNB/USDT,290.754,291.6,289.578,290.11,265.5243090896556,77031.25731
1662742800000.0,2022-09-09 17:00:00,BNB/USDT,292.458,293.174,290.136,290.754,234.0721379241558,68057.41039
1662739200000.0,2022-09-09 16:00:00,BNB/USDT,292.441,292.939,290.957,292.458,232.56627813224463,68015.86857
1662735600000.0,2022-09-09 15:00:00,BNB/USDT,292.873,293.301,291.615,292.441,462.43014690142627,135233.53459
1662732000000.0,2022-09-09 14:00:00,BNB/USDT,291.537,293.747,291.493,292.874,243.70967562842725,71376.22754
1662728400000.0,2022-09-09 13:00:00,BNB/USDT,293.556,293.821,290.011,291.537,490.10181242861114,142882.81209
1662724800000.0,2022-09-09 12:00:00,BNB/USDT,291.909,295.897,291.559,293.556,710.3109875798825,208516.05227
1662721200000.0,2022-09-09 11:00:00,BNB/USDT,292.255,294.388,291.25,291.909,659.1386257018454,192408.49709
1662717600000.0,2022-09-09 10:00:00,BNB/USDT,288.979,292.684,288.401,292.256,896.4813686288734,262002.05887
1662714000000.0,2022-09-09 09:00:00,BNB/USDT,290.709,291.012,288.656,288.979,545.9342484748026,157763.53319
1662710400000.0,2022-09-09 08:00:00,BNB/USDT,291.105,291.74,289.763,290.709,561.4675666388038,163223.67483
1662706800000.0,2022-09-09 07:00:00,BNB/USDT,289.831,291.203,289.347,291.105,507.1877677470328,147644.89513
1662703200000.0,2022-09-09 06:00:00,BNB/USDT,289.84,291.38,289.226,289.831,474.28625605956574,137462.85988
