https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BAL,Volume USDT
1661472000000.0,2022-08-26 00:00:00,BAL/USDT,6.635,6.635,5.795,5.855,3064.485935098206,17942.56515
1661385600000.0,2022-08-25 00:00:00,BAL/USDT,6.3675,6.685,6.365,6.635,1685.1280934438582,11180.8249
1661299200000.0,2022-08-24 00:00:00,BAL/USDT,6.4975,6.59,6.325,6.3675,1195.73313702395,7613.83075
1661212800000.0,2022-08-23 00:00:00,BAL/USDT,6.295,6.7025,6.08,6.4975,2692.1614697960754,17492.31915
1661126400000.0,2022-08-22 00:00:00,BAL/USDT,6.145,6.3275,5.8225,6.295,4120.242120730739,25936.92415
1661040000000.0,2022-08-21 00:00:00,BAL/USDT,5.67,6.2425,5.6,6.145,6121.847453213995,37618.7526
1660953600000.0,2022-08-20 00:00:00,BAL/USDT,5.5975,5.79,5.5125,5.67,4313.5187566137565,24457.65135
1660867200000.0,2022-08-19 00:00:00,BAL/USDT,6.1975,6.21,5.5325,5.5975,1965.6009200535955,11002.45115
1660780800000.0,2022-08-18 00:00:00,BAL/USDT,6.5075,6.6775,6.1425,6.1975,1876.8415933844294,11631.725775
1660694400000.0,2022-08-17 00:00:00,BAL/USDT,6.7975,6.9875,6.39,6.5075,871.2148252016904,5669.430475
1660608000000.0,2022-08-16 00:00:00,BAL/USDT,6.77,6.9075,6.6375,6.7975,328.1093710923133,2230.32345
1660521600000.0,2022-08-15 00:00:00,BAL/USDT,6.745,7.035,6.64,6.77,1372.2808677991138,9290.341475
1660435200000.0,2022-08-14 00:00:00,BAL/USDT,7.1175,7.2825,6.595,6.745,505.9448554484804,3412.59805
1660348800000.0,2022-08-13 00:00:00,BAL/USDT,7.21,7.37,7.025,7.1175,232.81434492448193,1657.0561
1660262400000.0,2022-08-12 00:00:00,BAL/USDT,6.32,9.8675,6.245,7.21,48289.37513522885,348166.394725
1660176000000.0,2022-08-11 00:00:00,BAL/USDT,6.43,6.8,6.2875,6.32,2450.603757911392,15487.81575
1660089600000.0,2022-08-10 00:00:00,BAL/USDT,5.9375,6.5675,5.8025,6.43,1809.0310847589424,11632.069875
1660003200000.0,2022-08-09 00:00:00,BAL/USDT,6.28,6.405,5.8525,5.9375,732.8635115789473,4351.3771
1659916800000.0,2022-08-08 00:00:00,BAL/USDT,6.145,6.5375,6.135,6.28,1988.4108718152866,12487.220275
1659830400000.0,2022-08-07 00:00:00,BAL/USDT,6.19,6.295,6.085,6.145,529.1416110659073,3251.5752
1659744000000.0,2022-08-06 00:00:00,BAL/USDT,6.3225,6.385,6.18,6.19,283.84415589660745,1756.995325
1659657600000.0,2022-08-05 00:00:00,BAL/USDT,6.0275,6.3225,6.025,6.3225,521.4229893238434,3296.69685
1659571200000.0,2022-08-04 00:00:00,BAL/USDT,5.9475,6.205,5.9225,6.0275,193.46695976773125,1166.1221
1659484800000.0,2022-08-03 00:00:00,BAL/USDT,5.9375,6.3875,5.725,5.9475,1598.312786885246,9505.9653
1659398400000.0,2022-08-02 00:00:00,BAL/USDT,6.29,6.3425,5.825,5.9375,349.5200042105263,2075.275025
1659312000000.0,2022-08-01 00:00:00,BAL/USDT,6.1625,6.365,6.08,6.29,279.4604292527822,1757.8061
1659225600000.0,2022-07-31 00:00:00,BAL/USDT,6.355,6.67,6.125,6.1625,1969.557444219067,12137.39775
1659139200000.0,2022-07-30 00:00:00,BAL/USDT,6.1525,6.9325,6.0525,6.355,2602.293107789142,16537.5727
1659052800000.0,2022-07-29 00:00:00,BAL/USDT,6.125,6.71,5.9775,6.1525,8790.702425843154,54084.796675
1658966400000.0,2022-07-28 00:00:00,BAL/USDT,6.055,6.375,5.795,6.125,2205.99707755102,13511.7321
1658880000000.0,2022-07-27 00:00:00,BAL/USDT,5.025,6.08,4.9425,6.055,682.057378199835,4129.857425
1658793600000.0,2022-07-26 00:00:00,BAL/USDT,5.025,5.0275,4.7925,5.025,188.68730845771142,948.153725
1658707200000.0,2022-07-25 00:00:00,BAL/USDT,5.695,5.735,5.025,5.025,1336.4701641791044,6715.762575
1658620800000.0,2022-07-24 00:00:00,BAL/USDT,5.4375,5.86,5.4375,5.695,480.4556496927128,2736.194925
1658534400000.0,2022-07-23 00:00:00,BAL/USDT,5.45,5.725,5.3175,5.4375,519.0802850574712,2822.49905
1658448000000.0,2022-07-22 00:00:00,BAL/USDT,5.6775,5.9275,5.4275,5.45,869.7359036697247,4740.060675
1658361600000.0,2022-07-21 00:00:00,BAL/USDT,5.3375,5.7725,5.195,5.6775,675.6120783795684,3835.787575
1658275200000.0,2022-07-20 00:00:00,BAL/USDT,5.6775,5.84,5.2625,5.3375,486.6100796252927,2597.2813
1658188800000.0,2022-07-19 00:00:00,BAL/USDT,5.76,5.8625,5.5775,5.6775,670.4860193747247,3806.684375
1658102400000.0,2022-07-18 00:00:00,BAL/USDT,5.075,5.76,5.075,5.76,1025.9617274305556,5909.53955
1658016000000.0,2022-07-17 00:00:00,BAL/USDT,5.215,5.28,4.9875,5.075,975.7283349753693,4951.8213
1657929600000.0,2022-07-16 00:00:00,BAL/USDT,4.7875,5.345,4.7125,5.215,832.4017593480345,4340.975175
1657843200000.0,2022-07-15 00:00:00,BAL/USDT,4.645,5.03,4.585,4.7875,1342.544490861619,6427.43175
1657756800000.0,2022-07-14 00:00:00,BAL/USDT,4.3525,4.755,4.1775,4.645,1039.0246124865448,4826.269325
1657670400000.0,2022-07-13 00:00:00,BAL/USDT,4.1575,4.365,3.95,4.3525,6434.952056289489,28008.128825
1657584000000.0,2022-07-12 00:00:00,BAL/USDT,4.365,4.44,4.1575,4.1575,3176.018214070956,13204.295725
1657497600000.0,2022-07-11 00:00:00,BAL/USDT,4.64,4.6825,4.325,4.365,207.95065864833904,907.704625
1657411200000.0,2022-07-10 00:00:00,BAL/USDT,5.0425,5.05,4.61,4.64,735.9120797413794,3414.63205
1657324800000.0,2022-07-09 00:00:00,BAL/USDT,4.9775,5.165,4.9775,5.0425,212.66763014377784,1072.376525
1657238400000.0,2022-07-08 00:00:00,BAL/USDT,5.1275,5.32,4.8925,4.9775,422.1648669010547,2101.325625
1657152000000.0,2022-07-07 00:00:00,BAL/USDT,4.9425,5.155,4.8675,5.1275,856.4189614822038,4391.288225
1657065600000.0,2022-07-06 00:00:00,BAL/USDT,4.8925,4.9875,4.8025,4.9425,514.9184522003035,2544.98445
1656979200000.0,2022-07-05 00:00:00,BAL/USDT,4.9525,5.29,4.7625,4.8925,1936.9072202350535,9476.318575
1656892800000.0,2022-07-04 00:00:00,BAL/USDT,4.655,4.9525,4.4825,4.9525,219.62705199394244,1087.702975
1656806400000.0,2022-07-03 00:00:00,BAL/USDT,4.625,4.6825,4.455,4.655,804.079484425349,3742.99
1656720000000.0,2022-07-02 00:00:00,BAL/USDT,4.5525,4.675,4.465,4.625,571.076372972973,2641.228225
1656633600000.0,2022-07-01 00:00:00,BAL/USDT,4.525,4.675,4.3575,4.5525,687.234744645799,3128.636175
1656547200000.0,2022-06-30 00:00:00,BAL/USDT,4.7525,4.835,4.2925,4.525,301.98002762430934,1366.459625
1656460800000.0,2022-06-29 00:00:00,BAL/USDT,4.9275,5.035,4.6575,4.7525,393.8566070489216,1871.803525
1656374400000.0,2022-06-28 00:00:00,BAL/USDT,5.1275,5.225,4.8325,4.9275,264.7839066463724,1304.7227
1656288000000.0,2022-06-27 00:00:00,BAL/USDT,5.1725,5.44,5.025,5.1275,372.92084349097996,1912.151625
1656201600000.0,2022-06-26 00:00:00,BAL/USDT,5.5475,5.67,5.1725,5.1725,146.75406959884,759.085425
1656115200000.0,2022-06-25 00:00:00,BAL/USDT,5.5775,5.6875,5.325,5.5475,237.7574222622803,1318.9593
1656028800000.0,2022-06-24 00:00:00,BAL/USDT,4.78,6.19,4.78,5.5775,3305.5404527117885,18436.651875
1655942400000.0,2022-06-23 00:00:00,BAL/USDT,4.4375,4.87,4.4375,4.78,319.00952405857737,1524.865525
1655856000000.0,2022-06-22 00:00:00,BAL/USDT,4.6275,4.6575,4.4025,4.4375,195.2247661971831,866.3099
1655769600000.0,2022-06-21 00:00:00,BAL/USDT,4.5025,4.865,4.435,4.6275,654.5583846569422,3028.968925
1655683200000.0,2022-06-20 00:00:00,BAL/USDT,4.385,4.655,4.18,4.5025,504.7805496946141,2272.774425
1655596800000.0,2022-06-19 00:00:00,BAL/USDT,3.945,4.4375,3.75,4.385,739.6986659064994,3243.57865
1655510400000.0,2022-06-18 00:00:00,BAL/USDT,4.3275,4.38,3.6125,3.945,505.4928073510773,1994.169125
1655424000000.0,2022-06-17 00:00:00,BAL/USDT,4.165,4.48,4.15,4.3275,300.02027729636046,1298.33775
1655337600000.0,2022-06-16 00:00:00,BAL/USDT,4.8625,4.94,4.08,4.165,1191.646506602641,4963.2077
1655251200000.0,2022-06-15 00:00:00,BAL/USDT,4.715,5.0725,4.1175,4.8625,2245.073167095116,10916.668275
1655164800000.0,2022-06-14 00:00:00,BAL/USDT,4.9075,4.9875,4.3125,4.715,3068.7009597030756,14468.925025
1655078400000.0,2022-06-13 00:00:00,BAL/USDT,5.9275,5.9625,4.7275,4.9075,4757.081349974529,23345.376725
1654992000000.0,2022-06-12 00:00:00,BAL/USDT,6.205,6.33,5.6975,5.9275,1583.8991775622098,9388.562375
1654905600000.0,2022-06-11 00:00:00,BAL/USDT,7.095,7.31,6.13,6.205,3065.096623690572,19018.92455
1654819200000.0,2022-06-10 00:00:00,BAL/USDT,7.47,7.9875,7.06,7.095,747.785401691332,5305.537425
1654732800000.0,2022-06-09 00:00:00,BAL/USDT,7.6625,8.45,7.385,7.47,2293.3212751004016,17131.109925
1654646400000.0,2022-06-08 00:00:00,BAL/USDT,7.26,8.185,7.185,7.6625,1121.1396313213704,8590.732425
1654560000000.0,2022-06-07 00:00:00,BAL/USDT,7.5875,7.9875,6.8575,7.26,1255.8493216253444,9117.466075
1654473600000.0,2022-06-06 00:00:00,BAL/USDT,7.4775,7.915,7.435,7.5875,1255.305136738056,9524.627725
1654387200000.0,2022-06-05 00:00:00,BAL/USDT,6.7675,7.785,6.6075,7.4775,1447.0755934470078,10820.50775
1654300800000.0,2022-06-04 00:00:00,BAL/USDT,6.7075,6.8325,6.485,6.7675,28.035703731067603,189.731625
1654214400000.0,2022-06-03 00:00:00,BAL/USDT,7.035,7.0475,6.5575,6.7075,225.52249347745064,1512.692125
1654128000000.0,2022-06-02 00:00:00,BAL/USDT,6.7575,7.0825,6.6075,7.035,3664.538134328358,25780.025775
1654041600000.0,2022-06-01 00:00:00,BAL/USDT,7.44,7.635,6.5325,6.7575,2761.904239733629,18663.5679
1653955200000.0,2022-05-31 00:00:00,BAL/USDT,7.6375,7.9875,7.2225,7.44,520.8868077956989,3875.39785
1653868800000.0,2022-05-30 00:00:00,BAL/USDT,6.8825,7.8775,6.8575,7.6375,743.3980229132569,5677.7024
1653782400000.0,2022-05-29 00:00:00,BAL/USDT,6.7575,6.915,6.5325,6.8825,306.2355067199419,2107.665875
1653696000000.0,2022-05-28 00:00:00,BAL/USDT,6.4325,6.8575,6.355,6.7575,637.9981280059194,4311.27235
1653609600000.0,2022-05-27 00:00:00,BAL/USDT,6.7575,6.9325,6.355,6.4325,2584.899506412748,16627.366075
1653523200000.0,2022-05-26 00:00:00,BAL/USDT,7.5225,7.6125,6.4975,6.7575,3015.643399926008,20378.210275
1653436800000.0,2022-05-25 00:00:00,BAL/USDT,7.585,7.825,7.385,7.5225,336.7283017613825,2533.03865
1653350400000.0,2022-05-24 00:00:00,BAL/USDT,7.4275,7.755,7.1475,7.585,1438.9960613052076,10914.785125
1653264000000.0,2022-05-23 00:00:00,BAL/USDT,8.0125,8.2925,7.4075,7.4275,569.7046280713564,4231.481125
1653177600000.0,2022-05-22 00:00:00,BAL/USDT,7.645,8.1175,7.4725,8.0125,1995.1626396255851,15986.24065
1653091200000.0,2022-05-21 00:00:00,BAL/USDT,7.68,7.8325,7.4875,7.645,1990.9361445389143,15220.706825
1653004800000.0,2022-05-20 00:00:00,BAL/USDT,8.035,8.17,7.4,7.68,614.42697265625,4718.79915
1652918400000.0,2022-05-19 00:00:00,BAL/USDT,7.9425,8.26,7.55,8.035,9953.44510889857,79975.93145
1652832000000.0,2022-05-18 00:00:00,BAL/USDT,8.7275,8.8475,7.9175,7.9425,3290.8755492603086,26137.77905
1652745600000.0,2022-05-17 00:00:00,BAL/USDT,8.58,9.0475,8.4025,8.7275,1530.9969922658267,13361.77625
1652659200000.0,2022-05-16 00:00:00,BAL/USDT,9.8125,9.8125,8.57,8.58,1091.3367482517483,9363.6693
1652572800000.0,2022-05-15 00:00:00,BAL/USDT,9.39,9.8125,9.145,9.8125,996.0603515923566,9773.8422
1652486400000.0,2022-05-14 00:00:00,BAL/USDT,8.9075,9.52,8.4075,9.39,2410.7888099041534,22637.306925
1652400000000.0,2022-05-13 00:00:00,BAL/USDT,8.6,9.675,8.46,8.9075,6242.617067078304,55606.111525
1652313600000.0,2022-05-12 00:00:00,BAL/USDT,9.935,10.44,8.1225,8.6,8634.21174127907,74254.220975
1652227200000.0,2022-05-11 00:00:00,BAL/USDT,11.23,11.53,9.09,9.935,18471.995541016608,183519.2757
1652140800000.0,2022-05-10 00:00:00,BAL/USDT,10.335,12.1325,10.0375,11.23,4737.687457702583,53204.23015
1652054400000.0,2022-05-09 00:00:00,BAL/USDT,12.4175,12.625,10.225,10.335,3289.1736840832123,33993.610025
1651968000000.0,2022-05-08 00:00:00,BAL/USDT,12.9925,13.2225,12.3425,12.4175,1157.176208979263,14369.235575
1651881600000.0,2022-05-07 00:00:00,BAL/USDT,13.5725,13.8175,12.6075,12.9925,870.0107658264383,11303.614875
1651795200000.0,2022-05-06 00:00:00,BAL/USDT,13.53,13.9375,12.9325,13.5725,2002.2393129489778,27175.393075
1651708800000.0,2022-05-05 00:00:00,BAL/USDT,14.515,14.75,12.87,13.53,4365.018810051737,59058.7045
1651622400000.0,2022-05-04 00:00:00,BAL/USDT,12.8525,14.6425,12.605,14.515,2427.5483138132963,35235.863775
1651536000000.0,2022-05-03 00:00:00,BAL/USDT,12.865,13.21,12.5725,12.8525,1636.850278156001,21037.6182
1651449600000.0,2022-05-02 00:00:00,BAL/USDT,12.77,13.1275,12.25,12.865,943.0613933151963,12132.484825
1651363200000.0,2022-05-01 00:00:00,BAL/USDT,12.1175,12.845,11.945,12.77,946.9131734534064,12092.081225
1651276800000.0,2022-04-30 00:00:00,BAL/USDT,13.6525,13.87,11.7575,12.1175,1394.4319929853518,16897.029675
1651190400000.0,2022-04-29 00:00:00,BAL/USDT,14.12,14.385,13.31,13.6525,933.6624684123786,12746.82685
1651104000000.0,2022-04-28 00:00:00,BAL/USDT,14.4425,14.6525,13.8525,14.12,1528.1884189093487,21578.020475
1651017600000.0,2022-04-27 00:00:00,BAL/USDT,14.5125,15.0775,14.135,14.4425,3489.5191985459583,50397.381025
1650931200000.0,2022-04-26 00:00:00,BAL/USDT,16.1425,17.2175,14.45,14.5125,3538.5153626184324,51352.7042
1650844800000.0,2022-04-25 00:00:00,BAL/USDT,14.5825,16.3625,13.7325,16.1425,1806.2524237261887,29157.42975
1650758400000.0,2022-04-24 00:00:00,BAL/USDT,14.8525,15.225,14.435,14.5825,435.856500942911,6355.877425
1650672000000.0,2022-04-23 00:00:00,BAL/USDT,14.9075,15.125,14.6075,14.8525,2363.419188688773,35102.6835
1650585600000.0,2022-04-22 00:00:00,BAL/USDT,15.245,16.05,14.865,14.9075,2241.76956733188,33419.179825
1650499200000.0,2022-04-21 00:00:00,BAL/USDT,15.81,16.4025,15.145,15.245,1086.3593407674648,16561.54815
1650412800000.0,2022-04-20 00:00:00,BAL/USDT,16.02,16.34,15.3225,15.81,3538.488772928526,55943.5075
1650326400000.0,2022-04-19 00:00:00,BAL/USDT,15.07,16.05,14.9125,16.02,8272.740279338328,132529.299275
1650240000000.0,2022-04-18 00:00:00,BAL/USDT,14.435,15.085,13.8375,15.07,1442.9855557398805,21745.792325
1650153600000.0,2022-04-17 00:00:00,BAL/USDT,15.2,15.575,14.365,14.435,800.6463231728438,11557.329675
1650067200000.0,2022-04-16 00:00:00,BAL/USDT,15.325,15.5525,14.9875,15.2,732.95075,11140.8514
1649980800000.0,2022-04-15 00:00:00,BAL/USDT,15.34,15.495,14.9575,15.325,484.0141827079935,7417.51735
1649894400000.0,2022-04-14 00:00:00,BAL/USDT,15.7275,16.095,14.7875,15.34,2754.2194915254236,42249.727
1649808000000.0,2022-04-13 00:00:00,BAL/USDT,15.0825,15.94,14.7,15.7275,2710.5405738356385,42630.026875
1649721600000.0,2022-04-12 00:00:00,BAL/USDT,15.11,15.85,14.46,15.0825,3732.785517984419,56299.737575
1649635200000.0,2022-04-11 00:00:00,BAL/USDT,17.005,17.4525,14.775,15.11,7948.705757776308,120104.944
1649548800000.0,2022-04-10 00:00:00,BAL/USDT,18.3975,18.45,16.8725,17.005,3098.193823875331,52684.785975
1649462400000.0,2022-04-09 00:00:00,BAL/USDT,20.2525,21.3825,18.175,18.3975,7106.52793586085,130742.3477
1649376000000.0,2022-04-08 00:00:00,BAL/USDT,19.3975,21.935,19.39,20.2525,9788.497080607332,198241.537125
1649289600000.0,2022-04-07 00:00:00,BAL/USDT,19.13,19.8625,17.295,19.3975,16656.805572883102,323100.3861
1649203200000.0,2022-04-06 00:00:00,BAL/USDT,16.4525,19.735,15.225,19.13,13547.717194197596,259167.829925
1649116800000.0,2022-04-05 00:00:00,BAL/USDT,16.0775,17.2375,15.9725,16.4525,5492.974999240237,90373.171175
1649030400000.0,2022-04-04 00:00:00,BAL/USDT,16.21,16.515,15.2925,16.0775,3452.0262929559944,55499.952725
1648944000000.0,2022-04-03 00:00:00,BAL/USDT,15.4675,16.405,15.275,16.21,1017.7154996915483,16497.16825
1648857600000.0,2022-04-02 00:00:00,BAL/USDT,16.35,16.69,15.435,15.4675,2563.344942621626,39648.5379
1648771200000.0,2022-04-01 00:00:00,BAL/USDT,15.5875,16.4325,14.64,16.35,7460.990782874616,121987.1993
1648684800000.0,2022-03-31 00:00:00,BAL/USDT,16.63,16.6875,15.2375,15.5875,2523.383334402566,39333.237725
1648598400000.0,2022-03-30 00:00:00,BAL/USDT,14.63,17.52,14.1425,16.63,3601.782182802165,59897.6377
1648512000000.0,2022-03-29 00:00:00,BAL/USDT,13.815,15.3625,13.815,14.63,4095.032033492823,59910.31865
1648425600000.0,2022-03-28 00:00:00,BAL/USDT,14.0,14.6175,13.6575,13.815,2124.910132102787,29355.633475
1648339200000.0,2022-03-27 00:00:00,BAL/USDT,12.8375,14.08,12.8275,14.0,3999.8746178571428,55998.24465
1648252800000.0,2022-03-26 00:00:00,BAL/USDT,12.5625,12.915,12.5,12.8375,725.3737740993183,9311.985825
1648166400000.0,2022-03-25 00:00:00,BAL/USDT,12.87,13.2275,12.4925,12.5625,778.256871641791,9776.85195
1648080000000.0,2022-03-24 00:00:00,BAL/USDT,12.8125,13.1,12.625,12.87,644.6996406371406,8297.284375
1647993600000.0,2022-03-23 00:00:00,BAL/USDT,11.9525,12.815,11.76,12.7975,1580.5001191638992,20226.450275
1647907200000.0,2022-03-22 00:00:00,BAL/USDT,11.955,12.45,11.8275,11.9525,317.01778289060866,3789.15505
1647820800000.0,2022-03-21 00:00:00,BAL/USDT,11.7675,12.28,11.6025,11.955,1266.7914972814722,15144.49235
1647734400000.0,2022-03-20 00:00:00,BAL/USDT,12.425,12.515,11.555,11.7675,917.0416379859782,10791.287475
1647648000000.0,2022-03-19 00:00:00,BAL/USDT,11.87,12.87,11.85,12.425,802.6569235412474,9973.012275
1647561600000.0,2022-03-18 00:00:00,BAL/USDT,11.47,11.945,11.22,11.87,1355.2046651221567,16086.279375
1647475200000.0,2022-03-17 00:00:00,BAL/USDT,11.505,11.7075,11.3725,11.47,385.12063862249346,4417.333725
1647388800000.0,2022-03-16 00:00:00,BAL/USDT,11.1825,11.745,11.02,11.505,4522.288333333333,52028.927275
1647302400000.0,2022-03-15 00:00:00,BAL/USDT,11.01,11.26,10.7,11.1825,1260.7785110663983,14098.6557
1647216000000.0,2022-03-14 00:00:00,BAL/USDT,10.585,11.0275,10.4975,11.01,420.40966167120797,4628.710375
1647129600000.0,2022-03-13 00:00:00,BAL/USDT,10.845,11.05,10.5275,10.59,448.93947592067985,4754.26905
1647043200000.0,2022-03-12 00:00:00,BAL/USDT,10.94,11.1375,10.845,10.845,921.5391217150761,9994.091775
1646956800000.0,2022-03-11 00:00:00,BAL/USDT,11.3225,11.585,10.9325,10.94,1023.0074154478976,11191.701125
1646870400000.0,2022-03-10 00:00:00,BAL/USDT,11.9425,11.9675,10.925,11.3225,2535.7798785603886,28711.367675
1646784000000.0,2022-03-09 00:00:00,BAL/USDT,11.36,12.2925,11.3375,11.9425,1560.5492087083944,18636.858925
1646697600000.0,2022-03-08 00:00:00,BAL/USDT,11.0275,11.5875,10.9775,11.36,1130.88463028169,12846.8494
1646611200000.0,2022-03-07 00:00:00,BAL/USDT,11.135,11.57,10.7725,11.0275,857.5209771026978,9456.312575
1646524800000.0,2022-03-06 00:00:00,BAL/USDT,11.695,11.7825,11.095,11.135,1253.3232734620567,13955.75465
1646438400000.0,2022-03-05 00:00:00,BAL/USDT,11.365,11.775,11.1325,11.695,713.1156306113724,8339.8873
1646352000000.0,2022-03-04 00:00:00,BAL/USDT,12.3825,12.4025,11.26,11.365,3095.4877738671357,35180.21855
1646265600000.0,2022-03-03 00:00:00,BAL/USDT,13.04,13.1325,12.27,12.3825,1814.9140500706642,22473.173225
1646179200000.0,2022-03-02 00:00:00,BAL/USDT,13.3025,13.46,12.8975,13.04,2764.8719516871165,36053.93025
1646092800000.0,2022-03-01 00:00:00,BAL/USDT,13.08,13.7575,12.9775,13.3025,7023.305587295621,93427.522575
1646006400000.0,2022-02-28 00:00:00,BAL/USDT,11.63,13.1075,11.24,13.08,8859.017085244648,115875.943475
1645920000000.0,2022-02-27 00:00:00,BAL/USDT,12.3775,12.6825,11.5075,11.63,993.9942927773001,11560.153625
1645833600000.0,2022-02-26 00:00:00,BAL/USDT,12.3425,12.715,12.1825,12.3775,1037.1829226418906,12837.731625
1645747200000.0,2022-02-25 00:00:00,BAL/USDT,11.89,12.53,11.5925,12.3425,672.5006441158599,8300.3392
1645660800000.0,2022-02-24 00:00:00,BAL/USDT,11.86,12.1375,10.5125,11.89,3237.2208284272497,38490.55565
1645574400000.0,2022-02-23 00:00:00,BAL/USDT,12.4725,12.895,11.86,11.86,1092.813220910624,12960.7648
1645488000000.0,2022-02-22 00:00:00,BAL/USDT,11.78,12.575,11.6,12.4725,1776.0303988775306,22151.53915
1645401600000.0,2022-02-21 00:00:00,BAL/USDT,12.495,13.155,11.7725,11.78,3991.7284804753826,47022.5615
1645315200000.0,2022-02-20 00:00:00,BAL/USDT,13.065,13.085,12.3275,12.495,8244.545726290517,103015.59885
1645228800000.0,2022-02-19 00:00:00,BAL/USDT,13.12,13.335,12.73,13.065,599.339638346728,7830.372375
1645142400000.0,2022-02-18 00:00:00,BAL/USDT,13.6125,14.02,13.0825,13.12,2579.507023628049,33843.13215
1645056000000.0,2022-02-17 00:00:00,BAL/USDT,15.22,15.3625,13.495,13.6025,2378.86302885499,32358.48435
1644969600000.0,2022-02-16 00:00:00,BAL/USDT,15.785,15.9975,14.875,15.22,1621.2578400131404,24675.544325
1644883200000.0,2022-02-15 00:00:00,BAL/USDT,13.995,15.82,13.995,15.785,1573.3144425087107,24834.768475
1644796800000.0,2022-02-14 00:00:00,BAL/USDT,13.7425,14.27,13.3925,13.995,1458.5139978563773,20411.9034
1644710400000.0,2022-02-13 00:00:00,BAL/USDT,13.6275,15.085,13.4225,13.7425,4346.282432235766,59728.786325
1644624000000.0,2022-02-12 00:00:00,BAL/USDT,13.4075,14.0225,13.03,13.6275,1165.4248725004588,15881.82745
1644537600000.0,2022-02-11 00:00:00,BAL/USDT,14.5,14.7425,13.195,13.4075,1905.8904586984895,25553.226325
1644451200000.0,2022-02-10 00:00:00,BAL/USDT,15.0975,15.5825,14.2325,14.5,3238.606725862069,46959.797525
1644364800000.0,2022-02-09 00:00:00,BAL/USDT,14.7575,15.3675,14.255,15.0975,356.51339791356185,5382.461025
1644278400000.0,2022-02-08 00:00:00,BAL/USDT,14.945,15.2725,14.43,14.7575,2700.6764916144334,39855.233325
1644192000000.0,2022-02-07 00:00:00,BAL/USDT,14.645,15.2475,14.3475,14.945,1445.396018735363,21601.4435
1644105600000.0,2022-02-06 00:00:00,BAL/USDT,13.8625,14.6725,13.8625,14.645,11975.259762717651,175377.679225
1644019200000.0,2022-02-05 00:00:00,BAL/USDT,13.53,14.1025,13.4,13.8625,17570.957715058612,243577.401325
