https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume CV,Volume BTC
1661040000,2022-08-21 00:00:00,CV/BTC,0.0000000066,0.0000000075,0.0000000066,0.0000000072,62057092.05,0.43336779503
1660953600,2022-08-20 00:00:00,CV/BTC,0.0000000068,0.0000000071,0.0000000067,0.0000000067,56072470.86,0.383000232298
1660867200,2022-08-19 00:00:00,CV/BTC,0.0000000069,0.000000007,0.0000000067,0.0000000068,14361636.02,0.099463516812
1660780800,2022-08-18 00:00:00,CV/BTC,0.0000000065,0.000000007,0.0000000064,0.0000000069,28979009.59,0.196473648818
1660694400,2022-08-17 00:00:00,CV/BTC,0.0000000062,0.0000000064,0.000000006,0.0000000064,38587949.99,0.236301567775
1660608000,2022-08-16 00:00:00,CV/BTC,0.0000000062,0.0000000064,0.000000006,0.0000000062,7468319.34,0.04613450391
1660521600,2022-08-15 00:00:00,CV/BTC,0.0000000064,0.0000000065,0.0000000062,0.0000000063,1144130.89,0.007214738131
1660435200,2022-08-14 00:00:00,CV/BTC,0.0000000066,0.0000000067,0.0000000063,0.0000000065,1332445.84,0.0086081996
1660348800,2022-08-13 00:00:00,CV/BTC,0.0000000065,0.0000000068,0.0000000065,0.0000000066,1645550.97,0.010932509073
1660262400,2022-08-12 00:00:00,CV/BTC,0.0000000065,0.0000000066,0.0000000064,0.0000000065,1256446.02,0.008190699941
1660176000,2022-08-11 00:00:00,CV/BTC,0.0000000066,0.0000000067,0.0000000064,0.0000000066,2794399.47,0.018168252812
1660089600,2022-08-10 00:00:00,CV/BTC,0.0000000063,0.0000000067,0.0000000063,0.0000000065,3332497.61,0.021649334182
1660003200,2022-08-09 00:00:00,CV/BTC,0.0000000064,0.0000000065,0.0000000063,0.0000000064,2302619.49,0.014615757914
1659916800,2022-08-08 00:00:00,CV/BTC,0.0000000064,0.0000000065,0.0000000063,0.0000000064,8072096.73,0.051813461738
1659830400,2022-08-07 00:00:00,CV/BTC,0.0000000068,0.0000000068,0.0000000058,0.0000000064,47410225.29,0.299142830382
1659744000,2022-08-06 00:00:00,CV/BTC,0.000000007,0.000000007,0.0000000065,0.0000000068,16212149.84,0.11153827901
1659657600,2022-08-05 00:00:00,CV/BTC,0.0000000066,0.0000000069,0.0000000066,0.0000000069,4854685.95,0.032630697144
1659571200,2022-08-04 00:00:00,CV/BTC,0.0000000067,0.0000000068,0.0000000066,0.0000000066,3438415.4,0.022819964175
1659484800,2022-08-03 00:00:00,CV/BTC,0.0000000059,0.0000000073,0.0000000057,0.0000000067,36617599.26,0.245776910386
1659398400,2022-08-02 00:00:00,CV/BTC,0.0000000064,0.0000000066,0.0000000055,0.0000000059,30331848.26,0.18140470933
1659312000,2022-08-01 00:00:00,CV/BTC,0.0000000067,0.0000000067,0.0000000064,0.0000000065,3548559.02,0.023237002334
1659225600,2022-07-31 00:00:00,CV/BTC,0.0000000065,0.0000000069,0.0000000064,0.0000000067,4449387.55,0.02949438643
1659139200,2022-07-30 00:00:00,CV/BTC,0.0000000064,0.0000000066,0.0000000061,0.0000000064,10835951.72,0.068364360812
1659052800,2022-07-29 00:00:00,CV/BTC,0.0000000065,0.0000000066,0.0000000064,0.0000000065,1862174.39,0.012104554022
1658966400,2022-07-28 00:00:00,CV/BTC,0.0000000063,0.0000000066,0.0000000063,0.0000000065,8118297,0.05184031134
1658880000,2022-07-27 00:00:00,CV/BTC,0.0000000068,0.0000000069,0.0000000063,0.0000000064,22369858.61,0.150700508233
1658793600,2022-07-26 00:00:00,CV/BTC,0.0000000066,0.000000007,0.0000000065,0.0000000067,63270160.57,0.422293711984
1658707200,2022-07-25 00:00:00,CV/BTC,0.0000000066,0.0000000067,0.0000000065,0.0000000065,54885220.5,0.36203537906
1658620800,2022-07-24 00:00:00,CV/BTC,0.0000000066,0.0000000068,0.0000000064,0.0000000066,106906091.9,0.700948959845
1658534400,2022-07-23 00:00:00,CV/BTC,0.0000000069,0.000000007,0.0000000064,0.0000000066,86773683.69,0.586339706139
1658448000,2022-07-22 00:00:00,CV/BTC,0.000000007,0.0000000071,0.0000000067,0.0000000069,97706110.54,0.678766269272
1658361600,2022-07-21 00:00:00,CV/BTC,0.0000000068,0.0000000071,0.0000000068,0.000000007,69912681.35,0.488064055645
1658275200,2022-07-20 00:00:00,CV/BTC,0.0000000063,0.000000007,0.0000000062,0.0000000068,74028510.62,0.480776259197
1658188800,2022-07-19 00:00:00,CV/BTC,0.0000000065,0.0000000066,0.0000000063,0.0000000064,41956427.42,0.268746815188
1658102400,2022-07-18 00:00:00,CV/BTC,0.0000000064,0.0000000067,0.0000000063,0.0000000064,84697174.56,0.552960997939
1658016000,2022-07-17 00:00:00,CV/BTC,0.000000006,0.0000000065,0.0000000059,0.0000000064,75541635.67,0.464381616756
1657929600,2022-07-16 00:00:00,CV/BTC,0.0000000061,0.0000000066,0.0000000059,0.0000000061,59152602.69,0.362160212193
1657843200,2022-07-15 00:00:00,CV/BTC,0.000000006,0.0000000063,0.0000000059,0.0000000061,53241263.04,0.322845388362
1657756800,2022-07-14 00:00:00,CV/BTC,0.0000000058,0.0000000061,0.0000000057,0.0000000061,47955290.4,0.281306748072
1657670400,2022-07-13 00:00:00,CV/BTC,0.0000000057,0.0000000059,0.0000000055,0.0000000058,94242931.87,0.546034387237
1657584000,2022-07-12 00:00:00,CV/BTC,0.0000000058,0.000000006,0.0000000056,0.0000000057,67925892.92,0.397825628543
1657497600,2022-07-11 00:00:00,CV/BTC,0.0000000059,0.000000006,0.0000000057,0.0000000058,76364373.5,0.4496224806
1657411200,2022-07-10 00:00:00,CV/BTC,0.0000000057,0.000000006,0.0000000056,0.0000000059,23278461.04,0.137016117278
1657324800,2022-07-09 00:00:00,CV/BTC,0.0000000057,0.0000000062,0.0000000055,0.0000000057,102540159.28,0.591964333971
1657238400,2022-07-08 00:00:00,CV/BTC,0.0000000052,0.0000000059,0.0000000052,0.0000000056,93525762.84,0.506004316229
1657152000,2022-07-07 00:00:00,CV/BTC,0.0000000052,0.0000000054,0.0000000051,0.0000000053,71979035.57603774,0.37659404708001889
1657065600,2022-07-06 00:00:00,CV/BTC,0.000000005,0.0000000053,0.0000000049,0.0000000052,40394583.73925253,0.207989082705999948
1656979200,2022-07-05 00:00:00,CV/BTC,0.0000000052,0.0000000053,0.000000005,0.000000005,41308504.85769228,0.212464058873615242
1656892800,2022-07-04 00:00:00,CV/BTC,0.0000000057,0.0000000057,0.0000000051,0.0000000052,37904273.16296296,0.203918061030999984
1656806400,2022-07-03 00:00:00,CV/BTC,0.0000000057,0.0000000058,0.0000000055,0.0000000056,76295340.90859648,0.431878880291999936
1656720000,2022-07-02 00:00:00,CV/BTC,0.0000000056,0.0000000059,0.0000000055,0.0000000056,94457048.18370312,0.536426677500743145
1656633600,2022-07-01 00:00:00,CV/BTC,0.0000000056,0.0000000059,0.0000000054,0.0000000056,144284081.99762711,0.809095786792999949
1656547200,2022-06-30 00:00:00,CV/BTC,0.0000000059,0.0000000063,0.0000000056,0.0000000056,418730409.29381991,2.492572799510999863
1656460800,2022-06-29 00:00:00,CV/BTC,0.0000000061,0.0000000062,0.0000000058,0.0000000059,557443187.64214688,3.292930841519999925
1656374400,2022-06-28 00:00:00,CV/BTC,0.0000000063,0.0000000063,0.0000000061,0.0000000061,33851895.16222222,0.209880255072999986
1656288000,2022-06-27 00:00:00,CV/BTC,0.0000000062,0.0000000064,0.000000006,0.0000000063,20699775.17936507,0.129062242579999941
1656201600,2022-06-26 00:00:00,CV/BTC,0.0000000062,0.0000000064,0.0000000061,0.0000000063,114481655.39047618,0.719062710769999934
1656115200,2022-06-25 00:00:00,CV/BTC,0.0000000061,0.0000000063,0.0000000059,0.0000000063,29007877.42666666,0.175145234465999958
1656028800,2022-06-24 00:00:00,CV/BTC,0.0000000056,0.0000000062,0.0000000056,0.0000000062,89897564.8,0.520203314828
1655942400,2022-06-23 00:00:00,CV/BTC,0.0000000054,0.0000000057,0.0000000053,0.0000000056,165321406.20555555,0.901987280295474716
1655856000,2022-06-22 00:00:00,CV/BTC,0.0000000054,0.0000000055,0.0000000052,0.0000000054,40494751.37289561,0.21775797525599993
1655769600,2022-06-21 00:00:00,CV/BTC,0.0000000054,0.0000000055,0.0000000052,0.0000000054,194864609.84,1.043530708492
1655683200,2022-06-20 00:00:00,CV/BTC,0.0000000054,0.0000000056,0.0000000052,0.0000000054,206641479.63818181,1.124754864175999955
1655596800,2022-06-19 00:00:00,CV/BTC,0.0000000053,0.0000000056,0.0000000051,0.0000000055,185199799.75854545,1.008519665946807667
1655510400,2022-06-18 00:00:00,CV/BTC,0.0000000049,0.0000000055,0.0000000048,0.0000000052,98344937.93807692,0.497393783732497719
1655424000,2022-06-17 00:00:00,CV/BTC,0.0000000052,0.0000000053,0.0000000049,0.000000005,18069235.18294117,0.090331211558999967
1655337600,2022-06-16 00:00:00,CV/BTC,0.0000000048,0.0000000054,0.0000000045,0.0000000052,108482025.57333333,0.542886696758999984
1655251200,2022-06-15 00:00:00,CV/BTC,0.0000000048,0.000000005,0.0000000044,0.0000000048,69544993.16520673,0.333758451572869518
1655164800,2022-06-14 00:00:00,CV/BTC,0.0000000047,0.000000005,0.0000000043,0.0000000049,472870929.37515552,2.269395005657910882
1655078400,2022-06-13 00:00:00,CV/BTC,0.0000000046,0.0000000049,0.000000004,0.0000000048,74362459.44881434,0.345827561396748244
1654992000,2022-06-12 00:00:00,CV/BTC,0.0000000047,0.000000005,0.0000000045,0.0000000045,22038486.42,0.10684722068
1654905600,2022-06-11 00:00:00,CV/BTC,0.0000000047,0.0000000053,0.0000000046,0.0000000046,17660213.67288464,0.088040075624501357
1654819200,2022-06-10 00:00:00,CV/BTC,0.000000005,0.000000005,0.0000000046,0.0000000047,365598584.27546098,1.790648797615999939
1654732800,2022-06-09 00:00:00,CV/BTC,0.0000000049,0.0000000053,0.0000000048,0.0000000051,74692451.81292319,0.379607849071711341
1654646400,2022-06-08 00:00:00,CV/BTC,0.0000000049,0.000000005,0.0000000048,0.0000000048,21110375.66726938,0.103386926309999962
1654560000,2022-06-07 00:00:00,CV/BTC,0.000000005,0.0000000051,0.0000000048,0.0000000049,2910667.24,0.01410522530152
1654473600,2022-06-06 00:00:00,CV/BTC,0.0000000049,0.000000005,0.0000000048,0.000000005,11815640.98152653,0.057947508455999997
1654387200,2022-06-05 00:00:00,CV/BTC,0.0000000048,0.0000000049,0.0000000048,0.0000000048,789660.1565306,0.00381610683199994
1654300800,2022-06-04 00:00:00,CV/BTC,0.0000000047,0.0000000048,0.0000000046,0.0000000048,3919581,0.01878748427
1654214400,2022-06-03 00:00:00,CV/BTC,0.0000000051,0.0000000051,0.0000000047,0.0000000048,8179217.53372548,0.03946489348799995
1654128000,2022-06-02 00:00:00,CV/BTC,0.0000000054,0.0000000054,0.0000000051,0.0000000051,29913412.62,0.156955049534
1654041600,2022-06-01 00:00:00,CV/BTC,0.0000000047,0.0000000055,0.0000000043,0.0000000055,72053267.57572454,0.353943691930999929
1653955200,2022-05-31 00:00:00,CV/BTC,0.0000000048,0.0000000051,0.0000000047,0.0000000047,188977159.51708682,0.926846086725571354
1653868800,2022-05-30 00:00:00,CV/BTC,0.0000000046,0.0000000056,0.0000000045,0.0000000049,235801603.92773584,1.227639099323999952
1653782400,2022-05-29 00:00:00,CV/BTC,0.0000000047,0.0000000047,0.0000000042,0.0000000045,13631335.50978724,0.060700196271808536
1653696000,2022-05-28 00:00:00,CV/BTC,0.0000000047,0.0000000049,0.0000000046,0.0000000047,12172074.56404254,0.057263710376999938
1653609600,2022-05-27 00:00:00,CV/BTC,0.0000000047,0.0000000048,0.0000000046,0.0000000046,6224935.91333332,0.029071599195999936
1653523200,2022-05-26 00:00:00,CV/BTC,0.000000005,0.0000000051,0.0000000046,0.0000000047,266058155.33666666,1.319190698841999968
1653436800,2022-05-25 00:00:00,CV/BTC,0.000000005,0.0000000052,0.0000000049,0.000000005,1844523650.26,9.333815442079
1653350400,2022-05-24 00:00:00,CV/BTC,0.0000000048,0.0000000053,0.0000000047,0.0000000051,937611986.9305513,4.770746221989980714
1653264000,2022-05-23 00:00:00,CV/BTC,0.0000000061,0.0000000061,0.0000000046,0.0000000048,1365466218.90940823,7.864462153812999865
1653177600,2022-05-22 00:00:00,CV/BTC,0.0000000059,0.0000000061,0.0000000057,0.000000006,1007539449.17557376,5.982017774043999936
1653091200,2022-05-21 00:00:00,CV/BTC,0.0000000054,0.000000006,0.0000000054,0.000000006,1293775049.62267341,7.396032049560999981
1653004800,2022-05-20 00:00:00,CV/BTC,0.0000000052,0.0000000055,0.000000005,0.0000000055,1055575719.72199998,5.600071051791944334
1652918400,2022-05-19 00:00:00,CV/BTC,0.0000000053,0.0000000054,0.0000000049,0.0000000052,1029336818.20826922,5.342070693063999944
1652832000,2022-05-18 00:00:00,CV/BTC,0.000000005,0.0000000054,0.0000000049,0.0000000054,202451786.39,1.034318520091
1652745600,2022-05-17 00:00:00,CV/BTC,0.0000000052,0.0000000059,0.0000000049,0.000000005,1001299408.42961937,5.304108088485999899
1652659200,2022-05-16 00:00:00,CV/BTC,0.0000000053,0.0000000055,0.0000000046,0.0000000052,220391754.68,1.136492836535
1652572800,2022-05-15 00:00:00,CV/BTC,0.0000000053,0.0000000056,0.0000000051,0.0000000053,1012893814.76867596,5.39170420565911089
1652486400,2022-05-14 00:00:00,CV/BTC,0.0000000051,0.0000000055,0.000000005,0.0000000054,1105456044.65363636,5.84251114584599998
1652400000,2022-05-13 00:00:00,CV/BTC,0.0000000049,0.0000000056,0.0000000047,0.0000000051,1134236351.04941176,5.907574634143999976
1652313600,2022-05-12 00:00:00,CV/BTC,0.0000000065,0.0000000067,0.0000000047,0.0000000049,841340202.41554581,4.743673563852999935
1652227200,2022-05-11 00:00:00,CV/BTC,0.0000000075,0.0000000075,0.0000000063,0.0000000065,1298774000.9924734,9.370945913465547833
1652140800,2022-05-10 00:00:00,CV/BTC,0.0000000073,0.0000000076,0.0000000071,0.0000000075,686681264.22,5.078607769742297296
1652054400,2022-05-09 00:00:00,CV/BTC,0.0000000072,0.0000000074,0.000000007,0.0000000073,493602913.93977415,3.564854844877862956
1651968000,2022-05-08 00:00:00,CV/BTC,0.0000000078,0.0000000079,0.000000007,0.0000000072,481371780.65056234,3.487825917304999816
1651881600,2022-05-07 00:00:00,CV/BTC,0.0000000073,0.0000000079,0.0000000073,0.0000000079,46020807.9,0.343357101902
1651795200,2022-05-06 00:00:00,CV/BTC,0.0000000076,0.0000000076,0.0000000074,0.0000000074,125886771.87,0.95308238248
1651708800,2022-05-05 00:00:00,CV/BTC,0.0000000078,0.0000000079,0.0000000076,0.0000000076,300837190.28153847,2.323105694993000066
1651622400,2022-05-04 00:00:00,CV/BTC,0.0000000078,0.0000000078,0.0000000076,0.0000000078,136158624.26846153,1.048538536697999934
1651536000,2022-05-03 00:00:00,CV/BTC,0.0000000079,0.0000000082,0.0000000077,0.0000000078,35838311.33717948,0.282946401287999944
1651449600,2022-05-02 00:00:00,CV/BTC,0.0000000079,0.000000008,0.0000000079,0.0000000079,2277425.55,0.017996863302
1651363200,2022-05-01 00:00:00,CV/BTC,0.000000008,0.0000000081,0.0000000078,0.000000008,19976927.9874074,0.15819112639799994
1651276800,2022-04-30 00:00:00,CV/BTC,0.0000000083,0.0000000083,0.0000000079,0.000000008,236998573.79,1.919498240489
1651190400,2022-04-29 00:00:00,CV/BTC,0.0000000087,0.0000000088,0.0000000079,0.0000000083,109228833.44,0.913695990551
1651104000,2022-04-28 00:00:00,CV/BTC,0.0000000088,0.0000000089,0.0000000087,0.0000000088,318146968.87636363,2.799639358872999944
1651017600,2022-04-27 00:00:00,CV/BTC,0.000000009,0.0000000093,0.0000000087,0.0000000089,73972605.6,0.652845994429
1650931200,2022-04-26 00:00:00,CV/BTC,0.000000009,0.0000000096,0.0000000089,0.0000000091,167780390.46916939,1.521802529432999868
1650844800,2022-04-25 00:00:00,CV/BTC,0.0000000087,0.0000000092,0.0000000084,0.000000009,974936198.65480813,8.489723885051764523
1650758400,2022-04-24 00:00:00,CV/BTC,0.0000000091,0.0000000092,0.0000000086,0.0000000088,172971132.69434782,1.534879370721999944
1650672000,2022-04-23 00:00:00,CV/BTC,0.0000000085,0.0000000104,0.0000000084,0.0000000092,1100850062.95135686,10.474005932484999288
1650585600,2022-04-22 00:00:00,CV/BTC,0.0000000077,0.0000000094,0.0000000075,0.0000000084,781936884.3472112,6.618363406593153241
1650499200,2022-04-21 00:00:00,CV/BTC,0.000000007,0.0000000081,0.000000007,0.0000000077,549489648.14591481,4.071052091483000065
1650412800,2022-04-20 00:00:00,CV/BTC,0.0000000068,0.0000000071,0.0000000068,0.0000000071,813731593.39078469,5.624021617676999871
1650326400,2022-04-19 00:00:00,CV/BTC,0.000000007,0.0000000071,0.0000000068,0.0000000069,245874219.23774647,1.705287891042999937
1650240000,2022-04-18 00:00:00,CV/BTC,0.000000007,0.0000000071,0.0000000068,0.000000007,151906683.15085714,1.06069389481099998
1650153600,2022-04-17 00:00:00,CV/BTC,0.0000000072,0.0000000073,0.000000007,0.000000007,902369687.4189041,6.49286389540399993
1650067200,2022-04-16 00:00:00,CV/BTC,0.0000000072,0.0000000073,0.0000000071,0.0000000072,40413841.50232875,0.290988908104999875
1649980800,2022-04-15 00:00:00,CV/BTC,0.0000000075,0.0000000075,0.000000007,0.0000000072,41437014.38351351,0.299519355857999974
1649894400,2022-04-14 00:00:00,CV/BTC,0.0000000077,0.0000000078,0.0000000075,0.0000000076,163927330.87,1.247310316862
1649808000,2022-04-13 00:00:00,CV/BTC,0.000000008,0.000000008,0.0000000076,0.0000000077,1072547485.76,8.402764939129
1649721600,2022-04-12 00:00:00,CV/BTC,0.000000008,0.000000008,0.0000000078,0.000000008,196956242.23,1.561175056179
1649635200,2022-04-11 00:00:00,CV/BTC,0.0000000087,0.0000000089,0.0000000079,0.000000008,549170382.16,4.65085612487
1649548800,2022-04-10 00:00:00,CV/BTC,0.0000000091,0.0000000092,0.0000000083,0.0000000087,939645938.19146758,8.236038274406999803
1649462400,2022-04-09 00:00:00,CV/BTC,0.0000000088,0.0000000093,0.0000000086,0.0000000092,1085599940.56989918,9.52756706078699995
1649376000,2022-04-08 00:00:00,CV/BTC,0.0000000084,0.0000000089,0.0000000082,0.0000000088,406241093.87786996,3.542688852160999834
1649289600,2022-04-07 00:00:00,CV/BTC,0.0000000086,0.0000000089,0.0000000084,0.0000000085,921353496.7101535,7.933545889262999871
1649203200,2022-04-06 00:00:00,CV/BTC,0.0000000081,0.0000000088,0.0000000079,0.0000000086,331969040.68175475,2.7353081833040975
1649116800,2022-04-05 00:00:00,CV/BTC,0.0000000077,0.0000000083,0.0000000077,0.000000008,320386266.02512195,2.52699021915899999
1649030400,2022-04-04 00:00:00,CV/BTC,0.0000000081,0.0000000081,0.0000000075,0.0000000077,419076917.73392403,3.268452426154999837
1648944000,2022-04-03 00:00:00,CV/BTC,0.000000008,0.0000000083,0.0000000077,0.0000000081,587099380.88273685,4.665902429101999807
1648857600,2022-04-02 00:00:00,CV/BTC,0.0000000082,0.0000000092,0.0000000078,0.000000008,908821924.33044201,7.658760193321293647
1648771200,2022-04-01 00:00:00,CV/BTC,0.0000000068,0.000000009,0.0000000068,0.0000000082,380483055.79504436,2.917446041631262212
1648684800,2022-03-31 00:00:00,CV/BTC,0.0000000069,0.0000000072,0.0000000069,0.0000000069,1026167762.84154929,7.223908945724999959
1648598400,2022-03-30 00:00:00,CV/BTC,0.0000000068,0.0000000072,0.0000000065,0.000000007,80240713.81562091,0.56629587171999996
1648512000,2022-03-29 00:00:00,CV/BTC,0.0000000065,0.0000000068,0.0000000065,0.0000000067,824261064.73367201,5.52230824935399997
1648425600,2022-03-28 00:00:00,CV/BTC,0.0000000064,0.0000000066,0.0000000064,0.0000000065,11836210.57668998,0.077233991940000021
1648339200,2022-03-27 00:00:00,CV/BTC,0.0000000066,0.0000000066,0.0000000064,0.0000000065,238824747.81134031,1.552338188501999893
1648252800,2022-03-26 00:00:00,CV/BTC,0.0000000067,0.0000000068,0.0000000064,0.0000000065,351505771.51484848,2.334513315688999968
1648166400,2022-03-25 00:00:00,CV/BTC,0.0000000065,0.0000000068,0.0000000064,0.0000000067,293582304.07495703,1.93203492374499998
1648080000,2022-03-24 00:00:00,CV/BTC,0.0000000065,0.0000000066,0.0000000064,0.0000000064,494108245.01424241,3.214297092098999906
1647993600,2022-03-23 00:00:00,CV/BTC,0.0000000067,0.0000000067,0.0000000065,0.0000000065,180363516.33666666,1.190324706478999956
1647907200,2022-03-22 00:00:00,CV/BTC,0.0000000068,0.0000000069,0.0000000066,0.0000000067,261123873.06,1.775166250876
1647820800,2022-03-21 00:00:00,CV/BTC,0.0000000068,0.0000000069,0.0000000067,0.0000000067,505588341.86797098,3.437997156378999762
1647734400,2022-03-20 00:00:00,CV/BTC,0.0000000069,0.000000007,0.0000000067,0.0000000068,222517857.59637681,1.520059245059999989
1647648000,2022-03-19 00:00:00,CV/BTC,0.0000000066,0.0000000071,0.0000000065,0.0000000069,744761491.20595858,4.992175037151999916
1647561600,2022-03-18 00:00:00,CV/BTC,0.0000000066,0.0000000067,0.0000000065,0.0000000067,951059224.26,6.276990364209
1647475200,2022-03-17 00:00:00,CV/BTC,0.0000000066,0.0000000067,0.0000000065,0.0000000066,132183539.62,0.871620900771
1647388800,2022-03-16 00:00:00,CV/BTC,0.0000000068,0.0000000069,0.0000000065,0.0000000067,358091388.11611939,2.407444314283999913
1647302400,2022-03-15 00:00:00,CV/BTC,0.0000000068,0.000000007,0.0000000067,0.0000000068,581281281.15,3.95360603254
1647216000,2022-03-14 00:00:00,CV/BTC,0.0000000067,0.0000000069,0.0000000067,0.0000000067,2968347665.48749361,20.184788900785000025
1647129600,2022-03-13 00:00:00,CV/BTC,0.0000000067,0.0000000068,0.0000000066,0.0000000068,1418890945.43294116,9.510477636218999888
1647043200,2022-03-12 00:00:00,CV/BTC,0.0000000065,0.0000000069,0.0000000064,0.0000000067,199903612.65,1.317331172294
1646956800,2022-03-11 00:00:00,CV/BTC,0.0000000066,0.0000000067,0.0000000064,0.0000000065,1117038516.55,7.370876936568
1646870400,2022-03-10 00:00:00,CV/BTC,0.0000000062,0.0000000067,0.0000000061,0.0000000066,732703203.64757575,4.73848379952999995
1646784000,2022-03-09 00:00:00,CV/BTC,0.000000006,0.0000000066,0.0000000059,0.0000000062,506915559.08391856,3.13323668503399999
1646697600,2022-03-08 00:00:00,CV/BTC,0.000000006,0.0000000061,0.0000000059,0.000000006,542132422.27426229,3.252817769942999969
1646611200,2022-03-07 00:00:00,CV/BTC,0.0000000066,0.0000000066,0.0000000059,0.000000006,1608076004.34,10.016507138016
1646524800,2022-03-06 00:00:00,CV/BTC,0.0000000067,0.0000000067,0.0000000063,0.0000000065,518612158.69940298,3.420275627491999966
1646438400,2022-03-05 00:00:00,CV/BTC,0.0000000068,0.0000000068,0.0000000065,0.0000000067,1330183763.74,8.880437069749
1646352000,2022-03-04 00:00:00,CV/BTC,0.0000000066,0.0000000067,0.0000000065,0.0000000067,2089649410.34,13.836895425786
1646265600,2022-03-03 00:00:00,CV/BTC,0.0000000067,0.0000000068,0.0000000063,0.0000000065,1028242034.23163347,6.862269349961999906
1646179200,2022-03-02 00:00:00,CV/BTC,0.0000000068,0.0000000071,0.0000000067,0.0000000068,535598555.99738655,3.654660531905999968
1646092800,2022-03-01 00:00:00,CV/BTC,0.0000000076,0.0000000076,0.0000000069,0.0000000069,1232693359.85328143,9.122185704457999905
1646006400,2022-02-28 00:00:00,CV/BTC,0.0000000073,0.0000000077,0.0000000072,0.0000000075,1157123149.91545454,8.544618017986999958
1645920000,2022-02-27 00:00:00,CV/BTC,0.0000000073,0.0000000074,0.0000000069,0.0000000073,955695211.84,6.889024350483
1645833600,2022-02-26 00:00:00,CV/BTC,0.0000000079,0.000000008,0.0000000072,0.0000000074,532669552.67805905,4.009463322337999834
1645747200,2022-02-25 00:00:00,CV/BTC,0.0000000079,0.0000000081,0.0000000078,0.000000008,200176794.62066357,1.585992786803999917
