https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume KNC,Volume ETH
1663232400,2022-09-15 09:00:00,KNC/ETH,0.001243,0.001243,0.001243,0.001243,3.2566,0.0040479538
1663228800,2022-09-15 08:00:00,KNC/ETH,0.0012138,0.0012138,0.0012138,0.0012138,0.8966,0.00108829308
1663225200,2022-09-15 07:00:00,KNC/ETH,0.0012488,0.0012488,0.0011934,0.0011934,479.5035,0.58080762188
1663221600,2022-09-15 06:00:00,KNC/ETH,0.001209,0.0012539,0.001209,0.0012488,627.7008,0.77612221823
1663218000,2022-09-15 05:00:00,KNC/ETH,0.0011886,0.0011886,0.0011886,0.0011886,0,0
1663214400,2022-09-15 04:00:00,KNC/ETH,0.0011885,0.0011886,0.0011885,0.0011886,3.8606,0.00458848467
1663210800,2022-09-15 03:00:00,KNC/ETH,0.0011763,0.0011763,0.0011763,0.0011763,0,0
1663207200,2022-09-15 02:00:00,KNC/ETH,0.0011763,0.0011763,0.0011763,0.0011763,13.0026,0.01529495838
1663203600,2022-09-15 01:00:00,KNC/ETH,0.00118,0.00118,0.00118,0.00118,283.8757,0.334973326
1663200000,2022-09-15 00:00:00,KNC/ETH,0.0011857,0.0011857,0.0011857,0.0011857,0.1387,0.00016445659
1663196400,2022-09-14 23:00:00,KNC/ETH,0.0012025,0.0012025,0.0012025,0.0012025,0,0
1663192800,2022-09-14 22:00:00,KNC/ETH,0.00119,0.0012025,0.00119,0.0012025,3.7609,0.004503191
1663189200,2022-09-14 21:00:00,KNC/ETH,0.0011966,0.0011966,0.0011966,0.0011966,0,0
1663185600,2022-09-14 20:00:00,KNC/ETH,0.0011966,0.0011966,0.0011966,0.0011966,2.0893,0.00250005638
1663182000,2022-09-14 19:00:00,KNC/ETH,0.0012032,0.0012032,0.0012032,0.0012032,0,0
1663178400,2022-09-14 18:00:00,KNC/ETH,0.0011927,0.0012032,0.0011927,0.0012032,5.3936,0.00646827397
1663174800,2022-09-14 17:00:00,KNC/ETH,0.0011783,0.0011783,0.0011783,0.0011783,0,0
1663171200,2022-09-14 16:00:00,KNC/ETH,0.0011783,0.0011783,0.0011783,0.0011783,0,0
1663167600,2022-09-14 15:00:00,KNC/ETH,0.0011783,0.0011783,0.0011783,0.0011783,4.6817,0.00551644711
1663164000,2022-09-14 14:00:00,KNC/ETH,0.001181,0.0011889,0.001181,0.0011889,4.823,0.00572254255
1663160400,2022-09-14 13:00:00,KNC/ETH,0.0011812,0.0011812,0.0011812,0.0011812,0,0
1663156800,2022-09-14 12:00:00,KNC/ETH,0.0011812,0.0011812,0.0011812,0.0011812,0.5706,0.00067399272
1663153200,2022-09-14 11:00:00,KNC/ETH,0.0012029,0.0012029,0.0012029,0.0012029,0,0
1663149600,2022-09-14 10:00:00,KNC/ETH,0.0012029,0.0012029,0.0012029,0.0012029,1.7759,0.00213623011
1663146000,2022-09-14 09:00:00,KNC/ETH,0.001194,0.0012035,0.001194,0.0012035,15.1555,0.0181126815
1663142400,2022-09-14 08:00:00,KNC/ETH,0.0011751,0.0011751,0.0011712,0.0011712,22.5731,0.02652185145
1663138800,2022-09-14 07:00:00,KNC/ETH,0.0011871,0.0011871,0.0011865,0.0011865,1.9254,0.00228456774
1663135200,2022-09-14 06:00:00,KNC/ETH,0.0011922,0.0011922,0.0011805,0.0011805,31.3968,0.03721060234
1663131600,2022-09-14 05:00:00,KNC/ETH,0.0011937,0.0011937,0.0011937,0.0011937,0,0
1663128000,2022-09-14 04:00:00,KNC/ETH,0.0012138,0.0012138,0.0011937,0.0011937,135.5742,0.1618676253
1663124400,2022-09-14 03:00:00,KNC/ETH,0.0012225,0.0012225,0.0012225,0.0012225,4.0866,0.0049958685
1663120800,2022-09-14 02:00:00,KNC/ETH,0.0012232,0.0012232,0.0012225,0.0012225,93.3205,0.11409217036
1663117200,2022-09-14 01:00:00,KNC/ETH,0.0012445,0.0012445,0.0012445,0.0012445,0,0
1663113600,2022-09-14 00:00:00,KNC/ETH,0.0012531,0.001286,0.0012439,0.0012445,428.785,0.54147464005
1663110000,2022-09-13 23:00:00,KNC/ETH,0.0012455,0.0012524,0.0012396,0.0012396,127.4505,0.15835716884
1663106400,2022-09-13 22:00:00,KNC/ETH,0.001232,0.001232,0.0012249,0.0012262,27.953,0.0344322779
1663102800,2022-09-13 21:00:00,KNC/ETH,0.0012236,0.0012455,0.0012236,0.001232,292.1321,0.36248230784
1663099200,2022-09-13 20:00:00,KNC/ETH,0.0012166,0.0012166,0.0012152,0.0012152,64.5908,0.07857868452
1663095600,2022-09-13 19:00:00,KNC/ETH,0.0012223,0.0012313,0.0012223,0.0012313,42.2429,0.05166273407
1663092000,2022-09-13 18:00:00,KNC/ETH,0.0012299,0.0012299,0.0012299,0.0012299,3.2917,0.00404846183
1663088400,2022-09-13 17:00:00,KNC/ETH,0.0012215,0.0012215,0.0012005,0.0012037,524.2713,0.63438596076
1663084800,2022-09-13 16:00:00,KNC/ETH,0.0012143,0.0012622,0.0012143,0.0012343,447.8977,0.55681928646
1663081200,2022-09-13 15:00:00,KNC/ETH,0.0011899,0.0012104,0.001177,0.0012098,2143.595,2.56505634024
1663077600,2022-09-13 14:00:00,KNC/ETH,0.0011527,0.0011797,0.0011527,0.0011797,420.267,0.49360903488
1663074000,2022-09-13 13:00:00,KNC/ETH,0.001134,0.0011575,0.001134,0.0011569,104.6299,0.11982678228
1663070400,2022-09-13 12:00:00,KNC/ETH,0.0010795,0.001122,0.0010795,0.001112,441.7672,0.48780010329
1663066800,2022-09-13 11:00:00,KNC/ETH,0.0010796,0.0010796,0.0010796,0.0010796,0.7508,0.00081056368
1663063200,2022-09-13 10:00:00,KNC/ETH,0.0010812,0.0010873,0.0010783,0.0010783,74.9501,0.08111982076
1663059600,2022-09-13 09:00:00,KNC/ETH,0.0010873,0.0010916,0.0010873,0.0010916,6.2295,0.00679761616
1663056000,2022-09-13 08:00:00,KNC/ETH,0.0010929,0.0010929,0.0010929,0.0010929,54.4,0.05945376
1663052400,2022-09-13 07:00:00,KNC/ETH,0.0011012,0.0011012,0.0011012,0.0011012,4.4585,0.0049097002
1663048800,2022-09-13 06:00:00,KNC/ETH,0.0010992,0.0010992,0.001085,0.0010976,18.4188,0.02013994081
1663045200,2022-09-13 05:00:00,KNC/ETH,0.0010904,0.0010904,0.0010904,0.0010904,0,0
1663041600,2022-09-13 04:00:00,KNC/ETH,0.0010904,0.0010904,0.0010904,0.0010904,0,0
1663038000,2022-09-13 03:00:00,KNC/ETH,0.0010931,0.0010931,0.0010904,0.0010904,16.3006,0.01777855754
1663034400,2022-09-13 02:00:00,KNC/ETH,0.0010889,0.0010889,0.0010889,0.0010889,0,0
1663030800,2022-09-13 01:00:00,KNC/ETH,0.0011077,0.0011077,0.0010889,0.0010889,115.1473,0.12678690446
1663027200,2022-09-13 00:00:00,KNC/ETH,0.0011158,0.0011158,0.0011158,0.0011158,0,0
1663023600,2022-09-12 23:00:00,KNC/ETH,0.0011158,0.0011158,0.0011158,0.0011158,0,0
1663020000,2022-09-12 22:00:00,KNC/ETH,0.0011158,0.0011158,0.0011158,0.0011158,26.5439,0.02961768362
1663016400,2022-09-12 21:00:00,KNC/ETH,0.0011219,0.0011219,0.0011219,0.0011219,0,0
1663012800,2022-09-12 20:00:00,KNC/ETH,0.0011219,0.0011219,0.0011219,0.0011219,0.2317,0.00025994423
1663009200,2022-09-12 19:00:00,KNC/ETH,0.0011302,0.0011302,0.0011302,0.0011302,0,0
1663005600,2022-09-12 18:00:00,KNC/ETH,0.0011302,0.0011302,0.0011302,0.0011302,0,0
1663002000,2022-09-12 17:00:00,KNC/ETH,0.0011297,0.0011302,0.0011297,0.0011302,8.1274,0.00918403777
1662998400,2022-09-12 16:00:00,KNC/ETH,0.0011331,0.0011331,0.0011331,0.0011331,0,0
1662994800,2022-09-12 15:00:00,KNC/ETH,0.0011331,0.0011331,0.0011331,0.0011331,0,0
1662991200,2022-09-12 14:00:00,KNC/ETH,0.0011331,0.0011331,0.0011331,0.0011331,0,0
1662987600,2022-09-12 13:00:00,KNC/ETH,0.0011331,0.0011331,0.0011331,0.0011331,2.8547,0.00323466057
1662984000,2022-09-12 12:00:00,KNC/ETH,0.0011301,0.0011301,0.0011301,0.0011301,6.663,0.0075298563
1662980400,2022-09-12 11:00:00,KNC/ETH,0.001132,0.001132,0.001132,0.001132,10.6635,0.012071082
1662976800,2022-09-12 10:00:00,KNC/ETH,0.0011249,0.0011249,0.0011249,0.0011249,0,0
1662973200,2022-09-12 09:00:00,KNC/ETH,0.0011245,0.0011249,0.0011195,0.0011249,16.4966,0.01851652484
1662969600,2022-09-12 08:00:00,KNC/ETH,0.0011152,0.0011152,0.0011152,0.0011152,0,0
1662966000,2022-09-12 07:00:00,KNC/ETH,0.0011152,0.0011152,0.0011152,0.0011152,12.3146,0.01373324192
1662962400,2022-09-12 06:00:00,KNC/ETH,0.001119,0.001119,0.001119,0.001119,0,0
1662958800,2022-09-12 05:00:00,KNC/ETH,0.001119,0.001119,0.001119,0.001119,0,0
1662955200,2022-09-12 04:00:00,KNC/ETH,0.001119,0.001119,0.001119,0.001119,19.0498,0.0213167262
1662951600,2022-09-12 03:00:00,KNC/ETH,0.001127,0.001127,0.001127,0.001127,0.5759,0.0006490393
1662948000,2022-09-12 02:00:00,KNC/ETH,0.0011303,0.0011303,0.0011303,0.0011303,50,0.056515
1662944400,2022-09-12 01:00:00,KNC/ETH,0.001134,0.001134,0.001134,0.001134,2.2061,0.0025017174
1662940800,2022-09-12 00:00:00,KNC/ETH,0.00114,0.00114,0.00114,0.00114,0,0
1662937200,2022-09-11 23:00:00,KNC/ETH,0.00114,0.00114,0.00114,0.00114,1.5242,0.001737588
1662933600,2022-09-11 22:00:00,KNC/ETH,0.0011336,0.0011336,0.0011336,0.0011336,0,0
1662930000,2022-09-11 21:00:00,KNC/ETH,0.0011336,0.0011336,0.0011336,0.0011336,0,0
1662926400,2022-09-11 20:00:00,KNC/ETH,0.0011336,0.0011336,0.0011336,0.0011336,0,0
1662922800,2022-09-11 19:00:00,KNC/ETH,0.0011336,0.0011336,0.0011336,0.0011336,0,0
1662919200,2022-09-11 18:00:00,KNC/ETH,0.0011336,0.0011336,0.0011336,0.0011336,0,0
1662915600,2022-09-11 17:00:00,KNC/ETH,0.0011336,0.0011336,0.0011336,0.0011336,0,0
1662912000,2022-09-11 16:00:00,KNC/ETH,0.0011336,0.0011336,0.0011336,0.0011336,0,0
1662908400,2022-09-11 15:00:00,KNC/ETH,0.0011336,0.0011336,0.0011336,0.0011336,1.6396,0.00185865056
1662904800,2022-09-11 14:00:00,KNC/ETH,0.0011375,0.0011375,0.0011375,0.0011375,0,0
1662901200,2022-09-11 13:00:00,KNC/ETH,0.0011375,0.0011375,0.0011375,0.0011375,0,0
1662897600,2022-09-11 12:00:00,KNC/ETH,0.0011375,0.0011375,0.0011375,0.0011375,10.6635,0.01212973125
1662894000,2022-09-11 11:00:00,KNC/ETH,0.0011333,0.0011333,0.0011333,0.0011333,0,0
1662890400,2022-09-11 10:00:00,KNC/ETH,0.0011333,0.0011333,0.0011333,0.0011333,0.6188,0.00070128604
1662886800,2022-09-11 09:00:00,KNC/ETH,0.0011347,0.0011347,0.0011347,0.0011347,0,0
1662883200,2022-09-11 08:00:00,KNC/ETH,0.0011347,0.0011347,0.0011347,0.0011347,0,0
1662879600,2022-09-11 07:00:00,KNC/ETH,0.0011347,0.0011347,0.0011347,0.0011347,0,0
1662876000,2022-09-11 06:00:00,KNC/ETH,0.0011468,0.0011468,0.0011347,0.0011347,13.2777,0.01510780478
1662872400,2022-09-11 05:00:00,KNC/ETH,0.001162,0.001162,0.001162,0.001162,0,0
1662868800,2022-09-11 04:00:00,KNC/ETH,0.0011558,0.001162,0.0011557,0.001162,57.289,0.06637567575
1662865200,2022-09-11 03:00:00,KNC/ETH,0.0011454,0.0011454,0.0011454,0.0011454,0,0
1662861600,2022-09-11 02:00:00,KNC/ETH,0.0011454,0.0011454,0.0011454,0.0011454,4.2723,0.00489349242
1662858000,2022-09-11 01:00:00,KNC/ETH,0.0011572,0.0011572,0.0011572,0.0011572,22.6069,0.02616070468
1662854400,2022-09-11 00:00:00,KNC/ETH,0.0011576,0.0011673,0.0011491,0.0011491,297.9463,0.34746817434
1662850800,2022-09-10 23:00:00,KNC/ETH,0.0011644,0.0011725,0.0011586,0.0011586,80.4786,0.09386453503
1662847200,2022-09-10 22:00:00,KNC/ETH,0.0011469,0.0011469,0.0011469,0.0011469,2.8983,0.00332406027
1662843600,2022-09-10 21:00:00,KNC/ETH,0.001139,0.0011397,0.0011289,0.0011397,242.9703,0.27440305312
1662840000,2022-09-10 20:00:00,KNC/ETH,0.0011272,0.0011622,0.0011272,0.0011496,59.7399,0.06889860876
1662836400,2022-09-10 19:00:00,KNC/ETH,0.0011421,0.0011421,0.0011421,0.0011421,0,0
1662832800,2022-09-10 18:00:00,KNC/ETH,0.0011421,0.0011421,0.0011421,0.0011421,0.3471,0.00039642291
1662829200,2022-09-10 17:00:00,KNC/ETH,0.0011308,0.0011308,0.0011308,0.0011308,0,0
1662825600,2022-09-10 16:00:00,KNC/ETH,0.0011308,0.0011308,0.0011308,0.0011308,1.825,0.00206371
1662822000,2022-09-10 15:00:00,KNC/ETH,0.0011368,0.0011368,0.0011368,0.0011368,0,0
1662818400,2022-09-10 14:00:00,KNC/ETH,0.0011368,0.0011368,0.0011368,0.0011368,0.9187,0.00104437816
1662814800,2022-09-10 13:00:00,KNC/ETH,0.0011296,0.0011296,0.0011296,0.0011296,0,0
1662811200,2022-09-10 12:00:00,KNC/ETH,0.0011296,0.0011296,0.0011296,0.0011296,0,0
1662807600,2022-09-10 11:00:00,KNC/ETH,0.0011296,0.0011296,0.0011296,0.0011296,0,0
1662804000,2022-09-10 10:00:00,KNC/ETH,0.0011296,0.0011296,0.0011296,0.0011296,0.914,0.0010324544
1662800400,2022-09-10 09:00:00,KNC/ETH,0.0011284,0.0011328,0.0011284,0.0011328,2.8907,0.00326371608
1662796800,2022-09-10 08:00:00,KNC/ETH,0.0011344,0.0011625,0.0011123,0.0011178,399.2859,0.45195489734
1662793200,2022-09-10 07:00:00,KNC/ETH,0.0011214,0.0011214,0.0011214,0.0011214,0,0
1662789600,2022-09-10 06:00:00,KNC/ETH,0.0010794,0.0011214,0.0010794,0.0011214,287.1768,0.31725005109
1662786000,2022-09-10 05:00:00,KNC/ETH,0.0010769,0.0010769,0.0010769,0.0010769,0,0
1662782400,2022-09-10 04:00:00,KNC/ETH,0.0010769,0.0010769,0.0010769,0.0010769,0,0
1662778800,2022-09-10 03:00:00,KNC/ETH,0.0010769,0.0010769,0.0010769,0.0010769,0.5285,0.00056914165
1662775200,2022-09-10 02:00:00,KNC/ETH,0.0010836,0.0010836,0.0010836,0.0010836,0,0
1662771600,2022-09-10 01:00:00,KNC/ETH,0.0010881,0.0010881,0.0010836,0.0010836,321.9947,0.35027989615
1662768000,2022-09-10 00:00:00,KNC/ETH,0.0010719,0.0010719,0.0010719,0.0010719,0,0
1662764400,2022-09-09 23:00:00,KNC/ETH,0.0010719,0.0010719,0.0010719,0.0010719,0,0
1662760800,2022-09-09 22:00:00,KNC/ETH,0.0010719,0.0010719,0.0010719,0.0010719,0,0
1662757200,2022-09-09 21:00:00,KNC/ETH,0.0010681,0.0010719,0.0010681,0.0010719,1.0955,0.00117067355
1662753600,2022-09-09 20:00:00,KNC/ETH,0.0010709,0.0010709,0.0010709,0.0010709,0.6318,0.00067659462
1662750000,2022-09-09 19:00:00,KNC/ETH,0.0010699,0.0010699,0.0010699,0.0010699,0,0
1662746400,2022-09-09 18:00:00,KNC/ETH,0.0010699,0.0010699,0.0010699,0.0010699,0,0
1662742800,2022-09-09 17:00:00,KNC/ETH,0.0010699,0.0010699,0.0010699,0.0010699,0,0
1662739200,2022-09-09 16:00:00,KNC/ETH,0.0010699,0.0010699,0.0010699,0.0010699,0,0
1662735600,2022-09-09 15:00:00,KNC/ETH,0.0010699,0.0010699,0.0010699,0.0010699,10.0046,0.01070392154
1662732000,2022-09-09 14:00:00,KNC/ETH,0.0010795,0.0010795,0.0010795,0.0010795,0.15,0.000161925
1662728400,2022-09-09 13:00:00,KNC/ETH,0.0010809,0.0010809,0.0010809,0.0010809,0.6505,0.00070312545
1662724800,2022-09-09 12:00:00,KNC/ETH,0.0010798,0.0010798,0.0010791,0.0010791,242.5297,0.26175642206
1662721200,2022-09-09 11:00:00,KNC/ETH,0.0010907,0.0010907,0.0010907,0.0010907,0,0
1662717600,2022-09-09 10:00:00,KNC/ETH,0.0010907,0.0010907,0.0010907,0.0010907,0.3108,0.00033898956
1662714000,2022-09-09 09:00:00,KNC/ETH,0.0010872,0.0010872,0.0010872,0.0010872,0,0
1662710400,2022-09-09 08:00:00,KNC/ETH,0.001076,0.0010872,0.001076,0.0010872,152.2684,0.16519090999
1662706800,2022-09-09 07:00:00,KNC/ETH,0.0010789,0.0010789,0.0010789,0.0010789,0,0
1662703200,2022-09-09 06:00:00,KNC/ETH,0.0010789,0.0010789,0.0010789,0.0010789,0,0
1662699600,2022-09-09 05:00:00,KNC/ETH,0.0010789,0.0010789,0.0010789,0.0010789,0,0
1662696000,2022-09-09 04:00:00,KNC/ETH,0.0010789,0.0010789,0.0010789,0.0010789,0,0
1662692400,2022-09-09 03:00:00,KNC/ETH,0.0010902,0.0010902,0.0010789,0.0010789,1.8314,0.00199035016
1662688800,2022-09-09 02:00:00,KNC/ETH,0.0010863,0.0010863,0.0010863,0.0010863,0,0
1662685200,2022-09-09 01:00:00,KNC/ETH,0.0010863,0.0010863,0.0010863,0.0010863,0.5669,0.00061582347
1662681600,2022-09-09 00:00:00,KNC/ETH,0.001083,0.001083,0.001083,0.001083,11.1872,0.0121157376
1662678000,2022-09-08 23:00:00,KNC/ETH,0.0010807,0.0010807,0.0010806,0.0010806,0.4075,0.00044038461
1662674400,2022-09-08 22:00:00,KNC/ETH,0.0010835,0.0010835,0.0010835,0.0010835,0,0
1662670800,2022-09-08 21:00:00,KNC/ETH,0.0010837,0.0010837,0.0010835,0.0010835,5.3735,0.00582234781
1662667200,2022-09-08 20:00:00,KNC/ETH,0.0010784,0.0010784,0.0010784,0.0010784,0.7222,0.00077882048
1662663600,2022-09-08 19:00:00,KNC/ETH,0.001085,0.001085,0.001085,0.001085,0,0
1662660000,2022-09-08 18:00:00,KNC/ETH,0.001085,0.001085,0.001085,0.001085,0,0
1662656400,2022-09-08 17:00:00,KNC/ETH,0.001085,0.001085,0.001085,0.001085,0,0
1662652800,2022-09-08 16:00:00,KNC/ETH,0.001085,0.001085,0.001085,0.001085,0,0
1662649200,2022-09-08 15:00:00,KNC/ETH,0.001085,0.001085,0.001085,0.001085,0,0
1662645600,2022-09-08 14:00:00,KNC/ETH,0.001085,0.001085,0.001085,0.001085,0.7239,0.0007854315
1662642000,2022-09-08 13:00:00,KNC/ETH,0.0010843,0.0010843,0.0010843,0.0010843,0,0
1662638400,2022-09-08 12:00:00,KNC/ETH,0.0010843,0.0010843,0.0010843,0.0010843,0,0
1662634800,2022-09-08 11:00:00,KNC/ETH,0.0010843,0.0010843,0.0010843,0.0010843,0,0
1662631200,2022-09-08 10:00:00,KNC/ETH,0.0010843,0.0010843,0.0010843,0.0010843,0,0
1662627600,2022-09-08 09:00:00,KNC/ETH,0.0010843,0.0010843,0.0010843,0.0010843,0,0
1662624000,2022-09-08 08:00:00,KNC/ETH,0.0010843,0.0010843,0.0010843,0.0010843,0.4132,0.00044803276
1662620400,2022-09-08 07:00:00,KNC/ETH,0.0010847,0.0010955,0.0010842,0.0010842,5.581,0.00605899108
1662616800,2022-09-08 06:00:00,KNC/ETH,0.0010743,0.0010743,0.0010743,0.0010743,5.2397,0.00562900971
1662613200,2022-09-08 05:00:00,KNC/ETH,0.0010638,0.0010638,0.0010638,0.0010638,466.8178,0.49660077564
1662609600,2022-09-08 04:00:00,KNC/ETH,0.0010561,0.0010561,0.0010561,0.0010561,1.0001,0.00105620561
1662606000,2022-09-08 03:00:00,KNC/ETH,0.0010656,0.0010656,0.0010656,0.0010656,0,0
1662602400,2022-09-08 02:00:00,KNC/ETH,0.0010656,0.0010656,0.0010656,0.0010656,30.1799,0.03215970144
