https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume VEGA,Volume USDT
1657238400,2022-07-08 00:00:00,VEGA/USDT,1.9991,2.2592,1.9024,2.1016,17249.80785034,35402.326234886826
1657152000,2022-07-07 00:00:00,VEGA/USDT,1.8413,2.1715,1.7003,2.0057,28269.09398653,54064.490264483246
1657065600,2022-07-06 00:00:00,VEGA/USDT,1.7568,1.987,1.7356,1.8582,22831.09450036,42074.244115006669
1656979200,2022-07-05 00:00:00,VEGA/USDT,1.7135,1.95,1.6554,1.7372,29747.6829498,52784.410496121958
1656892800,2022-07-04 00:00:00,VEGA/USDT,1.6047,1.7916,1.554,1.7201,16473.30364594,27679.651553810051
1656806400,2022-07-03 00:00:00,VEGA/USDT,1.5977,1.7033,1.5205,1.583,46818.61885855,74780.497155755125
1656720000,2022-07-02 00:00:00,VEGA/USDT,1.5744,1.7096,1.4269,1.5802,52546.61880777,83610.434898765366
1656633600,2022-07-01 00:00:00,VEGA/USDT,1.7033,1.7834,1.5776,1.5914,7485.45596221,12654.826846296446
1656547200,2022-06-30 00:00:00,VEGA/USDT,1.5849,1.7279,1.4616,1.6829,46473.06018178,74098.742118306123
1656460800,2022-06-29 00:00:00,VEGA/USDT,1.6273,1.6372,1.4282,1.5942,57400.45318587,88118.104891976844
1656374400,2022-06-28 00:00:00,VEGA/USDT,2.0001,2.0363,1.603,1.6174,36919.43192989,65803.231129861779
1656288000,2022-06-27 00:00:00,VEGA/USDT,1.8627,2.1153,1.7612,2.0053,46201.58201108,89934.226089127061
1656201600,2022-06-26 00:00:00,VEGA/USDT,2.022,2.2815,1.8267,1.8547,81886.73656811,164625.077262237401
1656115200,2022-06-25 00:00:00,VEGA/USDT,1.603,2.37,1.5871,2.0278,93668.95567652,176664.244785280213
1656028800,2022-06-24 00:00:00,VEGA/USDT,1.3075,1.637,1.2651,1.6022,22575.6309696,31748.538769837342
1655942400,2022-06-23 00:00:00,VEGA/USDT,1.2105,1.3682,1.1601,1.3076,66447.56720517,83450.359010535109
1655856000,2022-06-22 00:00:00,VEGA/USDT,1.3694,1.3733,1.1933,1.2273,60168.32416415,76098.791321435492
1655769600,2022-06-21 00:00:00,VEGA/USDT,1.3541,1.4144,1.3043,1.359,16555.53322352,22652.561753650949
1655683200,2022-06-20 00:00:00,VEGA/USDT,1.3532,1.4221,1.3426,1.3636,6058.89436542,8388.305447782777
1655596800,2022-06-19 00:00:00,VEGA/USDT,1.3316,1.3975,1.2649,1.364,74455.37330256,99810.23222365987
1655510400,2022-06-18 00:00:00,VEGA/USDT,1.3772,1.4973,1.2752,1.3208,32520.85721832,43570.951503362494
1655424000,2022-06-17 00:00:00,VEGA/USDT,1.2888,1.4788,1.2849,1.3603,37997.4534203,52016.0681335369
1655337600,2022-06-16 00:00:00,VEGA/USDT,1.2756,1.5854,1.2177,1.2751,157822.51735465,211428.6232757184
1655251200,2022-06-15 00:00:00,VEGA/USDT,1.1593,1.4916,0.9933,1.29,102842.88366768,116641.300376069352
1655164800,2022-06-14 00:00:00,VEGA/USDT,1.1389,1.1946,1.11,1.1574,24906.13740503,28298.829555363884
1655078400,2022-06-13 00:00:00,VEGA/USDT,1.16,1.3431,1.11,1.1151,177840.75222318,208137.890749895981
1654992000,2022-06-12 00:00:00,VEGA/USDT,1.1848,1.3437,1.16,1.172,82797.8615453,102106.348120328964
1654905600,2022-06-11 00:00:00,VEGA/USDT,1.2549,1.285,1.1701,1.1776,15856.90319132,19353.525754093142
1654819200,2022-06-10 00:00:00,VEGA/USDT,1.3809,1.4,1.2,1.2551,171001.49927647,222833.790392248225
1654732800,2022-06-09 00:00:00,VEGA/USDT,1.3883,1.75,1.3159,1.382,136869.20945725,197385.74701659466
1654646400,2022-06-08 00:00:00,VEGA/USDT,1.2307,1.7714,1.1501,1.3884,102551.17840345,140981.357334542444
1654560000,2022-06-07 00:00:00,VEGA/USDT,1.4,1.421,1.1421,1.2235,315495.98513993,401803.078278267804
1654473600,2022-06-06 00:00:00,VEGA/USDT,1.4639,1.5192,1.3601,1.4,103230.26840814,149903.203763409095
1654387200,2022-06-05 00:00:00,VEGA/USDT,1.4498,1.4923,1.4272,1.4495,27921.69938556,41203.220383723154
1654300800,2022-06-04 00:00:00,VEGA/USDT,1.5371,1.5676,1.3881,1.4498,109629.74183704,165197.607523049404
1654214400,2022-06-03 00:00:00,VEGA/USDT,1.5773,1.5999,1.5126,1.5126,7022.83306714,10878.499305903151
1654128000,2022-06-02 00:00:00,VEGA/USDT,1.6937,1.7832,1.5503,1.5621,141466.2576594,235574.613670599716
1654041600,2022-06-01 00:00:00,VEGA/USDT,1.674,2.1,1.5179,1.7032,117602.263866,204958.901879343854
1653955200,2022-05-31 00:00:00,VEGA/USDT,1.6168,1.7679,1.5179,1.674,89630.75705711,147304.092033527013
1653868800,2022-05-30 00:00:00,VEGA/USDT,1.4498,1.8,1.4135,1.6428,101654.14571343,162699.777992383643
1653782400,2022-05-29 00:00:00,VEGA/USDT,1.3452,1.6253,1.3222,1.4498,48278.2215059,69691.402338297366
1653696000,2022-05-28 00:00:00,VEGA/USDT,1.2196,1.49,1.1623,1.3222,181304.98625376,231371.422974841229
1653609600,2022-05-27 00:00:00,VEGA/USDT,1.1937,1.2749,1.1434,1.24,50264.4458726,60770.913603320759
1653523200,2022-05-26 00:00:00,VEGA/USDT,1.4,1.5164,1.12,1.1936,203707.2424238,271356.963986130569
1653436800,2022-05-25 00:00:00,VEGA/USDT,1.7218,1.7409,1.3369,1.4,282278.32198442,422219.510047066608
1653350400,2022-05-24 00:00:00,VEGA/USDT,1.8423,1.983,1.6729,1.6898,51212.01384626,94355.395096014342
1653264000,2022-05-23 00:00:00,VEGA/USDT,1.888,2.1014,1.7263,1.8504,110874.51409037,209474.354974277116
1653177600,2022-05-22 00:00:00,VEGA/USDT,1.6913,2.0184,1.6913,1.8848,60593.23594503,111411.292462874739
1653091200,2022-05-21 00:00:00,VEGA/USDT,1.8396,1.9655,1.6628,1.6908,83179.71550649,150500.044760031396
1653004800,2022-05-20 00:00:00,VEGA/USDT,1.8359,2.7,1.7784,1.8396,211664.27178133,439822.738117976606
1652918400,2022-05-19 00:00:00,VEGA/USDT,1.6819,2.0352,1.5302,1.8359,228137.87274262,381261.391087364521
1652832000,2022-05-18 00:00:00,VEGA/USDT,1.5205,1.85,1.4001,1.6825,135287.0216567,220464.633485508625
1652745600,2022-05-17 00:00:00,VEGA/USDT,1.6278,1.8863,1.5001,1.5344,127173.91633132,208275.905999906794
1652659200,2022-05-16 00:00:00,VEGA/USDT,1.7587,2,1.5101,1.6278,290973.56158334,503590.729680194524
1652572800,2022-05-15 00:00:00,VEGA/USDT,1.707,2.0346,1.6073,1.7387,116349.1414507,205956.596004050477
1652486400,2022-05-14 00:00:00,VEGA/USDT,2.1012,2.86,1.5359,1.7165,177654.911448,362520.32072252326
1652400000,2022-05-13 00:00:00,VEGA/USDT,1.8334,2.4031,1.7,2.1191,54916.95365957,115090.918613493921
1652313600,2022-05-12 00:00:00,VEGA/USDT,1.8,2.0201,1.5101,1.8108,40032.49113766,68380.711254693289
1652227200,2022-05-11 00:00:00,VEGA/USDT,2.1794,2.4,1.8,1.8177,50444.18591625,112709.468500552417
1652140800,2022-05-10 00:00:00,VEGA/USDT,2.526,2.5589,1.7333,2.2029,129133.35715173,294634.397234820223
1652054400,2022-05-09 00:00:00,VEGA/USDT,3.02,3.3866,2.5263,2.5263,58131.27380987,173344.049996339081
1651968000,2022-05-08 00:00:00,VEGA/USDT,2.8999,3.2322,2.8866,3.03,22023.50577072,67602.339663857768
1651881600,2022-05-07 00:00:00,VEGA/USDT,2.9252,3.2433,2.8394,2.86,42469.32123877,129042.435503519592
1651795200,2022-05-06 00:00:00,VEGA/USDT,3.1058,3.394,2.8217,2.9224,111992.04636027,355965.942052486577
1651708800,2022-05-05 00:00:00,VEGA/USDT,3.4605,3.5893,3.05,3.1143,80785.8559207,274875.147869540882
1651622400,2022-05-04 00:00:00,VEGA/USDT,3.1498,3.4605,3.1498,3.4605,7732.37896057,25454.206410692414
1651536000,2022-05-03 00:00:00,VEGA/USDT,3.2001,3.2613,3.1253,3.1286,6030.82424441,19297.41475897378
1651449600,2022-05-02 00:00:00,VEGA/USDT,3.2248,3.3274,3.2,3.2357,13185.16374838,42776.65529727474
1651363200,2022-05-01 00:00:00,VEGA/USDT,3.5426,3.5861,3.2203,3.2724,10902.02713481,36786.421003590558
1651276800,2022-04-30 00:00:00,VEGA/USDT,3.6467,3.6969,3.5256,3.5291,2777.52450107,9972.952980025217
1651190400,2022-04-29 00:00:00,VEGA/USDT,3.6111,3.8139,3.5787,3.6467,10831.80569748,39827.558530622577
1651104000,2022-04-28 00:00:00,VEGA/USDT,3.5027,3.6587,3.4896,3.6587,2813.72530179,9994.951653487548
1651017600,2022-04-27 00:00:00,VEGA/USDT,3.5882,3.7101,3.4828,3.52,6894.20133227,24655.292097941366
1650931200,2022-04-26 00:00:00,VEGA/USDT,3.7071,3.9498,3.5596,3.5853,20307.98808509,78290.204505564069
1650844800,2022-04-25 00:00:00,VEGA/USDT,3.9111,4.076,3.4824,3.6993,54051.5422644,206070.614791977593
1650758400,2022-04-24 00:00:00,VEGA/USDT,4.0157,4.2189,3.8693,3.9111,32281.26440479,129143.268014842574
1650672000,2022-04-23 00:00:00,VEGA/USDT,4.0489,4.2469,3.8888,4.0019,59424.592,240614.85868191
1650585600,2022-04-22 00:00:00,VEGA/USDT,4.1381,4.1868,3.9983,4.0139,7236.56343675,29703.167651844304
1650499200,2022-04-21 00:00:00,VEGA/USDT,4.1241,4.6429,4.0915,4.1207,11758.29769591,51289.33932331946
1650412800,2022-04-20 00:00:00,VEGA/USDT,4.1985,4.5159,3.95,4.1164,10000.27413502,41496.228640362799
1650326400,2022-04-19 00:00:00,VEGA/USDT,3.7019,4.478,3.6775,4.166,20289.25937862,80383.175931834823
1650240000,2022-04-18 00:00:00,VEGA/USDT,3.99,4.0063,3.5171,3.7019,20708.69508855,78478.269004512128
1650153600,2022-04-17 00:00:00,VEGA/USDT,4.0159,4.1549,3.9649,3.99,6240.60217869,25058.911848351722
1650067200,2022-04-16 00:00:00,VEGA/USDT,3.564,4.1763,3.4484,3.9967,10788.82300974,40613.693020665869
1649980800,2022-04-15 00:00:00,VEGA/USDT,3.3346,3.6978,3.3346,3.5156,33481.876064,117949.068981496884
1649894400,2022-04-14 00:00:00,VEGA/USDT,3.745,3.7532,3.2586,3.3526,8592.12564677,29831.435918362752
1649808000,2022-04-13 00:00:00,VEGA/USDT,3.339,3.9273,3.2548,3.745,33020.89415023,121745.670542003981
1649721600,2022-04-12 00:00:00,VEGA/USDT,3.5806,3.8136,3.25,3.3507,10656.72922471,38012.449089926193
1649635200,2022-04-11 00:00:00,VEGA/USDT,4.0819,4.0819,3.5001,3.5806,6937.13842219,26154.531982003545
1649548800,2022-04-10 00:00:00,VEGA/USDT,4.2418,4.35,4.0501,4.1155,1940.54563262,8090.074184227828
1649462400,2022-04-09 00:00:00,VEGA/USDT,4.0833,4.6429,4.0489,4.2783,4026.72018579,16760.329458741267
1649376000,2022-04-08 00:00:00,VEGA/USDT,4.2179,4.2783,4.05,4.06,5439.1493883,22654.752408476291
1649289600,2022-04-07 00:00:00,VEGA/USDT,4.2833,4.2865,4.1613,4.2139,3049.46324103,12898.805577458576
1649203200,2022-04-06 00:00:00,VEGA/USDT,4.4301,4.4515,4.2752,4.2755,4029.65851189,17612.83539128426
1649116800,2022-04-05 00:00:00,VEGA/USDT,4.8284,4.8323,4.407,4.4199,8500.33908298,38647.051503749298
1649030400,2022-04-04 00:00:00,VEGA/USDT,4.9001,4.9382,4.6563,4.8284,4260.08119135,20586.494848924062
1648944000,2022-04-03 00:00:00,VEGA/USDT,4.7826,5.4181,4.4,4.8903,10631.49695873,51212.006506206382
1648857600,2022-04-02 00:00:00,VEGA/USDT,5.0014,5.8053,4.7001,4.8389,46844.93110455,243752.234643052454
1648771200,2022-04-01 00:00:00,VEGA/USDT,4.7266,5.0505,4.5985,5.0269,11585.48015011,55849.385211096383
1648684800,2022-03-31 00:00:00,VEGA/USDT,4.7411,4.9928,4.6429,4.6831,7759.68278704,37208.132751570937
1648598400,2022-03-30 00:00:00,VEGA/USDT,4.9134,4.9519,4.61,4.7598,3720.53455838,17973.714463468929
1648512000,2022-03-29 00:00:00,VEGA/USDT,4.7667,5.0391,4.7592,4.9134,8782.02254293,42796.350539025912
1648425600,2022-03-28 00:00:00,VEGA/USDT,4.6925,4.8206,4.6395,4.747,10428.14554307,49174.784043268782
1648339200,2022-03-27 00:00:00,VEGA/USDT,4.676,4.7015,4.6251,4.7015,2037.23709581,9514.661685761925
1648252800,2022-03-26 00:00:00,VEGA/USDT,4.5886,4.8065,4.5815,4.6762,9472.86044189,44259.819522823133
1648166400,2022-03-25 00:00:00,VEGA/USDT,4.8152,4.86,4.5699,4.5699,5173.38684647,24579.440801140028
1648080000,2022-03-24 00:00:00,VEGA/USDT,4.3959,5.865,4.385,4.8231,35952.81509718,171699.853332374009
1647993600,2022-03-23 00:00:00,VEGA/USDT,4.4757,4.5225,4.305,4.4318,8893.54458644,39604.177050743278
1647907200,2022-03-22 00:00:00,VEGA/USDT,4.2856,4.4968,4.269,4.4757,3511.60746219,15548.156571297138
1647820800,2022-03-21 00:00:00,VEGA/USDT,4.5673,4.5804,4.269,4.2963,6347.09479061,27705.329778648602
1647734400,2022-03-20 00:00:00,VEGA/USDT,4.6616,4.7211,4.5049,4.5674,1721.88700231,7968.101158407841
1647648000,2022-03-19 00:00:00,VEGA/USDT,4.5769,4.6897,4.4756,4.6616,7371.69924297,33666.550914179567
1647561600,2022-03-18 00:00:00,VEGA/USDT,4.62,4.749,4.4449,4.612,6235.70313352,28535.942019283739
1647475200,2022-03-17 00:00:00,VEGA/USDT,4.4966,4.7188,4.3547,4.6099,4227.7563696,19327.241575486724
1647388800,2022-03-16 00:00:00,VEGA/USDT,4.3353,4.5317,4.2957,4.4958,2995.17778825,13223.444595756542
1647302400,2022-03-15 00:00:00,VEGA/USDT,4.7616,4.7616,4.2566,4.3624,7563.32878442,33650.796057503798
1647216000,2022-03-14 00:00:00,VEGA/USDT,4.7826,4.9024,4.5844,4.7419,4011.36467662,19151.481574761096
1647129600,2022-03-13 00:00:00,VEGA/USDT,4.9161,4.9586,4.7826,4.7826,2342.95606943,11355.88552892505
1647043200,2022-03-12 00:00:00,VEGA/USDT,5.1001,5.2,4.8319,4.9561,5152.03774873,25900.522728453171
1646956800,2022-03-11 00:00:00,VEGA/USDT,5.4371,5.4645,5.1001,5.1308,2819.1663489,14820.755024276024
1646870400,2022-03-10 00:00:00,VEGA/USDT,6.0185,6.0185,5.3795,5.44,6338.02270671,35030.844297085399
1646784000,2022-03-09 00:00:00,VEGA/USDT,6.0326,6.2238,5.8568,5.9749,4301.95799463,26157.568471686678
1646697600,2022-03-08 00:00:00,VEGA/USDT,5.501,6.1169,5.411,6.0326,6502.36050803,37366.346157931385
1646611200,2022-03-07 00:00:00,VEGA/USDT,6.4132,6.4132,5.4802,5.5205,19804.31424749,121177.502343550763
1646524800,2022-03-06 00:00:00,VEGA/USDT,6.3833,6.7163,6.0021,6.4132,29488.37747536,186656.416017332876
1646438400,2022-03-05 00:00:00,VEGA/USDT,6.1886,6.4493,5.8782,6.4277,5534.34745255,34407.364879948569
1646352000,2022-03-04 00:00:00,VEGA/USDT,6.338,6.5249,6.0905,6.1887,6786.16258553,42432.463809647584
1646265600,2022-03-03 00:00:00,VEGA/USDT,6.2276,6.5446,5.9463,6.338,6815.71077908,42511.034148057841
1646179200,2022-03-02 00:00:00,VEGA/USDT,5.8414,6.7608,5.811,6.2159,10226.38025284,62316.942162555276
1646092800,2022-03-01 00:00:00,VEGA/USDT,5.5649,6.032,5.4396,5.8604,10501.35605196,59486.340718471997
1646006400,2022-02-28 00:00:00,VEGA/USDT,5.0482,5.817,5,5.5579,14804.78355102,80132.878283862029
1645920000,2022-02-27 00:00:00,VEGA/USDT,5.0031,5.4357,4.8038,5.039,10467.24947669,53284.178436960946
1645833600,2022-02-26 00:00:00,VEGA/USDT,4.5741,5.4686,4.527,5.0043,16773.7763363,84886.972174695831
1645747200,2022-02-25 00:00:00,VEGA/USDT,4.253,4.6315,4.23,4.5741,5066.41119798,22455.688407880533
1645660800,2022-02-24 00:00:00,VEGA/USDT,4.9127,5.0167,4.0439,4.3033,21141.85116038,91801.621539169623
1645574400,2022-02-23 00:00:00,VEGA/USDT,4.3905,5.3541,4.344,4.9437,16481.28947249,82399.193672282994
1645488000,2022-02-22 00:00:00,VEGA/USDT,4.6694,4.6694,4.1747,4.385,21223.31308594,92837.449855718641
1645401600,2022-02-21 00:00:00,VEGA/USDT,4.882,4.9888,4.6511,4.7062,8833.63111417,42731.87745188951
1645315200,2022-02-20 00:00:00,VEGA/USDT,5.1468,5.3523,4.825,4.9333,18954.19977651,95532.365864134505
1645228800,2022-02-19 00:00:00,VEGA/USDT,5.0572,5.2198,5,5.13,3257.63211631,16602.187411220157
1645142400,2022-02-18 00:00:00,VEGA/USDT,5.2335,5.2335,5.0025,5.0331,2567.23235638,13192.169117117997
1645056000,2022-02-17 00:00:00,VEGA/USDT,5.6586,5.6908,5.2,5.2024,6593.19511301,35986.497708811891
1644969600,2022-02-16 00:00:00,VEGA/USDT,5.962,5.9921,5.6172,5.683,4930.65865212,28304.501673337463
1644883200,2022-02-15 00:00:00,VEGA/USDT,5.7481,6.3218,5.7095,5.9597,9319.00139151,56159.588709236174
1644796800,2022-02-14 00:00:00,VEGA/USDT,6.1613,6.1613,5.4,5.7371,15535.22228967,88642.598163310912
1644710400,2022-02-13 00:00:00,VEGA/USDT,6.3335,6.3928,6.0835,6.1141,5300.36872192,33055.362032987197
1644624000,2022-02-12 00:00:00,VEGA/USDT,6.51,6.6462,6.1992,6.339,6304.82808817,40268.293589684791
1644537600,2022-02-11 00:00:00,VEGA/USDT,7.1611,7.1611,6.4493,6.51,11239.67614456,76231.863501727759
1644451200,2022-02-10 00:00:00,VEGA/USDT,8.1971,8.1971,6.9693,7.1611,11607.31416857,86957.563037250239
1644364800,2022-02-09 00:00:00,VEGA/USDT,7.767,8.4355,7.7117,8.1477,15479.775672,124872.989771759363
1644278400,2022-02-08 00:00:00,VEGA/USDT,7.7812,8.1368,7.4535,7.7381,10866.00841587,85214.198947626688
1644192000,2022-02-07 00:00:00,VEGA/USDT,7.5326,7.9553,7.4889,7.7715,8183.87255589,63284.411517305591
1644105600,2022-02-06 00:00:00,VEGA/USDT,7.6822,7.8114,7.0804,7.5708,8096.03004716,60599.392266803777
1644019200,2022-02-05 00:00:00,VEGA/USDT,7.4427,7.8445,7.3401,7.6822,23905.4708517,181226.13145968668
1643932800,2022-02-04 00:00:00,VEGA/USDT,6.6523,7.8418,6.6,7.436,15644.23707009,114048.457899415502
1643846400,2022-02-03 00:00:00,VEGA/USDT,5.8549,8.9344,5.8366,6.6057,39916.70264816,292174.42871712328
1643760000,2022-02-02 00:00:00,VEGA/USDT,6.0678,6.128,5.8149,5.8783,7468.30176399,44283.332217288345
