https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume REP,Volume USDT
1659139200,2022-07-30 00:00:00,REP/USDT,8.594,8.784,8.403,8.553,4732.7543,40362.4988779
1659052800,2022-07-29 00:00:00,REP/USDT,8.628,9.145,8.343,8.598,17834.977,154753.4951643
1658966400,2022-07-28 00:00:00,REP/USDT,8.303,8.786,8.123,8.614,956.2273,8043.6690878
1658880000,2022-07-27 00:00:00,REP/USDT,7.826,8.284,7.727,8.284,1062.9677,8303.6814222
1658793600,2022-07-26 00:00:00,REP/USDT,7.892,8.114,7.627,7.891,1002.6677,7939.9853982
1658707200,2022-07-25 00:00:00,REP/USDT,8.404,8.404,7.845,7.845,155.0187,1236.4322099
1658620800,2022-07-24 00:00:00,REP/USDT,8.553,8.603,8.395,8.444,125.7412,1065.4418892
1658534400,2022-07-23 00:00:00,REP/USDT,8.468,9.298,8.303,8.582,3356.6209,29820.3238137
1658448000,2022-07-22 00:00:00,REP/USDT,8.357,8.614,8.276,8.503,727.59,6138.904168
1658361600,2022-07-21 00:00:00,REP/USDT,8.297,8.453,8.007,8.407,258.3939,2108.5209189
1658275200,2022-07-20 00:00:00,REP/USDT,8.688,9.439,8.262,8.36,2699.4279,23993.7337993
1658188800,2022-07-19 00:00:00,REP/USDT,8.605,8.804,8.346,8.736,864.81237197,7369.50589896982
1658102400,2022-07-18 00:00:00,REP/USDT,8.259,8.695,8.154,8.695,274.36552171,2307.83813851846
1658016000,2022-07-17 00:00:00,REP/USDT,8.202,8.546,8.136,8.259,464.51831724,3886.31859265186
1657929600,2022-07-16 00:00:00,REP/USDT,8.054,8.194,7.858,8.174,493.3373,3927.2221435
1657843200,2022-07-15 00:00:00,REP/USDT,7.868,8.084,7.821,7.997,426.37736193,3395.77591384153
1657756800,2022-07-14 00:00:00,REP/USDT,7.917,7.973,7.569,7.973,249.82909149,1942.63562744977
1657670400,2022-07-13 00:00:00,REP/USDT,7.692,7.927,7.345,7.896,1274.5913554,9839.35710643366
1657584000,2022-07-12 00:00:00,REP/USDT,7.743,7.744,7.598,7.663,122.6488,944.2238857
1657497600,2022-07-11 00:00:00,REP/USDT,8.266,8.44,7.677,7.837,728.28942638,5897.51655872847
1657411200,2022-07-10 00:00:00,REP/USDT,8.551,8.579,8.119,8.248,116.11276798,974.28762764532
1657324800,2022-07-09 00:00:00,REP/USDT,8.404,8.632,8.345,8.52,1313.87089446,11182.1261900161
1657238400,2022-07-08 00:00:00,REP/USDT,8.341,8.733,8.125,8.404,2556.62261027,21503.06418085228
1657152000,2022-07-07 00:00:00,REP/USDT,8.168,8.423,8.017,8.338,660.76363266,5451.4933568395
1657065600,2022-07-06 00:00:00,REP/USDT,8.105,8.336,7.887,8.168,2355.40051543,19118.74326167946
1656979200,2022-07-05 00:00:00,REP/USDT,8.134,8.213,7.777,8.093,1813.82498391,14704.15275745612
1656892800,2022-07-04 00:00:00,REP/USDT,8.004,8.196,7.765,8.196,466.74007836,3759.69244226064
1656806400,2022-07-03 00:00:00,REP/USDT,8.013,8.064,7.847,8.043,1234.1900236,9803.56544250021
1656720000,2022-07-02 00:00:00,REP/USDT,8.026,8.12,7.812,8.116,464.65597193,3702.32228047102
1656633600,2022-07-01 00:00:00,REP/USDT,8.028,8.176,7.757,8.076,1147.51705775,9162.48242238691
1656547200,2022-06-30 00:00:00,REP/USDT,8.343,9.066,7.49,8.038,5770.54162002,47556.49775712647
1656460800,2022-06-29 00:00:00,REP/USDT,8.416,8.644,8.052,8.346,1427.52941005,11935.70256869035
1656374400,2022-06-28 00:00:00,REP/USDT,8.815,8.815,8.4,8.426,1292.47871741,11122.44825027052
1656288000,2022-06-27 00:00:00,REP/USDT,8.772,9.394,8.5,8.815,4556.86302352,40886.70844009924
1656201600,2022-06-26 00:00:00,REP/USDT,9.285,9.38,8.733,8.825,1112.90407629,10203.01067808098
1656115200,2022-06-25 00:00:00,REP/USDT,8.914,10.492,8.898,9.305,13608.25936094,132983.69314248536
1656028800,2022-06-24 00:00:00,REP/USDT,8.774,9.02,8.534,8.832,4177.61642376,36150.24660153026
1655942400,2022-06-23 00:00:00,REP/USDT,8.417,8.851,8.114,8.851,6420.93627353,54430.18301283133
1655856000,2022-06-22 00:00:00,REP/USDT,8.005,10.308,7.862,8.442,22979.80938656,212301.37418104038
1655769600,2022-06-21 00:00:00,REP/USDT,7.869,8.857,7.673,8.002,10936.36019206,87776.99653975729
1655683200,2022-06-20 00:00:00,REP/USDT,7.893,7.933,7.412,7.933,3304.47487598,25251.32614242524
1655596800,2022-06-19 00:00:00,REP/USDT,7.608,7.975,7.028,7.931,3890.53932719,28960.6828397014
1655510400,2022-06-18 00:00:00,REP/USDT,8.417,8.603,6.912,7.626,2730.1177852,20875.82407495726
1655424000,2022-06-17 00:00:00,REP/USDT,8.135,8.811,7.913,8.425,9320.40105564,78170.87283735205
1655337600,2022-06-16 00:00:00,REP/USDT,7.042,10.956,7.042,8.135,55883.10971562,512308.85555514343
1655251200,2022-06-15 00:00:00,REP/USDT,6.543,7.042,5.841,7.042,3653.87970645,23311.61142935732
1655164800,2022-06-14 00:00:00,REP/USDT,6.538,6.719,5.86,6.55,2930.59285618,19021.55200801666
1655078400,2022-06-13 00:00:00,REP/USDT,7.647,8.126,6.281,6.44,8030.0743874,57734.26980723811
1654992000,2022-06-12 00:00:00,REP/USDT,8.392,8.755,7.573,7.573,1773.30080812,14511.19527638649
1654905600,2022-06-11 00:00:00,REP/USDT,8.731,9.89,8.088,8.41,4148.3416692,37724.1674936176
1654819200,2022-06-10 00:00:00,REP/USDT,9.305,9.537,8.679,8.738,2115.87700345,19324.6472965423
1654732800,2022-06-09 00:00:00,REP/USDT,9.503,10.039,9.264,9.344,7816.30949174,73334.93835540737
1654646400,2022-06-08 00:00:00,REP/USDT,9.719,9.736,9.359,9.485,1369.7753386,13001.93843615255
1654560000,2022-06-07 00:00:00,REP/USDT,10.273,10.273,9.33,9.754,2856.3762494,27958.940051314
1654473600,2022-06-06 00:00:00,REP/USDT,10.112,10.5,9.956,10.295,4473.74803333,45559.00367711355
1654387200,2022-06-05 00:00:00,REP/USDT,9.961,10.69,9.677,10.156,4949.91582765,49631.81069594835
1654300800,2022-06-04 00:00:00,REP/USDT,9.998,9.998,9.523,9.931,1157.46063603,11267.67255077792
1654214400,2022-06-03 00:00:00,REP/USDT,10.06,10.799,9.5,10.03,3513.29160538,36054.98962260316
1654128000,2022-06-02 00:00:00,REP/USDT,9.844,10.726,9.403,10.045,3425.08095863,34220.95606461816
1654041600,2022-06-01 00:00:00,REP/USDT,10.794,10.794,9.651,9.89,2684.28004744,27372.72858487314
1653955200,2022-05-31 00:00:00,REP/USDT,11.653,11.688,10.53,10.845,7502.12203988,83073.71353759758
1653868800,2022-05-30 00:00:00,REP/USDT,11.359,12.044,10.884,11.653,22279.04681654,252891.10205537486
1653782400,2022-05-29 00:00:00,REP/USDT,9.202,13.704,9.181,11.328,46190.06887833,538399.94415988243
1653696000,2022-05-28 00:00:00,REP/USDT,9.421,9.421,8.973,9.228,5477.8466585,50207.88439010455
1653609600,2022-05-27 00:00:00,REP/USDT,9.292,10.753,8.814,9.392,13289.65064557,130956.64219219694
1653523200,2022-05-26 00:00:00,REP/USDT,10.17,10.17,8.618,9.283,1860.28241423,17242.82687644813
1653436800,2022-05-25 00:00:00,REP/USDT,10.478,10.556,9.573,10.151,1617.40791772,16132.61241811764
1653350400,2022-05-24 00:00:00,REP/USDT,10.909,11.833,9.771,10.478,8777.81273138,95864.21414774692
1653264000,2022-05-23 00:00:00,REP/USDT,12.764,15.868,10.8,10.903,56717.73276577,753368.05630155016
1653177600,2022-05-22 00:00:00,REP/USDT,7.095,12.833,7.095,12.765,76612.9793718,761846.57503896778
1653091200,2022-05-21 00:00:00,REP/USDT,7.004,7.166,6.922,7.089,389.7445,2768.8577324
1653004800,2022-05-20 00:00:00,REP/USDT,7.282,7.335,6.837,7.006,302.05097566,2169.32217624286
1652918400,2022-05-19 00:00:00,REP/USDT,6.933,7.39,6.627,7.293,1153.51856549,8047.4845367437
1652832000,2022-05-18 00:00:00,REP/USDT,7.884,8.036,6.916,6.916,806.55741194,6061.9037841078
1652745600,2022-05-17 00:00:00,REP/USDT,7.295,8.215,7.295,7.884,1972.5271803,15472.82375767995
1652659200,2022-05-16 00:00:00,REP/USDT,7.765,8.1,7.116,7.276,726.82810171,5627.3204276078
1652572800,2022-05-15 00:00:00,REP/USDT,7.32,7.8,7.22,7.755,1012.4213,7572.5082622
1652486400,2022-05-14 00:00:00,REP/USDT,7.066,7.365,6.659,7.305,1297.87072849,9177.98478255764
1652400000,2022-05-13 00:00:00,REP/USDT,6.427,7.364,6.34,7.062,2152.99606976,15109.11530305876
1652313600,2022-05-12 00:00:00,REP/USDT,7.129,7.345,5.581,6.329,1968.61520897,12464.18750710798
1652227200,2022-05-11 00:00:00,REP/USDT,9.072,9.2,6.954,7.116,2231.57370106,17349.20009711006
1652140800,2022-05-10 00:00:00,REP/USDT,8.933,9.713,8.506,9.082,2374.82342055,21773.85074090226
1652054400,2022-05-09 00:00:00,REP/USDT,10.516,12.088,8.933,8.933,8861.26157403,96930.4467811384
1651968000,2022-05-08 00:00:00,REP/USDT,10.896,10.935,10.437,10.489,1011.3717,10787.4225299
1651881600,2022-05-07 00:00:00,REP/USDT,11.216,11.251,10.808,10.896,1272.84,14029.9773741
1651795200,2022-05-06 00:00:00,REP/USDT,11.448,11.544,10.881,11.217,1217.05447057,13585.46133354255
1651708800,2022-05-05 00:00:00,REP/USDT,12.487,12.726,11.282,11.441,2139.83756712,26044.32101101773
1651622400,2022-05-04 00:00:00,REP/USDT,11.496,12.487,11.464,12.487,798.1641962,9461.2647942904
1651536000,2022-05-03 00:00:00,REP/USDT,11.753,11.906,11.424,11.496,550.15267656,6373.25866971006
1651449600,2022-05-02 00:00:00,REP/USDT,12.072,12.12,11.54,11.781,2395.14952501,28306.42738200582
1651363200,2022-05-01 00:00:00,REP/USDT,11.662,12.106,11.352,12.021,773.82653123,9137.04461932213
1651276800,2022-04-30 00:00:00,REP/USDT,12.794,12.815,11.6,11.657,825.70779934,10197.4908008216
1651190400,2022-04-29 00:00:00,REP/USDT,13.396,13.958,12.685,12.815,995.88473234,13371.12739867748
1651104000,2022-04-28 00:00:00,REP/USDT,13.135,13.587,12.984,13.396,993.9600011,13162.3258723056
1651017600,2022-04-27 00:00:00,REP/USDT,12.888,13.464,12.729,13.139,629.09760318,8257.73438570644
1650931200,2022-04-26 00:00:00,REP/USDT,13.836,13.862,12.758,12.84,903.2260346,11849.26205512508
1650844800,2022-04-25 00:00:00,REP/USDT,14.014,14.742,12.884,13.78,4318.99473822,58887.20801216417
1650758400,2022-04-24 00:00:00,REP/USDT,13.947,14.19,13.719,13.992,711.8426,9859.2827074
1650672000,2022-04-23 00:00:00,REP/USDT,14.459,14.459,13.81,13.992,1652.171976,23162.49946611068
1650585600,2022-04-22 00:00:00,REP/USDT,14.004,15.526,13.961,14.472,16496.03095848,243919.75755003413
1650499200,2022-04-21 00:00:00,REP/USDT,13.896,14.551,13.752,14.011,2242.39813407,31748.88912662959
1650412800,2022-04-20 00:00:00,REP/USDT,13.992,14.322,13.663,13.896,2133.84836728,29981.86951593247
1650326400,2022-04-19 00:00:00,REP/USDT,13.543,14.161,13.511,13.992,1774.70470903,24715.5663244206
1650240000,2022-04-18 00:00:00,REP/USDT,13.432,13.609,12.856,13.543,1702.8713,22630.9967569
1650153600,2022-04-17 00:00:00,REP/USDT,13.694,13.846,13.464,13.464,1728.72138738,23789.77329031331
1650067200,2022-04-16 00:00:00,REP/USDT,13.657,13.721,13.444,13.702,618.4913,8421.6088117
1649980800,2022-04-15 00:00:00,REP/USDT,13.542,13.782,13.478,13.73,670.74117738,9127.42288752122
1649894400,2022-04-14 00:00:00,REP/USDT,13.999,14.113,13.404,13.573,1473.75745679,20360.31722941067
1649808000,2022-04-13 00:00:00,REP/USDT,13.51,14.037,13.416,13.959,3005.5897899,41297.5249810816
1649721600,2022-04-12 00:00:00,REP/USDT,13.013,13.817,12.936,13.543,4655.84607164,62129.9457308838
1649635200,2022-04-11 00:00:00,REP/USDT,14.276,14.436,12.945,12.979,5420.56441911,72649.97906872912
1649548800,2022-04-10 00:00:00,REP/USDT,14.434,14.742,14.158,14.285,1733.84181029,25071.88907679484
1649462400,2022-04-09 00:00:00,REP/USDT,14.136,14.424,14.088,14.424,1233.68374016,17580.06230100308
1649376000,2022-04-08 00:00:00,REP/USDT,14.712,14.831,14.065,14.097,1045.23373329,15000.05947693081
1649289600,2022-04-07 00:00:00,REP/USDT,14.376,14.792,14.28,14.76,1168.55455674,17035.5393527714
1649203200,2022-04-06 00:00:00,REP/USDT,15.816,15.816,14.241,14.408,3291.80304496,48889.21321747864
1649116800,2022-04-05 00:00:00,REP/USDT,16.204,16.561,15.741,15.817,4079.27140125,65540.84491539911
1649030400,2022-04-04 00:00:00,REP/USDT,16.716,18.096,15.05,16.12,20235.15941706,342520.46272194541
1648944000,2022-04-03 00:00:00,REP/USDT,17.02,17.077,16.499,16.7,992.60998914,16578.63627965184
1648857600,2022-04-02 00:00:00,REP/USDT,16.632,17.249,16.486,17.088,5263.52221617,88888.25617993915
1648771200,2022-04-01 00:00:00,REP/USDT,16.09,17.181,15.784,16.609,4797.34612694,78991.4073574941
1648684800,2022-03-31 00:00:00,REP/USDT,16.333,17.107,15.691,16.027,7330.23080719,120351.48043853303
1648598400,2022-03-30 00:00:00,REP/USDT,16.118,16.434,15.71,16.334,2886.37948063,46636.69570952262
1648512000,2022-03-29 00:00:00,REP/USDT,16.157,16.686,15.679,16.117,6699.95830367,108666.25075605562
1648425600,2022-03-28 00:00:00,REP/USDT,16.07,16.799,15.667,16.255,10972.24597146,176956.71673448463
1648339200,2022-03-27 00:00:00,REP/USDT,15.273,16.9,15.216,16.016,40475.74878537,648472.80713128825
1648252800,2022-03-26 00:00:00,REP/USDT,14.719,15.378,14.69,15.27,2089.30007129,31272.80419729549
1648166400,2022-03-25 00:00:00,REP/USDT,14.684,15.026,14.5,14.6,2678.03330067,39523.7829724495
1648080000,2022-03-24 00:00:00,REP/USDT,14.518,14.78,14.268,14.755,1869.60461581,27023.76687011604
1647993600,2022-03-23 00:00:00,REP/USDT,14.313,14.724,14.08,14.346,2856.17637471,41006.93403885577
1647907200,2022-03-22 00:00:00,REP/USDT,13.946,14.437,13.918,14.266,362.26127622,5142.75557769366
1647820800,2022-03-21 00:00:00,REP/USDT,13.868,14.066,13.648,14,135.26547316,1879.48417035473
1647734400,2022-03-20 00:00:00,REP/USDT,14.086,14.287,13.707,13.854,1585.04608373,22273.66038371814
1647648000,2022-03-19 00:00:00,REP/USDT,13.8,14.196,13.8,14.073,458.5801951,6417.72097342902
1647561600,2022-03-18 00:00:00,REP/USDT,13.504,13.8,13.334,13.726,614.8226181,8398.75443593984
1647475200,2022-03-17 00:00:00,REP/USDT,13.463,13.589,13.356,13.508,95.65312628,1286.43547245982
1647388800,2022-03-16 00:00:00,REP/USDT,13.14,13.51,12.936,13.463,881.9325,11636.8422765
1647302400,2022-03-15 00:00:00,REP/USDT,13.32,13.358,12.809,13.053,108.574,1436.9940047
1647216000,2022-03-14 00:00:00,REP/USDT,13.079,13.439,12.858,13.223,736.17260475,9651.22650603294
1647129600,2022-03-13 00:00:00,REP/USDT,13.49,14.083,13.003,13.003,2758.5417,37240.4791423
1647043200,2022-03-12 00:00:00,REP/USDT,13.408,13.657,13.398,13.486,673.2896,9088.6511896
1646956800,2022-03-11 00:00:00,REP/USDT,13.72,13.881,13.3,13.476,2249.7564,30428.041295
1646870400,2022-03-10 00:00:00,REP/USDT,14.002,14.055,13.275,13.743,2402.52346342,33016.08464891618
1646784000,2022-03-09 00:00:00,REP/USDT,13.593,14.124,13.552,14.11,276.40564331,3856.87690406853
1646697600,2022-03-08 00:00:00,REP/USDT,13.398,13.663,13.263,13.527,465.2534,6299.168063
1646611200,2022-03-07 00:00:00,REP/USDT,13.521,13.846,13.101,13.35,394.7049,5334.026793
1646524800,2022-03-06 00:00:00,REP/USDT,13.974,13.983,13.388,13.477,63.92580846,872.32189199106
1646438400,2022-03-05 00:00:00,REP/USDT,13.831,14.031,13.563,13.95,619.4274,8519.3302148
1646352000,2022-03-04 00:00:00,REP/USDT,14.867,14.867,13.666,13.822,592.281,8369.192658
1646265600,2022-03-03 00:00:00,REP/USDT,15.51,17.716,14.495,14.919,4041.03901081,65737.14305531676
1646179200,2022-03-02 00:00:00,REP/USDT,15.181,15.663,14.724,15.502,2302.4266487,34632.18559984348
1646092800,2022-03-01 00:00:00,REP/USDT,14.914,15.296,14.449,15.187,3631.83025181,53945.29856365684
1646006400,2022-02-28 00:00:00,REP/USDT,13.787,14.901,13.553,14.901,434.4358,6121.0300773
1645920000,2022-02-27 00:00:00,REP/USDT,14.455,14.836,13.6,13.75,1154.84300061,16275.50789659046
1645833600,2022-02-26 00:00:00,REP/USDT,14.295,14.863,14.026,14.472,2412.09681498,34469.47766913525
1645747200,2022-02-25 00:00:00,REP/USDT,13.769,14.435,13.188,14.296,1606.38105441,21986.26917203052
1645660800,2022-02-24 00:00:00,REP/USDT,14.245,14.392,12.581,13.78,5571.36684926,73992.1460335459
1645574400,2022-02-23 00:00:00,REP/USDT,14.199,15.486,13.843,14.318,2655.09055162,39433.49782979281
1645488000,2022-02-22 00:00:00,REP/USDT,13.584,14.536,13.193,14.2,2449.27065989,34132.35097408632
1645401600,2022-02-21 00:00:00,REP/USDT,13.846,15.317,13.427,13.613,2690.71812815,39392.44632132132
1645315200,2022-02-20 00:00:00,REP/USDT,14.518,15.246,13.713,13.93,6414.03580788,92439.642362587
1645228800,2022-02-19 00:00:00,REP/USDT,13.937,15.552,13.382,14.632,12233.22069702,180626.31877749807
1645142400,2022-02-18 00:00:00,REP/USDT,13.757,15.12,13.735,13.973,5496.23661756,79111.78533821644
1645056000,2022-02-17 00:00:00,REP/USDT,14.767,15.226,13.714,13.751,9373.14509201,138482.49223953716
1644969600,2022-02-16 00:00:00,REP/USDT,14.924,14.987,14.437,14.755,1010.06316354,14773.57671545882
1644883200,2022-02-15 00:00:00,REP/USDT,14.199,14.967,14.07,14.967,1596.5302,23026.2623471
1644796800,2022-02-14 00:00:00,REP/USDT,13.936,14.63,13.659,14.165,3558.6589,50069.0607662
1644710400,2022-02-13 00:00:00,REP/USDT,14.294,14.589,13.7,13.938,1562.66695625,22175.76725310138
1644624000,2022-02-12 00:00:00,REP/USDT,14.496,14.496,13.989,14.217,1275.67552257,18120.20470128249
1644537600,2022-02-11 00:00:00,REP/USDT,15.016,15.202,14.281,14.496,630.79970102,9330.85173805423
1644451200,2022-02-10 00:00:00,REP/USDT,15.343,15.426,14.795,15.016,447.07373317,6806.63459779879
1644364800,2022-02-09 00:00:00,REP/USDT,15.186,15.798,14.849,15.364,1318.14455388,20320.5858738856
1644278400,2022-02-08 00:00:00,REP/USDT,15.737,15.796,14.714,15.223,823.37886438,12527.29164700184
1644192000,2022-02-07 00:00:00,REP/USDT,15.452,15.798,15.1,15.651,1401.2324418,21589.01571738914
1644105600,2022-02-06 00:00:00,REP/USDT,15.458,15.6,14.891,15.452,485.60840177,7401.76911274311
1644019200,2022-02-05 00:00:00,REP/USDT,15.287,15.785,15.054,15.459,4509.36993482,69646.54733427776
1643932800,2022-02-04 00:00:00,REP/USDT,14.416,16.017,14.416,15.254,8285.56028611,124553.67592440465
1643846400,2022-02-03 00:00:00,REP/USDT,14.683,16.925,13.886,14.416,15427.91692135,237285.64344702824
1643760000,2022-02-02 00:00:00,REP/USDT,13.147,20.5,13.068,14.704,40260.24468245,680522.76876137424
1643673600,2022-02-01 00:00:00,REP/USDT,13.008,13.16,12.908,13.147,178.37391957,2322.88389728569
1643587200,2022-01-31 00:00:00,REP/USDT,12.999,13.086,12.367,13.086,15878.80457594,198848.28214203663
1643500800,2022-01-30 00:00:00,REP/USDT,12.93,13.201,12.792,12.987,225.2283452,2941.3023198843
1643414400,2022-01-29 00:00:00,REP/USDT,12.865,13.078,12.797,12.992,225.7553,2931.3688301
1643328000,2022-01-28 00:00:00,REP/USDT,12.501,13.155,12.379,12.793,1224.80230765,15563.6641023828
1643241600,2022-01-27 00:00:00,REP/USDT,12.441,12.639,11.989,12.397,492.16319046,6099.37359074392
1643155200,2022-01-26 00:00:00,REP/USDT,12.094,14.5,12.008,12.509,3463.79343066,46093.05987686905
1643068800,2022-01-25 00:00:00,REP/USDT,12.213,12.25,11.631,12.175,1417.47080374,16927.31357592328
1642982400,2022-01-24 00:00:00,REP/USDT,12.96,13.187,11.137,12.24,992.50418828,11828.77324010192
1642896000,2022-01-23 00:00:00,REP/USDT,12.45,12.975,12.14,12.96,874.62362664,11068.00800881855
1642809600,2022-01-22 00:00:00,REP/USDT,13.492,14.195,11.364,12.33,2522.30667538,32114.96675011557
1642723200,2022-01-21 00:00:00,REP/USDT,15.241,16.196,13.241,13.447,3073.0327,46016.4896301
1642636800,2022-01-20 00:00:00,REP/USDT,15.748,16.215,15.157,15.157,610.24639001,9618.16382723947
1642550400,2022-01-19 00:00:00,REP/USDT,16.248,16.652,15.429,15.674,1124.99700043,17928.48070939131
1642464000,2022-01-18 00:00:00,REP/USDT,16.45,16.534,15.662,16.16,671.42506903,10812.19410701687
1642377600,2022-01-17 00:00:00,REP/USDT,16.928,17.622,16.228,16.385,1213.13511112,20635.06937128707
1642291200,2022-01-16 00:00:00,REP/USDT,16.861,17.092,16.619,16.928,471.54651229,7938.07904831978
1642204800,2022-01-15 00:00:00,REP/USDT,16.79,17.899,16.67,16.87,4910.3674143,84553.28451823396
1642118400,2022-01-14 00:00:00,REP/USDT,16.411,16.922,16.215,16.686,930.9844261,15448.41133115326
1642032000,2022-01-13 00:00:00,REP/USDT,16.987,17.207,16.326,16.401,468.74802818,7876.74621174442
1641945600,2022-01-12 00:00:00,REP/USDT,16.346,17.853,16.178,17.039,5551.42332042,95167.97290766815
1641859200,2022-01-11 00:00:00,REP/USDT,15.561,19.637,15.561,16.352,23197.62309885,411413.40444971884
1641772800,2022-01-10 00:00:00,REP/USDT,16.25,16.467,14.742,15.557,1035.37633498,16049.39923930932
1641686400,2022-01-09 00:00:00,REP/USDT,16.078,16.482,15.996,16.261,692.12005935,11244.10937127229
