https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SPELL,Volume USDT
1659225600,2022-07-31 00:00:00,SPELL/USDT,0.001099,0.001131,0.001077,0.001092,13425744.5286,14873.8138551285
1659139200,2022-07-30 00:00:00,SPELL/USDT,0.001085,0.001169,0.001085,0.001095,14033999.7702,15718.7799013784
1659052800,2022-07-29 00:00:00,SPELL/USDT,0.001095,0.001125,0.001059,0.001083,21717604.4089,23898.8806193314
1658966400,2022-07-28 00:00:00,SPELL/USDT,0.001064,0.00113,0.001043,0.001093,17271459.2783,18625.029008271
1658880000,2022-07-27 00:00:00,SPELL/USDT,0.000973,0.00115,0.000958,0.001069,68758961.9658,73891.9777532528
1658793600,2022-07-26 00:00:00,SPELL/USDT,0.000994,0.000994,0.000945,0.000972,3454129.7327,3314.2618315187
1658707200,2022-07-25 00:00:00,SPELL/USDT,0.001066,0.001066,0.000995,0.000995,4889937.7398,5015.8632118273
1658620800,2022-07-24 00:00:00,SPELL/USDT,0.001063,0.001089,0.001061,0.001064,2702140.6453,2906.1255048647
1658534400,2022-07-23 00:00:00,SPELL/USDT,0.001072,0.001103,0.001032,0.00106,11204267.999,11877.344445111
1658448000,2022-07-22 00:00:00,SPELL/USDT,0.00111,0.001143,0.001053,0.001075,10625962.7887,11772.4114398125
1658361600,2022-07-21 00:00:00,SPELL/USDT,0.001075,0.001141,0.00103,0.001113,19232847.3351,20715.3737217257
1658275200,2022-07-20 00:00:00,SPELL/USDT,0.001148,0.001249,0.00107,0.001071,85090125.30435844,99153.94191003578623
1658188800,2022-07-19 00:00:00,SPELL/USDT,0.001036,0.001309,0.001021,0.001147,78729602.54778608,90695.41685196631718
1658102400,2022-07-18 00:00:00,SPELL/USDT,0.000991,0.001119,0.000991,0.001039,44895855.9570888,46160.56040326611051
1658016000,2022-07-17 00:00:00,SPELL/USDT,0.001012,0.001031,0.000987,0.000992,14762571.84362892,14860.23718536335274
1657929600,2022-07-16 00:00:00,SPELL/USDT,0.000969,0.001088,0.000952,0.001019,104311841.23754163,104895.20734161569423
1657843200,2022-07-15 00:00:00,SPELL/USDT,0.000954,0.000991,0.000953,0.000971,7333120.77319663,7153.35380261720493
1657756800,2022-07-14 00:00:00,SPELL/USDT,0.000931,0.000956,0.000915,0.000953,16021282.07192174,15000.34607618753335
1657670400,2022-07-13 00:00:00,SPELL/USDT,0.000902,0.000979,0.000899,0.000929,21662191.36486164,20090.9989295498397
1657584000,2022-07-12 00:00:00,SPELL/USDT,0.000943,0.001,0.000903,0.000903,36324213.44703817,34234.46651592244271
1657497600,2022-07-11 00:00:00,SPELL/USDT,0.001007,0.001134,0.000937,0.000946,30681291.94227296,30713.58010023844222
1657411200,2022-07-10 00:00:00,SPELL/USDT,0.000991,0.001151,0.000971,0.001011,52789021.78005558,56578.24667400595955
1657324800,2022-07-09 00:00:00,SPELL/USDT,0.000965,0.001016,0.00096,0.000994,11364408.11175928,11160.63866042754743
1657238400,2022-07-08 00:00:00,SPELL/USDT,0.001004,0.001018,0.000901,0.00097,78105620.68274679,76319.68832188412015
1657152000,2022-07-07 00:00:00,SPELL/USDT,0.000963,0.001105,0.000958,0.001006,124272362.46096521,123405.68905508556866
1657065600,2022-07-06 00:00:00,SPELL/USDT,0.000955,0.00097,0.00095,0.000964,19699587.21077617,18841.3792157794509
1656979200,2022-07-05 00:00:00,SPELL/USDT,0.000989,0.000996,0.000941,0.000955,14822848.43813076,14379.88624604115557
1656892800,2022-07-04 00:00:00,SPELL/USDT,0.00097,0.001011,0.000945,0.000995,46685828.79297529,45497.78845700374718
1656806400,2022-07-03 00:00:00,SPELL/USDT,0.000949,0.001016,0.000945,0.00097,45888578.58141632,44577.56253334290911
1656720000,2022-07-02 00:00:00,SPELL/USDT,0.000929,0.001022,0.000906,0.000949,62682973.25110102,59357.3700333247233
1656633600,2022-07-01 00:00:00,SPELL/USDT,0.000947,0.001027,0.000919,0.000931,142527732.60561616,134829.7522833146727
1656547200,2022-06-30 00:00:00,SPELL/USDT,0.000964,0.00118,0.0009,0.000947,477949176.24137279,478914.90316140558786
1656460800,2022-06-29 00:00:00,SPELL/USDT,0.000895,0.001161,0.000854,0.000965,201024151.6670121,199396.59453981544611
1656374400,2022-06-28 00:00:00,SPELL/USDT,0.000964,0.001019,0.000883,0.000889,96056149.50565357,91431.59308114423542
1656288000,2022-06-27 00:00:00,SPELL/USDT,0.001058,0.001136,0.000952,0.000964,202292635.29447876,210682.94324235695198
1656201600,2022-06-26 00:00:00,SPELL/USDT,0.000844,0.00137,0.000842,0.001061,828678661.59054428,940582.7268297228441
1656115200,2022-06-25 00:00:00,SPELL/USDT,0.000842,0.000858,0.000804,0.000844,48614663.53204386,40410.56402569426045
1656028800,2022-06-24 00:00:00,SPELL/USDT,0.000814,0.000855,0.000803,0.000844,75232401.86630068,62453.88595571557056
1655942400,2022-06-23 00:00:00,SPELL/USDT,0.000765,0.000846,0.000765,0.000811,104201197.51749258,83311.2370030596064
1655856000,2022-06-22 00:00:00,SPELL/USDT,0.000798,0.000806,0.000761,0.000767,59320512.20517789,46247.4998692815413
1655769600,2022-06-21 00:00:00,SPELL/USDT,0.000768,0.000844,0.000749,0.000802,94457923.45376947,75084.01229708894381
1655683200,2022-06-20 00:00:00,SPELL/USDT,0.000739,0.00083,0.000715,0.000774,69777031.72546607,54594.82690179664739
1655596800,2022-06-19 00:00:00,SPELL/USDT,0.000709,0.000763,0.000676,0.000743,70622982.89880361,50638.68414696106388
1655510400,2022-06-18 00:00:00,SPELL/USDT,0.000779,0.000823,0.000656,0.000702,153120128.30852266,110197.97257210849246
1655424000,2022-06-17 00:00:00,SPELL/USDT,0.000782,0.000834,0.000774,0.000781,58303975.26910799,46883.74024760102764
1655337600,2022-06-16 00:00:00,SPELL/USDT,0.000877,0.000892,0.000773,0.000788,84342253.97152151,70252.89530829905828
1655251200,2022-06-15 00:00:00,SPELL/USDT,0.000826,0.000876,0.000745,0.000875,176965128.14111328,142363.86916588377816
1655164800,2022-06-14 00:00:00,SPELL/USDT,0.000827,0.000901,0.000746,0.000832,166861918.6227055,137403.31988871234112
1655078400,2022-06-13 00:00:00,SPELL/USDT,0.00083,0.001157,0.000763,0.000828,474306461.23366028,418974.76052785802444
1654992000,2022-06-12 00:00:00,SPELL/USDT,0.00102,0.001021,0.000672,0.000829,357606302.39678053,299995.98378413709911
1654905600,2022-06-11 00:00:00,SPELL/USDT,0.0011,0.001121,0.00099,0.001021,20741430.36723426,21630.04676116425465
1654819200,2022-06-10 00:00:00,SPELL/USDT,0.001189,0.001217,0.001076,0.001106,25535237.02335301,29279.65561890700667
1654732800,2022-06-09 00:00:00,SPELL/USDT,0.001204,0.001208,0.001164,0.001186,19000512.15987447,22562.14301066132404
1654646400,2022-06-08 00:00:00,SPELL/USDT,0.001234,0.001257,0.0012,0.001208,39352622.43903274,48361.44827649182911
1654560000,2022-06-07 00:00:00,SPELL/USDT,0.001273,0.001286,0.001207,0.001236,30895315.06362097,38424.83547999398139
1654473600,2022-06-06 00:00:00,SPELL/USDT,0.001257,0.001323,0.00125,0.001278,37342675.24862947,48120.565763751462
1654387200,2022-06-05 00:00:00,SPELL/USDT,0.001272,0.001314,0.00123,0.001264,65023519.4129888,81974.1977172122632
1654300800,2022-06-04 00:00:00,SPELL/USDT,0.001255,0.001303,0.001223,0.001272,31289208.45227499,39236.80410100597011
1654214400,2022-06-03 00:00:00,SPELL/USDT,0.001262,0.001353,0.001205,0.00126,55634757.72817119,69284.58736283934103
1654128000,2022-06-02 00:00:00,SPELL/USDT,0.001227,0.001285,0.001217,0.001267,44463300.53681912,55639.29580258670692
1654041600,2022-06-01 00:00:00,SPELL/USDT,0.00133,0.001353,0.001216,0.001227,42924573.73843686,55236.02628760238473
1653955200,2022-05-31 00:00:00,SPELL/USDT,0.00137,0.001404,0.001296,0.001324,65679403.16733532,88124.73054445441412
1653868800,2022-05-30 00:00:00,SPELL/USDT,0.001287,0.001386,0.001277,0.001371,66710733.52934812,88823.32330649393424
1653782400,2022-05-29 00:00:00,SPELL/USDT,0.00125,0.001306,0.001169,0.001285,41814247.42407518,52910.85392466065133
1653696000,2022-05-28 00:00:00,SPELL/USDT,0.001218,0.001283,0.001204,0.001248,45191564.19107305,56118.71212481772423
1653609600,2022-05-27 00:00:00,SPELL/USDT,0.00125,0.001305,0.001195,0.001214,61362514.10096815,75993.45347192760031
1653523200,2022-05-26 00:00:00,SPELL/USDT,0.001372,0.001395,0.001224,0.001246,86507067.54624449,112453.44467815350647
1653436800,2022-05-25 00:00:00,SPELL/USDT,0.001395,0.001444,0.001358,0.001368,46527567.21037691,64465.83104058226519
1653350400,2022-05-24 00:00:00,SPELL/USDT,0.001399,0.001463,0.001324,0.001396,76462542.60600556,106123.6253885636362
1653264000,2022-05-23 00:00:00,SPELL/USDT,0.001484,0.00155,0.001393,0.001406,75095940.71637004,110954.62271086262134
1653177600,2022-05-22 00:00:00,SPELL/USDT,0.001456,0.001532,0.001396,0.001481,62577222.07767789,90930.5529392097778
1653091200,2022-05-21 00:00:00,SPELL/USDT,0.001316,0.001648,0.001279,0.001448,208371141.35123256,310379.54474165414736
1653004800,2022-05-20 00:00:00,SPELL/USDT,0.00136,0.001397,0.001274,0.001313,84399147.03497322,112550.77083017581546
1652918400,2022-05-19 00:00:00,SPELL/USDT,0.001274,0.001416,0.001231,0.001365,75764039.9867762,100194.53410300188262
1652832000,2022-05-18 00:00:00,SPELL/USDT,0.001452,0.001477,0.001267,0.001273,86163550.47818087,115727.44285074241322
1652745600,2022-05-17 00:00:00,SPELL/USDT,0.001329,0.00165,0.001329,0.00146,61560005.99865717,90822.40767096461311
1652659200,2022-05-16 00:00:00,SPELL/USDT,0.001414,0.001526,0.001247,0.00132,59981827.94296704,80161.85240023919969
1652572800,2022-05-15 00:00:00,SPELL/USDT,0.001344,0.001428,0.001204,0.001414,43340195.91275408,57323.44429072280261
1652486400,2022-05-14 00:00:00,SPELL/USDT,0.001316,0.001401,0.00119,0.001353,23206298.6938058,29635.56808827700761
1652400000,2022-05-13 00:00:00,SPELL/USDT,0.001197,0.001529,0.001197,0.001316,65022006.60906977,92188.48584945466652
1652313600,2022-05-12 00:00:00,SPELL/USDT,0.001253,0.001603,0.000981,0.001244,107803566.11398485,134348.7015268846352
1652227200,2022-05-11 00:00:00,SPELL/USDT,0.002286,0.002313,0.001001,0.001236,129234069.70836589,193893.57446703909183
1652140800,2022-05-10 00:00:00,SPELL/USDT,0.00236,0.002642,0.002126,0.002286,46084380.29555873,106150.96524139016003
1652054400,2022-05-09 00:00:00,SPELL/USDT,0.002996,0.003013,0.002289,0.002318,33590059.56233925,85970.37811429338932
1651968000,2022-05-08 00:00:00,SPELL/USDT,0.003072,0.00308,0.002898,0.002973,20164429.64781896,60154.45489090428358
1651881600,2022-05-07 00:00:00,SPELL/USDT,0.003127,0.003206,0.002996,0.003073,8825536.88408032,27399.94397504356718
1651795200,2022-05-06 00:00:00,SPELL/USDT,0.00311,0.003248,0.002975,0.00314,20583921.31165134,63566.56985529699541
1651708800,2022-05-05 00:00:00,SPELL/USDT,0.003538,0.003539,0.00304,0.003132,15966751.18112033,52296.61947452680562
1651622400,2022-05-04 00:00:00,SPELL/USDT,0.003017,0.003557,0.003016,0.003528,50064712.63577054,168273.48855113844502
1651536000,2022-05-03 00:00:00,SPELL/USDT,0.003068,0.00315,0.002972,0.003014,10677216.75219043,32722.49647926483251
1651449600,2022-05-02 00:00:00,SPELL/USDT,0.003152,0.003256,0.003008,0.00308,14789919.10234308,45712.74663893779156
1651363200,2022-05-01 00:00:00,SPELL/USDT,0.003007,0.003254,0.002948,0.003151,39572660.54971509,121872.90485797453751
1651276800,2022-04-30 00:00:00,SPELL/USDT,0.003444,0.003479,0.002935,0.00301,35358205.28806237,115941.3742191824367
1651190400,2022-04-29 00:00:00,SPELL/USDT,0.003708,0.00373,0.003406,0.003441,19183603.59053175,67101.73837750491586
1651104000,2022-04-28 00:00:00,SPELL/USDT,0.003771,0.003801,0.003636,0.003691,11937490.55118925,44598.37156041240799
1651017600,2022-04-27 00:00:00,SPELL/USDT,0.003642,0.003875,0.003603,0.003768,19260143.19091892,72357.76283814186143
1650931200,2022-04-26 00:00:00,SPELL/USDT,0.003923,0.004016,0.003599,0.003649,25868169.59621143,99300.43731034366572
1650844800,2022-04-25 00:00:00,SPELL/USDT,0.004004,0.004026,0.003814,0.003915,37501468.67146856,147208.42241792739317
1650758400,2022-04-24 00:00:00,SPELL/USDT,0.004083,0.004311,0.004008,0.004008,40441365.6407656,165677.48637317991156
1650672000,2022-04-23 00:00:00,SPELL/USDT,0.004181,0.004286,0.004031,0.004076,37695282.335155,155865.01395630165843
1650585600,2022-04-22 00:00:00,SPELL/USDT,0.004018,0.004746,0.00395,0.004176,41839314.51345186,177021.81943445101254
1650499200,2022-04-21 00:00:00,SPELL/USDT,0.004194,0.004321,0.003961,0.004011,24607849.58809695,102668.83579857603012
1650412800,2022-04-20 00:00:00,SPELL/USDT,0.004249,0.004323,0.004071,0.00421,34693095.14471261,146575.86032024154988
1650326400,2022-04-19 00:00:00,SPELL/USDT,0.004046,0.004311,0.004023,0.004263,37704252.97225867,154807.36165466855519
1650240000,2022-04-18 00:00:00,SPELL/USDT,0.004064,0.004112,0.00382,0.00404,18934349.77307498,74894.60325990874646
1650153600,2022-04-17 00:00:00,SPELL/USDT,0.004175,0.004304,0.004019,0.004065,21262274.59727269,88219.86175956307415
1650067200,2022-04-16 00:00:00,SPELL/USDT,0.004141,0.004395,0.004096,0.004172,16898426.62755325,71119.26483461189417
1649980800,2022-04-15 00:00:00,SPELL/USDT,0.004071,0.004266,0.004023,0.004144,27859408.74468457,115319.0989795725771
1649894400,2022-04-14 00:00:00,SPELL/USDT,0.004232,0.004286,0.003993,0.004056,19615740.91174986,80890.02746084174354
1649808000,2022-04-13 00:00:00,SPELL/USDT,0.004141,0.004314,0.004083,0.004238,18218682.2202032,76676.75994447564014
1649721600,2022-04-12 00:00:00,SPELL/USDT,0.004151,0.004347,0.004022,0.004134,34444543.10585544,144418.01405880197473
1649635200,2022-04-11 00:00:00,SPELL/USDT,0.004671,0.004712,0.003805,0.004141,55170974.9183059,238535.61978197889719
1649548800,2022-04-10 00:00:00,SPELL/USDT,0.004899,0.004903,0.004644,0.004668,32932239.8654175,158238.54207602796175
1649462400,2022-04-09 00:00:00,SPELL/USDT,0.00463,0.005053,0.0046,0.004891,53732904.316618,259518.16955020755514
1649376000,2022-04-08 00:00:00,SPELL/USDT,0.005143,0.005223,0.004291,0.004645,130836913.76468608,651944.12550070923478
1649289600,2022-04-07 00:00:00,SPELL/USDT,0.003755,0.00551,0.003755,0.00516,222184234.9709355,1146305.01690778437753
