https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume CEL,Volume BTC
1661299200000.0,2022-08-24 00:00:00,CEL/BTC,7.949e-05,7.949e-05,5.944e-05,6.365e-05,20309.538774548313,1.292702143
1661212800000.0,2022-08-23 00:00:00,CEL/BTC,8.011e-05,8.535e-05,7.277e-05,7.949e-05,9279.937740596302,0.737662251
1661126400000.0,2022-08-22 00:00:00,CEL/BTC,0.00010485,0.00010737,7.206e-05,8.011e-05,48407.15660966171,3.877897316
1661040000000.0,2022-08-21 00:00:00,CEL/BTC,0.00012223,0.00012469,9.774e-05,0.00010485,29930.94607534573,3.138259696
1660953600000.0,2022-08-20 00:00:00,CEL/BTC,0.00014269,0.00014269,0.00011375,0.00012223,7521.548122392212,0.919358827
1660867200000.0,2022-08-19 00:00:00,CEL/BTC,0.00012408,0.00014563,0.00011255,0.00014269,31726.957880720438,4.52711962
1660780800000.0,2022-08-18 00:00:00,CEL/BTC,0.00012086,0.00013362,0.00011515,0.00012408,16395.41076724694,2.034342568
1660694400000.0,2022-08-17 00:00:00,CEL/BTC,9.945e-05,0.00012625,9.875e-05,0.00012086,35046.018666225384,4.235661816
1660608000000.0,2022-08-16 00:00:00,CEL/BTC,0.00011564,0.00012041,9.097e-05,9.945e-05,65311.296762192054,6.495208463
1660521600000.0,2022-08-15 00:00:00,CEL/BTC,0.00015775,0.00018511,0.00010576,0.00011564,124830.81203735732,14.435435104
1660435200000.0,2022-08-14 00:00:00,CEL/BTC,0.00015934,0.00016441,0.00013986,0.00015775,37388.039359746435,5.897963209
1660348800000.0,2022-08-13 00:00:00,CEL/BTC,0.00012281,0.00016833,0.00012084,0.00015934,74616.44054851262,11.889383637
1660262400000.0,2022-08-12 00:00:00,CEL/BTC,0.00010483,0.00012453,9.848e-05,0.00012281,36006.54839182477,4.421964208
1660176000000.0,2022-08-11 00:00:00,CEL/BTC,9.945e-05,0.000106,9.319e-05,0.00010483,29976.38854335591,3.142424811
1660089600000.0,2022-08-10 00:00:00,CEL/BTC,8.018e-05,0.00010653,7.641e-05,9.945e-05,56429.25413775766,5.611889324
1660003200000.0,2022-08-09 00:00:00,CEL/BTC,7.666e-05,8.95e-05,7.611e-05,8.018e-05,95693.9222998254,7.67273869
1659916800000.0,2022-08-08 00:00:00,CEL/BTC,6.246e-05,8.346e-05,6.155e-05,7.666e-05,60632.286290112184,4.648071067
1659830400000.0,2022-08-07 00:00:00,CEL/BTC,5.903e-05,6.322e-05,5.903e-05,6.246e-05,15273.671677873841,0.953993533
1659744000000.0,2022-08-06 00:00:00,CEL/BTC,5.54e-05,6.187e-05,5.378e-05,5.903e-05,33648.96086735558,1.98629816
1659657600000.0,2022-08-05 00:00:00,CEL/BTC,5.194e-05,5.671e-05,5.194e-05,5.54e-05,36342.69119133574,2.013385092
1659571200000.0,2022-08-04 00:00:00,CEL/BTC,5.147e-05,5.369e-05,5.045e-05,5.194e-05,20254.21311128225,1.052003829
1659484800000.0,2022-08-03 00:00:00,CEL/BTC,5.159e-05,5.272e-05,4.99e-05,5.147e-05,22927.530794637652,1.18008001
1659398400000.0,2022-08-02 00:00:00,CEL/BTC,5.622e-05,5.838e-05,5.026e-05,5.159e-05,86699.61062221361,4.472832912
1659312000000.0,2022-08-01 00:00:00,CEL/BTC,4.701e-05,5.792e-05,4.603e-05,5.622e-05,66535.85613660619,3.740645832
1659225600000.0,2022-07-31 00:00:00,CEL/BTC,4.546e-05,4.797e-05,4.425e-05,4.701e-05,10643.650584981919,0.500358014
1659139200000.0,2022-07-30 00:00:00,CEL/BTC,4.911e-05,4.951e-05,4.479e-05,4.546e-05,18524.528398592167,0.842125061
1659052800000.0,2022-07-29 00:00:00,CEL/BTC,4.799e-05,5.738e-05,4.75e-05,4.911e-05,49552.83437181836,2.433539696
1658966400000.0,2022-07-28 00:00:00,CEL/BTC,4.92e-05,6.529e-05,4.613e-05,4.799e-05,70921.66109606168,3.403530516
1658880000000.0,2022-07-27 00:00:00,CEL/BTC,4.321e-05,5.293e-05,4.187e-05,4.92e-05,57706.814634146336,2.83917528
1658793600000.0,2022-07-26 00:00:00,CEL/BTC,4.245e-05,4.519e-05,4.128e-05,4.321e-05,24537.231520481368,1.060253774
1658707200000.0,2022-07-25 00:00:00,CEL/BTC,4.018e-05,4.284e-05,3.882e-05,4.245e-05,15975.977078916372,0.678180227
1658620800000.0,2022-07-24 00:00:00,CEL/BTC,4.025e-05,4.094e-05,3.917e-05,4.018e-05,7131.039298158287,0.286525159
1658534400000.0,2022-07-23 00:00:00,CEL/BTC,3.907e-05,4.162e-05,3.681e-05,4.025e-05,18821.12149068323,0.75755014
1658448000000.0,2022-07-22 00:00:00,CEL/BTC,3.848e-05,4.192e-05,3.482e-05,3.907e-05,45342.16603532122,1.771518427
1658361600000.0,2022-07-21 00:00:00,CEL/BTC,3.448e-05,4.199e-05,3.347e-05,3.848e-05,39909.32837837838,1.535710956
1658275200000.0,2022-07-20 00:00:00,CEL/BTC,3.326e-05,3.565e-05,3.277e-05,3.448e-05,17915.733381670532,0.617734487
1658188800000.0,2022-07-19 00:00:00,CEL/BTC,3.66e-05,3.695e-05,3.276e-05,3.326e-05,13871.358147925437,0.461361372
1658102400000.0,2022-07-18 00:00:00,CEL/BTC,3.838e-05,3.863e-05,3.482e-05,3.66e-05,20028.50587431694,0.733043315
1658016000000.0,2022-07-17 00:00:00,CEL/BTC,3.853e-05,3.9e-05,3.66e-05,3.838e-05,11873.821417404899,0.455717266
1657929600000.0,2022-07-16 00:00:00,CEL/BTC,3.719e-05,3.961e-05,3.416e-05,3.853e-05,23281.179003373996,0.897023827
1657843200000.0,2022-07-15 00:00:00,CEL/BTC,3.689e-05,4.015e-05,3.448e-05,3.719e-05,21761.157139015864,0.809297434
1657756800000.0,2022-07-14 00:00:00,CEL/BTC,3.812e-05,4.251e-05,1.867e-05,3.689e-05,314918.0729737056,11.617327712
1657670400000.0,2022-07-13 00:00:00,CEL/BTC,3.668e-05,4.9e-05,3.514e-05,3.812e-05,137992.3553515215,5.260268586
1657584000000.0,2022-07-12 00:00:00,CEL/BTC,3.568e-05,3.989e-05,3.502e-05,3.668e-05,27883.642339149403,1.022772001
1657497600000.0,2022-07-11 00:00:00,CEL/BTC,3.876e-05,3.999e-05,3.462e-05,3.568e-05,64055.53357623318,2.285501438
1657411200000.0,2022-07-10 00:00:00,CEL/BTC,4.504e-05,5.091e-05,3.763e-05,3.876e-05,514129.7487358101,19.927669061
1657324800000.0,2022-07-09 00:00:00,CEL/BTC,3.667e-05,4.99e-05,3.413e-05,4.504e-05,348226.08488010656,15.684102863
1657238400000.0,2022-07-08 00:00:00,CEL/BTC,3.34e-05,3.904e-05,3.164e-05,3.667e-05,58940.18022907009,2.161336409
1657152000000.0,2022-07-07 00:00:00,CEL/BTC,4.029e-05,4.58e-05,3.002e-05,3.34e-05,75267.19275449101,2.513924238
1657065600000.0,2022-07-06 00:00:00,CEL/BTC,4.478e-05,4.644e-05,3.907e-05,4.029e-05,41977.347406304296,1.691267327
1656979200000.0,2022-07-05 00:00:00,CEL/BTC,5.216e-05,5.297e-05,4.269e-05,4.478e-05,44944.825145154085,2.01262927
1656892800000.0,2022-07-04 00:00:00,CEL/BTC,4.681e-05,5.668e-05,4.396e-05,5.216e-05,49788.999098926375,2.596994193
1656806400000.0,2022-07-03 00:00:00,CEL/BTC,3.8e-05,5.667e-05,3.639e-05,4.681e-05,163136.89908139285,7.636438246
1656720000000.0,2022-07-02 00:00:00,CEL/BTC,3.222e-05,4.129e-05,2.961e-05,3.8e-05,49867.92565789474,1.894981175
1656633600000.0,2022-07-01 00:00:00,CEL/BTC,3.134e-05,3.732e-05,2.913e-05,3.222e-05,47044.893140906264,1.515786457
1656547200000.0,2022-06-30 00:00:00,CEL/BTC,3.858e-05,3.858e-05,2.842e-05,3.134e-05,119817.72319719208,3.755087445
1656460800000.0,2022-06-29 00:00:00,CEL/BTC,3.469e-05,3.891e-05,3.318e-05,3.858e-05,90994.13211508554,3.510553617
1656374400000.0,2022-06-28 00:00:00,CEL/BTC,3.68e-05,4.02e-05,3.335e-05,3.469e-05,71879.64825598155,2.493504998
1656288000000.0,2022-06-27 00:00:00,CEL/BTC,3.763e-05,4.216e-05,3.25e-05,3.68e-05,156109.4083695652,5.744826228
1656201600000.0,2022-06-26 00:00:00,CEL/BTC,4.662e-05,4.983e-05,3.75e-05,3.763e-05,55634.91047036939,2.093541681
1656115200000.0,2022-06-25 00:00:00,CEL/BTC,4.945e-05,5.336e-05,4.242e-05,4.662e-05,54428.643929643935,2.53746338
1656028800000.0,2022-06-24 00:00:00,CEL/BTC,4.988e-05,5.921e-05,4.663e-05,4.945e-05,132697.6233569262,6.561897475
1655942400000.0,2022-06-23 00:00:00,CEL/BTC,4.732e-05,5.206e-05,4.357e-05,4.988e-05,135706.9781074579,6.769064068
1655856000000.0,2022-06-22 00:00:00,CEL/BTC,5.199e-05,5.594e-05,4.454e-05,4.732e-05,47008.84604818259,2.224458595
1655769600000.0,2022-06-21 00:00:00,CEL/BTC,5.79e-05,7.553e-05,4.307e-05,5.198e-05,273155.94122739515,14.198645825
1655683200000.0,2022-06-20 00:00:00,CEL/BTC,3.297e-05,6e-05,3.045e-05,5.79e-05,246749.86086355787,14.286816944
1655596800000.0,2022-06-19 00:00:00,CEL/BTC,2.997e-05,3.6e-05,2.704e-05,3.286e-05,77543.79510042605,2.548089107
1655510400000.0,2022-06-18 00:00:00,CEL/BTC,2.957e-05,3.485e-05,2.54e-05,2.997e-05,195669.51481481481,5.864215359
1655424000000.0,2022-06-17 00:00:00,CEL/BTC,2.806e-05,3.376e-05,2.552e-05,2.957e-05,281846.68241460936,8.334206399
1655337600000.0,2022-06-16 00:00:00,CEL/BTC,2.705e-05,2.991e-05,2.066e-05,2.806e-05,323387.77020669996,9.074260832
1655251200000.0,2022-06-15 00:00:00,CEL/BTC,3.119e-05,3.749e-05,2.109e-05,2.705e-05,213785.82591497226,5.782906591
1655164800000.0,2022-06-14 00:00:00,CEL/BTC,1.256e-05,0.00010842,1.167e-05,3.119e-05,1009037.8119589612,31.471889355
1655078400000.0,2022-06-13 00:00:00,CEL/BTC,1.336e-05,1.584e-05,3.29e-06,1.256e-05,2516836.0416401275,31.611460683
1654992000000.0,2022-06-12 00:00:00,CEL/BTC,1.42e-05,1.769e-05,1.189e-05,1.336e-05,1127851.586751497,15.068097199
1654905600000.0,2022-06-11 00:00:00,CEL/BTC,1.335e-05,1.509e-05,8.42e-06,1.42e-05,2083999.242253521,29.59278924
1654819200000.0,2022-06-10 00:00:00,CEL/BTC,2.072e-05,2.142e-05,1.242e-05,1.335e-05,1182795.5057677904,15.790320002
1654732800000.0,2022-06-09 00:00:00,CEL/BTC,2.203e-05,2.24e-05,2.072e-05,2.072e-05,82270.29652509652,1.704640544
1654646400000.0,2022-06-08 00:00:00,CEL/BTC,2.172e-05,2.297e-05,2.166e-05,2.203e-05,23196.81016795279,0.511025728
1654560000000.0,2022-06-07 00:00:00,CEL/BTC,2.184e-05,2.344e-05,2.038e-05,2.172e-05,114518.37490791897,2.487339103
1654473600000.0,2022-06-06 00:00:00,CEL/BTC,2.485e-05,2.525e-05,2.116e-05,2.184e-05,101085.57298534797,2.207708914
1654387200000.0,2022-06-05 00:00:00,CEL/BTC,2.684e-05,2.689e-05,2.484e-05,2.485e-05,27641.15907444668,0.686882803
1654300800000.0,2022-06-04 00:00:00,CEL/BTC,2.727e-05,2.763e-05,2.677e-05,2.684e-05,5192.687332339791,0.139371728
1654214400000.0,2022-06-03 00:00:00,CEL/BTC,2.684e-05,2.85e-05,2.555e-05,2.727e-05,51103.92768610194,1.393604108
1654128000000.0,2022-06-02 00:00:00,CEL/BTC,2.38e-05,2.788e-05,2.359e-05,2.684e-05,95664.11177347244,2.56762476
1654041600000.0,2022-06-01 00:00:00,CEL/BTC,2.62e-05,2.627e-05,2.379e-05,2.38e-05,29496.34630252101,0.702013042
1653955200000.0,2022-05-31 00:00:00,CEL/BTC,2.494e-05,2.717e-05,2.388e-05,2.62e-05,77981.99801526718,2.043128348
1653868800000.0,2022-05-30 00:00:00,CEL/BTC,1.875e-05,2.622e-05,1.815e-05,2.494e-05,245947.13111467523,6.13392145
1653782400000.0,2022-05-29 00:00:00,CEL/BTC,1.828e-05,2.05e-05,1.784e-05,1.875e-05,85658.56064,1.606098012
1653696000000.0,2022-05-28 00:00:00,CEL/BTC,1.901e-05,1.925e-05,1.798e-05,1.828e-05,57353.163894967176,1.048415836
1653609600000.0,2022-05-27 00:00:00,CEL/BTC,2.256e-05,2.263e-05,1.75e-05,1.901e-05,289195.56212519726,5.497607636
1653523200000.0,2022-05-26 00:00:00,CEL/BTC,2.542e-05,2.542e-05,2.198e-05,2.256e-05,47641.67074468084,1.074796092
1653436800000.0,2022-05-25 00:00:00,CEL/BTC,2.604e-05,2.605e-05,2.519e-05,2.542e-05,29235.446498819827,0.74316505
1653350400000.0,2022-05-24 00:00:00,CEL/BTC,2.535e-05,2.662e-05,2.512e-05,2.604e-05,44971.8329109063,1.171066529
1653264000000.0,2022-05-23 00:00:00,CEL/BTC,2.478e-05,2.654e-05,2.478e-05,2.535e-05,64869.02749506904,1.644429847
1653177600000.0,2022-05-22 00:00:00,CEL/BTC,2.444e-05,2.56e-05,2.421e-05,2.478e-05,9545.007344632768,0.236525282
1653091200000.0,2022-05-21 00:00:00,CEL/BTC,2.672e-05,2.688e-05,2.443e-05,2.444e-05,26233.991980360068,0.641158764
1653004800000.0,2022-05-20 00:00:00,CEL/BTC,2.723e-05,2.79e-05,2.606e-05,2.672e-05,53368.715381736525,1.426012075
1652918400000.0,2022-05-19 00:00:00,CEL/BTC,2.619e-05,2.837e-05,2.585e-05,2.723e-05,87514.66217407273,2.383024251
1652832000000.0,2022-05-18 00:00:00,CEL/BTC,2.787e-05,2.812e-05,2.614e-05,2.619e-05,30765.886139747992,0.805758558
1652745600000.0,2022-05-17 00:00:00,CEL/BTC,2.829e-05,2.835e-05,2.7e-05,2.787e-05,30370.54223179046,0.846427012
1652659200000.0,2022-05-16 00:00:00,CEL/BTC,2.984e-05,3.02e-05,2.717e-05,2.829e-05,507043.1388476494,14.344250398
1652572800000.0,2022-05-15 00:00:00,CEL/BTC,2.493e-05,3.204e-05,2.24e-05,2.984e-05,130669.17479892762,3.899168176
1652486400000.0,2022-05-14 00:00:00,CEL/BTC,2.681e-05,2.783e-05,2.493e-05,2.493e-05,48799.475852386684,1.216570933
1652400000000.0,2022-05-13 00:00:00,CEL/BTC,3.346e-05,3.511e-05,2.621e-05,2.681e-05,80009.25057814248,2.145048008
1652313600000.0,2022-05-12 00:00:00,CEL/BTC,3.562e-05,4.29e-05,1.721e-05,3.346e-05,568335.7839808727,19.016515332
1652227200000.0,2022-05-11 00:00:00,CEL/BTC,5.037e-05,5.064e-05,3.213e-05,3.593e-05,518700.9102699694,18.636923706
1652140800000.0,2022-05-10 00:00:00,CEL/BTC,5.345e-05,5.351e-05,4.861e-05,5.037e-05,188824.83557673218,9.511106968
1652054400000.0,2022-05-09 00:00:00,CEL/BTC,5.694e-05,5.764e-05,5.157e-05,5.345e-05,238294.0523105706,12.736817096
1651968000000.0,2022-05-08 00:00:00,CEL/BTC,5.538e-05,5.831e-05,5.473e-05,5.694e-05,96327.81831752723,5.484905975
1651881600000.0,2022-05-07 00:00:00,CEL/BTC,5.568e-05,5.601e-05,5.48e-05,5.538e-05,39329.47094618996,2.178066101
1651795200000.0,2022-05-06 00:00:00,CEL/BTC,5.55e-05,5.773e-05,5.507e-05,5.568e-05,54407.65244252873,3.029418088
1651708800000.0,2022-05-05 00:00:00,CEL/BTC,5.477e-05,5.645e-05,5.386e-05,5.55e-05,63973.809495495494,3.550546427
1651622400000.0,2022-05-04 00:00:00,CEL/BTC,5.549e-05,5.574e-05,5.224e-05,5.477e-05,81713.78280080335,4.475463884
1651536000000.0,2022-05-03 00:00:00,CEL/BTC,5.391e-05,5.642e-05,5.379e-05,5.549e-05,54793.00729861237,3.040463975
1651449600000.0,2022-05-02 00:00:00,CEL/BTC,5.449e-05,5.565e-05,5.318e-05,5.391e-05,86569.5883509553,4.666966508
1651363200000.0,2022-05-01 00:00:00,CEL/BTC,5.351e-05,5.45e-05,5.281e-05,5.449e-05,22517.23127179299,1.226963932
1651276800000.0,2022-04-30 00:00:00,CEL/BTC,5.354e-05,5.356e-05,5.205e-05,5.351e-05,31663.811997757428,1.69433058
1651190400000.0,2022-04-29 00:00:00,CEL/BTC,5.312e-05,5.609e-05,5.295e-05,5.354e-05,74112.80625700411,3.967999647
1651104000000.0,2022-04-28 00:00:00,CEL/BTC,5.378e-05,5.436e-05,5.19e-05,5.312e-05,77655.90818900603,4.125081843
1651017600000.0,2022-04-27 00:00:00,CEL/BTC,5.404e-05,5.472e-05,5.28e-05,5.378e-05,31771.21050576423,1.708655701
1650931200000.0,2022-04-26 00:00:00,CEL/BTC,5.314e-05,5.517e-05,5.24e-05,5.404e-05,66759.45175795707,3.607680773
1650844800000.0,2022-04-25 00:00:00,CEL/BTC,5.365e-05,5.46e-05,5.229e-05,5.314e-05,81204.18434324425,4.315190356
1650758400000.0,2022-04-24 00:00:00,CEL/BTC,5.4e-05,5.473e-05,5.3e-05,5.365e-05,30526.86324324324,1.637766213
1650672000000.0,2022-04-23 00:00:00,CEL/BTC,5.316e-05,5.413e-05,5.239e-05,5.4e-05,30331.302055555556,1.637890311
1650585600000.0,2022-04-22 00:00:00,CEL/BTC,5.187e-05,5.538e-05,5.133e-05,5.316e-05,112993.8844620015,6.006754898
1650499200000.0,2022-04-21 00:00:00,CEL/BTC,5.361e-05,5.361e-05,4.997e-05,5.187e-05,81708.91802583382,4.238241578
1650412800000.0,2022-04-20 00:00:00,CEL/BTC,5.372e-05,5.772e-05,5.322e-05,5.361e-05,76484.15474724866,4.100315536
1650326400000.0,2022-04-19 00:00:00,CEL/BTC,5.181e-05,5.8e-05,5.069e-05,5.372e-05,134460.0838979896,7.223195707
1650240000000.0,2022-04-18 00:00:00,CEL/BTC,5.45e-05,5.597e-05,4.995e-05,5.181e-05,179430.47114456666,9.29629271
1650153600000.0,2022-04-17 00:00:00,CEL/BTC,5.282e-05,5.575e-05,5.15e-05,5.45e-05,51899.86557798165,2.828542674
1650067200000.0,2022-04-16 00:00:00,CEL/BTC,5.643e-05,5.723e-05,5.24e-05,5.282e-05,51555.91296857251,2.723183323
1649980800000.0,2022-04-15 00:00:00,CEL/BTC,5.397e-05,5.81e-05,5.248e-05,5.643e-05,84722.5424419635,4.78089307
1649894400000.0,2022-04-14 00:00:00,CEL/BTC,5.356e-05,5.467e-05,5.223e-05,5.397e-05,70766.41847322587,3.819263605
1649808000000.0,2022-04-13 00:00:00,CEL/BTC,6.083e-05,6.274e-05,5.203e-05,5.356e-05,219032.58805078416,11.731385416
1649721600000.0,2022-04-12 00:00:00,CEL/BTC,6.633e-05,6.833e-05,6.07e-05,6.083e-05,183055.90251520634,11.13529055
1649635200000.0,2022-04-11 00:00:00,CEL/BTC,6.963e-05,7.067e-05,6.559e-05,6.633e-05,70522.71059852254,4.677771394
1649548800000.0,2022-04-10 00:00:00,CEL/BTC,6.984e-05,7.002e-05,6.779e-05,6.963e-05,28538.738417348846,1.987152356
1649462400000.0,2022-04-09 00:00:00,CEL/BTC,7.05e-05,7.099e-05,6.948e-05,6.984e-05,7518.071835624285,0.525062137
1649376000000.0,2022-04-08 00:00:00,CEL/BTC,6.957e-05,7.142e-05,6.949e-05,7.05e-05,30181.403262411342,2.12778893
1649289600000.0,2022-04-07 00:00:00,CEL/BTC,6.973e-05,7.026e-05,6.902e-05,6.957e-05,15448.882722437833,1.074778771
1649203200000.0,2022-04-06 00:00:00,CEL/BTC,6.847e-05,7.106e-05,6.833e-05,6.973e-05,39282.478258999,2.739167209
1649116800000.0,2022-04-05 00:00:00,CEL/BTC,6.806e-05,6.862e-05,6.742e-05,6.847e-05,15002.674499780926,1.027233123
1649030400000.0,2022-04-04 00:00:00,CEL/BTC,6.797e-05,6.995e-05,6.775e-05,6.806e-05,49720.99659124303,3.384011028
1648944000000.0,2022-04-03 00:00:00,CEL/BTC,6.879e-05,6.916e-05,6.682e-05,6.797e-05,35675.3355598058,2.424852558
1648857600000.0,2022-04-02 00:00:00,CEL/BTC,7.048e-05,7.093e-05,6.777e-05,6.879e-05,62093.54711440617,4.271415106
1648771200000.0,2022-04-01 00:00:00,CEL/BTC,7.326e-05,7.417e-05,7.024e-05,7.048e-05,24089.814628263335,1.697850135
1648684800000.0,2022-03-31 00:00:00,CEL/BTC,6.973e-05,7.364e-05,6.936e-05,7.326e-05,28907.62573027573,2.117772661
1648598400000.0,2022-03-30 00:00:00,CEL/BTC,7.103e-05,7.157e-05,6.915e-05,6.973e-05,36796.42045030833,2.565814398
1648512000000.0,2022-03-29 00:00:00,CEL/BTC,7.063e-05,7.272e-05,6.997e-05,7.103e-05,27152.724862734056,1.928658047
1648425600000.0,2022-03-28 00:00:00,CEL/BTC,7.072e-05,7.389e-05,6.967e-05,7.063e-05,37352.4844966728,2.63820598
1648339200000.0,2022-03-27 00:00:00,CEL/BTC,7.365e-05,7.39e-05,7.047e-05,7.072e-05,25946.664804864253,1.834948135
1648252800000.0,2022-03-26 00:00:00,CEL/BTC,7.479e-05,7.503e-05,7.357e-05,7.365e-05,4423.923245078072,0.325821947
1648166400000.0,2022-03-25 00:00:00,CEL/BTC,7.445e-05,7.671e-05,7.309e-05,7.479e-05,55789.9852252975,4.172532995
1648080000000.0,2022-03-24 00:00:00,CEL/BTC,7.45e-05,7.671e-05,7.437e-05,7.445e-05,28971.631658831433,2.156937977
1647993600000.0,2022-03-23 00:00:00,CEL/BTC,7.606e-05,7.661e-05,7.447e-05,7.45e-05,14520.00444295302,1.081740331
1647907200000.0,2022-03-22 00:00:00,CEL/BTC,7.807e-05,7.832e-05,7.538e-05,7.606e-05,27482.024612148303,2.090282792
1647820800000.0,2022-03-21 00:00:00,CEL/BTC,7.881e-05,8.097e-05,7.749e-05,7.807e-05,34941.9983220187,2.727921809
1647734400000.0,2022-03-20 00:00:00,CEL/BTC,7.819e-05,7.913e-05,7.756e-05,7.881e-05,13388.00296916635,1.055108514
1647648000000.0,2022-03-19 00:00:00,CEL/BTC,8.061e-05,8.115e-05,7.819e-05,7.819e-05,14294.352155007035,1.117675395
1647561600000.0,2022-03-18 00:00:00,CEL/BTC,7.976e-05,8.211e-05,7.865e-05,8.061e-05,31191.669371045777,2.514360468
1647475200000.0,2022-03-17 00:00:00,CEL/BTC,7.692e-05,8.897e-05,7.638e-05,7.976e-05,54506.78736208626,4.34746136
1647388800000.0,2022-03-16 00:00:00,CEL/BTC,7.736e-05,8.017e-05,7.429e-05,7.692e-05,55457.43072022881,4.265785571
1647302400000.0,2022-03-15 00:00:00,CEL/BTC,7.663e-05,7.914e-05,7.606e-05,7.736e-05,17085.025659255425,1.321697585
1647216000000.0,2022-03-14 00:00:00,CEL/BTC,7.936e-05,7.978e-05,7.584e-05,7.663e-05,12153.767949889076,0.931343238
1647129600000.0,2022-03-13 00:00:00,CEL/BTC,7.899e-05,8.007e-05,7.708e-05,7.936e-05,7433.589100302419,0.589929631
1647043200000.0,2022-03-12 00:00:00,CEL/BTC,8.102e-05,8.156e-05,7.823e-05,7.899e-05,14137.881250791239,1.11675124
1646956800000.0,2022-03-11 00:00:00,CEL/BTC,7.857e-05,8.448e-05,7.75e-05,8.102e-05,35798.36457664774,2.900383498
1646870400000.0,2022-03-10 00:00:00,CEL/BTC,7.378e-05,8.09e-05,7.362e-05,7.857e-05,28565.83375334097,2.244417558
1646784000000.0,2022-03-09 00:00:00,CEL/BTC,7.481e-05,7.487e-05,7.092e-05,7.378e-05,32905.18828950935,2.427744792
1646697600000.0,2022-03-08 00:00:00,CEL/BTC,7.484e-05,7.638e-05,7.333e-05,7.481e-05,16228.107044512768,1.214024688
