https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ANT,Volume BTC
1660435200,2022-08-14 00:00:00,ANT/BTC,0.0000859,0.00008651,0.00008222,0.00008266,305.7108,0.025804120299
1660348800,2022-08-13 00:00:00,ANT/BTC,0.00008976,0.00009018,0.00008542,0.00008582,491.3556,0.043088542718
1660262400,2022-08-12 00:00:00,ANT/BTC,0.00009036,0.00009092,0.00008886,0.00008937,859.6766,0.077056311879
1660176000,2022-08-11 00:00:00,ANT/BTC,0.00009314,0.0000935,0.0000887,0.00009082,445.2131,0.040210514626
1660089600,2022-08-10 00:00:00,ANT/BTC,0.00009129,0.00009904,0.0000911,0.00009313,1702.5328,0.161393183005
1660003200,2022-08-09 00:00:00,ANT/BTC,0.00008855,0.00009636,0.00008812,0.00009081,3044.9888,0.279013225011
1659916800,2022-08-08 00:00:00,ANT/BTC,0.00008974,0.00009036,0.00008736,0.00008841,179.5954,0.015998359984
1659830400,2022-08-07 00:00:00,ANT/BTC,0.00008796,0.0000923,0.00008651,0.00008986,322.3876,0.02883582429
1659744000,2022-08-06 00:00:00,ANT/BTC,0.00008736,0.00008918,0.00008661,0.00008824,684.4046,0.060115848679
1659657600,2022-08-05 00:00:00,ANT/BTC,0.00008651,0.00008912,0.000086,0.00008711,680.4693,0.059420046533
1659571200,2022-08-04 00:00:00,ANT/BTC,0.00008448,0.00008702,0.00008433,0.0000869,678.7106,0.058192708005
1659484800,2022-08-03 00:00:00,ANT/BTC,0.00008549,0.00008753,0.00008351,0.00008449,617.7308,0.052730989719
1659398400,2022-08-02 00:00:00,ANT/BTC,0.00008702,0.00008753,0.00008141,0.00008498,2439.0923,0.205748286036
1659312000,2022-08-01 00:00:00,ANT/BTC,0.00008392,0.00009518,0.00008383,0.00008753,5767.4865,0.524828947053
1659225600,2022-07-31 00:00:00,ANT/BTC,0.00008312,0.000089,0.00008312,0.00008387,1063.0681,0.091396107661
1659139200,2022-07-30 00:00:00,ANT/BTC,0.00008433,0.00008736,0.00008267,0.00008338,1536.819,0.129974873092
1659052800,2022-07-29 00:00:00,ANT/BTC,0.00007955,0.000095,0.00007911,0.0000841,18852.7331,1.676100200738
1658966400,2022-07-28 00:00:00,ANT/BTC,0.0000745,0.00008082,0.00007352,0.00007924,2108.6526,0.164833702891
1658880000,2022-07-27 00:00:00,ANT/BTC,0.00007582,0.00007631,0.00007364,0.00007495,675.9398,0.050968654244
1658793600,2022-07-26 00:00:00,ANT/BTC,0.00007445,0.00007588,0.00007433,0.00007582,329.1687,0.024778851741
1658707200,2022-07-25 00:00:00,ANT/BTC,0.0000758,0.00007629,0.00007376,0.0000745,445.8935,0.0335104529
1658620800,2022-07-24 00:00:00,ANT/BTC,0.00007714,0.000078,0.0000758,0.00007593,971.1334,0.075269581795
1658534400,2022-07-23 00:00:00,ANT/BTC,0.00007412,0.00007937,0.00007412,0.00007703,1419.9386,0.10976505061
1658448000,2022-07-22 00:00:00,ANT/BTC,0.00007687,0.00007846,0.00007424,0.00007424,675.2511,0.0516363881
1658361600,2022-07-21 00:00:00,ANT/BTC,0.00007568,0.00007837,0.00007502,0.00007688,674.0668,0.05126207715
1658275200,2022-07-20 00:00:00,ANT/BTC,0.00008063,0.00008327,0.0000755,0.00007557,1937.7685,0.152000244037
1658188800,2022-07-19 00:00:00,ANT/BTC,0.00008498,0.00008957,0.00008081,0.00008081,4279.0429,0.363392202789
1658102400,2022-07-18 00:00:00,ANT/BTC,0.00008243,0.00008722,0.00008048,0.00008509,977.0224,0.081827393183
1658016000,2022-07-17 00:00:00,ANT/BTC,0.00008396,0.00008405,0.00008027,0.00008247,1505.2081,0.123354171186
1657929600,2022-07-16 00:00:00,ANT/BTC,0.00008361,0.00008675,0.00008272,0.00008358,2185.992,0.183737678934
1657843200,2022-07-15 00:00:00,ANT/BTC,0.00007959,0.00008603,0.00007847,0.00008372,1311.7632,0.108462172498
1657756800,2022-07-14 00:00:00,ANT/BTC,0.00007872,0.00008024,0.00007772,0.00007987,728.0925,0.05762790468
1657670400,2022-07-13 00:00:00,ANT/BTC,0.00007836,0.00008024,0.00007703,0.00007929,283.2813,0.022169118701
1657584000,2022-07-12 00:00:00,ANT/BTC,0.00007772,0.00007988,0.00007765,0.00007865,1335.4122,0.105495195246
1657497600,2022-07-11 00:00:00,ANT/BTC,0.00008145,0.00008196,0.00007739,0.00007783,531.2871,0.042899391817
1657411200,2022-07-10 00:00:00,ANT/BTC,0.000081,0.00008157,0.00007919,0.00008114,500.6627,0.040142761643
1657324800,2022-07-09 00:00:00,ANT/BTC,0.00008176,0.00008477,0.00007986,0.00008118,1308.3652,0.10771248719
1657238400,2022-07-08 00:00:00,ANT/BTC,0.00007841,0.0000839,0.0000772,0.00008141,11207.7477,0.929332144489
1657152000,2022-07-07 00:00:00,ANT/BTC,0.00008203,0.00008405,0.00007796,0.00007889,357.98937871,0.0292635170266308
1657065600,2022-07-06 00:00:00,ANT/BTC,0.00008303,0.00009014,0.00008192,0.000082,1630.1096,0.141241068002
1656979200,2022-07-05 00:00:00,ANT/BTC,0.00008081,0.00008603,0.00008022,0.00008351,1350.5468626,0.1132653880149731
1656892800,2022-07-04 00:00:00,ANT/BTC,0.000081,0.00008474,0.00008022,0.00008062,1305.36264622,0.1071423897616774
1656806400,2022-07-03 00:00:00,ANT/BTC,0.00008071,0.00008127,0.00007756,0.00008082,7392.7853,0.591704132804
1656720000,2022-07-02 00:00:00,ANT/BTC,0.00007872,0.000081,0.00007644,0.00008081,2369.93726132,0.1855858511268088
1656633600,2022-07-01 00:00:00,ANT/BTC,0.00007703,0.00007911,0.00007539,0.00007865,741.05479546,0.0572710166337302
1656547200,2022-06-30 00:00:00,ANT/BTC,0.00007937,0.00007988,0.00007541,0.0000772,2235.77479678,0.1727284925169384
1656460800,2022-06-29 00:00:00,ANT/BTC,0.00007757,0.00008027,0.00007677,0.00007919,1148.0491,0.090258810923
1656374400,2022-06-28 00:00:00,ANT/BTC,0.000081,0.00008133,0.00007595,0.00007719,2317.3186,0.18175403146
1656288000,2022-06-27 00:00:00,ANT/BTC,0.00008039,0.00008212,0.00007882,0.0000809,958.7301,0.07674757715
1656201600,2022-06-26 00:00:00,ANT/BTC,0.00008748,0.00008919,0.00007988,0.00007988,1204.56497258,0.1030204326707018
1656115200,2022-06-25 00:00:00,ANT/BTC,0.00009008,0.00009126,0.00008571,0.00008691,2790.6822,0.245378085337
1656028800,2022-06-24 00:00:00,ANT/BTC,0.00008243,0.00009377,0.00008226,0.00009036,3500.85828697,0.3066031709496671
1655942400,2022-06-23 00:00:00,ANT/BTC,0.00008396,0.00008675,0.00008044,0.00008189,5898.09278105,0.4876600343714765
1655856000,2022-06-22 00:00:00,ANT/BTC,0.00008027,0.00008527,0.00007879,0.00008345,7622.4772,0.636611140532
1655769600,2022-06-21 00:00:00,ANT/BTC,0.00007834,0.00008299,0.00007733,0.00008039,1408.4846,0.113571302583
1655683200,2022-06-20 00:00:00,ANT/BTC,0.00008252,0.00008367,0.00007618,0.00007819,935.59573914,0.0751720339109302
1655596800,2022-06-19 00:00:00,ANT/BTC,0.00008286,0.00009036,0.0000791,0.00008207,3211.61018442,0.2709798863809629
1655510400,2022-06-18 00:00:00,ANT/BTC,0.00007666,0.00008303,0.00007386,0.00008214,1421.18218627,0.1111586701776573
1655424000,2022-06-17 00:00:00,ANT/BTC,0.00007796,0.00008341,0.000075,0.0000767,5206.88790809,0.4096668054598242
1655337600,2022-06-16 00:00:00,ANT/BTC,0.00008957,0.00010441,0.00007761,0.00007825,16728.7114534,1.4724571365561533
1655251200,2022-06-15 00:00:00,ANT/BTC,0.00006036,0.00011184,0.0000589,0.00008979,36333.16713091,3.0677872357401055
1655164800,2022-06-14 00:00:00,ANT/BTC,0.00005861,0.00006281,0.00005677,0.00006071,3639.22648025,0.216870400657895
1655078400,2022-06-13 00:00:00,ANT/BTC,0.00005266,0.00005896,0.00005021,0.00005896,4861.97358146,0.2609717076356616
1654992000,2022-06-12 00:00:00,ANT/BTC,0.00005231,0.00005511,0.00004986,0.00005231,1738.9607768,0.090258414330832
1654905600,2022-06-11 00:00:00,ANT/BTC,0.00005887,0.00006029,0.00005185,0.00005261,1646.833,0.090197038061
1654819200,2022-06-10 00:00:00,ANT/BTC,0.00006029,0.00006158,0.00005761,0.00005867,1060.1151,0.063244149366
1654732800,2022-06-09 00:00:00,ANT/BTC,0.00006029,0.00006191,0.00005929,0.00006029,397.69929802,0.024186586404814
1654646400,2022-06-08 00:00:00,ANT/BTC,0.00006083,0.00006475,0.0000605,0.00006051,1896.52297852,0.117323384691596
1654560000,2022-06-07 00:00:00,ANT/BTC,0.00005903,0.00006305,0.00005761,0.00006101,1253.5877,0.076059788182
1654473600,2022-06-06 00:00:00,ANT/BTC,0.00006045,0.00006152,0.00005803,0.00005929,6263.40429577,0.3734013088519158
1654387200,2022-06-05 00:00:00,ANT/BTC,0.00006029,0.00006152,0.0000583,0.00006043,785.302,0.047676943997
1654300800,2022-06-04 00:00:00,ANT/BTC,0.00006072,0.00006101,0.00005853,0.00006013,1144.0404,0.068426696697
1654214400,2022-06-03 00:00:00,ANT/BTC,0.0000632,0.00006855,0.00006055,0.00006102,3744.80234368,0.2404150248219184
1654128000,2022-06-02 00:00:00,ANT/BTC,0.00006083,0.00006335,0.00005971,0.00006296,1064.1265,0.065500874819
1654041600,2022-06-01 00:00:00,ANT/BTC,0.00006393,0.00006828,0.00005999,0.00006092,3069.0154,0.198965648439
1653955200,2022-05-31 00:00:00,ANT/BTC,0.00006605,0.00006613,0.00006097,0.00006385,2020.6239,0.127573901803
1653868800,2022-05-30 00:00:00,ANT/BTC,0.00006307,0.00007063,0.00006265,0.0000656,5419.4143,0.363205757611
1653782400,2022-05-29 00:00:00,ANT/BTC,0.00005744,0.00006307,0.00005744,0.00006265,2744.111,0.165845813481
1653696000,2022-05-28 00:00:00,ANT/BTC,0.00005593,0.00006317,0.00005489,0.00005759,2162.11035056,0.1257692160927872
1653609600,2022-05-27 00:00:00,ANT/BTC,0.0000561,0.00005721,0.00005303,0.00005565,3132.5653422,0.173268305659972
1653523200,2022-05-26 00:00:00,ANT/BTC,0.00006299,0.00006367,0.00005576,0.00005598,2722.9944,0.160940872892
1653436800,2022-05-25 00:00:00,ANT/BTC,0.00006769,0.00006785,0.00006191,0.00006245,1184.8072,0.076083502776
1653350400,2022-05-24 00:00:00,ANT/BTC,0.00006358,0.00007147,0.00006358,0.00006755,13079.6953,0.878812757977
1653264000,2022-05-23 00:00:00,ANT/BTC,0.00006748,0.00006979,0.0000628,0.00006361,5856.6977,0.391238833868
1653177600,2022-05-22 00:00:00,ANT/BTC,0.00007103,0.00007357,0.00006559,0.00006761,9196.30039376,0.6482710570608016
1653091200,2022-05-21 00:00:00,ANT/BTC,0.00005928,0.00007945,0.00005871,0.0000709,17130.2343,1.210424340439
1653004800,2022-05-20 00:00:00,ANT/BTC,0.00005597,0.00006029,0.00005405,0.00005957,2286.317,0.129952402768
1652918400,2022-05-19 00:00:00,ANT/BTC,0.00005566,0.00005666,0.00005207,0.00005614,4725.32246885,0.2560339471435375
1652832000,2022-05-18 00:00:00,ANT/BTC,0.00005383,0.00006195,0.00005382,0.00005597,12371.66602368,0.7157337891419744
1652745600,2022-05-17 00:00:00,ANT/BTC,0.00005131,0.000055,0.00005089,0.00005425,1688.4164,0.089126217494
1652659200,2022-05-16 00:00:00,ANT/BTC,0.00005264,0.00005264,0.00004874,0.00005087,2798.2066,0.140330379071
1652572800,2022-05-15 00:00:00,ANT/BTC,0.00005387,0.00005443,0.0000487,0.00005267,2427.5482,0.126212970403
1652486400,2022-05-14 00:00:00,ANT/BTC,0.00004896,0.00005467,0.00004699,0.00005425,11952.87083071,0.610904627210849
1652400000,2022-05-13 00:00:00,ANT/BTC,0.00004224,0.0000529,0.0000418,0.00004879,7182.3024,0.347932105125
1652313600,2022-05-12 00:00:00,ANT/BTC,0.00005341,0.0000551,0.00004067,0.00004229,34409.13116654,1.5605705405419654
1652227200,2022-05-11 00:00:00,ANT/BTC,0.00007811,0.00007956,0.00005223,0.00005278,24173.36729889,1.4950909595878201
1652140800,2022-05-10 00:00:00,ANT/BTC,0.00007984,0.0000836,0.00007595,0.0000778,1850.83779124,0.1478854700309576
1652054400,2022-05-09 00:00:00,ANT/BTC,0.00008804,0.00008986,0.00007956,0.00007956,1660.305,0.14255600431
1651968000,2022-05-08 00:00:00,ANT/BTC,0.00008714,0.00008946,0.00008613,0.0000877,927.6141,0.081632932894
1651881600,2022-05-07 00:00:00,ANT/BTC,0.00008976,0.00009047,0.00008641,0.00008703,671.1147,0.059742946949
1651795200,2022-05-06 00:00:00,ANT/BTC,0.00008761,0.00009111,0.00008641,0.00008992,744.1942,0.06614386541
1651708800,2022-05-05 00:00:00,ANT/BTC,0.00009023,0.00009294,0.00008491,0.00008746,2016.4965,0.180181610172
1651622400,2022-05-04 00:00:00,ANT/BTC,0.00008709,0.00009037,0.00008594,0.00009032,423.8244,0.03722885511
1651536000,2022-05-03 00:00:00,ANT/BTC,0.00008866,0.00009008,0.000086,0.00008701,317.0131,0.027860885964
1651449600,2022-05-02 00:00:00,ANT/BTC,0.00008834,0.00008929,0.00008429,0.00008885,631.5912,0.053972954709
1651363200,2022-05-01 00:00:00,ANT/BTC,0.00008484,0.00008954,0.00008294,0.00008837,1305.3005,0.113089644758
1651276800,2022-04-30 00:00:00,ANT/BTC,0.00009359,0.00009593,0.00008157,0.00008437,1426.79853923,0.1264879686379426
1651190400,2022-04-29 00:00:00,ANT/BTC,0.00009721,0.00010074,0.0000921,0.00009342,1092.18581567,0.1061261176036461
1651104000,2022-04-28 00:00:00,ANT/BTC,0.00009815,0.00010074,0.00009582,0.00009682,500.99657373,0.0493475696288448
1651017600,2022-04-27 00:00:00,ANT/BTC,0.00009793,0.00010035,0.00009705,0.00009866,318.05804451,0.0312245955455054
1650931200,2022-04-26 00:00:00,ANT/BTC,0.00010213,0.0001037,0.00009649,0.00009775,1442.8557,0.144221516125
1650844800,2022-04-25 00:00:00,ANT/BTC,0.00010629,0.00010629,0.00010092,0.00010213,5675.41641251,0.5910615583746655
1650758400,2022-04-24 00:00:00,ANT/BTC,0.00010872,0.00010936,0.00010633,0.00010633,1218.8715,0.130827093919
1650672000,2022-04-23 00:00:00,ANT/BTC,0.00011272,0.00011496,0.00010794,0.0001084,2847.8535,0.321177156815
1650585600,2022-04-22 00:00:00,ANT/BTC,0.00010416,0.00011524,0.00010416,0.00011289,5260.7067,0.592228441405
1650499200,2022-04-21 00:00:00,ANT/BTC,0.00010563,0.00011034,0.00010332,0.00010406,4232.5033,0.457028314266
1650412800,2022-04-20 00:00:00,ANT/BTC,0.00010602,0.00010913,0.00010387,0.00010544,2064.6844909,0.219591437230024
1650326400,2022-04-19 00:00:00,ANT/BTC,0.00010478,0.00010633,0.00010349,0.00010618,1024.26027331,0.107731399121205
1650240000,2022-04-18 00:00:00,ANT/BTC,0.00010542,0.00010794,0.00010266,0.00010489,1011.21004864,0.105805783658152
1650153600,2022-04-17 00:00:00,ANT/BTC,0.00010818,0.00011065,0.00010543,0.00010543,1222.848,0.132634733354
1650067200,2022-04-16 00:00:00,ANT/BTC,0.0001071,0.00010926,0.00010592,0.00010835,966.44503949,0.1039386558414424
1649980800,2022-04-15 00:00:00,ANT/BTC,0.00010633,0.00010801,0.00010484,0.0001073,593.0641,0.06315927541
1649894400,2022-04-14 00:00:00,ANT/BTC,0.00010795,0.00010883,0.0001053,0.00010634,432.55162878,0.0462589207917436
1649808000,2022-04-13 00:00:00,ANT/BTC,0.00010796,0.00011012,0.00010596,0.00010828,767.966,0.083364973187
1649721600,2022-04-12 00:00:00,ANT/BTC,0.00010537,0.00010953,0.00010449,0.00010849,2291.0081,0.245936651297
1649635200,2022-04-11 00:00:00,ANT/BTC,0.00010849,0.0001086,0.00010308,0.00010526,2534.26530189,0.2683253010385152
1649548800,2022-04-10 00:00:00,ANT/BTC,0.00011089,0.00011142,0.00010757,0.0001086,1981.3562,0.218330930867
1649462400,2022-04-09 00:00:00,ANT/BTC,0.00010772,0.00011187,0.00010772,0.00011081,2022.956,0.223185665317
1649376000,2022-04-08 00:00:00,ANT/BTC,0.00011256,0.00011377,0.00010688,0.00010814,1747.19005612,0.1930082398282392
1649289600,2022-04-07 00:00:00,ANT/BTC,0.00011025,0.00011406,0.00010883,0.00011305,1630.30550641,0.1815651234917918
1649203200,2022-04-06 00:00:00,ANT/BTC,0.00012345,0.00012442,0.00010992,0.00011058,4687.96198188,0.5448466964598388
1649116800,2022-04-05 00:00:00,ANT/BTC,0.00012339,0.00013501,0.00012279,0.00012312,8452.60099996,1.0782723941468942
1649030400,2022-04-04 00:00:00,ANT/BTC,0.00012866,0.00013435,0.00011835,0.00012367,5122.67853906,0.6508739357159346
1648944000,2022-04-03 00:00:00,ANT/BTC,0.00011529,0.00013665,0.0001135,0.00012847,5610.75333699,0.7119567047581045
1648857600,2022-04-02 00:00:00,ANT/BTC,0.00011287,0.00012025,0.00011266,0.00011513,3146.01095308,0.3669529672615124
1648771200,2022-04-01 00:00:00,ANT/BTC,0.00011289,0.00011428,0.00010945,0.00011295,2938.60802145,0.3301178259847919
1648684800,2022-03-31 00:00:00,ANT/BTC,0.00011509,0.00012071,0.00011065,0.00011257,2868.5583,0.332621602601
1648598400,2022-03-30 00:00:00,ANT/BTC,0.00011383,0.00011681,0.00011244,0.00011537,1121.51973009,0.1290802741651571
1648512000,2022-03-29 00:00:00,ANT/BTC,0.00011211,0.00011651,0.00011127,0.00011383,1800.1916,0.204988893157
1648425600,2022-03-28 00:00:00,ANT/BTC,0.00011879,0.00012128,0.00011127,0.00011208,3306.6486,0.38957420698
1648339200,2022-03-27 00:00:00,ANT/BTC,0.00012345,0.00012486,0.00011757,0.00011973,1032.6967575,0.124578890872525
1648252800,2022-03-26 00:00:00,ANT/BTC,0.00012143,0.00012892,0.00012021,0.00012356,3179.0472,0.391816186357
1648166400,2022-03-25 00:00:00,ANT/BTC,0.00011835,0.00012555,0.00011681,0.00012048,3872.75796189,0.4721014651115054
1648080000,2022-03-24 00:00:00,ANT/BTC,0.00011754,0.00012084,0.0001156,0.00011895,433.90788167,0.0511983180663042
1647993600,2022-03-23 00:00:00,ANT/BTC,0.00011367,0.00012227,0.00011346,0.00011757,1078.9861,0.126869462098
1647907200,2022-03-22 00:00:00,ANT/BTC,0.00011748,0.00011866,0.00011329,0.00011354,1549.182,0.180085809055
1647820800,2022-03-21 00:00:00,ANT/BTC,0.00011339,0.00011912,0.00011127,0.00011763,335.9063,0.03920133906
1647734400,2022-03-20 00:00:00,ANT/BTC,0.00011817,0.00011817,0.00011142,0.00011275,1031.09627189,0.1176528478349707
1647648000,2022-03-19 00:00:00,ANT/BTC,0.00011281,0.00011989,0.00011256,0.00011804,511.0881,0.059547942796
1647561600,2022-03-18 00:00:00,ANT/BTC,0.00011069,0.00011356,0.000109,0.00011287,746.6519,0.083321863265
1647475200,2022-03-17 00:00:00,ANT/BTC,0.00011477,0.00011648,0.00011071,0.00011085,355.20192072,0.0402873438465856
1647388800,2022-03-16 00:00:00,ANT/BTC,0.00011286,0.00011519,0.00010882,0.00011466,5689.4262,0.642142462988
1647302400,2022-03-15 00:00:00,ANT/BTC,0.00011201,0.00011393,0.00010969,0.00011246,309.94567999,0.0344834820684713
1647216000,2022-03-14 00:00:00,ANT/BTC,0.00011337,0.0001135,0.00011019,0.00011183,469.9761,0.052577250549
1647129600,2022-03-13 00:00:00,ANT/BTC,0.00011162,0.000115,0.00011065,0.00011325,252.2252,0.028480552152
1647043200,2022-03-12 00:00:00,ANT/BTC,0.00011302,0.00011564,0.00011096,0.00011096,199.0873,0.022475507082
1646956800,2022-03-11 00:00:00,ANT/BTC,0.0001145,0.00011663,0.00011271,0.00011325,947.47253984,0.1078379278924282
1646870400,2022-03-10 00:00:00,ANT/BTC,0.00011361,0.00011539,0.00011142,0.00011428,748.2458,0.084549679458
1646784000,2022-03-09 00:00:00,ANT/BTC,0.00011368,0.0001188,0.00011145,0.0001133,1174.8107,0.133502801365
1646697600,2022-03-08 00:00:00,ANT/BTC,0.00011613,0.00011922,0.00011159,0.00011359,4222.22747916,0.4823346211481469
1646611200,2022-03-07 00:00:00,ANT/BTC,0.00011922,0.00012137,0.00011371,0.00011612,2764.58835917,0.3244071625483344
1646524800,2022-03-06 00:00:00,ANT/BTC,0.00012366,0.00013109,0.00011889,0.00011946,5107.20968923,0.6272681577479283
1646438400,2022-03-05 00:00:00,ANT/BTC,0.00012066,0.00012629,0.00011828,0.00012374,992.66012428,0.1219891222700052
1646352000,2022-03-04 00:00:00,ANT/BTC,0.00011912,0.00012461,0.00011751,0.00012123,1648.7205,0.2009033885
1646265600,2022-03-03 00:00:00,ANT/BTC,0.00011965,0.00012185,0.00011429,0.00012037,3853.0081,0.452004174092
1646179200,2022-03-02 00:00:00,ANT/BTC,0.00012708,0.00012738,0.00011912,0.00011971,1319.2085,0.162299316252
1646092800,2022-03-01 00:00:00,ANT/BTC,0.00012509,0.00013475,0.00012297,0.00012702,2581.39735291,0.32859211757584
1646006400,2022-02-28 00:00:00,ANT/BTC,0.00012876,0.00012882,0.0001225,0.0001249,2638.67698037,0.3318277734007433
1645920000,2022-02-27 00:00:00,ANT/BTC,0.00013868,0.0001397,0.00012836,0.00012909,2375.4745,0.31933363298
1645833600,2022-02-26 00:00:00,ANT/BTC,0.00013824,0.00014743,0.00013757,0.00013896,5623.82846898,0.8004825473036129
1645747200,2022-02-25 00:00:00,ANT/BTC,0.00012836,0.00013944,0.00012818,0.00013828,4956.80424054,0.6721629980085238
1645660800,2022-02-24 00:00:00,ANT/BTC,0.00012959,0.00013476,0.00011835,0.00012887,2754.77497254,0.3421150114760128
1645574400,2022-02-23 00:00:00,ANT/BTC,0.00012641,0.0001335,0.00012485,0.00013043,2140.00780746,0.2785846812627998
1645488000,2022-02-22 00:00:00,ANT/BTC,0.00011993,0.00012847,0.00011975,0.00012544,1301.82919825,0.162412741686935
1645401600,2022-02-21 00:00:00,ANT/BTC,0.00012682,0.00013109,0.00011946,0.00011993,1449.7536,0.183334896095
1645315200,2022-02-20 00:00:00,ANT/BTC,0.00013403,0.00013692,0.0001238,0.00012648,2491.1145,0.319125913006
1645228800,2022-02-19 00:00:00,ANT/BTC,0.00013456,0.00013719,0.00012919,0.00013392,1737.2371,0.230612576941
1645142400,2022-02-18 00:00:00,ANT/BTC,0.00013039,0.00014442,0.00013039,0.00013466,7920.8778,1.099159812636
1645056000,2022-02-17 00:00:00,ANT/BTC,0.00013649,0.00013812,0.00012936,0.00013016,3494.8054,0.463128945322
1644969600,2022-02-16 00:00:00,ANT/BTC,0.00014371,0.00014454,0.0001342,0.00013595,3650.97393656,0.5073374109790672
1644883200,2022-02-15 00:00:00,ANT/BTC,0.00013679,0.0001435,0.00013679,0.0001435,3746.73746365,0.5245141362166485
1644796800,2022-02-14 00:00:00,ANT/BTC,0.00013677,0.00014005,0.00012932,0.00013674,5582.6302,0.75605253804
1644710400,2022-02-13 00:00:00,ANT/BTC,0.00014637,0.00014966,0.0001354,0.00013782,3604.42667808,0.5160764985656576
1644624000,2022-02-12 00:00:00,ANT/BTC,0.00014365,0.00015294,0.00013897,0.00014637,5867.91667554,0.8570572105669754
