https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume GAFI,Volume USDT
1660334400,2022-08-12 20:00:00,GAFI/USDT,12.883,12.896,12.809,12.831,333.1176,4281.2170443
1660330800,2022-08-12 19:00:00,GAFI/USDT,12.842,12.939,12.805,12.879,315.8896,4060.9407881
1660327200,2022-08-12 18:00:00,GAFI/USDT,12.81,12.965,12.683,12.925,405.3241,5207.2436629
1660323600,2022-08-12 17:00:00,GAFI/USDT,12.911,13.124,12.636,12.788,645.8002,8273.4123544
1660320000,2022-08-12 16:00:00,GAFI/USDT,13.141,13.307,12.887,12.887,403.1728,5263.0014278
1660316400,2022-08-12 15:00:00,GAFI/USDT,13.203,13.277,13.06,13.21,367.2754,4836.1902826
1660312800,2022-08-12 14:00:00,GAFI/USDT,13.146,13.303,13.005,13.111,385.9368,5077.6796969
1660309200,2022-08-12 13:00:00,GAFI/USDT,13.237,13.323,13.041,13.144,326.2721,4303.2164639
1660305600,2022-08-12 12:00:00,GAFI/USDT,13.249,13.286,13.05,13.286,354.7542,4672.5926207
1660302000,2022-08-12 11:00:00,GAFI/USDT,13.239,13.335,13.04,13.164,437.3225,5784.788131
1660298400,2022-08-12 10:00:00,GAFI/USDT,13.457,13.488,13.11,13.27,357.488,4753.2469243
1660294800,2022-08-12 09:00:00,GAFI/USDT,13.346,13.539,13.305,13.356,375.6063,5046.173906
1660291200,2022-08-12 08:00:00,GAFI/USDT,13.578,13.647,13.144,13.232,566.3112,7577.8579382
1660287600,2022-08-12 07:00:00,GAFI/USDT,13.659,13.832,13.532,13.595,303.0886,4144.6588062
1660284000,2022-08-12 06:00:00,GAFI/USDT,13.618,13.805,13.581,13.631,343.8309,4704.7705241
1660280400,2022-08-12 05:00:00,GAFI/USDT,13.803,13.803,13.581,13.708,337.0169,4616.3045189
1660276800,2022-08-12 04:00:00,GAFI/USDT,13.635,13.935,13.589,13.658,441.9054,6077.3571705
1660273200,2022-08-12 03:00:00,GAFI/USDT,13.557,13.802,13.501,13.704,357.2723,4868.1297555
1660269600,2022-08-12 02:00:00,GAFI/USDT,13.524,13.676,13.49,13.534,354,4808.911
1660266000,2022-08-12 01:00:00,GAFI/USDT,13.596,13.672,13.473,13.644,346,4698.5004184
1660262400,2022-08-12 00:00:00,GAFI/USDT,13.589,13.702,13.46,13.588,346.0224,4705.153711
1660258800,2022-08-11 23:00:00,GAFI/USDT,13.577,13.718,13.493,13.602,309,4201.9028446
1660255200,2022-08-11 22:00:00,GAFI/USDT,13.626,13.712,13.462,13.673,320,4347.716
1660251600,2022-08-11 21:00:00,GAFI/USDT,13.471,13.69,13.47,13.587,359.9065,4883.2998001
1660248000,2022-08-11 20:00:00,GAFI/USDT,13.659,13.682,13.46,13.474,387.3286,5235.9572663
1660244400,2022-08-11 19:00:00,GAFI/USDT,13.303,13.966,13.301,13.706,394.6599,5351.0915995
1660240800,2022-08-11 18:00:00,GAFI/USDT,13.613,13.632,13.194,13.273,354.0398,4762.7180508
1660237200,2022-08-11 17:00:00,GAFI/USDT,13.584,13.695,13.46,13.54,382.7939,5191.5904361
1660233600,2022-08-11 16:00:00,GAFI/USDT,13.598,13.704,13.486,13.661,348.0093,4729.2965055
1660230000,2022-08-11 15:00:00,GAFI/USDT,13.58,13.984,13.34,13.682,474.6014,6449.1481606
1660226400,2022-08-11 14:00:00,GAFI/USDT,13.336,13.72,13.336,13.56,383.3314,5188.282391
1660222800,2022-08-11 13:00:00,GAFI/USDT,13.48,13.719,13.288,13.461,418.981,5655.5199451
1660219200,2022-08-11 12:00:00,GAFI/USDT,13.447,13.938,13.309,13.54,459.6441,6191.8165315
1660215600,2022-08-11 11:00:00,GAFI/USDT,13.499,13.499,13.303,13.456,388.3678,5187.7410724
1660212000,2022-08-11 10:00:00,GAFI/USDT,13.63,13.72,13.301,13.413,400.9721,5417.4013491
1660208400,2022-08-11 09:00:00,GAFI/USDT,13.477,13.734,13.364,13.67,456.0125,6191.4464089
1660204800,2022-08-11 08:00:00,GAFI/USDT,13.263,13.7,13.228,13.524,434.8702,5873.9660426
1660201200,2022-08-11 07:00:00,GAFI/USDT,13.375,13.454,13.185,13.375,353.2295,4707.9409286
1660197600,2022-08-11 06:00:00,GAFI/USDT,13.253,13.453,13.063,13.339,365.6465,4844.9640471
1660194000,2022-08-11 05:00:00,GAFI/USDT,13.223,13.394,13.074,13.313,348.1198,4611.9890752
1660190400,2022-08-11 04:00:00,GAFI/USDT,13.306,13.427,13.084,13.254,357.6004,4752.3665382
1660186800,2022-08-11 03:00:00,GAFI/USDT,13.287,13.446,13.198,13.337,345.716,4606.0154004
1660183200,2022-08-11 02:00:00,GAFI/USDT,13.25,13.415,13.135,13.198,322,4267.824
1660179600,2022-08-11 01:00:00,GAFI/USDT,13.286,13.454,13.108,13.229,342.4658,4533.6560436
1660176000,2022-08-11 00:00:00,GAFI/USDT,12.994,13.346,12.891,13.263,344.5383,4535.3033526
1660172400,2022-08-10 23:00:00,GAFI/USDT,13.031,13.128,12.891,13.029,346.0114,4501.0577077
1660168800,2022-08-10 22:00:00,GAFI/USDT,13.009,13.111,12.889,12.94,342.9517,4456.7235707
1660165200,2022-08-10 21:00:00,GAFI/USDT,12.912,13.083,12.897,13.026,349,4533.263
1660161600,2022-08-10 20:00:00,GAFI/USDT,12.951,13.086,12.89,13.011,349.112,4533.184656
1660158000,2022-08-10 19:00:00,GAFI/USDT,13.034,13.105,12.871,12.934,321.9468,4172.9100338
1660154400,2022-08-10 18:00:00,GAFI/USDT,13.052,13.121,12.777,12.863,430.25,5576.8693656
1660150800,2022-08-10 17:00:00,GAFI/USDT,13,13.115,12.806,13.009,367.0244,4754.0175288
1660147200,2022-08-10 16:00:00,GAFI/USDT,13.019,13.13,12.936,13,348.2551,4543.725149
1660143600,2022-08-10 15:00:00,GAFI/USDT,13.068,13.13,12.902,12.994,363.3616,4732.4271039
1660140000,2022-08-10 14:00:00,GAFI/USDT,13.128,13.13,12.96,13.112,354.0705,4626.727745
1660136400,2022-08-10 13:00:00,GAFI/USDT,13.021,13.13,12.796,13.113,445.3589,5787.3790452
1660132800,2022-08-10 12:00:00,GAFI/USDT,12.764,13.13,12.642,13.04,503.1771,6435.1935243
1660129200,2022-08-10 11:00:00,GAFI/USDT,12.716,12.812,12.607,12.758,361.172,4583.0268046
1660125600,2022-08-10 10:00:00,GAFI/USDT,12.64,12.716,12.49,12.714,368.6918,4671.3080086
1660122000,2022-08-10 09:00:00,GAFI/USDT,12.665,12.706,12.625,12.645,331,4191.479
1660118400,2022-08-10 08:00:00,GAFI/USDT,12.624,12.713,12.607,12.688,320.4744,4056.0595176
1660114800,2022-08-10 07:00:00,GAFI/USDT,12.643,12.717,12.46,12.664,346.3641,4382.7731803
1660111200,2022-08-10 06:00:00,GAFI/USDT,12.657,12.776,12.523,12.634,376.7142,4764.4026577
1660107600,2022-08-10 05:00:00,GAFI/USDT,12.691,12.713,12.612,12.696,345,4368.685
1660104000,2022-08-10 04:00:00,GAFI/USDT,12.613,12.705,12.497,12.647,345.8785,4364.44596
1660100400,2022-08-10 03:00:00,GAFI/USDT,12.6,12.674,12.4,12.622,369.9983,4656.9088368
1660096800,2022-08-10 02:00:00,GAFI/USDT,12.599,12.687,12.559,12.645,345.2172,4350.7432652
1660093200,2022-08-10 01:00:00,GAFI/USDT,12.628,13.028,12.55,12.573,445.3482,5651.7563949
1660089600,2022-08-10 00:00:00,GAFI/USDT,12.668,12.79,12.445,12.713,442.1448,5612.3979686
1660086000,2022-08-09 23:00:00,GAFI/USDT,12.749,12.78,12.608,12.699,382.0628,4854.7489997
1660082400,2022-08-09 22:00:00,GAFI/USDT,12.381,12.793,12.295,12.743,482.7759,6070.6666441
1660078800,2022-08-09 21:00:00,GAFI/USDT,12.432,12.437,12.284,12.333,315.3908,3887.4464204
1660075200,2022-08-09 20:00:00,GAFI/USDT,12.424,12.466,12.378,12.436,350.009,4348.767023
1660071600,2022-08-09 19:00:00,GAFI/USDT,12.447,12.47,12.285,12.422,318.1002,3950.4834745
1660068000,2022-08-09 18:00:00,GAFI/USDT,12.705,13.012,12.266,12.356,653.2554,8191.5280562
1660064400,2022-08-09 17:00:00,GAFI/USDT,12.7,12.868,12.681,12.765,359.9369,4581.3500515
1660060800,2022-08-09 16:00:00,GAFI/USDT,12.667,13.064,12.622,12.704,340.1504,4308.8068287
1660057200,2022-08-09 15:00:00,GAFI/USDT,12.644,12.899,12.603,12.697,388.8056,4950.7986013
1660053600,2022-08-09 14:00:00,GAFI/USDT,12.718,12.769,12.5,12.644,399.6086,5050.1746762
1660050000,2022-08-09 13:00:00,GAFI/USDT,12.803,12.898,12.713,12.722,362.6459,4644.9765099
1660046400,2022-08-09 12:00:00,GAFI/USDT,12.843,12.899,12.792,12.811,239.0942,3069.9564284
1660042800,2022-08-09 11:00:00,GAFI/USDT,12.838,12.899,12.671,12.823,770.6387,9826.8255741
1660039200,2022-08-09 10:00:00,GAFI/USDT,12.981,12.989,12.659,12.846,353.9287,4550.3338378
1660035600,2022-08-09 09:00:00,GAFI/USDT,12.77,13.129,12.611,13.006,920.5888,11869.2279968
1660032000,2022-08-09 08:00:00,GAFI/USDT,12.814,12.839,12.736,12.804,393.6081,5034.4493896
1660028400,2022-08-09 07:00:00,GAFI/USDT,12.834,12.838,12.787,12.794,394.1283,5053.9418909
1660024800,2022-08-09 06:00:00,GAFI/USDT,12.789,12.834,12.772,12.83,318.5031,4073.8067
1660021200,2022-08-09 05:00:00,GAFI/USDT,12.783,12.799,12.77,12.779,366.227,4681.07151
1660017600,2022-08-09 04:00:00,GAFI/USDT,12.76,12.798,12.711,12.78,405.2799,5178.574676
1660014000,2022-08-09 03:00:00,GAFI/USDT,12.815,12.898,12.612,12.777,350.3437,4476.0624208
1660010400,2022-08-09 02:00:00,GAFI/USDT,12.869,12.999,12.699,12.841,368.0275,4728.1272939
1660006800,2022-08-09 01:00:00,GAFI/USDT,12.573,12.998,12.535,12.884,402.5785,5092.7668332
1660003200,2022-08-09 00:00:00,GAFI/USDT,12.59,12.627,12.531,12.555,368.3237,4633.8735328
1659999600,2022-08-08 23:00:00,GAFI/USDT,12.642,12.992,12.534,12.598,378.5969,4770.1957752
1659996000,2022-08-08 22:00:00,GAFI/USDT,12.474,12.7,12.457,12.64,380.4794,4797.4234235
1659992400,2022-08-08 21:00:00,GAFI/USDT,12.681,12.747,12.43,12.523,380.1203,4808.2926414
1659988800,2022-08-08 20:00:00,GAFI/USDT,12.548,13.011,12.527,12.725,447.2808,5662.2710732
1659985200,2022-08-08 19:00:00,GAFI/USDT,12.542,12.623,12.428,12.538,448.2832,5618.7363352
1659981600,2022-08-08 18:00:00,GAFI/USDT,12.836,13.117,12.519,12.557,451.2087,5737.6603955
1659978000,2022-08-08 17:00:00,GAFI/USDT,12.839,12.871,12.799,12.848,445.8254,5717.4340957
1659974400,2022-08-08 16:00:00,GAFI/USDT,12.557,12.905,12.51,12.814,382.6799,4851.5934469
1659970800,2022-08-08 15:00:00,GAFI/USDT,12.53,12.587,12.5,12.551,346.1131,4342.0946747
1659967200,2022-08-08 14:00:00,GAFI/USDT,12.568,12.869,12.488,12.583,428.8848,5385.2390694
1659963600,2022-08-08 13:00:00,GAFI/USDT,12.745,12.792,12.49,12.586,477.4426,6041.6223041
1659960000,2022-08-08 12:00:00,GAFI/USDT,12.754,13.156,12.698,12.732,372.2079,4755.3554606
1659956400,2022-08-08 11:00:00,GAFI/USDT,12.725,12.98,12.687,12.715,468.41,5973.3860587
1659952800,2022-08-08 10:00:00,GAFI/USDT,12.674,12.775,12.668,12.708,294.8605,3748.5319258
1659949200,2022-08-08 09:00:00,GAFI/USDT,12.544,13.199,12.544,12.673,543.7746,6935.29663
1659945600,2022-08-08 08:00:00,GAFI/USDT,12.53,12.575,12.49,12.564,368.6137,4620.9227376
1659942000,2022-08-08 07:00:00,GAFI/USDT,12.53,12.575,12.488,12.55,353.9581,4435.6198681
1659938400,2022-08-08 06:00:00,GAFI/USDT,12.526,12.575,12.491,12.51,316.3976,3963.2334159
1659934800,2022-08-08 05:00:00,GAFI/USDT,12.508,12.563,12.494,12.533,381,4771.65
1659931200,2022-08-08 04:00:00,GAFI/USDT,12.548,12.566,12.484,12.528,359.018,4497.968712
1659927600,2022-08-08 03:00:00,GAFI/USDT,12.563,12.575,12.488,12.513,340.3744,4265.2071732
1659924000,2022-08-08 02:00:00,GAFI/USDT,12.522,12.572,12.497,12.53,374,4688.34
1659920400,2022-08-08 01:00:00,GAFI/USDT,12.519,12.57,12.493,12.55,370,4636.764
1659916800,2022-08-08 00:00:00,GAFI/USDT,12.529,13.095,12.481,12.564,394.4766,4962.1448493
1659913200,2022-08-07 23:00:00,GAFI/USDT,12.537,12.562,12.485,12.525,339.1991,4249.4684051
1659909600,2022-08-07 22:00:00,GAFI/USDT,12.495,12.903,12.483,12.551,394.3173,4944.1626119
1659906000,2022-08-07 21:00:00,GAFI/USDT,12.479,13.083,12.454,12.529,444.6477,5597.9931053
1659902400,2022-08-07 20:00:00,GAFI/USDT,12.482,12.535,12.454,12.487,311.0142,3884.175997
1659898800,2022-08-07 19:00:00,GAFI/USDT,12.449,12.535,12.446,12.471,152.6347,1905.0737642
1659895200,2022-08-07 18:00:00,GAFI/USDT,12.447,13.024,12.427,12.448,469.121,5876.5911613
1659891600,2022-08-07 17:00:00,GAFI/USDT,12.461,12.565,12.427,12.441,321.461,4008.5779737
1659888000,2022-08-07 16:00:00,GAFI/USDT,12.463,12.635,12.437,12.465,331.9136,4139.988302
1659884400,2022-08-07 15:00:00,GAFI/USDT,12.457,12.48,12.457,12.473,364.1048,4540.1553359
1659880800,2022-08-07 14:00:00,GAFI/USDT,12.371,12.675,12.337,12.472,355.271,4423.6272642
1659877200,2022-08-07 13:00:00,GAFI/USDT,12.359,12.71,12.32,12.404,367.0088,4544.0914341
1659873600,2022-08-07 12:00:00,GAFI/USDT,12.438,12.49,12.343,12.357,346.0617,4294.3884201
1659870000,2022-08-07 11:00:00,GAFI/USDT,12.443,12.492,12.402,12.426,327,4069.309
1659866400,2022-08-07 10:00:00,GAFI/USDT,12.586,12.59,12.33,12.481,420.9416,5250.9632995
1659862800,2022-08-07 09:00:00,GAFI/USDT,12.569,12.6,12.517,12.562,330.5393,4151.6293789
1659859200,2022-08-07 08:00:00,GAFI/USDT,12.503,12.6,12.427,12.561,330.4674,4131.0606114
1659855600,2022-08-07 07:00:00,GAFI/USDT,12.456,12.534,12.427,12.481,351.0595,4381.1101573
1659852000,2022-08-07 06:00:00,GAFI/USDT,12.373,12.687,12.368,12.464,389.9764,4867.772002
1659848400,2022-08-07 05:00:00,GAFI/USDT,12.412,12.423,12.345,12.375,327,4047.989
1659844800,2022-08-07 04:00:00,GAFI/USDT,12.417,12.418,12.338,12.405,385.0274,4766.4880612
1659841200,2022-08-07 03:00:00,GAFI/USDT,12.418,12.425,12.339,12.396,363.0178,4496.9366342
1659837600,2022-08-07 02:00:00,GAFI/USDT,12.547,12.562,12.298,12.419,388.8187,4853.9356077
1659834000,2022-08-07 01:00:00,GAFI/USDT,12.375,12.563,12.226,12.501,364.2309,4542.4318461
1659830400,2022-08-07 00:00:00,GAFI/USDT,12.456,12.827,12.243,12.352,429.4466,5353.7485275
1659826800,2022-08-06 23:00:00,GAFI/USDT,12.521,12.527,12.427,12.495,359.0197,4480.9148119
1659823200,2022-08-06 22:00:00,GAFI/USDT,12.54,12.559,12.457,12.509,325.8804,4076.3704166
1659819600,2022-08-06 21:00:00,GAFI/USDT,12.587,12.827,12.437,12.499,381.5195,4772.4724333
1659816000,2022-08-06 20:00:00,GAFI/USDT,12.408,12.624,12.338,12.599,369.5338,4627.5085174
1659812400,2022-08-06 19:00:00,GAFI/USDT,12.422,12.506,12.369,12.416,323.1031,4022.8761426
1659808800,2022-08-06 18:00:00,GAFI/USDT,12.391,12.507,12.217,12.445,352.4501,4375.3946362
1659805200,2022-08-06 17:00:00,GAFI/USDT,12.419,12.475,12.338,12.382,342.0619,4244.3549753
1659801600,2022-08-06 16:00:00,GAFI/USDT,12.526,12.559,12.227,12.422,430.4336,5340.2045406
1659798000,2022-08-06 15:00:00,GAFI/USDT,12.246,12.711,12.216,12.531,418.5495,5236.040679
1659794400,2022-08-06 14:00:00,GAFI/USDT,12.309,12.323,12.077,12.239,379.7516,4658.8940544
1659790800,2022-08-06 13:00:00,GAFI/USDT,12.297,12.355,12.116,12.316,489.4125,6023.8408585
1659787200,2022-08-06 12:00:00,GAFI/USDT,12.339,12.384,12.279,12.32,397.6047,4903.0550388
1659783600,2022-08-06 11:00:00,GAFI/USDT,12.181,12.554,12.123,12.326,470.3684,5790.1069186
1659780000,2022-08-06 10:00:00,GAFI/USDT,12.221,12.235,12.116,12.13,493.5704,6004.0053892
1659776400,2022-08-06 09:00:00,GAFI/USDT,12.307,12.347,12.117,12.166,362.9677,4443.6715701
1659772800,2022-08-06 08:00:00,GAFI/USDT,12.299,12.352,12.252,12.318,341.0502,4193.7023968
1659769200,2022-08-06 07:00:00,GAFI/USDT,12.385,12.41,12.17,12.323,538.5327,6640.0493947
1659765600,2022-08-06 06:00:00,GAFI/USDT,12.391,12.422,12.34,12.345,342.2027,4234.7329012
1659762000,2022-08-06 05:00:00,GAFI/USDT,12.343,12.434,12.34,12.405,366.848,4542.439044
1659758400,2022-08-06 04:00:00,GAFI/USDT,12.247,12.393,12.228,12.379,365.8371,4503.7957321
1659754800,2022-08-06 03:00:00,GAFI/USDT,12.263,12.296,12.224,12.256,382.0414,4681.7414568
1659751200,2022-08-06 02:00:00,GAFI/USDT,12.266,12.291,12.226,12.256,330,4044.287
1659747600,2022-08-06 01:00:00,GAFI/USDT,12.128,12.298,12.106,12.266,356.2066,4349.8028167
1659744000,2022-08-06 00:00:00,GAFI/USDT,12.104,12.148,12.076,12.108,322.0451,3900.0115677
1659740400,2022-08-05 23:00:00,GAFI/USDT,12.252,12.407,12.077,12.127,397.2647,4824.2100431
1659736800,2022-08-05 22:00:00,GAFI/USDT,12.074,12.387,12.023,12.209,409.5954,4988.3261971
1659733200,2022-08-05 21:00:00,GAFI/USDT,12.041,12.111,12.011,12.074,320.2618,3862.0656524
1659729600,2022-08-05 20:00:00,GAFI/USDT,12.054,12.093,11.987,12.022,338.2246,4072.5149245
1659726000,2022-08-05 19:00:00,GAFI/USDT,12.032,12.088,11.973,12.064,326.9308,3936.1554526
1659722400,2022-08-05 18:00:00,GAFI/USDT,12.112,12.269,11.931,12.04,482.3677,5821.4227281
1659718800,2022-08-05 17:00:00,GAFI/USDT,11.842,12.145,11.732,12.101,462.586,5493.2826761
1659715200,2022-08-05 16:00:00,GAFI/USDT,11.916,11.927,11.802,11.83,469.3874,5568.3782822
1659711600,2022-08-05 15:00:00,GAFI/USDT,11.592,12.003,11.574,11.874,649.3638,7640.0796005
1659708000,2022-08-05 14:00:00,GAFI/USDT,11.598,11.643,11.57,11.601,417.7626,4848.6822426
1659704400,2022-08-05 13:00:00,GAFI/USDT,11.554,11.664,11.459,11.612,520.076,6001.4076622
1659700800,2022-08-05 12:00:00,GAFI/USDT,11.602,11.667,11.541,11.549,375.8101,4360.1299962
1659697200,2022-08-05 11:00:00,GAFI/USDT,11.594,11.605,11.512,11.556,356.0835,4117.84361
1659693600,2022-08-05 10:00:00,GAFI/USDT,11.556,11.71,11.499,11.591,491.0176,5674.6978385
1659690000,2022-08-05 09:00:00,GAFI/USDT,11.446,11.561,11.422,11.561,368.4539,4220.2486471
1659686400,2022-08-05 08:00:00,GAFI/USDT,11.319,11.469,11.311,11.445,350.7201,4008.3171415
1659682800,2022-08-05 07:00:00,GAFI/USDT,11.466,11.578,11.273,11.341,272.0616,3108.7138705
1659679200,2022-08-05 06:00:00,GAFI/USDT,11.465,11.498,11.402,11.438,369.5894,4230.0899212
1659675600,2022-08-05 05:00:00,GAFI/USDT,11.305,11.5,11.305,11.446,326.4929,3729.6581113
1659672000,2022-08-05 04:00:00,GAFI/USDT,11.353,11.444,11.277,11.316,356.2127,4057.365931
1659668400,2022-08-05 03:00:00,GAFI/USDT,11.28,11.396,11.242,11.389,393.8911,4457.5709838
1659664800,2022-08-05 02:00:00,GAFI/USDT,11.285,11.549,11.166,11.292,566.7106,6414.8895811
1659661200,2022-08-05 01:00:00,GAFI/USDT,11.383,11.458,11.128,11.299,373.7502,4242.5831844
1659657600,2022-08-05 00:00:00,GAFI/USDT,11.812,11.826,11.321,11.384,760.6886,8772.0684825
1659654000,2022-08-04 23:00:00,GAFI/USDT,11.84,11.888,11.769,11.796,345.7056,4085.6155834
1659650400,2022-08-04 22:00:00,GAFI/USDT,11.797,11.943,11.765,11.855,412.5818,4879.7984483
1659646800,2022-08-04 21:00:00,GAFI/USDT,11.868,11.912,11.767,11.767,430.5146,5096.0339331
1659643200,2022-08-04 20:00:00,GAFI/USDT,11.858,11.95,11.743,11.855,586.3305,6928.0423803
1659639600,2022-08-04 19:00:00,GAFI/USDT,11.758,12.034,11.708,11.865,471.3159,5589.7600357
1659636000,2022-08-04 18:00:00,GAFI/USDT,11.713,11.968,11.66,11.734,554.0858,6528.7194745
1659632400,2022-08-04 17:00:00,GAFI/USDT,11.69,11.738,11.635,11.722,398.6458,4657.0402725
1659628800,2022-08-04 16:00:00,GAFI/USDT,11.694,11.742,11.373,11.683,531.8465,6179.338493
1659625200,2022-08-04 15:00:00,GAFI/USDT,11.602,11.715,11.596,11.683,449.6388,5239.4166943
1659621600,2022-08-04 14:00:00,GAFI/USDT,11.824,11.925,11.36,11.605,617.1836,7206.977361
1659618000,2022-08-04 13:00:00,GAFI/USDT,11.781,11.826,11.738,11.795,377.1318,4444.3287503
1659614400,2022-08-04 12:00:00,GAFI/USDT,11.789,11.821,11.744,11.773,370.78,4369.414279
1659610800,2022-08-04 11:00:00,GAFI/USDT,11.974,12.016,11.713,11.804,610.6125,7209.14171
1659607200,2022-08-04 10:00:00,GAFI/USDT,11.963,12.076,11.714,11.974,548.1323,6524.7469024
1659603600,2022-08-04 09:00:00,GAFI/USDT,12.02,12.041,11.818,11.946,383.861,4573.4676897
1659600000,2022-08-04 08:00:00,GAFI/USDT,12.097,12.107,11.714,12.047,478.4532,5742.1083237
1659596400,2022-08-04 07:00:00,GAFI/USDT,12.315,12.351,11.922,12.092,404.3203,4948.6455068
1659592800,2022-08-04 06:00:00,GAFI/USDT,12.355,12.396,12.29,12.314,370.2392,4568.9481207
1659589200,2022-08-04 05:00:00,GAFI/USDT,12.476,12.481,12.368,12.395,322.1247,3997.4077768
1659585600,2022-08-04 04:00:00,GAFI/USDT,12.401,12.486,12.374,12.445,351.5717,4362.3329355
1659582000,2022-08-04 03:00:00,GAFI/USDT,12.418,12.432,12.358,12.411,343.0662,4255.4665901
1659578400,2022-08-04 02:00:00,GAFI/USDT,12.39,12.429,12.355,12.409,375,4647.989
1659574800,2022-08-04 01:00:00,GAFI/USDT,12.305,12.426,12.284,12.373,392.107,4842.5515557
1659571200,2022-08-04 00:00:00,GAFI/USDT,12.254,12.387,12.228,12.336,367.3963,4522.5033944
1659567600,2022-08-03 23:00:00,GAFI/USDT,12.587,12.634,11.995,12.249,660.7188,8179.3330759
1659564000,2022-08-03 22:00:00,GAFI/USDT,12.647,12.702,12.547,12.616,341.1998,4304.0647184
1659560400,2022-08-03 21:00:00,GAFI/USDT,12.689,12.704,12.65,12.65,460.4581,5837.1320802
1659556800,2022-08-03 20:00:00,GAFI/USDT,12.705,12.771,12.668,12.692,353.6317,4491.05219
1659553200,2022-08-03 19:00:00,GAFI/USDT,12.731,12.81,12.608,12.704,354.2037,4486.6712663
1659549600,2022-08-03 18:00:00,GAFI/USDT,12.8,12.846,12.572,12.79,586.4931,7434.1587064
1659546000,2022-08-03 17:00:00,GAFI/USDT,12.831,12.924,12.735,12.79,515.0513,6602.6177627
1659542400,2022-08-03 16:00:00,GAFI/USDT,12.682,12.862,12.669,12.822,397.4106,5059.97908
1659538800,2022-08-03 15:00:00,GAFI/USDT,12.669,12.999,12.617,12.687,395.6214,5017.8669255
1659535200,2022-08-03 14:00:00,GAFI/USDT,12.664,12.686,12.598,12.679,410.6415,5194.9099754
1659531600,2022-08-03 13:00:00,GAFI/USDT,12.572,12.668,12.556,12.668,369.4483,4656.7397246
1659528000,2022-08-03 12:00:00,GAFI/USDT,12.555,12.752,12.461,12.56,597.1195,7531.7489234
1659524400,2022-08-03 11:00:00,GAFI/USDT,12.55,12.581,12.49,12.53,331.7,4158.4278
1659520800,2022-08-03 10:00:00,GAFI/USDT,12.514,12.591,12.497,12.525,333.708,4183.07982
1659517200,2022-08-03 09:00:00,GAFI/USDT,12.592,12.687,12.461,12.56,430.0242,5411.1890296
1659513600,2022-08-03 08:00:00,GAFI/USDT,12.605,12.676,12.488,12.577,387.0732,4876.6064234
1659510000,2022-08-03 07:00:00,GAFI/USDT,12.577,12.636,12.479,12.593,349.4525,4387.6099384
1659506400,2022-08-03 06:00:00,GAFI/USDT,12.495,12.616,12.461,12.588,332.7174,4175.0359594
1659502800,2022-08-03 05:00:00,GAFI/USDT,12.575,12.606,12.462,12.536,317,3978.958
1659499200,2022-08-03 04:00:00,GAFI/USDT,12.48,12.633,12.478,12.547,330.0093,4143.1001428
1659495600,2022-08-03 03:00:00,GAFI/USDT,12.538,12.681,12.479,12.587,359.1332,4517.431563
1659492000,2022-08-03 02:00:00,GAFI/USDT,12.589,12.607,12.487,12.496,343,4304.267
1659488400,2022-08-03 01:00:00,GAFI/USDT,12.546,12.61,12.476,12.495,363.8842,4560.8522526
1659484800,2022-08-03 00:00:00,GAFI/USDT,12.513,12.602,12.461,12.597,339.1178,4251.8757395
1659481200,2022-08-02 23:00:00,GAFI/USDT,12.58,12.614,12.461,12.5,410.14,5130.5584325
1659477600,2022-08-02 22:00:00,GAFI/USDT,12.478,12.575,12.395,12.55,415.0177,5176.1863326
1659474000,2022-08-02 21:00:00,GAFI/USDT,12.452,12.528,12.38,12.469,344.0302,4284.664876
1659470400,2022-08-02 20:00:00,GAFI/USDT,12.416,12.521,12.41,12.463,372.5535,4648.3830052
1659466800,2022-08-02 19:00:00,GAFI/USDT,12.49,12.527,12.381,12.455,391.5168,4874.6307579
1659463200,2022-08-02 18:00:00,GAFI/USDT,12.295,12.504,12.285,12.437,353.3998,4384.8377821
1659459600,2022-08-02 17:00:00,GAFI/USDT,12.524,12.612,12.237,12.376,381.2706,4739.9766114
1659456000,2022-08-02 16:00:00,GAFI/USDT,12.373,12.598,12.235,12.598,533.7445,6643.2216296
1659452400,2022-08-02 15:00:00,GAFI/USDT,12.216,12.426,12.186,12.356,342.2106,4218.5296654
1659448800,2022-08-02 14:00:00,GAFI/USDT,12.498,12.498,12.226,12.255,342.9141,4224.8616054
1659445200,2022-08-02 13:00:00,GAFI/USDT,12.366,12.602,12.216,12.474,396.093,4918.5010745
1659441600,2022-08-02 12:00:00,GAFI/USDT,12.228,12.491,12.102,12.265,435.247,5339.6075684
1659438000,2022-08-02 11:00:00,GAFI/USDT,12.162,12.312,12.13,12.178,351.0954,4287.0353144
1659434400,2022-08-02 10:00:00,GAFI/USDT,12.117,12.319,12.117,12.174,478.4354,5851.7134815
1659430800,2022-08-02 09:00:00,GAFI/USDT,12.181,12.226,12.111,12.159,369.9385,4500.2698983
1659427200,2022-08-02 08:00:00,GAFI/USDT,12.465,12.586,12.02,12.179,523.8078,6463.8787831
1659423600,2022-08-02 07:00:00,GAFI/USDT,12.378,12.523,12.368,12.456,357.1257,4447.2410154
1659420000,2022-08-02 06:00:00,GAFI/USDT,12.435,12.617,12.358,12.449,433.8734,5414.6495325
1659416400,2022-08-02 05:00:00,GAFI/USDT,12.475,12.523,12.348,12.413,470.0499,5852.8794117
