https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SUSD,Volume USDT
1660176000,2022-08-11 00:00:00,SUSD/USDT,1.005,1.005,1.00346,1.00346,341.1676,342.814524068
1660089600,2022-08-10 00:00:00,SUSD/USDT,1.003711,1.007067,1.00346,1.005,4445.9232,4465.4096816255
1660003200,2022-08-09 00:00:00,SUSD/USDT,1.005988,1.00711,1.00346,1.003711,5319.5282,5344.991724167
1659916800,2022-08-08 00:00:00,SUSD/USDT,1.007089,1.007091,1.00347,1.00347,1172.6388,1178.8992316872
1659830400,2022-08-07 00:00:00,SUSD/USDT,1.007087,1.007095,1.005001,1.00507,1305.9122,1314.872375442
1659744000,2022-08-06 00:00:00,SUSD/USDT,1.006,1.007095,1.003492,1.005,2809.6647,2823.6179796989
1659657600,2022-08-05 00:00:00,SUSD/USDT,1.007094,1.007095,1.00376,1.004286,366.0969,368.3954589004
1659571200,2022-08-04 00:00:00,SUSD/USDT,1.003606,1.007105,1.003485,1.003842,6761.4603,6797.4533734011
1659484800,2022-08-03 00:00:00,SUSD/USDT,1.003471,1.007106,1.00346,1.003517,707.2594,710.9957258858
1659398400,2022-08-02 00:00:00,SUSD/USDT,1.0048,1.00711,1.00346,1.0037,3845.0743,3862.6585321954
1659312000,2022-08-01 00:00:00,SUSD/USDT,1.005064,1.007139,1.004792,1.00711,1830.0598,1839.0112300608
1659225600,2022-07-31 00:00:00,SUSD/USDT,1.006279,1.00714,1.004518,1.004793,430.0008,432.2677051844
1659139200,2022-07-30 00:00:00,SUSD/USDT,1.003461,1.00714,1.00346,1.004519,5799.356,5835.2547101253
1659052800,2022-07-29 00:00:00,SUSD/USDT,1.006399,1.007,1.00346,1.003461,4414.8065,4437.3341172531
1658966400,2022-07-28 00:00:00,SUSD/USDT,1.006391,1.007,1.00346,1.004026,6264.0265,6298.1969961234
1658880000,2022-07-27 00:00:00,SUSD/USDT,1.005,1.005968,1.002433,1.00346,12346.5945,12403.2540689596
1658793600,2022-07-26 00:00:00,SUSD/USDT,1.002433,1.005,1.002433,1.005,2670.5245,2681.6175100656
1658707200,2022-07-25 00:00:00,SUSD/USDT,1.00709,1.00709,1.002433,1.002433,6142.9249,6163.8752480878
1658620800,2022-07-24 00:00:00,SUSD/USDT,1.005063,1.00709,1.004964,1.00508,4453.4864,4481.5671225994
1658534400,2022-07-23 00:00:00,SUSD/USDT,1.007089,1.00709,1.004929,1.007089,1435.6791,1443.3157308569
1658448000,2022-07-22 00:00:00,SUSD/USDT,1.007089,1.00709,1.004031,1.007078,4880.1112,4909.267710149
1658361600,2022-07-21 00:00:00,SUSD/USDT,1.005221,1.00709,1.0024,1.004066,9888.7191,9926.9067368834
1658275200,2022-07-20 00:00:00,SUSD/USDT,1.0024,1.00706,1.0024,1.00242,22108.4033,22191.6032167606
1658188800,2022-07-19 00:00:00,SUSD/USDT,1.005958,1.00709,1.001053,1.00241,15959.6307,16019.604048871
1658102400,2022-07-18 00:00:00,SUSD/USDT,1.001054,1.00709,1.001054,1.00709,9989.7642,10037.5284311461
1658016000,2022-07-17 00:00:00,SUSD/USDT,1.006989,1.007,1.001,1.001054,2702.1342,2707.8841186468
1657929600,2022-07-16 00:00:00,SUSD/USDT,1.001001,1.00709,1.001,1.002303,24672.2309,24808.3356171486
1657843200,2022-07-15 00:00:00,SUSD/USDT,1.003001,1.0045,1.001,1.001,6750.9318,6774.8826796621
1657756800,2022-07-14 00:00:00,SUSD/USDT,1.001789,1.0045,1.001,1.003001,9825.6518,9845.6903130341
1657670400,2022-07-13 00:00:00,SUSD/USDT,1.002202,1.00708,1.001,1.003905,5565.4488,5584.9906119683
1657584000,2022-07-12 00:00:00,SUSD/USDT,1.0012,1.0047,1.0012,1.002201,857.4503,860.215198396
1657497600,2022-07-11 00:00:00,SUSD/USDT,1.0022,1.005996,1.001,1.004686,1414.6142,1416.8674580732
1657411200,2022-07-10 00:00:00,SUSD/USDT,1.0069,1.0069,1.001021,1.0022,936.5888,940.8430558444
1657324800,2022-07-09 00:00:00,SUSD/USDT,1.0068,1.0069,1.0049,1.0069,612.3654,615.9811101615
1657238400,2022-07-08 00:00:00,SUSD/USDT,1.005,1.006999,1.00101,1.0049,2732.8066,2746.3587127037
1657152000,2022-07-07 00:00:00,SUSD/USDT,1.004,1.00709,1.002701,1.006891,4113.89591731,4134.67611361595303
1657065600,2022-07-06 00:00:00,SUSD/USDT,1.001072,1.0049,1.001001,1.004,838.23327101,841.5118727870089
1656979200,2022-07-05 00:00:00,SUSD/USDT,0.999755,1.0045,0.999755,1.001002,13439.82532485,13493.975197350677
1656892800,2022-07-04 00:00:00,SUSD/USDT,0.99651,1.003,0.9965,1.002999,3110.67688889,3111.55101797577248
1656806400,2022-07-03 00:00:00,SUSD/USDT,0.993,0.99968,0.992926,0.99968,6544.27747745,6522.00262021961725
1656720000,2022-07-02 00:00:00,SUSD/USDT,0.989001,0.993,0.989001,0.992926,1948.75449498,1932.37850988182385
1656633600,2022-07-01 00:00:00,SUSD/USDT,0.993448,0.99345,0.989001,0.991486,1486.81183598,1473.63992455852197
1656547200,2022-06-30 00:00:00,SUSD/USDT,0.98301,0.99345,0.977,0.993449,19187.58517768,18938.07618980076695
1656460800,2022-06-29 00:00:00,SUSD/USDT,0.990001,0.998,0.983,0.98301,9023.36846585,8941.05800411284657
1656374400,2022-06-28 00:00:00,SUSD/USDT,0.989662,0.993449,0.9885,0.99,727.24339404,720.10981908607376
1656288000,2022-06-27 00:00:00,SUSD/USDT,0.987156,0.99345,0.979,0.989662,11445.91591476,11260.754096991988
1656201600,2022-06-26 00:00:00,SUSD/USDT,0.98715,0.99,0.97973,0.987889,6003.09824775,5932.19241318508739
1656115200,2022-06-25 00:00:00,SUSD/USDT,0.978046,0.99,0.97802,0.98966,5077.1032,5023.0149148104
1656028800,2022-06-24 00:00:00,SUSD/USDT,0.977111,0.98213,0.977111,0.98212,3553.99561315,3480.3084457667232
1655942400,2022-06-23 00:00:00,SUSD/USDT,0.99969,0.9997,0.968121,0.979727,37823.91998912,37512.97190468899664
1655856000,2022-06-22 00:00:00,SUSD/USDT,0.997327,0.999938,0.99719,0.99969,1618.30026564,1614.3220103351157
1655769600,2022-06-21 00:00:00,SUSD/USDT,0.999957,0.999958,0.997279,0.997328,5713.0693338,5712.54480022483812
1655683200,2022-06-20 00:00:00,SUSD/USDT,0.99719,0.999999,0.9949,0.997323,4313.72110875,4296.30473838533
1655596800,2022-06-19 00:00:00,SUSD/USDT,0.99295,1,0.992,0.99999,7820.9607941,7797.79136784762954
1655510400,2022-06-18 00:00:00,SUSD/USDT,0.993201,0.99689,0.992,0.99295,6036.85309057,6003.40622060090578
1655424000,2022-06-17 00:00:00,SUSD/USDT,0.996897,0.996907,0.993,0.993102,144.24434193,143.50379449619689
1655337600,2022-06-16 00:00:00,SUSD/USDT,0.99719,0.998,0.993,0.993001,3602.59590531,3580.9746559954609
1655251200,2022-06-15 00:00:00,SUSD/USDT,1.009,1.014999,0.953,0.993463,26678.85775176,26471.11102852304691
1655164800,2022-06-14 00:00:00,SUSD/USDT,0.997884,1.0207,0.99751,1.009,14668.7089079,14736.59468917264719
1655078400,2022-06-13 00:00:00,SUSD/USDT,0.993021,1.0022,0.98351,1.0019,31216.7036706,31111.46758465350197
1654992000,2022-06-12 00:00:00,SUSD/USDT,0.996874,0.996888,0.993,0.993021,3147.11165756,3130.16361096099372
1654905600,2022-06-11 00:00:00,SUSD/USDT,0.997192,0.999695,0.992,0.993011,2734.1867068,2720.52758042290411
1654819200,2022-06-10 00:00:00,SUSD/USDT,0.997237,1.000396,0.99719,0.997192,336.32007072,335.47482302949186
1654732800,2022-06-09 00:00:00,SUSD/USDT,0.99719,1.000397,0.99644,0.99741,546.28886783,544.47220027587843
1654646400,2022-06-08 00:00:00,SUSD/USDT,0.996451,1.0004,0.996441,0.99719,126.05151378,125.7255832996698
1654560000,2022-06-07 00:00:00,SUSD/USDT,0.998401,1.002197,0.99644,0.996471,2289.73359176,2286.14080024529385
1654473600,2022-06-06 00:00:00,SUSD/USDT,1.009984,1.0395,0.99841,1.002196,29746.67471182,30136.99994056046745
1654387200,2022-06-05 00:00:00,SUSD/USDT,1.0022,1.01,1.000507,1.0072,1072.9334714,1081.3156861103062
1654300800,2022-06-04 00:00:00,SUSD/USDT,1.0041,1.004999,1.000506,1.004983,1059.33234024,1060.66770909210791
1654214400,2022-06-03 00:00:00,SUSD/USDT,1,1.0041,1,1.000506,6983.97313478,7005.95861229995156
1654128000,2022-06-02 00:00:00,SUSD/USDT,1.002431,1.004,1,1,13076.06185943,13099.87033261391019
1654041600,2022-06-01 00:00:00,SUSD/USDT,0.997194,1.004,0.9912,1.002431,26020.26959593,25992.63690525042
1653955200,2022-05-31 00:00:00,SUSD/USDT,0.997987,1,0.9958,0.997194,9500.29877528,9483.67504098948105
1653868800,2022-05-30 00:00:00,SUSD/USDT,0.994051,0.997999,0.991512,0.995822,12622.51034501,12564.08454651707882
1653782400,2022-05-29 00:00:00,SUSD/USDT,0.9941,0.9941,0.9915,0.9915,8820.7114908,8753.35232848006532
1653696000,2022-05-28 00:00:00,SUSD/USDT,0.995586,0.995589,0.99345,0.9941,3913.86618543,3889.03855150312021
1653609600,2022-05-27 00:00:00,SUSD/USDT,0.996,0.9964,0.99345,0.993504,6846.90809805,6810.75139334964206
1653523200,2022-05-26 00:00:00,SUSD/USDT,0.99692,0.99729,0.993455,0.99421,7705.80109204,7669.85083446342959
1653436800,2022-05-25 00:00:00,SUSD/USDT,0.9919,0.99754,0.991,0.995,15328.07437822,15215.78677459788915
1653350400,2022-05-24 00:00:00,SUSD/USDT,0.9917,0.991997,0.9909,0.99101,3115.5350802,3089.12447291933684
1653264000,2022-05-23 00:00:00,SUSD/USDT,0.991997,0.991998,0.9909,0.990944,5224.74519298,5179.38868129567227
1653177600,2022-05-22 00:00:00,SUSD/USDT,0.991898,0.991997,0.98946,0.991997,2927.32273287,2902.05456016397722
1653091200,2022-05-21 00:00:00,SUSD/USDT,0.988848,0.991997,0.988401,0.989481,1027.58718737,1017.85279572712679
1653004800,2022-05-20 00:00:00,SUSD/USDT,0.990898,0.991899,0.98831,0.988783,2658.92641345,2632.51817325210275
1652918400,2022-05-19 00:00:00,SUSD/USDT,0.990443,0.9909,0.9874,0.990797,13107.56063345,12966.63668237936126
1652832000,2022-05-18 00:00:00,SUSD/USDT,0.991799,0.991899,0.989131,0.9895,6689.23571724,6623.75506536003721
1652745600,2022-05-17 00:00:00,SUSD/USDT,0.98213,0.992,0.981902,0.988914,8206.17871561,8134.25328207973813
1652659200,2022-05-16 00:00:00,SUSD/USDT,0.9921,0.993,0.9501,0.986,23488.97856272,23092.4076728979664
1652572800,2022-05-15 00:00:00,SUSD/USDT,0.98966,0.99468,0.986001,0.9929,2546.38546159,2526.48091809176167
1652486400,2022-05-14 00:00:00,SUSD/USDT,0.99719,0.99869,0.986,0.986002,8669.45651375,8592.72429542778467
1652400000,2022-05-13 00:00:00,SUSD/USDT,0.940368,0.9989,0.940353,0.99402,33687.24344592,32980.82167757337278
1652313600,2022-05-12 00:00:00,SUSD/USDT,0.96884,0.988,0.91,0.95062,66201.69440392,63531.50600807355935
1652227200,2022-05-11 00:00:00,SUSD/USDT,0.986999,0.99,0.96,0.96545,27297.34911801,26704.56344517625296
1652140800,2022-05-10 00:00:00,SUSD/USDT,0.989498,0.99,0.979731,0.986999,10579.68045883,10455.38943599395275
1652054400,2022-05-09 00:00:00,SUSD/USDT,0.989002,0.991447,0.983,0.987314,24874.52915586,24576.97898897415395
1651968000,2022-05-08 00:00:00,SUSD/USDT,0.990145,0.99295,0.988911,0.989002,8595.11174211,8509.622495808288
1651881600,2022-05-07 00:00:00,SUSD/USDT,0.9886,0.995333,0.9885,0.990201,13630.97400945,13518.84790525236179
1651795200,2022-05-06 00:00:00,SUSD/USDT,0.992099,0.9921,0.9885,0.991497,4083.30151376,4042.00620939665196
1651708800,2022-05-05 00:00:00,SUSD/USDT,0.9927,0.9927,0.98731,0.989063,21005.3896663,20821.63139737868522
1651622400,2022-05-04 00:00:00,SUSD/USDT,0.990021,0.9927,0.990003,0.9927,4926.47945003,4889.28142461449244
1651536000,2022-05-03 00:00:00,SUSD/USDT,0.99468,0.996799,0.99,0.990004,9664.87218145,9600.65136009275647
1651449600,2022-05-02 00:00:00,SUSD/USDT,0.99679,0.996919,0.99172,0.992,2605.83272909,2588.1877554591399
1651363200,2022-05-01 00:00:00,SUSD/USDT,0.996704,0.999389,0.99295,0.993602,4159.60449259,4140.14258237302355
1651276800,2022-04-30 00:00:00,SUSD/USDT,0.99719,1.0082,0.994602,0.996704,32871.96409178,32880.56384441172994
1651190400,2022-04-29 00:00:00,SUSD/USDT,0.9971,0.998968,0.994407,0.99719,6226.81184361,6209.6294511563521
1651104000,2022-04-28 00:00:00,SUSD/USDT,0.9969,0.999099,0.9968,0.9987,5230.60256404,5217.93417557425831
1651017600,2022-04-27 00:00:00,SUSD/USDT,0.998999,0.9991,0.9968,0.9979,4545.83166054,4536.35840362480517
1650931200,2022-04-26 00:00:00,SUSD/USDT,0.99644,0.9991,0.99441,0.996918,30674.80953055,30579.26164958030553
1650844800,2022-04-25 00:00:00,SUSD/USDT,0.9946,0.99644,0.994101,0.99644,6784.0572336,6753.10772178197584
1650758400,2022-04-24 00:00:00,SUSD/USDT,0.99549,0.99639,0.9946,0.9947,12227.50687528,12175.57210747354746
1650672000,2022-04-23 00:00:00,SUSD/USDT,0.9941,0.99639,0.992,0.9955,19905.12661978,19794.1076039773973
1650585600,2022-04-22 00:00:00,SUSD/USDT,0.996297,0.996551,0.993902,0.9941,2742.27229457,2728.99508224680249
1650499200,2022-04-21 00:00:00,SUSD/USDT,0.99468,0.999,0.9938,0.994001,19907.67874666,19835.78713770498058
1650412800,2022-04-20 00:00:00,SUSD/USDT,0.992511,0.998,0.992511,0.99468,5007.71027399,4990.0597686206973
1650326400,2022-04-19 00:00:00,SUSD/USDT,0.998999,0.999,0.992201,0.992734,6540.49858661,6505.12991421543372
1650240000,2022-04-18 00:00:00,SUSD/USDT,0.990099,0.9991,0.990099,0.996507,18130.60942807,18078.45034054282178
1650153600,2022-04-17 00:00:00,SUSD/USDT,0.990105,0.994898,0.987001,0.990099,1051.78841892,1041.05896671726784
1650067200,2022-04-16 00:00:00,SUSD/USDT,0.9838,0.995,0.98372,0.990241,12012.87766653,11892.17704812149908
1649980800,2022-04-15 00:00:00,SUSD/USDT,0.983946,0.992666,0.9837,0.9839,20718.73157654,20421.785588432326
1649894400,2022-04-14 00:00:00,SUSD/USDT,0.9867,0.986889,0.98351,0.984033,2569.63707409,2529.08524680638984
1649808000,2022-04-13 00:00:00,SUSD/USDT,0.986982,0.988999,0.9835,0.98484,8214.72021873,8098.50275453934426
1649721600,2022-04-12 00:00:00,SUSD/USDT,0.984499,0.989971,0.983107,0.986898,5984.02812482,5891.38850383957931
1649635200,2022-04-11 00:00:00,SUSD/USDT,0.993985,0.995,0.9505,0.984499,31673.10124362,31247.69560629040599
1649548800,2022-04-10 00:00:00,SUSD/USDT,0.994588,0.99479,0.992666,0.992666,8842.18444557,8787.5806191382333
1649462400,2022-04-09 00:00:00,SUSD/USDT,0.9937,0.99468,0.992681,0.9946,5678.67123213,5642.860102878798
1649376000,2022-04-08 00:00:00,SUSD/USDT,0.994899,0.9951,0.9921,0.9928,12935.69607863,12858.13819045822463
1649289600,2022-04-07 00:00:00,SUSD/USDT,0.995,0.9954,0.9927,0.994899,4714.44392705,4686.57959757763443
1649203200,2022-04-06 00:00:00,SUSD/USDT,0.995,0.995579,0.99217,0.994,21380.71444256,21257.48647356065226
1649116800,2022-04-05 00:00:00,SUSD/USDT,0.996583,0.9969,0.99295,0.996,6283.68340163,6254.52381252578258
1649030400,2022-04-04 00:00:00,SUSD/USDT,0.996872,0.9969,0.99125,0.9969,14081.05702284,13997.11168842484806
1648944000,2022-04-03 00:00:00,SUSD/USDT,0.994801,0.997998,0.99345,0.993451,1064.63245478,1060.01782287200854
1648857600,2022-04-02 00:00:00,SUSD/USDT,0.994,0.997999,0.992176,0.994801,15575.79559358,15520.99564095331112
1648771200,2022-04-01 00:00:00,SUSD/USDT,0.997697,0.997896,0.98,0.99644,28938.10692355,28715.99962597484102
1648684800,2022-03-31 00:00:00,SUSD/USDT,0.997981,0.997999,0.99345,0.995102,2320.73818082,2314.35759217169159
1648598400,2022-03-30 00:00:00,SUSD/USDT,0.9972,0.999,0.93,0.997899,37401.60073671,36407.88901466178676
1648512000,2022-03-29 00:00:00,SUSD/USDT,0.996982,0.999,0.9964,0.998999,2505.30261255,2499.61140821529349
1648425600,2022-03-28 00:00:00,SUSD/USDT,1.002697,1.004978,0.987031,0.9967,35039.61036033,34830.2098209562854
1648339200,2022-03-27 00:00:00,SUSD/USDT,1.0036,1.0057,1.002575,1.004976,2667.89924751,2679.17228035846825
1648252800,2022-03-26 00:00:00,SUSD/USDT,1.002194,1.0196,1.0004,1.003022,47576.65556441,48226.62780033894606
1648166400,2022-03-25 00:00:00,SUSD/USDT,0.99821,1.002194,0.9976,1.000619,1621.0632462,1621.29527160333212
1648080000,2022-03-24 00:00:00,SUSD/USDT,0.9965,1.0001,0.99611,0.99861,4340.41642553,4328.520093619486
1647993600,2022-03-23 00:00:00,SUSD/USDT,0.996599,0.9966,0.994981,0.9965,9771.35662755,9730.99579722659665
1647907200,2022-03-22 00:00:00,SUSD/USDT,0.995,0.996789,0.995,0.996599,1708.49677074,1701.29471286789475
1647820800,2022-03-21 00:00:00,SUSD/USDT,0.9968,0.9969,0.99498,0.99669,3492.83147188,3475.7624999978779
1647734400,2022-03-20 00:00:00,SUSD/USDT,0.99644,0.99695,0.995,0.9951,2452.34485921,2443.3493293889681
1647648000,2022-03-19 00:00:00,SUSD/USDT,0.997,0.997,0.9966,0.99695,3208.1538,3197.8729892713
1647561600,2022-03-18 00:00:00,SUSD/USDT,0.9968,0.997016,0.9965,0.9966,1230.87179068,1226.95133243610336
1647475200,2022-03-17 00:00:00,SUSD/USDT,0.997016,0.997016,0.9966,0.997016,931.87435005,928.9536923854508
1647388800,2022-03-16 00:00:00,SUSD/USDT,0.99939,0.99939,0.99656,0.997016,5573.01246651,5560.87198768794918
1647302400,2022-03-15 00:00:00,SUSD/USDT,0.998801,0.9999,0.9986,0.9986,3019.5774739,3016.141195693456
1647216000,2022-03-14 00:00:00,SUSD/USDT,0.9985,0.9999,0.9985,0.999018,3001.22607552,2998.26794915350272
1647129600,2022-03-13 00:00:00,SUSD/USDT,1.00797,1.0109,0.9983,0.9985,4119.65608811,4119.372394206019
1647043200,2022-03-12 00:00:00,SUSD/USDT,0.9982,1.010917,0.9982,1.0074,14615.59843952,14656.049838300744
1646956800,2022-03-11 00:00:00,SUSD/USDT,1.000201,1.0017,0.9982,0.9983,6855.02405218,6852.484070436355
1646870400,2022-03-10 00:00:00,SUSD/USDT,1.000398,1.003396,0.996,1.000978,13740.80763228,13739.46157555368195
1646784000,2022-03-09 00:00:00,SUSD/USDT,0.99678,1.0004,0.9961,1.0003,9199.8402303,9179.1783179739496
1646697600,2022-03-08 00:00:00,SUSD/USDT,0.997,0.9971,0.9956,0.99678,6386.32892407,6362.557725662863
1646611200,2022-03-07 00:00:00,SUSD/USDT,0.9961,0.9971,0.9956,0.996,2290.29889759,2281.808137252291
1646524800,2022-03-06 00:00:00,SUSD/USDT,0.9979,0.9986,0.9939,0.997,7558.18471546,7526.9680058116966
1646438400,2022-03-05 00:00:00,SUSD/USDT,0.9971,0.998697,0.995701,0.9986,890.17540308,888.62169200290739
1646352000,2022-03-04 00:00:00,SUSD/USDT,0.997089,0.998698,0.99468,0.99862,21770.54972203,21693.5303767970927
1646265600,2022-03-03 00:00:00,SUSD/USDT,0.998084,0.998406,0.994043,0.997097,3463.77633622,3453.17704734123619
1646179200,2022-03-02 00:00:00,SUSD/USDT,0.997,0.998789,0.9941,0.996983,1330.57130544,1326.13482468823112
1646092800,2022-03-01 00:00:00,SUSD/USDT,1.000018,1.002199,0.993985,0.99719,11632.58965199,11603.57700721288923
1646006400,2022-02-28 00:00:00,SUSD/USDT,0.99719,1.0003,0.99719,1.0003,12404.65286967,12389.21598427487004
1645920000,2022-02-27 00:00:00,SUSD/USDT,0.9998,1.000983,0.9931,0.999399,8255.84272073,8236.96978518177755
1645833600,2022-02-26 00:00:00,SUSD/USDT,0.99699,1.00099,0.99699,0.998002,9933.66502073,9915.63682985138283
1645747200,2022-02-25 00:00:00,SUSD/USDT,0.997888,0.998589,0.99699,0.99699,15069.03283291,15035.55367986563471
1645660800,2022-02-24 00:00:00,SUSD/USDT,0.9961,0.998589,0.995333,0.998499,15523.596812,15476.119142884178
1645574400,2022-02-23 00:00:00,SUSD/USDT,0.997599,0.9976,0.995604,0.997589,9860.1285248,9833.2247544998884
1645488000,2022-02-22 00:00:00,SUSD/USDT,0.996982,0.99867,0.995333,0.997599,11192.08035164,11153.83184269693071
1645401600,2022-02-21 00:00:00,SUSD/USDT,0.9985,0.99899,0.995333,0.995701,4908.88289815,4895.41820951857369
1645315200,2022-02-20 00:00:00,SUSD/USDT,0.996898,1.002422,0.992999,0.99899,99437.88816494,99225.10937689038829
1645228800,2022-02-19 00:00:00,SUSD/USDT,0.995984,0.99699,0.9956,0.9956,2497.67048704,2487.78616472446312
1645142400,2022-02-18 00:00:00,SUSD/USDT,0.996989,0.998998,0.995,0.99599,16466.846677,16418.29347640397573
1645056000,2022-02-17 00:00:00,SUSD/USDT,0.9983,0.99899,0.992666,0.9979,15865.11687392,15811.25348362145173
1644969600,2022-02-16 00:00:00,SUSD/USDT,0.997997,0.999,0.997504,0.99899,15783.26338909,15760.13527126859294
1644883200,2022-02-15 00:00:00,SUSD/USDT,0.9971,0.998,0.996583,0.997996,2036.98574217,2032.180595158307
1644796800,2022-02-14 00:00:00,SUSD/USDT,0.995091,0.99719,0.993115,0.9961,4264.80470889,4249.5107489450876
1644710400,2022-02-13 00:00:00,SUSD/USDT,0.994,0.99699,0.99217,0.993222,10584.67336188,10524.40886915915714
1644624000,2022-02-12 00:00:00,SUSD/USDT,0.9949,0.997189,0.99,0.99217,30278.7675739,30080.424048401752
1644537600,2022-02-11 00:00:00,SUSD/USDT,0.9955,0.9988,0.991,0.9963,23180.05440729,23079.18364279256368
1644451200,2022-02-10 00:00:00,SUSD/USDT,0.99295,0.998182,0.989702,0.9955,47537.03727831,47279.10658644718881
1644364800,2022-02-09 00:00:00,SUSD/USDT,0.994588,0.997897,0.989702,0.99295,27655.24881207,27484.21248945512913
1644278400,2022-02-08 00:00:00,SUSD/USDT,0.996982,0.996982,0.9876,0.995,23342.87669563,23188.85878876722298
1644192000,2022-02-07 00:00:00,SUSD/USDT,0.997985,0.9984,0.98595,0.994001,14424.9771025,14356.62323113992347
1644105600,2022-02-06 00:00:00,SUSD/USDT,0.996982,0.999199,0.922,0.997997,66888.88540182,65319.26729808067273
1644019200,2022-02-05 00:00:00,SUSD/USDT,0.9962,0.9992,0.9948,0.9988,6337.4734258,6320.68130954392424
1643932800,2022-02-04 00:00:00,SUSD/USDT,0.996428,0.99644,0.9923,0.9962,907.6083278,903.46599927888707
1643846400,2022-02-03 00:00:00,SUSD/USDT,0.996583,0.9974,0.992,0.996438,7132.57514799,7099.21738203479267
1643760000,2022-02-02 00:00:00,SUSD/USDT,0.995435,0.997999,0.9921,0.9959,4517.12155704,4489.83666452674078
1643673600,2022-02-01 00:00:00,SUSD/USDT,0.999236,0.999319,0.9922,0.9961,10859.6497768,10805.53713824900773
1643587200,2022-01-31 00:00:00,SUSD/USDT,0.999,1.000651,0.995811,0.998577,5138.29215379,5131.7610946932203
1643500800,2022-01-30 00:00:00,SUSD/USDT,1.000572,1.001689,0.9922,0.999692,31226.22624176,31100.30408101230466
1643414400,2022-01-29 00:00:00,SUSD/USDT,0.99599,1.001899,0.9951,1.000989,32951.2869481,32960.23324180336039
1643328000,2022-01-28 00:00:00,SUSD/USDT,0.997,0.9971,0.994002,0.996,5646.7381592,5621.55320087577512
1643241600,2022-01-27 00:00:00,SUSD/USDT,0.999698,0.9997,0.99498,0.9963,8483.27157139,8451.72955828203951
1643155200,2022-01-26 00:00:00,SUSD/USDT,0.998662,1,0.994986,0.995783,25214.48999204,25159.14620191841458
1643068800,2022-01-25 00:00:00,SUSD/USDT,0.997899,1.001944,0.994982,0.998,27269.44621812,27225.08222693331423
1642982400,2022-01-24 00:00:00,SUSD/USDT,0.9975,1.0018,0.994982,0.997152,25857.15854202,25796.78982330408121
1642896000,2022-01-23 00:00:00,SUSD/USDT,1.006873,1.006989,0.9961,0.99941,17376.40952498,17380.41714351573909
1642809600,2022-01-22 00:00:00,SUSD/USDT,1.0047,1.01439,0.9922,1.004364,407197.46706119,409088.64941243476322
1642723200,2022-01-21 00:00:00,SUSD/USDT,1.000977,1.010262,0.9976,1.0072,119608.76035083,120071.87951921518857
1642636800,2022-01-20 00:00:00,SUSD/USDT,1.000011,1.00558,1.000011,1.000977,10977.67132384,11012.1617136703838
1642550400,2022-01-19 00:00:00,SUSD/USDT,1.0022,1.013,1.000004,1.000007,20954.89707576,21031.44370534258139
1642464000,2022-01-18 00:00:00,SUSD/USDT,1.0015,1.0109,1.001402,1.0069,34057.6967258,34134.67805412315794
1642377600,2022-01-17 00:00:00,SUSD/USDT,1.0097,1.0122,1.001403,1.003799,103837.88492708,104464.06239450519028
1642291200,2022-01-16 00:00:00,SUSD/USDT,1.002201,1.03228,1.001404,1.007027,99247.98473187,100706.72695382886108
