https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SRM,Volume BTC
1661472000,2022-08-26 00:00:00,SRM/BTC,0.00003953,0.00003962,0.00003755,0.00003797,62827.5935,2.426878064467
1661385600,2022-08-25 00:00:00,SRM/BTC,0.00003958,0.00003985,0.00003904,0.00003951,88529.7952,3.496387109439
1661299200,2022-08-24 00:00:00,SRM/BTC,0.00003975,0.00003982,0.00003919,0.00003927,41779.9631,1.650032228903
1661212800,2022-08-23 00:00:00,SRM/BTC,0.00003875,0.00003992,0.00003831,0.00003992,60081.6798,2.360265248891
1661126400,2022-08-22 00:00:00,SRM/BTC,0.00003922,0.00003923,0.00003777,0.00003849,34223.3825,1.312111890129
1661040000,2022-08-21 00:00:00,SRM/BTC,0.00003935,0.00003966,0.00003877,0.00003923,39125.1214,1.537098088587
1660953600,2022-08-20 00:00:00,SRM/BTC,0.00004013,0.0000412,0.00003842,0.00003925,80427.7095,3.225375430754
1660867200,2022-08-19 00:00:00,SRM/BTC,0.00004151,0.00004151,0.00003944,0.00004007,153878.709,6.193765440521
1660780800,2022-08-18 00:00:00,SRM/BTC,0.00004268,0.00004293,0.0000414,0.00004162,39396.4213,1.672775140641
1660694400,2022-08-17 00:00:00,SRM/BTC,0.000043,0.00004353,0.00004227,0.0000426,38770.202,1.663140897088
1660608000,2022-08-16 00:00:00,SRM/BTC,0.00004371,0.00004401,0.0000428,0.00004312,56268.0638,2.439857179155
1660521600,2022-08-15 00:00:00,SRM/BTC,0.00004275,0.00004423,0.00004266,0.00004363,57554.1673,2.499742595185
1660435200,2022-08-14 00:00:00,SRM/BTC,0.0000441,0.00004512,0.00004252,0.00004284,63724.3967,2.788552133886
1660348800,2022-08-13 00:00:00,SRM/BTC,0.00004411,0.00004559,0.00004399,0.00004402,40817.0461,1.826375217178
1660262400,2022-08-12 00:00:00,SRM/BTC,0.00004392,0.00004439,0.00004311,0.00004415,21721.6229,0.951543000273
1660176000,2022-08-11 00:00:00,SRM/BTC,0.0000427,0.00004428,0.00004234,0.00004389,180253.0317,7.827987812411
1660089600,2022-08-10 00:00:00,SRM/BTC,0.00004208,0.00004292,0.00004153,0.00004273,26088.5266,1.096286353023
1660003200,2022-08-09 00:00:00,SRM/BTC,0.00004326,0.00004368,0.00004174,0.00004213,42730.0173,1.818346742195
1659916800,2022-08-08 00:00:00,SRM/BTC,0.00004351,0.00004433,0.00004262,0.0000432,30474.088,1.317792145699
1659830400,2022-08-07 00:00:00,SRM/BTC,0.00004407,0.00004426,0.00004316,0.00004352,31729.161,1.389348115332
1659744000,2022-08-06 00:00:00,SRM/BTC,0.00004298,0.00004896,0.00004276,0.00004403,244737.5918,11.474375401377
1659657600,2022-08-05 00:00:00,SRM/BTC,0.00004215,0.00004295,0.000042,0.00004286,28219.9501,1.198816095324
1659571200,2022-08-04 00:00:00,SRM/BTC,0.00004098,0.00004233,0.00004073,0.00004226,31301.6764,1.294296237818
1659484800,2022-08-03 00:00:00,SRM/BTC,0.00004135,0.00004154,0.00004066,0.00004098,32251.1543,1.324353890811
1659398400,2022-08-02 00:00:00,SRM/BTC,0.00004369,0.00004566,0.00004109,0.00004135,59699.0214,2.532203228354
1659312000,2022-08-01 00:00:00,SRM/BTC,0.00004255,0.00004383,0.00004244,0.00004374,48773.5346,2.115378441909
1659225600,2022-07-31 00:00:00,SRM/BTC,0.00004216,0.00004356,0.00004193,0.00004251,46503.4304,1.989425477712
1659139200,2022-07-30 00:00:00,SRM/BTC,0.00004274,0.00004359,0.00004186,0.00004213,67482.5354,2.868216503887
1659052800,2022-07-29 00:00:00,SRM/BTC,0.00004209,0.00004397,0.00004172,0.00004255,42294.4075,1.808333351995
1658966400,2022-07-28 00:00:00,SRM/BTC,0.00004247,0.00004265,0.00004177,0.00004212,43069.8479,1.816210106115
1658880000,2022-07-27 00:00:00,SRM/BTC,0.0000419,0.00004237,0.00004096,0.00004231,24571.8605,1.026273885797
1658793600,2022-07-26 00:00:00,SRM/BTC,0.00004195,0.00004201,0.00004078,0.00004172,36547.6897,1.51040516407
1658707200,2022-07-25 00:00:00,SRM/BTC,0.00004365,0.0000437,0.00004197,0.00004218,35528.5287,1.516487128339
1658620800,2022-07-24 00:00:00,SRM/BTC,0.00004407,0.00004429,0.00004347,0.00004378,15109.6925,0.662569933823
1658534400,2022-07-23 00:00:00,SRM/BTC,0.00004339,0.00004418,0.00004316,0.00004409,26039.4155,1.139522916284
1658448000,2022-07-22 00:00:00,SRM/BTC,0.00004441,0.00004548,0.00004297,0.00004338,46981.0586,2.07113602809
1658361600,2022-07-21 00:00:00,SRM/BTC,0.00004432,0.00004484,0.00004319,0.00004438,40605.5696,1.790582197389
1658275200,2022-07-20 00:00:00,SRM/BTC,0.00004779,0.00004975,0.00004411,0.00004436,64017.1305,2.978804164377
1658188800,2022-07-19 00:00:00,SRM/BTC,0.00004841,0.00005032,0.00004715,0.00004797,90930.8842463,4.4059292071355375
1658102400,2022-07-18 00:00:00,SRM/BTC,0.00004984,0.00005039,0.00004792,0.00004848,73296.58185506,3.5841819454812808
1658016000,2022-07-17 00:00:00,SRM/BTC,0.0000525,0.00005286,0.00004936,0.00004972,68783.6139,3.483047884878
1657929600,2022-07-16 00:00:00,SRM/BTC,0.00005054,0.00005578,0.00005054,0.00005264,80100.00749472,4.2929871474361616
1657843200,2022-07-15 00:00:00,SRM/BTC,0.00005208,0.00005347,0.0000501,0.00005041,68974.10993278,3.58513060549383
1657756800,2022-07-14 00:00:00,SRM/BTC,0.00005453,0.00005475,0.00005065,0.00005194,79528.1318,4.158147335105
1657670400,2022-07-13 00:00:00,SRM/BTC,0.00005039,0.00005529,0.00004987,0.0000546,173922.77511005,9.2095874686401258
1657584000,2022-07-12 00:00:00,SRM/BTC,0.00004698,0.00005104,0.00004671,0.00005032,84821.6823,4.176904324743
1657497600,2022-07-11 00:00:00,SRM/BTC,0.00004711,0.00005025,0.00004512,0.00004702,277883.98728229,13.3895470365389014
1657411200,2022-07-10 00:00:00,SRM/BTC,0.00004618,0.00004795,0.00004558,0.00004705,162438.83152136,7.5463870105328136
1657324800,2022-07-09 00:00:00,SRM/BTC,0.00004106,0.00004794,0.00004028,0.00004637,465442.31236714,21.0774188163874346
1657238400,2022-07-08 00:00:00,SRM/BTC,0.00003576,0.00004185,0.00003518,0.00004087,311207.54562609,12.3785089865049481
1657152000,2022-07-07 00:00:00,SRM/BTC,0.0000369,0.00003755,0.00003558,0.00003571,40087.49144973,1.4793798477748583
1657065600,2022-07-06 00:00:00,SRM/BTC,0.0000369,0.00003712,0.0000366,0.00003675,39619.2512,1.459394940936
1656979200,2022-07-05 00:00:00,SRM/BTC,0.00003753,0.00003781,0.0000365,0.00003693,36782.786665,1.3737781915144155
1656892800,2022-07-04 00:00:00,SRM/BTC,0.0000399,0.00004058,0.00003681,0.00003777,158445.14759022,6.0054679395905453
1656806400,2022-07-03 00:00:00,SRM/BTC,0.00004036,0.00004068,0.00003958,0.00003999,32169.6421014,1.289835009440804
1656720000,2022-07-02 00:00:00,SRM/BTC,0.00004119,0.00004161,0.00003811,0.00004032,134128.48018448,5.3244281866325687
1656633600,2022-07-01 00:00:00,SRM/BTC,0.00004286,0.00004358,0.00003962,0.00004112,365072.3618,15.040263927047
1656547200,2022-06-30 00:00:00,SRM/BTC,0.00004395,0.00004408,0.00004233,0.00004296,131785.58533076,5.6773232296239876
1656460800,2022-06-29 00:00:00,SRM/BTC,0.00004557,0.00004949,0.00004337,0.00004409,275399.18205644,12.3981370215699244
1656374400,2022-06-28 00:00:00,SRM/BTC,0.0000465,0.00004817,0.0000454,0.00004551,150658.8459,7.082084448941
1656288000,2022-06-27 00:00:00,SRM/BTC,0.0000439,0.00004695,0.00004386,0.00004644,117400.15862481,5.3472968752647866
1656201600,2022-06-26 00:00:00,SRM/BTC,0.00004507,0.00004822,0.00004381,0.00004387,153889.5535,7.102384867805
1656115200,2022-06-25 00:00:00,SRM/BTC,0.00004412,0.00004564,0.00004361,0.00004503,81331.95105062,3.625464754981606
1656028800,2022-06-24 00:00:00,SRM/BTC,0.00004291,0.00004497,0.00004262,0.00004428,86763.73809936,3.804863883771744
1655942400,2022-06-23 00:00:00,SRM/BTC,0.00004263,0.00004326,0.00004225,0.0000428,42249.1655,1.807147323168
1655856000,2022-06-22 00:00:00,SRM/BTC,0.0000433,0.00004388,0.00004192,0.00004266,69120.00520611,2.9454049072956526
1655769600,2022-06-21 00:00:00,SRM/BTC,0.00004317,0.00004368,0.00004242,0.00004319,58855.72675519,2.5324497229941104
1655683200,2022-06-20 00:00:00,SRM/BTC,0.00004185,0.00004574,0.00004123,0.00004327,144177.94908539,6.2516038232449516
1655596800,2022-06-19 00:00:00,SRM/BTC,0.00004379,0.00004402,0.00004012,0.00004188,82938.93205171,3.4871440929209568
1655510400,2022-06-18 00:00:00,SRM/BTC,0.00004384,0.0000456,0.00004257,0.00004379,106433.34665518,4.6997778463418098
1655424000,2022-06-17 00:00:00,SRM/BTC,0.00004193,0.00004402,0.00004173,0.00004367,99814.90166655,4.3014675809232969
1655337600,2022-06-16 00:00:00,SRM/BTC,0.00004295,0.00004309,0.00004093,0.00004189,35929.869,1.494341967283
1655251200,2022-06-15 00:00:00,SRM/BTC,0.00004161,0.00004435,0.00004086,0.00004299,64084.76461993,2.7214290589068712
1655164800,2022-06-14 00:00:00,SRM/BTC,0.00003904,0.00004191,0.00003841,0.00004149,84258.19975518,3.3656858774029318
1655078400,2022-06-13 00:00:00,SRM/BTC,0.00003613,0.00003923,0.00003468,0.00003889,165679.91414153,5.9934988403794931
1654992000,2022-06-12 00:00:00,SRM/BTC,0.00003329,0.00003922,0.00003222,0.00003617,392986.74894542,14.0242386355768548
1654905600,2022-06-11 00:00:00,SRM/BTC,0.00003224,0.00003428,0.0000306,0.00003352,131932.608,4.261102456502
1654819200,2022-06-10 00:00:00,SRM/BTC,0.00003406,0.00003412,0.00003198,0.00003232,83523.7139,2.749706176411
1654732800,2022-06-09 00:00:00,SRM/BTC,0.00003378,0.00003542,0.00003369,0.00003409,51792.81243998,1.7773403962397028
1654646400,2022-06-08 00:00:00,SRM/BTC,0.00003362,0.00003418,0.00003343,0.0000338,70095.43320895,2.3728262374948525
1654560000,2022-06-07 00:00:00,SRM/BTC,0.00003501,0.00003515,0.00003338,0.00003357,84210.61129328,2.8964870871367408
1654473600,2022-06-06 00:00:00,SRM/BTC,0.00003467,0.00003567,0.00003371,0.00003513,139376.41006581,4.8139987481416966
1654387200,2022-06-05 00:00:00,SRM/BTC,0.0000343,0.00003515,0.00003384,0.00003467,56083.97689366,1.9437341354627974
1654300800,2022-06-04 00:00:00,SRM/BTC,0.00003447,0.00003453,0.00003366,0.00003431,46244.6429,1.576231949214
1654214400,2022-06-03 00:00:00,SRM/BTC,0.00003568,0.00003599,0.00003416,0.00003445,63485.52750311,2.2061373068808264
1654128000,2022-06-02 00:00:00,SRM/BTC,0.00003444,0.00003617,0.0000344,0.00003564,90647.9239,3.19371361152
1654041600,2022-06-01 00:00:00,SRM/BTC,0.00003552,0.00003669,0.0000341,0.00003442,199443.3854,7.111434831386
1653955200,2022-05-31 00:00:00,SRM/BTC,0.00003632,0.00003727,0.00003496,0.00003545,181154.571,6.504894523532
1653868800,2022-05-30 00:00:00,SRM/BTC,0.00003523,0.00003731,0.00003487,0.00003624,177458.79118539,6.3883358953716986
1653782400,2022-05-29 00:00:00,SRM/BTC,0.00003541,0.00003561,0.00003454,0.00003523,211135.75260092,7.4239279923429516
1653696000,2022-05-28 00:00:00,SRM/BTC,0.00003516,0.00003575,0.00003477,0.00003545,143185.7396,5.055987136263
1653609600,2022-05-27 00:00:00,SRM/BTC,0.00003576,0.00003595,0.00003474,0.00003514,178792.44693783,6.3102785532645157
1653523200,2022-05-26 00:00:00,SRM/BTC,0.00003818,0.00003839,0.00003538,0.00003561,151495.978,5.51503274381
1653436800,2022-05-25 00:00:00,SRM/BTC,0.00003837,0.00003845,0.00003735,0.00003811,141272.4114,5.341028590602
1653350400,2022-05-24 00:00:00,SRM/BTC,0.00003865,0.00003895,0.00003741,0.00003836,170223.64979164,6.5044554448667156
1653264000,2022-05-23 00:00:00,SRM/BTC,0.00003847,0.00004014,0.00003817,0.00003867,183415.0462,7.181699799489
1653177600,2022-05-22 00:00:00,SRM/BTC,0.00003769,0.0000391,0.00003766,0.00003847,95979.5459,3.680792718131
1653091200,2022-05-21 00:00:00,SRM/BTC,0.00003734,0.00003806,0.00003693,0.00003766,108659.0543,4.072066049264
1653004800,2022-05-20 00:00:00,SRM/BTC,0.00003812,0.00003839,0.00003715,0.00003742,167057.73042386,6.3069159017538974
1652918400,2022-05-19 00:00:00,SRM/BTC,0.00003908,0.00003917,0.00003734,0.000038,140643.6974,5.372802655582
1652832000,2022-05-18 00:00:00,SRM/BTC,0.00004132,0.00004147,0.00003871,0.000039,97176.4003,3.915286490983
1652745600,2022-05-17 00:00:00,SRM/BTC,0.00004067,0.00004175,0.00004035,0.00004129,68988.82494764,2.8274523408259524
1652659200,2022-05-16 00:00:00,SRM/BTC,0.00004341,0.00004341,0.00004033,0.00004044,109378.2743,4.567929895377
1652572800,2022-05-15 00:00:00,SRM/BTC,0.0000436,0.0000437,0.00004228,0.00004338,57349.6940296,2.4585704371064512
1652486400,2022-05-14 00:00:00,SRM/BTC,0.00004073,0.00004458,0.00004056,0.00004343,220904.6165,9.425985990257
1652400000,2022-05-13 00:00:00,SRM/BTC,0.00003577,0.00004093,0.00003544,0.00004067,106542.3964,4.211353334428
1652313600,2022-05-12 00:00:00,SRM/BTC,0.00003981,0.00004015,0.00003529,0.00003561,367724.34031542,13.6770539887722337
1652227200,2022-05-11 00:00:00,SRM/BTC,0.0000468,0.00004731,0.00003903,0.0000396,415631.40003945,17.1107346693169175
1652140800,2022-05-10 00:00:00,SRM/BTC,0.00004691,0.00004874,0.00004563,0.0000469,175410.73189861,8.2796853122057387
1652054400,2022-05-09 00:00:00,SRM/BTC,0.00004955,0.00005006,0.00004632,0.00004677,209837.08967342,10.0670594317415522
1651968000,2022-05-08 00:00:00,SRM/BTC,0.00004847,0.00004987,0.00004834,0.0000495,120296.53822972,5.9065429002746612
1651881600,2022-05-07 00:00:00,SRM/BTC,0.00004906,0.00004985,0.00004823,0.00004849,108626.94356425,5.3157397908790482
1651795200,2022-05-06 00:00:00,SRM/BTC,0.00004945,0.00004974,0.00004827,0.00004907,119139.8405,5.818897927829
1651708800,2022-05-05 00:00:00,SRM/BTC,0.00005102,0.0000517,0.0000489,0.00004946,154094.9653,7.713058397443
1651622400,2022-05-04 00:00:00,SRM/BTC,0.00004819,0.00005109,0.0000478,0.00005096,133615.1213,6.543546601473
1651536000,2022-05-03 00:00:00,SRM/BTC,0.00004822,0.00004939,0.00004786,0.00004817,110283.47402769,5.3443418743285843
1651449600,2022-05-02 00:00:00,SRM/BTC,0.00004958,0.00004973,0.00004687,0.0000482,123753.37851041,5.9451429012184677
1651363200,2022-05-01 00:00:00,SRM/BTC,0.00004828,0.00004973,0.00004725,0.00004969,95798.0619,4.650429502753
1651276800,2022-04-30 00:00:00,SRM/BTC,0.00005163,0.00005256,0.00004738,0.00004833,246438.69654231,12.3159341828334742
1651190400,2022-04-29 00:00:00,SRM/BTC,0.00005438,0.00005509,0.00005111,0.00005161,154481.61873026,8.1085876710185554
1651104000,2022-04-28 00:00:00,SRM/BTC,0.00005463,0.00005678,0.00005382,0.00005433,109018.3828,5.995068420339
1651017600,2022-04-27 00:00:00,SRM/BTC,0.0000549,0.00005658,0.00005409,0.00005463,98801.27656884,5.4376035677184719
1650931200,2022-04-26 00:00:00,SRM/BTC,0.00005631,0.00005641,0.00005469,0.00005491,120005.2271,6.672490677647
1650844800,2022-04-25 00:00:00,SRM/BTC,0.00005842,0.00005842,0.00005519,0.00005636,123891.0733,6.980841120979
1650758400,2022-04-24 00:00:00,SRM/BTC,0.00005972,0.00006044,0.00005838,0.00005872,97543.74011145,5.7884914398197865
1650672000,2022-04-23 00:00:00,SRM/BTC,0.0000613,0.00006138,0.00005928,0.0000597,87279.86327849,5.243972070939551
1650585600,2022-04-22 00:00:00,SRM/BTC,0.00006016,0.0000626,0.00005999,0.00006131,149786.1487,9.176101818185
1650499200,2022-04-21 00:00:00,SRM/BTC,0.00005857,0.00006259,0.00005841,0.00006027,267514.01672616,16.2810907672764576
1650412800,2022-04-20 00:00:00,SRM/BTC,0.00005964,0.00006004,0.00005773,0.00005859,143146.04743709,8.4186243918348163
1650326400,2022-04-19 00:00:00,SRM/BTC,0.00005846,0.00005982,0.00005793,0.00005962,145366.1418,8.546708885331
1650240000,2022-04-18 00:00:00,SRM/BTC,0.00005944,0.0000603,0.00005752,0.00005845,179432.9703,10.480659330146
1650153600,2022-04-17 00:00:00,SRM/BTC,0.00006152,0.0000618,0.00005924,0.00005943,143600.50649298,8.7355044271038516
1650067200,2022-04-16 00:00:00,SRM/BTC,0.00006033,0.00006189,0.00006002,0.00006146,139049.77745537,8.480130953398885
1649980800,2022-04-15 00:00:00,SRM/BTC,0.00006087,0.00006186,0.00005956,0.00006034,115566.78769018,7.0014802814353046
1649894400,2022-04-14 00:00:00,SRM/BTC,0.00006246,0.0000625,0.00006034,0.00006086,106929.96546811,6.5408910648759856
1649808000,2022-04-13 00:00:00,SRM/BTC,0.00005902,0.00006375,0.00005902,0.0000626,270895.2508,16.687509569817
1649721600,2022-04-12 00:00:00,SRM/BTC,0.00005725,0.0000592,0.00005632,0.00005902,133277.44725481,7.7294785570048078
1649635200,2022-04-11 00:00:00,SRM/BTC,0.0000605,0.00006056,0.00005627,0.00005724,182574.5575,10.528751157412
1649548800,2022-04-10 00:00:00,SRM/BTC,0.00006269,0.00006284,0.00006038,0.0000605,92769.3982,5.702904258388
1649462400,2022-04-09 00:00:00,SRM/BTC,0.00006182,0.00006338,0.00005881,0.00006269,157355.2691,9.767925059252
1649376000,2022-04-08 00:00:00,SRM/BTC,0.00006182,0.00006348,0.00006134,0.00006183,211990.41352118,13.2236906161937984
1649289600,2022-04-07 00:00:00,SRM/BTC,0.00005878,0.00006225,0.00005815,0.0000618,154386.18741373,9.2830658461765025
1649203200,2022-04-06 00:00:00,SRM/BTC,0.0000644,0.00006441,0.00005839,0.00005872,254012.07430799,15.4626378064717096
1649116800,2022-04-05 00:00:00,SRM/BTC,0.00006686,0.00006707,0.00006392,0.00006428,137049.75549696,8.9795858458235456
1649030400,2022-04-04 00:00:00,SRM/BTC,0.00007093,0.000071,0.00006561,0.00006696,137596.58439076,9.3217661994678528
1648944000,2022-04-03 00:00:00,SRM/BTC,0.00007193,0.000074,0.00007012,0.00007091,117457.6171,8.447034333532
1648857600,2022-04-02 00:00:00,SRM/BTC,0.00007394,0.0000771,0.00007174,0.00007205,164746.38545279,12.1447644912497816
1648771200,2022-04-01 00:00:00,SRM/BTC,0.00007122,0.00007436,0.0000693,0.00007416,135373.6174,9.660084096357
1648684800,2022-03-31 00:00:00,SRM/BTC,0.00007324,0.00007586,0.00007036,0.00007108,209069.18024283,15.2519913541603424
1648598400,2022-03-30 00:00:00,SRM/BTC,0.00006984,0.00007801,0.00006816,0.00007323,276982.57497492,20.2976035585378496
1648512000,2022-03-29 00:00:00,SRM/BTC,0.00007128,0.00007458,0.00006802,0.0000699,342480.70207945,24.35447623039529
1648425600,2022-03-28 00:00:00,SRM/BTC,0.00006633,0.00007408,0.00006478,0.0000715,265420.17367864,18.3111971322917801
1648339200,2022-03-27 00:00:00,SRM/BTC,0.00006813,0.00006813,0.00006385,0.0000662,201109.372,13.17387828815
1648252800,2022-03-26 00:00:00,SRM/BTC,0.00006999,0.00007105,0.00006767,0.0000681,132347.81650031,9.0917764336295248
1648166400,2022-03-25 00:00:00,SRM/BTC,0.00007005,0.00007467,0.00006758,0.00006998,263752.57455388,18.5457364219346304
1648080000,2022-03-24 00:00:00,SRM/BTC,0.00007322,0.00007411,0.00006731,0.00007005,272178.49479839,18.9128038242273483
1647993600,2022-03-23 00:00:00,SRM/BTC,0.0000589,0.0000733,0.00005853,0.0000733,472312.64997341,31.7627160775689345
1647907200,2022-03-22 00:00:00,SRM/BTC,0.00006033,0.00006101,0.00005763,0.00005895,234307.61543252,13.8562755411608503
1647820800,2022-03-21 00:00:00,SRM/BTC,0.00006283,0.00006499,0.00005981,0.00006035,194086.34955501,11.9360678784017533
1647734400,2022-03-20 00:00:00,SRM/BTC,0.00006398,0.00007156,0.00006215,0.00006296,413456.65112228,27.2139964079283653
1647648000,2022-03-19 00:00:00,SRM/BTC,0.00005198,0.00006421,0.00005194,0.00006421,456112.23763354,27.23160797660436
1647561600,2022-03-18 00:00:00,SRM/BTC,0.0000461,0.00005262,0.00004579,0.00005183,231244.34260043,11.5935099670598015
1647475200,2022-03-17 00:00:00,SRM/BTC,0.00004594,0.00004658,0.00004549,0.0000461,21693.16701554,1.0033068822457654
1647388800,2022-03-16 00:00:00,SRM/BTC,0.00004663,0.00004686,0.00004496,0.000046,31156.9671,1.435863495059
1647302400,2022-03-15 00:00:00,SRM/BTC,0.00004567,0.00004674,0.0000455,0.00004662,76027.7068,3.495423087621
1647216000,2022-03-14 00:00:00,SRM/BTC,0.00004671,0.00004674,0.00004552,0.00004568,102837.0683,4.747722275781
1647129600,2022-03-13 00:00:00,SRM/BTC,0.00004722,0.00004777,0.00004643,0.00004671,67943.3433,3.194748236952
1647043200,2022-03-12 00:00:00,SRM/BTC,0.00004775,0.00004809,0.00004707,0.00004723,42025.0769,1.995328157692
1646956800,2022-03-11 00:00:00,SRM/BTC,0.00004779,0.00004822,0.00004651,0.00004774,97205.3748,4.582410021997
1646870400,2022-03-10 00:00:00,SRM/BTC,0.00004601,0.0000484,0.00004581,0.00004777,104898.36339749,4.9416530959302347
1646784000,2022-03-09 00:00:00,SRM/BTC,0.00004665,0.0000471,0.00004488,0.00004599,49948.9708,2.274257800075
1646697600,2022-03-08 00:00:00,SRM/BTC,0.00004691,0.00004732,0.00004626,0.00004663,76497.14821426,3.5818005071056532
1646611200,2022-03-07 00:00:00,SRM/BTC,0.0000476,0.00004812,0.00004622,0.0000471,94132.6625,4.448668933764
1646524800,2022-03-06 00:00:00,SRM/BTC,0.00004767,0.0000483,0.00004703,0.00004762,75665.56902307,3.6026161310355736
1646438400,2022-03-05 00:00:00,SRM/BTC,0.00004686,0.0000478,0.00004668,0.00004763,50499.6676,2.387483920514
1646352000,2022-03-04 00:00:00,SRM/BTC,0.00004658,0.00004711,0.0000457,0.00004689,57571.40651218,2.6635743269525986
1646265600,2022-03-03 00:00:00,SRM/BTC,0.00004742,0.00004767,0.00004606,0.00004658,48421.79670801,2.2571998680629431
1646179200,2022-03-02 00:00:00,SRM/BTC,0.000047,0.00004782,0.00004656,0.00004729,48127.4002,2.264094478033
1646092800,2022-03-01 00:00:00,SRM/BTC,0.00004839,0.00004853,0.00004688,0.00004711,33455.1364,1.590849078993
1646006400,2022-02-28 00:00:00,SRM/BTC,0.00005043,0.00005076,0.00004746,0.00004836,59129.86902761,2.9311063896301083
1645920000,2022-02-27 00:00:00,SRM/BTC,0.0000507,0.00005149,0.00004994,0.00005047,53540.55173637,2.7099928477835049
1645833600,2022-02-26 00:00:00,SRM/BTC,0.00004974,0.00005126,0.00004974,0.00005065,21584.3073,1.089945394598
1645747200,2022-02-25 00:00:00,SRM/BTC,0.00004789,0.00004995,0.0000476,0.00004965,33327.1065212,1.6194237176189
1645660800,2022-02-24 00:00:00,SRM/BTC,0.00005037,0.00005119,0.00004748,0.00004814,89223.12365771,4.3410804829848251
1645574400,2022-02-23 00:00:00,SRM/BTC,0.00005105,0.00005215,0.00005035,0.00005044,50399.4634767,2.587142271969565
1645488000,2022-02-22 00:00:00,SRM/BTC,0.00005147,0.00005191,0.00004977,0.00005097,77849.1547,3.963946208862
1645401600,2022-02-21 00:00:00,SRM/BTC,0.0000537,0.00005463,0.00005147,0.00005148,108251.82456053,5.7773451359265154
1645315200,2022-02-20 00:00:00,SRM/BTC,0.00005366,0.00005439,0.0000524,0.0000537,69060.90345943,3.6934654476145117
1645228800,2022-02-19 00:00:00,SRM/BTC,0.00005387,0.00005446,0.00005271,0.00005363,50419.69986286,2.7058886336641424
1645142400,2022-02-18 00:00:00,SRM/BTC,0.00005452,0.0000552,0.00005345,0.00005404,33237.81236896,1.800692556114704
1645056000,2022-02-17 00:00:00,SRM/BTC,0.0000554,0.00005561,0.00005399,0.00005454,22520.59452729,1.230185901073847
1644969600,2022-02-16 00:00:00,SRM/BTC,0.00005505,0.00005602,0.0000544,0.00005541,37649.91350719,2.081056193202764
1644883200,2022-02-15 00:00:00,SRM/BTC,0.00005333,0.00005531,0.00005324,0.00005501,67110.62306626,3.6361326126724534
