https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DOT,Volume BTC
1646870400000.0,2022-03-10 00:00:00,DOT/BTC,0.000426,0.00043704,0.00042511,0.00043054,39574.35239931249,17.038341682
1646784000000.0,2022-03-09 00:00:00,DOT/BTC,0.00043822,0.0004452,0.00042,0.000426,4112.326213615023,1.751850967
1646697600000.0,2022-03-08 00:00:00,DOT/BTC,0.00043196,0.00044245,0.00042941,0.00043822,22072.403687645474,9.672568744
1646611200000.0,2022-03-07 00:00:00,DOT/BTC,0.00044199,0.00044221,0.00042576,0.00043196,31338.74754375405,13.537085389
1646524800000.0,2022-03-06 00:00:00,DOT/BTC,0.0004395,0.00044961,0.0004296,0.00044199,27249.21917011697,12.043882381
1646438400000.0,2022-03-05 00:00:00,DOT/BTC,0.00042854,0.00044958,0.00041913,0.0004395,28974.91632992036,12.734475727
1646352000000.0,2022-03-04 00:00:00,DOT/BTC,0.00042436,0.00042989,0.00041487,0.00042854,24066.87740234284,10.313619642
1646265600000.0,2022-03-03 00:00:00,DOT/BTC,0.00042366,0.00042906,0.00041538,0.00042436,19020.445496748045,8.071516251
1646179200000.0,2022-03-02 00:00:00,DOT/BTC,0.00042555,0.00043283,0.00041771,0.00042366,11651.06442666289,4.936089955
1646092800000.0,2022-03-01 00:00:00,DOT/BTC,0.00043867,0.00044393,0.00042394,0.00042555,18754.990924685702,7.981186388
1646006400000.0,2022-02-28 00:00:00,DOT/BTC,0.00046446,0.00046475,0.00042275,0.00043867,72713.98650922105,31.897444462
