https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume AUDIO,Volume USDT
1663545600000.0,2022-09-19 00:00:00,AUDIO/USDT,0.2184,0.2206,0.2184,0.2199,17931.13597089586,3943.0568
1663542000000.0,2022-09-18 23:00:00,AUDIO/USDT,0.2211,0.22215,0.21755,0.2184,5426.982142857142,1185.2529
1663538400000.0,2022-09-18 22:00:00,AUDIO/USDT,0.22355,0.22385,0.21915,0.2211,1314.7483039348713,290.69085
1663534800000.0,2022-09-18 21:00:00,AUDIO/USDT,0.23375,0.23375,0.20725,0.22355,34147.953254305525,7633.77495
1663531200000.0,2022-09-18 20:00:00,AUDIO/USDT,0.2367,0.23685,0.23365,0.23375,1019.8310160427807,238.3855
1663527600000.0,2022-09-18 19:00:00,AUDIO/USDT,0.23575,0.23685,0.23555,0.2367,505.32002534854246,119.60925
1663524000000.0,2022-09-18 18:00:00,AUDIO/USDT,0.2351,0.2363,0.23495,0.23575,1293.2243902439027,304.87765
1663520400000.0,2022-09-18 17:00:00,AUDIO/USDT,0.2382,0.2382,0.2351,0.2351,14.0569970225436,3.3048
1663516800000.0,2022-09-18 16:00:00,AUDIO/USDT,0.24125,0.24215,0.23675,0.2382,13706.067170445003,3264.7852
1663513200000.0,2022-09-18 15:00:00,AUDIO/USDT,0.24105,0.24215,0.24105,0.24125,854.9326424870467,206.2525
1663509600000.0,2022-09-18 14:00:00,AUDIO/USDT,0.2448,0.24505,0.241,0.24105,4348.309064509439,1048.1599
1663506000000.0,2022-09-18 13:00:00,AUDIO/USDT,0.2449,0.24505,0.2443,0.2448,2.002042483660131,0.4901
1663502400000.0,2022-09-18 12:00:00,AUDIO/USDT,0.24545,0.24545,0.24425,0.2449,1250.2460187831769,306.18525
1663498800000.0,2022-09-18 11:00:00,AUDIO/USDT,0.24545,0.24585,0.2453,0.24545,0.0,0.0
1663495200000.0,2022-09-18 10:00:00,AUDIO/USDT,0.24455,0.24655,0.2439,0.24545,8060.589529435731,1978.4717
1663491600000.0,2022-09-18 09:00:00,AUDIO/USDT,0.24975,0.25065,0.24415,0.24455,5227.896749131058,1278.48215
1663488000000.0,2022-09-18 08:00:00,AUDIO/USDT,0.24985,0.2501,0.2496,0.24975,2.0,0.4995
1663484400000.0,2022-09-18 07:00:00,AUDIO/USDT,0.2501,0.25025,0.2496,0.24985,0.0,0.0
1663480800000.0,2022-09-18 06:00:00,AUDIO/USDT,0.2501,0.25055,0.2501,0.2501,0.0,0.0
1663477200000.0,2022-09-18 05:00:00,AUDIO/USDT,0.2491,0.2502,0.249,0.2501,500.9484206317473,125.2872
1663473600000.0,2022-09-18 04:00:00,AUDIO/USDT,0.2491,0.2491,0.24875,0.2491,81.97450822962666,20.41985
1663470000000.0,2022-09-18 03:00:00,AUDIO/USDT,0.24915,0.2494,0.24845,0.2491,21.00361300682457,5.232
1663466400000.0,2022-09-18 02:00:00,AUDIO/USDT,0.24865,0.24955,0.24855,0.24915,0.0,0.0
1663462800000.0,2022-09-18 01:00:00,AUDIO/USDT,0.24825,0.2497,0.24825,0.24865,0.0,0.0
1663459200000.0,2022-09-18 00:00:00,AUDIO/USDT,0.2509,0.2509,0.2481,0.24825,288.80886203423967,71.6968
1663455600000.0,2022-09-17 23:00:00,AUDIO/USDT,0.24925,0.25105,0.24925,0.2509,25.971303308090874,6.5162
1663452000000.0,2022-09-17 22:00:00,AUDIO/USDT,0.2487,0.24925,0.2486,0.24925,0.0,0.0
1663448400000.0,2022-09-17 21:00:00,AUDIO/USDT,0.24925,0.24925,0.2485,0.2487,0.0,0.0
1663444800000.0,2022-09-17 20:00:00,AUDIO/USDT,0.249,0.24925,0.24845,0.24925,60.8074222668004,15.15625
1663441200000.0,2022-09-17 19:00:00,AUDIO/USDT,0.2496,0.2496,0.2488,0.249,16.0,3.984
1663437600000.0,2022-09-17 18:00:00,AUDIO/USDT,0.2505,0.25065,0.24925,0.2496,554.3175080128206,138.35765
1663434000000.0,2022-09-17 17:00:00,AUDIO/USDT,0.2507,0.2519,0.2496,0.2505,0.0,0.0
1663430400000.0,2022-09-17 16:00:00,AUDIO/USDT,0.24865,0.2519,0.24865,0.2507,137.3047467092142,34.4223
1663426800000.0,2022-09-17 15:00:00,AUDIO/USDT,0.24855,0.24915,0.248,0.24865,4.004021717273275,0.9956
1663423200000.0,2022-09-17 14:00:00,AUDIO/USDT,0.2476,0.24935,0.2472,0.24855,543.7195735264535,135.1415
1663419600000.0,2022-09-17 13:00:00,AUDIO/USDT,0.2474,0.248,0.2469,0.2476,0.0,0.0
1663416000000.0,2022-09-17 12:00:00,AUDIO/USDT,0.2469,0.2476,0.2467,0.2474,0.0,0.0
1663412400000.0,2022-09-17 11:00:00,AUDIO/USDT,0.2467,0.2469,0.2466,0.2469,2.0,0.4938
1663408800000.0,2022-09-17 10:00:00,AUDIO/USDT,0.24755,0.24755,0.24635,0.2467,10.0,2.467
1663405200000.0,2022-09-17 09:00:00,AUDIO/USDT,0.2479,0.24845,0.2472,0.24755,27627.02464148657,6839.06995
1663401600000.0,2022-09-17 08:00:00,AUDIO/USDT,0.24785,0.24835,0.24775,0.2479,203.36849536103267,50.41505
1663398000000.0,2022-09-17 07:00:00,AUDIO/USDT,0.24795,0.24825,0.2473,0.24785,1196.5757514625782,296.5713
1663394400000.0,2022-09-17 06:00:00,AUDIO/USDT,0.24805,0.2487,0.24775,0.24795,3440.3750756200848,853.041
1663390800000.0,2022-09-17 05:00:00,AUDIO/USDT,0.25015,0.25015,0.2477,0.24805,20.05442451118726,4.9745
1663387200000.0,2022-09-17 04:00:00,AUDIO/USDT,0.2499,0.251,0.24985,0.25015,11.028782730361783,2.75885
1663383600000.0,2022-09-17 03:00:00,AUDIO/USDT,0.25,0.2505,0.2498,0.2499,8.013405362144857,2.00255
1663380000000.0,2022-09-17 02:00:00,AUDIO/USDT,0.24945,0.2501,0.24945,0.25,4166.5568,1041.6392
1663376400000.0,2022-09-17 01:00:00,AUDIO/USDT,0.2478,0.2499,0.24745,0.24945,5836.6871116456205,1455.9616
1663372800000.0,2022-09-17 00:00:00,AUDIO/USDT,0.24455,0.24805,0.2445,0.2478,14223.785310734464,3524.654
1663369200000.0,2022-09-16 23:00:00,AUDIO/USDT,0.24435,0.24545,0.24385,0.24455,11394.939685135965,2786.6325
1663365600000.0,2022-09-16 22:00:00,AUDIO/USDT,0.24345,0.2445,0.24345,0.24435,507.98976877429914,124.1273
1663362000000.0,2022-09-16 21:00:00,AUDIO/USDT,0.2431,0.2435,0.2428,0.24345,426.0,103.7097
1663358400000.0,2022-09-16 20:00:00,AUDIO/USDT,0.2408,0.2431,0.24075,0.2431,19.919786096256686,4.8425
1663354800000.0,2022-09-16 19:00:00,AUDIO/USDT,0.24015,0.24105,0.24015,0.2408,1144.9995847176078,275.7159
1663351200000.0,2022-09-16 18:00:00,AUDIO/USDT,0.24015,0.24095,0.2394,0.24015,0.0,0.0
