https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume UPO,Volume USDT
1658534400,2022-07-23 00:00:00,UPO/USDT,0.03101,0.03216,0.02634,0.02809,7442409.94533531,223098.721520855618
1658448000,2022-07-22 00:00:00,UPO/USDT,0.03149,0.03256,0.0307,0.03101,4966872.3861,157234.546548636
1658361600,2022-07-21 00:00:00,UPO/USDT,0.03138,0.0365,0.03051,0.03151,7943609.3676,255618.777609853
1658275200,2022-07-20 00:00:00,UPO/USDT,0.03319,0.03401,0.0303,0.03141,5733733.42202155,184524.9619548201869
1658188800,2022-07-19 00:00:00,UPO/USDT,0.03096,0.0335,0.03017,0.03316,6623473.94483545,210831.5074321929301
1658102400,2022-07-18 00:00:00,UPO/USDT,0.03218,0.03904,0.02993,0.03095,9347092.21554253,308514.6094323914515
1658016000,2022-07-17 00:00:00,UPO/USDT,0.03327,0.03561,0.03092,0.03217,5115707.36859989,167235.2323040228546
1657929600,2022-07-16 00:00:00,UPO/USDT,0.03272,0.0394,0.03083,0.03329,8512749.61096665,287336.5797928736453
1657843200,2022-07-15 00:00:00,UPO/USDT,0.03116,0.0332,0.03049,0.03244,5205622.48108768,165439.9610539737573
1657756800,2022-07-14 00:00:00,UPO/USDT,0.03121,0.035,0.03,0.03114,6198257.14816529,198888.0728988897187
1657670400,2022-07-13 00:00:00,UPO/USDT,0.03378,0.03384,0.03003,0.03108,6057728.32115798,192412.2345122144348
1657584000,2022-07-12 00:00:00,UPO/USDT,0.03222,0.03812,0.0305,0.03379,6781024.23661082,225740.6956688078704
1657497600,2022-07-11 00:00:00,UPO/USDT,0.03072,0.04478,0.03012,0.03225,15446166.23808174,542429.6831325656065
1657411200,2022-07-10 00:00:00,UPO/USDT,0.0316,0.03242,0.02915,0.03074,6781605.54812897,206257.3971142964484
1657324800,2022-07-09 00:00:00,UPO/USDT,0.03009,0.033,0.02912,0.0316,7478209.15964648,231308.0922344175883
1657238400,2022-07-08 00:00:00,UPO/USDT,0.03178,0.0348,0.02902,0.03011,6551933.85103154,202752.5399820082611
1657152000,2022-07-07 00:00:00,UPO/USDT,0.03488,0.03571,0.02969,0.03177,6839171.80705906,225144.4598961404287
1657065600,2022-07-06 00:00:00,UPO/USDT,0.03409,0.04601,0.031,0.03476,8816019.03511237,317106.7737888837881
1656979200,2022-07-05 00:00:00,UPO/USDT,0.03208,0.042,0.03031,0.03406,6930431.47209286,230370.6907502516709
1656892800,2022-07-04 00:00:00,UPO/USDT,0.03405,0.03542,0.02989,0.0321,5679145.05078909,189959.9093640739112
1656806400,2022-07-03 00:00:00,UPO/USDT,0.03245,0.03417,0.03108,0.03407,4921700.39473337,158687.856720883811
1656720000,2022-07-02 00:00:00,UPO/USDT,0.03274,0.03454,0.03001,0.03248,5783664.11336419,187324.972522306838
1656633600,2022-07-01 00:00:00,UPO/USDT,0.03607,0.03664,0.03254,0.03277,4565841.06653181,160854.2996751289803
1656547200,2022-06-30 00:00:00,UPO/USDT,0.0391,0.03917,0.03463,0.03607,5282230.64198387,194639.9281038351883
1656460800,2022-06-29 00:00:00,UPO/USDT,0.04048,0.041,0.03755,0.03908,4613695.68450387,179435.7850918884973
1656374400,2022-06-28 00:00:00,UPO/USDT,0.04042,0.04169,0.03797,0.04051,4608043.77018529,182980.1736806071215
1656288000,2022-06-27 00:00:00,UPO/USDT,0.04008,0.0438,0.03886,0.04061,4719002.1195967,192568.0352688181269
1656201600,2022-06-26 00:00:00,UPO/USDT,0.04021,0.0424,0.03862,0.04007,4496167.42046033,181256.104202633856
1656115200,2022-06-25 00:00:00,UPO/USDT,0.04169,0.04384,0.03772,0.04019,5577182.89903802,221687.3948326937408
1656028800,2022-06-24 00:00:00,UPO/USDT,0.03827,0.04452,0.03795,0.0416,5642043.25761713,226694.9548769449493
1655942400,2022-06-23 00:00:00,UPO/USDT,0.04054,0.04104,0.037,0.03826,5062980.12412327,197234.3797097340105
1655856000,2022-06-22 00:00:00,UPO/USDT,0.04288,0.04391,0.03934,0.04054,4651366.19208442,190898.362663062345
1655769600,2022-06-21 00:00:00,UPO/USDT,0.03887,0.052,0.03811,0.04317,6129988.80155893,254214.4519488816558
1655683200,2022-06-20 00:00:00,UPO/USDT,0.04286,0.0435,0.0375,0.03888,5123850.28565494,203433.7367773105241
1655596800,2022-06-19 00:00:00,UPO/USDT,0.03779,0.04439,0.03558,0.04289,4845841.52700757,189310.8333840301854
1655510400,2022-06-18 00:00:00,UPO/USDT,0.04637,0.04689,0.0345,0.03782,5068151.70056959,207252.3790301289817
1655424000,2022-06-17 00:00:00,UPO/USDT,0.04611,0.0514,0.044,0.04629,3752999.24004079,177238.2038446921963
1655337600,2022-06-16 00:00:00,UPO/USDT,0.05432,0.05795,0.04491,0.0461,4731669.36272926,241060.5728768946085
1655251200,2022-06-15 00:00:00,UPO/USDT,0.04611,0.0598,0.04232,0.05418,5412435.07711114,264149.9969254418431
1655164800,2022-06-14 00:00:00,UPO/USDT,0.04503,0.05689,0.04324,0.04612,5312948.45947359,253651.4977628460076
1655078400,2022-06-13 00:00:00,UPO/USDT,0.05221,0.05418,0.04289,0.04501,4301752.51767806,207621.3757759928603
1654992000,2022-06-12 00:00:00,UPO/USDT,0.06341,0.06548,0.05051,0.05256,4006260.34815595,221250.8539237482013
1654905600,2022-06-11 00:00:00,UPO/USDT,0.07006,0.07144,0.06201,0.06337,3101889.95406365,205349.9463790024237
1654819200,2022-06-10 00:00:00,UPO/USDT,0.07621,0.08139,0.0673,0.07003,3045803.18296786,225947.0202432075551
1654732800,2022-06-09 00:00:00,UPO/USDT,0.07287,0.098,0.07128,0.07618,5629737.89982638,462032.8625594786093
1654646400,2022-06-08 00:00:00,UPO/USDT,0.07835,0.0868,0.065,0.07287,3725213.28429964,283632.1239002689251
1654560000,2022-06-07 00:00:00,UPO/USDT,0.08781,0.10623,0.07583,0.07802,3615523.90439431,310035.979522724575
1654473600,2022-06-06 00:00:00,UPO/USDT,0.11563,0.126,0.08782,0.08822,6035565.54278122,629796.679370532864
1654387200,2022-06-05 00:00:00,UPO/USDT,0.07058,0.24449,0.07033,0.11595,22824104.65379031,3289865.8211831642286
1654300800,2022-06-04 00:00:00,UPO/USDT,0.07071,0.073,0.0684,0.07061,2593963.69157557,184052.3008791087221
1654214400,2022-06-03 00:00:00,UPO/USDT,0.07339,0.08443,0.06697,0.07044,2368782.69931289,170171.4424310854694
1654128000,2022-06-02 00:00:00,UPO/USDT,0.07247,0.0781,0.07,0.07335,2676063.81504327,194296.7022385642806
1654041600,2022-06-01 00:00:00,UPO/USDT,0.08773,0.08773,0.07033,0.07246,2484013.78104724,189553.4604645162629
1653955200,2022-05-31 00:00:00,UPO/USDT,0.08131,0.08943,0.07901,0.08818,2306973.46005222,188491.1947192864022
1653868800,2022-05-30 00:00:00,UPO/USDT,0.0785,0.08481,0.0747,0.08132,2389103.06146556,190236.0513278971333
1653782400,2022-05-29 00:00:00,UPO/USDT,0.0742,0.08011,0.07104,0.07852,2426591.40012053,181463.6040038480932
1653696000,2022-05-28 00:00:00,UPO/USDT,0.07035,0.0795,0.0701,0.07439,2563480.77225728,188606.378084612364
1653609600,2022-05-27 00:00:00,UPO/USDT,0.07857,0.08092,0.06662,0.07033,2656993.39259692,192068.2689947936636
1653523200,2022-05-26 00:00:00,UPO/USDT,0.07781,0.08577,0.0745,0.07859,2617052.37847999,207545.3409682079176
1653436800,2022-05-25 00:00:00,UPO/USDT,0.08398,0.08707,0.07703,0.07784,2378989.57460266,194827.76663466935
1653350400,2022-05-24 00:00:00,UPO/USDT,0.08833,0.09332,0.07903,0.08399,2426785.68192747,211105.1203926082169
1653264000,2022-05-23 00:00:00,UPO/USDT,0.09736,0.101,0.08446,0.0883,2955724.57829422,267382.1387728040937
1653177600,2022-05-22 00:00:00,UPO/USDT,0.07953,0.12,0.07834,0.09751,4123034.49910555,404649.4337947598066
1653091200,2022-05-21 00:00:00,UPO/USDT,0.07713,0.09,0.07602,0.07956,2735077.42260549,223156.0035965297716
1653004800,2022-05-20 00:00:00,UPO/USDT,0.10884,0.122,0.07294,0.0771,5484172.6452698,485230.0393764664716
1652918400,2022-05-19 00:00:00,UPO/USDT,0.06524,0.12,0.06313,0.10953,6594622.23048108,578297.2596239760222
1652832000,2022-05-18 00:00:00,UPO/USDT,0.07417,0.07702,0.0619,0.06488,3259480.69556717,228145.5928028966868
1652745600,2022-05-17 00:00:00,UPO/USDT,0.06882,0.08546,0.06853,0.0742,3196747.49380242,245300.1456954261726
1652659200,2022-05-16 00:00:00,UPO/USDT,0.07353,0.106,0.06235,0.06881,6131350.17466574,481462.2412021119867
1652572800,2022-05-15 00:00:00,UPO/USDT,0.06159,0.11752,0.05746,0.07356,4122223.66346273,290084.1729250658956
1652486400,2022-05-14 00:00:00,UPO/USDT,0.0595,0.07163,0.04416,0.0616,3827264.57230736,206627.8001350614773
1652400000,2022-05-13 00:00:00,UPO/USDT,0.0472,0.069,0.04673,0.05953,3867509.30024685,224514.52895057866
1652313600,2022-05-12 00:00:00,UPO/USDT,0.06268,0.07099,0.03834,0.04736,3115966.11094387,149953.8247129810634
1652227200,2022-05-11 00:00:00,UPO/USDT,0.12063,0.12443,0.0541,0.06229,2772347.99400184,219321.1688521960059
1652140800,2022-05-10 00:00:00,UPO/USDT,0.11889,0.14287,0.11106,0.12148,1308625.59868197,167881.5811069217446
1652054400,2022-05-09 00:00:00,UPO/USDT,0.16119,0.16146,0.11726,0.11838,2022169.10469649,281180.2218885085359
1651968000,2022-05-08 00:00:00,UPO/USDT,0.17218,0.17219,0.16,0.16121,1360410.70791295,222339.6697582630839
1651881600,2022-05-07 00:00:00,UPO/USDT,0.16828,0.21,0.16172,0.17218,2292114.39521593,413442.8510838953873
1651795200,2022-05-06 00:00:00,UPO/USDT,0.18999,0.19,0.165,0.16834,1466059.76965074,259670.8439056615059
1651708800,2022-05-05 00:00:00,UPO/USDT,0.23449,0.24,0.18832,0.18999,1689319.83688491,362639.5799552169479
1651622400,2022-05-04 00:00:00,UPO/USDT,0.22572,0.27,0.2177,0.23485,2215182.13571858,524928.9148816176006
1651536000,2022-05-03 00:00:00,UPO/USDT,0.22084,0.2258,0.20101,0.2258,1590144.8835142,340164.4737266940607
1651449600,2022-05-02 00:00:00,UPO/USDT,0.22886,0.245,0.2005,0.22081,1463239.67545119,328210.5294397757366
1651363200,2022-05-01 00:00:00,UPO/USDT,0.20239,0.25,0.2,0.22892,1684196.95876719,356532.1328828275492
1651276800,2022-04-30 00:00:00,UPO/USDT,0.25742,0.27743,0.20159,0.20161,2072971.83852547,497772.6823132701747
1651190400,2022-04-29 00:00:00,UPO/USDT,0.34898,0.39372,0.23501,0.25747,2111871.74324889,624954.6992955648195
1651104000,2022-04-28 00:00:00,UPO/USDT,0.29409,0.4222,0.29101,0.34894,3556947.78393078,1276979.9162100390665
1651017600,2022-04-27 00:00:00,UPO/USDT,0.24385,0.346,0.22414,0.29411,2450765.70151856,692898.2528277640523
1650931200,2022-04-26 00:00:00,UPO/USDT,0.305,0.34131,0.23001,0.24389,1288331.55428428,361781.7586183306898
1650844800,2022-04-25 00:00:00,UPO/USDT,0.34748,0.34748,0.26729,0.30653,1348135.49711314,409456.0495818519014
1650758400,2022-04-24 00:00:00,UPO/USDT,0.38234,0.38529,0.31,0.34749,1696679.0086861,591328.7179566224954
1650672000,2022-04-23 00:00:00,UPO/USDT,0.39721,0.43181,0.377,0.38268,1094886.47100098,437481.9911683726207
1650585600,2022-04-22 00:00:00,UPO/USDT,0.39308,0.43606,0.352,0.39723,2482584.21670009,986051.1772744602502
1650499200,2022-04-21 00:00:00,UPO/USDT,0.51481,0.51554,0.38,0.39308,1859117.31725361,862102.6589246611318
1650412800,2022-04-20 00:00:00,UPO/USDT,0.55129,0.6015,0.50812,0.51302,1411436.34758393,753274.5902070393795
1650326400,2022-04-19 00:00:00,UPO/USDT,0.5558,0.59425,0.51451,0.552,1356028.00635232,742019.8690340225353
1650240000,2022-04-18 00:00:00,UPO/USDT,0.5307,0.579,0.46999,0.55583,1949879.35409113,1004733.8836768545881
1650153600,2022-04-17 00:00:00,UPO/USDT,0.60897,0.69,0.52775,0.53296,3515194.65253543,2122086.8392154364639
1650067200,2022-04-16 00:00:00,UPO/USDT,0.4752,0.66015,0.461,0.60917,3100596.50541391,1668898.4435705009779
1649980800,2022-04-15 00:00:00,UPO/USDT,0.54504,0.5525,0.43,0.47572,4023383.28465762,1947384.3705777551588
1649894400,2022-04-14 00:00:00,UPO/USDT,0.63252,0.63753,0.51,0.54503,2813687.01031467,1599116.0642850960687
1649808000,2022-04-13 00:00:00,UPO/USDT,0.63176,0.68,0.55101,0.63252,2708684.32930174,1643002.1047252905982
1649721600,2022-04-12 00:00:00,UPO/USDT,0.621,0.74,0.6,0.63169,3853151.24571722,2529139.3690230690122
1649635200,2022-04-11 00:00:00,UPO/USDT,0.81252,0.82095,0.605,0.62099,6185201.81956899,4267302.3642629293478
1649548800,2022-04-10 00:00:00,UPO/USDT,0.9808,1.08769,0.7886,0.81251,5901454.67691474,5415702.3782067525132
1649462400,2022-04-09 00:00:00,UPO/USDT,0.87688,1.149,0.782,0.97728,9600191.08150731,9273536.6086335554338
1649376000,2022-04-08 00:00:00,UPO/USDT,1.14927,1.39,0.76988,0.87735,20981652.29184754,23668252.617914401228
1649289600,2022-04-07 00:00:00,UPO/USDT,0.16,1.45,0.16,1.14395,30959566.65857583,27250574.9315837837771
