https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume QUICK,Volume BTC
1659916800,2022-08-08 00:00:00,QUICK/BTC,0.00385,0.003858,0.003677,0.003737,16.1553,0.060802482
1659830400,2022-08-07 00:00:00,QUICK/BTC,0.003869,0.003912,0.003697,0.003811,5.2938,0.0201456781
1659744000,2022-08-06 00:00:00,QUICK/BTC,0.003892,0.003976,0.003789,0.003891,6.5076,0.0253704052
1659657600,2022-08-05 00:00:00,QUICK/BTC,0.003882,0.004055,0.003847,0.003886,32.2682,0.1287302503
1659571200,2022-08-04 00:00:00,QUICK/BTC,0.003756,0.003895,0.003673,0.003884,21.1257,0.0807650777
1659484800,2022-08-03 00:00:00,QUICK/BTC,0.003733,0.003838,0.00369,0.003712,20.6455,0.0775442493
1659398400,2022-08-02 00:00:00,QUICK/BTC,0.003677,0.003878,0.003494,0.003665,43.7341,0.1668467611
1659312000,2022-08-01 00:00:00,QUICK/BTC,0.00363,0.003807,0.003571,0.003648,40.9818,0.1515758995
1659225600,2022-07-31 00:00:00,QUICK/BTC,0.003606,0.004412,0.003587,0.003648,31.3568,0.123436286
1659139200,2022-07-30 00:00:00,QUICK/BTC,0.003478,0.003817,0.003437,0.003559,38.6138,0.1399237312
1659052800,2022-07-29 00:00:00,QUICK/BTC,0.003406,0.003704,0.003406,0.003465,48.852,0.1729652732
1658966400,2022-07-28 00:00:00,QUICK/BTC,0.003504,0.003763,0.003414,0.003414,33.0638,0.116249251
1658880000,2022-07-27 00:00:00,QUICK/BTC,0.003572,0.003855,0.003433,0.003521,40.8311,0.1495399968
1658793600,2022-07-26 00:00:00,QUICK/BTC,0.003445,0.003967,0.003284,0.003563,25.3334,0.0900928818
1658707200,2022-07-25 00:00:00,QUICK/BTC,0.003599,0.003665,0.00347,0.003561,8.2457,0.0292497461
1658620800,2022-07-24 00:00:00,QUICK/BTC,0.003734,0.003805,0.003571,0.003571,33.8521,0.123484432
1658534400,2022-07-23 00:00:00,QUICK/BTC,0.003647,0.003821,0.003558,0.003656,27.3399,0.1005033362
1658448000,2022-07-22 00:00:00,QUICK/BTC,0.003803,0.003968,0.003558,0.003732,16.219,0.0609958261
1658361600,2022-07-21 00:00:00,QUICK/BTC,0.003497,0.004032,0.003497,0.003755,61.547,0.2331900847
1658275200,2022-07-20 00:00:00,QUICK/BTC,0.00378,0.003824,0.003451,0.003496,18.2357,0.0666514634
1658188800,2022-07-19 00:00:00,QUICK/BTC,0.004146,0.004373,0.003739,0.003804,180.007,0.7416857778
1658102400,2022-07-18 00:00:00,QUICK/BTC,0.003323,0.005254,0.00328,0.004159,526.40587067,2.25867844472587
1658016000,2022-07-17 00:00:00,QUICK/BTC,0.003416,0.003589,0.003157,0.003278,23.0898,0.0763713218
1657929600,2022-07-16 00:00:00,QUICK/BTC,0.003613,0.003691,0.003278,0.00341,107.1058,0.3735427114
1657843200,2022-07-15 00:00:00,QUICK/BTC,0.003783,0.005785,0.003552,0.003555,419.8846,1.8427912913
1657756800,2022-07-14 00:00:00,QUICK/BTC,0.002728,0.003941,0.002709,0.00386,190.9715,0.5843767851
1657670400,2022-07-13 00:00:00,QUICK/BTC,0.002727,0.002728,0.002613,0.002668,16.7829,0.0448983877
1657584000,2022-07-12 00:00:00,QUICK/BTC,0.002738,0.002849,0.002685,0.002807,4.3908,0.011871895
1657497600,2022-07-11 00:00:00,QUICK/BTC,0.002868,0.002893,0.002713,0.002724,7.6576,0.0213851595
1657411200,2022-07-10 00:00:00,QUICK/BTC,0.002862,0.003112,0.002746,0.002921,25.123,0.0725754415
1657324800,2022-07-09 00:00:00,QUICK/BTC,0.002711,0.003163,0.002681,0.002914,47.9337,0.1415375299
1657238400,2022-07-08 00:00:00,QUICK/BTC,0.002635,0.002798,0.002575,0.002643,11.7084,0.0311454997
1657152000,2022-07-07 00:00:00,QUICK/BTC,0.002661,0.002815,0.002626,0.002688,10.7324,0.0288063962
1657065600,2022-07-06 00:00:00,QUICK/BTC,0.002592,0.002763,0.002589,0.002763,3.4227,0.0090430239
1656979200,2022-07-05 00:00:00,QUICK/BTC,0.002708,0.002793,0.002589,0.002608,24.1975,0.0646722547
1656892800,2022-07-04 00:00:00,QUICK/BTC,0.002759,0.002831,0.002677,0.002717,11.2693,0.0309738671
1656806400,2022-07-03 00:00:00,QUICK/BTC,0.002815,0.00329,0.002693,0.002715,48.7281,0.1446020086
1656720000,2022-07-02 00:00:00,QUICK/BTC,0.002592,0.003162,0.002576,0.002903,50.322,0.1491842432
1656633600,2022-07-01 00:00:00,QUICK/BTC,0.002617,0.002717,0.002564,0.002596,15.3486,0.0404753402
1656547200,2022-06-30 00:00:00,QUICK/BTC,0.002639,0.002922,0.002534,0.002588,47.1971,0.1271642901
1656460800,2022-06-29 00:00:00,QUICK/BTC,0.002484,0.003097,0.002452,0.002641,38.9251,0.1054927806
1656374400,2022-06-28 00:00:00,QUICK/BTC,0.002491,0.002576,0.002453,0.002457,11.4619,0.0285129876
1656288000,2022-06-27 00:00:00,QUICK/BTC,0.002484,0.002582,0.002414,0.002487,4.566,0.0115145542
1656201600,2022-06-26 00:00:00,QUICK/BTC,0.002555,0.002656,0.002429,0.002429,1.7227,0.004358176
1656115200,2022-06-25 00:00:00,QUICK/BTC,0.002728,0.002739,0.002462,0.002585,35.2775,0.0920473092
1656028800,2022-06-24 00:00:00,QUICK/BTC,0.00223,0.003086,0.00223,0.002731,162.4376,0.4148913054
1655942400,2022-06-23 00:00:00,QUICK/BTC,0.00222,0.002308,0.002164,0.002217,9.6791,0.0215839753
1655856000,2022-06-22 00:00:00,QUICK/BTC,0.002179,0.002294,0.002155,0.002217,5.9879,0.0132136554
1655769600,2022-06-21 00:00:00,QUICK/BTC,0.002204,0.002388,0.002154,0.002191,104.2977,0.2325173433
1655683200,2022-06-20 00:00:00,QUICK/BTC,0.002113,0.00329,0.002082,0.002201,69.8869,0.1730474612
1655596800,2022-06-19 00:00:00,QUICK/BTC,0.002204,0.002216,0.002042,0.002113,51.3521,0.1094347968
1655510400,2022-06-18 00:00:00,QUICK/BTC,0.002229,0.002308,0.002126,0.002191,16.8347,0.0374019433
1655424000,2022-06-17 00:00:00,QUICK/BTC,0.00218,0.002259,0.002124,0.002235,8.6953,0.0190429036
1655337600,2022-06-16 00:00:00,QUICK/BTC,0.002161,0.002841,0.002113,0.002185,89.1734,0.2099032763
1655251200,2022-06-15 00:00:00,QUICK/BTC,0.002141,0.002229,0.001977,0.002156,10.1779,0.0216362508
1655164800,2022-06-14 00:00:00,QUICK/BTC,0.001979,0.002223,0.001752,0.002117,50.224,0.1014706857
1655078400,2022-06-13 00:00:00,QUICK/BTC,0.001965,0.002077,0.001768,0.001954,40.6832,0.0773059878
1654992000,2022-06-12 00:00:00,QUICK/BTC,0.002025,0.002025,0.001896,0.001931,4.4321,0.008636174
1654905600,2022-06-11 00:00:00,QUICK/BTC,0.002202,0.002208,0.001995,0.002004,3.3096,0.007173518
1654819200,2022-06-10 00:00:00,QUICK/BTC,0.002412,0.002412,0.002108,0.002208,20.953,0.0453813366
1654732800,2022-06-09 00:00:00,QUICK/BTC,0.002291,0.002377,0.002291,0.002334,9.6126,0.0223800183
1654646400,2022-06-08 00:00:00,QUICK/BTC,0.002275,0.002398,0.002275,0.002357,0.905,0.0021121686
1654560000,2022-06-07 00:00:00,QUICK/BTC,0.002224,0.002378,0.002224,0.002238,5.13,0.0116386168
1654473600,2022-06-06 00:00:00,QUICK/BTC,0.002394,0.002394,0.002197,0.00221,1.3343,0.002985835
1654387200,2022-06-05 00:00:00,QUICK/BTC,0.002395,0.002462,0.002312,0.002416,3.5197,0.0082295417
1654300800,2022-06-04 00:00:00,QUICK/BTC,0.002279,0.002423,0.002278,0.002412,8.8133,0.0205449851
1654214400,2022-06-03 00:00:00,QUICK/BTC,0.002348,0.002461,0.00226,0.002278,8.3536,0.0197077888
1654128000,2022-06-02 00:00:00,QUICK/BTC,0.002325,0.002374,0.002288,0.002354,2.2993,0.0053525934
1654041600,2022-06-01 00:00:00,QUICK/BTC,0.002514,0.002514,0.002328,0.002339,3.81121904,0.00926935399616
1653955200,2022-05-31 00:00:00,QUICK/BTC,0.002472,0.002567,0.002451,0.002523,11.1356,0.0279366649
1653868800,2022-05-30 00:00:00,QUICK/BTC,0.002441,0.002512,0.002417,0.002449,9.88412346,0.02441346515354
1653782400,2022-05-29 00:00:00,QUICK/BTC,0.002413,0.00252,0.002374,0.002443,6.54942413,0.01600328114611
1653696000,2022-05-28 00:00:00,QUICK/BTC,0.00239,0.002509,0.00236,0.00239,9.16929932,0.02214165329388
1653609600,2022-05-27 00:00:00,QUICK/BTC,0.002451,0.002478,0.002314,0.002387,3.681,0.0087723158
1653523200,2022-05-26 00:00:00,QUICK/BTC,0.002646,0.002712,0.002412,0.002516,3.60235404,0.00907519375904
1653436800,2022-05-25 00:00:00,QUICK/BTC,0.002654,0.002964,0.002609,0.002609,20.5572,0.0562468851
1653350400,2022-05-24 00:00:00,QUICK/BTC,0.002585,0.002644,0.002506,0.002634,7.1447749,0.0184278839934
1653264000,2022-05-23 00:00:00,QUICK/BTC,0.002518,0.002743,0.002458,0.002481,27.397,0.0698803917
1653177600,2022-05-22 00:00:00,QUICK/BTC,0.002553,0.002639,0.002446,0.002522,12.9136,0.0326143981
1653091200,2022-05-21 00:00:00,QUICK/BTC,0.002489,0.002638,0.00248,0.002638,3.3142,0.0085080907
1653004800,2022-05-20 00:00:00,QUICK/BTC,0.002607,0.002638,0.002418,0.002497,17.0489,0.0426663318
1652918400,2022-05-19 00:00:00,QUICK/BTC,0.002506,0.00306,0.002413,0.002594,48.1812,0.1259005971
1652832000,2022-05-18 00:00:00,QUICK/BTC,0.002792,0.002931,0.002438,0.002533,26.21348907,0.07077136432457
1652745600,2022-05-17 00:00:00,QUICK/BTC,0.002662,0.002853,0.002596,0.00281,12.1347,0.0330603817
1652659200,2022-05-16 00:00:00,QUICK/BTC,0.002725,0.002986,0.002561,0.002634,12.88832234,0.03399395928197
1652572800,2022-05-15 00:00:00,QUICK/BTC,0.00248,0.003043,0.002444,0.002699,15.069,0.0402474394
1652486400,2022-05-14 00:00:00,QUICK/BTC,0.002557,0.002695,0.002375,0.002487,10.0924,0.0249842099
1652400000,2022-05-13 00:00:00,QUICK/BTC,0.002347,0.002695,0.002295,0.002499,9.266,0.0234807697
1652313600,2022-05-12 00:00:00,QUICK/BTC,0.002418,0.002976,0.001985,0.002253,37.17941275,0.08167409674048
1652227200,2022-05-11 00:00:00,QUICK/BTC,0.003332,0.003385,0.002208,0.002514,30.36916337,0.08186365132179
1652140800,2022-05-10 00:00:00,QUICK/BTC,0.00332,0.003604,0.003262,0.003292,20.7226,0.071246935
1652054400,2022-05-09 00:00:00,QUICK/BTC,0.003852,0.00388,0.003201,0.003435,28.25300422,0.0983587665788
1651968000,2022-05-08 00:00:00,QUICK/BTC,0.003927,0.004012,0.003666,0.003819,26.37277591,0.10146598677362
1651881600,2022-05-07 00:00:00,QUICK/BTC,0.004034,0.004134,0.003915,0.003964,4.4819,0.017904456
1651795200,2022-05-06 00:00:00,QUICK/BTC,0.004164,0.004422,0.003907,0.004053,51.8401,0.219638975
1651708800,2022-05-05 00:00:00,QUICK/BTC,0.004279,0.004356,0.004,0.00414,18.56473116,0.07791085716404
1651622400,2022-05-04 00:00:00,QUICK/BTC,0.004282,0.004326,0.00405,0.004218,8.41475545,0.03545176388127
1651536000,2022-05-03 00:00:00,QUICK/BTC,0.004454,0.00461,0.004,0.004287,18.6749,0.0808906998
1651449600,2022-05-02 00:00:00,QUICK/BTC,0.004611,0.004773,0.004295,0.004439,15.1274,0.0673698672
1651363200,2022-05-01 00:00:00,QUICK/BTC,0.004747,0.005176,0.004519,0.004586,11.8565,0.0565872149
1651276800,2022-04-30 00:00:00,QUICK/BTC,0.004873,0.005435,0.004549,0.004644,74.16962,0.36847688106
1651190400,2022-04-29 00:00:00,QUICK/BTC,0.004123,0.005485,0.004,0.004818,95.1738,0.4303830419
1651104000,2022-04-28 00:00:00,QUICK/BTC,0.004374,0.004374,0.004023,0.004023,12.1726,0.0499529358
1651017600,2022-04-27 00:00:00,QUICK/BTC,0.00416,0.004346,0.003991,0.004346,1.8644,0.0075648193
1650931200,2022-04-26 00:00:00,QUICK/BTC,0.004326,0.004393,0.004164,0.004186,4.38988679,0.018786052897
1650844800,2022-04-25 00:00:00,QUICK/BTC,0.004331,0.00479,0.004172,0.004303,24.21343298,0.1038791007742
1650758400,2022-04-24 00:00:00,QUICK/BTC,0.004442,0.004452,0.004288,0.004307,0.34590673,0.00150822266196
1650672000,2022-04-23 00:00:00,QUICK/BTC,0.004562,0.004647,0.004403,0.004424,1.92850897,0.00863160963444
1650585600,2022-04-22 00:00:00,QUICK/BTC,0.004535,0.00464,0.00448,0.004632,2.1778,0.0099006088
1650499200,2022-04-21 00:00:00,QUICK/BTC,0.004636,0.004706,0.004026,0.004408,32.8479,0.1389804176
1650412800,2022-04-20 00:00:00,QUICK/BTC,0.004699,0.004768,0.004588,0.004646,4.2304,0.0196681595
1650326400,2022-04-19 00:00:00,QUICK/BTC,0.004736,0.004859,0.00471,0.004726,2.4846,0.0118593471
1650240000,2022-04-18 00:00:00,QUICK/BTC,0.004827,0.00486,0.004681,0.004767,5.8359,0.02779607685196
1650153600,2022-04-17 00:00:00,QUICK/BTC,0.004874,0.005135,0.004816,0.004861,6.5271,0.0327568671
1650067200,2022-04-16 00:00:00,QUICK/BTC,0.00501,0.005014,0.004834,0.004915,3.226,0.0160392366
1649980800,2022-04-15 00:00:00,QUICK/BTC,0.005025,0.005247,0.004753,0.005001,15.73087439,0.07934175902316
1649894400,2022-04-14 00:00:00,QUICK/BTC,0.005171,0.005218,0.004922,0.005115,11.03252244,0.0558869659738
1649808000,2022-04-13 00:00:00,QUICK/BTC,0.005008,0.00546,0.005008,0.005171,16.92719136,0.08759267038977
1649721600,2022-04-12 00:00:00,QUICK/BTC,0.004743,0.005237,0.004743,0.005062,7.55794934,0.0383282204746
1649635200,2022-04-11 00:00:00,QUICK/BTC,0.005162,0.005162,0.004739,0.004891,14.2177,0.0690924115
1649548800,2022-04-10 00:00:00,QUICK/BTC,0.005174,0.005284,0.005054,0.005154,2.35140579,0.01210785544009
1649462400,2022-04-09 00:00:00,QUICK/BTC,0.005065,0.00524,0.005007,0.005167,1.1474,0.005762953
1649376000,2022-04-08 00:00:00,QUICK/BTC,0.005345,0.005383,0.004782,0.005087,17.4121567,0.0895632707133
1649289600,2022-04-07 00:00:00,QUICK/BTC,0.005316,0.005643,0.005209,0.005346,10.4067,0.0556384704
1649203200,2022-04-06 00:00:00,QUICK/BTC,0.005188,0.005527,0.005037,0.005288,11.5852,0.0613587625
1649116800,2022-04-05 00:00:00,QUICK/BTC,0.005261,0.005445,0.00512,0.005238,9.4473,0.0494518392
1649030400,2022-04-04 00:00:00,QUICK/BTC,0.005255,0.005516,0.005157,0.005264,12.78786871,0.06738298063043
1648944000,2022-04-03 00:00:00,QUICK/BTC,0.005134,0.005312,0.005047,0.005194,6.4413176,0.0332393668872
1648857600,2022-04-02 00:00:00,QUICK/BTC,0.005185,0.005606,0.005003,0.00515,14.35332342,0.07456132464608
1648771200,2022-04-01 00:00:00,QUICK/BTC,0.00485,0.00577,0.004796,0.005183,26.91992625,0.14259910079
1648684800,2022-03-31 00:00:00,QUICK/BTC,0.00478,0.00503,0.004662,0.004872,16.69332209,0.08149546166785
1648598400,2022-03-30 00:00:00,QUICK/BTC,0.004715,0.004885,0.004692,0.004885,2.6746778,0.0128656157724
1648512000,2022-03-29 00:00:00,QUICK/BTC,0.004806,0.005026,0.004667,0.004679,9.5748,0.0469035146
1648425600,2022-03-28 00:00:00,QUICK/BTC,0.004948,0.005198,0.004821,0.004842,13.92312332,0.06930604598812
1648339200,2022-03-27 00:00:00,QUICK/BTC,0.005054,0.005092,0.004878,0.004978,4.99940024,0.02491058959184
1648252800,2022-03-26 00:00:00,QUICK/BTC,0.004946,0.005078,0.004946,0.005078,5.35815969,0.02683464589109
1648166400,2022-03-25 00:00:00,QUICK/BTC,0.005148,0.0053,0.004916,0.004944,10.99321871,0.05635935098102
1648080000,2022-03-24 00:00:00,QUICK/BTC,0.005326,0.005561,0.005129,0.005293,2.84134927,0.01501830289559
1647993600,2022-03-23 00:00:00,QUICK/BTC,0.005189,0.00565,0.005096,0.005364,14.42934414,0.076477090191
1647907200,2022-03-22 00:00:00,QUICK/BTC,0.005254,0.005433,0.005047,0.005129,25.2687,0.1316878026
1647820800,2022-03-21 00:00:00,QUICK/BTC,0.005547,0.00565,0.005113,0.00525,8.42970583,0.04572998339707
1647734400,2022-03-20 00:00:00,QUICK/BTC,0.005801,0.007185,0.005507,0.005524,92.81344403,0.58160381452123
1647648000,2022-03-19 00:00:00,QUICK/BTC,0.004325,0.007495,0.004325,0.005636,93.81751292,0.54271455674252
1647561600,2022-03-18 00:00:00,QUICK/BTC,0.004273,0.004628,0.004268,0.004345,9.86023127,0.04486713168903
1647475200,2022-03-17 00:00:00,QUICK/BTC,0.004347,0.0046,0.004252,0.004298,18.3109,0.080667886
1647388800,2022-03-16 00:00:00,QUICK/BTC,0.004374,0.00459,0.004232,0.00435,47.92101599,0.21017026944371
1647302400,2022-03-15 00:00:00,QUICK/BTC,0.004375,0.004497,0.0043,0.004369,14.85628316,0.06542778341468
1647216000,2022-03-14 00:00:00,QUICK/BTC,0.004569,0.004832,0.004245,0.004354,68.59450704,0.3023046006868
1647129600,2022-03-13 00:00:00,QUICK/BTC,0.004106,0.004886,0.004094,0.0045,59.22299263,0.26718626779018
1647043200,2022-03-12 00:00:00,QUICK/BTC,0.004097,0.004184,0.004076,0.004098,12.3261,0.0507365876
1646956800,2022-03-11 00:00:00,QUICK/BTC,0.004088,0.004241,0.003917,0.004115,18.4132,0.0763709181
1646870400,2022-03-10 00:00:00,QUICK/BTC,0.003991,0.004355,0.003965,0.004083,17.3139,0.0723654538
1646784000,2022-03-09 00:00:00,QUICK/BTC,0.00405,0.004723,0.003841,0.003978,27.46356994,0.11470841735393
1646697600,2022-03-08 00:00:00,QUICK/BTC,0.004054,0.004093,0.003945,0.004058,3.38659397,0.01371132149408
1646611200,2022-03-07 00:00:00,QUICK/BTC,0.004074,0.00412,0.004013,0.004038,15.4218,0.0625380807
1646524800,2022-03-06 00:00:00,QUICK/BTC,0.004264,0.004528,0.004105,0.004118,10.99651399,0.04735075329376
1646438400,2022-03-05 00:00:00,QUICK/BTC,0.004061,0.004646,0.004012,0.004309,13.0169,0.0577817292
1646352000,2022-03-04 00:00:00,QUICK/BTC,0.003958,0.00421,0.003921,0.004034,9.165,0.0374418196
1646265600,2022-03-03 00:00:00,QUICK/BTC,0.003931,0.003979,0.003795,0.00392,0.9918,0.0039015707
1646179200,2022-03-02 00:00:00,QUICK/BTC,0.003829,0.00405,0.00382,0.003908,6.2448,0.0242674428
1646092800,2022-03-01 00:00:00,QUICK/BTC,0.003904,0.004189,0.0038,0.003854,7.6654,0.0306440795
1646006400,2022-02-28 00:00:00,QUICK/BTC,0.004242,0.004262,0.00388,0.00388,2.0533,0.0081739161
1645920000,2022-02-27 00:00:00,QUICK/BTC,0.004183,0.004242,0.004084,0.004153,4.5793,0.0189828155
1645833600,2022-02-26 00:00:00,QUICK/BTC,0.004242,0.004283,0.004171,0.00422,1.47566811,0.00623979110097
1645747200,2022-02-25 00:00:00,QUICK/BTC,0.004006,0.004223,0.003988,0.004223,0.8908,0.0036421814
1645660800,2022-02-24 00:00:00,QUICK/BTC,0.004373,0.004505,0.003949,0.004088,35.24098705,0.14750409976025
1645574400,2022-02-23 00:00:00,QUICK/BTC,0.00447,0.004775,0.004415,0.004437,2.6266,0.0121264634
1645488000,2022-02-22 00:00:00,QUICK/BTC,0.004418,0.004515,0.004299,0.004515,7.73412836,0.03381973009904
1645401600,2022-02-21 00:00:00,QUICK/BTC,0.004637,0.004729,0.004434,0.004434,8.6371,0.039090114
1645315200,2022-02-20 00:00:00,QUICK/BTC,0.004521,0.00516,0.004397,0.004612,31.6852,0.1517745528
1645228800,2022-02-19 00:00:00,QUICK/BTC,0.004534,0.004682,0.004399,0.004513,19.0258,0.0871117551
1645142400,2022-02-18 00:00:00,QUICK/BTC,0.004739,0.004776,0.004516,0.004516,6.37861236,0.03003145073136
1645056000,2022-02-17 00:00:00,QUICK/BTC,0.004808,0.004824,0.004691,0.004739,17.4566,0.0837845582
1644969600,2022-02-16 00:00:00,QUICK/BTC,0.00487,0.004893,0.004645,0.004781,9.2898,0.044181097
1644883200,2022-02-15 00:00:00,QUICK/BTC,0.004711,0.005295,0.00462,0.004884,513.73984109,2.44197530246385
1644796800,2022-02-14 00:00:00,QUICK/BTC,0.00462,0.005013,0.00448,0.004711,96.02585134,0.45602372086638
1644710400,2022-02-13 00:00:00,QUICK/BTC,0.004584,0.005272,0.004432,0.004615,16.4011,0.0782286601
1644624000,2022-02-12 00:00:00,QUICK/BTC,0.004576,0.00481,0.004413,0.004527,2.2306,0.0101694072
1644537600,2022-02-11 00:00:00,QUICK/BTC,0.004774,0.004866,0.00439,0.004576,18.1625,0.0846764809
1644451200,2022-02-10 00:00:00,QUICK/BTC,0.005105,0.005174,0.004758,0.004783,3.2617,0.0162541423
1644364800,2022-02-09 00:00:00,QUICK/BTC,0.00459,0.00539,0.004499,0.004959,22.3483,0.1064437852
1644278400,2022-02-08 00:00:00,QUICK/BTC,0.004846,0.004858,0.00446,0.004585,18.14336814,0.08249551669612
1644192000,2022-02-07 00:00:00,QUICK/BTC,0.004763,0.005049,0.004714,0.004895,3.7394,0.0180191838
1644105600,2022-02-06 00:00:00,QUICK/BTC,0.004702,0.004988,0.004665,0.004811,13.80436401,0.06628853729046
1644019200,2022-02-05 00:00:00,QUICK/BTC,0.004683,0.005006,0.00455,0.004692,8.9676628,0.0433787255853
1643932800,2022-02-04 00:00:00,QUICK/BTC,0.004994,0.005034,0.004686,0.004696,4.80975672,0.02303739284266
1643846400,2022-02-03 00:00:00,QUICK/BTC,0.004944,0.005057,0.004825,0.005011,0.5161,0.0025428812
1643760000,2022-02-02 00:00:00,QUICK/BTC,0.00501,0.005548,0.004879,0.004915,3.7173,0.0191053533
1643673600,2022-02-01 00:00:00,QUICK/BTC,0.004543,0.006289,0.00452,0.004986,14.52777325,0.07583050855625
1643587200,2022-01-31 00:00:00,QUICK/BTC,0.004556,0.004596,0.004496,0.004542,8.88962535,0.03998807216645
1643500800,2022-01-30 00:00:00,QUICK/BTC,0.004719,0.004777,0.004452,0.004566,4.1199,0.019131838
1643414400,2022-01-29 00:00:00,QUICK/BTC,0.004708,0.004984,0.004595,0.004743,1.6798,0.0080506877
1643328000,2022-01-28 00:00:00,QUICK/BTC,0.004742,0.004859,0.004554,0.004705,3.3045,0.0155760532
