https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume TLOS,Volume USDT
1663369200,2022-09-16 23:00:00,TLOS/USDT,0.17839,0.17839,0.17833,0.17836,509649.6738,90904.448965336
1663365600,2022-09-16 22:00:00,TLOS/USDT,0.17854,0.17871,0.17839,0.17839,417980.6334,74615.783052579
1663362000,2022-09-16 21:00:00,TLOS/USDT,0.17837,0.17878,0.178,0.17854,433134.8788,77270.93488647
1663358400,2022-09-16 20:00:00,TLOS/USDT,0.17764,0.17837,0.17748,0.17837,398039.8392,70870.491937401
1663354800,2022-09-16 19:00:00,TLOS/USDT,0.17875,0.17888,0.17602,0.17751,524935.6797,93753.130060165
1663351200,2022-09-16 18:00:00,TLOS/USDT,0.1787,0.17892,0.17843,0.17873,398495.781,71231.476043643
1663347600,2022-09-16 17:00:00,TLOS/USDT,0.17886,0.17886,0.17804,0.17871,383263.4338,68460.115305447
1663344000,2022-09-16 16:00:00,TLOS/USDT,0.1789,0.17902,0.17866,0.17881,479447.2689,85758.46545762
1663340400,2022-09-16 15:00:00,TLOS/USDT,0.17907,0.1791,0.17887,0.17892,524226.2698,93832.865012893
1663336800,2022-09-16 14:00:00,TLOS/USDT,0.17828,0.17926,0.17819,0.17909,460232.6479,82374.170649766
1663333200,2022-09-16 13:00:00,TLOS/USDT,0.17937,0.17956,0.17803,0.17828,511022.5946,91668.340622389
1663329600,2022-09-16 12:00:00,TLOS/USDT,0.17957,0.1796,0.17934,0.17936,423131.022,75937.273761105
1663326000,2022-09-16 11:00:00,TLOS/USDT,0.17939,0.17957,0.17932,0.17956,398456.1662,71481.257564714
1663322400,2022-09-16 10:00:00,TLOS/USDT,0.17928,0.17952,0.17928,0.17939,397989.4536,71395.296804487
1663318800,2022-09-16 09:00:00,TLOS/USDT,0.1792,0.17937,0.17919,0.17927,466720.2268,83680.867489035
1663315200,2022-09-16 08:00:00,TLOS/USDT,0.17957,0.17959,0.17903,0.1792,478559.7945,85789.154564634
1663311600,2022-09-16 07:00:00,TLOS/USDT,0.18005,0.18005,0.17837,0.17957,459051.565,82567.920560871
1663308000,2022-09-16 06:00:00,TLOS/USDT,0.18001,0.18008,0.18,0.18002,509124.2316,91653.768219138
1663304400,2022-09-16 05:00:00,TLOS/USDT,0.18,0.18002,0.18,0.18001,326611.7555,58792.314865173
1663300800,2022-09-16 04:00:00,TLOS/USDT,0.18008,0.18015,0.18,0.18002,519153.9401,93492.230610584
1663297200,2022-09-16 03:00:00,TLOS/USDT,0.1801,0.18011,0.18002,0.18008,487615.4768,87801.585249523
1663293600,2022-09-16 02:00:00,TLOS/USDT,0.18012,0.18019,0.18002,0.18009,426362.5823,76793.015546796
1663290000,2022-09-16 01:00:00,TLOS/USDT,0.18046,0.18047,0.18003,0.18009,324203.3594,58454.259515725
1663286400,2022-09-16 00:00:00,TLOS/USDT,0.1802,0.18049,0.18,0.18044,409293.8498,73727.08243664
1663282800,2022-09-15 23:00:00,TLOS/USDT,0.18,0.18042,0.18,0.18028,414053.5097,74625.41457942
1663279200,2022-09-15 22:00:00,TLOS/USDT,0.18037,0.18037,0.18,0.18,338778.3802,60980.976759715
1663275600,2022-09-15 21:00:00,TLOS/USDT,0.18065,0.18068,0.18041,0.18043,478150.9964,86374.868555185
1663272000,2022-09-15 20:00:00,TLOS/USDT,0.18052,0.1811,0.18006,0.18068,434472.9688,78462.065488127
1663268400,2022-09-15 19:00:00,TLOS/USDT,0.18067,0.18068,0.18004,0.18049,190422.0964,34371.143063378
1663264800,2022-09-15 18:00:00,TLOS/USDT,0.18078,0.18079,0.18067,0.18067,8892.6593,1606.96298716
1663261200,2022-09-15 17:00:00,TLOS/USDT,0.18065,0.18197,0.18052,0.18052,140153.0614,25366.678586024
1663257600,2022-09-15 16:00:00,TLOS/USDT,0.18042,0.18076,0.18042,0.18065,94049.0452,16975.600519677
1663254000,2022-09-15 15:00:00,TLOS/USDT,0.18,0.18076,0.18,0.18042,171447.3051,30874.391321683
1663250400,2022-09-15 14:00:00,TLOS/USDT,0.18089,0.18107,0.18,0.18,533505.9154,96409.210511621
1663246800,2022-09-15 13:00:00,TLOS/USDT,0.18094,0.18097,0.18083,0.18087,378791.4208,68522.274878829
1663243200,2022-09-15 12:00:00,TLOS/USDT,0.18089,0.18096,0.18085,0.18095,419057.2246,75812.931629722
1663239600,2022-09-15 11:00:00,TLOS/USDT,0.18085,0.18096,0.18084,0.18089,356642.0049,64506.89381704
1663236000,2022-09-15 10:00:00,TLOS/USDT,0.18084,0.18111,0.18084,0.18085,452799.7585,81917.362136845
1663232400,2022-09-15 09:00:00,TLOS/USDT,0.18098,0.18118,0.18083,0.18087,442032.6675,79995.110794809
1663228800,2022-09-15 08:00:00,TLOS/USDT,0.18077,0.18127,0.18073,0.1809,480263.9633,86850.59541085
1663225200,2022-09-15 07:00:00,TLOS/USDT,0.18044,0.18111,0.18043,0.18078,409972.4997,74108.298132142
1663221600,2022-09-15 06:00:00,TLOS/USDT,0.18039,0.18072,0.18,0.18032,506557.1406,91297.498967751
1663218000,2022-09-15 05:00:00,TLOS/USDT,0.18011,0.18039,0.1801,0.18038,456339.534,82246.76909069
1663214400,2022-09-15 04:00:00,TLOS/USDT,0.18006,0.18014,0.18006,0.18009,464842.1987,83714.832189053
1663210800,2022-09-15 03:00:00,TLOS/USDT,0.18043,0.18046,0.18,0.18007,488138.791,87937.104654808
1663207200,2022-09-15 02:00:00,TLOS/USDT,0.18073,0.18073,0.18035,0.18043,328067.0927,59217.040634903
1663203600,2022-09-15 01:00:00,TLOS/USDT,0.1806,0.18075,0.18012,0.18073,502118.875,90636.382700305
1663200000,2022-09-15 00:00:00,TLOS/USDT,0.18104,0.18117,0.18058,0.18058,382040.1917,69137.611122791
1663196400,2022-09-14 23:00:00,TLOS/USDT,0.18148,0.18151,0.18093,0.18105,344760.1373,62457.803718067
1663192800,2022-09-14 22:00:00,TLOS/USDT,0.18063,0.18158,0.18013,0.18151,570940.0829,103220.680970336
1663189200,2022-09-14 21:00:00,TLOS/USDT,0.18042,0.18063,0.18015,0.18063,484973.9472,87490.07913155
1663185600,2022-09-14 20:00:00,TLOS/USDT,0.18047,0.18058,0.18037,0.18043,391322.9956,70628.878522707
1663182000,2022-09-14 19:00:00,TLOS/USDT,0.18017,0.18052,0.18013,0.18047,448811.9194,80903.724782153
1663178400,2022-09-14 18:00:00,TLOS/USDT,0.18056,0.18056,0.18,0.18013,511922.7164,92253.90380295
1663174800,2022-09-14 17:00:00,TLOS/USDT,0.1806,0.18072,0.18057,0.18058,412655.9276,74534.163322307
1663171200,2022-09-14 16:00:00,TLOS/USDT,0.18074,0.18075,0.18047,0.18062,417984.6673,75513.112499975
1663167600,2022-09-14 15:00:00,TLOS/USDT,0.18094,0.18096,0.18065,0.18075,490899.5741,88755.902324713
1663164000,2022-09-14 14:00:00,TLOS/USDT,0.18058,0.18121,0.18036,0.18099,400948.8424,72469.992111676
1663160400,2022-09-14 13:00:00,TLOS/USDT,0.18047,0.18082,0.18036,0.18059,472219.4807,85274.002129232
1663156800,2022-09-14 12:00:00,TLOS/USDT,0.18036,0.18052,0.18026,0.18047,407626.8763,73523.587575707
1663153200,2022-09-14 11:00:00,TLOS/USDT,0.18055,0.18057,0.18027,0.18036,407974.9306,73616.186010293
1663149600,2022-09-14 10:00:00,TLOS/USDT,0.18058,0.18062,0.18028,0.18056,447036.5109,80706.027037721
1663146000,2022-09-14 09:00:00,TLOS/USDT,0.18089,0.1809,0.18055,0.18058,477837.8323,86373.676257269
1663142400,2022-09-14 08:00:00,TLOS/USDT,0.18076,0.18092,0.18059,0.18091,403706.5323,72972.662702853
1663138800,2022-09-14 07:00:00,TLOS/USDT,0.18084,0.1813,0.1805,0.18073,361408.5324,65369.657919482
1663135200,2022-09-14 06:00:00,TLOS/USDT,0.18113,0.18128,0.18054,0.18084,385578.8496,69800.549215224
1663131600,2022-09-14 05:00:00,TLOS/USDT,0.18117,0.18118,0.1811,0.18111,394728.4332,71500.313229812
1663128000,2022-09-14 04:00:00,TLOS/USDT,0.18039,0.1812,0.18039,0.18114,425285.553,76861.085239073
1663124400,2022-09-14 03:00:00,TLOS/USDT,0.18056,0.18057,0.18028,0.18039,484218.1217,87385.620156542
1663120800,2022-09-14 02:00:00,TLOS/USDT,0.18042,0.1807,0.18041,0.18054,353481.2901,63816.579154987
1663117200,2022-09-14 01:00:00,TLOS/USDT,0.18027,0.18065,0.18026,0.18043,380737.8026,68695.365997563
1663113600,2022-09-14 00:00:00,TLOS/USDT,0.18021,0.18063,0.18001,0.18027,377414.1267,68022.248291769
1663110000,2022-09-13 23:00:00,TLOS/USDT,0.18088,0.18126,0.18003,0.18021,447762.5878,80757.928162246
1663106400,2022-09-13 22:00:00,TLOS/USDT,0.18033,0.18075,0.18001,0.18075,541180.6656,97698.532766669
1663102800,2022-09-13 21:00:00,TLOS/USDT,0.18047,0.18058,0.18005,0.18033,460785.6215,83094.812664831
1663099200,2022-09-13 20:00:00,TLOS/USDT,0.18045,0.18164,0.18035,0.18036,424993.0865,76723.403470505
1663095600,2022-09-13 19:00:00,TLOS/USDT,0.18011,0.18055,0.18005,0.18045,400255.3301,72137.33323856
1663092000,2022-09-13 18:00:00,TLOS/USDT,0.18016,0.18034,0.18005,0.18016,419463.9137,75594.257976601
1663088400,2022-09-13 17:00:00,TLOS/USDT,0.18027,0.18062,0.18009,0.18016,368125.592,66373.800923016
1663084800,2022-09-13 16:00:00,TLOS/USDT,0.18026,0.18028,0.1801,0.18026,422728.7679,76182.339829783
1663081200,2022-09-13 15:00:00,TLOS/USDT,0.18025,0.18044,0.1801,0.18028,340776.9084,61441.477117832
1663077600,2022-09-13 14:00:00,TLOS/USDT,0.18017,0.18034,0.18005,0.18027,576511.0313,103884.831957985
1663074000,2022-09-13 13:00:00,TLOS/USDT,0.18026,0.18218,0.18009,0.18012,411671.4848,74271.464346057
1663070400,2022-09-13 12:00:00,TLOS/USDT,0.18355,0.18407,0.18009,0.18046,497167.929,90690.321834296
1663066800,2022-09-13 11:00:00,TLOS/USDT,0.18329,0.18396,0.18328,0.18356,360057.4219,66094.47596953
1663063200,2022-09-13 10:00:00,TLOS/USDT,0.18294,0.18339,0.18294,0.18327,301964.8349,55292.341215172
1663059600,2022-09-13 09:00:00,TLOS/USDT,0.18269,0.18302,0.18257,0.18294,418692.5733,76570.495459618
1663056000,2022-09-13 08:00:00,TLOS/USDT,0.18304,0.18305,0.18263,0.1827,402841.6491,73658.742546286
1663052400,2022-09-13 07:00:00,TLOS/USDT,0.18253,0.1834,0.18251,0.18305,430841.9151,78748.890183907
1663048800,2022-09-13 06:00:00,TLOS/USDT,0.18314,0.18339,0.18231,0.18263,384655.2683,70385.887698931
1663045200,2022-09-13 05:00:00,TLOS/USDT,0.18339,0.18343,0.18299,0.18317,440612.1722,80772.074555207
1663041600,2022-09-13 04:00:00,TLOS/USDT,0.18312,0.18354,0.18274,0.18339,337369.8296,61833.870718679
1663038000,2022-09-13 03:00:00,TLOS/USDT,0.18518,0.18522,0.18028,0.18308,563904.3095,103242.381216555
1663034400,2022-09-13 02:00:00,TLOS/USDT,0.18509,0.18524,0.18488,0.18518,334372.8852,61853.670411605
1663030800,2022-09-13 01:00:00,TLOS/USDT,0.18489,0.18521,0.18489,0.18509,361260.5503,66814.33282709
1663027200,2022-09-13 00:00:00,TLOS/USDT,0.18519,0.18532,0.18462,0.18488,370095.793,68471.547662995
1663023600,2022-09-12 23:00:00,TLOS/USDT,0.18462,0.18524,0.18462,0.18518,305337.0801,56490.009416886
1663020000,2022-09-12 22:00:00,TLOS/USDT,0.18481,0.18509,0.18379,0.18446,501915.4174,92750.554755361
1663016400,2022-09-12 21:00:00,TLOS/USDT,0.18502,0.18508,0.1842,0.18501,456261.7606,84314.944472884
1663012800,2022-09-12 20:00:00,TLOS/USDT,0.18504,0.18524,0.18483,0.18504,432173.6792,79967.632235342
1663009200,2022-09-12 19:00:00,TLOS/USDT,0.18644,0.18694,0.18283,0.18503,467148.4071,86662.755377032
1663005600,2022-09-12 18:00:00,TLOS/USDT,0.1865,0.18666,0.18587,0.18635,387783.1956,72197.57266627
1663002000,2022-09-12 17:00:00,TLOS/USDT,0.18567,0.18656,0.18519,0.18653,378970.3657,70374.474285657
1662998400,2022-09-12 16:00:00,TLOS/USDT,0.191,0.191,0.18399,0.18539,741627.2706,138274.794601596
1662994800,2022-09-12 15:00:00,TLOS/USDT,0.19196,0.19199,0.19059,0.191,430378.6711,82358.111057147
1662991200,2022-09-12 14:00:00,TLOS/USDT,0.19104,0.19449,0.19074,0.19178,378976.4262,72429.060504298
1662987600,2022-09-12 13:00:00,TLOS/USDT,0.19119,0.19144,0.19056,0.1911,399245.9072,76290.56151079
1662984000,2022-09-12 12:00:00,TLOS/USDT,0.19133,0.19144,0.19107,0.19121,408264.4368,78108.3669705
1662980400,2022-09-12 11:00:00,TLOS/USDT,0.19082,0.19232,0.1906,0.19148,394510.585,75503.020314204
1662976800,2022-09-12 10:00:00,TLOS/USDT,0.19063,0.19173,0.18962,0.19082,389350.4677,74172.605105458
1662973200,2022-09-12 09:00:00,TLOS/USDT,0.19041,0.19076,0.19022,0.19063,328279.8525,62531.200864809
1662969600,2022-09-12 08:00:00,TLOS/USDT,0.1892,0.19056,0.1892,0.1904,400822.7789,76147.326838563
1662966000,2022-09-12 07:00:00,TLOS/USDT,0.18927,0.18937,0.18886,0.1892,381218.9928,72126.602220762
1662962400,2022-09-12 06:00:00,TLOS/USDT,0.18896,0.18936,0.18893,0.18926,407883.9306,77096.072372306
1662958800,2022-09-12 05:00:00,TLOS/USDT,0.18897,0.18898,0.1889,0.18896,326663.7526,61722.740862303
1662955200,2022-09-12 04:00:00,TLOS/USDT,0.18886,0.18908,0.18885,0.18897,393708.0324,74401.570163855
1662951600,2022-09-12 03:00:00,TLOS/USDT,0.18924,0.18939,0.18871,0.18886,419243.9467,79264.94793659
1662948000,2022-09-12 02:00:00,TLOS/USDT,0.18998,0.18999,0.18905,0.1893,333491.6583,63184.108977882
1662944400,2022-09-12 01:00:00,TLOS/USDT,0.18859,0.19042,0.18847,0.18988,367008.4022,69467.247764204
1662940800,2022-09-12 00:00:00,TLOS/USDT,0.18962,0.18962,0.18857,0.18859,358461.0947,67810.295914636
1662937200,2022-09-11 23:00:00,TLOS/USDT,0.18866,0.18954,0.18857,0.18954,341937.7384,64631.65687762
1662933600,2022-09-11 22:00:00,TLOS/USDT,0.18829,0.18925,0.18815,0.18871,333309.8274,62901.503063222
1662930000,2022-09-11 21:00:00,TLOS/USDT,0.18959,0.19,0.18829,0.1887,349140.8487,66128.806907004
1662926400,2022-09-11 20:00:00,TLOS/USDT,0.18979,0.18988,0.18866,0.18941,313742.4809,59493.062672235
1662922800,2022-09-11 19:00:00,TLOS/USDT,0.18937,0.18986,0.18865,0.18973,399702.5811,75757.851678069
1662919200,2022-09-11 18:00:00,TLOS/USDT,0.18957,0.18957,0.18833,0.18932,327661.451,62063.322533136
1662915600,2022-09-11 17:00:00,TLOS/USDT,0.18959,0.18978,0.18935,0.18959,366334.3393,69467.248801089
1662912000,2022-09-11 16:00:00,TLOS/USDT,0.1883,0.18971,0.1883,0.18951,393469.3303,74286.352292127
1662908400,2022-09-11 15:00:00,TLOS/USDT,0.18794,0.18875,0.18793,0.18829,311443.4875,58613.362226951
1662904800,2022-09-11 14:00:00,TLOS/USDT,0.18826,0.18826,0.18782,0.18793,312759.7927,58788.31506149
1662901200,2022-09-11 13:00:00,TLOS/USDT,0.18877,0.18878,0.18823,0.18826,362675.7418,68320.451385387
1662897600,2022-09-11 12:00:00,TLOS/USDT,0.18879,0.18885,0.18864,0.18878,382640.2217,72226.768337637
1662894000,2022-09-11 11:00:00,TLOS/USDT,0.18908,0.18915,0.18877,0.18879,409144.5198,77329.398676863
1662890400,2022-09-11 10:00:00,TLOS/USDT,0.18915,0.18919,0.18907,0.18907,329037.384,62234.739446759
1662886800,2022-09-11 09:00:00,TLOS/USDT,0.18924,0.18925,0.18913,0.18914,305039.4979,57710.19568092
1662883200,2022-09-11 08:00:00,TLOS/USDT,0.18918,0.18926,0.18914,0.18925,340481.3225,64422.28567629
1662879600,2022-09-11 07:00:00,TLOS/USDT,0.18886,0.18947,0.18886,0.18916,343020.9006,64880.770841413
1662876000,2022-09-11 06:00:00,TLOS/USDT,0.18983,0.18991,0.18877,0.18914,353856.9251,67042.617712339
1662872400,2022-09-11 05:00:00,TLOS/USDT,0.18958,0.19006,0.1895,0.18983,284558.1539,53988.383690654
1662868800,2022-09-11 04:00:00,TLOS/USDT,0.18947,0.18975,0.18945,0.18956,295569.7111,56051.381972314
1662865200,2022-09-11 03:00:00,TLOS/USDT,0.18964,0.18974,0.18936,0.18947,312747.9065,59253.837071082
1662861600,2022-09-11 02:00:00,TLOS/USDT,0.18987,0.18987,0.18947,0.18963,323114.3226,61313.349087138
1662858000,2022-09-11 01:00:00,TLOS/USDT,0.1897,0.18992,0.18969,0.18987,291787.8561,55390.455014583
1662854400,2022-09-11 00:00:00,TLOS/USDT,0.1899,0.18992,0.18968,0.1897,286185.5312,54318.44447839
1662850800,2022-09-10 23:00:00,TLOS/USDT,0.18999,0.19037,0.18985,0.18985,329009.0042,62519.559245569
1662847200,2022-09-10 22:00:00,TLOS/USDT,0.18998,0.19,0.18972,0.18999,377980.6132,71800.342722173
1662843600,2022-09-10 21:00:00,TLOS/USDT,0.18978,0.18995,0.18948,0.18995,335723.1482,63708.658787778
1662840000,2022-09-10 20:00:00,TLOS/USDT,0.18983,0.18995,0.18971,0.18976,281776.9485,53495.665859097
1662836400,2022-09-10 19:00:00,TLOS/USDT,0.18991,0.18991,0.1896,0.18984,353698.7386,67113.410237578
1662832800,2022-09-10 18:00:00,TLOS/USDT,0.18928,0.18994,0.18926,0.18948,340740.3845,64542.393966251
1662829200,2022-09-10 17:00:00,TLOS/USDT,0.18947,0.18948,0.18908,0.18926,380760.1237,72100.194287983
1662825600,2022-09-10 16:00:00,TLOS/USDT,0.18896,0.18947,0.18865,0.18947,337641.8051,63857.010021554
1662822000,2022-09-10 15:00:00,TLOS/USDT,0.18916,0.18917,0.18891,0.18902,352188.3209,66584.412045694
1662818400,2022-09-10 14:00:00,TLOS/USDT,0.18918,0.18944,0.18887,0.18919,372907.9695,70549.854209053
1662814800,2022-09-10 13:00:00,TLOS/USDT,0.18982,0.18982,0.18866,0.18887,321768.9609,60953.320075372
1662811200,2022-09-10 12:00:00,TLOS/USDT,0.18925,0.18999,0.18916,0.18985,280778.2499,53193.188677043
1662807600,2022-09-10 11:00:00,TLOS/USDT,0.18961,0.19,0.18866,0.18925,310170.9398,58735.708170259
1662804000,2022-09-10 10:00:00,TLOS/USDT,0.18591,0.19174,0.18564,0.18916,704429.5277,132970.113668002
1662800400,2022-09-10 09:00:00,TLOS/USDT,0.18601,0.18605,0.1857,0.18584,341502.9048,63508.967537464
1662796800,2022-09-10 08:00:00,TLOS/USDT,0.18604,0.18605,0.186,0.18601,299252.8074,55670.66666054
1662793200,2022-09-10 07:00:00,TLOS/USDT,0.18683,0.18683,0.18593,0.18605,343505.1087,64089.083306955
1662789600,2022-09-10 06:00:00,TLOS/USDT,0.18648,0.18683,0.18648,0.18683,363394.439,67832.066154663
1662786000,2022-09-10 05:00:00,TLOS/USDT,0.18632,0.1867,0.18631,0.18653,302756.1454,56466.669235997
1662782400,2022-09-10 04:00:00,TLOS/USDT,0.18613,0.18639,0.18613,0.18631,261952.935,48795.84511791
1662778800,2022-09-10 03:00:00,TLOS/USDT,0.1862,0.18633,0.1861,0.18612,337221.1434,62788.054608088
1662775200,2022-09-10 02:00:00,TLOS/USDT,0.18607,0.1862,0.18584,0.18619,354918.1682,66015.905170253
1662771600,2022-09-10 01:00:00,TLOS/USDT,0.18619,0.1862,0.18605,0.18607,362101.4186,67410.848881235
1662768000,2022-09-10 00:00:00,TLOS/USDT,0.18664,0.18666,0.18601,0.1862,332401.8647,61913.073446184
1662764400,2022-09-09 23:00:00,TLOS/USDT,0.1868,0.18683,0.18624,0.1867,375167.8089,69994.477405268
1662760800,2022-09-09 22:00:00,TLOS/USDT,0.18655,0.18712,0.18635,0.18681,349898.0255,65349.087440782
1662757200,2022-09-09 21:00:00,TLOS/USDT,0.18638,0.1868,0.18632,0.18648,328652.6623,61319.350666352
1662753600,2022-09-09 20:00:00,TLOS/USDT,0.18598,0.18688,0.18577,0.18633,326743.467,60787.455794027
1662750000,2022-09-09 19:00:00,TLOS/USDT,0.18556,0.18601,0.18555,0.186,408904.5704,76026.587594801
1662746400,2022-09-09 18:00:00,TLOS/USDT,0.18604,0.18604,0.18552,0.18554,359886.122,66862.525611968
1662742800,2022-09-09 17:00:00,TLOS/USDT,0.18607,0.18723,0.18592,0.18607,312426.5302,58249.343761946
1662739200,2022-09-09 16:00:00,TLOS/USDT,0.18597,0.1877,0.18591,0.18602,334986.5362,62392.63050395
1662735600,2022-09-09 15:00:00,TLOS/USDT,0.18591,0.18668,0.18562,0.18596,395533.6576,73521.050752742
1662732000,2022-09-09 14:00:00,TLOS/USDT,0.18581,0.18632,0.18568,0.18591,376157.6141,69953.46402295
1662728400,2022-09-09 13:00:00,TLOS/USDT,0.18652,0.18664,0.18569,0.18581,385731.505,71764.251758515
1662724800,2022-09-09 12:00:00,TLOS/USDT,0.18633,0.18726,0.18627,0.18655,208095.5472,38829.703078051
1662721200,2022-09-09 11:00:00,TLOS/USDT,0.18654,0.18667,0.1858,0.18624,154746.4292,28837.133478967
1662717600,2022-09-09 10:00:00,TLOS/USDT,0.18558,0.18698,0.18553,0.18645,182215.6541,33904.035241716
1662714000,2022-09-09 09:00:00,TLOS/USDT,0.18604,0.18614,0.18539,0.18552,168798.2065,31326.463986814
1662710400,2022-09-09 08:00:00,TLOS/USDT,0.18487,0.18645,0.18481,0.18604,174729.1782,32409.765115663
1662706800,2022-09-09 07:00:00,TLOS/USDT,0.18547,0.18579,0.18473,0.18487,159640.1447,29550.341172501
1662703200,2022-09-09 06:00:00,TLOS/USDT,0.18537,0.18601,0.18464,0.18547,213207.4015,39556.097437603
1662699600,2022-09-09 05:00:00,TLOS/USDT,0.18495,0.1859,0.18491,0.18546,228149.8877,42299.210840334
1662696000,2022-09-09 04:00:00,TLOS/USDT,0.18386,0.18517,0.18378,0.18497,179827.5973,33181.871503605
1662692400,2022-09-09 03:00:00,TLOS/USDT,0.18284,0.18386,0.18282,0.18384,197291.7661,36155.064801703
1662688800,2022-09-09 02:00:00,TLOS/USDT,0.18254,0.18293,0.18253,0.18285,189958.9977,34722.764247002
1662685200,2022-09-09 01:00:00,TLOS/USDT,0.18257,0.18262,0.18252,0.18253,165528.1911,30218.600214207
1662681600,2022-09-09 00:00:00,TLOS/USDT,0.18254,0.18282,0.18237,0.18258,192195.8011,35077.354604568
1662678000,2022-09-08 23:00:00,TLOS/USDT,0.18258,0.1826,0.1825,0.18254,178738.3205,32627.649612466
1662674400,2022-09-08 22:00:00,TLOS/USDT,0.18254,0.18281,0.18215,0.18256,224170.6311,40906.944602496
1662670800,2022-09-08 21:00:00,TLOS/USDT,0.18279,0.18281,0.18218,0.18254,224006.247,40889.432180688
1662667200,2022-09-08 20:00:00,TLOS/USDT,0.18284,0.18294,0.18276,0.18278,165700.0326,30297.515816235
1662663600,2022-09-08 19:00:00,TLOS/USDT,0.18221,0.18286,0.1822,0.18276,196234.9255,35782.680735944
1662660000,2022-09-08 18:00:00,TLOS/USDT,0.18211,0.18227,0.18208,0.18223,166085.781,30255.271596312
1662656400,2022-09-08 17:00:00,TLOS/USDT,0.18188,0.18231,0.18184,0.18205,186487.4892,33952.47351087
1662652800,2022-09-08 16:00:00,TLOS/USDT,0.18204,0.18206,0.18168,0.18188,178769.5826,32507.607463169
1662649200,2022-09-08 15:00:00,TLOS/USDT,0.18217,0.18261,0.18205,0.18209,161708.8468,29478.985781186
1662645600,2022-09-08 14:00:00,TLOS/USDT,0.18212,0.18217,0.18167,0.18217,160103.5476,29141.842158869
1662642000,2022-09-08 13:00:00,TLOS/USDT,0.18217,0.18244,0.1811,0.18212,214986.191,39126.226870518
1662638400,2022-09-08 12:00:00,TLOS/USDT,0.18265,0.18281,0.18203,0.18215,178823.8594,32617.548883723
1662634800,2022-09-08 11:00:00,TLOS/USDT,0.18281,0.18291,0.18258,0.18263,159957.6841,29233.344163174
1662631200,2022-09-08 10:00:00,TLOS/USDT,0.18241,0.18283,0.1824,0.18278,152786.1282,27912.070379899
