https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume IOST,Volume USDT
1657152000,2022-07-07 00:00:00,IOST/USDT,0.01372,0.01408,0.0135,0.01403,10031071.71300789,138018.4213726651801
1657065600,2022-07-06 00:00:00,IOST/USDT,0.01353,0.01389,0.01332,0.01372,12458608.53825717,168758.5900520012961
1656979200,2022-07-05 00:00:00,IOST/USDT,0.01388,0.014,0.01322,0.01349,10861769.18529923,147379.5097067003175
1656892800,2022-07-04 00:00:00,IOST/USDT,0.0135,0.01397,0.01312,0.01393,7393217.91590925,99799.6421096288298
1656806400,2022-07-03 00:00:00,IOST/USDT,0.01397,0.01417,0.01313,0.01347,16212133.67294509,223361.2709377968042
1656720000,2022-07-02 00:00:00,IOST/USDT,0.0132,0.01434,0.0129,0.01395,12134441.70931635,164494.3500650595656
1656633600,2022-07-01 00:00:00,IOST/USDT,0.01335,0.01378,0.01291,0.01322,11867013.70538013,157812.4394434164457
1656547200,2022-06-30 00:00:00,IOST/USDT,0.01372,0.01375,0.01273,0.01337,10399445.02880508,136170.2155598660194
1656460800,2022-06-29 00:00:00,IOST/USDT,0.01373,0.01395,0.0134,0.0137,10394778.61402054,142351.5329186028583
1656374400,2022-06-28 00:00:00,IOST/USDT,0.01445,0.01474,0.0137,0.01376,7669708.32222352,109313.7608820742342
1656288000,2022-06-27 00:00:00,IOST/USDT,0.01427,0.01479,0.01414,0.01443,7597379.57132862,109932.6977297675846
1656201600,2022-06-26 00:00:00,IOST/USDT,0.01511,0.01536,0.01423,0.01424,7433916.90235822,110579.9136812467458
1656115200,2022-06-25 00:00:00,IOST/USDT,0.01516,0.01552,0.01445,0.01512,11491748.68140699,172810.0078812908013
1656028800,2022-06-24 00:00:00,IOST/USDT,0.01504,0.01549,0.01479,0.01521,9434527.22748675,142710.7441066488119
1655942400,2022-06-23 00:00:00,IOST/USDT,0.01444,0.0151,0.01438,0.01505,13764085.11017828,203209.0429592671407
1655856000,2022-06-22 00:00:00,IOST/USDT,0.0162,0.01691,0.01442,0.01444,21460693.19043868,333216.5311319859506
1655769600,2022-06-21 00:00:00,IOST/USDT,0.01421,0.01682,0.01386,0.0162,35290471.29854323,549932.6219887592299
1655683200,2022-06-20 00:00:00,IOST/USDT,0.01382,0.01431,0.01317,0.0142,13563851.50044894,188244.231821151274
1655596800,2022-06-19 00:00:00,IOST/USDT,0.01273,0.01396,0.01223,0.01382,14301138.89888982,186745.6842217253206
1655510400,2022-06-18 00:00:00,IOST/USDT,0.0134,0.01381,0.0118,0.01273,8655025.15035313,110017.6289022189007
1655424000,2022-06-17 00:00:00,IOST/USDT,0.013,0.01369,0.01291,0.01342,8315045.53669451,110957.5251968399153
1655337600,2022-06-16 00:00:00,IOST/USDT,0.01456,0.01474,0.01277,0.01296,8239849.89799856,112494.4872913910567
1655251200,2022-06-15 00:00:00,IOST/USDT,0.01375,0.01455,0.01248,0.01455,9667864.78768535,128591.626691456921
1655164800,2022-06-14 00:00:00,IOST/USDT,0.01361,0.01403,0.01247,0.01385,10888383.54831539,145803.3119282860008
1655078400,2022-06-13 00:00:00,IOST/USDT,0.01433,0.01448,0.01262,0.01359,17113454.66394581,230097.6868159851228
1654992000,2022-06-12 00:00:00,IOST/USDT,0.01495,0.0155,0.01397,0.01433,12022069.29260413,177143.7732087654767
1654905600,2022-06-11 00:00:00,IOST/USDT,0.01574,0.01608,0.01461,0.01494,8580371.59423025,131344.112619549765
1654819200,2022-06-10 00:00:00,IOST/USDT,0.01681,0.01699,0.01557,0.01577,8395504.06407643,136818.24094720191
1654732800,2022-06-09 00:00:00,IOST/USDT,0.01683,0.01717,0.01669,0.01683,2972722.72878957,50212.6042999536652
1654646400,2022-06-08 00:00:00,IOST/USDT,0.01722,0.01743,0.0167,0.01685,4977220.79003154,84621.0638568957214
1654560000,2022-06-07 00:00:00,IOST/USDT,0.01777,0.01778,0.01652,0.01723,7974491.33556998,135515.3719593516855
1654473600,2022-06-06 00:00:00,IOST/USDT,0.01756,0.01835,0.01742,0.01777,7517349.47073711,134475.8380557454433
1654387200,2022-06-05 00:00:00,IOST/USDT,0.01699,0.01801,0.01666,0.01759,9665251.47687466,167972.2124237138454
1654300800,2022-06-04 00:00:00,IOST/USDT,0.01692,0.01711,0.01651,0.01701,4606858.72155811,77591.6784161330707
1654214400,2022-06-03 00:00:00,IOST/USDT,0.01753,0.01756,0.01667,0.01696,4271518.84734722,72860.1913679460042
1654128000,2022-06-02 00:00:00,IOST/USDT,0.01686,0.01767,0.01679,0.01753,13342204.5425609,229964.3282451587263
1654041600,2022-06-01 00:00:00,IOST/USDT,0.01817,0.01949,0.01622,0.01692,24239025.65681398,441927.438636633797
1653955200,2022-05-31 00:00:00,IOST/USDT,0.01815,0.01867,0.01741,0.0181,10286803.73702838,185945.2871784040146
1653868800,2022-05-30 00:00:00,IOST/USDT,0.01663,0.0183,0.01641,0.01809,5325335.87504605,93028.8625813468593
1653782400,2022-05-29 00:00:00,IOST/USDT,0.01628,0.01665,0.01584,0.01662,4410127.47619874,71513.4905831051901
1653696000,2022-05-28 00:00:00,IOST/USDT,0.01596,0.01641,0.01583,0.0163,5026757.31054588,81393.5987515272063
1653609600,2022-05-27 00:00:00,IOST/USDT,0.0163,0.01664,0.01567,0.01597,9841360.94612275,159171.0276706844172
1653523200,2022-05-26 00:00:00,IOST/USDT,0.01723,0.01742,0.01576,0.01621,10655267.4902292,175930.4745391226483
1653436800,2022-05-25 00:00:00,IOST/USDT,0.01738,0.01762,0.01675,0.0171,2918355.26456543,50160.7589783912413
1653350400,2022-05-24 00:00:00,IOST/USDT,0.01711,0.01747,0.01642,0.01741,6706228.50108013,114023.4915009268076
1653264000,2022-05-23 00:00:00,IOST/USDT,0.01776,0.01846,0.01671,0.01708,7971876.38113078,141611.1192434880247
1653177600,2022-05-22 00:00:00,IOST/USDT,0.01696,0.01795,0.01682,0.01784,7691976.92194278,134643.8619605904272
1653091200,2022-05-21 00:00:00,IOST/USDT,0.01667,0.01732,0.01628,0.01701,6060767.412937,101384.1953896026428
1653004800,2022-05-20 00:00:00,IOST/USDT,0.01722,0.01763,0.01622,0.01665,4987966.59586683,85093.2761811379602
1652918400,2022-05-19 00:00:00,IOST/USDT,0.01623,0.01746,0.0157,0.01724,16824089.53315709,277297.7635074023308
1652832000,2022-05-18 00:00:00,IOST/USDT,0.0182,0.01834,0.01615,0.0162,14410466.75603962,243904.7071894492272
1652745600,2022-05-17 00:00:00,IOST/USDT,0.0174,0.01836,0.01715,0.01817,13929091.16928032,248304.8520565077725
1652659200,2022-05-16 00:00:00,IOST/USDT,0.01866,0.01866,0.01692,0.01737,11341434.49481052,198562.3377364285564
1652572800,2022-05-15 00:00:00,IOST/USDT,0.01821,0.01873,0.01725,0.01872,11194138.50749717,198567.4242037358563
1652486400,2022-05-14 00:00:00,IOST/USDT,0.01785,0.01869,0.01653,0.01824,19643250.19529534,346943.6848512195195
1652400000,2022-05-13 00:00:00,IOST/USDT,0.01674,0.01921,0.0164,0.01784,15787590.06280839,287199.2620121588526
1652313600,2022-05-12 00:00:00,IOST/USDT,0.01639,0.01752,0.01412,0.0167,47913405.94827893,755878.4799033148424
1652227200,2022-05-11 00:00:00,IOST/USDT,0.01959,0.02021,0.01482,0.01641,76941659.53745785,1321406.0292077130401
1652140800,2022-05-10 00:00:00,IOST/USDT,0.01831,0.02119,0.01775,0.01956,40957342.04472598,790833.7457991542337
1652054400,2022-05-09 00:00:00,IOST/USDT,0.02136,0.02175,0.01806,0.01827,43323305.45206184,839284.2144062136008
1651968000,2022-05-08 00:00:00,IOST/USDT,0.02175,0.022,0.02107,0.02135,11841127.33046623,254845.8408277197739
1651881600,2022-05-07 00:00:00,IOST/USDT,0.0224,0.02336,0.02112,0.02171,18283008.31977803,413705.2157614039134
1651795200,2022-05-06 00:00:00,IOST/USDT,0.02191,0.02292,0.02127,0.02243,20265273.78877175,447270.586728884201
1651708800,2022-05-05 00:00:00,IOST/USDT,0.02427,0.02622,0.0213,0.02197,47519288.69587212,1137377.8926618805467
1651622400,2022-05-04 00:00:00,IOST/USDT,0.02191,0.02435,0.02169,0.02428,24304161.51994548,558228.7063542684829
1651536000,2022-05-03 00:00:00,IOST/USDT,0.02216,0.0227,0.02142,0.0219,9120416.98614778,201089.447232591385
1651449600,2022-05-02 00:00:00,IOST/USDT,0.02262,0.02318,0.0213,0.02218,13037070.04779895,290261.9792510547714
1651363200,2022-05-01 00:00:00,IOST/USDT,0.02203,0.02335,0.02152,0.02261,21733162.30022526,483859.9343292863245
1651276800,2022-04-30 00:00:00,IOST/USDT,0.02538,0.02554,0.02125,0.02205,20711535.76390061,479345.8996472862909
1651190400,2022-04-29 00:00:00,IOST/USDT,0.02732,0.02749,0.02489,0.02534,11342795.97906075,294915.7212939518752
1651104000,2022-04-28 00:00:00,IOST/USDT,0.02766,0.02775,0.02637,0.02742,11722967.29955638,318612.0633083135909
1651017600,2022-04-27 00:00:00,IOST/USDT,0.02734,0.02813,0.02684,0.02775,21515571.89993074,588716.6127382964228
1650931200,2022-04-26 00:00:00,IOST/USDT,0.03016,0.03044,0.02692,0.02732,22960805.56672073,658117.2546356537082
1650844800,2022-04-25 00:00:00,IOST/USDT,0.02897,0.03076,0.02772,0.03017,54723983.55875299,1598176.5774137761861
1650758400,2022-04-24 00:00:00,IOST/USDT,0.02883,0.03133,0.0284,0.02897,59807932.38434535,1797206.7895253276179
1650672000,2022-04-23 00:00:00,IOST/USDT,0.02835,0.03143,0.0281,0.0289,53006214.05508906,1583434.2125618410326
1650585600,2022-04-22 00:00:00,IOST/USDT,0.02876,0.02921,0.02788,0.02835,7277167.72081346,207796.8201405570621
1650499200,2022-04-21 00:00:00,IOST/USDT,0.03079,0.03109,0.0278,0.02879,15888552.47981727,472945.7778848466178
1650412800,2022-04-20 00:00:00,IOST/USDT,0.02957,0.03305,0.02957,0.03085,47607995.93048517,1484928.3440084049631
1650326400,2022-04-19 00:00:00,IOST/USDT,0.02869,0.02987,0.02818,0.02955,16620632.30779416,483061.95111194422
1650240000,2022-04-18 00:00:00,IOST/USDT,0.02813,0.02875,0.02677,0.02868,15648393.00362989,434216.2678500774743
1650153600,2022-04-17 00:00:00,IOST/USDT,0.02932,0.02977,0.02795,0.02818,6323259.73374465,184232.5223469997911
1650067200,2022-04-16 00:00:00,IOST/USDT,0.02966,0.02993,0.02866,0.02932,6928657.77835784,202843.2285332907923
1649980800,2022-04-15 00:00:00,IOST/USDT,0.02967,0.02995,0.02882,0.02975,8924258.13639071,261902.1282048561386
1649894400,2022-04-14 00:00:00,IOST/USDT,0.03034,0.03092,0.02871,0.02971,10164234.62081931,304342.0343460188807
1649808000,2022-04-13 00:00:00,IOST/USDT,0.02957,0.03083,0.02865,0.03033,14494273.69006622,433270.7688453817465
1649721600,2022-04-12 00:00:00,IOST/USDT,0.0272,0.03214,0.02669,0.02956,46907133.65713505,1401724.7161891133838
1649635200,2022-04-11 00:00:00,IOST/USDT,0.03047,0.03066,0.02669,0.02714,20817663.14439284,596210.9152639460811
1649548800,2022-04-10 00:00:00,IOST/USDT,0.03219,0.03223,0.03031,0.03047,12436415.32231625,391177.4559273426453
1649462400,2022-04-09 00:00:00,IOST/USDT,0.03109,0.03272,0.03084,0.03218,13339866.36421067,424150.7697163643087
1649376000,2022-04-08 00:00:00,IOST/USDT,0.03384,0.03402,0.03068,0.03116,21243954.87008253,689442.25637290241
1649289600,2022-04-07 00:00:00,IOST/USDT,0.0313,0.03466,0.03115,0.03393,62069077.80456677,2063653.0984202255477
1649203200,2022-04-06 00:00:00,IOST/USDT,0.0348,0.0348,0.03092,0.03133,53308622.70711798,1750479.9056589992672
1649116800,2022-04-05 00:00:00,IOST/USDT,0.03674,0.03746,0.03455,0.0348,33166741.96539273,1200560.5591233432913
1649030400,2022-04-04 00:00:00,IOST/USDT,0.0406,0.0406,0.03488,0.03675,31634078.23801003,1185256.3569105256344
1648944000,2022-04-03 00:00:00,IOST/USDT,0.03856,0.04166,0.03736,0.04062,49801330.02014793,1980716.4444121935838
1648857600,2022-04-02 00:00:00,IOST/USDT,0.042,0.04308,0.03818,0.03854,56580412.39076382,2299946.7147088610011
1648771200,2022-04-01 00:00:00,IOST/USDT,0.04214,0.04722,0.04129,0.04204,132698835.80962665,5838960.1443361249273
1648684800,2022-03-31 00:00:00,IOST/USDT,0.03497,0.05442,0.03476,0.04208,504004109.79976484,23700832.0542710049942
1648598400,2022-03-30 00:00:00,IOST/USDT,0.03229,0.03686,0.03093,0.03496,44864865.62349744,1546998.5852261862662
1648512000,2022-03-29 00:00:00,IOST/USDT,0.0328,0.03434,0.03164,0.03232,10010223.42359955,331979.7028696905533
1648425600,2022-03-28 00:00:00,IOST/USDT,0.03362,0.03877,0.03225,0.03287,75523664.68533179,2739082.3727255744186
1648339200,2022-03-27 00:00:00,IOST/USDT,0.03306,0.03745,0.03072,0.03379,116828406.38069203,3991755.797552848153
1648252800,2022-03-26 00:00:00,IOST/USDT,0.02603,0.03363,0.02571,0.03304,62034890.98842009,1858715.4018207722046
1648166400,2022-03-25 00:00:00,IOST/USDT,0.02644,0.02738,0.02542,0.0261,10333108.72451548,275111.9289328940782
1648080000,2022-03-24 00:00:00,IOST/USDT,0.02613,0.0265,0.02544,0.02643,5848868.15046259,152044.5457945831557
1647993600,2022-03-23 00:00:00,IOST/USDT,0.02532,0.02629,0.02484,0.02615,6658507.38592473,170183.2087042657305
1647907200,2022-03-22 00:00:00,IOST/USDT,0.02445,0.02613,0.02436,0.02535,5072886.34437425,129433.181377101027
1647820800,2022-03-21 00:00:00,IOST/USDT,0.02436,0.02469,0.02377,0.02445,2913692.93998226,70630.3701771935023
1647734400,2022-03-20 00:00:00,IOST/USDT,0.0249,0.02539,0.02401,0.02432,4728247.52885728,117065.917466299853
1647648000,2022-03-19 00:00:00,IOST/USDT,0.02342,0.02516,0.0234,0.02489,10762590.52636994,264876.9687680448291
1647561600,2022-03-18 00:00:00,IOST/USDT,0.02269,0.02377,0.02231,0.02343,3460094.3148246,79343.161446470835
1647475200,2022-03-17 00:00:00,IOST/USDT,0.02307,0.02327,0.02255,0.02269,2589903.94362462,59241.917512118715
1647388800,2022-03-16 00:00:00,IOST/USDT,0.02207,0.02307,0.02173,0.02306,6178179.57251948,137543.9659189214411
1647302400,2022-03-15 00:00:00,IOST/USDT,0.02245,0.02246,0.02138,0.02204,4811957.64162257,105201.9163308718823
1647216000,2022-03-14 00:00:00,IOST/USDT,0.02119,0.02261,0.02106,0.02245,2731719.4843888,59805.2326814487045
1647129600,2022-03-13 00:00:00,IOST/USDT,0.02162,0.02214,0.02106,0.02121,2066190.95418114,45022.1805689624345
1647043200,2022-03-12 00:00:00,IOST/USDT,0.02181,0.0223,0.02162,0.02165,1165027.39781261,25581.753478354908
1646956800,2022-03-11 00:00:00,IOST/USDT,0.02264,0.02266,0.02165,0.02182,5143766.80933725,113578.4150030466939
1646870400,2022-03-10 00:00:00,IOST/USDT,0.02339,0.02353,0.02169,0.02262,4078967.5779593,90513.4817698068021
1646784000,2022-03-09 00:00:00,IOST/USDT,0.02219,0.02403,0.02219,0.02347,20721325.92323157,486691.4312844465275
1646697600,2022-03-08 00:00:00,IOST/USDT,0.02179,0.02256,0.02168,0.02231,2676150.57195507,59298.2019193579424
1646611200,2022-03-07 00:00:00,IOST/USDT,0.02211,0.02318,0.02137,0.02187,3757570.41593975,82865.6185844302769
1646524800,2022-03-06 00:00:00,IOST/USDT,0.02327,0.02346,0.02205,0.02213,1290729.39649134,29196.3699015675135
1646438400,2022-03-05 00:00:00,IOST/USDT,0.02279,0.02345,0.02225,0.02323,694437.93745937,15909.0097400269365
1646352000,2022-03-04 00:00:00,IOST/USDT,0.02446,0.02446,0.02249,0.02286,3038384.80404989,71473.6581129350087
1646265600,2022-03-03 00:00:00,IOST/USDT,0.02534,0.02556,0.02397,0.02449,2509435.09873329,62198.3547121529816
1646179200,2022-03-02 00:00:00,IOST/USDT,0.0258,0.02647,0.02518,0.0254,7000001.56267073,179775.6455125432394
1646092800,2022-03-01 00:00:00,IOST/USDT,0.0262,0.02642,0.0252,0.02581,4626076.71692329,119157.1579924857664
1646006400,2022-02-28 00:00:00,IOST/USDT,0.02362,0.02635,0.02328,0.02619,4413833.0303458,109474.2069340951213
1645920000,2022-02-27 00:00:00,IOST/USDT,0.02467,0.0251,0.02317,0.02376,5239267.41077502,126164.9872329453091
1645833600,2022-02-26 00:00:00,IOST/USDT,0.02465,0.02566,0.02438,0.02469,5476542.86678642,136996.3839651871642
1645747200,2022-02-25 00:00:00,IOST/USDT,0.02227,0.02478,0.02209,0.02459,5331446.5984917,124456.4143062973104
1645660800,2022-02-24 00:00:00,IOST/USDT,0.02212,0.02262,0.01945,0.02223,7384737.20280044,156813.3112175749802
1645574400,2022-02-23 00:00:00,IOST/USDT,0.02306,0.02376,0.02213,0.02213,2280622.59022793,52672.6721311264868
1645488000,2022-02-22 00:00:00,IOST/USDT,0.02139,0.02342,0.02084,0.02308,5557637.4068621,120610.3759674724573
1645401600,2022-02-21 00:00:00,IOST/USDT,0.02272,0.02461,0.02121,0.02139,9799731.40448579,231481.7396725830069
1645315200,2022-02-20 00:00:00,IOST/USDT,0.02433,0.02433,0.02244,0.02278,28666538.3800944,665287.7694508381654
1645228800,2022-02-19 00:00:00,IOST/USDT,0.02447,0.02474,0.02341,0.02434,15697796.86418772,379717.0862054003732
1645142400,2022-02-18 00:00:00,IOST/USDT,0.02434,0.02526,0.02417,0.02448,51095742.44738702,1256797.7929252851609
1645056000,2022-02-17 00:00:00,IOST/USDT,0.02712,0.02742,0.02416,0.02444,32318346.7411882,824354.6273091256204
1644969600,2022-02-16 00:00:00,IOST/USDT,0.02754,0.02782,0.02649,0.02715,23537457.08573184,636391.1488489609674
1644883200,2022-02-15 00:00:00,IOST/USDT,0.02591,0.02769,0.02585,0.02763,13951131.02784745,377308.6515061665567
1644796800,2022-02-14 00:00:00,IOST/USDT,0.02581,0.02611,0.0247,0.02592,17500243.27979668,445035.1400725439363
1644710400,2022-02-13 00:00:00,IOST/USDT,0.02655,0.02687,0.02531,0.02582,13798864.70156887,358996.1640051120009
1644624000,2022-02-12 00:00:00,IOST/USDT,0.02676,0.02706,0.02572,0.02655,20579029.85691901,543807.1582587164897
1644537600,2022-02-11 00:00:00,IOST/USDT,0.02812,0.02906,0.02629,0.02687,19446117.67177549,539456.4445349686623
1644451200,2022-02-10 00:00:00,IOST/USDT,0.03001,0.03009,0.02793,0.02814,10437742.11569057,302847.0503566252327
