https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume CUSDTHEDGE,Volume USD
1655611200000.0,2022-06-19 04:00:00,CUSDTHEDGE/USD,5842.0,5842.0,5842.0,5842.0,0.0,0.0
1655607600000.0,2022-06-19 03:00:00,CUSDTHEDGE/USD,5842.0,5842.0,5842.0,5842.0,0.0,0.0
1655604000000.0,2022-06-19 02:00:00,CUSDTHEDGE/USD,5842.0,5842.0,5842.0,5842.0,0.0,0.0
1655600400000.0,2022-06-19 01:00:00,CUSDTHEDGE/USD,5840.5,5874.0,5840.5,5842.0,0.0,0.0
1655596800000.0,2022-06-19 00:00:00,CUSDTHEDGE/USD,5840.5,5840.5,5840.5,5840.5,0.0,0.0
1655593200000.0,2022-06-18 23:00:00,CUSDTHEDGE/USD,5840.5,5840.5,5840.5,5840.5,0.0,0.0
1655589600000.0,2022-06-18 22:00:00,CUSDTHEDGE/USD,5840.5,5840.5,5840.5,5840.5,0.0,0.0
1655586000000.0,2022-06-18 21:00:00,CUSDTHEDGE/USD,5840.5,5840.5,5840.5,5840.5,0.0,0.0
1655582400000.0,2022-06-18 20:00:00,CUSDTHEDGE/USD,5832.0,6217.0,5832.0,5840.5,0.0,0.0
1655578800000.0,2022-06-18 19:00:00,CUSDTHEDGE/USD,5832.0,5832.0,5832.0,5832.0,0.0,0.0
1655575200000.0,2022-06-18 18:00:00,CUSDTHEDGE/USD,5832.0,5832.0,5832.0,5832.0,0.0,0.0
1655571600000.0,2022-06-18 17:00:00,CUSDTHEDGE/USD,5832.0,5832.0,5832.0,5832.0,0.0,0.0
1655568000000.0,2022-06-18 16:00:00,CUSDTHEDGE/USD,5832.0,5832.0,5832.0,5832.0,0.0,0.0
1655564400000.0,2022-06-18 15:00:00,CUSDTHEDGE/USD,5832.0,5832.0,5832.0,5832.0,0.0,0.0
1655560800000.0,2022-06-18 14:00:00,CUSDTHEDGE/USD,5827.0,5854.5,5827.0,5832.0,0.0,0.0
1655557200000.0,2022-06-18 13:00:00,CUSDTHEDGE/USD,5827.0,5827.0,5827.0,5827.0,0.0,0.0
1655553600000.0,2022-06-18 12:00:00,CUSDTHEDGE/USD,5827.0,5827.0,5827.0,5827.0,0.0,0.0
1655550000000.0,2022-06-18 11:00:00,CUSDTHEDGE/USD,5827.0,5827.0,5827.0,5827.0,0.0,0.0
1655546400000.0,2022-06-18 10:00:00,CUSDTHEDGE/USD,5827.0,5827.0,5827.0,5827.0,0.0,0.0
1655542800000.0,2022-06-18 09:00:00,CUSDTHEDGE/USD,5827.0,5827.0,5827.0,5827.0,0.0,0.0
1655539200000.0,2022-06-18 08:00:00,CUSDTHEDGE/USD,5827.0,5827.0,5827.0,5827.0,0.0,0.0
1655535600000.0,2022-06-18 07:00:00,CUSDTHEDGE/USD,5827.0,5827.0,5827.0,5827.0,0.0,0.0
1655532000000.0,2022-06-18 06:00:00,CUSDTHEDGE/USD,5827.0,5827.0,5827.0,5827.0,0.0,0.0
1655528400000.0,2022-06-18 05:00:00,CUSDTHEDGE/USD,5830.5,5858.5,5827.0,5827.0,0.0,0.0
1655524800000.0,2022-06-18 04:00:00,CUSDTHEDGE/USD,5830.5,5830.5,5830.5,5830.5,0.0,0.0
1655521200000.0,2022-06-18 03:00:00,CUSDTHEDGE/USD,5830.5,5830.5,5830.5,5830.5,0.0,0.0
1655517600000.0,2022-06-18 02:00:00,CUSDTHEDGE/USD,5830.5,5830.5,5830.5,5830.5,0.0,0.0
1655514000000.0,2022-06-18 01:00:00,CUSDTHEDGE/USD,5830.5,5830.5,5830.5,5830.5,0.0,0.0
1655510400000.0,2022-06-18 00:00:00,CUSDTHEDGE/USD,5828.5,5897.0,5828.5,5830.5,0.0,0.0
1655506800000.0,2022-06-17 23:00:00,CUSDTHEDGE/USD,5828.5,5828.5,5828.5,5828.5,0.0,0.0
1655503200000.0,2022-06-17 22:00:00,CUSDTHEDGE/USD,5828.5,5828.5,5828.5,5828.5,0.0,0.0
1655499600000.0,2022-06-17 21:00:00,CUSDTHEDGE/USD,5841.5,5870.5,5828.0,5828.5,0.0,0.0
1655496000000.0,2022-06-17 20:00:00,CUSDTHEDGE/USD,5841.5,5842.0,5841.5,5841.5,0.0,0.0
1655492400000.0,2022-06-17 19:00:00,CUSDTHEDGE/USD,5841.5,5841.5,5841.5,5841.5,0.0,0.0
1655488800000.0,2022-06-17 18:00:00,CUSDTHEDGE/USD,5841.5,5841.5,5841.5,5841.5,0.0,0.0
1655485200000.0,2022-06-17 17:00:00,CUSDTHEDGE/USD,5841.5,5841.5,5841.5,5841.5,0.0,0.0
1655481600000.0,2022-06-17 16:00:00,CUSDTHEDGE/USD,5830.0,5962.0,5826.0,5841.5,0.0,0.0
1655478000000.0,2022-06-17 15:00:00,CUSDTHEDGE/USD,5830.0,5830.0,5830.0,5830.0,0.0,0.0
1655474400000.0,2022-06-17 14:00:00,CUSDTHEDGE/USD,5829.0,5868.0,5829.0,5830.0,0.0,0.0
1655470800000.0,2022-06-17 13:00:00,CUSDTHEDGE/USD,5829.0,5829.0,5829.0,5829.0,0.0,0.0
1655467200000.0,2022-06-17 12:00:00,CUSDTHEDGE/USD,5829.0,5829.0,5829.0,5829.0,0.0,0.0
1655463600000.0,2022-06-17 11:00:00,CUSDTHEDGE/USD,5825.0,5845.5,5825.0,5829.0,0.0,0.0
1655460000000.0,2022-06-17 10:00:00,CUSDTHEDGE/USD,5825.0,5825.0,5825.0,5825.0,0.0,0.0
1655456400000.0,2022-06-17 09:00:00,CUSDTHEDGE/USD,5824.0,5907.5,5824.0,5825.0,0.0,0.0
1655452800000.0,2022-06-17 08:00:00,CUSDTHEDGE/USD,5823.0,5906.0,5823.0,5824.0,0.0,0.0
1655449200000.0,2022-06-17 07:00:00,CUSDTHEDGE/USD,5823.0,5823.0,5823.0,5823.0,0.0,0.0
1655445600000.0,2022-06-17 06:00:00,CUSDTHEDGE/USD,5823.0,5823.0,5823.0,5823.0,0.0,0.0
1655442000000.0,2022-06-17 05:00:00,CUSDTHEDGE/USD,5823.0,5823.0,5823.0,5823.0,0.0,0.0
1655438400000.0,2022-06-17 04:00:00,CUSDTHEDGE/USD,5822.0,5823.5,5822.0,5823.0,0.0,0.0
1655434800000.0,2022-06-17 03:00:00,CUSDTHEDGE/USD,5822.0,5822.0,5822.0,5822.0,0.0,0.0
1655431200000.0,2022-06-17 02:00:00,CUSDTHEDGE/USD,5822.0,5822.0,5822.0,5822.0,0.0,0.0
1655427600000.0,2022-06-17 01:00:00,CUSDTHEDGE/USD,5824.0,6152.0,5822.0,5822.0,0.0,0.0
1655424000000.0,2022-06-17 00:00:00,CUSDTHEDGE/USD,5824.0,5824.0,5824.0,5824.0,0.0,0.0
1655420400000.0,2022-06-16 23:00:00,CUSDTHEDGE/USD,5824.0,5824.0,5824.0,5824.0,0.0,0.0
1655416800000.0,2022-06-16 22:00:00,CUSDTHEDGE/USD,5824.0,5824.0,5824.0,5824.0,0.0,0.0
1655413200000.0,2022-06-16 21:00:00,CUSDTHEDGE/USD,5821.0,5856.0,5821.0,5824.0,0.0,0.0
1655409600000.0,2022-06-16 20:00:00,CUSDTHEDGE/USD,5821.0,5821.0,5821.0,5821.0,0.0,0.0
1655406000000.0,2022-06-16 19:00:00,CUSDTHEDGE/USD,5821.0,5821.5,5821.0,5821.0,0.0,0.0
1655402400000.0,2022-06-16 18:00:00,CUSDTHEDGE/USD,5813.5,5856.0,5813.5,5821.0,0.0,0.0
1655398800000.0,2022-06-16 17:00:00,CUSDTHEDGE/USD,5816.5,5816.5,5813.0,5813.5,0.0,0.0
1655395200000.0,2022-06-16 16:00:00,CUSDTHEDGE/USD,5816.5,5816.5,5816.5,5816.5,0.0,0.0
1655391600000.0,2022-06-16 15:00:00,CUSDTHEDGE/USD,5823.0,5911.5,5816.0,5816.5,0.0,0.0
1655388000000.0,2022-06-16 14:00:00,CUSDTHEDGE/USD,5823.0,5823.0,5823.0,5823.0,0.0,0.0
1655384400000.0,2022-06-16 13:00:00,CUSDTHEDGE/USD,5823.0,5823.0,5823.0,5823.0,0.0,0.0
1655380800000.0,2022-06-16 12:00:00,CUSDTHEDGE/USD,5822.5,5823.0,5822.5,5823.0,0.0,0.0
1655377200000.0,2022-06-16 11:00:00,CUSDTHEDGE/USD,5822.5,5822.5,5822.5,5822.5,0.0,0.0
1655373600000.0,2022-06-16 10:00:00,CUSDTHEDGE/USD,5822.5,5822.5,5822.5,5822.5,0.0,0.0
1655370000000.0,2022-06-16 09:00:00,CUSDTHEDGE/USD,5822.5,5822.5,5822.5,5822.5,0.0,0.0
1655366400000.0,2022-06-16 08:00:00,CUSDTHEDGE/USD,5822.5,5822.5,5822.5,5822.5,0.0,0.0
1655362800000.0,2022-06-16 07:00:00,CUSDTHEDGE/USD,5822.5,5822.5,5822.5,5822.5,0.0,0.0
1655359200000.0,2022-06-16 06:00:00,CUSDTHEDGE/USD,5822.5,5822.5,5822.5,5822.5,0.0,0.0
1655355600000.0,2022-06-16 05:00:00,CUSDTHEDGE/USD,5822.5,5822.5,5822.5,5822.5,0.0,0.0
1655352000000.0,2022-06-16 04:00:00,CUSDTHEDGE/USD,5824.0,5871.0,5822.5,5822.5,0.0,0.0
1655348400000.0,2022-06-16 03:00:00,CUSDTHEDGE/USD,5825.5,5926.5,5824.0,5824.0,0.0,0.0
1655344800000.0,2022-06-16 02:00:00,CUSDTHEDGE/USD,5825.5,5825.5,5825.5,5825.5,0.0,0.0
1655341200000.0,2022-06-16 01:00:00,CUSDTHEDGE/USD,5833.0,6156.5,5825.5,5825.5,0.0,0.0
1655337600000.0,2022-06-16 00:00:00,CUSDTHEDGE/USD,5833.0,5833.0,5833.0,5833.0,0.0,0.0
1655334000000.0,2022-06-15 23:00:00,CUSDTHEDGE/USD,5833.0,5833.0,5833.0,5833.0,0.0,0.0
1655330400000.0,2022-06-15 22:00:00,CUSDTHEDGE/USD,5833.0,5833.0,5833.0,5833.0,0.0,0.0
1655326800000.0,2022-06-15 21:00:00,CUSDTHEDGE/USD,5833.0,5833.5,5832.0,5833.0,0.0,0.0
1655323200000.0,2022-06-15 20:00:00,CUSDTHEDGE/USD,5833.0,5833.0,5833.0,5833.0,0.0,0.0
1655319600000.0,2022-06-15 19:00:00,CUSDTHEDGE/USD,5841.5,5944.0,5830.0,5833.0,0.0,0.0
1655316000000.0,2022-06-15 18:00:00,CUSDTHEDGE/USD,5861.0,6163.5,5841.5,5841.5,0.0,0.0
1655312400000.0,2022-06-15 17:00:00,CUSDTHEDGE/USD,5832.0,5861.5,5832.0,5861.0,0.0,0.0
1655308800000.0,2022-06-15 16:00:00,CUSDTHEDGE/USD,5832.0,5832.0,5832.0,5832.0,0.0,0.0
1655305200000.0,2022-06-15 15:00:00,CUSDTHEDGE/USD,5833.0,5847.5,5832.0,5832.0,0.0,0.0
1655301600000.0,2022-06-15 14:00:00,CUSDTHEDGE/USD,5833.0,5833.0,5833.0,5833.0,0.0,0.0
1655298000000.0,2022-06-15 13:00:00,CUSDTHEDGE/USD,5833.0,5833.0,5833.0,5833.0,0.0,0.0
1655294400000.0,2022-06-15 12:00:00,CUSDTHEDGE/USD,5837.5,5873.5,5833.0,5833.0,0.0,0.0
1655290800000.0,2022-06-15 11:00:00,CUSDTHEDGE/USD,5837.5,5837.5,5837.5,5837.5,0.0,0.0
1655287200000.0,2022-06-15 10:00:00,CUSDTHEDGE/USD,5837.5,5837.5,5837.5,5837.5,0.0,0.0
1655283600000.0,2022-06-15 09:00:00,CUSDTHEDGE/USD,5837.5,5851.5,5837.0,5837.5,0.0,0.0
1655280000000.0,2022-06-15 08:00:00,CUSDTHEDGE/USD,5837.5,5837.5,5837.5,5837.5,0.0,0.0
1655276400000.0,2022-06-15 07:00:00,CUSDTHEDGE/USD,5837.5,5837.5,5837.5,5837.5,0.0,0.0
1655272800000.0,2022-06-15 06:00:00,CUSDTHEDGE/USD,5837.5,5837.5,5837.5,5837.5,0.0,0.0
1655269200000.0,2022-06-15 05:00:00,CUSDTHEDGE/USD,5837.5,5837.5,5837.5,5837.5,0.0,0.0
1655265600000.0,2022-06-15 04:00:00,CUSDTHEDGE/USD,5837.5,5837.5,5837.5,5837.5,0.0,0.0
1655262000000.0,2022-06-15 03:00:00,CUSDTHEDGE/USD,5837.5,5837.5,5837.5,5837.5,0.0,0.0
1655258400000.0,2022-06-15 02:00:00,CUSDTHEDGE/USD,5835.0,5917.0,5835.0,5837.5,0.0,0.0
1655254800000.0,2022-06-15 01:00:00,CUSDTHEDGE/USD,5835.0,5835.0,5835.0,5835.0,0.0,0.0
1655251200000.0,2022-06-15 00:00:00,CUSDTHEDGE/USD,5840.0,6178.0,5834.5,5835.0,0.0,0.0
1655247600000.0,2022-06-14 23:00:00,CUSDTHEDGE/USD,5840.0,5840.0,5840.0,5840.0,0.0,0.0
1655244000000.0,2022-06-14 22:00:00,CUSDTHEDGE/USD,5840.0,5864.0,5840.0,5840.0,0.0,0.0
1655240400000.0,2022-06-14 21:00:00,CUSDTHEDGE/USD,5839.5,5840.0,5839.5,5840.0,0.0,0.0
1655236800000.0,2022-06-14 20:00:00,CUSDTHEDGE/USD,5839.5,5839.5,5839.5,5839.5,0.0,0.0
1655233200000.0,2022-06-14 19:00:00,CUSDTHEDGE/USD,5846.5,5905.0,5839.5,5839.5,0.0,0.0
1655229600000.0,2022-06-14 18:00:00,CUSDTHEDGE/USD,5846.5,5846.5,5846.5,5846.5,0.0,0.0
1655226000000.0,2022-06-14 17:00:00,CUSDTHEDGE/USD,5846.5,5846.5,5846.5,5846.5,0.0,0.0
1655222400000.0,2022-06-14 16:00:00,CUSDTHEDGE/USD,5846.5,5846.5,5846.5,5846.5,0.0,0.0
1655218800000.0,2022-06-14 15:00:00,CUSDTHEDGE/USD,5848.5,5959.5,5846.0,5846.5,0.0,0.0
1655215200000.0,2022-06-14 14:00:00,CUSDTHEDGE/USD,5848.5,5848.5,5848.5,5848.5,0.0,0.0
1655211600000.0,2022-06-14 13:00:00,CUSDTHEDGE/USD,5847.0,5865.5,5846.5,5848.5,0.0,0.0
1655208000000.0,2022-06-14 12:00:00,CUSDTHEDGE/USD,5847.0,5847.0,5847.0,5847.0,0.0,0.0
1655204400000.0,2022-06-14 11:00:00,CUSDTHEDGE/USD,5847.0,5847.0,5847.0,5847.0,0.0,0.0
1655200800000.0,2022-06-14 10:00:00,CUSDTHEDGE/USD,5842.5,5863.0,5842.5,5847.0,0.0,0.0
1655197200000.0,2022-06-14 09:00:00,CUSDTHEDGE/USD,5842.5,5842.5,5842.5,5842.5,0.0,0.0
1655193600000.0,2022-06-14 08:00:00,CUSDTHEDGE/USD,5842.5,5842.5,5842.5,5842.5,0.0,0.0
1655190000000.0,2022-06-14 07:00:00,CUSDTHEDGE/USD,5842.5,5842.5,5842.5,5842.5,0.0,0.0
1655186400000.0,2022-06-14 06:00:00,CUSDTHEDGE/USD,5842.5,5842.5,5842.5,5842.5,0.0,0.0
1655182800000.0,2022-06-14 05:00:00,CUSDTHEDGE/USD,5849.5,5900.0,5842.0,5842.5,0.0,0.0
1655179200000.0,2022-06-14 04:00:00,CUSDTHEDGE/USD,5849.5,5849.5,5849.5,5849.5,0.0,0.0
1655175600000.0,2022-06-14 03:00:00,CUSDTHEDGE/USD,5849.5,5966.0,5849.5,5849.5,0.0,0.0
1655172000000.0,2022-06-14 02:00:00,CUSDTHEDGE/USD,5842.0,5929.5,5842.0,5849.5,0.0,0.0
1655168400000.0,2022-06-14 01:00:00,CUSDTHEDGE/USD,5842.0,5842.0,5842.0,5842.0,0.0,0.0
1655164800000.0,2022-06-14 00:00:00,CUSDTHEDGE/USD,5842.0,5842.0,5841.5,5842.0,0.0,0.0
1655161200000.0,2022-06-13 23:00:00,CUSDTHEDGE/USD,5842.0,5842.0,5842.0,5842.0,0.0,0.0
1655157600000.0,2022-06-13 22:00:00,CUSDTHEDGE/USD,5842.0,5842.0,5842.0,5842.0,0.0,0.0
1655154000000.0,2022-06-13 21:00:00,CUSDTHEDGE/USD,5842.0,5961.5,5841.5,5842.0,0.0,0.0
1655150400000.0,2022-06-13 20:00:00,CUSDTHEDGE/USD,5842.0,5842.0,5842.0,5842.0,0.0,0.0
1655146800000.0,2022-06-13 19:00:00,CUSDTHEDGE/USD,5845.5,5876.5,5841.5,5842.0,0.0,0.0
1655143200000.0,2022-06-13 18:00:00,CUSDTHEDGE/USD,5845.5,5845.5,5845.5,5845.5,0.0,0.0
1655139600000.0,2022-06-13 17:00:00,CUSDTHEDGE/USD,5845.5,5845.5,5845.5,5845.5,0.0,0.0
1655136000000.0,2022-06-13 16:00:00,CUSDTHEDGE/USD,5845.5,5845.5,5845.5,5845.5,0.0,0.0
1655132400000.0,2022-06-13 15:00:00,CUSDTHEDGE/USD,5845.5,5845.5,5845.5,5845.5,0.0,0.0
1655128800000.0,2022-06-13 14:00:00,CUSDTHEDGE/USD,5845.0,5868.5,5845.0,5845.5,0.0,0.0
1655125200000.0,2022-06-13 13:00:00,CUSDTHEDGE/USD,5845.0,5845.0,5845.0,5845.0,0.0,0.0
1655121600000.0,2022-06-13 12:00:00,CUSDTHEDGE/USD,5845.0,5845.0,5845.0,5845.0,0.0,0.0
1655118000000.0,2022-06-13 11:00:00,CUSDTHEDGE/USD,5843.5,5845.0,5843.5,5845.0,0.0,0.0
1655114400000.0,2022-06-13 10:00:00,CUSDTHEDGE/USD,5830.0,5844.0,5830.0,5843.5,0.0,0.0
1655110800000.0,2022-06-13 09:00:00,CUSDTHEDGE/USD,5830.0,5830.0,5830.0,5830.0,0.0,0.0
1655107200000.0,2022-06-13 08:00:00,CUSDTHEDGE/USD,5829.0,5922.0,5829.0,5830.0,0.0,0.0
1655103600000.0,2022-06-13 07:00:00,CUSDTHEDGE/USD,5817.5,5913.0,5817.5,5829.0,0.0,0.0
1655100000000.0,2022-06-13 06:00:00,CUSDTHEDGE/USD,5817.5,5817.5,5817.5,5817.5,0.0,0.0
1655096400000.0,2022-06-13 05:00:00,CUSDTHEDGE/USD,5817.5,5817.5,5817.5,5817.5,0.0,0.0
1655092800000.0,2022-06-13 04:00:00,CUSDTHEDGE/USD,5817.5,5817.5,5817.5,5817.5,0.0,0.0
1655089200000.0,2022-06-13 03:00:00,CUSDTHEDGE/USD,5817.5,5817.5,5817.5,5817.5,0.0,0.0
1655085600000.0,2022-06-13 02:00:00,CUSDTHEDGE/USD,5817.5,5817.5,5817.5,5817.5,0.0,0.0
1655082000000.0,2022-06-13 01:00:00,CUSDTHEDGE/USD,5817.5,5817.5,5817.5,5817.5,0.0,0.0
1655078400000.0,2022-06-13 00:00:00,CUSDTHEDGE/USD,5816.5,5968.0,5816.0,5817.5,0.0,0.0
1655074800000.0,2022-06-12 23:00:00,CUSDTHEDGE/USD,5831.0,6235.0,5816.0,5816.5,0.0,0.0
1655071200000.0,2022-06-12 22:00:00,CUSDTHEDGE/USD,5816.5,5864.0,5815.5,5831.0,0.0,0.0
1655067600000.0,2022-06-12 21:00:00,CUSDTHEDGE/USD,5816.5,5816.5,5816.5,5816.5,0.0,0.0
1655064000000.0,2022-06-12 20:00:00,CUSDTHEDGE/USD,5816.5,5816.5,5816.5,5816.5,0.0,0.0
1655060400000.0,2022-06-12 19:00:00,CUSDTHEDGE/USD,5816.5,5816.5,5816.5,5816.5,0.0,0.0
1655056800000.0,2022-06-12 18:00:00,CUSDTHEDGE/USD,5816.5,5816.5,5816.5,5816.5,0.0,0.0
1655053200000.0,2022-06-12 17:00:00,CUSDTHEDGE/USD,5816.5,5816.5,5816.5,5816.5,0.0,0.0
1655049600000.0,2022-06-12 16:00:00,CUSDTHEDGE/USD,5816.5,5816.5,5816.5,5816.5,0.0,0.0
1655046000000.0,2022-06-12 15:00:00,CUSDTHEDGE/USD,5818.0,5924.0,5816.0,5816.5,0.0,0.0
1655042400000.0,2022-06-12 14:00:00,CUSDTHEDGE/USD,5818.0,5818.0,5818.0,5818.0,0.0,0.0
1655038800000.0,2022-06-12 13:00:00,CUSDTHEDGE/USD,5818.0,5818.0,5818.0,5818.0,0.0,0.0
1655035200000.0,2022-06-12 12:00:00,CUSDTHEDGE/USD,5819.5,6153.5,5818.0,5818.0,0.0,0.0
1655031600000.0,2022-06-12 11:00:00,CUSDTHEDGE/USD,5819.5,5819.5,5819.5,5819.5,0.0,0.0
1655028000000.0,2022-06-12 10:00:00,CUSDTHEDGE/USD,5820.0,6219.5,5819.0,5819.5,0.0,0.0
1655024400000.0,2022-06-12 09:00:00,CUSDTHEDGE/USD,5820.0,5820.0,5820.0,5820.0,0.0,0.0
1655020800000.0,2022-06-12 08:00:00,CUSDTHEDGE/USD,5820.0,5820.0,5820.0,5820.0,0.0,0.0
1655017200000.0,2022-06-12 07:00:00,CUSDTHEDGE/USD,5820.5,5931.5,5819.0,5820.0,0.0,0.0
1655013600000.0,2022-06-12 06:00:00,CUSDTHEDGE/USD,5820.5,5820.5,5820.5,5820.5,0.0,0.0
1655010000000.0,2022-06-12 05:00:00,CUSDTHEDGE/USD,5820.5,5820.5,5820.5,5820.5,0.0,0.0
1655006400000.0,2022-06-12 04:00:00,CUSDTHEDGE/USD,5820.5,5895.0,5820.0,5820.5,0.0,0.0
1655002800000.0,2022-06-12 03:00:00,CUSDTHEDGE/USD,5820.5,5820.5,5820.5,5820.5,0.0,0.0
1654999200000.0,2022-06-12 02:00:00,CUSDTHEDGE/USD,5823.5,6154.5,5820.0,5820.5,0.0,0.0
1654995600000.0,2022-06-12 01:00:00,CUSDTHEDGE/USD,5823.5,5823.5,5823.5,5823.5,0.0,0.0
1654992000000.0,2022-06-12 00:00:00,CUSDTHEDGE/USD,5823.5,5823.5,5823.5,5823.5,0.0,0.0
1654988400000.0,2022-06-11 23:00:00,CUSDTHEDGE/USD,5823.5,5823.5,5823.5,5823.5,0.0,0.0
1654984800000.0,2022-06-11 22:00:00,CUSDTHEDGE/USD,5825.5,6015.5,5823.0,5823.5,0.0,0.0
1654981200000.0,2022-06-11 21:00:00,CUSDTHEDGE/USD,5825.5,5825.5,5825.5,5825.5,0.0,0.0
