https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume YOP,Volume USDT
1660413600,2022-08-13 18:00:00,YOP/USDT,0.0853,0.0853,0.0847,0.0847,286.4374,24.39137941
1660410000,2022-08-13 17:00:00,YOP/USDT,0.0851,0.0853,0.0851,0.0853,1244.991,106.0688294
1660406400,2022-08-13 16:00:00,YOP/USDT,0.0852,0.0853,0.0852,0.0852,743.523,63.35173473
1660402800,2022-08-13 15:00:00,YOP/USDT,0.0853,0.0853,0.0847,0.0847,363.3891,30.92519889
1660399200,2022-08-13 14:00:00,YOP/USDT,0.0852,0.0852,0.0852,0.0852,127.187,10.8363324
1660395600,2022-08-13 13:00:00,YOP/USDT,0.0852,0.0852,0.0848,0.0848,51.9746,4.41770268
1660392000,2022-08-13 12:00:00,YOP/USDT,0.0849,0.0849,0.0847,0.0847,1762.3161,149.39361468
1660388400,2022-08-13 11:00:00,YOP/USDT,0.0856,0.0856,0.0856,0.0856,0,0
1660384800,2022-08-13 10:00:00,YOP/USDT,0.0856,0.0857,0.0856,0.0856,729.805,62.49105325
1660381200,2022-08-13 09:00:00,YOP/USDT,0.0848,0.0856,0.0848,0.0856,479.9834,41.07545472
1660377600,2022-08-13 08:00:00,YOP/USDT,0.085,0.0856,0.0849,0.0856,1873.4947,159.49406844
1660374000,2022-08-13 07:00:00,YOP/USDT,0.0859,0.086,0.0859,0.086,312,26.82021426
1660370400,2022-08-13 06:00:00,YOP/USDT,0.0857,0.0861,0.0852,0.0852,4909.2726,421.30063613
1660366800,2022-08-13 05:00:00,YOP/USDT,0.0856,0.087,0.0851,0.0857,19801.5772,1708.44599873
1660363200,2022-08-13 04:00:00,YOP/USDT,0.0859,0.0861,0.0856,0.0858,3268.822,281.24158276
1660359600,2022-08-13 03:00:00,YOP/USDT,0.0858,0.0858,0.0858,0.0858,44.775,3.841695
1660356000,2022-08-13 02:00:00,YOP/USDT,0.0858,0.0858,0.0858,0.0858,71.13,6.102954
1660352400,2022-08-13 01:00:00,YOP/USDT,0.0859,0.089,0.0852,0.0859,20865.7056,1821.71727946
1660348800,2022-08-13 00:00:00,YOP/USDT,0.0856,0.0856,0.0856,0.0856,45.1137,3.86173272
1660345200,2022-08-12 23:00:00,YOP/USDT,0.0853,0.0856,0.0853,0.0856,631.2981,53.93258411
1660341600,2022-08-12 22:00:00,YOP/USDT,0.0848,0.0848,0.0848,0.0848,2.5802,0.21880096
1660338000,2022-08-12 21:00:00,YOP/USDT,0.0848,0.0848,0.0848,0.0848,0,0
1660334400,2022-08-12 20:00:00,YOP/USDT,0.0848,0.0848,0.0848,0.0848,209.9799,17.80629552
1660330800,2022-08-12 19:00:00,YOP/USDT,0.0849,0.0851,0.0849,0.0851,2280.081,193.67583151
1660327200,2022-08-12 18:00:00,YOP/USDT,0.0848,0.0876,0.0823,0.0849,51049.5334,4353.92404723
1660323600,2022-08-12 17:00:00,YOP/USDT,0.0849,0.0849,0.0849,0.0849,972.0244,82.52487156
1660320000,2022-08-12 16:00:00,YOP/USDT,0.0849,0.0849,0.0849,0.0849,297,25.2153
1660316400,2022-08-12 15:00:00,YOP/USDT,0.0853,0.0854,0.0853,0.0854,2357.8801,201.2456585
1660312800,2022-08-12 14:00:00,YOP/USDT,0.085,0.0854,0.0831,0.0854,5304.5422,449.55607809
1660309200,2022-08-12 13:00:00,YOP/USDT,0.0855,0.0855,0.085,0.085,5099.7026,435.71601457
1660305600,2022-08-12 12:00:00,YOP/USDT,0.085,0.0857,0.085,0.0851,8452.7664,722.45064437
1660302000,2022-08-12 11:00:00,YOP/USDT,0.0858,0.0858,0.0823,0.0823,11685.038,979.56051216
1660298400,2022-08-12 10:00:00,YOP/USDT,0.0858,0.0864,0.0858,0.0858,1888.9486,162.92406402
1660294800,2022-08-12 09:00:00,YOP/USDT,0.0864,0.0864,0.0864,0.0864,202.776,17.5198464
1660291200,2022-08-12 08:00:00,YOP/USDT,0.0861,0.0864,0.0857,0.0864,1618.6617,138.81402171
1660287600,2022-08-12 07:00:00,YOP/USDT,0.0869,0.0869,0.0869,0.0869,0,0
1660284000,2022-08-12 06:00:00,YOP/USDT,0.0869,0.0869,0.0869,0.0869,0,0
1660280400,2022-08-12 05:00:00,YOP/USDT,0.0869,0.0869,0.0869,0.0869,0,0
1660276800,2022-08-12 04:00:00,YOP/USDT,0.0869,0.0869,0.0869,0.0869,0,0
1660273200,2022-08-12 03:00:00,YOP/USDT,0.0869,0.0869,0.0869,0.0869,0,0
1660269600,2022-08-12 02:00:00,YOP/USDT,0.0858,0.0869,0.0858,0.0869,1149.2235,99.66013074
1660266000,2022-08-12 01:00:00,YOP/USDT,0.0865,0.0866,0.0865,0.0866,268.179,23.21690399
1660262400,2022-08-12 00:00:00,YOP/USDT,0.0865,0.0865,0.0865,0.0865,20.0463,1.73400495
1660258800,2022-08-11 23:00:00,YOP/USDT,0.0858,0.0858,0.0858,0.0858,45.0204,3.86275032
1660255200,2022-08-11 22:00:00,YOP/USDT,0.0865,0.0865,0.0865,0.0865,0,0
1660251600,2022-08-11 21:00:00,YOP/USDT,0.0865,0.0865,0.0865,0.0865,255.6861,22.11684765
1660248000,2022-08-11 20:00:00,YOP/USDT,0.0864,0.0864,0.0864,0.0864,1142.8571,98.74285344
1660244400,2022-08-11 19:00:00,YOP/USDT,0.0862,0.0862,0.0861,0.0861,353.6494,30.44943784
1660240800,2022-08-11 18:00:00,YOP/USDT,0.0873,0.0874,0.0873,0.0873,1026.1161,89.580066
1660237200,2022-08-11 17:00:00,YOP/USDT,0.0874,0.0874,0.0873,0.0873,2185.8888,190.88817935
1660233600,2022-08-11 16:00:00,YOP/USDT,0.0874,0.0874,0.0874,0.0874,0,0
1660230000,2022-08-11 15:00:00,YOP/USDT,0.0874,0.0874,0.0874,0.0874,491.1401,42.92564474
1660226400,2022-08-11 14:00:00,YOP/USDT,0.0878,0.0879,0.0874,0.0874,1406.528,123.50882808
1660222800,2022-08-11 13:00:00,YOP/USDT,0.0877,0.0877,0.0877,0.0877,76.5967,6.71753059
1660219200,2022-08-11 12:00:00,YOP/USDT,0.0872,0.0877,0.0872,0.0877,3728.9062,326.51437207
1660215600,2022-08-11 11:00:00,YOP/USDT,0.086,0.086,0.0858,0.0858,135.1705,11.6006447
1660212000,2022-08-11 10:00:00,YOP/USDT,0.087,0.087,0.086,0.087,2205.1524,191.81599819
1660208400,2022-08-11 09:00:00,YOP/USDT,0.0863,0.0892,0.086,0.0871,38745.89,3396.77538258
1660204800,2022-08-11 08:00:00,YOP/USDT,0.0858,0.0858,0.0858,0.0858,5.8623,0.50298534
1660201200,2022-08-11 07:00:00,YOP/USDT,0.0863,0.0864,0.0863,0.0864,184.1169,15.90740016
1660197600,2022-08-11 06:00:00,YOP/USDT,0.0858,0.0858,0.0858,0.0858,3,0.2574
1660194000,2022-08-11 05:00:00,YOP/USDT,0.0862,0.0864,0.0858,0.0864,1135.5887,97.94736495
1660190400,2022-08-11 04:00:00,YOP/USDT,0.0858,0.0862,0.0858,0.0862,116.2326,10.01665188
1660186800,2022-08-11 03:00:00,YOP/USDT,0.0861,0.0877,0.0861,0.0877,8383.1551,731.49699268
1660183200,2022-08-11 02:00:00,YOP/USDT,0.0864,0.0864,0.0858,0.0858,835.4148,71.78726237
1660179600,2022-08-11 01:00:00,YOP/USDT,0.0862,0.0872,0.0862,0.0872,3833.7714,332.61500234
1660176000,2022-08-11 00:00:00,YOP/USDT,0.086,0.0862,0.086,0.0862,3461.371,297.73082312
1660172400,2022-08-10 23:00:00,YOP/USDT,0.0851,0.0851,0.0847,0.0847,2571.4579,218.82346073
1660168800,2022-08-10 22:00:00,YOP/USDT,0.0857,0.0861,0.0851,0.0851,591.1823,50.73847983
1660165200,2022-08-10 21:00:00,YOP/USDT,0.0861,0.0866,0.0851,0.0855,4734.3496,407.42334525
1660161600,2022-08-10 20:00:00,YOP/USDT,0.0847,0.0861,0.0846,0.0861,1551.776,131.67863711
1660158000,2022-08-10 19:00:00,YOP/USDT,0.0854,0.0854,0.0847,0.0847,3698.5247,314.72522802
1660154400,2022-08-10 18:00:00,YOP/USDT,0.0854,0.0854,0.0854,0.0854,727.2722,62.10904588
1660150800,2022-08-10 17:00:00,YOP/USDT,0.0868,0.0868,0.0868,0.0868,0,0
1660147200,2022-08-10 16:00:00,YOP/USDT,0.0868,0.0868,0.0868,0.0868,119.6221,10.38319828
1660143600,2022-08-10 15:00:00,YOP/USDT,0.0862,0.0875,0.0862,0.0868,8508.0156,741.35369788
1660140000,2022-08-10 14:00:00,YOP/USDT,0.0871,0.0874,0.0854,0.0862,11476.0842,983.91878983
1660136400,2022-08-10 13:00:00,YOP/USDT,0.0858,0.0873,0.0857,0.0873,5405.6957,467.26317358
1660132800,2022-08-10 12:00:00,YOP/USDT,0.0831,0.0871,0.0823,0.0857,60519.7571,5179.81120674
1660129200,2022-08-10 11:00:00,YOP/USDT,0.0831,0.0831,0.0831,0.0831,238.7534,19.84040754
1660125600,2022-08-10 10:00:00,YOP/USDT,0.0831,0.0831,0.0831,0.0831,43.7964,3.63948084
1660122000,2022-08-10 09:00:00,YOP/USDT,0.0834,0.0834,0.0834,0.0834,0,0
1660118400,2022-08-10 08:00:00,YOP/USDT,0.0827,0.0845,0.0827,0.0834,5117.4619,426.40000154
1660114800,2022-08-10 07:00:00,YOP/USDT,0.082,0.082,0.082,0.082,122.1599,10.0171118
1660111200,2022-08-10 06:00:00,YOP/USDT,0.082,0.082,0.082,0.082,3.6353,0.2980946
1660107600,2022-08-10 05:00:00,YOP/USDT,0.082,0.082,0.082,0.082,1035.6207,84.9208974
1660104000,2022-08-10 04:00:00,YOP/USDT,0.0821,0.0821,0.082,0.082,1619.0589,132.79605659
1660100400,2022-08-10 03:00:00,YOP/USDT,0.0827,0.0827,0.0827,0.0827,0,0
1660096800,2022-08-10 02:00:00,YOP/USDT,0.0827,0.0827,0.0827,0.0827,0,0
1660093200,2022-08-10 01:00:00,YOP/USDT,0.0827,0.0827,0.0827,0.0827,637.4279,52.71528733
1660089600,2022-08-10 00:00:00,YOP/USDT,0.0834,0.0834,0.083,0.083,2621.4677,218.62950818
1660086000,2022-08-09 23:00:00,YOP/USDT,0.0834,0.0834,0.0834,0.0834,0,0
1660082400,2022-08-09 22:00:00,YOP/USDT,0.0833,0.0846,0.0833,0.0834,36306.0415,3061.33168499
1660078800,2022-08-09 21:00:00,YOP/USDT,0.0816,0.0833,0.0816,0.0833,8447.1111,693.08701807
1660075200,2022-08-09 20:00:00,YOP/USDT,0.0813,0.0816,0.0809,0.0816,11731.5709,954.67317318
1660071600,2022-08-09 19:00:00,YOP/USDT,0.0813,0.0813,0.0809,0.0813,726.386,59.00408251
1660068000,2022-08-09 18:00:00,YOP/USDT,0.0812,0.0813,0.0812,0.0813,134.7914,10.95646138
1660064400,2022-08-09 17:00:00,YOP/USDT,0.0817,0.0817,0.0809,0.0813,9757.7408,793.78982374
1660060800,2022-08-09 16:00:00,YOP/USDT,0.082,0.082,0.082,0.082,13238.0454,1085.5197228
1660057200,2022-08-09 15:00:00,YOP/USDT,0.082,0.082,0.0815,0.082,12702.2316,1040.46772457
1660053600,2022-08-09 14:00:00,YOP/USDT,0.0824,0.0824,0.0823,0.0824,941.9894,77.59072703
1660050000,2022-08-09 13:00:00,YOP/USDT,0.0823,0.0831,0.0821,0.0821,4210.0913,348.06520876
1660046400,2022-08-09 12:00:00,YOP/USDT,0.0823,0.0829,0.0823,0.0829,374.6635,31.01852085
1660042800,2022-08-09 11:00:00,YOP/USDT,0.0826,0.083,0.0823,0.0823,7536.3102,622.11540055
1660039200,2022-08-09 10:00:00,YOP/USDT,0.0837,0.0837,0.0825,0.0825,26017.3337,2157.75905633
1660035600,2022-08-09 09:00:00,YOP/USDT,0.0837,0.0837,0.0837,0.0837,582.226,48.7323162
1660032000,2022-08-09 08:00:00,YOP/USDT,0.0842,0.0842,0.0837,0.0837,1017.7995,85.27805315
1660028400,2022-08-09 07:00:00,YOP/USDT,0.0842,0.0842,0.0842,0.0842,571.909,48.1547378
1660024800,2022-08-09 06:00:00,YOP/USDT,0.0838,0.0838,0.0837,0.0837,5.5494,0.46462684
1660021200,2022-08-09 05:00:00,YOP/USDT,0.0842,0.0842,0.0842,0.0842,258.953,21.8038426
1660017600,2022-08-09 04:00:00,YOP/USDT,0.0842,0.0842,0.0837,0.0842,904.9721,76.10658417
1660014000,2022-08-09 03:00:00,YOP/USDT,0.0842,0.0842,0.0842,0.0842,349.185,29.401377
1660010400,2022-08-09 02:00:00,YOP/USDT,0.0834,0.0834,0.0834,0.0834,0,0
1660006800,2022-08-09 01:00:00,YOP/USDT,0.0838,0.0838,0.0834,0.0834,14634.7903,1221.42126175
1660003200,2022-08-09 00:00:00,YOP/USDT,0.0839,0.0839,0.0838,0.0838,2072.2575,173.77653532
1659999600,2022-08-08 23:00:00,YOP/USDT,0.0842,0.0842,0.0839,0.0839,1931.4117,162.54748179
1659996000,2022-08-08 22:00:00,YOP/USDT,0.0843,0.0843,0.084,0.0841,13303.0597,1118.0843759
1659992400,2022-08-08 21:00:00,YOP/USDT,0.0842,0.0843,0.0842,0.0843,911.754,76.8464522
1659988800,2022-08-08 20:00:00,YOP/USDT,0.0848,0.0849,0.0848,0.0849,1826.4757,154.92334057
1659985200,2022-08-08 19:00:00,YOP/USDT,0.084,0.0848,0.084,0.084,1063.7376,89.37709584
1659981600,2022-08-08 18:00:00,YOP/USDT,0.0844,0.0849,0.0838,0.0848,9909.8308,838.39209368
1659978000,2022-08-08 17:00:00,YOP/USDT,0.0845,0.0845,0.0844,0.0844,248.0422,20.95846168
1659974400,2022-08-08 16:00:00,YOP/USDT,0.0848,0.0856,0.0844,0.0844,8176.5248,693.63692415
1659970800,2022-08-08 15:00:00,YOP/USDT,0.0849,0.0856,0.0836,0.0836,89079.7558,7537.14424258
1659967200,2022-08-08 14:00:00,YOP/USDT,0.085,0.0859,0.0827,0.0849,56379.6931,4728.16742843
1659963600,2022-08-08 13:00:00,YOP/USDT,0.0851,0.0862,0.0844,0.0844,35332.9158,3008.83026994
1659960000,2022-08-08 12:00:00,YOP/USDT,0.0835,0.0852,0.0834,0.0851,34967.4092,2939.79269556
1659956400,2022-08-08 11:00:00,YOP/USDT,0.0827,0.0835,0.0822,0.0835,8444.9274,701.24639611
1659952800,2022-08-08 10:00:00,YOP/USDT,0.0831,0.0835,0.0823,0.0826,34804.3999,2883.36197721
1659949200,2022-08-08 09:00:00,YOP/USDT,0.0829,0.0852,0.0823,0.0831,83994.3363,7002.76630623
1659945600,2022-08-08 08:00:00,YOP/USDT,0.0798,0.0828,0.0797,0.0826,166369.3834,13533.73505869
1659942000,2022-08-08 07:00:00,YOP/USDT,0.0781,0.0798,0.078,0.079,34764.7716,2749.57201991
1659938400,2022-08-08 06:00:00,YOP/USDT,0.0788,0.0789,0.0788,0.0789,286.9527,22.64042841
1659934800,2022-08-08 05:00:00,YOP/USDT,0.0779,0.0779,0.0779,0.0779,4678.1445,364.42745655
1659931200,2022-08-08 04:00:00,YOP/USDT,0.0778,0.0796,0.0778,0.0779,34468.8806,2713.97043964
1659927600,2022-08-08 03:00:00,YOP/USDT,0.0779,0.0779,0.0779,0.0779,1844.9858,143.72439382
1659924000,2022-08-08 02:00:00,YOP/USDT,0.0779,0.0781,0.0779,0.0781,25.4715,1.98686415
1659920400,2022-08-08 01:00:00,YOP/USDT,0.078,0.078,0.078,0.078,64.1025,4.999995
1659916800,2022-08-08 00:00:00,YOP/USDT,0.0787,0.0787,0.078,0.078,695.3462,54.69200276
1659913200,2022-08-07 23:00:00,YOP/USDT,0.0787,0.0787,0.078,0.078,208.1248,16.36834972
1659909600,2022-08-07 22:00:00,YOP/USDT,0.0775,0.0799,0.0773,0.078,41228.455,3244.64243818
1659906000,2022-08-07 21:00:00,YOP/USDT,0.0769,0.0783,0.0769,0.0778,18841.4261,1459.04517261
1659902400,2022-08-07 20:00:00,YOP/USDT,0.0769,0.0769,0.0769,0.0769,0,0
1659898800,2022-08-07 19:00:00,YOP/USDT,0.0769,0.0769,0.076,0.0769,5050.1667,384.98424139
1659895200,2022-08-07 18:00:00,YOP/USDT,0.0769,0.0769,0.0769,0.0769,1299.0609,99.89778321
1659891600,2022-08-07 17:00:00,YOP/USDT,0.0769,0.0769,0.0769,0.0769,0,0
1659888000,2022-08-07 16:00:00,YOP/USDT,0.0769,0.0769,0.0769,0.0769,0,0
1659884400,2022-08-07 15:00:00,YOP/USDT,0.0769,0.0769,0.0769,0.0769,0,0
1659880800,2022-08-07 14:00:00,YOP/USDT,0.0769,0.0769,0.0769,0.0769,0,0
1659877200,2022-08-07 13:00:00,YOP/USDT,0.0769,0.0769,0.0769,0.0769,0,0
1659873600,2022-08-07 12:00:00,YOP/USDT,0.0769,0.0769,0.0769,0.0769,0,0
1659870000,2022-08-07 11:00:00,YOP/USDT,0.0769,0.0769,0.0769,0.0769,5,0.3845
1659866400,2022-08-07 10:00:00,YOP/USDT,0.0762,0.0762,0.0762,0.0762,3.3364,0.25423368
1659862800,2022-08-07 09:00:00,YOP/USDT,0.0769,0.0769,0.0769,0.0769,0,0
1659859200,2022-08-07 08:00:00,YOP/USDT,0.0769,0.0769,0.0769,0.0769,15.3133,1.17759277
1659855600,2022-08-07 07:00:00,YOP/USDT,0.0768,0.0768,0.0768,0.0768,14.78,1.135104
1659852000,2022-08-07 06:00:00,YOP/USDT,0.0773,0.0773,0.0762,0.0762,4774.6541,363.83091161
1659848400,2022-08-07 05:00:00,YOP/USDT,0.0771,0.0774,0.0771,0.0774,4100.6202,316.8451373
1659844800,2022-08-07 04:00:00,YOP/USDT,0.0762,0.0762,0.0762,0.0762,0,0
1659841200,2022-08-07 03:00:00,YOP/USDT,0.0762,0.0762,0.0762,0.0762,2.7893,0.21254466
1659837600,2022-08-07 02:00:00,YOP/USDT,0.0762,0.0772,0.0762,0.0772,36.4331,2.80969922
1659834000,2022-08-07 01:00:00,YOP/USDT,0.0762,0.0762,0.0762,0.0762,0,0
1659830400,2022-08-07 00:00:00,YOP/USDT,0.0763,0.0763,0.0762,0.0762,67.5407,5.14756816
1659826800,2022-08-06 23:00:00,YOP/USDT,0.0772,0.0772,0.0772,0.0772,0,0
1659823200,2022-08-06 22:00:00,YOP/USDT,0.0772,0.0772,0.0772,0.0772,52.187,4.0288364
1659819600,2022-08-06 21:00:00,YOP/USDT,0.0776,0.0778,0.0763,0.0772,27083.0246,2078.97435376
1659816000,2022-08-06 20:00:00,YOP/USDT,0.0776,0.0776,0.077,0.077,936.882,72.37876512
1659812400,2022-08-06 19:00:00,YOP/USDT,0.0776,0.0776,0.0776,0.0776,57.777,4.4834952
1659808800,2022-08-06 18:00:00,YOP/USDT,0.0775,0.0775,0.077,0.077,67.5242,5.2240654
1659805200,2022-08-06 17:00:00,YOP/USDT,0.0777,0.0777,0.0777,0.0777,0,0
1659801600,2022-08-06 16:00:00,YOP/USDT,0.077,0.0777,0.077,0.0777,4.7,0.36372
1659798000,2022-08-06 15:00:00,YOP/USDT,0.0773,0.0773,0.077,0.077,8826.2928,680.97585804
1659794400,2022-08-06 14:00:00,YOP/USDT,0.0773,0.0773,0.0773,0.0773,22.9361,1.77296053
1659790800,2022-08-06 13:00:00,YOP/USDT,0.0778,0.0779,0.0778,0.0779,434.1587,33.82039557
1659787200,2022-08-06 12:00:00,YOP/USDT,0.0772,0.0772,0.0772,0.0772,5.6716,0.43784752
1659783600,2022-08-06 11:00:00,YOP/USDT,0.0771,0.0785,0.0771,0.0779,10401.8324,807.88832886
1659780000,2022-08-06 10:00:00,YOP/USDT,0.0773,0.0775,0.0772,0.0775,1014.1203,78.44146132
1659776400,2022-08-06 09:00:00,YOP/USDT,0.0787,0.0788,0.0765,0.0765,18143.267,1405.8565875
1659772800,2022-08-06 08:00:00,YOP/USDT,0.0778,0.0778,0.0777,0.0777,3077.5254,239.1881593
1659769200,2022-08-06 07:00:00,YOP/USDT,0.0778,0.0778,0.0778,0.0778,605.2175,47.0859215
1659765600,2022-08-06 06:00:00,YOP/USDT,0.0786,0.0786,0.0778,0.0778,26.6495,2.0765407
1659762000,2022-08-06 05:00:00,YOP/USDT,0.0781,0.0781,0.0778,0.0778,12,0.9342735
1659758400,2022-08-06 04:00:00,YOP/USDT,0.0779,0.0806,0.0779,0.0788,41567.4033,3287.37217832
1659754800,2022-08-06 03:00:00,YOP/USDT,0.0779,0.0779,0.0779,0.0779,0,0
1659751200,2022-08-06 02:00:00,YOP/USDT,0.0779,0.0779,0.0779,0.0779,141.463,11.0199677
1659747600,2022-08-06 01:00:00,YOP/USDT,0.0776,0.0776,0.0776,0.0776,1300,100.88
1659744000,2022-08-06 00:00:00,YOP/USDT,0.078,0.078,0.078,0.078,233.1376,18.1847328
1659740400,2022-08-05 23:00:00,YOP/USDT,0.0777,0.078,0.0776,0.0776,1711.5333,133.00465374
1659736800,2022-08-05 22:00:00,YOP/USDT,0.0777,0.0777,0.0777,0.0777,56.8415,4.41658455
1659733200,2022-08-05 21:00:00,YOP/USDT,0.0776,0.0791,0.0776,0.0791,18199.6823,1421.25406761
1659729600,2022-08-05 20:00:00,YOP/USDT,0.0776,0.0776,0.0776,0.0776,0.0215,0.0016684
1659726000,2022-08-05 19:00:00,YOP/USDT,0.0777,0.0777,0.0776,0.0776,3900.8345,303.05073855
1659722400,2022-08-05 18:00:00,YOP/USDT,0.0777,0.0777,0.0777,0.0777,7.8432,0.60941664
1659718800,2022-08-05 17:00:00,YOP/USDT,0.0778,0.0778,0.0777,0.0777,9445.8596,734.38016405
1659715200,2022-08-05 16:00:00,YOP/USDT,0.0782,0.0783,0.0782,0.0783,3000,234.88632
1659711600,2022-08-05 15:00:00,YOP/USDT,0.0778,0.0778,0.0778,0.0778,787.6522,61.27934116
1659708000,2022-08-05 14:00:00,YOP/USDT,0.0776,0.0783,0.0776,0.0783,151.5402,11.85450476
1659704400,2022-08-05 13:00:00,YOP/USDT,0.0778,0.0791,0.0775,0.0791,10590.1174,829.98472594
1659700800,2022-08-05 12:00:00,YOP/USDT,0.079,0.079,0.0779,0.0779,10452.4063,821.1965423
1659697200,2022-08-05 11:00:00,YOP/USDT,0.0785,0.0786,0.0785,0.0786,1166.8511,91.71107646
1659693600,2022-08-05 10:00:00,YOP/USDT,0.0774,0.0788,0.0774,0.0785,18547.214,1445.95705831
1659690000,2022-08-05 09:00:00,YOP/USDT,0.0762,0.0762,0.0762,0.0762,0,0
1659686400,2022-08-05 08:00:00,YOP/USDT,0.0762,0.0762,0.0762,0.0762,0,0
1659682800,2022-08-05 07:00:00,YOP/USDT,0.0762,0.0762,0.0762,0.0762,0,0
1659679200,2022-08-05 06:00:00,YOP/USDT,0.0775,0.0775,0.076,0.0762,18712.7946,1436.04602592
1659675600,2022-08-05 05:00:00,YOP/USDT,0.0775,0.0775,0.0775,0.0775,0,0
1659672000,2022-08-05 04:00:00,YOP/USDT,0.0775,0.0775,0.0775,0.0775,79.5573,6.16569075
1659668400,2022-08-05 03:00:00,YOP/USDT,0.0774,0.0774,0.0774,0.0774,0,0
1659664800,2022-08-05 02:00:00,YOP/USDT,0.0772,0.0775,0.0767,0.0774,418.6931,32.33068069
1659661200,2022-08-05 01:00:00,YOP/USDT,0.0772,0.0772,0.0772,0.0772,513.6811,39.65618092
1659657600,2022-08-05 00:00:00,YOP/USDT,0.0766,0.0766,0.0766,0.0766,0,0
1659654000,2022-08-04 23:00:00,YOP/USDT,0.0766,0.0766,0.0766,0.0766,84.8984,6.50321744
1659650400,2022-08-04 22:00:00,YOP/USDT,0.0766,0.0766,0.0766,0.0766,7.5564,0.57882024
1659646800,2022-08-04 21:00:00,YOP/USDT,0.0769,0.0772,0.075,0.0766,24156.5717,1842.42819739
1659643200,2022-08-04 20:00:00,YOP/USDT,0.0769,0.0769,0.0769,0.0769,32.0891,2.46765179
1659639600,2022-08-04 19:00:00,YOP/USDT,0.0764,0.0764,0.0764,0.0764,416.7,31.83588
1659636000,2022-08-04 18:00:00,YOP/USDT,0.0768,0.0768,0.0768,0.0768,9,0.6912
1659632400,2022-08-04 17:00:00,YOP/USDT,0.0764,0.0769,0.0764,0.0769,456.0166,35.05442679
1659628800,2022-08-04 16:00:00,YOP/USDT,0.0766,0.0766,0.0763,0.0764,3897.4642,297.40844045
1659625200,2022-08-04 15:00:00,YOP/USDT,0.0773,0.0774,0.0773,0.0774,52.4314,4.05357507
1659621600,2022-08-04 14:00:00,YOP/USDT,0.0767,0.0767,0.0753,0.0753,10757.3347,816.56835606
1659618000,2022-08-04 13:00:00,YOP/USDT,0.0774,0.0774,0.0766,0.0774,1580.494,122.1473533
1659614400,2022-08-04 12:00:00,YOP/USDT,0.077,0.077,0.0756,0.0756,8906.752,678.2146624
1659610800,2022-08-04 11:00:00,YOP/USDT,0.0774,0.0774,0.0774,0.0774,143.864,11.1350736
1659607200,2022-08-04 10:00:00,YOP/USDT,0.0769,0.0769,0.0769,0.0769,1.4578,0.11210482
1659603600,2022-08-04 09:00:00,YOP/USDT,0.0769,0.0769,0.0769,0.0769,1123.285,86.3806165
1659600000,2022-08-04 08:00:00,YOP/USDT,0.0769,0.077,0.0769,0.077,1976.4094,152.18289047
1659596400,2022-08-04 07:00:00,YOP/USDT,0.0773,0.0773,0.0769,0.0769,92.9356,7.14674768
1659592800,2022-08-04 06:00:00,YOP/USDT,0.0774,0.0778,0.0769,0.0778,10711.9902,828.1103314
1659589200,2022-08-04 05:00:00,YOP/USDT,0.0776,0.0776,0.0759,0.0774,48243.0756,3698.90562559
1659585600,2022-08-04 04:00:00,YOP/USDT,0.0776,0.0776,0.0776,0.0776,2.1974,0.17051824
1659582000,2022-08-04 03:00:00,YOP/USDT,0.0781,0.0781,0.0781,0.0781,0,0
1659578400,2022-08-04 02:00:00,YOP/USDT,0.0776,0.0781,0.0776,0.0781,6.9636,0.54185716
1659574800,2022-08-04 01:00:00,YOP/USDT,0.078,0.078,0.078,0.078,833.2755,64.995489
1659571200,2022-08-04 00:00:00,YOP/USDT,0.078,0.078,0.0777,0.0777,11.408,0.88905513
1659567600,2022-08-03 23:00:00,YOP/USDT,0.0777,0.0777,0.0777,0.0777,0,0
1659564000,2022-08-03 22:00:00,YOP/USDT,0.0777,0.0777,0.0777,0.0777,591.0668,45.92589036
1659560400,2022-08-03 21:00:00,YOP/USDT,0.078,0.078,0.078,0.078,0,0
1659556800,2022-08-03 20:00:00,YOP/USDT,0.078,0.078,0.078,0.078,12.8451,1.0019178
1659553200,2022-08-03 19:00:00,YOP/USDT,0.0777,0.0777,0.0777,0.0777,3.3208,0.25802616
1659549600,2022-08-03 18:00:00,YOP/USDT,0.078,0.078,0.078,0.078,0,0
1659546000,2022-08-03 17:00:00,YOP/USDT,0.078,0.078,0.078,0.078,1000,78
1659542400,2022-08-03 16:00:00,YOP/USDT,0.078,0.078,0.078,0.078,11.8088,0.9210864
1659538800,2022-08-03 15:00:00,YOP/USDT,0.078,0.078,0.0776,0.0776,2663.5301,206.93620374
1659535200,2022-08-03 14:00:00,YOP/USDT,0.0782,0.0783,0.078,0.078,5860.1348,457.58296993
1659531600,2022-08-03 13:00:00,YOP/USDT,0.0785,0.0785,0.0785,0.0785,0,0
1659528000,2022-08-03 12:00:00,YOP/USDT,0.0785,0.0785,0.0785,0.0785,95.919,7.5296415
1659524400,2022-08-03 11:00:00,YOP/USDT,0.079,0.0795,0.0782,0.0782,4725.7601,374.39147665
1659520800,2022-08-03 10:00:00,YOP/USDT,0.0779,0.08,0.0779,0.08,29302.5613,2316.57532142
1659517200,2022-08-03 09:00:00,YOP/USDT,0.0778,0.0778,0.0778,0.0778,2756.5742,214.46147276
