https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume AXS,Volume EUR
1663480800,2022-09-18 06:00:00,AXS/EUR,13.14437,13.14437,13.14437,13.14437,0.00000000,0.0
1663477200,2022-09-18 05:00:00,AXS/EUR,13.14437,13.14437,13.14437,13.14437,0.00000000,0.0
1663473600,2022-09-18 04:00:00,AXS/EUR,13.14437,13.14437,13.14437,13.14437,0.00000000,0.0
1663470000,2022-09-18 03:00:00,AXS/EUR,13.14437,13.14437,13.14437,13.14437,0.00000000,0.0
1663466400,2022-09-18 02:00:00,AXS/EUR,13.14437,13.14437,13.14437,13.14437,0.00000000,0.0
1663462800,2022-09-18 01:00:00,AXS/EUR,13.14437,13.14437,13.14437,13.14437,0.00000000,0.0
1663459200,2022-09-18 00:00:00,AXS/EUR,13.14437,13.14437,13.14437,13.14437,59.01773950,775.751004551615
1663455600,2022-09-17 23:00:00,AXS/EUR,13.04971,13.04971,13.04971,13.04971,0.00000000,0.0
1663452000,2022-09-17 22:00:00,AXS/EUR,13.04971,13.04971,13.04971,13.04971,0.00000000,0.0
1663448400,2022-09-17 21:00:00,AXS/EUR,13.04971,13.04971,13.04971,13.04971,0.00000000,0.0
1663444800,2022-09-17 20:00:00,AXS/EUR,13.04971,13.04971,13.04971,13.04971,0.00000000,0.0
1663441200,2022-09-17 19:00:00,AXS/EUR,13.04971,13.04971,13.04971,13.04971,18.00000000,234.89478
1663437600,2022-09-17 18:00:00,AXS/EUR,13.16834,13.16834,13.16834,13.16834,0.00000000,0.0
1663434000,2022-09-17 17:00:00,AXS/EUR,13.16834,13.16834,13.16834,13.16834,11.00000000,144.85174
1663430400,2022-09-17 16:00:00,AXS/EUR,13.07393,13.07393,13.04105,13.04105,11.70000000,152.580285
1663426800,2022-09-17 15:00:00,AXS/EUR,13.02647,13.06057,13.02647,13.06057,22.54288459,294.4229221896163
1663423200,2022-09-17 14:00:00,AXS/EUR,12.95138,13.04686,12.95138,12.99483,53.40697945,694.0146187662435
1663419600,2022-09-17 13:00:00,AXS/EUR,12.89673,12.89673,12.89673,12.89673,3.10156140,39.999999954222
1663416000,2022-09-17 12:00:00,AXS/EUR,12.80970,12.80970,12.80970,12.80970,0.00000000,0.0
1663412400,2022-09-17 11:00:00,AXS/EUR,12.80970,12.80970,12.80970,12.80970,0.00000000,0.0
1663408800,2022-09-17 10:00:00,AXS/EUR,12.80970,12.80970,12.80970,12.80970,0.00000000,0.0
1663405200,2022-09-17 09:00:00,AXS/EUR,12.80970,12.80970,12.80970,12.80970,0.00000000,0.0
1663401600,2022-09-17 08:00:00,AXS/EUR,12.80970,12.80970,12.80970,12.80970,0.00000000,0.0
1663398000,2022-09-17 07:00:00,AXS/EUR,12.80970,12.80970,12.80970,12.80970,0.00000000,0.0
1663394400,2022-09-17 06:00:00,AXS/EUR,12.86928,12.86928,12.80970,12.80970,232.99760165,2984.629377856005
1663390800,2022-09-17 05:00:00,AXS/EUR,12.94952,12.94952,12.94952,12.94952,0.00000000,0.0
1663387200,2022-09-17 04:00:00,AXS/EUR,12.94952,12.94952,12.94952,12.94952,3.86114697,49.9999999109544
1663383600,2022-09-17 03:00:00,AXS/EUR,12.79616,12.79616,12.79616,12.79616,0.00000000,0.0
1663380000,2022-09-17 02:00:00,AXS/EUR,12.79616,12.79616,12.79616,12.79616,0.00000000,0.0
1663376400,2022-09-17 01:00:00,AXS/EUR,12.79616,12.79616,12.79616,12.79616,0.00000000,0.0
1663372800,2022-09-17 00:00:00,AXS/EUR,12.79616,12.79616,12.79616,12.79616,42.33470110,541.721608827776
1663369200,2022-09-16 23:00:00,AXS/EUR,12.80000,12.80000,12.80000,12.80000,0.00000000,0.0
1663365600,2022-09-16 22:00:00,AXS/EUR,12.80000,12.80000,12.80000,12.80000,0.00000000,0.0
1663362000,2022-09-16 21:00:00,AXS/EUR,12.80000,12.80000,12.80000,12.80000,5.00000000,64.0
1663358400,2022-09-16 20:00:00,AXS/EUR,12.69999,12.69999,12.69999,12.69999,0.00000000,0.0
1663354800,2022-09-16 19:00:00,AXS/EUR,12.69999,12.69999,12.69999,12.69999,35.85892649,455.4080078337351
1663351200,2022-09-16 18:00:00,AXS/EUR,12.60000,12.60000,12.60000,12.60000,0.00000000,0.0
1663347600,2022-09-16 17:00:00,AXS/EUR,12.60000,12.60000,12.60000,12.60000,0.00000000,0.0
1663344000,2022-09-16 16:00:00,AXS/EUR,12.69551,12.69551,12.60000,12.60000,79.99361786,1007.919585036
1663340400,2022-09-16 15:00:00,AXS/EUR,12.76129,12.76129,12.76129,12.76129,0.00000000,0.0
1663336800,2022-09-16 14:00:00,AXS/EUR,12.76129,12.76129,12.76129,12.76129,0.00000000,0.0
1663333200,2022-09-16 13:00:00,AXS/EUR,12.76129,12.76129,12.76129,12.76129,0.00000000,0.0
1663329600,2022-09-16 12:00:00,AXS/EUR,12.76129,12.76129,12.76129,12.76129,0.00000000,0.0
1663326000,2022-09-16 11:00:00,AXS/EUR,12.76129,12.76129,12.76129,12.76129,0.00000000,0.0
1663322400,2022-09-16 10:00:00,AXS/EUR,12.76129,12.76129,12.76129,12.76129,0.00000000,0.0
1663318800,2022-09-16 09:00:00,AXS/EUR,12.73202,12.76129,12.72222,12.76129,23.78671731,303.5491977409299
1663315200,2022-09-16 08:00:00,AXS/EUR,12.78683,12.78683,12.78683,12.78683,15.48468228,197.9999999183724
1663311600,2022-09-16 07:00:00,AXS/EUR,12.82785,12.88381,12.82785,12.88381,12.49344194,160.9631322009914
1663308000,2022-09-16 06:00:00,AXS/EUR,12.84037,12.84037,12.84037,12.84037,38.93968787,499.9999999353119
1663304400,2022-09-16 05:00:00,AXS/EUR,12.75597,12.75597,12.75597,12.75597,0.00000000,0.0
1663300800,2022-09-16 04:00:00,AXS/EUR,12.75597,12.75597,12.75597,12.75597,15.67893307,199.99999987292787
1663297200,2022-09-16 03:00:00,AXS/EUR,12.60243,12.65789,12.60243,12.65789,27.04112056,342.2835295252184
1663293600,2022-09-16 02:00:00,AXS/EUR,12.56727,12.56727,12.48361,12.48361,4.78938200,59.78877702902
1663290000,2022-09-16 01:00:00,AXS/EUR,12.50000,12.50000,12.50000,12.50000,0.00000000,0.0
1663286400,2022-09-16 00:00:00,AXS/EUR,12.50000,12.50000,12.50000,12.50000,0.80000000,10.0
1663282800,2022-09-15 23:00:00,AXS/EUR,12.96199,12.96199,12.96199,12.96199,0.00000000,0.0
1663279200,2022-09-15 22:00:00,AXS/EUR,12.96199,12.96199,12.96199,12.96199,0.00000000,0.0
1663275600,2022-09-15 21:00:00,AXS/EUR,12.97341,12.97341,12.96199,12.96199,101.20836547,1311.8618211384853
1663272000,2022-09-15 20:00:00,AXS/EUR,12.92545,12.92545,12.92545,12.92545,0.00000000,0.0
1663268400,2022-09-15 19:00:00,AXS/EUR,12.92545,12.92545,12.92545,12.92545,0.00000000,0.0
1663264800,2022-09-15 18:00:00,AXS/EUR,12.92545,12.92545,12.92545,12.92545,4.39534757,56.8118452486565
1663261200,2022-09-15 17:00:00,AXS/EUR,12.95219,12.95219,12.95219,12.95219,10.66708386,138.1620969006534
1663257600,2022-09-15 16:00:00,AXS/EUR,12.83489,12.92096,12.77926,12.92096,155.36786950,2007.50202709472
1663254000,2022-09-15 15:00:00,AXS/EUR,12.65332,12.84091,12.65332,12.84091,25.14378470,322.869076392077
1663250400,2022-09-15 14:00:00,AXS/EUR,12.86442,12.98381,12.75847,12.75847,126.31128630,1611.538756919961
1663246800,2022-09-15 13:00:00,AXS/EUR,13.09107,13.09107,13.09107,13.09107,0.00000000,0.0
1663243200,2022-09-15 12:00:00,AXS/EUR,13.12441,13.12441,13.09107,13.09107,45.73211593,598.6823308877451
1663239600,2022-09-15 11:00:00,AXS/EUR,13.12441,13.12441,13.12441,13.12441,2.89819500,38.03709943995
1663236000,2022-09-15 10:00:00,AXS/EUR,13.19873,13.23811,13.19873,13.23760,82.70415403,1094.804509387528
1663232400,2022-09-15 09:00:00,AXS/EUR,13.14333,13.14333,13.14100,13.14100,73.86556916,970.6674443315601
1663228800,2022-09-15 08:00:00,AXS/EUR,13.24980,13.50187,13.23899,13.29663,38.58053925,512.9911556077275
1663225200,2022-09-15 07:00:00,AXS/EUR,13.30294,13.34365,13.30294,13.34365,35.60000000,475.03394000000003
1663221600,2022-09-15 06:00:00,AXS/EUR,13.20660,13.30821,13.20660,13.30821,23.02349613,306.40152143222736
1663218000,2022-09-15 05:00:00,AXS/EUR,13.08481,13.08481,13.08481,13.08481,1.52848990,19.999999928419
1663214400,2022-09-15 04:00:00,AXS/EUR,13.04180,13.04180,12.94651,12.95461,84.75508626,1097.9690880146586
1663210800,2022-09-15 03:00:00,AXS/EUR,12.93401,12.99241,12.91257,12.99241,28.25776869,367.1365165056429
1663207200,2022-09-15 02:00:00,AXS/EUR,12.96945,12.96945,12.96945,12.96945,8.55857418,110.99999989880101
1663203600,2022-09-15 01:00:00,AXS/EUR,13.19015,13.19015,13.19015,13.19015,2.84703370,37.552801558054995
1663200000,2022-09-15 00:00:00,AXS/EUR,13.40000,13.40000,13.40000,13.40000,0.00000000,0.0
1663196400,2022-09-14 23:00:00,AXS/EUR,13.40000,13.40000,13.40000,13.40000,0.00000000,0.0
1663192800,2022-09-14 22:00:00,AXS/EUR,13.40000,13.40000,13.40000,13.40000,33.82844433,453.30115402200005
1663189200,2022-09-14 21:00:00,AXS/EUR,13.22434,13.22434,13.16442,13.16442,4.39893129,57.9093790527018
1663185600,2022-09-14 20:00:00,AXS/EUR,13.25870,13.25870,13.25870,13.25870,0.00000000,0.0
1663182000,2022-09-14 19:00:00,AXS/EUR,13.20750,13.27013,13.20750,13.25870,34.30000000,454.77340999999996
1663178400,2022-09-14 18:00:00,AXS/EUR,13.10000,13.10000,12.89800,13.05704,342.80656441,4476.039023763947
1663174800,2022-09-14 17:00:00,AXS/EUR,13.19243,13.19243,13.19243,13.19243,1.51602093,19.9999999975599
1663171200,2022-09-14 16:00:00,AXS/EUR,13.18416,13.18416,13.18416,13.18416,0.00000000,0.0
1663167600,2022-09-14 15:00:00,AXS/EUR,13.18416,13.18416,13.18416,13.18416,20.00000000,263.6832
1663164000,2022-09-14 14:00:00,AXS/EUR,13.29936,13.29936,13.29936,13.29936,0.00000000,0.0
1663160400,2022-09-14 13:00:00,AXS/EUR,13.36622,13.36622,13.29936,13.29936,45.43299311,604.2297312474096
1663156800,2022-09-14 12:00:00,AXS/EUR,13.21584,13.23760,13.16313,13.23760,23.48162936,310.840416815936
1663153200,2022-09-14 11:00:00,AXS/EUR,13.26026,13.26026,13.26026,13.26026,1.00000000,13.26026
1663149600,2022-09-14 10:00:00,AXS/EUR,13.26206,13.26206,13.25034,13.25034,3.62684253,48.0568966489602
1663146000,2022-09-14 09:00:00,AXS/EUR,13.32149,13.32149,13.32149,13.32149,0.00000000,0.0
1663142400,2022-09-14 08:00:00,AXS/EUR,13.32149,13.32149,13.32149,13.32149,0.00000000,0.0
1663138800,2022-09-14 07:00:00,AXS/EUR,13.32149,13.32149,13.32149,13.32149,0.00000000,0.0
1663135200,2022-09-14 06:00:00,AXS/EUR,13.37720,13.38583,13.32149,13.32149,19.60457480,261.16214715245206
1663131600,2022-09-14 05:00:00,AXS/EUR,13.39876,13.39876,13.39876,13.39876,11.16158137,149.5513499971012
1663128000,2022-09-14 04:00:00,AXS/EUR,13.32172,13.32172,13.32172,13.32172,0.00000000,0.0
1663124400,2022-09-14 03:00:00,AXS/EUR,13.32172,13.32172,13.32172,13.32172,0.00000000,0.0
1663120800,2022-09-14 02:00:00,AXS/EUR,13.32172,13.32172,13.32172,13.32172,0.00000000,0.0
1663117200,2022-09-14 01:00:00,AXS/EUR,13.32172,13.32172,13.32172,13.32172,39.97813266,532.5774894193752
1663113600,2022-09-14 00:00:00,AXS/EUR,13.16827,13.16827,13.16827,13.16827,0.00000000,0.0
1663110000,2022-09-13 23:00:00,AXS/EUR,13.18423,13.18423,13.06221,13.16827,86.62355133,1140.682312272299
1663106400,2022-09-13 22:00:00,AXS/EUR,13.37427,13.37427,13.37427,13.37427,0.00000000,0.0
1663102800,2022-09-13 21:00:00,AXS/EUR,13.29955,13.40050,13.29955,13.37427,144.81878362,1936.8455132054573
1663099200,2022-09-13 20:00:00,AXS/EUR,13.47135,13.47135,13.47135,13.47135,18.55790251,249.9999999780885
1663095600,2022-09-13 19:00:00,AXS/EUR,13.21690,13.36675,13.09099,13.36675,40.93535962,547.172718200635
1663092000,2022-09-13 18:00:00,AXS/EUR,13.38735,13.38735,13.23558,13.24152,60.35790667,799.2304283289384
1663088400,2022-09-13 17:00:00,AXS/EUR,13.49050,13.50062,13.49049,13.50062,33.00000000,445.52046
1663084800,2022-09-13 16:00:00,AXS/EUR,13.37099,13.58809,13.37099,13.58809,3.24448286,44.0863251051374
1663081200,2022-09-13 15:00:00,AXS/EUR,13.42696,13.45293,13.42696,13.45293,8.92861630,120.116050080759
1663077600,2022-09-13 14:00:00,AXS/EUR,13.49417,13.50424,13.27262,13.27361,151.84282982,2015.50250432705
1663074000,2022-09-13 13:00:00,AXS/EUR,13.54476,13.54638,13.35554,13.54638,54.21261272,734.3846526979536
1663070400,2022-09-13 12:00:00,AXS/EUR,14.19184,14.19184,13.32893,13.47841,997.44476211,13443.969456071047
1663066800,2022-09-13 11:00:00,AXS/EUR,14.12691,14.12691,14.12691,14.12691,0.00000000,0.0
1663063200,2022-09-13 10:00:00,AXS/EUR,14.12691,14.12691,14.12691,14.12691,0.00000000,0.0
1663059600,2022-09-13 09:00:00,AXS/EUR,14.09131,14.12691,14.09131,14.12691,15.18802931,214.5599231397321
1663056000,2022-09-13 08:00:00,AXS/EUR,14.06195,14.06195,14.06195,14.06195,0.00000000,0.0
1663052400,2022-09-13 07:00:00,AXS/EUR,14.06195,14.06195,14.06195,14.06195,10.66708386,149.99999988512698
1663048800,2022-09-13 06:00:00,AXS/EUR,14.04683,14.04683,14.04683,14.04683,0.00000000,0.0
1663045200,2022-09-13 05:00:00,AXS/EUR,14.04683,14.04683,14.04683,14.04683,4.27142636,59.999999936438805
1663041600,2022-09-13 04:00:00,AXS/EUR,14.02999,14.02999,14.02999,14.02999,0.71062702,9.9700899843298
1663038000,2022-09-13 03:00:00,AXS/EUR,13.91745,13.91745,13.91745,13.91745,1.43274665,19.9401798640425
1663034400,2022-09-13 02:00:00,AXS/EUR,13.84039,13.88499,13.79742,13.79743,22.48686913,310.26100274033587
1663030800,2022-09-13 01:00:00,AXS/EUR,13.80000,13.80000,13.80000,13.80000,0.00000000,0.0
1663027200,2022-09-13 00:00:00,AXS/EUR,13.85258,13.85258,13.80000,13.80000,497.86721875,6870.56761875
1663023600,2022-09-12 23:00:00,AXS/EUR,14.11344,14.11344,14.11344,14.11344,0.00000000,0.0
1663020000,2022-09-12 22:00:00,AXS/EUR,14.11344,14.11344,14.11344,14.11344,1.00000000,14.11344
1663016400,2022-09-12 21:00:00,AXS/EUR,14.01446,14.01446,14.01446,14.01446,6.06516412,84.9999999531752
1663012800,2022-09-12 20:00:00,AXS/EUR,14.09156,14.09156,14.09156,14.09156,1.00000000,14.09156
1663009200,2022-09-12 19:00:00,AXS/EUR,14.11998,14.11998,14.11998,14.11998,1.41643260,19.999999983348
1663005600,2022-09-12 18:00:00,AXS/EUR,14.08705,14.08705,14.04527,14.06827,24.02594400,338.00346719687997
1663002000,2022-09-12 17:00:00,AXS/EUR,14.05497,14.09477,13.99739,14.08600,107.55952048,1515.0834054812801
1662998400,2022-09-12 16:00:00,AXS/EUR,14.06870,14.13358,13.95803,14.12283,87.28416243,1232.6993876912768
1662994800,2022-09-12 15:00:00,AXS/EUR,14.62437,14.62437,14.62437,14.62437,0.00000000,0.0
1662991200,2022-09-12 14:00:00,AXS/EUR,14.62437,14.62437,14.62437,14.62437,6.83790139,99.9999999508743
1662987600,2022-09-12 13:00:00,AXS/EUR,14.62169,14.62169,14.56037,14.56346,113.10213126,1647.1583645197595
1662984000,2022-09-12 12:00:00,AXS/EUR,14.54033,14.61978,14.53789,14.61978,83.63045113,1222.6587968213514
1662980400,2022-09-12 11:00:00,AXS/EUR,14.60528,14.78462,14.60528,14.76255,63.71854240,940.6481681071199
1662976800,2022-09-12 10:00:00,AXS/EUR,14.43488,14.45344,14.43488,14.45344,9.53421355,137.80218349211202
1662973200,2022-09-12 09:00:00,AXS/EUR,14.32201,14.32201,14.32201,14.32201,2.00000000,28.64402
1662969600,2022-09-12 08:00:00,AXS/EUR,14.35929,14.37505,14.34618,14.37383,41.73809840,599.936330924872
1662966000,2022-09-12 07:00:00,AXS/EUR,14.19733,14.24244,14.19733,14.24244,13.40130460,190.867276687224
1662962400,2022-09-12 06:00:00,AXS/EUR,14.27110,14.27757,14.25433,14.25433,198.28773962,2826.4588754975543
1662958800,2022-09-12 05:00:00,AXS/EUR,14.14937,14.14937,14.14937,14.14937,0.00000000,0.0
1662955200,2022-09-12 04:00:00,AXS/EUR,14.14937,14.14937,14.14937,14.14937,0.00000000,0.0
1662951600,2022-09-12 03:00:00,AXS/EUR,14.29422,14.29422,14.14937,14.14937,22.60834738,319.8938721681506
1662948000,2022-09-12 02:00:00,AXS/EUR,14.55149,14.55149,14.55149,14.55149,0.00000000,0.0
1662944400,2022-09-12 01:00:00,AXS/EUR,14.24915,14.55149,14.24915,14.55149,12.96574836,188.6709576030564
1662940800,2022-09-12 00:00:00,AXS/EUR,14.23806,14.23806,14.23806,14.23806,0.00000000,0.0
1662937200,2022-09-11 23:00:00,AXS/EUR,14.23806,14.23806,14.23806,14.23806,0.00000000,0.0
1662933600,2022-09-11 22:00:00,AXS/EUR,14.28891,14.28891,14.23806,14.23806,3.70305680,52.724344901808
1662930000,2022-09-11 21:00:00,AXS/EUR,14.30907,14.30907,14.01491,14.15926,122.87144541,1739.7687421359967
1662926400,2022-09-11 20:00:00,AXS/EUR,14.52262,14.52262,14.52262,14.52262,0.00000000,0.0
1662922800,2022-09-11 19:00:00,AXS/EUR,14.52262,14.52262,14.52262,14.52262,14.91782901,216.6459619372062
1662919200,2022-09-11 18:00:00,AXS/EUR,14.57939,14.57939,14.57939,14.57939,3.39999999,49.5699258542061
1662915600,2022-09-11 17:00:00,AXS/EUR,14.63763,14.64881,14.63741,14.64881,15.70506468,230.06050853503078
1662912000,2022-09-11 16:00:00,AXS/EUR,14.49857,14.59612,14.49857,14.59612,30.98195131,452.21627915491723
1662908400,2022-09-11 15:00:00,AXS/EUR,14.40390,14.40390,14.40390,14.40390,0.00000000,0.0
1662904800,2022-09-11 14:00:00,AXS/EUR,14.40390,14.40390,14.40390,14.40390,0.00000000,0.0
1662901200,2022-09-11 13:00:00,AXS/EUR,14.40390,14.40390,14.40390,14.40390,0.00000000,0.0
1662897600,2022-09-11 12:00:00,AXS/EUR,14.37770,14.40390,14.37770,14.40390,9.80962470,141.29685321633002
1662894000,2022-09-11 11:00:00,AXS/EUR,14.36929,14.40224,14.36929,14.40224,12.12788750,174.668746468
1662890400,2022-09-11 10:00:00,AXS/EUR,14.39267,14.39267,14.39267,14.39267,0.00000000,0.0
1662886800,2022-09-11 09:00:00,AXS/EUR,14.46800,14.46800,14.39267,14.39267,21.84244717,314.37113411024393
1662883200,2022-09-11 08:00:00,AXS/EUR,14.43305,14.43305,14.43305,14.43305,12.84354719,185.37155877062952
1662879600,2022-09-11 07:00:00,AXS/EUR,14.21000,14.21000,14.21000,14.21000,0.00000000,0.0
1662876000,2022-09-11 06:00:00,AXS/EUR,14.21000,14.21000,14.21000,14.21000,3.75839855,53.406843395500005
1662872400,2022-09-11 05:00:00,AXS/EUR,14.49805,14.49805,14.49805,14.49805,10.84282242,157.19978158628098
1662868800,2022-09-11 04:00:00,AXS/EUR,14.55872,14.55872,14.55872,14.55872,0.00000000,0.0
1662865200,2022-09-11 03:00:00,AXS/EUR,14.55872,14.55872,14.55872,14.55872,0.00000000,0.0
1662861600,2022-09-11 02:00:00,AXS/EUR,14.55872,14.55872,14.55872,14.55872,0.00000000,0.0
1662858000,2022-09-11 01:00:00,AXS/EUR,14.55872,14.55872,14.55872,14.55872,0.00000000,0.0
1662854400,2022-09-11 00:00:00,AXS/EUR,14.63327,14.63327,14.55872,14.55872,28.10803430,409.217001124096
1662850800,2022-09-10 23:00:00,AXS/EUR,14.62054,14.62054,14.62054,14.62054,0.00000000,0.0
1662847200,2022-09-10 22:00:00,AXS/EUR,14.57107,14.62054,14.57107,14.62054,29.54859504,432.0164157261216
1662843600,2022-09-10 21:00:00,AXS/EUR,14.63095,14.63095,14.63095,14.63095,11.20643891,163.9608473702645
1662840000,2022-09-10 20:00:00,AXS/EUR,14.46273,14.46273,14.46273,14.46273,11.26597984,162.9368246113632
1662836400,2022-09-10 19:00:00,AXS/EUR,14.46028,14.46028,14.46028,14.46028,0.00000000,0.0
1662832800,2022-09-10 18:00:00,AXS/EUR,14.46028,14.46028,14.46028,14.46028,2.00549366,28.999999861824797
1662829200,2022-09-10 17:00:00,AXS/EUR,14.37572,14.37572,14.37572,14.37572,0.00000000,0.0
1662825600,2022-09-10 16:00:00,AXS/EUR,14.33031,14.37572,14.33031,14.37572,14.80760930,212.87004516619598
1662822000,2022-09-10 15:00:00,AXS/EUR,14.32733,14.32733,14.32733,14.32733,7.97291553,114.2305918604349
1662818400,2022-09-10 14:00:00,AXS/EUR,14.25922,14.25922,14.25922,14.25922,0.00000000,0.0
1662814800,2022-09-10 13:00:00,AXS/EUR,14.45582,14.46687,14.25922,14.25922,25.08645018,357.7132121356596
1662811200,2022-09-10 12:00:00,AXS/EUR,14.53052,14.53052,14.53052,14.53052,4.07183652,59.16590199059039
1662807600,2022-09-10 11:00:00,AXS/EUR,14.62624,14.62624,14.62624,14.62624,0.00000000,0.0
1662804000,2022-09-10 10:00:00,AXS/EUR,14.62624,14.62624,14.62624,14.62624,1.36740543,19.9999999964832
1662800400,2022-09-10 09:00:00,AXS/EUR,14.57360,14.57360,14.57360,14.57360,0.00000000,0.0
1662796800,2022-09-10 08:00:00,AXS/EUR,14.44968,14.57360,14.44968,14.57360,28.46095648,414.778595356928
1662793200,2022-09-10 07:00:00,AXS/EUR,14.65174,14.65174,14.65174,14.65174,6.79017927,99.4879412174298
1662789600,2022-09-10 06:00:00,AXS/EUR,14.69137,14.69137,14.69137,14.69137,2.42361314,35.6061973766018
1662786000,2022-09-10 05:00:00,AXS/EUR,14.49017,14.49017,14.45381,14.48082,43.53583854,630.4346414468027
1662782400,2022-09-10 04:00:00,AXS/EUR,14.66153,14.66153,14.66153,14.66153,14.17541640,207.833292811092
1662778800,2022-09-10 03:00:00,AXS/EUR,14.65279,14.65279,14.65279,14.65279,0.00000000,0.0
1662775200,2022-09-10 02:00:00,AXS/EUR,14.65279,14.65279,14.65279,14.65279,0.00000000,0.0
1662771600,2022-09-10 01:00:00,AXS/EUR,14.65304,14.65304,14.65279,14.65279,41.56605532,609.0586797323427
1662768000,2022-09-10 00:00:00,AXS/EUR,14.48000,14.48000,14.48000,14.48000,2.58150000,37.380120000000005
1662764400,2022-09-09 23:00:00,AXS/EUR,14.52754,14.52754,14.52754,14.52754,0.00000000,0.0
1662760800,2022-09-09 22:00:00,AXS/EUR,14.52754,14.52754,14.52754,14.52754,0.00000000,0.0
1662757200,2022-09-09 21:00:00,AXS/EUR,14.64081,14.64081,14.52522,14.52754,13.64845212,198.2784341113848
1662753600,2022-09-09 20:00:00,AXS/EUR,14.53263,14.53674,14.53263,14.53674,6.88105846,100.02815775782041
1662750000,2022-09-09 19:00:00,AXS/EUR,14.55983,14.59850,14.55983,14.59850,16.44371949,240.053638974765
1662746400,2022-09-09 18:00:00,AXS/EUR,14.57846,14.60770,14.57846,14.60770,7.54195799,110.170659730523
1662742800,2022-09-09 17:00:00,AXS/EUR,14.65258,14.65407,14.61179,14.61179,28.67759248,419.0309590233392
1662739200,2022-09-09 16:00:00,AXS/EUR,14.69300,14.78305,14.65588,14.67037,53.47712598,784.5292246632125
1662735600,2022-09-09 15:00:00,AXS/EUR,14.85442,14.85442,14.75106,14.75106,14.10614211,208.08054863313663
1662732000,2022-09-09 14:00:00,AXS/EUR,15.00381,15.00381,15.00381,15.00381,0.00000000,0.0
1662728400,2022-09-09 13:00:00,AXS/EUR,14.99779,15.00381,14.99779,15.00381,70.48392092,1057.5273575387052
1662724800,2022-09-09 12:00:00,AXS/EUR,14.95811,15.12900,14.95597,14.97381,129.28057509,1935.822768088393
1662721200,2022-09-09 11:00:00,AXS/EUR,14.90421,14.94131,14.74316,14.87088,120.02212602,1784.8346333882976
1662717600,2022-09-09 10:00:00,AXS/EUR,14.47144,14.66253,14.47144,14.66253,67.69335520,992.555851420656
1662714000,2022-09-09 09:00:00,AXS/EUR,14.53549,14.53549,14.53549,14.53549,0.00000000,0.0
1662710400,2022-09-09 08:00:00,AXS/EUR,14.25000,14.77000,14.25000,14.53549,381.50580089,5545.3737537785855
1662706800,2022-09-09 07:00:00,AXS/EUR,14.03916,14.05528,14.03000,14.03000,72.11614970,1011.7895802909999
1662703200,2022-09-09 06:00:00,AXS/EUR,14.16617,14.18189,14.16617,14.18189,17.10000000,242.510319
1662699600,2022-09-09 05:00:00,AXS/EUR,14.10102,14.10102,14.05311,14.05311,14.00000000,196.74354
1662696000,2022-09-09 04:00:00,AXS/EUR,14.02241,14.02895,14.02241,14.02893,147.00000000,2062.25271
1662692400,2022-09-09 03:00:00,AXS/EUR,13.81739,13.81739,13.81739,13.81739,0.00000000,0.0
1662688800,2022-09-09 02:00:00,AXS/EUR,13.81739,13.81739,13.81739,13.81739,13.93460402,192.5398582399078
