https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume XRPBULL,Volume USDT
1661299200000.0,2022-08-24 00:00:00,XRPBULL/USDT,1.859e-05,2.021e-05,1.723e-05,1.884e-05,74014447.98301487,1394.4322
1661212800000.0,2022-08-23 00:00:00,XRPBULL/USDT,1.787e-05,1.859e-05,1.625e-05,1.859e-05,39670887.5739645,737.4818
1661126400000.0,2022-08-22 00:00:00,XRPBULL/USDT,1.794e-05,1.814e-05,1.604e-05,1.787e-05,132236105.20425294,2363.0592
1661040000000.0,2022-08-21 00:00:00,XRPBULL/USDT,1.693e-05,1.841e-05,1.673e-05,1.794e-05,158826371.2374582,2849.3451
1660953600000.0,2022-08-20 00:00:00,XRPBULL/USDT,1.624e-05,1.764e-05,1.614e-05,1.693e-05,148737696.39692852,2518.1292
1660867200000.0,2022-08-19 00:00:00,XRPBULL/USDT,2.308e-05,2.308e-05,1.6e-05,1.624e-05,330026705.66502464,5359.6337
1660780800000.0,2022-08-18 00:00:00,XRPBULL/USDT,2.49e-05,2.505e-05,2.3e-05,2.308e-05,168262235.7019064,3883.4924
1660694400000.0,2022-08-17 00:00:00,XRPBULL/USDT,2.444e-05,2.711e-05,2.275e-05,2.49e-05,207043767.0682731,5155.3898
1660608000000.0,2022-08-16 00:00:00,XRPBULL/USDT,2.385e-05,2.445e-05,2.253e-05,2.444e-05,142558089.19803602,3484.1197
1660521600000.0,2022-08-15 00:00:00,XRPBULL/USDT,2.423e-05,2.571e-05,2.248e-05,2.385e-05,42307849.056603774,1009.0422
1660435200000.0,2022-08-14 00:00:00,XRPBULL/USDT,2.457e-05,2.711e-05,2.392e-05,2.423e-05,331995002.06355757,8044.2389
1660348800000.0,2022-08-13 00:00:00,XRPBULL/USDT,2.468e-05,2.621e-05,2.438e-05,2.457e-05,424141062.27106225,10421.1459
1660262400000.0,2022-08-12 00:00:00,XRPBULL/USDT,2.495e-05,2.511e-05,2.309e-05,2.468e-05,212150737.439222,5235.8802
1660176000000.0,2022-08-11 00:00:00,XRPBULL/USDT,2.505e-05,2.581e-05,2.438e-05,2.495e-05,320067875.751503,7985.6935
1660089600000.0,2022-08-10 00:00:00,XRPBULL/USDT,2.26e-05,2.505e-05,2.109e-05,2.505e-05,163418770.45908183,4093.6402
1660003200000.0,2022-08-09 00:00:00,XRPBULL/USDT,2.491e-05,2.491e-05,2.153e-05,2.26e-05,426082703.539823,9629.4691
1659916800000.0,2022-08-08 00:00:00,XRPBULL/USDT,2.371e-05,2.576e-05,2.355e-05,2.491e-05,144047763.9502208,3588.2298
1659830400000.0,2022-08-07 00:00:00,XRPBULL/USDT,2.325e-05,2.44e-05,2.293e-05,2.371e-05,481133774.7785744,11407.6818
1659744000000.0,2022-08-06 00:00:00,XRPBULL/USDT,2.44e-05,2.445e-05,2.323e-05,2.325e-05,260841509.67741936,6064.5651
1659657600000.0,2022-08-05 00:00:00,XRPBULL/USDT,2.323e-05,2.465e-05,2.28e-05,2.44e-05,240814069.67213115,5875.8633
1659571200000.0,2022-08-04 00:00:00,XRPBULL/USDT,2.33e-05,2.397e-05,2.23e-05,2.323e-05,89365992.25139907,2075.972
1659484800000.0,2022-08-03 00:00:00,XRPBULL/USDT,2.351e-05,2.446e-05,2.209e-05,2.33e-05,407900437.76824033,9504.0802
1659398400000.0,2022-08-02 00:00:00,XRPBULL/USDT,2.484e-05,2.781e-05,2.268e-05,2.351e-05,311114708.6346236,7314.3068
1659312000000.0,2022-08-01 00:00:00,XRPBULL/USDT,2.504e-05,2.623e-05,2.358e-05,2.484e-05,345040281.8035427,8570.8006
1659225600000.0,2022-07-31 00:00:00,XRPBULL/USDT,2.697e-05,2.88e-05,2.504e-05,2.504e-05,118919668.53035145,2977.7485
1659139200000.0,2022-07-30 00:00:00,XRPBULL/USDT,2.335e-05,3.085e-05,2.238e-05,2.697e-05,541751564.7015202,14611.0397
1659052800000.0,2022-07-29 00:00:00,XRPBULL/USDT,2.411e-05,2.546e-05,2.173e-05,2.335e-05,156910004.28265524,3663.8486
1658966400000.0,2022-07-28 00:00:00,XRPBULL/USDT,2.155e-05,2.499e-05,2.035e-05,2.411e-05,375103069.2658648,9043.735
1658880000000.0,2022-07-27 00:00:00,XRPBULL/USDT,1.795e-05,2.155e-05,1.708e-05,2.155e-05,2419373.549883991,52.1375
1658793600000.0,2022-07-26 00:00:00,XRPBULL/USDT,1.797e-05,1.808e-05,1.632e-05,1.795e-05,261739782.729805,4698.2291
1658707200000.0,2022-07-25 00:00:00,XRPBULL/USDT,2.217e-05,2.242e-05,1.786e-05,1.797e-05,120040840.28937116,2157.1339
1658620800000.0,2022-07-24 00:00:00,XRPBULL/USDT,2.205e-05,2.348e-05,2.168e-05,2.217e-05,329550338.2949933,7306.131
1658534400000.0,2022-07-23 00:00:00,XRPBULL/USDT,2.2e-05,2.259e-05,2.052e-05,2.205e-05,137946689.34240362,3041.7245
1658448000000.0,2022-07-22 00:00:00,XRPBULL/USDT,2.334e-05,2.43e-05,2.13e-05,2.2e-05,69137172.72727273,1521.0178
1658361600000.0,2022-07-21 00:00:00,XRPBULL/USDT,2.3e-05,2.363e-05,2.035e-05,2.334e-05,261423020.5655527,6101.6133
1658275200000.0,2022-07-20 00:00:00,XRPBULL/USDT,2.478e-05,2.635e-05,2.195e-05,2.3e-05,251789921.73913044,5791.1682
1658188800000.0,2022-07-19 00:00:00,XRPBULL/USDT,2.336e-05,2.53e-05,2.092e-05,2.478e-05,733108648.1033092,18166.4323
1658102400000.0,2022-07-18 00:00:00,XRPBULL/USDT,1.972e-05,2.4e-05,1.966e-05,2.336e-05,470080081.33561647,10981.0707
1658016000000.0,2022-07-17 00:00:00,XRPBULL/USDT,2.104e-05,2.255e-05,1.947e-05,1.972e-05,144321440.1622718,2846.0188
1657929600000.0,2022-07-16 00:00:00,XRPBULL/USDT,1.825e-05,2.191e-05,1.79e-05,2.104e-05,189918673.95437264,3995.8889
1657843200000.0,2022-07-15 00:00:00,XRPBULL/USDT,1.798e-05,2.04e-05,1.723e-05,1.825e-05,251964306.84931508,4598.3486
1657756800000.0,2022-07-14 00:00:00,XRPBULL/USDT,1.642e-05,1.801e-05,1.497e-05,1.798e-05,79860711.90211345,1435.8956
1657670400000.0,2022-07-13 00:00:00,XRPBULL/USDT,1.477e-05,1.672e-05,1.382e-05,1.642e-05,164343093.78806338,2698.5136
1657584000000.0,2022-07-12 00:00:00,XRPBULL/USDT,1.521e-05,1.629e-05,1.442e-05,1.477e-05,134530142.18009478,1987.0102
1657497600000.0,2022-07-11 00:00:00,XRPBULL/USDT,1.714e-05,1.759e-05,1.482e-05,1.521e-05,300465687.04799473,4570.0831
1657411200000.0,2022-07-10 00:00:00,XRPBULL/USDT,2.044e-05,2.044e-05,1.615e-05,1.714e-05,128284416.56942824,2198.7949
1657324800000.0,2022-07-09 00:00:00,XRPBULL/USDT,1.964e-05,2.076e-05,1.963e-05,2.044e-05,112842773.97260274,2306.5063
1657238400000.0,2022-07-08 00:00:00,XRPBULL/USDT,1.988e-05,2.255e-05,1.886e-05,1.964e-05,268164867.61710796,5266.758
1657152000000.0,2022-07-07 00:00:00,XRPBULL/USDT,1.818e-05,2.022e-05,1.751e-05,1.988e-05,192758209.2555332,3832.0332
1657065600000.0,2022-07-06 00:00:00,XRPBULL/USDT,1.704e-05,1.843e-05,1.645e-05,1.818e-05,209056149.6149615,3800.6408
1656979200000.0,2022-07-05 00:00:00,XRPBULL/USDT,1.769e-05,1.81e-05,1.537e-05,1.704e-05,201648620.8920188,3436.0925
1656892800000.0,2022-07-04 00:00:00,XRPBULL/USDT,1.673e-05,1.775e-05,1.568e-05,1.769e-05,135300288.29847375,2393.4621
1656806400000.0,2022-07-03 00:00:00,XRPBULL/USDT,1.58e-05,1.711e-05,1.485e-05,1.673e-05,66942564.25582785,1119.9491
1656720000000.0,2022-07-02 00:00:00,XRPBULL/USDT,1.53e-05,1.589e-05,1.492e-05,1.58e-05,9857310.126582278,155.7455
1656633600000.0,2022-07-01 00:00:00,XRPBULL/USDT,1.824e-05,1.864e-05,1.504e-05,1.529e-05,61898541.53041203,946.4287
1656547200000.0,2022-06-30 00:00:00,XRPBULL/USDT,1.782e-05,1.836e-05,1.435e-05,1.824e-05,172329248.90350875,3143.2855
1656460800000.0,2022-06-29 00:00:00,XRPBULL/USDT,1.952e-05,2.031e-05,1.661e-05,1.782e-05,505165555.5555556,9002.0502
1656374400000.0,2022-06-28 00:00:00,XRPBULL/USDT,2.229e-05,2.271e-05,1.913e-05,1.952e-05,364897751.0245902,7122.8041
1656288000000.0,2022-06-27 00:00:00,XRPBULL/USDT,2.371e-05,2.5e-05,2.169e-05,2.225e-05,309894853.9325843,6895.1605
1656201600000.0,2022-06-26 00:00:00,XRPBULL/USDT,2.515e-05,2.652e-05,2.339e-05,2.371e-05,44665546.18304513,1059.0201
1656115200000.0,2022-06-25 00:00:00,XRPBULL/USDT,2.537e-05,2.642e-05,2.267e-05,2.515e-05,87796660.03976142,2208.086
1656028800000.0,2022-06-24 00:00:00,XRPBULL/USDT,1.942e-05,2.839e-05,1.942e-05,2.537e-05,79111521.48206542,2007.0593
1655942400000.0,2022-06-23 00:00:00,XRPBULL/USDT,1.768e-05,1.964e-05,1.751e-05,1.943e-05,47102053.52547607,915.1929
1655856000000.0,2022-06-22 00:00:00,XRPBULL/USDT,1.88e-05,1.88e-05,1.699e-05,1.767e-05,157158907.75325412,2776.9979
1655769600000.0,2022-06-21 00:00:00,XRPBULL/USDT,1.75e-05,2.005e-05,1.688e-05,1.88e-05,80570760.63829787,1514.7303
1655683200000.0,2022-06-20 00:00:00,XRPBULL/USDT,1.871e-05,1.883e-05,1.633e-05,1.75e-05,399432400.00000006,6990.067
1655596800000.0,2022-06-19 00:00:00,XRPBULL/USDT,1.579e-05,1.883e-05,1.445e-05,1.871e-05,43761133.08391235,818.7708
1655510400000.0,2022-06-18 00:00:00,XRPBULL/USDT,1.764e-05,1.807e-05,1.247e-05,1.579e-05,556153343.888537,8781.6613
1655424000000.0,2022-06-17 00:00:00,XRPBULL/USDT,1.571e-05,2.012e-05,1.558e-05,1.764e-05,163576558.9569161,2885.4905
1655337600000.0,2022-06-16 00:00:00,XRPBULL/USDT,2.302e-05,2.302e-05,1.558e-05,1.57e-05,192623108.28025478,3024.1828
1655251200000.0,2022-06-15 00:00:00,XRPBULL/USDT,1.797e-05,2.302e-05,1.5e-05,2.302e-05,715878362.2936577,16479.5199
1655164800000.0,2022-06-14 00:00:00,XRPBULL/USDT,1.78e-05,1.911e-05,1.366e-05,1.797e-05,137556533.11074013,2471.8909
1655078400000.0,2022-06-13 00:00:00,XRPBULL/USDT,2.401e-05,2.531e-05,1.566e-05,1.78e-05,785281865.1685394,13978.0172
1654992000000.0,2022-06-12 00:00:00,XRPBULL/USDT,2.774e-05,2.916e-05,2.342e-05,2.401e-05,493849133.69429404,11857.3177
1654905600000.0,2022-06-11 00:00:00,XRPBULL/USDT,3.375e-05,3.537e-05,2.7e-05,2.774e-05,264595924.297044,7339.89094
1654819200000.0,2022-06-10 00:00:00,XRPBULL/USDT,3.907e-05,4.242e-05,3.248e-05,3.375e-05,222162368.2962963,7497.97993
1654732800000.0,2022-06-09 00:00:00,XRPBULL/USDT,3.907e-05,4.025e-05,3.838e-05,3.907e-05,64944583.82390581,2537.38489
1654646400000.0,2022-06-08 00:00:00,XRPBULL/USDT,4.162e-05,4.219e-05,3.764e-05,3.907e-05,120581371.38469414,4711.11418
1654560000000.0,2022-06-07 00:00:00,XRPBULL/USDT,4.016e-05,4.414e-05,3.492e-05,4.162e-05,205404124.93993276,8548.91968
1654473600000.0,2022-06-06 00:00:00,XRPBULL/USDT,3.815e-05,4.177e-05,3.786e-05,4.016e-05,84862375.99601592,3408.07302
1654387200000.0,2022-06-05 00:00:00,XRPBULL/USDT,3.724e-05,3.904e-05,3.634e-05,3.815e-05,33109215.727391876,1263.11658
1654300800000.0,2022-06-04 00:00:00,XRPBULL/USDT,3.673e-05,3.75e-05,3.519e-05,3.724e-05,13383009.667024704,498.38328
1654214400000.0,2022-06-03 00:00:00,XRPBULL/USDT,4.137e-05,4.249e-05,3.493e-05,3.673e-05,203124334.33160904,7460.7568
1654128000000.0,2022-06-02 00:00:00,XRPBULL/USDT,3.896e-05,4.152e-05,3.712e-05,4.137e-05,15820454.193860287,654.49219
1654041600000.0,2022-06-01 00:00:00,XRPBULL/USDT,4.717e-05,4.839e-05,3.63e-05,3.896e-05,100257546.45790555,3906.03401
1653955200000.0,2022-05-31 00:00:00,XRPBULL/USDT,4.612e-05,5.059e-05,4.216e-05,4.717e-05,358328991.94403225,16902.37855
1653868800000.0,2022-05-30 00:00:00,XRPBULL/USDT,3.733e-05,4.619e-05,3.703e-05,4.612e-05,672982665.6548135,31037.96054
1653782400000.0,2022-05-29 00:00:00,XRPBULL/USDT,3.66e-05,3.77e-05,3.498e-05,3.733e-05,42640181.08759711,1591.75796
1653696000000.0,2022-05-28 00:00:00,XRPBULL/USDT,3.558e-05,3.73e-05,3.524e-05,3.66e-05,25421624.590163935,930.43146
1653609600000.0,2022-05-27 00:00:00,XRPBULL/USDT,3.885e-05,4.136e-05,3.4e-05,3.558e-05,190413948.28555366,6774.92828
1653523200000.0,2022-05-26 00:00:00,XRPBULL/USDT,4.276e-05,4.413e-05,3.388e-05,3.885e-05,306275006.9498069,11898.78402
1653436800000.0,2022-05-25 00:00:00,XRPBULL/USDT,4.382e-05,4.504e-05,3.978e-05,4.276e-05,127531880.26192705,5453.2632
1653350400000.0,2022-05-24 00:00:00,XRPBULL/USDT,4.24e-05,4.499e-05,3.82e-05,4.382e-05,635092008.9000458,27829.73183
1653264000000.0,2022-05-23 00:00:00,XRPBULL/USDT,4.851e-05,5.082e-05,4.118e-05,4.24e-05,934982752.3584906,39643.2687
1653177600000.0,2022-05-22 00:00:00,XRPBULL/USDT,4.605e-05,4.91e-05,4.464e-05,4.851e-05,167410119.97526282,8121.06492
1653091200000.0,2022-05-21 00:00:00,XRPBULL/USDT,4.463e-05,4.676e-05,4.261e-05,4.605e-05,45507239.73941368,2095.60839
1653004800000.0,2022-05-20 00:00:00,XRPBULL/USDT,4.796e-05,5.43e-05,4.186e-05,4.463e-05,111162696.84069014,4961.19116
1652918400000.0,2022-05-19 00:00:00,XRPBULL/USDT,4.343e-05,4.887e-05,3.894e-05,4.796e-05,241891882.40200165,11601.13468
1652832000000.0,2022-05-18 00:00:00,XRPBULL/USDT,5.553e-05,5.693e-05,4.293e-05,4.343e-05,188081230.2555837,8168.36783
1652745600000.0,2022-05-17 00:00:00,XRPBULL/USDT,4.986e-05,5.622e-05,4.827e-05,5.553e-05,117320331.89267063,6514.79803
1652659200000.0,2022-05-16 00:00:00,XRPBULL/USDT,5.968e-05,5.968e-05,4.53e-05,4.986e-05,172756032.0898516,8613.61576
1652572800000.0,2022-05-15 00:00:00,XRPBULL/USDT,5.226e-05,6.012e-05,4.815e-05,5.968e-05,231493898.7935657,13815.55588
1652486400000.0,2022-05-14 00:00:00,XRPBULL/USDT,5.1e-05,5.838e-05,4.193e-05,5.226e-05,107477805.39609644,5616.79011
1652400000000.0,2022-05-13 00:00:00,XRPBULL/USDT,3.868e-05,6.492e-05,3.819e-05,5.1e-05,960648795.4901961,48993.08857
1652313600000.0,2022-05-12 00:00:00,XRPBULL/USDT,5.408e-05,5.844e-05,2.6e-05,3.868e-05,774203318.2523267,29946.18435
1652227200000.0,2022-05-11 00:00:00,XRPBULL/USDT,0.00011369,0.0001197,3.6e-05,5.408e-05,1655252482.6183434,89516.05426
1652140800000.0,2022-05-10 00:00:00,XRPBULL/USDT,9.98e-05,0.00013074,9e-05,0.00011369,135361751.78115928,15389.27756
1652054400000.0,2022-05-09 00:00:00,XRPBULL/USDT,0.000163,0.00017185,9.05e-05,9.98e-05,139380871.54308617,13910.21098
1651968000000.0,2022-05-08 00:00:00,XRPBULL/USDT,0.0001765,0.0001767,0.0001572,0.000163,42913708.58895706,6994.9345
1651881600000.0,2022-05-07 00:00:00,XRPBULL/USDT,0.00019845,0.00019845,0.00016705,0.0001765,24989473.371104818,4410.64205
1651795200000.0,2022-05-06 00:00:00,XRPBULL/USDT,0.000194,0.00020905,0.00018425,0.00019845,52227205.089443184,10364.48885
1651708800000.0,2022-05-05 00:00:00,XRPBULL/USDT,0.0002514,0.0002608,0.0001762,0.000194,107629678.35051546,20880.1576
1651622400000.0,2022-05-04 00:00:00,XRPBULL/USDT,0.0002065,0.0002534,0.0002065,0.0002514,30776577.56563246,7737.2316
1651536000000.0,2022-05-03 00:00:00,XRPBULL/USDT,0.00021845,0.00023075,0.0002,0.0002065,5301017.433414044,1094.6601
1651449600000.0,2022-05-02 00:00:00,XRPBULL/USDT,0.0002121,0.0002342,0.00020325,0.00021845,16576834.51590753,3621.2095
1651363200000.0,2022-05-01 00:00:00,XRPBULL/USDT,0.0001901,0.0002144,0.00018135,0.0002121,13941644.271570014,2957.02275
1651276800000.0,2022-04-30 00:00:00,XRPBULL/USDT,0.0002173,0.00023425,0.00017085,0.0001901,57278391.372961596,10888.6222
1651190400000.0,2022-04-29 00:00:00,XRPBULL/USDT,0.000257,0.0002581,0.0002058,0.0002173,56286564.657156006,12231.0705
1651104000000.0,2022-04-28 00:00:00,XRPBULL/USDT,0.000266,0.0002715,0.000245,0.000257,14972024.513618676,3847.8103
1651017600000.0,2022-04-27 00:00:00,XRPBULL/USDT,0.0002533,0.000278,0.0002497,0.000266,30923675.939849623,8225.6978
1650931200000.0,2022-04-26 00:00:00,XRPBULL/USDT,0.0003301,0.0003449,0.00024,0.0002533,39812530.990919866,10084.5141
1650844800000.0,2022-04-25 00:00:00,XRPBULL/USDT,0.0003373,0.0003404,0.0002619,0.0003301,48787354.55922448,16104.70574
1650758400000.0,2022-04-24 00:00:00,XRPBULL/USDT,0.000345,0.0003556,0.0003326,0.0003373,23576216.45419508,7952.25781
1650672000000.0,2022-04-23 00:00:00,XRPBULL/USDT,0.0003694,0.000378,0.0003435,0.000345,17308596.057971016,5971.46564
1650585600000.0,2022-04-22 00:00:00,XRPBULL/USDT,0.0003897,0.0004013,0.0003634,0.0003694,71245743.5029778,26318.17765
1650499200000.0,2022-04-21 00:00:00,XRPBULL/USDT,0.0004264,0.0004492,0.0003737,0.0003897,33465073.03053631,13041.33896
1650412800000.0,2022-04-20 00:00:00,XRPBULL/USDT,0.000464,0.0004646,0.0004099,0.0004264,5879988.5553470915,2507.22712
1650326400000.0,2022-04-19 00:00:00,XRPBULL/USDT,0.000455,0.0004763,0.000441,0.000464,52919151.85344828,24554.48646
1650240000000.0,2022-04-18 00:00:00,XRPBULL/USDT,0.0004259,0.000455,0.0003892,0.000455,28051127.604395602,12763.26306
1650153600000.0,2022-04-17 00:00:00,XRPBULL/USDT,0.0004848,0.0004885,0.0004237,0.0004259,15389968.49025593,6554.58758
1650067200000.0,2022-04-16 00:00:00,XRPBULL/USDT,0.000497,0.0005097,0.0004614,0.0004848,18996758.188943893,9209.62837
1649980800000.0,2022-04-15 00:00:00,XRPBULL/USDT,0.0003937,0.0005064,0.0003937,0.0004932,42590055.1297648,21005.41519
1649894400000.0,2022-04-14 00:00:00,XRPBULL/USDT,0.0003855,0.0004143,0.0003686,0.0003937,34459482.09296419,13566.6981
1649808000000.0,2022-04-13 00:00:00,XRPBULL/USDT,0.0003776,0.0003914,0.0003588,0.0003855,4886531.569390402,1883.75792
1649721600000.0,2022-04-12 00:00:00,XRPBULL/USDT,0.0003425,0.0003887,0.0003425,0.0003776,28774994.041313555,10865.43775
1649635200000.0,2022-04-11 00:00:00,XRPBULL/USDT,0.0004559,0.000458,0.0003281,0.0003425,97965783.32846715,33553.28079
1649548800000.0,2022-04-10 00:00:00,XRPBULL/USDT,0.0004648,0.0004863,0.0004538,0.0004559,23235606.075893838,10593.11281
1649462400000.0,2022-04-09 00:00:00,XRPBULL/USDT,0.0004509,0.0004712,0.0004509,0.0004648,1604439.9956970739,745.74371
1649376000000.0,2022-04-08 00:00:00,XRPBULL/USDT,0.0005215,0.00053,0.00044,0.0004509,34772557.374140605,15678.94612
1649289600000.0,2022-04-07 00:00:00,XRPBULL/USDT,0.0004682,0.0005215,0.000456,0.0005215,25784289.539789066,13446.506995
1649203200000.0,2022-04-06 00:00:00,XRPBULL/USDT,0.00058975,0.00059625,0.000464,0.0004682,73039897.04186246,34197.279795
1649116800000.0,2022-04-05 00:00:00,XRPBULL/USDT,0.00061775,0.00062875,0.000589,0.00058975,33604280.966511235,19818.1247
1649030400000.0,2022-04-04 00:00:00,XRPBULL/USDT,0.00064975,0.00064975,0.00057,0.00061775,8804160.744637799,5438.7703
1648944000000.0,2022-04-03 00:00:00,XRPBULL/USDT,0.000613,0.000666,0.00059475,0.00064975,31214138.78414775,20281.386675
1648857600000.0,2022-04-02 00:00:00,XRPBULL/USDT,0.00062225,0.00066525,0.000599,0.000613,13837428.26264274,8482.343525
1648771200000.0,2022-04-01 00:00:00,XRPBULL/USDT,0.00058525,0.0006325,0.00057825,0.00062225,13400687.705905987,8338.577925
1648684800000.0,2022-03-31 00:00:00,XRPBULL/USDT,0.0007055,0.00072775,0.00053225,0.00058525,72124998.33404528,42211.155275
1648598400000.0,2022-03-30 00:00:00,XRPBULL/USDT,0.0007,0.0007285,0.000666,0.0007055,58717973.56484763,41425.53035
1648512000000.0,2022-03-29 00:00:00,XRPBULL/USDT,0.00071,0.000762,0.000671,0.0007,15602450.964285715,10921.715675
1648425600000.0,2022-03-28 00:00:00,XRPBULL/USDT,0.000693,0.00083,0.00069,0.00071,83948694.26056337,59603.572925
1648339200000.0,2022-03-27 00:00:00,XRPBULL/USDT,0.00064025,0.00069925,0.00063,0.000693,15534219.191919193,10765.2139
1648252800000.0,2022-03-26 00:00:00,XRPBULL/USDT,0.000627,0.00064475,0.00061675,0.00064025,4925295.4705193285,3153.420425
1648166400000.0,2022-03-25 00:00:00,XRPBULL/USDT,0.000668,0.00067,0.0006165,0.000627,8964866.307814993,5620.971175
1648080000000.0,2022-03-24 00:00:00,XRPBULL/USDT,0.00066025,0.0006875,0.00063425,0.000668,19034535.815868262,12715.069925
1647993600000.0,2022-03-23 00:00:00,XRPBULL/USDT,0.000656,0.00067725,0.0006075,0.00066025,8157732.979931844,5386.1432
1647907200000.0,2022-03-22 00:00:00,XRPBULL/USDT,0.00065475,0.00072,0.000637,0.000656,10494454.344512194,6884.36205
1647820800000.0,2022-03-21 00:00:00,XRPBULL/USDT,0.0005925,0.0006885,0.000555,0.00065475,11258314.318442155,7371.3813
1647734400000.0,2022-03-20 00:00:00,XRPBULL/USDT,0.0006165,0.0006245,0.0005645,0.0005925,4324399.324894515,2562.2066
1647648000000.0,2022-03-19 00:00:00,XRPBULL/USDT,0.0005775,0.000632,0.00056725,0.0006165,11155524.452554746,6877.380825
1647561600000.0,2022-03-18 00:00:00,XRPBULL/USDT,0.0005615,0.0005835,0.000533,0.0005775,9422468.961038962,5441.475825
1647475200000.0,2022-03-17 00:00:00,XRPBULL/USDT,0.00055775,0.0005795,0.00054325,0.0005615,12317490.02671416,6916.27065
1647388800000.0,2022-03-16 00:00:00,XRPBULL/USDT,0.0005148,0.000576,0.0004945,0.00055775,61906363.370685786,34528.27417
1647302400000.0,2022-03-15 00:00:00,XRPBULL/USDT,0.0005255,0.0005335,0.0004558,0.0005148,89744526.24320123,46200.48211
1647216000000.0,2022-03-14 00:00:00,XRPBULL/USDT,0.0005021,0.0005337,0.0004707,0.0005255,98090231.86489058,51546.416845
1647129600000.0,2022-03-13 00:00:00,XRPBULL/USDT,0.0005585,0.000593,0.000494,0.0005021,56969104.28201553,28604.18726
1647043200000.0,2022-03-12 00:00:00,XRPBULL/USDT,0.000599,0.00069775,0.00054225,0.0005585,72299876.42793196,40379.480985
