https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume GENS,Volume USDT
1658707200,2022-07-25 00:00:00,GENS/USDT,0.003116,0.003238,0.00305,0.00305,2671307.9684,8383.0758668344
1658620800,2022-07-24 00:00:00,GENS/USDT,0.003165,0.003381,0.003005,0.003128,5827969.6465,18772.93564418
1658534400,2022-07-23 00:00:00,GENS/USDT,0.003161,0.003263,0.00308,0.003171,1735579.6707,5477.6809983258
1658448000,2022-07-22 00:00:00,GENS/USDT,0.003284,0.003372,0.0031,0.003161,2842598.4166,9179.9915886204
1658361600,2022-07-21 00:00:00,GENS/USDT,0.003266,0.003312,0.003035,0.003284,3955652.5658,12515.02942593
1658275200,2022-07-20 00:00:00,GENS/USDT,0.00332,0.003394,0.0032,0.003266,1487807.62858539,4921.65984563019315
1658188800,2022-07-19 00:00:00,GENS/USDT,0.00328,0.003521,0.0032,0.003325,4863339.19990967,16285.80009589056487
1658102400,2022-07-18 00:00:00,GENS/USDT,0.003317,0.003422,0.003238,0.00328,5935968.09643696,19770.36870855480352
1658016000,2022-07-17 00:00:00,GENS/USDT,0.003288,0.003403,0.003218,0.003317,6224357.93211119,20714.77743637427272
1657929600,2022-07-16 00:00:00,GENS/USDT,0.003236,0.003484,0.003088,0.003256,6901034.47548868,22748.43919477302013
1657843200,2022-07-15 00:00:00,GENS/USDT,0.003213,0.003371,0.003129,0.003267,4628186.37465246,15008.00437961519902
1657756800,2022-07-14 00:00:00,GENS/USDT,0.003211,0.003313,0.003104,0.003211,3738215.80609144,11942.45775928618375
1657670400,2022-07-13 00:00:00,GENS/USDT,0.002979,0.003404,0.002851,0.003211,12300730.3426808,37626.11547855386074
1657584000,2022-07-12 00:00:00,GENS/USDT,0.003521,0.003643,0.00257,0.002989,14718363.84586727,45165.13322488776779
1657497600,2022-07-11 00:00:00,GENS/USDT,0.003428,0.004256,0.003326,0.003521,13370639.77990515,48545.85379360145191
1657411200,2022-07-10 00:00:00,GENS/USDT,0.00334,0.003872,0.003313,0.003428,16213608.36015167,59061.74282770433399
1657324800,2022-07-09 00:00:00,GENS/USDT,0.003372,0.003508,0.003307,0.003372,4656042.96520097,15841.04519852736808
1657238400,2022-07-08 00:00:00,GENS/USDT,0.003334,0.00364,0.0033,0.003423,6353755.781039,21902.57952867342879
1657152000,2022-07-07 00:00:00,GENS/USDT,0.003161,0.00349,0.00315,0.003356,8762383.9266697,28944.17405804640837
1657065600,2022-07-06 00:00:00,GENS/USDT,0.003107,0.00398,0.002933,0.00317,37001159.25229644,129483.73021103453603
1656979200,2022-07-05 00:00:00,GENS/USDT,0.003108,0.003415,0.00298,0.003107,5649675.8531798,17975.55994964629709
1656892800,2022-07-04 00:00:00,GENS/USDT,0.00311,0.003265,0.00305,0.003108,6268351.14217054,19692.98709711623142
1656806400,2022-07-03 00:00:00,GENS/USDT,0.003091,0.004,0.003013,0.00311,22990052.67634965,77053.83931669139847
1656720000,2022-07-02 00:00:00,GENS/USDT,0.003258,0.003258,0.002875,0.003089,5832395.80583742,17793.6468271504718
1656633600,2022-07-01 00:00:00,GENS/USDT,0.003654,0.004139,0.0032,0.003299,15622198.37813364,53579.8610294656
1656547200,2022-06-30 00:00:00,GENS/USDT,0.003134,0.004271,0.003089,0.003654,46609051.08681693,173498.45163475037545
1656460800,2022-06-29 00:00:00,GENS/USDT,0.003491,0.003491,0.002889,0.003172,9366790.35026666,29512.94621229413664
1656374400,2022-06-28 00:00:00,GENS/USDT,0.003536,0.003767,0.003455,0.003491,2864621.57573203,10280.97436657046191
1656288000,2022-06-27 00:00:00,GENS/USDT,0.003725,0.00384,0.00334,0.003501,9732822.87968408,34390.76510598518901
1656201600,2022-06-26 00:00:00,GENS/USDT,0.003825,0.0042,0.00365,0.003725,10654199.37436917,41823.6901878034796
1656115200,2022-06-25 00:00:00,GENS/USDT,0.004154,0.0055,0.003635,0.00385,30170118.63037399,127304.4556587311209
1656028800,2022-06-24 00:00:00,GENS/USDT,0.003574,0.0043,0.003401,0.0042,23990126.33592424,94469.63029370560094
1655942400,2022-06-23 00:00:00,GENS/USDT,0.003754,0.003856,0.00352,0.003538,6340004.8860415,23321.77374941300991
1655856000,2022-06-22 00:00:00,GENS/USDT,0.003605,0.004299,0.003329,0.003788,31115027.42056019,117114.96247489228737
1655769600,2022-06-21 00:00:00,GENS/USDT,0.003427,0.003678,0.003201,0.003605,26821104.76550476,92603.06760625373807
1655683200,2022-06-20 00:00:00,GENS/USDT,0.003456,0.003798,0.003208,0.00345,26020636.76916289,91149.94676613641865
1655596800,2022-06-19 00:00:00,GENS/USDT,0.003639,0.003759,0.002892,0.003499,51023252.17249938,168918.8464414480412
1655510400,2022-06-18 00:00:00,GENS/USDT,0.003974,0.004699,0.00347,0.003633,14114818.06246238,53949.98835620386784
1655424000,2022-06-17 00:00:00,GENS/USDT,0.003856,0.004445,0.003713,0.003974,6624501.24714621,27024.86153871035977
1655337600,2022-06-16 00:00:00,GENS/USDT,0.004232,0.004271,0.00374,0.003806,3389054.22977677,13476.8691170396804
1655251200,2022-06-15 00:00:00,GENS/USDT,0.004037,0.004393,0.003515,0.004232,8270452.05269496,31464.93400647769382
1655164800,2022-06-14 00:00:00,GENS/USDT,0.004002,0.004432,0.003834,0.004061,6429412.36428077,26362.09294099169946
1655078400,2022-06-13 00:00:00,GENS/USDT,0.004551,0.004554,0.003414,0.00406,23213615.74730193,90630.314885851406
1654992000,2022-06-12 00:00:00,GENS/USDT,0.00487,0.005152,0.004542,0.00455,9580341.47185719,45724.99665991494935
1654905600,2022-06-11 00:00:00,GENS/USDT,0.005382,0.005492,0.00475,0.00487,6827983.00742693,34931.5522734423015
1654819200,2022-06-10 00:00:00,GENS/USDT,0.00591,0.006099,0.005261,0.005382,8278873.84559896,45806.96562887541105
1654732800,2022-06-09 00:00:00,GENS/USDT,0.005529,0.006019,0.005123,0.00591,15800653.40414681,88345.79418237183139
1654646400,2022-06-08 00:00:00,GENS/USDT,0.005662,0.00575,0.005321,0.005575,7816999.97339836,42858.87091306017041
1654560000,2022-06-07 00:00:00,GENS/USDT,0.008997,0.009024,0.005497,0.005619,52418476.61961114,326919.48553399281762
1654473600,2022-06-06 00:00:00,GENS/USDT,0.005402,0.0095,0.0052,0.008998,48142487.1027772,356287.41816312418402
1654387200,2022-06-05 00:00:00,GENS/USDT,0.005185,0.005882,0.0051,0.005402,25777861.18484264,140801.6444785601928
1654300800,2022-06-04 00:00:00,GENS/USDT,0.005055,0.00538,0.004736,0.005196,11841170.84890142,59857.85056194177718
1654214400,2022-06-03 00:00:00,GENS/USDT,0.00479,0.00559,0.0046,0.005016,20933860.19288064,105361.30370861553754
1654128000,2022-06-02 00:00:00,GENS/USDT,0.004622,0.00525,0.004427,0.0048,12568139.28779242,60158.43888538003579
1654041600,2022-06-01 00:00:00,GENS/USDT,0.004608,0.004989,0.004495,0.004662,6666053.8133104,31336.37140978209401
1653955200,2022-05-31 00:00:00,GENS/USDT,0.005032,0.005202,0.004531,0.004565,8850035.34515174,42273.74777814258607
1653868800,2022-05-30 00:00:00,GENS/USDT,0.00468,0.006297,0.004507,0.005032,22287338.05598775,116468.91192793257571
1653782400,2022-05-29 00:00:00,GENS/USDT,0.00468,0.005098,0.004288,0.00468,5521780.17719741,25686.31215648784154
1653696000,2022-05-28 00:00:00,GENS/USDT,0.004421,0.005175,0.004105,0.00468,9180968.27544457,41059.77566569924785
1653609600,2022-05-27 00:00:00,GENS/USDT,0.004617,0.00462,0.003882,0.00438,7416389.79840701,31410.70911606559234
1653523200,2022-05-26 00:00:00,GENS/USDT,0.005273,0.00594,0.00444,0.004672,18328063.7222925,91600.30317277937101
1653436800,2022-05-25 00:00:00,GENS/USDT,0.005795,0.006,0.005112,0.005265,11347048.95876487,63781.87807555575779
1653350400,2022-05-24 00:00:00,GENS/USDT,0.005877,0.00633,0.005524,0.005795,11334220.72080031,67267.49012078649007
1653264000,2022-05-23 00:00:00,GENS/USDT,0.006521,0.007,0.005605,0.005933,20027338.13349701,126680.59339043695186
1653177600,2022-05-22 00:00:00,GENS/USDT,0.006069,0.006559,0.0055,0.006521,14879842.17556982,88344.03289785298211
1653091200,2022-05-21 00:00:00,GENS/USDT,0.006248,0.00738,0.005431,0.00607,35168561.05040124,217911.31910058409749
1653004800,2022-05-20 00:00:00,GENS/USDT,0.005256,0.00858,0.005107,0.006217,81555464.13778318,545978.04620231272459
1652918400,2022-05-19 00:00:00,GENS/USDT,0.00505,0.0057,0.005,0.005256,14977821.69549398,79359.69049164096574
1652832000,2022-05-18 00:00:00,GENS/USDT,0.006841,0.0078,0.005021,0.00504,35486599.46344369,217506.49520752327701
1652745600,2022-05-17 00:00:00,GENS/USDT,0.007989,0.00879,0.005021,0.00685,109595319.62072061,703494.19515562682479
1652659200,2022-05-16 00:00:00,GENS/USDT,0.004254,0.011,0.004053,0.007989,146840435.88707026,951548.10421483671633
1652572800,2022-05-15 00:00:00,GENS/USDT,0.00356,0.0059,0.003418,0.004254,39511755.54031821,171592.68247328497714
1652486400,2022-05-14 00:00:00,GENS/USDT,0.004001,0.00443,0.00321,0.003615,17634514.50667746,66782.18573192057508
1652400000,2022-05-13 00:00:00,GENS/USDT,0.003113,0.006,0.001935,0.004,38902198.75266155,152972.98091495471105
1652313600,2022-05-12 00:00:00,GENS/USDT,0.0049,0.005153,0.003,0.003113,15811471.0876965,58716.43617480997371
1652227200,2022-05-11 00:00:00,GENS/USDT,0.008243,0.008356,0.004878,0.0049,37100384.93479962,229909.2376485096544
1652140800,2022-05-10 00:00:00,GENS/USDT,0.008382,0.0128,0.0075,0.008291,85132363.44443789,857290.71949703960964
1652054400,2022-05-09 00:00:00,GENS/USDT,0.011921,0.01217,0.007444,0.008382,85658860.14293543,775463.21473067637991
1651968000,2022-05-08 00:00:00,GENS/USDT,0.017612,0.0183,0.010352,0.011921,214278571.74608144,2977378.20327012223657
1651881600,2022-05-07 00:00:00,GENS/USDT,0.005094,0.02204,0.004949,0.017613,465107114.29573195,6888693.38512160874173
1651795200,2022-05-06 00:00:00,GENS/USDT,0.004894,0.005333,0.004646,0.005123,2870276.80849676,14300.62555049464874
1651708800,2022-05-05 00:00:00,GENS/USDT,0.006079,0.006207,0.004438,0.004924,4960366.79416143,27363.03482760468801
1651622400,2022-05-04 00:00:00,GENS/USDT,0.005629,0.00662,0.005162,0.006032,13683408.26955702,81164.44531814908647
1651536000,2022-05-03 00:00:00,GENS/USDT,0.005058,0.007311,0.005058,0.005629,13170502.34903754,80309.13763657344976
1651449600,2022-05-02 00:00:00,GENS/USDT,0.005141,0.005989,0.004988,0.005057,2768162.45445059,14877.62127520075358
1651363200,2022-05-01 00:00:00,GENS/USDT,0.005002,0.005744,0.004862,0.00515,6212045.61337195,33072.9479040493765
1651276800,2022-04-30 00:00:00,GENS/USDT,0.006199,0.006425,0.005001,0.005121,2713451.30578719,15660.0257443160368
1651190400,2022-04-29 00:00:00,GENS/USDT,0.007163,0.007163,0.00601,0.00613,4307660.38427405,28097.40731468602666
1651104000,2022-04-28 00:00:00,GENS/USDT,0.007936,0.00799,0.0067,0.007221,5009213.63967697,36663.34151768645466
1651017600,2022-04-27 00:00:00,GENS/USDT,0.008692,0.008692,0.007526,0.00799,5294311.52000869,41821.10716791564036
1650931200,2022-04-26 00:00:00,GENS/USDT,0.009281,0.00948,0.008334,0.008738,8339794.69271444,74544.19173265171254
1650844800,2022-04-25 00:00:00,GENS/USDT,0.009379,0.009771,0.009022,0.009281,6791102.63861073,64204.77488747433819
1650758400,2022-04-24 00:00:00,GENS/USDT,0.009729,0.010019,0.00925,0.00936,8904324.67413041,85685.66538713419909
1650672000,2022-04-23 00:00:00,GENS/USDT,0.009368,0.01291,0.0092,0.009683,36610664.36961518,385209.46672020812442
1650585600,2022-04-22 00:00:00,GENS/USDT,0.009308,0.00955,0.009157,0.009368,2523138.60195912,23458.32960778228501
1650499200,2022-04-21 00:00:00,GENS/USDT,0.010628,0.010898,0.009152,0.009308,14660535.96439383,144009.14791629593163
1650412800,2022-04-20 00:00:00,GENS/USDT,0.009226,0.011258,0.0091,0.010628,24263628.48681431,246534.77554856671805
1650326400,2022-04-19 00:00:00,GENS/USDT,0.009228,0.009599,0.009022,0.00915,4043645.14191423,37549.89189882247946
1650240000,2022-04-18 00:00:00,GENS/USDT,0.0094,0.009835,0.009038,0.009227,6388926.96212742,59862.1172563557037
1650153600,2022-04-17 00:00:00,GENS/USDT,0.010305,0.011681,0.0094,0.0094,16662968.89625,172205.4388708985589
1650067200,2022-04-16 00:00:00,GENS/USDT,0.00919,0.014169,0.009026,0.0103,56412041.9668427,658650.42182515650782
1649980800,2022-04-15 00:00:00,GENS/USDT,0.009235,0.009719,0.00897,0.009271,2239225.07026311,20860.32363026886744
1649894400,2022-04-14 00:00:00,GENS/USDT,0.009664,0.01243,0.009,0.00912,9984004.05712178,107233.21485806274874
1649808000,2022-04-13 00:00:00,GENS/USDT,0.010089,0.010225,0.009001,0.009601,3653592.71184085,34828.06337097731299
1649721600,2022-04-12 00:00:00,GENS/USDT,0.010413,0.010899,0.009605,0.01,3004682.9677428,30531.46373480120161
1649635200,2022-04-11 00:00:00,GENS/USDT,0.012228,0.012511,0.009748,0.0105,4502378.39061834,47677.271782435939
1649548800,2022-04-10 00:00:00,GENS/USDT,0.012,0.0129,0.011873,0.012301,2020844.32615846,25011.51101355284885
1649462400,2022-04-09 00:00:00,GENS/USDT,0.012222,0.012498,0.011701,0.011919,1217165.08733159,14719.72805964780822
1649376000,2022-04-08 00:00:00,GENS/USDT,0.012314,0.013301,0.012,0.012222,2333867.59727876,29522.23831716576549
1649289600,2022-04-07 00:00:00,GENS/USDT,0.013869,0.013997,0.011901,0.012315,3750463.0705039,48687.93821395396574
1649203200,2022-04-06 00:00:00,GENS/USDT,0.017282,0.017282,0.01272,0.013796,8707812.95714847,124948.35728634346696
1649116800,2022-04-05 00:00:00,GENS/USDT,0.017801,0.01888,0.01656,0.017282,8589099.86977533,154004.40353591699594
1649030400,2022-04-04 00:00:00,GENS/USDT,0.01622,0.018379,0.016038,0.017789,5842726.84528244,99510.49460791558645
1648944000,2022-04-03 00:00:00,GENS/USDT,0.016364,0.017585,0.016038,0.01622,2804601.4076907,46735.8590500337085
1648857600,2022-04-02 00:00:00,GENS/USDT,0.01592,0.0175,0.015841,0.016364,3258439.92161522,54605.90219807599197
1648771200,2022-04-01 00:00:00,GENS/USDT,0.01558,0.01649,0.015121,0.015841,4558792.41005139,72070.63006772837259
1648684800,2022-03-31 00:00:00,GENS/USDT,0.017375,0.017799,0.0155,0.015502,4809916.99587799,80270.33472875914165
1648598400,2022-03-30 00:00:00,GENS/USDT,0.017327,0.018782,0.01705,0.017375,7473400.67976101,133225.93416194930869
1648512000,2022-03-29 00:00:00,GENS/USDT,0.0155,0.0187,0.015484,0.017326,15086742.90341033,262381.76174190418173
1648425600,2022-03-28 00:00:00,GENS/USDT,0.015114,0.0175,0.0147,0.015502,15133770.92615114,246493.53867341258288
1648339200,2022-03-27 00:00:00,GENS/USDT,0.014912,0.0161,0.014531,0.015051,2669214.72430571,40278.06474882135499
1648252800,2022-03-26 00:00:00,GENS/USDT,0.015216,0.016299,0.01468,0.014912,4341892.75564033,67712.40840673878537
1648166400,2022-03-25 00:00:00,GENS/USDT,0.01516,0.016299,0.014402,0.015287,4829330.61665206,74504.0375505515149
1648080000,2022-03-24 00:00:00,GENS/USDT,0.014355,0.015621,0.014011,0.015155,3782692.74982599,55943.34801815160261
1647993600,2022-03-23 00:00:00,GENS/USDT,0.014176,0.01477,0.014,0.014355,1764334.16385052,25128.10794740145155
1647907200,2022-03-22 00:00:00,GENS/USDT,0.014126,0.014487,0.013669,0.014222,2620874.68907692,36988.76376093040832
1647820800,2022-03-21 00:00:00,GENS/USDT,0.015202,0.015547,0.013784,0.014126,8099625.89411928,116094.61837146064153
1647734400,2022-03-20 00:00:00,GENS/USDT,0.015758,0.019,0.01501,0.0152,7918400.21681041,131170.34141986771792
1647648000,2022-03-19 00:00:00,GENS/USDT,0.01584,0.015999,0.0145,0.01584,2912928.43335435,44451.94562805691679
1647561600,2022-03-18 00:00:00,GENS/USDT,0.016673,0.016916,0.0155,0.01584,2250098.20203943,36326.96096747933755
1647475200,2022-03-17 00:00:00,GENS/USDT,0.015229,0.0177,0.014702,0.016673,3983672.88337601,64406.71077909919197
1647388800,2022-03-16 00:00:00,GENS/USDT,0.014841,0.015304,0.014046,0.015304,1343594.36044449,19840.87533474544498
1647302400,2022-03-15 00:00:00,GENS/USDT,0.01514,0.016371,0.014563,0.014841,2515716.52126669,38978.04986713427152
1647216000,2022-03-14 00:00:00,GENS/USDT,0.0146,0.016113,0.0144,0.01514,1549953.97164976,23160.82506718977024
1647129600,2022-03-13 00:00:00,GENS/USDT,0.014843,0.019332,0.014051,0.0146,7235624.57348045,117749.39520309648306
1647043200,2022-03-12 00:00:00,GENS/USDT,0.014804,0.015838,0.0142,0.014839,1630016.16359678,24156.11835538689611
1646956800,2022-03-11 00:00:00,GENS/USDT,0.01584,0.017,0.014653,0.014815,2095335.78992006,32895.7970211336292
1646870400,2022-03-10 00:00:00,GENS/USDT,0.017304,0.017402,0.0152,0.01584,1533114.22719421,24671.0328011618091
1646784000,2022-03-09 00:00:00,GENS/USDT,0.0165,0.019781,0.015728,0.017404,2564465.48603024,45052.11388950338474
1646697600,2022-03-08 00:00:00,GENS/USDT,0.017598,0.01854,0.0164,0.0165,2031960.33888188,35713.38729678966162
1646611200,2022-03-07 00:00:00,GENS/USDT,0.017216,0.020576,0.016561,0.0176,8357274.93478786,152571.61041105627222
1646524800,2022-03-06 00:00:00,GENS/USDT,0.01686,0.02838,0.016101,0.01714,12963760.65189054,266440.42347137519685
1646438400,2022-03-05 00:00:00,GENS/USDT,0.016356,0.017034,0.015301,0.01686,1273374.98496495,20447.83933618099587
1646352000,2022-03-04 00:00:00,GENS/USDT,0.017283,0.017485,0.0153,0.016356,1685813.49083441,27863.44575988380887
1646265600,2022-03-03 00:00:00,GENS/USDT,0.015979,0.024225,0.01509,0.017283,9163279.17032623,178366.25588364231248
1646179200,2022-03-02 00:00:00,GENS/USDT,0.016661,0.018191,0.015979,0.015979,1016326.66740994,17203.53156688271813
1646092800,2022-03-01 00:00:00,GENS/USDT,0.01803,0.018119,0.016064,0.016523,2124578.26481747,36309.61516882424817
1646006400,2022-02-28 00:00:00,GENS/USDT,0.015045,0.02227,0.01489,0.01803,8620274.36241284,158223.75822042138045
1645920000,2022-02-27 00:00:00,GENS/USDT,0.0164,0.0164,0.014893,0.015092,1576095.29073286,24639.18431620919544
1645833600,2022-02-26 00:00:00,GENS/USDT,0.017366,0.018286,0.015971,0.0165,681747.48953095,11629.57776008724754
1645747200,2022-02-25 00:00:00,GENS/USDT,0.016578,0.019181,0.016501,0.0174,831542.84233983,14850.80011979619374
1645660800,2022-02-24 00:00:00,GENS/USDT,0.019589,0.020018,0.014104,0.016578,2598011.58954048,43286.10061128836216
1645574400,2022-02-23 00:00:00,GENS/USDT,0.02,0.023871,0.019401,0.019417,3550502.50735068,76347.81691127041994
1645488000,2022-02-22 00:00:00,GENS/USDT,0.0217,0.02182,0.019399,0.02,885053.0582262,17889.04869361332814
1645401600,2022-02-21 00:00:00,GENS/USDT,0.023215,0.026721,0.021593,0.0217,2115510.30935391,49621.19275468552748
1645315200,2022-02-20 00:00:00,GENS/USDT,0.02626,0.02648,0.023,0.023215,1378391.34969444,33347.11802269569174
1645228800,2022-02-19 00:00:00,GENS/USDT,0.02704,0.027375,0.025983,0.026082,618027.43740659,16468.35883683222836
1645142400,2022-02-18 00:00:00,GENS/USDT,0.027515,0.02824,0.0263,0.02704,652797.84858329,17805.80373029128421
1645056000,2022-02-17 00:00:00,GENS/USDT,0.029166,0.029763,0.027087,0.02755,1033583.50561041,29413.88454502680996
1644969600,2022-02-16 00:00:00,GENS/USDT,0.03006,0.030606,0.028694,0.029166,1229084.49445933,36534.15289802345842
1644883200,2022-02-15 00:00:00,GENS/USDT,0.029395,0.031802,0.029021,0.03006,1053408.60339592,31604.59636908356144
1644796800,2022-02-14 00:00:00,GENS/USDT,0.031127,0.032335,0.029001,0.029601,1475250.24350129,44801.8095585545497
1644710400,2022-02-13 00:00:00,GENS/USDT,0.028296,0.04,0.0275,0.031127,4693786.10502154,156229.82411689850758
1644624000,2022-02-12 00:00:00,GENS/USDT,0.0306,0.0314,0.0277,0.028298,692991.81356954,20242.66907108241874
1644537600,2022-02-11 00:00:00,GENS/USDT,0.032404,0.032493,0.030103,0.0306,1034839.81239573,32425.11045383882562
1644451200,2022-02-10 00:00:00,GENS/USDT,0.03204,0.035338,0.031737,0.032617,1444135.28291999,47613.30265941345708
1644364800,2022-02-09 00:00:00,GENS/USDT,0.031289,0.032845,0.029993,0.031858,1231829.22648642,38274.29872369942252
1644278400,2022-02-08 00:00:00,GENS/USDT,0.0333,0.034447,0.029588,0.031288,1493402.82074137,47637.35086461536029
1644192000,2022-02-07 00:00:00,GENS/USDT,0.03193,0.036003,0.031001,0.033097,2845684.69192708,93178.80352238253201
