https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume UST,Volume EUR
1655701200,2022-06-20 05:00:00,UST/EUR,0.009,0.009,0.009,0.009,0.00,0.0
1655697600,2022-06-20 04:00:00,UST/EUR,0.009,0.009,0.009,0.009,0.00,0.0
1655694000,2022-06-20 03:00:00,UST/EUR,0.009,0.009,0.009,0.009,0.00,0.0
1655690400,2022-06-20 02:00:00,UST/EUR,0.009,0.009,0.009,0.009,0.00,0.0
1655686800,2022-06-20 01:00:00,UST/EUR,0.009,0.009,0.009,0.009,0.00,0.0
1655683200,2022-06-20 00:00:00,UST/EUR,0.009,0.009,0.009,0.009,0.00,0.0
1655679600,2022-06-19 23:00:00,UST/EUR,0.009,0.009,0.009,0.009,0.00,0.0
1655676000,2022-06-19 22:00:00,UST/EUR,0.009,0.009,0.009,0.009,0.00,0.0
1655672400,2022-06-19 21:00:00,UST/EUR,0.008,0.009,0.008,0.009,11554.73,103.99256999999999
1655668800,2022-06-19 20:00:00,UST/EUR,0.009,0.009,0.009,0.009,4320.06,38.88054
1655665200,2022-06-19 19:00:00,UST/EUR,0.007,0.009,0.007,0.009,245591.55,2210.3239499999995
1655661600,2022-06-19 18:00:00,UST/EUR,0.006,0.006,0.006,0.006,0.00,0.0
1655658000,2022-06-19 17:00:00,UST/EUR,0.006,0.006,0.006,0.006,0.00,0.0
1655654400,2022-06-19 16:00:00,UST/EUR,0.006,0.006,0.006,0.006,0.00,0.0
1655650800,2022-06-19 15:00:00,UST/EUR,0.006,0.006,0.006,0.006,0.00,0.0
1655647200,2022-06-19 14:00:00,UST/EUR,0.006,0.006,0.006,0.006,0.00,0.0
1655643600,2022-06-19 13:00:00,UST/EUR,0.006,0.006,0.006,0.006,0.00,0.0
1655640000,2022-06-19 12:00:00,UST/EUR,0.006,0.006,0.006,0.006,0.00,0.0
1655636400,2022-06-19 11:00:00,UST/EUR,0.006,0.006,0.006,0.006,0.00,0.0
1655632800,2022-06-19 10:00:00,UST/EUR,0.006,0.006,0.006,0.006,0.00,0.0
1655629200,2022-06-19 09:00:00,UST/EUR,0.006,0.006,0.006,0.006,0.00,0.0
1655625600,2022-06-19 08:00:00,UST/EUR,0.006,0.006,0.006,0.006,0.00,0.0
1655622000,2022-06-19 07:00:00,UST/EUR,0.006,0.006,0.006,0.006,0.00,0.0
1655618400,2022-06-19 06:00:00,UST/EUR,0.006,0.006,0.006,0.006,0.00,0.0
1655614800,2022-06-19 05:00:00,UST/EUR,0.006,0.006,0.006,0.006,0.00,0.0
1655611200,2022-06-19 04:00:00,UST/EUR,0.006,0.006,0.006,0.006,0.00,0.0
1655607600,2022-06-19 03:00:00,UST/EUR,0.006,0.006,0.006,0.006,0.00,0.0
1655604000,2022-06-19 02:00:00,UST/EUR,0.006,0.006,0.006,0.006,0.00,0.0
1655600400,2022-06-19 01:00:00,UST/EUR,0.006,0.006,0.006,0.006,0.00,0.0
1655596800,2022-06-19 00:00:00,UST/EUR,0.006,0.006,0.006,0.006,0.00,0.0
1655593200,2022-06-18 23:00:00,UST/EUR,0.006,0.006,0.006,0.006,0.00,0.0
1655589600,2022-06-18 22:00:00,UST/EUR,0.006,0.006,0.006,0.006,0.00,0.0
1655586000,2022-06-18 21:00:00,UST/EUR,0.006,0.006,0.006,0.006,0.00,0.0
1655582400,2022-06-18 20:00:00,UST/EUR,0.006,0.006,0.006,0.006,139208.72,835.25232
1655578800,2022-06-18 19:00:00,UST/EUR,0.006,0.006,0.006,0.006,5259.99,31.55994
1655575200,2022-06-18 18:00:00,UST/EUR,0.007,0.007,0.007,0.007,0.00,0.0
1655571600,2022-06-18 17:00:00,UST/EUR,0.007,0.007,0.007,0.007,95095.94,665.6715800000001
1655568000,2022-06-18 16:00:00,UST/EUR,0.007,0.007,0.007,0.007,0.00,0.0
1655564400,2022-06-18 15:00:00,UST/EUR,0.007,0.007,0.007,0.007,3547.97,24.83579
1655560800,2022-06-18 14:00:00,UST/EUR,0.006,0.006,0.006,0.006,0.00,0.0
1655557200,2022-06-18 13:00:00,UST/EUR,0.006,0.006,0.006,0.006,6063.01,36.378060000000005
1655553600,2022-06-18 12:00:00,UST/EUR,0.006,0.006,0.006,0.006,0.00,0.0
1655550000,2022-06-18 11:00:00,UST/EUR,0.006,0.006,0.006,0.006,0.00,0.0
1655546400,2022-06-18 10:00:00,UST/EUR,0.006,0.006,0.006,0.006,6218.75,37.3125
1655542800,2022-06-18 09:00:00,UST/EUR,0.007,0.007,0.007,0.007,0.00,0.0
1655539200,2022-06-18 08:00:00,UST/EUR,0.007,0.007,0.007,0.007,0.00,0.0
1655535600,2022-06-18 07:00:00,UST/EUR,0.007,0.007,0.007,0.007,92492.30,647.4461
1655532000,2022-06-18 06:00:00,UST/EUR,0.008,0.008,0.008,0.008,0.00,0.0
1655528400,2022-06-18 05:00:00,UST/EUR,0.008,0.008,0.008,0.008,0.00,0.0
1655524800,2022-06-18 04:00:00,UST/EUR,0.008,0.008,0.008,0.008,0.00,0.0
1655521200,2022-06-18 03:00:00,UST/EUR,0.008,0.008,0.008,0.008,0.00,0.0
1655517600,2022-06-18 02:00:00,UST/EUR,0.008,0.008,0.008,0.008,0.00,0.0
1655514000,2022-06-18 01:00:00,UST/EUR,0.008,0.008,0.008,0.008,0.00,0.0
1655510400,2022-06-18 00:00:00,UST/EUR,0.008,0.008,0.008,0.008,0.00,0.0
1655506800,2022-06-17 23:00:00,UST/EUR,0.008,0.008,0.008,0.008,0.00,0.0
1655503200,2022-06-17 22:00:00,UST/EUR,0.008,0.008,0.008,0.008,0.00,0.0
1655499600,2022-06-17 21:00:00,UST/EUR,0.008,0.008,0.008,0.008,5648.75,45.19
1655496000,2022-06-17 20:00:00,UST/EUR,0.008,0.008,0.008,0.008,6220.14,49.761120000000005
1655492400,2022-06-17 19:00:00,UST/EUR,0.008,0.008,0.008,0.008,0.00,0.0
1655488800,2022-06-17 18:00:00,UST/EUR,0.008,0.008,0.008,0.008,1243.78,9.95024
1655485200,2022-06-17 17:00:00,UST/EUR,0.007,0.007,0.007,0.007,0.00,0.0
1655481600,2022-06-17 16:00:00,UST/EUR,0.007,0.007,0.007,0.007,0.00,0.0
1655478000,2022-06-17 15:00:00,UST/EUR,0.007,0.007,0.007,0.007,0.00,0.0
1655474400,2022-06-17 14:00:00,UST/EUR,0.007,0.007,0.007,0.007,0.00,0.0
1655470800,2022-06-17 13:00:00,UST/EUR,0.007,0.007,0.007,0.007,0.00,0.0
1655467200,2022-06-17 12:00:00,UST/EUR,0.007,0.007,0.007,0.007,0.00,0.0
1655463600,2022-06-17 11:00:00,UST/EUR,0.007,0.008,0.006,0.007,161662.64,1131.63848
1655460000,2022-06-17 10:00:00,UST/EUR,0.006,0.006,0.006,0.006,0.00,0.0
1655456400,2022-06-17 09:00:00,UST/EUR,0.006,0.006,0.006,0.006,6633.49,39.80094
1655452800,2022-06-17 08:00:00,UST/EUR,0.006,0.006,0.006,0.006,0.00,0.0
1655449200,2022-06-17 07:00:00,UST/EUR,0.006,0.006,0.006,0.006,2720.00,16.32
1655445600,2022-06-17 06:00:00,UST/EUR,0.007,0.007,0.007,0.007,0.00,0.0
1655442000,2022-06-17 05:00:00,UST/EUR,0.007,0.007,0.007,0.007,0.00,0.0
1655438400,2022-06-17 04:00:00,UST/EUR,0.007,0.007,0.007,0.007,0.00,0.0
1655434800,2022-06-17 03:00:00,UST/EUR,0.007,0.007,0.007,0.007,0.00,0.0
1655431200,2022-06-17 02:00:00,UST/EUR,0.007,0.007,0.007,0.007,0.00,0.0
1655427600,2022-06-17 01:00:00,UST/EUR,0.007,0.007,0.007,0.007,0.00,0.0
1655424000,2022-06-17 00:00:00,UST/EUR,0.007,0.007,0.007,0.007,0.00,0.0
1655420400,2022-06-16 23:00:00,UST/EUR,0.007,0.007,0.007,0.007,0.00,0.0
1655416800,2022-06-16 22:00:00,UST/EUR,0.007,0.007,0.007,0.007,0.00,0.0
1655413200,2022-06-16 21:00:00,UST/EUR,0.007,0.007,0.007,0.007,0.00,0.0
1655409600,2022-06-16 20:00:00,UST/EUR,0.007,0.007,0.007,0.007,0.00,0.0
1655406000,2022-06-16 19:00:00,UST/EUR,0.007,0.007,0.007,0.007,0.00,0.0
1655402400,2022-06-16 18:00:00,UST/EUR,0.007,0.007,0.007,0.007,0.00,0.0
1655398800,2022-06-16 17:00:00,UST/EUR,0.007,0.007,0.007,0.007,0.00,0.0
1655395200,2022-06-16 16:00:00,UST/EUR,0.007,0.007,0.007,0.007,0.00,0.0
1655391600,2022-06-16 15:00:00,UST/EUR,0.007,0.007,0.007,0.007,0.00,0.0
1655388000,2022-06-16 14:00:00,UST/EUR,0.007,0.007,0.007,0.007,1500.00,10.5
1655384400,2022-06-16 13:00:00,UST/EUR,0.007,0.007,0.007,0.007,0.00,0.0
1655380800,2022-06-16 12:00:00,UST/EUR,0.007,0.007,0.007,0.007,0.00,0.0
1655377200,2022-06-16 11:00:00,UST/EUR,0.007,0.007,0.007,0.007,0.00,0.0
1655373600,2022-06-16 10:00:00,UST/EUR,0.007,0.007,0.007,0.007,0.00,0.0
1655370000,2022-06-16 09:00:00,UST/EUR,0.007,0.007,0.007,0.007,0.00,0.0
1655366400,2022-06-16 08:00:00,UST/EUR,0.007,0.007,0.007,0.007,0.00,0.0
1655362800,2022-06-16 07:00:00,UST/EUR,0.007,0.007,0.007,0.007,0.00,0.0
1655359200,2022-06-16 06:00:00,UST/EUR,0.007,0.007,0.007,0.007,0.00,0.0
1655355600,2022-06-16 05:00:00,UST/EUR,0.007,0.007,0.007,0.007,9880.66,69.16462
1655352000,2022-06-16 04:00:00,UST/EUR,0.007,0.007,0.007,0.007,0.00,0.0
1655348400,2022-06-16 03:00:00,UST/EUR,0.007,0.007,0.007,0.007,0.00,0.0
1655344800,2022-06-16 02:00:00,UST/EUR,0.007,0.007,0.007,0.007,0.00,0.0
1655341200,2022-06-16 01:00:00,UST/EUR,0.007,0.007,0.007,0.007,0.00,0.0
1655337600,2022-06-16 00:00:00,UST/EUR,0.007,0.007,0.007,0.007,0.00,0.0
1655334000,2022-06-15 23:00:00,UST/EUR,0.007,0.007,0.007,0.007,0.00,0.0
1655330400,2022-06-15 22:00:00,UST/EUR,0.007,0.007,0.007,0.007,23030.88,161.21616
1655326800,2022-06-15 21:00:00,UST/EUR,0.007,0.007,0.007,0.007,49822.15,348.75505000000004
1655323200,2022-06-15 20:00:00,UST/EUR,0.006,0.006,0.006,0.006,26114.64,156.68784
1655319600,2022-06-15 19:00:00,UST/EUR,0.007,0.007,0.007,0.007,0.00,0.0
1655316000,2022-06-15 18:00:00,UST/EUR,0.007,0.007,0.007,0.007,0.00,0.0
1655312400,2022-06-15 17:00:00,UST/EUR,0.007,0.007,0.007,0.007,0.00,0.0
1655308800,2022-06-15 16:00:00,UST/EUR,0.007,0.007,0.007,0.007,0.00,0.0
1655305200,2022-06-15 15:00:00,UST/EUR,0.007,0.007,0.007,0.007,16439.23,115.07460999999999
1655301600,2022-06-15 14:00:00,UST/EUR,0.006,0.006,0.006,0.006,0.00,0.0
1655298000,2022-06-15 13:00:00,UST/EUR,0.006,0.006,0.006,0.006,5000.00,30.0
1655294400,2022-06-15 12:00:00,UST/EUR,0.006,0.006,0.006,0.006,0.00,0.0
1655290800,2022-06-15 11:00:00,UST/EUR,0.006,0.006,0.006,0.006,92846.42,557.07852
1655287200,2022-06-15 10:00:00,UST/EUR,0.007,0.007,0.007,0.007,0.00,0.0
1655283600,2022-06-15 09:00:00,UST/EUR,0.007,0.007,0.007,0.007,181774.25,1272.41975
1655280000,2022-06-15 08:00:00,UST/EUR,0.007,0.007,0.007,0.007,12006.26,84.04382
1655276400,2022-06-15 07:00:00,UST/EUR,0.008,0.008,0.008,0.008,0.00,0.0
1655272800,2022-06-15 06:00:00,UST/EUR,0.008,0.008,0.008,0.008,24876.25,199.01
1655269200,2022-06-15 05:00:00,UST/EUR,0.008,0.008,0.008,0.008,9927.36,79.41888
1655265600,2022-06-15 04:00:00,UST/EUR,0.008,0.008,0.008,0.008,0.00,0.0
1655262000,2022-06-15 03:00:00,UST/EUR,0.008,0.008,0.008,0.008,0.00,0.0
1655258400,2022-06-15 02:00:00,UST/EUR,0.008,0.008,0.008,0.008,0.00,0.0
1655254800,2022-06-15 01:00:00,UST/EUR,0.008,0.008,0.008,0.008,0.00,0.0
1655251200,2022-06-15 00:00:00,UST/EUR,0.008,0.008,0.008,0.008,0.00,0.0
1655247600,2022-06-14 23:00:00,UST/EUR,0.008,0.008,0.008,0.008,0.00,0.0
1655244000,2022-06-14 22:00:00,UST/EUR,0.008,0.008,0.008,0.008,0.00,0.0
1655240400,2022-06-14 21:00:00,UST/EUR,0.008,0.008,0.008,0.008,0.00,0.0
1655236800,2022-06-14 20:00:00,UST/EUR,0.008,0.008,0.008,0.008,0.00,0.0
1655233200,2022-06-14 19:00:00,UST/EUR,0.008,0.008,0.008,0.008,0.00,0.0
1655229600,2022-06-14 18:00:00,UST/EUR,0.008,0.008,0.008,0.008,6898.00,55.184000000000005
1655226000,2022-06-14 17:00:00,UST/EUR,0.007,0.007,0.007,0.007,0.00,0.0
1655222400,2022-06-14 16:00:00,UST/EUR,0.007,0.007,0.007,0.007,206820.78,1447.74546
1655218800,2022-06-14 15:00:00,UST/EUR,0.008,0.008,0.008,0.008,2500.00,20.0
1655215200,2022-06-14 14:00:00,UST/EUR,0.007,0.007,0.007,0.007,5500.00,38.5
1655211600,2022-06-14 13:00:00,UST/EUR,0.008,0.008,0.008,0.008,0.00,0.0
1655208000,2022-06-14 12:00:00,UST/EUR,0.008,0.008,0.008,0.008,5000.00,40.0
1655204400,2022-06-14 11:00:00,UST/EUR,0.007,0.007,0.007,0.007,0.00,0.0
1655200800,2022-06-14 10:00:00,UST/EUR,0.007,0.007,0.007,0.007,0.00,0.0
1655197200,2022-06-14 09:00:00,UST/EUR,0.007,0.007,0.007,0.007,0.00,0.0
1655193600,2022-06-14 08:00:00,UST/EUR,0.007,0.007,0.007,0.007,94373.83,660.61681
1655190000,2022-06-14 07:00:00,UST/EUR,0.008,0.008,0.008,0.008,0.00,0.0
1655186400,2022-06-14 06:00:00,UST/EUR,0.007,0.008,0.007,0.008,147532.57,1180.2605600000002
1655182800,2022-06-14 05:00:00,UST/EUR,0.007,0.007,0.007,0.007,0.00,0.0
1655179200,2022-06-14 04:00:00,UST/EUR,0.007,0.007,0.007,0.007,16774.68,117.42276000000001
1655175600,2022-06-14 03:00:00,UST/EUR,0.007,0.007,0.007,0.007,0.00,0.0
1655172000,2022-06-14 02:00:00,UST/EUR,0.007,0.007,0.007,0.007,4000.00,28.0
1655168400,2022-06-14 01:00:00,UST/EUR,0.007,0.007,0.007,0.007,4000.00,28.0
1655164800,2022-06-14 00:00:00,UST/EUR,0.007,0.007,0.007,0.007,7967.50,55.7725
1655161200,2022-06-13 23:00:00,UST/EUR,0.007,0.007,0.007,0.007,8917.45,62.42215000000001
1655157600,2022-06-13 22:00:00,UST/EUR,0.007,0.007,0.007,0.007,0.00,0.0
1655154000,2022-06-13 21:00:00,UST/EUR,0.007,0.007,0.007,0.007,17700.00,123.9
1655150400,2022-06-13 20:00:00,UST/EUR,0.007,0.007,0.007,0.007,32214.35,225.50045
1655146800,2022-06-13 19:00:00,UST/EUR,0.007,0.007,0.007,0.007,0.00,0.0
1655143200,2022-06-13 18:00:00,UST/EUR,0.007,0.007,0.007,0.007,0.00,0.0
1655139600,2022-06-13 17:00:00,UST/EUR,0.007,0.007,0.007,0.007,209029.25,1463.20475
1655136000,2022-06-13 16:00:00,UST/EUR,0.007,0.007,0.007,0.007,111474.37,780.32059
1655132400,2022-06-13 15:00:00,UST/EUR,0.007,0.007,0.007,0.007,117392.78,821.74946
1655128800,2022-06-13 14:00:00,UST/EUR,0.007,0.008,0.007,0.007,110372.42,772.60694
1655125200,2022-06-13 13:00:00,UST/EUR,0.007,0.007,0.007,0.007,0.00,0.0
1655121600,2022-06-13 12:00:00,UST/EUR,0.007,0.007,0.007,0.007,0.00,0.0
1655118000,2022-06-13 11:00:00,UST/EUR,0.007,0.007,0.007,0.007,0.00,0.0
1655114400,2022-06-13 10:00:00,UST/EUR,0.007,0.007,0.007,0.007,0.00,0.0
1655110800,2022-06-13 09:00:00,UST/EUR,0.007,0.007,0.007,0.007,0.00,0.0
1655107200,2022-06-13 08:00:00,UST/EUR,0.007,0.007,0.007,0.007,13000.00,91.0
1655103600,2022-06-13 07:00:00,UST/EUR,0.008,0.008,0.007,0.007,55623.78,389.36646
1655100000,2022-06-13 06:00:00,UST/EUR,0.007,0.007,0.007,0.007,0.00,0.0
1655096400,2022-06-13 05:00:00,UST/EUR,0.007,0.007,0.007,0.007,37000.00,259.0
1655092800,2022-06-13 04:00:00,UST/EUR,0.007,0.007,0.007,0.007,0.00,0.0
1655089200,2022-06-13 03:00:00,UST/EUR,0.008,0.008,0.007,0.007,60000.00,420.0
1655085600,2022-06-13 02:00:00,UST/EUR,0.009,0.009,0.009,0.009,0.00,0.0
1655082000,2022-06-13 01:00:00,UST/EUR,0.009,0.009,0.009,0.009,0.00,0.0
1655078400,2022-06-13 00:00:00,UST/EUR,0.009,0.009,0.009,0.009,0.00,0.0
1655074800,2022-06-12 23:00:00,UST/EUR,0.009,0.009,0.009,0.009,98000.00,881.9999999999999
1655071200,2022-06-12 22:00:00,UST/EUR,0.009,0.009,0.009,0.009,0.00,0.0
1655067600,2022-06-12 21:00:00,UST/EUR,0.009,0.009,0.009,0.009,0.00,0.0
1655064000,2022-06-12 20:00:00,UST/EUR,0.009,0.009,0.009,0.009,0.00,0.0
1655060400,2022-06-12 19:00:00,UST/EUR,0.007,0.009,0.007,0.009,25370.82,228.33737999999997
1655056800,2022-06-12 18:00:00,UST/EUR,0.007,0.007,0.007,0.007,0.00,0.0
1655053200,2022-06-12 17:00:00,UST/EUR,0.007,0.007,0.007,0.007,0.00,0.0
1655049600,2022-06-12 16:00:00,UST/EUR,0.008,0.008,0.007,0.007,113961.15,797.7280499999999
1655046000,2022-06-12 15:00:00,UST/EUR,0.009,0.009,0.009,0.009,0.00,0.0
1655042400,2022-06-12 14:00:00,UST/EUR,0.009,0.009,0.009,0.009,297630.56,2678.6750399999996
1655038800,2022-06-12 13:00:00,UST/EUR,0.008,0.008,0.008,0.008,1204952.11,9639.616880000001
1655035200,2022-06-12 12:00:00,UST/EUR,0.008,0.008,0.008,0.008,0.00,0.0
1655031600,2022-06-12 11:00:00,UST/EUR,0.008,0.008,0.008,0.008,2690.00,21.52
1655028000,2022-06-12 10:00:00,UST/EUR,0.008,0.008,0.008,0.008,1300.00,10.4
1655024400,2022-06-12 09:00:00,UST/EUR,0.008,0.008,0.008,0.008,3495.00,27.96
1655020800,2022-06-12 08:00:00,UST/EUR,0.007,0.007,0.007,0.007,0.00,0.0
1655017200,2022-06-12 07:00:00,UST/EUR,0.007,0.007,0.007,0.007,0.00,0.0
1655013600,2022-06-12 06:00:00,UST/EUR,0.007,0.007,0.007,0.007,14324.79,100.27353000000001
1655010000,2022-06-12 05:00:00,UST/EUR,0.008,0.008,0.007,0.007,52925.38,370.47766
1655006400,2022-06-12 04:00:00,UST/EUR,0.008,0.008,0.008,0.008,0.00,0.0
1655002800,2022-06-12 03:00:00,UST/EUR,0.008,0.008,0.008,0.008,0.00,0.0
1654999200,2022-06-12 02:00:00,UST/EUR,0.008,0.008,0.008,0.008,0.00,0.0
1654995600,2022-06-12 01:00:00,UST/EUR,0.008,0.008,0.008,0.008,0.00,0.0
1654992000,2022-06-12 00:00:00,UST/EUR,0.008,0.008,0.008,0.008,0.00,0.0
1654988400,2022-06-11 23:00:00,UST/EUR,0.008,0.008,0.008,0.008,0.00,0.0
1654984800,2022-06-11 22:00:00,UST/EUR,0.008,0.008,0.008,0.008,0.00,0.0
1654981200,2022-06-11 21:00:00,UST/EUR,0.008,0.008,0.008,0.008,107276.63,858.2130400000001
1654977600,2022-06-11 20:00:00,UST/EUR,0.008,0.008,0.008,0.008,0.00,0.0
1654974000,2022-06-11 19:00:00,UST/EUR,0.008,0.008,0.008,0.008,3000.00,24.0
1654970400,2022-06-11 18:00:00,UST/EUR,0.009,0.009,0.009,0.009,6000.00,53.99999999999999
1654966800,2022-06-11 17:00:00,UST/EUR,0.009,0.009,0.009,0.009,0.00,0.0
1654963200,2022-06-11 16:00:00,UST/EUR,0.009,0.009,0.009,0.009,0.00,0.0
1654959600,2022-06-11 15:00:00,UST/EUR,0.009,0.009,0.009,0.009,0.00,0.0
1654956000,2022-06-11 14:00:00,UST/EUR,0.009,0.009,0.009,0.009,100000.00,899.9999999999999
1654952400,2022-06-11 13:00:00,UST/EUR,0.009,0.009,0.009,0.009,0.00,0.0
1654948800,2022-06-11 12:00:00,UST/EUR,0.008,0.009,0.008,0.009,14500.14,130.50125999999997
1654945200,2022-06-11 11:00:00,UST/EUR,0.008,0.008,0.008,0.008,280925.75,2247.406
1654941600,2022-06-11 10:00:00,UST/EUR,0.008,0.008,0.008,0.008,13244.68,105.95744
1654938000,2022-06-11 09:00:00,UST/EUR,0.008,0.008,0.008,0.008,10300.00,82.4
1654934400,2022-06-11 08:00:00,UST/EUR,0.009,0.009,0.008,0.008,57366.10,458.9288
1654930800,2022-06-11 07:00:00,UST/EUR,0.009,0.009,0.009,0.009,5805.55,52.24995
1654927200,2022-06-11 06:00:00,UST/EUR,0.009,0.009,0.008,0.008,25861.87,206.89496
1654923600,2022-06-11 05:00:00,UST/EUR,0.009,0.009,0.009,0.009,1200.00,10.799999999999999
1654920000,2022-06-11 04:00:00,UST/EUR,0.009,0.009,0.009,0.009,0.00,0.0
1654916400,2022-06-11 03:00:00,UST/EUR,0.009,0.009,0.009,0.009,0.00,0.0
1654912800,2022-06-11 02:00:00,UST/EUR,0.009,0.009,0.009,0.009,77.72,0.69948
1654909200,2022-06-11 01:00:00,UST/EUR,0.009,0.009,0.009,0.009,108962.26,980.6603399999999
1654905600,2022-06-11 00:00:00,UST/EUR,0.010,0.010,0.010,0.010,0.00,0.0
1654902000,2022-06-10 23:00:00,UST/EUR,0.010,0.010,0.010,0.010,0.00,0.0
1654898400,2022-06-10 22:00:00,UST/EUR,0.010,0.010,0.010,0.010,0.00,0.0
1654894800,2022-06-10 21:00:00,UST/EUR,0.010,0.010,0.010,0.010,5000.00,50.0
1654891200,2022-06-10 20:00:00,UST/EUR,0.009,0.009,0.009,0.009,3919.44,35.27496
1654887600,2022-06-10 19:00:00,UST/EUR,0.009,0.009,0.009,0.009,5600.00,50.4
1654884000,2022-06-10 18:00:00,UST/EUR,0.009,0.009,0.008,0.009,148053.04,1332.4773599999999
1654880400,2022-06-10 17:00:00,UST/EUR,0.009,0.010,0.008,0.008,226543.81,1812.35048
1654876800,2022-06-10 16:00:00,UST/EUR,0.010,0.010,0.009,0.009,59461.27,535.1514299999999
1654873200,2022-06-10 15:00:00,UST/EUR,0.010,0.010,0.010,0.010,0.00,0.0
1654869600,2022-06-10 14:00:00,UST/EUR,0.010,0.010,0.010,0.010,6734.47,67.3447
1654866000,2022-06-10 13:00:00,UST/EUR,0.011,0.011,0.010,0.010,10214.38,102.1438
1654862400,2022-06-10 12:00:00,UST/EUR,0.011,0.011,0.011,0.011,23261.87,255.88056999999998
1654858800,2022-06-10 11:00:00,UST/EUR,0.011,0.011,0.011,0.011,0.00,0.0
1654855200,2022-06-10 10:00:00,UST/EUR,0.011,0.011,0.011,0.011,0.00,0.0
1654851600,2022-06-10 09:00:00,UST/EUR,0.011,0.011,0.011,0.011,0.00,0.0
1654848000,2022-06-10 08:00:00,UST/EUR,0.011,0.012,0.011,0.011,11249.84,123.74824
1654844400,2022-06-10 07:00:00,UST/EUR,0.012,0.012,0.012,0.012,9741.66,116.89992
1654840800,2022-06-10 06:00:00,UST/EUR,0.011,0.011,0.011,0.011,41.82,0.46002
1654837200,2022-06-10 05:00:00,UST/EUR,0.011,0.011,0.011,0.011,0.00,0.0
1654833600,2022-06-10 04:00:00,UST/EUR,0.011,0.011,0.011,0.011,0.00,0.0
1654830000,2022-06-10 03:00:00,UST/EUR,0.011,0.011,0.011,0.011,0.00,0.0
1654826400,2022-06-10 02:00:00,UST/EUR,0.011,0.011,0.011,0.011,0.00,0.0
1654822800,2022-06-10 01:00:00,UST/EUR,0.011,0.011,0.011,0.011,958.18,10.539979999999998
1654819200,2022-06-10 00:00:00,UST/EUR,0.011,0.011,0.011,0.011,0.00,0.0
1654815600,2022-06-09 23:00:00,UST/EUR,0.011,0.011,0.011,0.011,0.00,0.0
1654812000,2022-06-09 22:00:00,UST/EUR,0.011,0.011,0.011,0.011,0.00,0.0
1654808400,2022-06-09 21:00:00,UST/EUR,0.011,0.011,0.011,0.011,17473.13,192.20443
1654804800,2022-06-09 20:00:00,UST/EUR,0.010,0.010,0.010,0.010,1000.00,10.0
1654801200,2022-06-09 19:00:00,UST/EUR,0.010,0.010,0.010,0.010,11200.00,112.0
1654797600,2022-06-09 18:00:00,UST/EUR,0.010,0.010,0.010,0.010,12526.45,125.26450000000001
1654794000,2022-06-09 17:00:00,UST/EUR,0.010,0.010,0.010,0.010,33047.00,330.47
1654790400,2022-06-09 16:00:00,UST/EUR,0.010,0.010,0.010,0.010,960.00,9.6
1654786800,2022-06-09 15:00:00,UST/EUR,0.010,0.011,0.010,0.010,13092.50,130.925
1654783200,2022-06-09 14:00:00,UST/EUR,0.009,0.010,0.009,0.010,12211.28,122.11280000000001
1654779600,2022-06-09 13:00:00,UST/EUR,0.010,0.010,0.010,0.010,0.00,0.0
1654776000,2022-06-09 12:00:00,UST/EUR,0.010,0.010,0.010,0.010,0.00,0.0
1654772400,2022-06-09 11:00:00,UST/EUR,0.010,0.010,0.010,0.010,3063.00,30.63
