https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume HNT,Volume BTC
1644537600,2022-02-11 00:00:00,HNT/BTC,0.000664,0.0006994,0.000637,0.0006442,2298.40277846,1.5607885398277
1644451200,2022-02-10 00:00:00,HNT/BTC,0.0006893,0.0007081,0.0006536,0.0006699,1656.93037866,1.117282177665772
1644364800,2022-02-09 00:00:00,HNT/BTC,0.0006673,0.0007279,0.000637,0.0006841,2078.83856418,1.439994601923627
1644278400,2022-02-08 00:00:00,HNT/BTC,0.0006909,0.0007062,0.0006497,0.0006627,605.99897473,0.405887378944364
1644192000,2022-02-07 00:00:00,HNT/BTC,0.0007221,0.000761,0.0006917,0.0006917,483.64077845,0.354979759691232
1644105600,2022-02-06 00:00:00,HNT/BTC,0.0007364,0.0007555,0.0007051,0.0007221,560.84577573,0.404406287803676
1644019200,2022-02-05 00:00:00,HNT/BTC,0.0006686,0.0007665,0.0006652,0.0007364,1890.67558975,1.379477438297065
1643932800,2022-02-04 00:00:00,HNT/BTC,0.0006951,0.0007145,0.0006585,0.0006638,2029.31582499,1.381417999107188
1643846400,2022-02-03 00:00:00,HNT/BTC,0.0006869,0.0007124,0.0006646,0.0007026,885.43085978,0.605578207170195
1643760000,2022-02-02 00:00:00,HNT/BTC,0.0007062,0.0007618,0.0006776,0.0006893,2983.5652441,2.098314613055521
1643673600,2022-02-01 00:00:00,HNT/BTC,0.0007252,0.0007797,0.000691,0.0007062,1163.05563907,0.838120246128259
1643587200,2022-01-31 00:00:00,HNT/BTC,0.0007622,0.0007659,0.0007185,0.0007225,1426.24566487,1.049924047538524
1643500800,2022-01-30 00:00:00,HNT/BTC,0.0007112,0.0007749,0.0007011,0.0007636,1454.13787016,1.069126318485152
1643414400,2022-01-29 00:00:00,HNT/BTC,0.0007099,0.0007463,0.0007034,0.0007083,739.26028841,0.53800044211913
1643328000,2022-01-28 00:00:00,HNT/BTC,0.0007607,0.0007722,0.0007075,0.0007107,1093.83547693,0.802544315065252
1643241600,2022-01-27 00:00:00,HNT/BTC,0.0007859,0.0008708,0.0007424,0.0007578,3831.94171471,2.996117366690153
1643155200,2022-01-26 00:00:00,HNT/BTC,0.0006919,0.0008125,0.0006807,0.0007879,3085.19543282,2.336422605741825
1643068800,2022-01-25 00:00:00,HNT/BTC,0.0006185,0.0007031,0.0006185,0.0006913,1410.96635801,0.941831996853168
1642982400,2022-01-24 00:00:00,HNT/BTC,0.0006587,0.0006957,0.0005975,0.0006134,2778.51186631,1.770100990418704
1642896000,2022-01-23 00:00:00,HNT/BTC,0.0006374,0.0006667,0.0006272,0.0006556,911.57386253,0.59115426412523
1642809600,2022-01-22 00:00:00,HNT/BTC,0.0006663,0.0007261,0.0005728,0.0006408,4250.02107226,2.706498037174313
1642723200,2022-01-21 00:00:00,HNT/BTC,0.0006981,0.000718,0.0006617,0.0006618,2438.83475118,1.68564594667818
1642636800,2022-01-20 00:00:00,HNT/BTC,0.0006786,0.0007269,0.0006617,0.0006963,1843.62251905,1.288812375443549
1642550400,2022-01-19 00:00:00,HNT/BTC,0.0007285,0.0007498,0.0006741,0.0006741,934.85512626,0.656800392423162
1642464000,2022-01-18 00:00:00,HNT/BTC,0.0007775,0.0008391,0.0007125,0.0007338,3257.74652998,2.453067000292331
1642377600,2022-01-17 00:00:00,HNT/BTC,0.0007804,0.0007909,0.0007441,0.0007833,1396.31582739,1.068563614403496
1642291200,2022-01-16 00:00:00,HNT/BTC,0.0007843,0.0008883,0.0007721,0.0007864,2507.53385338,2.027276149294229
1642204800,2022-01-15 00:00:00,HNT/BTC,0.0007708,0.0008204,0.0007392,0.0007811,1488.06248218,1.168217229645098
1642118400,2022-01-14 00:00:00,HNT/BTC,0.00076,0.0007938,0.000742,0.000771,1784.27362836,1.368114302972969
1642032000,2022-01-13 00:00:00,HNT/BTC,0.0008105,0.0009,0.00076,0.0007635,4158.28193079,3.357461344868552
1641945600,2022-01-12 00:00:00,HNT/BTC,0.0007816,0.0008354,0.0007626,0.0008074,2005.02934688,1.603132365041716
1641859200,2022-01-11 00:00:00,HNT/BTC,0.0007532,0.0008008,0.00072,0.0007783,2325.00113354,1.752919955081774
1641772800,2022-01-10 00:00:00,HNT/BTC,0.0008169,0.0008227,0.0007112,0.0007547,2625.0721741,2.027593027764577
1641686400,2022-01-09 00:00:00,HNT/BTC,0.0008323,0.0008989,0.0007694,0.0007916,891.6055349,0.718233349027011
1641600000,2022-01-08 00:00:00,HNT/BTC,0.0008524,0.0009244,0.0007599,0.0008077,1464.08957834,1.221355977426243
1641513600,2022-01-07 00:00:00,HNT/BTC,0.0009349,0.0009741,0.0008521,0.0008564,2421.13961721,2.142347245970004
1641427200,2022-01-06 00:00:00,HNT/BTC,0.0008889,0.0009454,0.0008575,0.0009294,2043.82879224,1.819616780635962
1641340800,2022-01-05 00:00:00,HNT/BTC,0.0006503,0.0010314,0.0006503,0.0008916,5093.7804028,4.825160888079727
