https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ETH,Volume QTUM
1663470000000,2022-09-18 03:00:00,QTUM/ETH,0.00209853,0.00210561,0.00209168,0.00209634,0.687809154,328.1
1663466400000,2022-09-18 02:00:00,QTUM/ETH,0.00210825,0.0021091,0.00209594,0.00209594,0.6530949040000001,311.6
1663462800000,2022-09-18 01:00:00,QTUM/ETH,0.00210931,0.00211182,0.00209906,0.00210339,0.757641078,360.2
1663459200000,2022-09-18 00:00:00,QTUM/ETH,0.00209689,0.00211576,0.00209471,0.00211001,0.7258434399999999,344.0
1663455600000,2022-09-17 23:00:00,QTUM/ETH,0.00209741,0.0021032,0.00209034,0.00209689,0.550433625,262.5
1663452000000,2022-09-17 22:00:00,QTUM/ETH,0.00210772,0.00211362,0.00209359,0.00209732,0.7156055840000001,341.2
1663448400000,2022-09-17 21:00:00,QTUM/ETH,0.00209721,0.0021192,0.00209719,0.00211267,0.717673999,339.7
1663444800000,2022-09-17 20:00:00,QTUM/ETH,0.00209425,0.00210527,0.0020914,0.00209936,0.7234394560000001,344.6
1663441200000,2022-09-17 19:00:00,QTUM/ETH,0.0020882,0.00209614,0.00208511,0.00209195,0.647458525,309.5
1663437600000,2022-09-17 18:00:00,QTUM/ETH,0.00208652,0.00209087,0.00207957,0.00208642,0.545807472,261.6
1663434000000,2022-09-17 17:00:00,QTUM/ETH,0.00209398,0.00209779,0.00208011,0.00208663,0.703402973,337.1
1663430400000,2022-09-17 16:00:00,QTUM/ETH,0.00211743,0.00211877,0.00208891,0.00209699,0.668310713,318.7
1663426800000,2022-09-17 15:00:00,QTUM/ETH,0.00211757,0.00212351,0.00210621,0.00211877,0.626308412,295.6
1663423200000,2022-09-17 14:00:00,QTUM/ETH,0.00212863,0.00213681,0.00211725,0.00211725,0.6675689250000001,315.3
1663419600000,2022-09-17 13:00:00,QTUM/ETH,0.00212605,0.00213523,0.00212121,0.00212883,0.6624918959999999,311.2
1663416000000,2022-09-17 12:00:00,QTUM/ETH,0.00212672,0.00213432,0.00212175,0.0021222,0.60525144,285.2
1663412400000,2022-09-17 11:00:00,QTUM/ETH,0.00211902,0.00212819,0.00211392,0.00212599,0.7547264499999999,355.0
1663408800000,2022-09-17 10:00:00,QTUM/ETH,0.0021145,0.0021255,0.00211179,0.00211681,0.6181085199999999,292.0
1663405200000,2022-09-17 09:00:00,QTUM/ETH,0.00211397,0.00212308,0.00211183,0.00211999,0.610133122,287.8
1663401600000,2022-09-17 08:00:00,QTUM/ETH,0.00211539,0.00212145,0.0021116,0.00211235,0.727704575,344.5
1663398000000,2022-09-17 07:00:00,QTUM/ETH,0.00210437,0.00211747,0.00210437,0.002115,0.7006995,331.3
1663394400000,2022-09-17 06:00:00,QTUM/ETH,0.0021008,0.00211357,0.00209758,0.00210894,0.594088398,281.7
1663390800000,2022-09-17 05:00:00,QTUM/ETH,0.00209771,0.00210372,0.00209335,0.00209732,0.626469484,298.7
1663387200000,2022-09-17 04:00:00,QTUM/ETH,0.00209767,0.00210464,0.00209439,0.00210116,0.6942232639999999,330.4
1663383600000,2022-09-17 03:00:00,QTUM/ETH,0.00210518,0.00210518,0.00209145,0.00209566,0.615704908,293.8
1663380000000,2022-09-17 02:00:00,QTUM/ETH,0.0021022,0.00210804,0.00209601,0.00210327,0.648648468,308.4
1663376400000,2022-09-17 01:00:00,QTUM/ETH,0.00209356,0.00210579,0.00208894,0.00209759,0.700175542,333.8
1663372800000,2022-09-17 00:00:00,QTUM/ETH,0.0020943,0.0021081,0.00208937,0.00209927,0.5529477179999999,263.4
1663369200000,2022-09-16 23:00:00,QTUM/ETH,0.00208605,0.00209803,0.00208605,0.00209289,0.712419756,340.4
1663365600000,2022-09-16 22:00:00,QTUM/ETH,0.00208915,0.00209348,0.00207964,0.00208612,0.640230228,306.9
1663362000000,2022-09-16 21:00:00,QTUM/ETH,0.00208947,0.00209431,0.002078,0.00208609,0.6806911670000001,326.3
1663358400000,2022-09-16 20:00:00,QTUM/ETH,0.00208752,0.00209697,0.00208128,0.0020928,0.64228032,306.9
1663354800000,2022-09-16 19:00:00,QTUM/ETH,0.00207988,0.00209012,0.00206867,0.00209012,0.6075978839999999,290.7
1663351200000,2022-09-16 18:00:00,QTUM/ETH,0.00208078,0.00208402,0.00207325,0.00207896,0.6974910799999999,335.5
1663347600000,2022-09-16 17:00:00,QTUM/ETH,0.0020698,0.00208595,0.00205959,0.00207858,0.741429486,356.7
1663344000000,2022-09-16 16:00:00,QTUM/ETH,0.00205047,0.00207128,0.00204998,0.00206988,0.636902076,307.7
1663340400000,2022-09-16 15:00:00,QTUM/ETH,0.00204635,0.00205702,0.00204379,0.00204765,0.621461775,303.5
1663336800000,2022-09-16 14:00:00,QTUM/ETH,0.00204768,0.00205595,0.0020391,0.00204957,0.6733691001214865,328.54164538
1663333200000,2022-09-16 13:00:00,QTUM/ETH,0.00202552,0.00205,0.00202338,0.00204731,0.6593632898780363,322.06323902
1663329600000,2022-09-16 12:00:00,QTUM/ETH,0.00202076,0.00203533,0.00201611,0.00203112,0.609539112,300.1
1663326000000,2022-09-16 11:00:00,QTUM/ETH,0.00201784,0.00203161,0.00201359,0.00201631,0.544605331,270.1
1663322400000,2022-09-16 10:00:00,QTUM/ETH,0.00201435,0.00202477,0.00201307,0.00201992,0.575273216,284.8
1663318800000,2022-09-16 09:00:00,QTUM/ETH,0.00202432,0.00202432,0.00200933,0.00201411,0.659218203,327.3
1663315200000,2022-09-16 08:00:00,QTUM/ETH,0.00201808,0.00203619,0.00201371,0.00202429,0.64169993,317.0
1663311600000,2022-09-16 07:00:00,QTUM/ETH,0.00202081,0.0020302,0.0020161,0.00202024,0.63233512,313.0
1663308000000,2022-09-16 06:00:00,QTUM/ETH,0.00202402,0.00203174,0.00202082,0.00202299,0.6554487600000001,324.0
1663304400000,2022-09-16 05:00:00,QTUM/ETH,0.00202711,0.00203725,0.00200658,0.00202394,0.634909978,313.7
1663300800000,2022-09-16 04:00:00,QTUM/ETH,0.00202479,0.00203444,0.00201924,0.00202602,0.6031461539999999,297.7
1663297200000,2022-09-16 03:00:00,QTUM/ETH,0.00202657,0.00202927,0.00201852,0.00202312,0.6662134160000001,329.3
1663293600000,2022-09-16 02:00:00,QTUM/ETH,0.00202155,0.00202825,0.00200988,0.00202519,0.6715530040000001,331.6
1663290000000,2022-09-16 01:00:00,QTUM/ETH,0.00202763,0.00203055,0.00201184,0.00202394,0.6047532720000001,298.8
1663286400000,2022-09-16 00:00:00,QTUM/ETH,0.00202763,0.00203853,0.00202155,0.00203203,0.5835990160000001,287.2
1663282800000,2022-09-15 23:00:00,QTUM/ETH,0.00203074,0.00203191,0.00201717,0.00203134,0.63885643,314.5
1663279200000,2022-09-15 22:00:00,QTUM/ETH,0.00202307,0.00203369,0.00201533,0.00202753,0.608867259,300.3
1663275600000,2022-09-15 21:00:00,QTUM/ETH,0.00200627,0.00202,0.00199851,0.00201844,0.6004858999999999,297.5
1663272000000,2022-09-15 20:00:00,QTUM/ETH,0.00200236,0.00200726,0.00199227,0.0020026,0.6908970000000001,345.0
1663268400000,2022-09-15 19:00:00,QTUM/ETH,0.00199878,0.00201185,0.00199716,0.00200465,0.63146475,315.0
1663264800000,2022-09-15 18:00:00,QTUM/ETH,0.00199502,0.00200662,0.0019927,0.00200391,0.722609946,360.6
1663261200000,2022-09-15 17:00:00,QTUM/ETH,0.00199519,0.0020021,0.00198798,0.00199699,0.706335363,353.7
1663257600000,2022-09-15 16:00:00,QTUM/ETH,0.00200509,0.00201022,0.00199433,0.00199951,0.638843445,319.5
1663254000000,2022-09-15 15:00:00,QTUM/ETH,0.00199495,0.00201407,0.00198147,0.00199779,0.6698589870000001,335.3
1663250400000,2022-09-15 14:00:00,QTUM/ETH,0.00192346,0.00199306,0.00191944,0.00199134,0.6849362234648231,343.95744748
1663246800000,2022-09-15 13:00:00,QTUM/ETH,0.00191676,0.00192643,0.001911,0.001922,0.566029,294.5
1663243200000,2022-09-15 12:00:00,QTUM/ETH,0.00191267,0.00192192,0.00190911,0.00192192,0.577921344,300.7
1663239600000,2022-09-15 11:00:00,QTUM/ETH,0.00190801,0.00192098,0.00190555,0.00191792,0.579979008,302.4
1663236000000,2022-09-15 10:00:00,QTUM/ETH,0.00191481,0.00191772,0.0019042,0.00190831,0.656267809,343.9
1663232400000,2022-09-15 09:00:00,QTUM/ETH,0.00189392,0.00191517,0.00189204,0.00191198,0.6202463119999999,324.4
1663228800000,2022-09-15 08:00:00,QTUM/ETH,0.00187664,0.00189518,0.00187412,0.00189054,0.53785863,284.5
1663225200000,2022-09-15 07:00:00,QTUM/ETH,0.00192463,0.00198097,0.00187472,0.00188336,0.5293865560495472,281.08622677
1663221600000,2022-09-15 06:00:00,QTUM/ETH,0.00187425,0.00192713,0.00186757,0.00192343,0.6413861446296629,333.45957203
1663218000000,2022-09-15 05:00:00,QTUM/ETH,0.00187191,0.00189393,0.00187089,0.00187093,0.545001909,291.3
1663214400000,2022-09-15 04:00:00,QTUM/ETH,0.00186754,0.00187949,0.0018634,0.00187734,0.525279732,279.8
1663210800000,2022-09-15 03:00:00,QTUM/ETH,0.00186653,0.00187717,0.00186331,0.00186937,0.612779486,327.8
1663207200000,2022-09-15 02:00:00,QTUM/ETH,0.00187744,0.00188785,0.00185158,0.00186362,0.562440516,301.8
1663203600000,2022-09-15 01:00:00,QTUM/ETH,0.00187874,0.00189872,0.00187733,0.00188384,0.6148853759999999,326.4
1663200000000,2022-09-15 00:00:00,QTUM/ETH,0.00186676,0.00188438,0.00186388,0.00188438,0.173928274,92.3
1663196400000,2022-09-14 23:00:00,QTUM/ETH,0.0018857,0.00189724,0.00187764,0.00188624,0.553988688,293.7
1663192800000,2022-09-14 22:00:00,QTUM/ETH,0.00190514,0.0019078,0.00188084,0.00188251,0.510913213981175,271.39999999
1663189200000,2022-09-14 21:00:00,QTUM/ETH,0.00191638,0.00192017,0.00190409,0.00190747,0.624314931,327.3
1663185600000,2022-09-14 20:00:00,QTUM/ETH,0.0019194,0.00192432,0.00191376,0.00191588,0.6370301,332.5
1663182000000,2022-09-14 19:00:00,QTUM/ETH,0.00193177,0.00193539,0.00191767,0.00191933,0.603629285,314.5
1663178400000,2022-09-14 18:00:00,QTUM/ETH,0.00191881,0.00193758,0.00190715,0.00193007,0.5799758031006084,300.49469869
1663174800000,2022-09-14 17:00:00,QTUM/ETH,0.00192427,0.0019289,0.00191566,0.00192042,0.651214422,339.1
1663171200000,2022-09-14 16:00:00,QTUM/ETH,0.00192135,0.00193078,0.0019146,0.00193078,0.635805854,329.3
1663167600000,2022-09-14 15:00:00,QTUM/ETH,0.00191142,0.00192494,0.00190971,0.00192302,0.63651962,331.0
1663164000000,2022-09-14 14:00:00,QTUM/ETH,0.00191533,0.00192415,0.00190596,0.00191201,0.673218721,352.1
1663160400000,2022-09-14 13:00:00,QTUM/ETH,0.00191844,0.00192411,0.00190367,0.00191178,0.597813606,312.7
1663156800000,2022-09-14 12:00:00,QTUM/ETH,0.00191281,0.00192753,0.00190375,0.00191573,0.639868368819912,334.0075944
1663153200000,2022-09-14 11:00:00,QTUM/ETH,0.00191493,0.00191748,0.00190454,0.0019111,0.61097867,319.7
1663149600000,2022-09-14 10:00:00,QTUM/ETH,0.00190538,0.00192134,0.00190538,0.00191741,0.594972323,310.3
1663146000000,2022-09-14 09:00:00,QTUM/ETH,0.00190904,0.00191727,0.00190569,0.00190958,0.609346978,319.1
1663142400000,2022-09-14 08:00:00,QTUM/ETH,0.00188347,0.00191523,0.00188347,0.00191052,0.49769046,260.5
1663138800000,2022-09-14 07:00:00,QTUM/ETH,0.00190048,0.00190937,0.00187864,0.00188843,0.512708745,271.5
1663135200000,2022-09-14 06:00:00,QTUM/ETH,0.00190394,0.00191153,0.00189509,0.0019007,0.66125353,347.9
1663131600000,2022-09-14 05:00:00,QTUM/ETH,0.00190257,0.00191703,0.00189053,0.001911,0.6766851,354.1
1663128000000,2022-09-14 04:00:00,QTUM/ETH,0.00192403,0.00192573,0.00189971,0.00190107,0.25303241699999995,133.1
1663110000000,2022-09-13 23:00:00,QTUM/ETH,0.00190291,0.00192493,0.00190291,0.00192323,0.56927608,296.0
1663106400000,2022-09-13 22:00:00,QTUM/ETH,0.00190462,0.00191148,0.00189699,0.0019045,0.3496662,183.6
1663095600000,2022-09-13 19:00:00,QTUM/ETH,0.0019232,0.0019232,0.0018985,0.0018985,0.5623357,296.2
1663092000000,2022-09-13 18:00:00,QTUM/ETH,0.00190544,0.00192287,0.0019039,0.00192137,0.558350122,290.6
1663088400000,2022-09-13 17:00:00,QTUM/ETH,0.00191691,0.00191691,0.0018976,0.00190432,0.6168092479999999,323.9
1663084800000,2022-09-13 16:00:00,QTUM/ETH,0.00193091,0.00193815,0.00191601,0.00191692,0.680123216,354.8
1663081200000,2022-09-13 15:00:00,QTUM/ETH,0.00193125,0.00193646,0.00192742,0.00192892,0.5553360679999999,287.9
1663077600000,2022-09-13 14:00:00,QTUM/ETH,0.0019317,0.00194619,0.00192048,0.00193318,0.62441714,323.0
1663074000000,2022-09-13 13:00:00,QTUM/ETH,0.00189024,0.00193849,0.00189024,0.00192899,0.676303894,350.6
1663070400000,2022-09-13 12:00:00,QTUM/ETH,0.0018881,0.00194487,0.00187361,0.00190841,0.7937850446052394,415.94051834
1663066800000,2022-09-13 11:00:00,QTUM/ETH,0.00188489,0.00189415,0.00188382,0.00189144,0.662382288,350.2
1663063200000,2022-09-13 10:00:00,QTUM/ETH,0.00189573,0.00189989,0.00188377,0.00188573,0.541393083,287.1
1663059600000,2022-09-13 09:00:00,QTUM/ETH,0.00191002,0.00191878,0.00188528,0.00189013,0.657387214,347.8
1663056000000,2022-09-13 08:00:00,QTUM/ETH,0.00192001,0.00192769,0.00191114,0.00191143,0.615098174,321.8
1663052400000,2022-09-13 07:00:00,QTUM/ETH,0.00190532,0.00191933,0.00190405,0.00191422,0.6816537420000001,356.1
1663048800000,2022-09-13 06:00:00,QTUM/ETH,0.00190627,0.00198917,0.00189376,0.00190526,0.57729378,303.0
1663045200000,2022-09-13 05:00:00,QTUM/ETH,0.00189952,0.00199216,0.00189569,0.00197477,0.6334379700618039,320.76544107
1663041600000,2022-09-13 04:00:00,QTUM/ETH,0.0019105,0.00191497,0.00189501,0.00190151,0.586425684,308.4
1663038000000,2022-09-13 03:00:00,QTUM/ETH,0.00190518,0.00191626,0.00189708,0.00190716,0.612389076,321.1
1663034400000,2022-09-13 02:00:00,QTUM/ETH,0.00190891,0.00191629,0.00190507,0.00190978,0.57006933,298.5
1663030800000,2022-09-13 01:00:00,QTUM/ETH,0.00192413,0.00192498,0.00190466,0.0019098,0.63328968,331.6
1663027200000,2022-09-13 00:00:00,QTUM/ETH,0.00192256,0.00192992,0.00191097,0.00192907,0.54399774,282.0
1663023600000,2022-09-12 23:00:00,QTUM/ETH,0.00192587,0.00193125,0.0019185,0.00192514,0.640301564,332.6
1663020000000,2022-09-12 22:00:00,QTUM/ETH,0.00192078,0.00193417,0.00192078,0.00193099,0.603241276,312.4
1663016400000,2022-09-12 21:00:00,QTUM/ETH,0.00192622,0.00193799,0.00192016,0.00192564,0.554776884,288.1
1663012800000,2022-09-12 20:00:00,QTUM/ETH,0.00191874,0.00193125,0.00191694,0.00192586,0.6205120919999999,322.2
1663009200000,2022-09-12 19:00:00,QTUM/ETH,0.00191366,0.00192612,0.00191366,0.00192119,0.527750893,274.7
1663005600000,2022-09-12 18:00:00,QTUM/ETH,0.00192545,0.00192545,0.00191002,0.00191469,0.63950646,334.0
1663002000000,2022-09-12 17:00:00,QTUM/ETH,0.00192,0.00192949,0.00191315,0.00191315,0.585997845,306.3
1662998400000,2022-09-12 16:00:00,QTUM/ETH,0.00194086,0.00194086,0.00191267,0.0019201,0.6161600899999999,320.9
1662994800000,2022-09-12 15:00:00,QTUM/ETH,0.00194172,0.0019445,0.001931,0.00193416,0.592626624,306.4
1662991200000,2022-09-12 14:00:00,QTUM/ETH,0.00194116,0.00194376,0.00192686,0.0019397,0.6207039999999999,320.0
1662987600000,2022-09-12 13:00:00,QTUM/ETH,0.0019385,0.00194298,0.00193372,0.00193639,0.596214481,307.9
1662984000000,2022-09-12 12:00:00,QTUM/ETH,0.00193326,0.00194305,0.0019293,0.00193784,0.536006544,276.6
1662980400000,2022-09-12 11:00:00,QTUM/ETH,0.00194072,0.00194276,0.00192445,0.00193539,0.562037256,290.4
1662976800000,2022-09-12 10:00:00,QTUM/ETH,0.00191814,0.00194142,0.00191487,0.00193851,0.5738883080776461,296.04609111
1662973200000,2022-09-12 09:00:00,QTUM/ETH,0.00192089,0.00192483,0.0019119,0.00192323,0.606586742,315.4
1662969600000,2022-09-12 08:00:00,QTUM/ETH,0.00189908,0.00192222,0.00189303,0.00191753,0.58101159,303.0
1662966000000,2022-09-12 07:00:00,QTUM/ETH,0.00190808,0.00191111,0.00189188,0.00189409,0.5017444409999999,264.9
1662962400000,2022-09-12 06:00:00,QTUM/ETH,0.00190245,0.00191147,0.00189409,0.00190504,0.508455176,266.9
1662958800000,2022-09-12 05:00:00,QTUM/ETH,0.00190364,0.00191401,0.00188671,0.00190688,0.6351817280000001,333.1
1662955200000,2022-09-12 04:00:00,QTUM/ETH,0.00190315,0.00190935,0.00189982,0.00190547,0.621373767,326.1
1662951600000,2022-09-12 03:00:00,QTUM/ETH,0.00190384,0.00191225,0.00189066,0.00190061,0.694672955,365.5
1662948000000,2022-09-12 02:00:00,QTUM/ETH,0.00191565,0.00192046,0.00189233,0.00190497,0.6141623279999999,322.4
1662944400000,2022-09-12 01:00:00,QTUM/ETH,0.00187052,0.00191667,0.00186226,0.00191513,0.5163190480000001,269.6
1662940800000,2022-09-12 00:00:00,QTUM/ETH,0.00187404,0.00187579,0.00185977,0.00187193,0.534810401,285.7
1662937200000,2022-09-11 23:00:00,QTUM/ETH,0.0018738,0.00187994,0.00186961,0.00187003,0.703505286,376.2
1662933600000,2022-09-11 22:00:00,QTUM/ETH,0.00187352,0.00188315,0.00186693,0.00187302,0.6244648679999999,333.4
1662930000000,2022-09-11 21:00:00,QTUM/ETH,0.0018728,0.00188116,0.00186272,0.00186882,0.569803218,304.9
1662926400000,2022-09-11 20:00:00,QTUM/ETH,0.0018771,0.00187914,0.00186297,0.0018697,0.559919058981303,299.46999999
1662922800000,2022-09-11 19:00:00,QTUM/ETH,0.00188207,0.00188307,0.00187469,0.00187558,0.5011549759999999,267.2
1662919200000,2022-09-11 18:00:00,QTUM/ETH,0.00188469,0.00188469,0.00188055,0.00188404,0.6194723520000001,328.8
1662915600000,2022-09-11 17:00:00,QTUM/ETH,0.00189101,0.00189567,0.00188226,0.00188302,0.621019996,329.8
1662912000000,2022-09-11 16:00:00,QTUM/ETH,0.00188134,0.00189204,0.00188134,0.00189203,0.5882321269999999,310.9
1662908400000,2022-09-11 15:00:00,QTUM/ETH,0.00188244,0.00188628,0.0018808,0.00188365,0.567543745,301.3
1662904800000,2022-09-11 14:00:00,QTUM/ETH,0.00187823,0.00188622,0.00187407,0.00188378,0.54347053,288.5
1662901200000,2022-09-11 13:00:00,QTUM/ETH,0.00187887,0.00188593,0.00187269,0.00187679,0.49171897999999997,262.0
1662897600000,2022-09-11 12:00:00,QTUM/ETH,0.00187738,0.00188081,0.00187207,0.00187841,0.6157427980000001,327.8
1662894000000,2022-09-11 11:00:00,QTUM/ETH,0.00188652,0.00188887,0.00187361,0.00187583,0.6023290130000001,321.1
1662890400000,2022-09-11 10:00:00,QTUM/ETH,0.00188285,0.00189039,0.00187985,0.0018854,0.58899896,312.4
1662886800000,2022-09-11 09:00:00,QTUM/ETH,0.00189083,0.00189228,0.00188039,0.00188074,0.533942086,283.9
1662883200000,2022-09-11 08:00:00,QTUM/ETH,0.00188311,0.00189326,0.00188311,0.00188966,0.535907576,283.6
1662879600000,2022-09-11 07:00:00,QTUM/ETH,0.00187873,0.00189051,0.00187873,0.00188609,0.562243429,298.1
1662876000000,2022-09-11 06:00:00,QTUM/ETH,0.00189118,0.00189416,0.00187253,0.00188071,0.6670370578111929,354.67299999
1662872400000,2022-09-11 05:00:00,QTUM/ETH,0.00189714,0.00189933,0.00189109,0.00189305,0.5363010650000001,283.3
1662868800000,2022-09-11 04:00:00,QTUM/ETH,0.00189547,0.00190311,0.0018944,0.00189976,0.659406696,347.1
1662865200000,2022-09-11 03:00:00,QTUM/ETH,0.00189648,0.00189784,0.001891,0.0018931,0.58648238,309.8
1662861600000,2022-09-11 02:00:00,QTUM/ETH,0.00190069,0.00190813,0.00189005,0.00189337,0.6327642539999999,334.2
1662858000000,2022-09-11 01:00:00,QTUM/ETH,0.00190282,0.00190708,0.00189778,0.0019064,0.66552424,349.1
1662854400000,2022-09-11 00:00:00,QTUM/ETH,0.00189538,0.00190516,0.00188713,0.00189805,0.59674692,314.4
1662850800000,2022-09-10 23:00:00,QTUM/ETH,0.00189385,0.00189927,0.00188354,0.00188471,0.5752134919999999,305.2
1662847200000,2022-09-10 22:00:00,QTUM/ETH,0.00191764,0.00192502,0.00189324,0.00189891,0.5580896489999999,293.9
1662843600000,2022-09-10 21:00:00,QTUM/ETH,0.00192938,0.00193399,0.00189766,0.00191687,0.6402308421035,333.99805
1662840000000,2022-09-10 20:00:00,QTUM/ETH,0.00193394,0.00193394,0.00192123,0.00192836,0.5196930200000001,269.5
1662836400000,2022-09-10 19:00:00,QTUM/ETH,0.00193304,0.00193689,0.00192622,0.00192744,0.615046104,319.1
1662832800000,2022-09-10 18:00:00,QTUM/ETH,0.00194504,0.00194504,0.00192602,0.00193675,0.495614325,255.9
1662829200000,2022-09-10 17:00:00,QTUM/ETH,0.00194282,0.00195197,0.00193443,0.00194795,0.66308218,340.4
1662825600000,2022-09-10 16:00:00,QTUM/ETH,0.00195445,0.00195906,0.00194314,0.00194985,0.590999535,303.1
1662822000000,2022-09-10 15:00:00,QTUM/ETH,0.00195736,0.0019599,0.00194814,0.00195466,0.5637239439999999,288.4
1662818400000,2022-09-10 14:00:00,QTUM/ETH,0.00195428,0.00196617,0.00194981,0.00195449,0.6475225370000001,331.3
1662814800000,2022-09-10 13:00:00,QTUM/ETH,0.00198234,0.00199366,0.00195578,0.001959,0.7360913807898299,375.74853537
1662811200000,2022-09-10 12:00:00,QTUM/ETH,0.00194627,0.00197201,0.0019439,0.00196922,0.6803655099999999,345.5
1662807600000,2022-09-10 11:00:00,QTUM/ETH,0.00194692,0.00195031,0.00193684,0.00194849,0.5835727549999999,299.5
1662804000000,2022-09-10 10:00:00,QTUM/ETH,0.00195425,0.00195741,0.00194326,0.00194685,0.6270802851071265,322.09994869
1662800400000,2022-09-10 09:00:00,QTUM/ETH,0.0019564,0.00196924,0.00195444,0.00195534,0.587384136,300.4
1662796800000,2022-09-10 08:00:00,QTUM/ETH,0.00195301,0.00197674,0.00195082,0.00195391,0.668823393,342.3
1662793200000,2022-09-10 07:00:00,QTUM/ETH,0.00195613,0.00196405,0.00193808,0.0019466,0.6441299399999999,330.9
1662789600000,2022-09-10 06:00:00,QTUM/ETH,0.00194308,0.00196179,0.00194005,0.00195655,0.586965,300.0
1662786000000,2022-09-10 05:00:00,QTUM/ETH,0.00191967,0.00194819,0.00191967,0.00194615,0.636974895,327.3
1662782400000,2022-09-10 04:00:00,QTUM/ETH,0.00193682,0.00194964,0.00191846,0.00192012,0.5967732960000001,310.8
1662778800000,2022-09-10 03:00:00,QTUM/ETH,0.00195323,0.00195323,0.00193702,0.00194294,0.619214978,318.7
1662775200000,2022-09-10 02:00:00,QTUM/ETH,0.00195619,0.00196167,0.00194616,0.00194616,0.6416489519999999,329.7
1662771600000,2022-09-10 01:00:00,QTUM/ETH,0.00195957,0.00199513,0.00194988,0.00195994,0.5634827499999999,287.5
1662768000000,2022-09-10 00:00:00,QTUM/ETH,0.00194769,0.00196446,0.00194344,0.00195869,0.7051284,360.0
1662764400000,2022-09-09 23:00:00,QTUM/ETH,0.00192211,0.00195288,0.00192034,0.00194636,0.628479644,322.9
1662760800000,2022-09-09 22:00:00,QTUM/ETH,0.00193419,0.00193907,0.00192094,0.00192094,0.6302604140000001,328.1
1662757200000,2022-09-09 21:00:00,QTUM/ETH,0.00193233,0.0019427,0.0019284,0.00193345,0.61754393,319.4
1662753600000,2022-09-09 20:00:00,QTUM/ETH,0.00191989,0.00193137,0.00191881,0.0019286,0.6127162199999999,317.7
1662750000000,2022-09-09 19:00:00,QTUM/ETH,0.00192618,0.00193192,0.00191567,0.00191903,0.581274187,302.9
1662746400000,2022-09-09 18:00:00,QTUM/ETH,0.00192794,0.00193543,0.00192454,0.00192907,0.647943727875544,335.88398963
1662742800000,2022-09-09 17:00:00,QTUM/ETH,0.00192664,0.00193294,0.00191834,0.0019295,0.547978,284.0
