https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BADGER,Volume USDT
1660608000,2022-08-16 00:00:00,BADGER/USDT,4.5237,4.561,4.3161,4.4474,5168.4255,22955.71424387
1660521600,2022-08-15 00:00:00,BADGER/USDT,4.6134,4.723,4.4333,4.5237,3945.9918,17934.07051441
1660435200,2022-08-14 00:00:00,BADGER/USDT,4.873,4.92,4.5417,4.6321,11211.191,53850.23767378
1660348800,2022-08-13 00:00:00,BADGER/USDT,4.8336,5.3111,4.7786,4.8784,17537.7977,85214.76006716
1660262400,2022-08-12 00:00:00,BADGER/USDT,4.932,4.9841,4.7533,4.8388,2454.4513,11894.63689895
1660176000,2022-08-11 00:00:00,BADGER/USDT,5.1937,5.2589,4.922,4.9667,18785.3777,96355.31888623
1660089600,2022-08-10 00:00:00,BADGER/USDT,5.0005,5.463,4.8589,5.195,40526.047,211902.12251337
1660003200,2022-08-09 00:00:00,BADGER/USDT,4.852,5.3424,4.7694,5.0204,14771.5336,74104.58638435
1659916800,2022-08-08 00:00:00,BADGER/USDT,4.8312,5.131,4.816,4.8512,8419.2346,41566.62480733
1659830400,2022-08-07 00:00:00,BADGER/USDT,4.7378,4.8899,4.6536,4.8453,2549.0091,12253.38391834
1659744000,2022-08-06 00:00:00,BADGER/USDT,4.752,5.5,4.7247,4.7294,9497.33,47554.02379702
1659657600,2022-08-05 00:00:00,BADGER/USDT,4.6089,4.869,4.5917,4.752,3812.5856,18094.29747712
1659571200,2022-08-04 00:00:00,BADGER/USDT,4.632,4.775,4.5,4.5969,4729.7166,21854.41473403
1659484800,2022-08-03 00:00:00,BADGER/USDT,4.7513,4.932,4.6216,4.65,5701.4826,27343.22102047
1659398400,2022-08-02 00:00:00,BADGER/USDT,4.7686,5.49,4.6567,4.75,33218.8695,166959.86304837
1659312000,2022-08-01 00:00:00,BADGER/USDT,4.4918,4.842,4.3649,4.7399,13508.1387,62615.35947906
1659225600,2022-07-31 00:00:00,BADGER/USDT,4.6578,4.7834,4.4712,4.4918,15415.9156,72167.82687279
1659139200,2022-07-30 00:00:00,BADGER/USDT,5.1608,5.3217,4.6466,4.679,27757.1199,138592.76326901
1659052800,2022-07-29 00:00:00,BADGER/USDT,4.392,7.2382,4.362,5.1406,97654.71766912,548062.980455460176
1658966400,2022-07-28 00:00:00,BADGER/USDT,4.2571,4.7667,4.0526,4.365,13678.9669,59454.01429209
1658880000,2022-07-27 00:00:00,BADGER/USDT,4.0874,4.335,3.9447,4.2577,14836.3659,61319.66141515
1658793600,2022-07-26 00:00:00,BADGER/USDT,3.7688,4.482,3.6709,4.0977,23231.0308,91874.65565193
1658707200,2022-07-25 00:00:00,BADGER/USDT,3.792,4.25,3.5475,3.7667,12609.42708694,47868.26436568129
1658620800,2022-07-24 00:00:00,BADGER/USDT,3.7544,3.913,3.6846,3.768,3679.8849,14075.24815857
1658534400,2022-07-23 00:00:00,BADGER/USDT,3.762,3.863,3.5912,3.7279,38888.0836,144541.47818106
1658448000,2022-07-22 00:00:00,BADGER/USDT,3.9122,4.0657,3.7261,3.778,9843.7618,38599.37762724
1658361600,2022-07-21 00:00:00,BADGER/USDT,3.976,4.032,3.823,3.8996,16186.9673,63533.79674427
1658275200,2022-07-20 00:00:00,BADGER/USDT,4.2427,4.4349,3.8996,3.976,12872.43214144,53428.316374533954
1658188800,2022-07-19 00:00:00,BADGER/USDT,3.882,4.662,3.72,4.259,49991.38073775,204443.693536450191
1658102400,2022-07-18 00:00:00,BADGER/USDT,3.7694,4.0264,3.6577,3.9091,10897.89619995,41448.08050809308
1658016000,2022-07-17 00:00:00,BADGER/USDT,3.9927,4.2389,3.7374,3.7924,26983.46720438,108393.517953653115
1657929600,2022-07-16 00:00:00,BADGER/USDT,3.377,4.75,3.282,4.0129,50881.37349138,209711.271312336429
1657843200,2022-07-15 00:00:00,BADGER/USDT,3.5554,3.5838,3.3265,3.3621,4574.82555346,15628.461012137635
1657756800,2022-07-14 00:00:00,BADGER/USDT,3.3416,3.6464,3.255,3.5633,8024.26497239,27454.80149321885
1657670400,2022-07-13 00:00:00,BADGER/USDT,3.02,3.4942,2.9347,3.329,13424.42958503,43040.722096301105
1657584000,2022-07-12 00:00:00,BADGER/USDT,3.1254,3.162,3.0298,3.0298,3142.86737634,9778.579213098236
1657497600,2022-07-11 00:00:00,BADGER/USDT,3.2384,3.3938,3.0401,3.1262,8466.79233102,27470.570459512861
1657411200,2022-07-10 00:00:00,BADGER/USDT,3.4228,3.4641,3.2041,3.2417,1976.55851112,6534.922460805225
1657324800,2022-07-09 00:00:00,BADGER/USDT,3.325,3.4642,3.314,3.3908,3679.48179457,12551.278469025984
1657238400,2022-07-08 00:00:00,BADGER/USDT,3.4036,3.8319,3.264,3.312,12590.28590937,43845.527774450989
1657152000,2022-07-07 00:00:00,BADGER/USDT,3.1869,3.432,3.1681,3.4047,2071.60512316,6838.635163615133
1657065600,2022-07-06 00:00:00,BADGER/USDT,3.19,3.2138,3.115,3.1947,3691.24569581,11674.223900460164
1656979200,2022-07-05 00:00:00,BADGER/USDT,3.1967,3.342,2.9933,3.1851,4156.99408814,13148.174968848543
1656892800,2022-07-04 00:00:00,BADGER/USDT,3.0321,3.29,2.947,3.1908,8077.18574587,25295.989550591884
1656806400,2022-07-03 00:00:00,BADGER/USDT,3.1004,3.368,2.947,3.0154,10654.24079724,32418.891615922559
1656720000,2022-07-02 00:00:00,BADGER/USDT,3.0546,3.1599,2.9748,3.089,6628.06898441,20325.082053656434
1656633600,2022-07-01 00:00:00,BADGER/USDT,3.0565,3.297,3.0226,3.0404,8772.38091346,27621.455200655568
1656547200,2022-06-30 00:00:00,BADGER/USDT,3.0564,3.0816,2.8279,3.0464,6252.1089168,18421.923397458498
1656460800,2022-06-29 00:00:00,BADGER/USDT,3.1027,3.197,3.0041,3.0655,7172.39812666,22219.567991172976
1656374400,2022-06-28 00:00:00,BADGER/USDT,3.2211,3.4125,3.09,3.102,5299.1709345,17156.376120012943
1656288000,2022-06-27 00:00:00,BADGER/USDT,3.2415,3.372,3.162,3.1907,2968.05138816,9669.44135323416
1656201600,2022-06-26 00:00:00,BADGER/USDT,3.4508,3.4954,3.2428,3.2467,2720.81912455,9163.641337552963
1656115200,2022-06-25 00:00:00,BADGER/USDT,3.3654,3.5186,3.2447,3.4337,20235.59556634,68365.20874709788
1656028800,2022-06-24 00:00:00,BADGER/USDT,3.212,3.4592,3.1867,3.3541,10590.69092576,35332.364727987834
1655942400,2022-06-23 00:00:00,BADGER/USDT,3.049,3.2392,3.0401,3.2198,8105.91521337,25353.884410941176
1655856000,2022-06-22 00:00:00,BADGER/USDT,3.3735,3.4393,3.0188,3.0512,16243.76896524,50864.090947216434
1655769600,2022-06-21 00:00:00,BADGER/USDT,3.2854,3.7198,3.2211,3.4163,12499.4750662,42336.066434607621
1655683200,2022-06-20 00:00:00,BADGER/USDT,3.0809,4.981,2.917,3.2931,70821.34711283,250908.243501814874
1655596800,2022-06-19 00:00:00,BADGER/USDT,2.9569,3.103,2.7577,3.0809,4986.57708127,14644.060806584035
1655510400,2022-06-18 00:00:00,BADGER/USDT,3.1845,3.1845,2.62,2.9067,8229.53966249,23590.059036543538
1655424000,2022-06-17 00:00:00,BADGER/USDT,3.1301,3.2574,3.097,3.1653,5732.52538986,18210.401058331039
1655337600,2022-06-16 00:00:00,BADGER/USDT,3.5098,3.532,3.0734,3.1543,7060.27757385,22603.016995781541
1655251200,2022-06-15 00:00:00,BADGER/USDT,3.402,3.702,3.0095,3.492,13642.00471268,45642.175540204857
1655164800,2022-06-14 00:00:00,BADGER/USDT,3.412,3.534,3.132,3.455,6295.62652897,21283.56140575947
1655078400,2022-06-13 00:00:00,BADGER/USDT,4.159,4.169,3.321,3.428,8392.6916963,30678.45564231443
1654992000,2022-06-12 00:00:00,BADGER/USDT,4.432,4.496,4.152,4.152,6078.70305473,25987.61830464833
1654905600,2022-06-11 00:00:00,BADGER/USDT,4.632,4.815,4.375,4.382,3988.08280756,18112.50694747611
1654819200,2022-06-10 00:00:00,BADGER/USDT,5.055,5.085,4.6,4.623,6418.19482051,31280.62472808816
1654732800,2022-06-09 00:00:00,BADGER/USDT,5.527,5.527,5.031,5.054,7457.99825071,38417.90719027928
1654646400,2022-06-08 00:00:00,BADGER/USDT,5.794,5.88,5.5,5.532,996.81237968,5712.07766833819
1654560000,2022-06-07 00:00:00,BADGER/USDT,5.959,5.959,5.548,5.794,5729.15511241,32748.66680703535
1654473600,2022-06-06 00:00:00,BADGER/USDT,5.765,6.09,5.76,5.961,2032.69183629,12152.36864147579
1654387200,2022-06-05 00:00:00,BADGER/USDT,5.868,5.868,5.7,5.765,1685.79644942,9789.76799491411
1654300800,2022-06-04 00:00:00,BADGER/USDT,5.768,5.88,5.71,5.85,1048.01556493,6097.22959835204
1654214400,2022-06-03 00:00:00,BADGER/USDT,5.961,6,5.745,5.773,1278.82710212,7455.00299907461
1654128000,2022-06-02 00:00:00,BADGER/USDT,5.732,5.978,5.684,5.967,2686.45232085,15550.85577364692
1654041600,2022-06-01 00:00:00,BADGER/USDT,6.067,6.132,5.713,5.739,3802.01404639,22297.74859989287
1653955200,2022-05-31 00:00:00,BADGER/USDT,6.293,6.318,5.995,6.099,3349.5135328,20493.75891236794
1653868800,2022-05-30 00:00:00,BADGER/USDT,5.76,6.355,5.742,6.278,7178.46489454,43836.10124360919
1653782400,2022-05-29 00:00:00,BADGER/USDT,5.774,5.918,5.684,5.784,7213.17604104,41852.9550589674
1653696000,2022-05-28 00:00:00,BADGER/USDT,5.58,5.91,5.489,5.792,6438.57860888,36951.089568353
1653609600,2022-05-27 00:00:00,BADGER/USDT,5.863,6.024,5.507,5.543,13955.75505793,80261.45658219212
1653523200,2022-05-26 00:00:00,BADGER/USDT,6.007,6.089,5.547,5.85,9646.59566707,56068.93739847043
1653436800,2022-05-25 00:00:00,BADGER/USDT,6.001,7.024,5.913,5.987,19708.35236899,125165.40971003285
1653350400,2022-05-24 00:00:00,BADGER/USDT,5.647,6.023,5.644,6.001,7369.85918416,43202.75154899805
1653264000,2022-05-23 00:00:00,BADGER/USDT,5.943,6.041,5.611,5.669,6626.263837,38831.55003869928
1653177600,2022-05-22 00:00:00,BADGER/USDT,5.77,6.386,5.677,5.974,14770.47767794,87688.04326352
1653091200,2022-05-21 00:00:00,BADGER/USDT,5.484,5.828,5.36,5.784,8771.0793865,49823.43851589444
1653004800,2022-05-20 00:00:00,BADGER/USDT,5.612,5.778,5.379,5.488,8430.82847959,46977.33192512627
1652918400,2022-05-19 00:00:00,BADGER/USDT,5.037,5.89,5.017,5.653,20005.42956294,109696.57281326457
1652832000,2022-05-18 00:00:00,BADGER/USDT,5.292,5.323,4.725,5.064,15346.56328609,76341.77784674658
1652745600,2022-05-17 00:00:00,BADGER/USDT,5.049,5.513,5.048,5.302,10391.68756388,54690.08353236561
1652659200,2022-05-16 00:00:00,BADGER/USDT,4.939,5.119,4.442,5.05,20453.23205345,97776.3702245886
1652572800,2022-05-15 00:00:00,BADGER/USDT,4.578,6.263,4.401,4.94,36582.44828491,196672.74094510626
1652486400,2022-05-14 00:00:00,BADGER/USDT,4.289,4.613,4.16,4.576,8224.36521173,35578.48264004549
1652400000,2022-05-13 00:00:00,BADGER/USDT,4.091,4.787,4.087,4.289,13192.4997709,59574.32905816535
1652313600,2022-05-12 00:00:00,BADGER/USDT,4.987,5.242,3.856,4.085,25108.14601939,108348.49378691681
1652227200,2022-05-11 00:00:00,BADGER/USDT,6.102,6.295,4.68,4.982,40037.77464624,222331.05851230884
1652140800,2022-05-10 00:00:00,BADGER/USDT,5.595,6.515,5.393,6.103,31772.44899743,190732.61231152418
1652054400,2022-05-09 00:00:00,BADGER/USDT,6.723,6.845,5.559,5.586,31542.51272419,202029.29818619704
1651968000,2022-05-08 00:00:00,BADGER/USDT,6.949,6.979,6.6,6.702,11744.47413334,79746.46882330079
1651881600,2022-05-07 00:00:00,BADGER/USDT,7.321,7.341,6.797,6.945,9830.54720817,70533.9151440233
1651795200,2022-05-06 00:00:00,BADGER/USDT,7.312,7.367,6.977,7.307,13560.07499799,98268.54633902388
1651708800,2022-05-05 00:00:00,BADGER/USDT,8.3,8.337,7.165,7.321,13694.64551396,104955.00885727415
1651622400,2022-05-04 00:00:00,BADGER/USDT,7.711,8.359,7.707,8.3,12000.1251246,96875.20582051378
1651536000,2022-05-03 00:00:00,BADGER/USDT,7.738,7.927,7.649,7.716,9951.42659426,77508.23159899471
1651449600,2022-05-02 00:00:00,BADGER/USDT,7.761,7.904,7.469,7.737,9295.56231406,71766.78456159409
1651363200,2022-05-01 00:00:00,BADGER/USDT,7.414,7.807,7.265,7.747,9004.02581764,68322.98344460384
1651276800,2022-04-30 00:00:00,BADGER/USDT,7.942,8.189,7.291,7.415,9391.25919145,73145.55189236985
1651190400,2022-04-29 00:00:00,BADGER/USDT,8.565,8.717,7.862,7.934,40123.28548738,333270.99931265489
1651104000,2022-04-28 00:00:00,BADGER/USDT,8.671,8.876,8.424,8.592,15794.81751701,136418.95172170659
1651017600,2022-04-27 00:00:00,BADGER/USDT,8.421,8.898,8.343,8.687,13932.8402027,120662.2902195654
1650931200,2022-04-26 00:00:00,BADGER/USDT,9.204,9.752,8.377,8.444,38621.63921547,354420.59096004351
1650844800,2022-04-25 00:00:00,BADGER/USDT,8.535,10.701,8.101,9.188,89352.45320353,813653.90125377538
1650758400,2022-04-24 00:00:00,BADGER/USDT,8.748,9.03,8.479,8.537,18943.4020706,164923.89392445982
1650672000,2022-04-23 00:00:00,BADGER/USDT,8.624,9.191,8.481,8.753,18941.25130169,168766.81401200759
1650585600,2022-04-22 00:00:00,BADGER/USDT,8.831,8.964,8.489,8.624,14879.42958493,129085.83295438081
1650499200,2022-04-21 00:00:00,BADGER/USDT,9.09,9.281,8.562,8.856,8756.24069596,78569.26348910333
1650412800,2022-04-20 00:00:00,BADGER/USDT,9.247,9.559,8.96,9.072,9945.44802758,92171.10746375058
1650326400,2022-04-19 00:00:00,BADGER/USDT,9.049,9.345,8.895,9.266,3827.97616816,34964.97671313393
1650240000,2022-04-18 00:00:00,BADGER/USDT,8.664,9.053,8.304,9.011,3997.58389423,34296.55144391188
1650153600,2022-04-17 00:00:00,BADGER/USDT,9.008,9.034,8.652,8.66,5012.18304463,44786.39555102498
1650067200,2022-04-16 00:00:00,BADGER/USDT,9.122,9.196,8.856,8.991,5392.33228174,48727.98368223654
1649980800,2022-04-15 00:00:00,BADGER/USDT,9.269,9.343,9.021,9.105,10422.20722655,95342.81902626581
1649894400,2022-04-14 00:00:00,BADGER/USDT,8.917,9.6,8.9,9.261,22651.71407386,209735.67077669977
1649808000,2022-04-13 00:00:00,BADGER/USDT,9.061,9.253,8.741,8.919,11729.79413891,105998.61847382435
1649721600,2022-04-12 00:00:00,BADGER/USDT,8.678,9.452,8.634,9.047,19491.06908203,174860.34879247217
1649635200,2022-04-11 00:00:00,BADGER/USDT,10.105,10.392,8.529,8.67,24224.62636656,226053.49138329281
1649548800,2022-04-10 00:00:00,BADGER/USDT,9.502,11.261,9.303,10.118,43587.90557084,443890.23916308317
1649462400,2022-04-09 00:00:00,BADGER/USDT,9.106,9.552,8.992,9.538,9243.98513831,85336.86465714196
1649376000,2022-04-08 00:00:00,BADGER/USDT,10.093,11.1,9.033,9.11,58523.36508366,577037.7680884409
1649289600,2022-04-07 00:00:00,BADGER/USDT,9.906,10.225,9.595,10.134,17421.37657866,174120.56815085824
1649203200,2022-04-06 00:00:00,BADGER/USDT,11.752,11.888,9.88,9.88,24912.10748545,269819.10775763088
1649116800,2022-04-05 00:00:00,BADGER/USDT,11.615,12.591,11.588,11.758,21981.14179481,266025.252674048
1649030400,2022-04-04 00:00:00,BADGER/USDT,12.05,12.299,11.131,11.625,30537.52944608,358574.22286814037
1648944000,2022-04-03 00:00:00,BADGER/USDT,11.289,12.511,10.881,12.05,45984.13576001,545152.44319962248
1648857600,2022-04-02 00:00:00,BADGER/USDT,11.009,11.536,10.698,11.309,17331.67074212,193191.37383180251
1648771200,2022-04-01 00:00:00,BADGER/USDT,10.404,11.149,9.839,11.035,20839.78837708,218514.98002684131
1648684800,2022-03-31 00:00:00,BADGER/USDT,10.911,11.415,10.175,10.365,31049.89513633,335631.14319872711
1648598400,2022-03-30 00:00:00,BADGER/USDT,11.241,11.401,10.863,10.943,15000.64959392,166764.32679065259
1648512000,2022-03-29 00:00:00,BADGER/USDT,11.631,11.989,10.972,11.272,21948.83460257,254074.72702981197
1648425600,2022-03-28 00:00:00,BADGER/USDT,12.629,13.174,11.63,11.636,29277.22724346,365686.62886670275
1648339200,2022-03-27 00:00:00,BADGER/USDT,10.863,13.149,10.84,12.628,71242.98821542,856770.39052754244
1648252800,2022-03-26 00:00:00,BADGER/USDT,10.269,11.529,10.053,10.854,58359.30032621,630937.09491397225
1648166400,2022-03-25 00:00:00,BADGER/USDT,9.569,12.026,9.519,10.25,159583.03589646,1774995.47701674322
1648080000,2022-03-24 00:00:00,BADGER/USDT,8.715,10.671,8.39,9.583,32885.64903534,300257.79026988796
1647993600,2022-03-23 00:00:00,BADGER/USDT,8.04,8.866,7.939,8.714,17602.38497152,147861.93789020339
1647907200,2022-03-22 00:00:00,BADGER/USDT,7.705,8.147,7.669,8.032,8924.00236011,71571.36791447228
1647820800,2022-03-21 00:00:00,BADGER/USDT,7.751,8.008,7.508,7.704,8225.40569474,63718.26128565338
1647734400,2022-03-20 00:00:00,BADGER/USDT,8.195,8.212,7.591,7.73,18106.49615629,142696.76137442138
1647648000,2022-03-19 00:00:00,BADGER/USDT,7.581,9.13,7.501,8.209,47169.52574038,393552.82223664711
1647561600,2022-03-18 00:00:00,BADGER/USDT,7.177,7.588,7.02,7.588,8303.35148904,59822.43148722445
1647475200,2022-03-17 00:00:00,BADGER/USDT,7.35,7.409,7.145,7.186,11116.97261919,80760.27490418558
1647388800,2022-03-16 00:00:00,BADGER/USDT,7.092,7.5,6.971,7.337,13651.79789905,99126.35997047827
1647302400,2022-03-15 00:00:00,BADGER/USDT,7.15,7.2,6.819,7.112,12333.50029378,86862.1342699614
1647216000,2022-03-14 00:00:00,BADGER/USDT,6.796,7.16,6.744,7.156,6099.34671606,42556.2774656449
1647129600,2022-03-13 00:00:00,BADGER/USDT,7.099,7.184,6.769,6.814,6436.35124528,45254.3304454393
1647043200,2022-03-12 00:00:00,BADGER/USDT,7.12,7.239,7.037,7.096,6552.23764395,46687.10315944145
1646956800,2022-03-11 00:00:00,BADGER/USDT,7.345,7.398,7.049,7.127,10698.17984428,77119.68132019691
1646870400,2022-03-10 00:00:00,BADGER/USDT,7.784,7.82,7.14,7.352,14735.54547001,108031.74317733779
1646784000,2022-03-09 00:00:00,BADGER/USDT,7.357,8.1,7.357,7.803,12897.735082,102006.88589857135
1646697600,2022-03-08 00:00:00,BADGER/USDT,7.349,7.572,7.287,7.357,7829.7978685,58233.80407285868
1646611200,2022-03-07 00:00:00,BADGER/USDT,7.363,7.776,7.051,7.349,9530.99844934,69531.90213683426
1646524800,2022-03-06 00:00:00,BADGER/USDT,7.812,7.854,7.208,7.406,10930.35959417,82237.43185038457
1646438400,2022-03-05 00:00:00,BADGER/USDT,7.838,7.983,7.577,7.812,7568.52731374,59121.67421484365
1646352000,2022-03-04 00:00:00,BADGER/USDT,8.595,8.6,7.707,7.812,8446.75401955,69306.94388977285
1646265600,2022-03-03 00:00:00,BADGER/USDT,9.002,9.123,8.3,8.592,6800.03812814,59095.64118224202
1646179200,2022-03-02 00:00:00,BADGER/USDT,9.177,9.367,8.887,9.002,10100.88299014,91578.24460889101
1646092800,2022-03-01 00:00:00,BADGER/USDT,8.68,9.346,8.6,9.177,18986.39291488,169694.79691585679
1646006400,2022-02-28 00:00:00,BADGER/USDT,7.91,8.802,7.706,8.661,13022.94096201,107516.81576840109
1645920000,2022-02-27 00:00:00,BADGER/USDT,8.141,8.356,7.638,7.913,11198.25644609,89854.04865188061
1645833600,2022-02-26 00:00:00,BADGER/USDT,8.175,8.433,7.997,8.167,5442.4644228,44579.385628389
1645747200,2022-02-25 00:00:00,BADGER/USDT,7.737,8.415,7.589,8.177,13172.02891227,104724.94739722712
1645660800,2022-02-24 00:00:00,BADGER/USDT,8.232,8.249,6.92,7.741,16630.8477871,124120.20897468622
1645574400,2022-02-23 00:00:00,BADGER/USDT,8.819,9.211,8.175,8.23,8879.63551873,77119.90711534279
1645488000,2022-02-22 00:00:00,BADGER/USDT,8.348,9.09,8.108,8.809,9122.75227075,78696.12856389071
1645401600,2022-02-21 00:00:00,BADGER/USDT,8.781,9.296,8.303,8.343,8311.8556246,73708.25649822631
1645315200,2022-02-20 00:00:00,BADGER/USDT,9.484,9.511,8.667,8.785,7413.15902331,66806.96170576247
1645228800,2022-02-19 00:00:00,BADGER/USDT,9.584,9.676,9.269,9.477,3856.63006111,36643.12615328596
1645142400,2022-02-18 00:00:00,BADGER/USDT,9.921,10.204,9.569,9.576,6776.81936753,66671.50134089317
1645056000,2022-02-17 00:00:00,BADGER/USDT,11.193,11.262,9.93,9.943,6708.06462929,70923.56933796223
1644969600,2022-02-16 00:00:00,BADGER/USDT,11.688,11.694,10.901,11.2,6901.08428712,77414.55154865747
1644883200,2022-02-15 00:00:00,BADGER/USDT,10.872,11.722,10.848,11.688,6798.92296155,77551.26273241865
1644796800,2022-02-14 00:00:00,BADGER/USDT,10.927,11.12,10.614,10.872,3016.51823636,32635.29973192998
1644710400,2022-02-13 00:00:00,BADGER/USDT,11.223,11.352,10.667,10.905,2919.49978222,32121.62577484754
1644624000,2022-02-12 00:00:00,BADGER/USDT,10.713,11.326,10.453,11.223,4339.44938081,47105.7101216023
1644537600,2022-02-11 00:00:00,BADGER/USDT,11.312,11.783,10.64,10.733,5955.69198365,67103.57551084978
1644451200,2022-02-10 00:00:00,BADGER/USDT,12.138,12.144,11.279,11.312,6098.85846239,72851.34232848851
1644364800,2022-02-09 00:00:00,BADGER/USDT,11.892,12.191,11.608,12.075,3585.78295996,42992.17688022124
1644278400,2022-02-08 00:00:00,BADGER/USDT,12.056,12.507,11.399,11.892,4535.07051573,54236.49549359526
1644192000,2022-02-07 00:00:00,BADGER/USDT,11.679,12.4,11.4,12.081,6577.44216352,78885.96792422507
1644105600,2022-02-06 00:00:00,BADGER/USDT,11.584,11.715,11.098,11.682,2792.57477571,31740.12425585952
1644019200,2022-02-05 00:00:00,BADGER/USDT,11.368,11.884,11.181,11.611,9221.92133136,105775.79687185154
1643932800,2022-02-04 00:00:00,BADGER/USDT,10.578,11.415,10.32,11.415,5840.06169472,63279.50215199635
1643846400,2022-02-03 00:00:00,BADGER/USDT,10.157,10.768,9.968,10.581,8831.54182623,91414.00077614658
1643760000,2022-02-02 00:00:00,BADGER/USDT,11.255,11.4,10.098,10.143,6452.82289667,68516.49848465023
1643673600,2022-02-01 00:00:00,BADGER/USDT,11.353,11.436,10.96,11.273,10381.5337666,115878.98618024263
1643587200,2022-01-31 00:00:00,BADGER/USDT,10.986,11.686,10.133,11.419,18093.02226987,198471.66448918899
1643500800,2022-01-30 00:00:00,BADGER/USDT,10.908,11.14,10.419,10.977,6294.3734945,68075.88137125626
1643414400,2022-01-29 00:00:00,BADGER/USDT,10.899,11.291,10.464,10.904,15937.5852052,174457.4742321783
1643328000,2022-01-28 00:00:00,BADGER/USDT,9.055,11.372,8.928,10.928,27994.75399536,291054.83038910324
1643241600,2022-01-27 00:00:00,BADGER/USDT,9.141,9.393,8.711,9.073,10157.19653625,91394.24145611364
1643155200,2022-01-26 00:00:00,BADGER/USDT,9.355,10.549,8.997,9.178,10335.20565225,100129.03850318237
1643068800,2022-01-25 00:00:00,BADGER/USDT,9.278,9.539,8.84,9.416,8069.81143285,74912.8681680259
