https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ETH,Volume GBP
1663430400000,2022-09-17 16:00:00,ETH/GBP,1264.1,1285.64,1264.1,1284.15,81.920567,105198.29611305002
1663426800000,2022-09-17 15:00:00,ETH/GBP,1255.58,1268.05,1255.58,1264.1,49.884168,63058.5767688
1663423200000,2022-09-17 14:00:00,ETH/GBP,1245.8,1255.58,1245.8,1255.58,5.121039,6429.874147619999
1663419600000,2022-09-17 13:00:00,ETH/GBP,1245.86,1247.18,1244.27,1245.8,0.901733,1123.3789714
1663416000000,2022-09-17 12:00:00,ETH/GBP,1246.33,1246.33,1240.33,1245.86,0.339231,422.63433366
1663412400000,2022-09-17 11:00:00,ETH/GBP,1248.33,1248.33,1245.3,1246.33,0.936025,1166.59603825
1663408800000,2022-09-17 10:00:00,ETH/GBP,1252.5,1253.49,1244.52,1248.33,1.260332,1573.3102455599999
1663405200000,2022-09-17 09:00:00,ETH/GBP,1254.52,1255.49,1252.5,1252.5,1.961447,2456.7123675
1663401600000,2022-09-17 08:00:00,ETH/GBP,1252.77,1254.52,1251.6,1254.52,4.581959,5748.159204680001
1663398000000,2022-09-17 07:00:00,ETH/GBP,1253.1,1253.32,1251.41,1252.77,35.118546,43995.46087242
1663394400000,2022-09-17 06:00:00,ETH/GBP,1251.49,1253.1,1251.49,1253.1,0.481173,602.9578862999999
1663390800000,2022-09-17 05:00:00,ETH/GBP,1260.78,1260.78,1251.49,1251.49,1.788664,2238.4951093600002
1663387200000,2022-09-17 04:00:00,ETH/GBP,1260.78,1260.78,1260.78,1260.78,0.0,0.0
1663383600000,2022-09-17 03:00:00,ETH/GBP,1260.78,1260.78,1260.78,1260.78,0.0,0.0
1663380000000,2022-09-17 02:00:00,ETH/GBP,1260.78,1260.78,1260.78,1260.78,0.0,0.0
1663376400000,2022-09-17 01:00:00,ETH/GBP,1265.47,1265.47,1260.78,1260.78,0.075535,95.2330173
1663372800000,2022-09-17 00:00:00,ETH/GBP,1252.1,1265.47,1252.1,1265.47,0.015797,19.990629589999998
1663369200000,2022-09-16 23:00:00,ETH/GBP,1258.66,1258.66,1252.1,1252.1,2.220909,2780.8001588999996
1663365600000,2022-09-16 22:00:00,ETH/GBP,1260.31,1261.51,1258.66,1258.66,0.716958,902.4063562800001
1663362000000,2022-09-16 21:00:00,ETH/GBP,1256.58,1260.31,1256.58,1260.31,0.141307,178.09062516999998
1663358400000,2022-09-16 20:00:00,ETH/GBP,1249.13,1258.5,1249.13,1256.58,8.665824,10889.30112192
1663354800000,2022-09-16 19:00:00,ETH/GBP,1251.32,1257.83,1249.13,1249.13,9.818653,12264.77402189
1663351200000,2022-09-16 18:00:00,ETH/GBP,1252.5,1253.19,1245.0,1251.32,33.550035,41981.8297962
1663347600000,2022-09-16 17:00:00,ETH/GBP,1253.15,1253.63,1236.64,1252.5,2.09526,2624.31315
1663344000000,2022-09-16 16:00:00,ETH/GBP,1269.28,1269.28,1245.56,1253.15,0.728267,912.62779105
1663340400000,2022-09-16 15:00:00,ETH/GBP,1266.1,1274.24,1262.43,1269.28,119.263185,151378.3754568
1663336800000,2022-09-16 14:00:00,ETH/GBP,1253.49,1275.29,1253.49,1266.1,195.534936,247566.78246959997
1663333200000,2022-09-16 13:00:00,ETH/GBP,1283.49,1283.49,1250.95,1253.49,66.618612,83505.76395588
1663329600000,2022-09-16 12:00:00,ETH/GBP,1299.07,1299.07,1283.49,1283.49,20.702836,26571.88297764
1663326000000,2022-09-16 11:00:00,ETH/GBP,1287.77,1299.07,1287.58,1299.07,10.875072,14127.479783039998
1663322400000,2022-09-16 10:00:00,ETH/GBP,1286.21,1288.05,1284.71,1287.77,24.77278,31901.6429006
1663318800000,2022-09-16 09:00:00,ETH/GBP,1277.72,1286.4,1276.15,1286.21,48.87693,62865.9961353
1663315200000,2022-09-16 08:00:00,ETH/GBP,1294.15,1294.15,1275.13,1277.72,56.528927,72228.14060644
1663311600000,2022-09-16 07:00:00,ETH/GBP,1290.54,1296.22,1287.94,1294.15,151.387165,195917.69958475002
1663308000000,2022-09-16 06:00:00,ETH/GBP,1286.84,1290.54,1283.93,1290.54,74.172811,95722.97950793999
1663304400000,2022-09-16 05:00:00,ETH/GBP,1282.93,1286.84,1282.93,1286.84,3.251728,4184.45365952
1663300800000,2022-09-16 04:00:00,ETH/GBP,1282.93,1282.93,1282.93,1282.93,0.0,0.0
1663297200000,2022-09-16 03:00:00,ETH/GBP,1282.93,1282.93,1282.93,1282.93,0.0,0.0
1663293600000,2022-09-16 02:00:00,ETH/GBP,1287.2,1287.2,1282.93,1282.93,0.035877,46.02767961
1663290000000,2022-09-16 01:00:00,ETH/GBP,1288.85,1288.85,1287.2,1287.2,3.373,4341.725600000001
1663286400000,2022-09-16 00:00:00,ETH/GBP,1287.94,1288.85,1266.19,1288.85,6.796858,8760.130433299999
1663282800000,2022-09-15 23:00:00,ETH/GBP,1285.21,1289.23,1285.21,1287.94,1.548117,1993.88180898
1663279200000,2022-09-15 22:00:00,ETH/GBP,1300.65,1300.65,1273.6,1285.21,34.5387,44389.482627
1663275600000,2022-09-15 21:00:00,ETH/GBP,1306.31,1311.22,1295.78,1300.65,16.318223,21224.296744950003
1663272000000,2022-09-15 20:00:00,ETH/GBP,1309.39,1315.18,1302.63,1306.31,1.998288,2610.38359728
1663268400000,2022-09-15 19:00:00,ETH/GBP,1308.63,1309.39,1301.52,1309.39,5.499039,7200.386676210001
1663264800000,2022-09-15 18:00:00,ETH/GBP,1315.61,1317.67,1307.72,1308.63,13.820357,18085.733780910003
1663261200000,2022-09-15 17:00:00,ETH/GBP,1310.07,1315.61,1310.07,1315.61,3.311652,4356.84248772
1663257600000,2022-09-15 16:00:00,ETH/GBP,1296.0,1310.07,1296.0,1310.07,1.864525,2442.6582667499997
1663254000000,2022-09-15 15:00:00,ETH/GBP,1300.0,1302.0,1271.0,1296.0,74.788551,96925.962096
1663250400000,2022-09-15 14:00:00,ETH/GBP,1374.96,1381.76,1300.0,1300.0,11.047466,14361.7058
1663246800000,2022-09-15 13:00:00,ETH/GBP,1381.98,1381.98,1370.0,1374.96,29.201088,40150.327956479996
1663243200000,2022-09-15 12:00:00,ETH/GBP,1380.53,1391.04,1380.53,1381.98,24.627178,34034.26745244
1663239600000,2022-09-15 11:00:00,ETH/GBP,1375.0,1383.54,1373.02,1380.53,3.698336,5105.66379808
1663236000000,2022-09-15 10:00:00,ETH/GBP,1388.91,1389.38,1375.0,1375.0,3.329318,4577.81225
1663232400000,2022-09-15 09:00:00,ETH/GBP,1401.57,1401.57,1383.58,1388.91,2.0043,2783.7923130000004
1663228800000,2022-09-15 08:00:00,ETH/GBP,1422.15,1422.15,1399.88,1401.57,9.999376,14014.82542032
1663225200000,2022-09-15 07:00:00,ETH/GBP,1416.58,1475.0,1412.33,1422.15,27.72904,39434.85423600001
1663221600000,2022-09-15 06:00:00,ETH/GBP,1419.7,1448.29,1393.5,1416.58,3.503127,4962.45964566
1663218000000,2022-09-15 05:00:00,ETH/GBP,1429.99,1429.99,1403.3,1419.7,0.254079,360.7159563
1663214400000,2022-09-15 04:00:00,ETH/GBP,1387.03,1429.99,1387.03,1429.99,1.940738,2775.2359326200003
1663210800000,2022-09-15 03:00:00,ETH/GBP,1406.63,1406.63,1381.98,1387.03,0.094233,130.70399799
1663207200000,2022-09-15 02:00:00,ETH/GBP,1407.58,1407.58,1395.96,1406.63,1.977997,2782.3099201100003
1663203600000,2022-09-15 01:00:00,ETH/GBP,1427.29,1427.29,1401.76,1407.58,1.392741,1960.39437678
1663200000000,2022-09-15 00:00:00,ETH/GBP,1417.04,1427.29,1415.39,1427.29,2.571247,3669.91513063
1663196400000,2022-09-14 23:00:00,ETH/GBP,1415.0,1423.73,1415.0,1417.04,0.899605,1274.7762692
1663192800000,2022-09-14 22:00:00,ETH/GBP,1396.45,1415.0,1396.45,1415.0,0.70805,1001.8907499999999
1663189200000,2022-09-14 21:00:00,ETH/GBP,1387.61,1396.45,1384.79,1396.45,2.268061,3167.23378345
1663185600000,2022-09-14 20:00:00,ETH/GBP,1382.41,1388.53,1382.41,1387.61,0.468879,650.62118919
1663182000000,2022-09-14 19:00:00,ETH/GBP,1372.13,1382.88,1372.13,1382.41,0.889758,1230.0103567800002
1663178400000,2022-09-14 18:00:00,ETH/GBP,1380.22,1380.22,1358.85,1372.13,4.713838,6467.99853494
1663174800000,2022-09-14 17:00:00,ETH/GBP,1376.54,1383.81,1376.54,1380.22,5.882919,8119.722462180001
1663171200000,2022-09-14 16:00:00,ETH/GBP,1380.09,1380.09,1368.69,1376.54,8.20447,11293.781133800001
1663167600000,2022-09-14 15:00:00,ETH/GBP,1381.48,1384.46,1377.14,1380.09,9.348195,12901.35043755
1663164000000,2022-09-14 14:00:00,ETH/GBP,1383.86,1390.34,1374.84,1381.48,76.234801,105316.85288548001
1663160400000,2022-09-14 13:00:00,ETH/GBP,1386.34,1390.49,1377.67,1383.86,58.97729,81616.3125394
1663156800000,2022-09-14 12:00:00,ETH/GBP,1374.58,1386.89,1372.66,1386.34,43.035996,59662.52269463999
1663153200000,2022-09-14 11:00:00,ETH/GBP,1386.11,1387.9,1372.52,1374.58,25.390829,34901.72572682
1663149600000,2022-09-14 10:00:00,ETH/GBP,1388.45,1388.45,1380.0,1386.11,3.908999,5418.30260389
1663146000000,2022-09-14 09:00:00,ETH/GBP,1390.4,1391.24,1385.4,1388.45,5.264059,7308.8827185499995
1663142400000,2022-09-14 08:00:00,ETH/GBP,1397.78,1397.78,1374.22,1390.4,108.678503,151106.5905712
1663138800000,2022-09-14 07:00:00,ETH/GBP,1402.83,1406.28,1388.35,1397.78,121.440936,169747.71152207998
1663135200000,2022-09-14 06:00:00,ETH/GBP,1402.88,1403.87,1400.78,1402.83,19.195787,26928.425877209997
1663131600000,2022-09-14 05:00:00,ETH/GBP,1406.92,1406.92,1400.25,1402.88,10.159728,14252.87921664
1663128000000,2022-09-14 04:00:00,ETH/GBP,1392.48,1406.92,1388.26,1406.92,26.538735,37337.8770462
1663124400000,2022-09-14 03:00:00,ETH/GBP,1382.43,1398.26,1382.43,1392.48,7.992,11128.70016
1663120800000,2022-09-14 02:00:00,ETH/GBP,1374.1,1382.43,1374.1,1382.43,7.205499,9961.09798257
1663117200000,2022-09-14 01:00:00,ETH/GBP,1365.96,1374.1,1365.41,1374.1,7.040941,9674.9570281
1663113600000,2022-09-14 00:00:00,ETH/GBP,1369.2,1369.2,1353.47,1365.96,33.027108,45113.70844368
1663110000000,2022-09-13 23:00:00,ETH/GBP,1387.45,1387.45,1363.0,1369.2,40.416612,55338.425150400006
1663106400000,2022-09-13 22:00:00,ETH/GBP,1383.72,1388.28,1383.72,1387.45,15.182822,21065.4063839
1663102800000,2022-09-13 21:00:00,ETH/GBP,1402.51,1402.51,1380.15,1383.72,24.833597,34362.74484084
1663099200000,2022-09-13 20:00:00,ETH/GBP,1392.44,1410.04,1392.44,1402.51,36.475893,51157.80469143
1663095600000,2022-09-13 19:00:00,ETH/GBP,1390.08,1392.44,1369.37,1392.44,12.906693,17971.795600920002
1663092000000,2022-09-13 18:00:00,ETH/GBP,1406.75,1406.75,1390.08,1390.08,15.905703,22110.19962624
1663088400000,2022-09-13 17:00:00,ETH/GBP,1397.83,1410.65,1397.83,1406.75,6.994951,9840.14731925
1663084800000,2022-09-13 16:00:00,ETH/GBP,1383.47,1401.09,1380.87,1397.83,45.363672,63410.70163176
1663081200000,2022-09-13 15:00:00,ETH/GBP,1377.53,1383.47,1374.18,1383.47,8.056755,11146.278839850002
1663077600000,2022-09-13 14:00:00,ETH/GBP,1389.93,1393.82,1368.7,1377.53,121.805228,167790.35572684
1663074000000,2022-09-13 13:00:00,ETH/GBP,1414.47,1415.28,1387.55,1389.93,165.176432,229583.67812976002
1663070400000,2022-09-13 12:00:00,ETH/GBP,1481.47,1504.16,1402.13,1414.47,134.185063,189800.74606161003
1663066800000,2022-09-13 11:00:00,ETH/GBP,1476.99,1489.18,1476.99,1481.47,30.225431,44778.06926357
1663063200000,2022-09-13 10:00:00,ETH/GBP,1472.81,1481.0,1469.14,1476.99,18.339584,27087.38217216
1663059600000,2022-09-13 09:00:00,ETH/GBP,1459.97,1472.81,1459.97,1472.81,10.645143,15678.273061829997
1663056000000,2022-09-13 08:00:00,ETH/GBP,1462.43,1464.79,1459.65,1459.97,11.434764,16694.41239708
1663052400000,2022-09-13 07:00:00,ETH/GBP,1457.95,1467.02,1454.52,1462.43,22.043828,32237.555382040002
1663048800000,2022-09-13 06:00:00,ETH/GBP,1470.37,1475.16,1456.4,1457.95,26.197463,38194.59118085
1663045200000,2022-09-13 05:00:00,ETH/GBP,1469.96,1470.37,1469.96,1470.37,3.001462,4413.25968094
1663041600000,2022-09-13 04:00:00,ETH/GBP,1460.74,1469.96,1460.74,1469.96,12.58752,18503.150899199998
1663038000000,2022-09-13 03:00:00,ETH/GBP,1460.74,1460.74,1460.74,1460.74,0.0,0.0
1663034400000,2022-09-13 02:00:00,ETH/GBP,1455.21,1460.74,1441.0,1460.74,2.932,4282.88968
1663030800000,2022-09-13 01:00:00,ETH/GBP,1455.29,1455.29,1449.0,1455.21,1.447126,2105.87222646
1663027200000,2022-09-13 00:00:00,ETH/GBP,1463.58,1466.74,1455.29,1455.29,3.271031,4760.29870399
1663023600000,2022-09-12 23:00:00,ETH/GBP,1463.2,1463.58,1463.2,1463.58,1.752,2564.19216
1663020000000,2022-09-12 22:00:00,ETH/GBP,1465.54,1469.45,1463.13,1463.2,1.31825,1928.8634
1663016400000,2022-09-12 21:00:00,ETH/GBP,1479.09,1479.09,1461.82,1465.54,3.224738,4725.9825285199995
1663012800000,2022-09-12 20:00:00,ETH/GBP,1476.51,1479.09,1476.31,1479.09,1.75031,2588.8660179
1663009200000,2022-09-12 19:00:00,ETH/GBP,1480.21,1480.21,1473.9,1476.51,0.100215,147.96844965
1663005600000,2022-09-12 18:00:00,ETH/GBP,1476.93,1481.96,1476.75,1480.21,10.295666,15239.747769860001
1663002000000,2022-09-12 17:00:00,ETH/GBP,1464.54,1476.93,1456.4,1476.93,3.302776,4877.96895768
1662998400000,2022-09-12 16:00:00,ETH/GBP,1459.43,1466.34,1448.41,1464.54,7.784043,11400.04233522
1662994800000,2022-09-12 15:00:00,ETH/GBP,1481.65,1481.65,1455.25,1459.43,20.106964,29344.706470520003
1662991200000,2022-09-12 14:00:00,ETH/GBP,1500.34,1500.34,1481.0,1481.65,18.858125,27941.140906250002
1662987600000,2022-09-12 13:00:00,ETH/GBP,1496.09,1500.34,1490.66,1500.34,26.031191,39055.63710494
1662984000000,2022-09-12 12:00:00,ETH/GBP,1501.07,1501.07,1487.48,1496.09,17.785934,26609.35799806
1662980400000,2022-09-12 11:00:00,ETH/GBP,1495.43,1503.99,1490.84,1501.07,12.092779,18152.10777353
1662976800000,2022-09-12 10:00:00,ETH/GBP,1496.5,1496.6,1484.09,1495.43,1.759831,2631.70407233
1662973200000,2022-09-12 09:00:00,ETH/GBP,1501.86,1503.58,1496.5,1496.5,0.068862,103.051983
1662969600000,2022-09-12 08:00:00,ETH/GBP,1506.75,1509.02,1499.48,1501.86,4.585698,6887.076398279999
1662966000000,2022-09-12 07:00:00,ETH/GBP,1489.89,1506.75,1487.85,1506.75,64.112617,96601.68566475
1662962400000,2022-09-12 06:00:00,ETH/GBP,1489.37,1489.94,1486.65,1489.89,10.226634,15236.559730260002
1662958800000,2022-09-12 05:00:00,ETH/GBP,1486.47,1489.37,1479.51,1489.37,7.348878,10945.198426859999
1662955200000,2022-09-12 04:00:00,ETH/GBP,1485.01,1489.45,1485.01,1486.47,3.147126,4678.10838522
1662951600000,2022-09-12 03:00:00,ETH/GBP,1494.87,1494.87,1476.8,1485.01,33.569184,49850.57393184
1662948000000,2022-09-12 02:00:00,ETH/GBP,1533.7,1533.7,1494.87,1494.87,7.770673,11616.14594751
1662944400000,2022-09-12 01:00:00,ETH/GBP,1499.0,1533.7,1494.02,1533.7,15.097616,23155.213659200002
1662940800000,2022-09-12 00:00:00,ETH/GBP,1517.42,1517.42,1499.0,1499.0,1.753,2627.747
1662937200000,2022-09-11 23:00:00,ETH/GBP,1506.91,1517.42,1501.41,1517.42,4.229563,6418.02348746
1662933600000,2022-09-11 22:00:00,ETH/GBP,1489.4,1506.91,1489.4,1506.91,85.506474,128850.56073534
1662930000000,2022-09-11 21:00:00,ETH/GBP,1504.88,1517.01,1489.06,1489.4,32.267115,48058.641081
1662926400000,2022-09-11 20:00:00,ETH/GBP,1518.53,1521.57,1504.8,1504.88,103.441368,155666.84587584
1662922800000,2022-09-11 19:00:00,ETH/GBP,1519.9,1519.9,1516.15,1518.53,20.94909,31811.821637700003
1662919200000,2022-09-11 18:00:00,ETH/GBP,1529.53,1530.17,1519.9,1519.9,11.052996,16799.448620400002
1662915600000,2022-09-11 17:00:00,ETH/GBP,1527.94,1540.11,1527.94,1529.53,2.328,3560.7458399999996
1662912000000,2022-09-11 16:00:00,ETH/GBP,1526.3,1532.11,1525.37,1527.94,5.633532,8607.69888408
1662908400000,2022-09-11 15:00:00,ETH/GBP,1518.86,1530.0,1518.86,1526.3,3.712824,5666.883271199999
1662904800000,2022-09-11 14:00:00,ETH/GBP,1524.8,1524.8,1517.01,1518.86,2.391459,3632.2914167399995
1662901200000,2022-09-11 13:00:00,ETH/GBP,1529.96,1529.96,1524.8,1524.8,0.015739,23.998827199999997
1662897600000,2022-09-11 12:00:00,ETH/GBP,1527.89,1530.06,1525.91,1529.96,3.629129,5552.42220484
1662894000000,2022-09-11 11:00:00,ETH/GBP,1520.71,1530.84,1520.71,1527.89,10.380484,15860.23769876
1662890400000,2022-09-11 10:00:00,ETH/GBP,1520.76,1520.76,1520.71,1520.71,0.030268,46.02885028
1662886800000,2022-09-11 09:00:00,ETH/GBP,1523.89,1523.89,1520.76,1520.76,0.118506,180.21918456
1662883200000,2022-09-11 08:00:00,ETH/GBP,1517.01,1523.89,1517.01,1523.89,0.141085,214.99802065
1662879600000,2022-09-11 07:00:00,ETH/GBP,1508.54,1517.01,1508.54,1517.01,0.197866,300.16470066
1662876000000,2022-09-11 06:00:00,ETH/GBP,1522.18,1522.18,1508.54,1508.54,0.132335,199.6326409
1662872400000,2022-09-11 05:00:00,ETH/GBP,1518.1,1522.18,1518.1,1522.18,0.061615,93.78912070000001
1662868800000,2022-09-11 04:00:00,ETH/GBP,1518.1,1518.1,1518.1,1518.1,0.0,0.0
1662865200000,2022-09-11 03:00:00,ETH/GBP,1518.1,1518.1,1518.1,1518.1,0.0,0.0
1662861600000,2022-09-11 02:00:00,ETH/GBP,1518.1,1518.1,1518.1,1518.1,0.0,0.0
1662858000000,2022-09-11 01:00:00,ETH/GBP,1529.36,1529.36,1518.1,1518.1,0.613959,932.0511579
1662854400000,2022-09-11 00:00:00,ETH/GBP,1537.87,1537.87,1529.36,1529.36,0.162786,248.95839695999996
1662850800000,2022-09-10 23:00:00,ETH/GBP,1538.0,1538.0,1536.42,1537.87,0.003436,5.28412132
1662847200000,2022-09-10 22:00:00,ETH/GBP,1522.53,1538.0,1508.57,1538.0,2.094908,3221.9685040000004
1662843600000,2022-09-10 21:00:00,ETH/GBP,1499.91,1522.53,1497.66,1522.53,0.457706,696.87111618
1662840000000,2022-09-10 20:00:00,ETH/GBP,1499.91,1499.91,1499.91,1499.91,0.0,0.0
1662836400000,2022-09-10 19:00:00,ETH/GBP,1496.27,1499.91,1496.27,1499.91,0.067743,101.60840313
1662832800000,2022-09-10 18:00:00,ETH/GBP,1484.56,1496.28,1484.56,1496.27,0.38764,580.0141027999999
1662829200000,2022-09-10 17:00:00,ETH/GBP,1480.39,1484.56,1480.39,1484.56,4.320774,6414.44824944
1662825600000,2022-09-10 16:00:00,ETH/GBP,1482.13,1482.13,1474.71,1480.39,1.53727,2275.7591353000003
1662822000000,2022-09-10 15:00:00,ETH/GBP,1480.47,1482.13,1479.94,1482.13,0.321574,476.6144726200001
1662818400000,2022-09-10 14:00:00,ETH/GBP,1484.73,1484.73,1479.93,1480.47,0.371485,549.9723979500001
1662814800000,2022-09-10 13:00:00,ETH/GBP,1488.58,1488.58,1484.35,1484.73,0.065527,97.28990271
1662811200000,2022-09-10 12:00:00,ETH/GBP,1489.54,1489.54,1487.61,1488.58,0.451447,672.0149752599999
1662807600000,2022-09-10 11:00:00,ETH/GBP,1488.12,1490.62,1487.73,1489.54,1.233909,1837.9568118599998
1662804000000,2022-09-10 10:00:00,ETH/GBP,1484.34,1488.12,1481.29,1488.12,0.132738,197.53007255999998
1662800400000,2022-09-10 09:00:00,ETH/GBP,1479.74,1484.34,1479.74,1484.34,0.03101,46.02938339999999
1662796800000,2022-09-10 08:00:00,ETH/GBP,1475.82,1481.74,1475.82,1479.74,0.600139,888.04968386
1662793200000,2022-09-10 07:00:00,ETH/GBP,1492.69,1496.29,1475.82,1475.82,1.052679,1553.56472178
1662789600000,2022-09-10 06:00:00,ETH/GBP,1494.87,1494.87,1492.67,1492.69,0.042874,63.997591060000005
1662786000000,2022-09-10 05:00:00,ETH/GBP,1502.18,1502.18,1494.87,1494.87,0.09497,141.96780389999998
1662782400000,2022-09-10 04:00:00,ETH/GBP,1496.57,1502.18,1496.57,1502.18,1.43113,2149.8148634
1662778800000,2022-09-10 03:00:00,ETH/GBP,1499.98,1499.98,1496.57,1496.57,0.033343,49.900133509999996
1662775200000,2022-09-10 02:00:00,ETH/GBP,1477.91,1499.98,1477.91,1499.98,2.017,3025.45966
1662771600000,2022-09-10 01:00:00,ETH/GBP,1477.91,1477.91,1477.91,1477.91,0.0,0.0
1662768000000,2022-09-10 00:00:00,ETH/GBP,1481.45,1481.45,1474.74,1477.91,0.862259,1274.34119869
1662764400000,2022-09-09 23:00:00,ETH/GBP,1483.54,1490.65,1476.74,1481.45,5.505063,8155.47558135
1662760800000,2022-09-09 22:00:00,ETH/GBP,1483.62,1483.62,1477.75,1483.54,0.467453,693.4852236199999
1662757200000,2022-09-09 21:00:00,ETH/GBP,1486.16,1486.16,1479.26,1483.62,0.050587,75.05188494
1662753600000,2022-09-09 20:00:00,ETH/GBP,1487.26,1490.52,1483.49,1486.16,1.356003,2015.2374184800003
1662750000000,2022-09-09 19:00:00,ETH/GBP,1465.12,1487.26,1465.12,1487.26,7.727775,11493.2106465
1662746400000,2022-09-09 18:00:00,ETH/GBP,1467.46,1470.49,1465.12,1465.12,3.708387,5433.231961439999
1662742800000,2022-09-09 17:00:00,ETH/GBP,1475.48,1478.43,1467.46,1467.46,3.622362,5315.67134052
1662739200000,2022-09-09 16:00:00,ETH/GBP,1482.02,1482.02,1469.97,1475.48,3.746238,5527.49924424
1662735600000,2022-09-09 15:00:00,ETH/GBP,1488.57,1493.27,1482.02,1482.02,4.783362,7089.038151240001
1662732000000,2022-09-09 14:00:00,ETH/GBP,1484.38,1489.73,1483.7,1488.57,41.324899,61515.00490443
1662728400000,2022-09-09 13:00:00,ETH/GBP,1496.09,1496.09,1478.21,1484.38,39.634254,58832.293952520005
1662724800000,2022-09-09 12:00:00,ETH/GBP,1472.62,1505.6,1471.61,1496.09,68.08701,101864.2947909
1662721200000,2022-09-09 11:00:00,ETH/GBP,1468.13,1474.02,1464.6,1472.62,36.971758,54445.35026596
1662717600000,2022-09-09 10:00:00,ETH/GBP,1454.32,1468.13,1454.32,1468.13,10.132955,14876.495224150003
1662714000000,2022-09-09 09:00:00,ETH/GBP,1469.92,1469.92,1453.99,1454.32,18.91496,27508.4046272
1662710400000,2022-09-09 08:00:00,ETH/GBP,1464.8,1470.06,1464.8,1469.92,2.083043,3061.90656656
1662706800000,2022-09-09 07:00:00,ETH/GBP,1475.43,1477.6,1463.1,1464.8,45.6075,66805.866
1662703200000,2022-09-09 06:00:00,ETH/GBP,1474.04,1479.0,1469.47,1475.43,29.842968,44031.21027624
