https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume TIDAL,Volume USDT
1663254000,2022-09-15 15:00:00,TIDAL/USDT,0.0003235,0.0003235,0.0003235,0.0003235,0,0
1663250400,2022-09-15 14:00:00,TIDAL/USDT,0.0003277,0.0003316,0.0003235,0.0003235,1871029.1197,611.96197608055
1663246800,2022-09-15 13:00:00,TIDAL/USDT,0.0003324,0.0003324,0.0003279,0.0003279,2250296.5773,743.57008030276
1663243200,2022-09-15 12:00:00,TIDAL/USDT,0.0003321,0.0003327,0.0003321,0.0003324,1808657.1676,601.65714463959
1663239600,2022-09-15 11:00:00,TIDAL/USDT,0.0003324,0.0003324,0.0003324,0.0003324,0,0
1663236000,2022-09-15 10:00:00,TIDAL/USDT,0.0003275,0.0003324,0.0003275,0.0003324,3097990.8303,1027.88055593307
1663232400,2022-09-15 09:00:00,TIDAL/USDT,0.0003257,0.0003298,0.0003238,0.0003238,1621149.8856,532.23429870985
1663228800,2022-09-15 08:00:00,TIDAL/USDT,0.0003228,0.0003228,0.0003221,0.0003221,3928.3408,1.26703190837
1663225200,2022-09-15 07:00:00,TIDAL/USDT,0.0003244,0.0003276,0.0003244,0.0003276,620178.9144,201.84347579009
1663221600,2022-09-15 06:00:00,TIDAL/USDT,0.0003244,0.0003244,0.0003213,0.0003244,508009.1242,164.78466642066
1663218000,2022-09-15 05:00:00,TIDAL/USDT,0.0003267,0.0003267,0.0003213,0.0003244,24832.9889,8.01899805796
1663214400,2022-09-15 04:00:00,TIDAL/USDT,0.0003288,0.0003288,0.0003213,0.0003267,663115.614,214.77966048028
1663210800,2022-09-15 03:00:00,TIDAL/USDT,0.0003318,0.0003318,0.0003318,0.0003318,2056.0736,0.68220522048
1663207200,2022-09-15 02:00:00,TIDAL/USDT,0.0003315,0.0003322,0.0003261,0.0003322,864566.7809,284.87468367353
1663203600,2022-09-15 01:00:00,TIDAL/USDT,0.0003348,0.0003348,0.0003276,0.0003276,253477.5718,83.14383387051
1663200000,2022-09-15 00:00:00,TIDAL/USDT,0.0003315,0.0003366,0.000328,0.0003366,1092657.0949,361.47807015845
1663196400,2022-09-14 23:00:00,TIDAL/USDT,0.0003405,0.0003405,0.000324,0.0003316,4211105.5976,1389.70059133305
1663192800,2022-09-14 22:00:00,TIDAL/USDT,0.0003412,0.0003459,0.0003401,0.0003405,394647.6511,136.03339263823
1663189200,2022-09-14 21:00:00,TIDAL/USDT,0.0003461,0.0003461,0.0003352,0.000346,4377139.0196,1484.02638077086
1663185600,2022-09-14 20:00:00,TIDAL/USDT,0.0003461,0.0003461,0.000346,0.000346,16453.7289,5.69305695159
1663182000,2022-09-14 19:00:00,TIDAL/USDT,0.0003505,0.0003597,0.000346,0.000346,2913165.729,1031.96955273959
1663178400,2022-09-14 18:00:00,TIDAL/USDT,0.0003634,0.000376,0.000347,0.000347,24358521.5551,8893.1792390017
1663174800,2022-09-14 17:00:00,TIDAL/USDT,0.0003532,0.0003644,0.0003471,0.0003602,14217914.2206,5013.60255310267
1663171200,2022-09-14 16:00:00,TIDAL/USDT,0.0003286,0.000353,0.0003286,0.0003524,15939535.0589,5487.98716637214
1663167600,2022-09-14 15:00:00,TIDAL/USDT,0.000317,0.00033,0.0003166,0.0003286,19550432.3464,6378.71531211691
1663164000,2022-09-14 14:00:00,TIDAL/USDT,0.0003199,0.0003202,0.0003199,0.0003202,3256.2073,1.04243591185
1663160400,2022-09-14 13:00:00,TIDAL/USDT,0.0003186,0.0003197,0.000316,0.0003197,606295.9225,192.9086840812
1663156800,2022-09-14 12:00:00,TIDAL/USDT,0.0003183,0.000319,0.0003183,0.000319,340246.0997,108.38089749653
1663153200,2022-09-14 11:00:00,TIDAL/USDT,0.0003201,0.0003201,0.0003138,0.0003184,4084378.0704,1292.6728631039
1663149600,2022-09-14 10:00:00,TIDAL/USDT,0.0003217,0.0003217,0.00032,0.00032,455177.2534,146.15158220434
1663146000,2022-09-14 09:00:00,TIDAL/USDT,0.0003237,0.0003237,0.0003237,0.0003237,632.7002,0.20480505474
1663142400,2022-09-14 08:00:00,TIDAL/USDT,0.0003225,0.0003263,0.0003214,0.0003214,927862.9398,299.87923570978
1663138800,2022-09-14 07:00:00,TIDAL/USDT,0.0003225,0.0003225,0.0003201,0.0003201,50009.2366,16.0414370463
1663135200,2022-09-14 06:00:00,TIDAL/USDT,0.0003212,0.0003226,0.0003212,0.0003225,231038.9403,74.42969896138
1663131600,2022-09-14 05:00:00,TIDAL/USDT,0.0003212,0.0003212,0.0003212,0.0003212,100000,32.12
1663128000,2022-09-14 04:00:00,TIDAL/USDT,0.0003213,0.0003243,0.000314,0.0003212,6260082.9599,1988.883216252
1663124400,2022-09-14 03:00:00,TIDAL/USDT,0.0003214,0.0003214,0.0003214,0.0003214,2406.9335,0.7735884269
1663120800,2022-09-14 02:00:00,TIDAL/USDT,0.0003212,0.0003212,0.0003212,0.0003212,0,0
1663117200,2022-09-14 01:00:00,TIDAL/USDT,0.0003212,0.0003212,0.0003212,0.0003212,0,0
1663113600,2022-09-14 00:00:00,TIDAL/USDT,0.0003212,0.0003212,0.0003212,0.0003212,2533.6142,0.81379688104
1663110000,2022-09-13 23:00:00,TIDAL/USDT,0.0003214,0.0003214,0.0003213,0.0003213,34676.9582,11.14173807363
1663106400,2022-09-13 22:00:00,TIDAL/USDT,0.0003238,0.0003238,0.0003213,0.0003213,789791.3555,255.38043671408
1663102800,2022-09-13 21:00:00,TIDAL/USDT,0.0003239,0.0003255,0.0003238,0.0003238,136543.4062,44.2752046709
1663099200,2022-09-13 20:00:00,TIDAL/USDT,0.0003245,0.0003245,0.0003238,0.0003238,70245.7371,22.78989921395
1663095600,2022-09-13 19:00:00,TIDAL/USDT,0.0003238,0.0003279,0.000319,0.0003279,2441754.3987,789.63321741941
1663092000,2022-09-13 18:00:00,TIDAL/USDT,0.0003239,0.0003239,0.0003238,0.0003238,394173.8694,127.63655849801
1663088400,2022-09-13 17:00:00,TIDAL/USDT,0.0003204,0.0003274,0.0003202,0.0003274,4382847.9806,1406.4874562537
1663084800,2022-09-13 16:00:00,TIDAL/USDT,0.0003228,0.0003234,0.0003166,0.0003233,3647502.5794,1170.14870596231
1663081200,2022-09-13 15:00:00,TIDAL/USDT,0.0003295,0.0003295,0.00032,0.0003264,2119643.6884,689.42133030275
1663077600,2022-09-13 14:00:00,TIDAL/USDT,0.0003268,0.000333,0.0003268,0.000333,9764155.2858,3216.59225216088
1663074000,2022-09-13 13:00:00,TIDAL/USDT,0.0003301,0.0003337,0.0003264,0.0003268,1295408.5548,425.58026069111
1663070400,2022-09-13 12:00:00,TIDAL/USDT,0.000337,0.0003393,0.0003301,0.0003301,2389553.7776,800.23727242102
1663066800,2022-09-13 11:00:00,TIDAL/USDT,0.0003472,0.0003472,0.0003323,0.000337,14684362.0285,4977.05924188454
1663063200,2022-09-13 10:00:00,TIDAL/USDT,0.0003602,0.0003628,0.0003469,0.0003469,14136612.6698,4968.3713844224
1663059600,2022-09-13 09:00:00,TIDAL/USDT,0.0003628,0.0003628,0.0003602,0.0003602,418358.6001,151.74581004683
1663056000,2022-09-13 08:00:00,TIDAL/USDT,0.0003626,0.0003654,0.0003626,0.0003654,1155040.9251,420.27548148581
1663052400,2022-09-13 07:00:00,TIDAL/USDT,0.0003507,0.0003628,0.0003507,0.0003628,2515740.5556,897.16136154873
1663048800,2022-09-13 06:00:00,TIDAL/USDT,0.0003545,0.0003575,0.0003509,0.0003509,728252.5934,257.21719721208
1663045200,2022-09-13 05:00:00,TIDAL/USDT,0.000351,0.000351,0.000351,0.000351,605386.2142,212.4905611842
1663041600,2022-09-13 04:00:00,TIDAL/USDT,0.0003594,0.0003594,0.0003506,0.0003506,2460851.2089,872.49517632389
1663038000,2022-09-13 03:00:00,TIDAL/USDT,0.0003594,0.0003594,0.0003552,0.0003552,16152.028,5.74888648902
1663034400,2022-09-13 02:00:00,TIDAL/USDT,0.0003577,0.0003619,0.000355,0.000355,846691.5126,301.70962137453
1663030800,2022-09-13 01:00:00,TIDAL/USDT,0.0003602,0.0003628,0.0003577,0.0003577,575100.5007,206.75152258575
1663027200,2022-09-13 00:00:00,TIDAL/USDT,0.0003628,0.0003628,0.0003602,0.0003602,440309.075,159.26754939478
1663023600,2022-09-12 23:00:00,TIDAL/USDT,0.0003505,0.0003659,0.0003505,0.00036,8972175.9103,3237.97468742864
1663020000,2022-09-12 22:00:00,TIDAL/USDT,0.0003598,0.000373,0.0003471,0.00035,21008686.578,7633.69646705207
1663016400,2022-09-12 21:00:00,TIDAL/USDT,0.0003498,0.0003688,0.0003498,0.000358,10051958.3909,3612.35855576039
1663012800,2022-09-12 20:00:00,TIDAL/USDT,0.0003496,0.0003552,0.000347,0.0003498,1685182.9724,591.74739849582
1663009200,2022-09-12 19:00:00,TIDAL/USDT,0.0003446,0.0003624,0.0003442,0.0003496,14575794.6606,5189.59910761724
1663005600,2022-09-12 18:00:00,TIDAL/USDT,0.000346,0.000346,0.0003446,0.0003446,179917.0267,62.17005766481
1663002000,2022-09-12 17:00:00,TIDAL/USDT,0.0003475,0.0003498,0.000346,0.000346,588699.233,204.63217603966
1662998400,2022-09-12 16:00:00,TIDAL/USDT,0.0003471,0.0003519,0.000346,0.0003519,3083374.0144,1070.8193607823
1662994800,2022-09-12 15:00:00,TIDAL/USDT,0.0003475,0.0003583,0.000346,0.0003472,6446560.9869,2271.15894990032
1662991200,2022-09-12 14:00:00,TIDAL/USDT,0.000358,0.0003592,0.0003463,0.0003475,6591888.7708,2332.97997719911
1662987600,2022-09-12 13:00:00,TIDAL/USDT,0.0003502,0.000358,0.0003474,0.000358,9018261.2641,3208.92343098111
1662984000,2022-09-12 12:00:00,TIDAL/USDT,0.0003448,0.0003506,0.0003448,0.000346,928789.8274,323.82944831205
1662980400,2022-09-12 11:00:00,TIDAL/USDT,0.0003447,0.000346,0.0003447,0.0003448,1425742.2051,491.51468135651
1662976800,2022-09-12 10:00:00,TIDAL/USDT,0.0003423,0.0003446,0.0003409,0.0003446,3596744.2334,1229.16437033976
1662973200,2022-09-12 09:00:00,TIDAL/USDT,0.0003468,0.0003468,0.0003414,0.000346,235421.5779,81.01847800688
1662969600,2022-09-12 08:00:00,TIDAL/USDT,0.0003322,0.000349,0.0003322,0.0003474,13729684.9085,4683.61674058487
1662966000,2022-09-12 07:00:00,TIDAL/USDT,0.0003315,0.0003322,0.0003287,0.0003322,244789.9595,81.13872486309
1662962400,2022-09-12 06:00:00,TIDAL/USDT,0.000334,0.000334,0.000327,0.0003306,2368257.3426,786.13081950991
1662958800,2022-09-12 05:00:00,TIDAL/USDT,0.0003323,0.0003377,0.0003323,0.0003377,523393.0893,175.98938332038
1662955200,2022-09-12 04:00:00,TIDAL/USDT,0.0003327,0.0003327,0.0003307,0.0003322,1048266.5925,347.3100289495
1662951600,2022-09-12 03:00:00,TIDAL/USDT,0.0003368,0.0003368,0.0003325,0.000335,845977.2984,282.19129903623
1662948000,2022-09-12 02:00:00,TIDAL/USDT,0.0003336,0.0003373,0.0003336,0.0003368,519629.2685,174.80065730125
1662944400,2022-09-12 01:00:00,TIDAL/USDT,0.0003345,0.0003353,0.0003287,0.0003336,1953412.0238,647.83003638909
1662940800,2022-09-12 00:00:00,TIDAL/USDT,0.0003306,0.0003356,0.0003306,0.0003352,856305.102,285.42904638088
1662937200,2022-09-11 23:00:00,TIDAL/USDT,0.000323,0.0003306,0.000323,0.0003306,364237.2155,118.96925900658
1662933600,2022-09-11 22:00:00,TIDAL/USDT,0.000325,0.0003306,0.00032,0.000323,5358836.4979,1731.4719340363
1662930000,2022-09-11 21:00:00,TIDAL/USDT,0.0003276,0.0003317,0.0003201,0.000325,4662240.5773,1512.51347383678
1662926400,2022-09-11 20:00:00,TIDAL/USDT,0.0003418,0.0003418,0.0003276,0.0003277,11972530.8721,3997.92470438346
1662922800,2022-09-11 19:00:00,TIDAL/USDT,0.0003431,0.0003481,0.0003416,0.000342,6176439.7822,2114.68350976468
1662919200,2022-09-11 18:00:00,TIDAL/USDT,0.0003686,0.0003691,0.0003428,0.0003431,32237423.8247,11482.05040296089
1662915600,2022-09-11 17:00:00,TIDAL/USDT,0.0003413,0.0003686,0.0003406,0.0003686,11712600.9158,4137.98974835429
1662912000,2022-09-11 16:00:00,TIDAL/USDT,0.0003444,0.000346,0.0003411,0.0003444,134827.0525,46.3648002233
1662908400,2022-09-11 15:00:00,TIDAL/USDT,0.0003529,0.0003529,0.0003411,0.0003443,1710754.79,588.92820530509
1662904800,2022-09-11 14:00:00,TIDAL/USDT,0.0003431,0.0003527,0.0003401,0.0003527,11589340.7656,4011.96531948702
1662901200,2022-09-11 13:00:00,TIDAL/USDT,0.000353,0.000353,0.0003425,0.0003469,10334695.6653,3578.13665414258
1662897600,2022-09-11 12:00:00,TIDAL/USDT,0.0003536,0.0003685,0.000353,0.000353,9205803.7863,3304.58582650639
1662894000,2022-09-11 11:00:00,TIDAL/USDT,0.0003595,0.0003595,0.0003522,0.000358,544246.9156,193.21021249621
1662890400,2022-09-11 10:00:00,TIDAL/USDT,0.0003415,0.00037,0.0003401,0.0003595,11951799.0716,4286.63060129998
1662886800,2022-09-11 09:00:00,TIDAL/USDT,0.0003362,0.00037,0.0003318,0.0003401,23709599.4959,8291.62433150719
1662883200,2022-09-11 08:00:00,TIDAL/USDT,0.0003376,0.0003415,0.0003362,0.0003362,1172061.0379,397.91545601995
1662879600,2022-09-11 07:00:00,TIDAL/USDT,0.0003355,0.0003399,0.0003326,0.000333,660038.5925,222.53776703751
1662876000,2022-09-11 06:00:00,TIDAL/USDT,0.0003355,0.0003399,0.000335,0.0003399,4415902.9198,1484.1820772175
1662872400,2022-09-11 05:00:00,TIDAL/USDT,0.0003312,0.0003351,0.0003312,0.0003351,558605.3442,187.01528909367
1662868800,2022-09-11 04:00:00,TIDAL/USDT,0.0003323,0.0003323,0.0003311,0.0003312,1011508.0491,335.19994736896
1662865200,2022-09-11 03:00:00,TIDAL/USDT,0.000335,0.0003368,0.0003311,0.0003368,61439.3,20.54719691127
1662861600,2022-09-11 02:00:00,TIDAL/USDT,0.0003315,0.0003364,0.0003298,0.0003311,2160793.6876,719.57794444841
1662858000,2022-09-11 01:00:00,TIDAL/USDT,0.0003288,0.0003315,0.0003288,0.0003315,26078.3522,8.62959999289
1662854400,2022-09-11 00:00:00,TIDAL/USDT,0.0003257,0.0003398,0.0003247,0.0003247,2262439.3813,750.08660699582
1662850800,2022-09-10 23:00:00,TIDAL/USDT,0.0003221,0.0003322,0.0003211,0.0003211,2655286.9613,867.15498327016
1662847200,2022-09-10 22:00:00,TIDAL/USDT,0.0003221,0.0003221,0.0003221,0.0003221,41612.2207,13.40329628747
1662843600,2022-09-10 21:00:00,TIDAL/USDT,0.000323,0.0003272,0.0003221,0.0003221,923505.5186,297.66426675389
1662840000,2022-09-10 20:00:00,TIDAL/USDT,0.0003383,0.0003422,0.0003221,0.000323,15445009.7882,5208.20602329877
1662836400,2022-09-10 19:00:00,TIDAL/USDT,0.0003071,0.0003401,0.000306,0.0003383,14366709.7385,4678.87516300116
1662832800,2022-09-10 18:00:00,TIDAL/USDT,0.0003089,0.00031,0.000304,0.000304,961989.7164,293.79899550547
1662829200,2022-09-10 17:00:00,TIDAL/USDT,0.0003081,0.0003081,0.0003047,0.0003047,392649.9138,120.53221687207
1662825600,2022-09-10 16:00:00,TIDAL/USDT,0.0003126,0.0003126,0.0003126,0.0003126,48311.5661,15.10219556286
1662822000,2022-09-10 15:00:00,TIDAL/USDT,0.0003065,0.0003133,0.0003053,0.0003077,1780459.3176,553.46896737974
1662818400,2022-09-10 14:00:00,TIDAL/USDT,0.0003101,0.0003114,0.0003065,0.0003065,369997.307,114.37391310128
1662814800,2022-09-10 13:00:00,TIDAL/USDT,0.000313,0.0003145,0.0003064,0.0003066,1566066.9212,488.0345927537
1662811200,2022-09-10 12:00:00,TIDAL/USDT,0.0003126,0.000313,0.0003126,0.000313,858791.0581,268.53188977745
1662807600,2022-09-10 11:00:00,TIDAL/USDT,0.000309,0.0003108,0.0003046,0.0003108,541468.7067,166.89493785582
1662804000,2022-09-10 10:00:00,TIDAL/USDT,0.0003124,0.000313,0.000304,0.0003129,2851436.17,881.10347781342
1662800400,2022-09-10 09:00:00,TIDAL/USDT,0.0003107,0.0003159,0.0003107,0.0003159,150785.5218,47.57981786142
1662796800,2022-09-10 08:00:00,TIDAL/USDT,0.0003159,0.0003167,0.0003103,0.0003103,797809.4214,248.9975369799
1662793200,2022-09-10 07:00:00,TIDAL/USDT,0.0003122,0.000316,0.0003109,0.000316,196704.5439,61.50400698116
1662789600,2022-09-10 06:00:00,TIDAL/USDT,0.000318,0.0003184,0.0003104,0.000311,5102989.2751,1616.02432769961
1662786000,2022-09-10 05:00:00,TIDAL/USDT,0.0003184,0.0003184,0.000318,0.000318,333998.3897,106.30002342849
1662782400,2022-09-10 04:00:00,TIDAL/USDT,0.0003184,0.0003184,0.0003181,0.0003181,126552.309,40.28196129498
1662778800,2022-09-10 03:00:00,TIDAL/USDT,0.0003184,0.0003184,0.0003181,0.0003181,4924.0541,1.56731427149
1662775200,2022-09-10 02:00:00,TIDAL/USDT,0.0003181,0.0003184,0.0003181,0.0003181,400779.8608,127.49655361996
1662771600,2022-09-10 01:00:00,TIDAL/USDT,0.000316,0.000318,0.000316,0.000318,818412.1757,259.14838034456
1662768000,2022-09-10 00:00:00,TIDAL/USDT,0.0003105,0.0003146,0.0003105,0.0003146,78678.8185,24.7443265297
1662764400,2022-09-09 23:00:00,TIDAL/USDT,0.0003102,0.0003102,0.0003102,0.0003102,0,0
1662760800,2022-09-09 22:00:00,TIDAL/USDT,0.0003102,0.0003102,0.0003102,0.0003102,6425.5329,1.99320030558
1662757200,2022-09-09 21:00:00,TIDAL/USDT,0.0003146,0.0003159,0.00031,0.0003157,661801.3981,208.65049681248
1662753600,2022-09-09 20:00:00,TIDAL/USDT,0.0003088,0.0003146,0.0003088,0.0003146,3277412.8685,1025.2504854673
1662750000,2022-09-09 19:00:00,TIDAL/USDT,0.0003179,0.0003274,0.0003,0.0003088,16142772.773,5082.36689047668
1662746400,2022-09-09 18:00:00,TIDAL/USDT,0.00031,0.0003179,0.0003,0.0003179,8309000.0824,2551.01835431541
1662742800,2022-09-09 17:00:00,TIDAL/USDT,0.0003164,0.0003164,0.0003096,0.0003121,4622893.9203,1434.4357054481
1662739200,2022-09-09 16:00:00,TIDAL/USDT,0.0003197,0.0003197,0.00031,0.0003164,3364647.3328,1050.39633945943
1662735600,2022-09-09 15:00:00,TIDAL/USDT,0.0003235,0.0003238,0.0003119,0.0003197,4446333.094,1417.91365646167
1662732000,2022-09-09 14:00:00,TIDAL/USDT,0.0003279,0.000328,0.000323,0.000323,36934.9984,12.0057040038
1662728400,2022-09-09 13:00:00,TIDAL/USDT,0.0003355,0.0003366,0.0003179,0.0003276,9260247.1883,3020.78389132409
1662724800,2022-09-09 12:00:00,TIDAL/USDT,0.0003261,0.0003352,0.000326,0.0003352,5274013.8871,1741.96009461116
1662721200,2022-09-09 11:00:00,TIDAL/USDT,0.0003279,0.0003298,0.000326,0.000326,2154100.6343,706.40905338052
1662717600,2022-09-09 10:00:00,TIDAL/USDT,0.0003274,0.0003279,0.000325,0.0003279,313559.514,102.35699714147
1662714000,2022-09-09 09:00:00,TIDAL/USDT,0.0003226,0.000328,0.0003226,0.0003274,1703614.9094,557.39358833651
1662710400,2022-09-09 08:00:00,TIDAL/USDT,0.0003243,0.0003243,0.0003187,0.0003226,773712.0893,248.92145998921
1662706800,2022-09-09 07:00:00,TIDAL/USDT,0.0003274,0.0003274,0.0003239,0.0003239,27254.477,8.8299633342
1662703200,2022-09-09 06:00:00,TIDAL/USDT,0.0003253,0.0003274,0.0003253,0.0003274,315155.1941,102.83484998652
1662699600,2022-09-09 05:00:00,TIDAL/USDT,0.0003241,0.0003241,0.000322,0.000322,85778.3315,27.73691414757
1662696000,2022-09-09 04:00:00,TIDAL/USDT,0.0003235,0.000326,0.0003235,0.000324,237037.5967,77.03927138285
1662692400,2022-09-09 03:00:00,TIDAL/USDT,0.0003195,0.0003234,0.0003188,0.0003231,5095297.5994,1647.13593432524
