https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume FTM,Volume USDT
1663214400,2022-09-15 04:00:00,FTM/USDT,0.24203,0.24305,0.24033,0.24177,439533.97645975,106233.010099817283
1663210800,2022-09-15 03:00:00,FTM/USDT,0.24478,0.24494,0.2395,0.242,1136286.26289343,274567.8765388369575
1663207200,2022-09-15 02:00:00,FTM/USDT,0.24744,0.24744,0.24234,0.24476,637506.34397435,155892.7320396158861
1663203600,2022-09-15 01:00:00,FTM/USDT,0.24765,0.24813,0.24464,0.24759,522833.94802432,128906.4832296209072
1663200000,2022-09-15 00:00:00,FTM/USDT,0.25085,0.25088,0.24654,0.24771,534855.46192931,133039.1979768547128
1663196400,2022-09-14 23:00:00,FTM/USDT,0.25178,0.2522,0.24992,0.25098,423503.98915585,106207.4751874451796
1663192800,2022-09-14 22:00:00,FTM/USDT,0.25044,0.25332,0.2498,0.25182,580374.59291791,146275.9770790262569
1663189200,2022-09-14 21:00:00,FTM/USDT,0.24803,0.25054,0.24654,0.25044,174144.47571259,43241.3457354230164
1663185600,2022-09-14 20:00:00,FTM/USDT,0.24873,0.24902,0.24773,0.24804,463142.82522749,115010.9060695862504
1663182000,2022-09-14 19:00:00,FTM/USDT,0.24706,0.249,0.2461,0.24876,354456.43766596,87850.5284270416332
1663178400,2022-09-14 18:00:00,FTM/USDT,0.24901,0.24908,0.24275,0.24688,937231.48340724,230180.9378501880316
1663174800,2022-09-14 17:00:00,FTM/USDT,0.24945,0.25119,0.24847,0.24895,194327.72001778,48532.3888264163904
1663171200,2022-09-14 16:00:00,FTM/USDT,0.25095,0.25149,0.24911,0.24943,512525.03250204,128331.4187793635952
1663167600,2022-09-14 15:00:00,FTM/USDT,0.25079,0.25147,0.24954,0.25099,395612.24896567,99148.0707909619957
1663164000,2022-09-14 14:00:00,FTM/USDT,0.25066,0.25117,0.2483,0.25075,471779.96150768,117985.1289414027035
1663160400,2022-09-14 13:00:00,FTM/USDT,0.25094,0.25153,0.24756,0.25048,681276.70951621,170348.443974557741
1663156800,2022-09-14 12:00:00,FTM/USDT,0.24913,0.25331,0.24619,0.25104,849286.7976398,212049.8501945151574
1663153200,2022-09-14 11:00:00,FTM/USDT,0.25013,0.25035,0.24747,0.2489,298029.84272886,74236.3659200159889
1663149600,2022-09-14 10:00:00,FTM/USDT,0.24963,0.2506,0.24859,0.25019,250328.12806508,62503.5726043591339
1663146000,2022-09-14 09:00:00,FTM/USDT,0.2495,0.25035,0.24843,0.24923,198137.28172062,49395.2412098509902
1663142400,2022-09-14 08:00:00,FTM/USDT,0.24756,0.25057,0.24563,0.24958,564396.73033493,140273.2484102679574
1663138800,2022-09-14 07:00:00,FTM/USDT,0.24976,0.25055,0.2436,0.24774,647660.45106841,160139.1990659831862
1663135200,2022-09-14 06:00:00,FTM/USDT,0.25123,0.25179,0.24924,0.24961,212351.72427624,53147.9154056045934
1663131600,2022-09-14 05:00:00,FTM/USDT,0.25275,0.25275,0.25081,0.25111,168597.43028435,42496.9814490096188
1663128000,2022-09-14 04:00:00,FTM/USDT,0.25207,0.25296,0.25077,0.25278,284760.1601436,71668.3990675749902
1663124400,2022-09-14 03:00:00,FTM/USDT,0.25235,0.25292,0.25115,0.25203,795608.57731665,200400.0396473202148
1663120800,2022-09-14 02:00:00,FTM/USDT,0.25104,0.2525,0.25054,0.25248,264539.37609511,66547.3688830160768
1663117200,2022-09-14 01:00:00,FTM/USDT,0.25024,0.2514,0.24961,0.25105,265426.75524629,66492.334329913581
1663113600,2022-09-14 00:00:00,FTM/USDT,0.24778,0.25078,0.24679,0.25069,604441.81613681,150577.3984240807996
1663110000,2022-09-13 23:00:00,FTM/USDT,0.24951,0.24966,0.2467,0.24781,769150.27454925,190740.6576533988478
1663106400,2022-09-13 22:00:00,FTM/USDT,0.25086,0.25087,0.24798,0.24961,451767.5635121,112702.4818950103626
1663102800,2022-09-13 21:00:00,FTM/USDT,0.25037,0.25117,0.24751,0.25092,448305.04277502,112140.5176094520965
1663099200,2022-09-13 20:00:00,FTM/USDT,0.25158,0.25281,0.25015,0.25025,349192.75960735,87840.1157781343557
1663095600,2022-09-13 19:00:00,FTM/USDT,0.2499,0.2528,0.24606,0.25168,1179190.40111507,294158.9816725141229
1663092000,2022-09-13 18:00:00,FTM/USDT,0.25459,0.25545,0.24883,0.24948,1506965.4618689,379403.6356235648841
1663088400,2022-09-13 17:00:00,FTM/USDT,0.25528,0.25697,0.25417,0.25469,888512.36810843,226897.6265710611446
1663084800,2022-09-13 16:00:00,FTM/USDT,0.25405,0.25644,0.25294,0.25548,457296.03214233,116680.4750316715255
1663081200,2022-09-13 15:00:00,FTM/USDT,0.25434,0.25619,0.25322,0.25422,844171.42168049,215153.472875938034
1663077600,2022-09-13 14:00:00,FTM/USDT,0.2555,0.25755,0.25265,0.25453,646611.67799727,164899.9627410579896
1663074000,2022-09-13 13:00:00,FTM/USDT,0.25428,0.2585,0.2532,0.25578,2347177.50325708,598934.3421745107307
1663070400,2022-09-13 12:00:00,FTM/USDT,0.27231,0.27561,0.25118,0.2545,4947375.40478528,1298455.30378614544
1663066800,2022-09-13 11:00:00,FTM/USDT,0.2707,0.27298,0.2706,0.2724,603379.58407933,164124.1141095413104
1663063200,2022-09-13 10:00:00,FTM/USDT,0.26975,0.27092,0.26897,0.2706,700007.2269238,188966.3390849789587
1663059600,2022-09-13 09:00:00,FTM/USDT,0.2705,0.27214,0.2678,0.26978,980065.80864476,264324.9173430186726
1663056000,2022-09-13 08:00:00,FTM/USDT,0.27133,0.27274,0.26971,0.27042,672598.68805783,182441.871936613491
1663052400,2022-09-13 07:00:00,FTM/USDT,0.26812,0.27266,0.26798,0.27134,659070.8295808,178289.9187001850115
1663048800,2022-09-13 06:00:00,FTM/USDT,0.26811,0.27134,0.26748,0.26809,468891.40109323,126230.0732349568082
1663045200,2022-09-13 05:00:00,FTM/USDT,0.26796,0.27015,0.26769,0.2681,681745.01864022,183397.9738488794548
1663041600,2022-09-13 04:00:00,FTM/USDT,0.26947,0.26956,0.26738,0.2679,648836.01309577,174401.6667290382213
1663038000,2022-09-13 03:00:00,FTM/USDT,0.2672,0.26978,0.26517,0.26922,896662.13379243,238979.3513498816094
1663034400,2022-09-13 02:00:00,FTM/USDT,0.2648,0.26741,0.26244,0.26716,426495.65136527,113283.0890241570437
1663030800,2022-09-13 01:00:00,FTM/USDT,0.26463,0.26578,0.26265,0.26476,291744.2058975,77142.9037492782677
1663027200,2022-09-13 00:00:00,FTM/USDT,0.26919,0.26943,0.26263,0.26458,841002.64190332,223212.8526435413871
1663023600,2022-09-12 23:00:00,FTM/USDT,0.26754,0.26945,0.26705,0.26909,460426.34472919,123491.1626401323984
1663020000,2022-09-12 22:00:00,FTM/USDT,0.26779,0.26902,0.26621,0.26757,402190.02148945,107611.5141687831576
1663016400,2022-09-12 21:00:00,FTM/USDT,0.27074,0.27074,0.26701,0.26774,350420.03144999,94059.7425159581407
1663012800,2022-09-12 20:00:00,FTM/USDT,0.26972,0.2715,0.26924,0.27072,382855.39784074,103508.6807448067093
1663009200,2022-09-12 19:00:00,FTM/USDT,0.2702,0.27036,0.26839,0.26953,454462.99696083,122439.0388123441717
1663005600,2022-09-12 18:00:00,FTM/USDT,0.27082,0.27093,0.26751,0.27027,540156.66742539,145300.8809279853563
1663002000,2022-09-12 17:00:00,FTM/USDT,0.26782,0.271,0.2666,0.27091,661626.10735392,177675.2299925694776
1662998400,2022-09-12 16:00:00,FTM/USDT,0.26914,0.27008,0.26204,0.26811,2210794.84012141,586128.1006828671285
1662994800,2022-09-12 15:00:00,FTM/USDT,0.27704,0.27721,0.26796,0.26913,1144140.08603109,312017.1360359353722
1662991200,2022-09-12 14:00:00,FTM/USDT,0.27945,0.28087,0.27575,0.27707,1073171.98952099,298664.501509863358
1662987600,2022-09-12 13:00:00,FTM/USDT,0.28042,0.2812,0.27721,0.27928,624659.4228854,174588.979026134041
1662984000,2022-09-12 12:00:00,FTM/USDT,0.28063,0.28164,0.27935,0.28018,585906.49712094,164229.452339846264
1662980400,2022-09-12 11:00:00,FTM/USDT,0.2828,0.28339,0.27934,0.28068,560345.8878238,157681.945444724121
1662976800,2022-09-12 10:00:00,FTM/USDT,0.27912,0.28568,0.27663,0.28283,1003991.14870794,282180.518537106229
1662973200,2022-09-12 09:00:00,FTM/USDT,0.27971,0.28081,0.27669,0.27925,901919.08558137,251559.7322703788745
1662969600,2022-09-12 08:00:00,FTM/USDT,0.27613,0.28105,0.2739,0.27973,1107822.80373547,308057.309908645925
1662966000,2022-09-12 07:00:00,FTM/USDT,0.27127,0.27635,0.27058,0.27608,925689.86948859,252177.5393071824602
1662962400,2022-09-12 06:00:00,FTM/USDT,0.27144,0.27248,0.27083,0.2714,935848.38026709,254032.0690938768225
1662958800,2022-09-12 05:00:00,FTM/USDT,0.27271,0.27284,0.27072,0.27142,425670.34441371,115711.6317735376337
1662955200,2022-09-12 04:00:00,FTM/USDT,0.2703,0.27279,0.26982,0.27267,186295.21278312,50594.8317955541151
1662951600,2022-09-12 03:00:00,FTM/USDT,0.27321,0.27378,0.26828,0.27057,686638.09486605,186251.0508915790432
1662948000,2022-09-12 02:00:00,FTM/USDT,0.2817,0.2824,0.27079,0.27329,1166825.10069944,321303.0257570606938
1662944400,2022-09-12 01:00:00,FTM/USDT,0.26823,0.28335,0.26714,0.28096,1811160.52156037,500462.8584483025625
1662940800,2022-09-12 00:00:00,FTM/USDT,0.2725,0.27406,0.26805,0.26805,846448.37271903,229541.9942718203739
1662937200,2022-09-11 23:00:00,FTM/USDT,0.27014,0.27322,0.2686,0.27251,462409.28589717,125597.2730955648052
1662933600,2022-09-11 22:00:00,FTM/USDT,0.26852,0.27125,0.26747,0.27003,240192.95281605,64856.0380458674779
1662930000,2022-09-11 21:00:00,FTM/USDT,0.27048,0.2711,0.26506,0.26817,559822.11419649,150445.8162034201246
1662926400,2022-09-11 20:00:00,FTM/USDT,0.27295,0.27431,0.26793,0.27088,728524.16278242,197166.2054926656234
1662922800,2022-09-11 19:00:00,FTM/USDT,0.27451,0.2757,0.27276,0.27313,295592.52508231,80998.3039078652737
1662919200,2022-09-11 18:00:00,FTM/USDT,0.27598,0.27734,0.2741,0.27453,492640.60846017,135872.6655498173588
1662915600,2022-09-11 17:00:00,FTM/USDT,0.27961,0.2805,0.27582,0.2759,676807.84362015,188243.7433318366961
1662912000,2022-09-11 16:00:00,FTM/USDT,0.27326,0.27989,0.27318,0.27932,867330.38172118,240502.3183889396658
1662908400,2022-09-11 15:00:00,FTM/USDT,0.27224,0.27449,0.27217,0.27322,313631.06981724,85695.2027699195725
1662904800,2022-09-11 14:00:00,FTM/USDT,0.27399,0.27464,0.2712,0.27225,508049.26699374,138512.6236681023595
1662901200,2022-09-11 13:00:00,FTM/USDT,0.27532,0.27534,0.27329,0.27394,221569.63767433,60717.6328618917049
1662897600,2022-09-11 12:00:00,FTM/USDT,0.27293,0.27606,0.27203,0.27529,327422.33567861,89818.2961104338402
1662894000,2022-09-11 11:00:00,FTM/USDT,0.27169,0.27359,0.27156,0.273,288113.99164167,78608.8950724505075
1662890400,2022-09-11 10:00:00,FTM/USDT,0.27132,0.27206,0.27063,0.27156,165507.39026136,44924.0477451531163
1662886800,2022-09-11 09:00:00,FTM/USDT,0.27228,0.27289,0.27111,0.27113,507055.25073769,137962.432799922316
1662883200,2022-09-11 08:00:00,FTM/USDT,0.27158,0.2727,0.27065,0.27225,302619.71667181,82249.9902936200792
1662879600,2022-09-11 07:00:00,FTM/USDT,0.26969,0.27196,0.26955,0.27162,463998.69693199,125562.2445185159621
1662876000,2022-09-11 06:00:00,FTM/USDT,0.27312,0.27326,0.26654,0.26987,919515.36424776,247587.7658124488841
1662872400,2022-09-11 05:00:00,FTM/USDT,0.27335,0.27425,0.2726,0.27304,180619.04616143,49359.5650817633312
1662868800,2022-09-11 04:00:00,FTM/USDT,0.27294,0.27496,0.27294,0.27333,147173.81898296,40307.5807433746213
1662865200,2022-09-11 03:00:00,FTM/USDT,0.27343,0.27425,0.27264,0.27298,123271.75335095,33728.2633441709849
1662861600,2022-09-11 02:00:00,FTM/USDT,0.27552,0.27647,0.27239,0.27375,369913.36996043,101366.7505919381817
1662858000,2022-09-11 01:00:00,FTM/USDT,0.27579,0.2775,0.27495,0.27542,353986.40209161,97873.924166617505
1662854400,2022-09-11 00:00:00,FTM/USDT,0.27455,0.27704,0.274,0.2757,362826.1438659,100045.4022216322839
1662850800,2022-09-10 23:00:00,FTM/USDT,0.2759,0.27691,0.2744,0.27455,301456.61369535,83007.4588659975189
1662847200,2022-09-10 22:00:00,FTM/USDT,0.27349,0.27776,0.27337,0.27582,637685.51716144,175678.3061348974791
1662843600,2022-09-10 21:00:00,FTM/USDT,0.2725,0.27598,0.27154,0.27325,479052.09087643,130750.4325133142244
1662840000,2022-09-10 20:00:00,FTM/USDT,0.27352,0.27388,0.2712,0.2725,241397.49116384,65735.5253900252172
1662836400,2022-09-10 19:00:00,FTM/USDT,0.27355,0.27491,0.27317,0.27339,293330.01518444,80348.1737031156208
1662832800,2022-09-10 18:00:00,FTM/USDT,0.27257,0.27404,0.27251,0.27336,358836.21664769,98091.928378718694
1662829200,2022-09-10 17:00:00,FTM/USDT,0.2731,0.27363,0.27222,0.27255,367079.68149238,100212.7790416252441
1662825600,2022-09-10 16:00:00,FTM/USDT,0.27233,0.2748,0.27096,0.27319,586205.67354331,159824.3177146356966
1662822000,2022-09-10 15:00:00,FTM/USDT,0.27314,0.27443,0.27162,0.27259,615693.52419356,168074.4209178065967
1662818400,2022-09-10 14:00:00,FTM/USDT,0.27111,0.27463,0.27047,0.27314,716676.68438377,195895.5309109547225
1662814800,2022-09-10 13:00:00,FTM/USDT,0.27478,0.27571,0.26947,0.27122,611814.83630426,167100.2929693910274
1662811200,2022-09-10 12:00:00,FTM/USDT,0.27427,0.277,0.2705,0.27491,677185.33290972,185086.3768909139574
1662807600,2022-09-10 11:00:00,FTM/USDT,0.27502,0.27638,0.27425,0.27425,317843.3971323,87494.6014410584121
1662804000,2022-09-10 10:00:00,FTM/USDT,0.27549,0.276,0.27311,0.27507,343354.55284649,94351.0359744162358
1662800400,2022-09-10 09:00:00,FTM/USDT,0.27463,0.27704,0.2745,0.27538,329783.43425545,90967.2952271594186
1662796800,2022-09-10 08:00:00,FTM/USDT,0.27391,0.277,0.2723,0.2745,814631.23924843,223987.7258478011843
1662793200,2022-09-10 07:00:00,FTM/USDT,0.2807,0.28102,0.2722,0.27385,812807.16234343,224743.2822643213075
1662789600,2022-09-10 06:00:00,FTM/USDT,0.28112,0.28323,0.27935,0.28066,423887.87657554,119211.3214001632347
1662786000,2022-09-10 05:00:00,FTM/USDT,0.27449,0.2833,0.27367,0.28112,1301963.53500969,362376.6527177431673
1662782400,2022-09-10 04:00:00,FTM/USDT,0.27571,0.2791,0.27287,0.27453,728817.09488825,200906.5909983758241
1662778800,2022-09-10 03:00:00,FTM/USDT,0.27965,0.27989,0.27571,0.27575,467284.80371925,129861.6347699962373
1662775200,2022-09-10 02:00:00,FTM/USDT,0.27911,0.2801,0.27723,0.27957,371743.27066946,103437.2105137908644
1662771600,2022-09-10 01:00:00,FTM/USDT,0.28092,0.28654,0.27752,0.2791,2188424.37150359,618836.8879563660162
1662768000,2022-09-10 00:00:00,FTM/USDT,0.27321,0.28108,0.2726,0.28108,1517521.02756908,419829.5288694290663
1662764400,2022-09-09 23:00:00,FTM/USDT,0.26984,0.2745,0.26877,0.2732,1170789.54028122,318386.2758027062196
1662760800,2022-09-09 22:00:00,FTM/USDT,0.26958,0.27103,0.26898,0.26982,381629.84680293,103103.2807290963981
1662757200,2022-09-09 21:00:00,FTM/USDT,0.26983,0.2709,0.26887,0.26942,212911.6816585,57439.0026916365654
1662753600,2022-09-09 20:00:00,FTM/USDT,0.26813,0.27012,0.26722,0.26969,338632.94055263,91114.9282967234943
1662750000,2022-09-09 19:00:00,FTM/USDT,0.267,0.26868,0.26675,0.26836,308575.21748953,82642.7053452660819
1662746400,2022-09-09 18:00:00,FTM/USDT,0.26689,0.26789,0.26585,0.26716,351177.1889504,93715.4851964395394
1662742800,2022-09-09 17:00:00,FTM/USDT,0.27131,0.27131,0.26628,0.26708,715649.06030239,192378.2635562696175
1662739200,2022-09-09 16:00:00,FTM/USDT,0.27014,0.27184,0.26734,0.27165,762985.12149277,205822.0334969923452
1662735600,2022-09-09 15:00:00,FTM/USDT,0.27002,0.27085,0.26871,0.27006,873643.55471791,235599.8148524889974
1662732000,2022-09-09 14:00:00,FTM/USDT,0.26941,0.2703,0.26707,0.27008,669989.05659091,179958.8385341163456
1662728400,2022-09-09 13:00:00,FTM/USDT,0.2716,0.27176,0.26843,0.26946,778918.31689521,210099.7450432751266
1662724800,2022-09-09 12:00:00,FTM/USDT,0.26437,0.27721,0.2642,0.27156,1591670.95495946,433194.6694591372758
1662721200,2022-09-09 11:00:00,FTM/USDT,0.26508,0.26621,0.26365,0.26443,829472.91729246,219530.4344741746289
1662717600,2022-09-09 10:00:00,FTM/USDT,0.26501,0.26596,0.26397,0.26523,442654.31441837,117264.1970162893092
1662714000,2022-09-09 09:00:00,FTM/USDT,0.26746,0.26746,0.26345,0.26509,851194.71368169,225284.1503928640134
1662710400,2022-09-09 08:00:00,FTM/USDT,0.26433,0.26837,0.2642,0.26727,860526.70519815,229078.5137172461672
1662706800,2022-09-09 07:00:00,FTM/USDT,0.26411,0.26525,0.26312,0.26431,337658.34123224,89213.4356442298353
1662703200,2022-09-09 06:00:00,FTM/USDT,0.26357,0.26516,0.26314,0.26411,614908.88801749,162336.6772103012989
1662699600,2022-09-09 05:00:00,FTM/USDT,0.26243,0.26542,0.26184,0.26347,572360.64165486,151169.1883862940717
1662696000,2022-09-09 04:00:00,FTM/USDT,0.26073,0.26293,0.26,0.26228,1172857.3001086,306201.1021348098625
1662692400,2022-09-09 03:00:00,FTM/USDT,0.25555,0.261,0.25436,0.2607,583909.80383992,150575.2557512602493
1662688800,2022-09-09 02:00:00,FTM/USDT,0.25451,0.2566,0.25451,0.25555,388835.85201622,99400.1787824345519
1662685200,2022-09-09 01:00:00,FTM/USDT,0.25487,0.25587,0.25407,0.25446,128129.84751132,32675.6746376112677
1662681600,2022-09-09 00:00:00,FTM/USDT,0.25331,0.2552,0.25296,0.25467,535558.24355988,136251.2527124268811
1662678000,2022-09-08 23:00:00,FTM/USDT,0.25224,0.25336,0.25189,0.25316,625511.93487221,157780.4268654113695
1662674400,2022-09-08 22:00:00,FTM/USDT,0.25275,0.25289,0.25126,0.25224,148361.94199576,37414.3273241335528
1662670800,2022-09-08 21:00:00,FTM/USDT,0.2539,0.2539,0.25146,0.25261,210952.75728133,53358.274085073095
1662667200,2022-09-08 20:00:00,FTM/USDT,0.25449,0.25539,0.25285,0.25373,679383.49967164,172751.6348252897392
1662663600,2022-09-08 19:00:00,FTM/USDT,0.25165,0.25447,0.25096,0.25447,215808.56474358,54470.6131525892132
1662660000,2022-09-08 18:00:00,FTM/USDT,0.25105,0.25293,0.25029,0.25171,330254.83372515,83003.601217246387
