https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume XTZBULL,Volume USDT
1660694400000.0,2022-08-17 00:00:00,XTZBULL/USDT,5.536e-05,6.788e-05,5.442e-05,5.675e-05,14720.176211453745,0.83537
1660608000000.0,2022-08-16 00:00:00,XTZBULL/USDT,5.389e-05,5.778e-05,5.051e-05,5.536e-05,11791568.641618498,652.78124
1660521600000.0,2022-08-15 00:00:00,XTZBULL/USDT,5.367e-05,5.802e-05,4.767e-05,5.389e-05,443445.5372054184,23.89728
1660435200000.0,2022-08-14 00:00:00,XTZBULL/USDT,6.215e-05,6.215e-05,5.192e-05,5.367e-05,3361.2819079560277,0.1804
1660348800000.0,2022-08-13 00:00:00,XTZBULL/USDT,5.868e-05,6.485e-05,5.778e-05,6.215e-05,4205150.603378921,261.35011
1660262400000.0,2022-08-12 00:00:00,XTZBULL/USDT,5.936e-05,6.162e-05,5.527e-05,5.868e-05,3798851.738241309,222.91662
1660176000000.0,2022-08-11 00:00:00,XTZBULL/USDT,5.726e-05,6.527e-05,5.726e-05,5.936e-05,9931219.676549865,589.5172
1660089600000.0,2022-08-10 00:00:00,XTZBULL/USDT,5.355e-05,5.896e-05,4.841e-05,5.726e-05,2709940.447083479,155.17119
1660003200000.0,2022-08-09 00:00:00,XTZBULL/USDT,5.938e-05,5.938e-05,4.924e-05,5.355e-05,75202.98786181139,4.02712
1659916800000.0,2022-08-08 00:00:00,XTZBULL/USDT,5.608e-05,6.12e-05,5.52e-05,5.938e-05,66000.0,3.91908
1659830400000.0,2022-08-07 00:00:00,XTZBULL/USDT,5.634e-05,5.988e-05,5.314e-05,5.608e-05,0.0,0.0
1659744000000.0,2022-08-06 00:00:00,XTZBULL/USDT,5.394e-05,5.885e-05,5.29e-05,5.634e-05,2543509.7621583245,143.30134
1659657600000.0,2022-08-05 00:00:00,XTZBULL/USDT,4.994e-05,5.921e-05,4.979e-05,5.394e-05,4275835.928809788,230.63859
1659571200000.0,2022-08-04 00:00:00,XTZBULL/USDT,4.506e-05,5.702e-05,4.506e-05,4.994e-05,88563752.90348418,4422.87382
1659484800000.0,2022-08-03 00:00:00,XTZBULL/USDT,4.653e-05,4.781e-05,4.349e-05,4.506e-05,1000.0000000000001,0.04506
1659398400000.0,2022-08-02 00:00:00,XTZBULL/USDT,5.217e-05,5.265e-05,4.406e-05,4.653e-05,173154.73887814314,8.05689
1659312000000.0,2022-08-01 00:00:00,XTZBULL/USDT,5.078e-05,5.443e-05,4.947e-05,5.217e-05,4000.0000000000005,0.20868
1659225600000.0,2022-07-31 00:00:00,XTZBULL/USDT,5.528e-05,5.927e-05,5.03e-05,5.078e-05,39080.14966522253,1.98449
1659139200000.0,2022-07-30 00:00:00,XTZBULL/USDT,4.771e-05,5.83e-05,4.771e-05,5.528e-05,6859563.314037627,379.19666
1659052800000.0,2022-07-29 00:00:00,XTZBULL/USDT,4.831e-05,5.298e-05,4.644e-05,4.771e-05,51191904.63215259,2442.36577
1658966400000.0,2022-07-28 00:00:00,XTZBULL/USDT,4.406e-05,5.121e-05,3.483e-05,4.831e-05,750517942.8689712,36257.52182
1658880000000.0,2022-07-27 00:00:00,XTZBULL/USDT,3.408e-05,4.414e-05,3.279e-05,4.406e-05,96838879.93645029,4266.72105
1658793600000.0,2022-07-26 00:00:00,XTZBULL/USDT,3.465e-05,3.557e-05,3.012e-05,3.408e-05,9935741.784037558,338.61008
1658707200000.0,2022-07-25 00:00:00,XTZBULL/USDT,5.004e-05,5.025e-05,3.449e-05,3.465e-05,227749.20634920633,7.89151
1658620800000.0,2022-07-24 00:00:00,XTZBULL/USDT,4.751e-05,5.054e-05,4.55e-05,5.004e-05,10684.652278177458,0.53466
1658534400000.0,2022-07-23 00:00:00,XTZBULL/USDT,4.478e-05,4.798e-05,4.327e-05,4.751e-05,135649.75794569566,6.44472
1658448000000.0,2022-07-22 00:00:00,XTZBULL/USDT,4.544e-05,5.044e-05,4.398e-05,4.478e-05,7395.4890576150065,0.33117
1658361600000.0,2022-07-21 00:00:00,XTZBULL/USDT,4.3e-05,4.57e-05,3.808e-05,4.544e-05,15683204.665492957,712.64482
1658275200000.0,2022-07-20 00:00:00,XTZBULL/USDT,5.828e-05,5.83e-05,4.3e-05,4.3e-05,4356350.23255814,187.32306
1658188800000.0,2022-07-19 00:00:00,XTZBULL/USDT,5.556e-05,5.828e-05,4.755e-05,5.828e-05,99567.26149622512,5.80278
1658102400000.0,2022-07-18 00:00:00,XTZBULL/USDT,4.368e-05,5.556e-05,4.308e-05,5.556e-05,3982229.481641468,221.25267
1658016000000.0,2022-07-17 00:00:00,XTZBULL/USDT,4.296e-05,4.615e-05,4.204e-05,4.368e-05,11356.913919413919,0.49607
1657929600000.0,2022-07-16 00:00:00,XTZBULL/USDT,4.386e-05,4.775e-05,3.82e-05,4.296e-05,2900731.1452513966,124.61541
1657843200000.0,2022-07-15 00:00:00,XTZBULL/USDT,4.213e-05,4.564e-05,4.212e-05,4.386e-05,159208.8463292294,6.9829
1657756800000.0,2022-07-14 00:00:00,XTZBULL/USDT,3.61e-05,4.213e-05,3.514e-05,4.213e-05,42984.09684310468,1.81092
1657670400000.0,2022-07-13 00:00:00,XTZBULL/USDT,3.462e-05,3.78e-05,2.898e-05,3.61e-05,1579710.8033240996,57.02756
1657584000000.0,2022-07-12 00:00:00,XTZBULL/USDT,4.671e-05,5.06e-05,3.373e-05,3.462e-05,740625.3610629694,25.64045
1657497600000.0,2022-07-11 00:00:00,XTZBULL/USDT,5.151e-05,5.335e-05,4.381e-05,4.671e-05,2438034.0398201672,113.88057
1657411200000.0,2022-07-10 00:00:00,XTZBULL/USDT,5.147e-05,5.255e-05,4.327e-05,5.151e-05,40333113.37604348,2077.55867
1657324800000.0,2022-07-09 00:00:00,XTZBULL/USDT,4.33e-05,5.255e-05,4.068e-05,5.147e-05,224613.17272197397,11.56084
1657238400000.0,2022-07-08 00:00:00,XTZBULL/USDT,4.396e-05,4.484e-05,4.077e-05,4.33e-05,1016.8591224018476,0.04403
1657152000000.0,2022-07-07 00:00:00,XTZBULL/USDT,4.356e-05,4.429e-05,4.356e-05,4.396e-05,1000.0,0.04396
1657065600000.0,2022-07-06 00:00:00,XTZBULL/USDT,3.737e-05,4.356e-05,3.737e-05,4.356e-05,1000.0,0.04356
1656979200000.0,2022-07-05 00:00:00,XTZBULL/USDT,4.027e-05,4.183e-05,3.577e-05,3.737e-05,3374000.0,126.08638
1656892800000.0,2022-07-04 00:00:00,XTZBULL/USDT,3.629e-05,4.2e-05,3.629e-05,4.027e-05,0.0,0.0
1656806400000.0,2022-07-03 00:00:00,XTZBULL/USDT,3.756e-05,3.756e-05,3.419e-05,3.629e-05,5768837.696335079,209.35112
1656720000000.0,2022-07-02 00:00:00,XTZBULL/USDT,3.058e-05,3.791e-05,3.058e-05,3.756e-05,2939086.7944621937,110.3921
1656633600000.0,2022-07-01 00:00:00,XTZBULL/USDT,3.305e-05,3.699e-05,3.042e-05,3.058e-05,6258.992805755395,0.1914
1656547200000.0,2022-06-30 00:00:00,XTZBULL/USDT,4.006e-05,4.006e-05,2.96e-05,3.305e-05,33346279.87897126,1102.09455
1656460800000.0,2022-06-29 00:00:00,XTZBULL/USDT,4.38e-05,4.835e-05,3.855e-05,4.006e-05,452137.04443335,18.11261
1656374400000.0,2022-06-28 00:00:00,XTZBULL/USDT,5.078e-05,5.913e-05,4.38e-05,4.38e-05,80291533.33333333,3516.76916
1656288000000.0,2022-06-27 00:00:00,XTZBULL/USDT,3.866e-05,5.365e-05,3.831e-05,5.078e-05,24407196149.665226,1239397.42048
1656201600000.0,2022-06-26 00:00:00,XTZBULL/USDT,4.847e-05,5.334e-05,3.843e-05,3.866e-05,18202698222.45215,703716.31328
1656115200000.0,2022-06-25 00:00:00,XTZBULL/USDT,4.619e-05,5.182e-05,4.067e-05,4.847e-05,3129165105.2197237,151670.63265
1656028800000.0,2022-06-24 00:00:00,XTZBULL/USDT,4.066e-05,5.1e-05,4.066e-05,4.619e-05,1150822519.5929854,53156.49218
1655942400000.0,2022-06-23 00:00:00,XTZBULL/USDT,3.15e-05,4.07e-05,3.15e-05,4.066e-05,39035343.82685686,1587.17708
1655856000000.0,2022-06-22 00:00:00,XTZBULL/USDT,4.029e-05,4.029e-05,3.15e-05,3.15e-05,3564923.8095238097,112.2951
1655769600000.0,2022-06-21 00:00:00,XTZBULL/USDT,3.598e-05,4.855e-05,3.422e-05,4.029e-05,3609989.5755770663,145.44648
1655683200000.0,2022-06-20 00:00:00,XTZBULL/USDT,4.2e-05,4.427e-05,3.35e-05,3.598e-05,25088600.333518624,902.68784
1655596800000.0,2022-06-19 00:00:00,XTZBULL/USDT,3.064e-05,4.2e-05,2.399e-05,4.2e-05,596033150.0,25033.3923
1655510400000.0,2022-06-18 00:00:00,XTZBULL/USDT,4.144e-05,4.266e-05,2.447e-05,3.064e-05,570357913.5117494,17475.76647
1655424000000.0,2022-06-17 00:00:00,XTZBULL/USDT,3.914e-05,4.724e-05,3.794e-05,4.144e-05,186541140.20270267,7730.26485
1655337600000.0,2022-06-16 00:00:00,XTZBULL/USDT,5.801e-05,5.801e-05,3.665e-05,3.914e-05,914568710.5263158,35796.21933
1655251200000.0,2022-06-15 00:00:00,XTZBULL/USDT,4.578e-05,5.923e-05,3.35e-05,5.801e-05,234986041.88932943,13631.54029
1655164800000.0,2022-06-14 00:00:00,XTZBULL/USDT,4.347e-05,5.11e-05,3.493e-05,4.578e-05,233321374.180865,10681.45251
1655078400000.0,2022-06-13 00:00:00,XTZBULL/USDT,7.953e-05,8.22e-05,3.979e-05,4.347e-05,2906112589.37198,126328.71426
1654992000000.0,2022-06-12 00:00:00,XTZBULL/USDT,0.00010915,0.00011925,7.853e-05,7.953e-05,612023639.3813654,48674.24004
1654905600000.0,2022-06-11 00:00:00,XTZBULL/USDT,0.0001482,0.0001677,0.00010705,0.00010915,196873831.42464498,21488.7787
1654819200000.0,2022-06-10 00:00:00,XTZBULL/USDT,0.00022955,0.0002692,0.0001475,0.0001482,365352879.21727395,54145.2967
1654732800000.0,2022-06-09 00:00:00,XTZBULL/USDT,0.00019305,0.0002393,0.00018565,0.00022955,138763029.18754083,31853.05335
1654646400000.0,2022-06-08 00:00:00,XTZBULL/USDT,0.00018975,0.0002127,0.00016775,0.00019305,237817596.21859622,45910.68695
1654560000000.0,2022-06-07 00:00:00,XTZBULL/USDT,0.00018645,0.0002244,0.00015745,0.0001886,374385067.3382821,70609.0237
1654473600000.0,2022-06-06 00:00:00,XTZBULL/USDT,0.00016085,0.00021195,0.0001593,0.00018645,111459079.64601769,20781.5454
1654387200000.0,2022-06-05 00:00:00,XTZBULL/USDT,0.00015075,0.0001647,0.0001407,0.00016085,10032516.00870376,1613.7302
1654300800000.0,2022-06-04 00:00:00,XTZBULL/USDT,0.000149,0.000152,0.0001346,0.00015075,60085126.69983417,9057.83285
1654214400000.0,2022-06-03 00:00:00,XTZBULL/USDT,0.00016965,0.00017,0.0001411,0.000149,241981858.38926178,36055.2969
1654128000000.0,2022-06-02 00:00:00,XTZBULL/USDT,0.0001613,0.00017245,0.00014,0.00016965,38190201.2967875,6478.96765
1654041600000.0,2022-06-01 00:00:00,XTZBULL/USDT,0.0001975,0.00020915,0.00015305,0.0001613,32534491.940483574,5247.81355
1653955200000.0,2022-05-31 00:00:00,XTZBULL/USDT,0.00021945,0.00023075,0.00018315,0.0001975,22738410.632911395,4490.8361
1653868800000.0,2022-05-30 00:00:00,XTZBULL/USDT,0.0001731,0.000236,0.0001716,0.00021945,43801395.53429027,9612.21625
1653782400000.0,2022-05-29 00:00:00,XTZBULL/USDT,0.00016895,0.00018675,0.0001599,0.0001731,71648588.09936453,12402.3706
1653696000000.0,2022-05-28 00:00:00,XTZBULL/USDT,0.0001396,0.00017125,0.00013725,0.00016895,72599414.61970998,12265.6711
1653609600000.0,2022-05-27 00:00:00,XTZBULL/USDT,0.0001512,0.0001574,0.00012505,0.0001396,1303794784.0257878,182009.75185
1653523200000.0,2022-05-26 00:00:00,XTZBULL/USDT,0.0002384,0.0002781,0.00014055,0.0001512,670766845.5687832,101419.94705
1653436800000.0,2022-05-25 00:00:00,XTZBULL/USDT,0.00023275,0.0002432,0.0001948,0.0002384,7274895.553691275,1734.3351
1653350400000.0,2022-05-24 00:00:00,XTZBULL/USDT,0.00017155,0.0002436,0.000167,0.00023275,25407804.726100966,5913.66655
1653264000000.0,2022-05-23 00:00:00,XTZBULL/USDT,0.00019835,0.0002257,0.0001696,0.00017155,131305080.15155932,22525.3865
1653177600000.0,2022-05-22 00:00:00,XTZBULL/USDT,0.00016165,0.00020565,0.00015155,0.00019835,73435991.93345097,14566.029
1653091200000.0,2022-05-21 00:00:00,XTZBULL/USDT,0.0001348,0.00016895,0.0001281,0.00016165,34252289.205072686,5536.88255
1653004800000.0,2022-05-20 00:00:00,XTZBULL/USDT,0.0001427,0.00015225,0.0001257,0.0001348,1013107.5667655787,136.5669
1652918400000.0,2022-05-19 00:00:00,XTZBULL/USDT,0.0001271,0.00014805,0.0001125,0.0001427,749269453.3987386,106920.751
1652832000000.0,2022-05-18 00:00:00,XTZBULL/USDT,0.00017805,0.0001845,0.0001241,0.0001271,14613732.494099135,1857.4054
1652745600000.0,2022-05-17 00:00:00,XTZBULL/USDT,0.0001578,0.00017955,0.0001519,0.00017805,14639479.078910418,2606.55925
1652659200000.0,2022-05-16 00:00:00,XTZBULL/USDT,0.000196,0.0001961,0.00014195,0.0001578,35663680.60836502,5627.7288
1652572800000.0,2022-05-15 00:00:00,XTZBULL/USDT,0.00017555,0.00019735,0.00016285,0.000196,21759381.37755102,4264.83875
1652486400000.0,2022-05-14 00:00:00,XTZBULL/USDT,0.0001657,0.00019345,0.00013165,0.00017555,960919.1113642836,168.68935
1652400000000.0,2022-05-13 00:00:00,XTZBULL/USDT,0.0001315,0.0002066,0.0001315,0.0001657,80193209.41460472,13288.0148
1652313600000.0,2022-05-12 00:00:00,XTZBULL/USDT,0.0002132,0.0002221,9.635e-05,0.0001315,12172485.931558935,1600.6819
1652227200000.0,2022-05-11 00:00:00,XTZBULL/USDT,0.0003647,0.0003938,0.000176,0.0002132,109543179.59662288,23354.60589
1652140800000.0,2022-05-10 00:00:00,XTZBULL/USDT,0.0003244,0.0004434,0.0003141,0.0003647,14731908.993693449,5372.72721
1652054400000.0,2022-05-09 00:00:00,XTZBULL/USDT,0.00074125,0.00081475,0.0003206,0.0003244,45457371.794081375,14746.37141
1651968000000.0,2022-05-08 00:00:00,XTZBULL/USDT,0.0007045,0.0007945,0.000704,0.00074125,13011062.05733558,9644.44975
1651881600000.0,2022-05-07 00:00:00,XTZBULL/USDT,0.00069575,0.00079675,0.00062775,0.0007045,34775341.34137686,24499.227975
1651795200000.0,2022-05-06 00:00:00,XTZBULL/USDT,0.000677,0.000703,0.0006105,0.00069575,2124160.3305785125,1477.88455
1651708800000.0,2022-05-05 00:00:00,XTZBULL/USDT,0.0009405,0.001108,0.00063025,0.000677,32103240.694239296,21733.89395
1651622400000.0,2022-05-04 00:00:00,XTZBULL/USDT,0.000742,0.000955,0.00073625,0.0009405,4560735.114300903,4289.371375
1651536000000.0,2022-05-03 00:00:00,XTZBULL/USDT,0.000755,0.00082075,0.00068825,0.000742,3136860.882749326,2327.550775
1651449600000.0,2022-05-02 00:00:00,XTZBULL/USDT,0.00081275,0.0008485,0.0006595,0.000755,1926673.1788079469,1454.63825
1651363200000.0,2022-05-01 00:00:00,XTZBULL/USDT,0.00077825,0.00084725,0.0007335,0.00081275,745221.7163949554,605.67895
1651276800000.0,2022-04-30 00:00:00,XTZBULL/USDT,0.0009565,0.001002,0.0006895,0.00077825,840654.0314808866,654.239
1651190400000.0,2022-04-29 00:00:00,XTZBULL/USDT,0.001096,0.001099,0.0009035,0.0009565,129670.56978567694,124.0299
1651104000000.0,2022-04-28 00:00:00,XTZBULL/USDT,0.001098,0.001141,0.0010225,0.001096,1890386.405109489,2071.8635
1651017600000.0,2022-04-27 00:00:00,XTZBULL/USDT,0.0010395,0.001134,0.00098325,0.001098,4643906.261384335,5099.009075
1650931200000.0,2022-04-26 00:00:00,XTZBULL/USDT,0.0012955,0.0013105,0.0010395,0.0010395,11983008.802308802,12456.33765
1650844800000.0,2022-04-25 00:00:00,XTZBULL/USDT,0.001296,0.0013045,0.001097,0.0012955,2921422.115013508,3784.70235
1650758400000.0,2022-04-24 00:00:00,XTZBULL/USDT,0.001371,0.001432,0.001279,0.001296,3904.3595679012346,5.06005
1650672000000.0,2022-04-23 00:00:00,XTZBULL/USDT,0.0014705,0.001486,0.001355,0.001371,0.0,0.0
1650585600000.0,2022-04-22 00:00:00,XTZBULL/USDT,0.001417,0.0015845,0.001326,0.0014705,683152.6351581095,1004.57595
1650499200000.0,2022-04-21 00:00:00,XTZBULL/USDT,0.0015935,0.0017075,0.001343,0.001417,3741329.4989414252,5301.4639
1650412800000.0,2022-04-20 00:00:00,XTZBULL/USDT,0.0017185,0.001769,0.0015145,0.0015935,10928311.892061498,17414.265
1650326400000.0,2022-04-19 00:00:00,XTZBULL/USDT,0.0016215,0.0017565,0.0015445,0.0017185,1244409.9505382602,2138.5185
1650240000000.0,2022-04-18 00:00:00,XTZBULL/USDT,0.0015165,0.0016375,0.001296,0.0016215,684585.753931545,1110.0558
1650153600000.0,2022-04-17 00:00:00,XTZBULL/USDT,0.001817,0.0018375,0.0015085,0.0015165,105358.3250906693,159.7759
1650067200000.0,2022-04-16 00:00:00,XTZBULL/USDT,0.0017205,0.001863,0.001663,0.001817,1092396.8904788112,1984.88515
1649980800000.0,2022-04-15 00:00:00,XTZBULL/USDT,0.001545,0.001755,0.0015405,0.0017205,522811.6535890729,899.49745
1649894400000.0,2022-04-14 00:00:00,XTZBULL/USDT,0.00166,0.001807,0.001525,0.001545,625229.4498381878,965.9795
1649808000000.0,2022-04-13 00:00:00,XTZBULL/USDT,0.0015,0.001691,0.0014865,0.00166,2760632.379518072,4582.64975
1649721600000.0,2022-04-12 00:00:00,XTZBULL/USDT,0.001346,0.00168,0.001346,0.0015,2414560.6,3621.8409
1649635200000.0,2022-04-11 00:00:00,XTZBULL/USDT,0.0016415,0.0016775,0.001346,0.001346,5329820.468053492,7173.93835
1649548800000.0,2022-04-10 00:00:00,XTZBULL/USDT,0.00175,0.0019155,0.001624,0.0016415,778727.6576302162,1278.28145
1649462400000.0,2022-04-09 00:00:00,XTZBULL/USDT,0.001684,0.00175,0.0015505,0.00175,2271218.4285714286,3974.63225
1649376000000.0,2022-04-08 00:00:00,XTZBULL/USDT,0.002082,0.002141,0.0016485,0.001684,852530.5819477434,1435.6615
1649289600000.0,2022-04-07 00:00:00,XTZBULL/USDT,0.0019035,0.002152,0.001845,0.002082,2490209.822286263,5184.61685
1649203200000.0,2022-04-06 00:00:00,XTZBULL/USDT,0.00288,0.00288,0.0018575,0.0019035,7182309.902810613,13671.5269
1649116800000.0,2022-04-05 00:00:00,XTZBULL/USDT,0.003483,0.003561,0.002829,0.00288,27959.569444444445,80.52356
1649030400000.0,2022-04-04 00:00:00,XTZBULL/USDT,0.003979,0.00398,0.003014,0.003483,145595.06747057135,507.10762
1648944000000.0,2022-04-03 00:00:00,XTZBULL/USDT,0.003546,0.00398,0.003545,0.003979,399411.72907765774,1589.25927
1648857600000.0,2022-04-02 00:00:00,XTZBULL/USDT,0.003524,0.004136,0.003505,0.003546,1564961.0603496898,5549.35192
1648771200000.0,2022-04-01 00:00:00,XTZBULL/USDT,0.003119,0.003705,0.00269,0.003524,3530636.748013621,12441.9639
1648684800000.0,2022-03-31 00:00:00,XTZBULL/USDT,0.003433,0.003896,0.002994,0.003119,13489528.33600513,42073.83888
1648598400000.0,2022-03-30 00:00:00,XTZBULL/USDT,0.003279,0.003505,0.003013,0.003433,603648.5318963006,2072.32541
1648512000000.0,2022-03-29 00:00:00,XTZBULL/USDT,0.003145,0.00361,0.003104,0.003279,590131.1985361391,1935.0402
1648425600000.0,2022-03-28 00:00:00,XTZBULL/USDT,0.003505,0.003821,0.003078,0.003145,277475.8569157393,872.66157
1648339200000.0,2022-03-27 00:00:00,XTZBULL/USDT,0.003039,0.003509,0.003006,0.003505,4433317.754636234,15538.77873
1648252800000.0,2022-03-26 00:00:00,XTZBULL/USDT,0.00267,0.003299,0.002628,0.003039,411614.14939124713,1250.8954
1648166400000.0,2022-03-25 00:00:00,XTZBULL/USDT,0.00272,0.002836,0.002524,0.00267,1431998.6891385766,3823.4365
1648080000000.0,2022-03-24 00:00:00,XTZBULL/USDT,0.002547,0.002785,0.002491,0.00272,214057.79411764705,582.2372
1647993600000.0,2022-03-23 00:00:00,XTZBULL/USDT,0.002237,0.0027825,0.002237,0.002547,1487135.0019630939,3787.73285
1647907200000.0,2022-03-22 00:00:00,XTZBULL/USDT,0.002126,0.0024165,0.0021185,0.002237,8020.362092087617,17.94155
1647820800000.0,2022-03-21 00:00:00,XTZBULL/USDT,0.00233,0.00233,0.0020545,0.002126,100601.6462841016,213.8791
1647734400000.0,2022-03-20 00:00:00,XTZBULL/USDT,0.0021685,0.002506,0.0020885,0.00233,4351545.450643777,10139.1009
1647648000000.0,2022-03-19 00:00:00,XTZBULL/USDT,0.001963,0.002229,0.001963,0.0021685,4518195.204058105,9797.7063
1647561600000.0,2022-03-18 00:00:00,XTZBULL/USDT,0.0018715,0.002003,0.00175,0.001963,20352.827305145187,39.9526
1647475200000.0,2022-03-17 00:00:00,XTZBULL/USDT,0.0019075,0.0019685,0.001848,0.0018715,568235.5062783863,1063.45275
1647388800000.0,2022-03-16 00:00:00,XTZBULL/USDT,0.001685,0.0019075,0.0016075,0.0019075,199743.74836173002,381.0112
1647302400000.0,2022-03-15 00:00:00,XTZBULL/USDT,0.00171,0.0017265,0.00154,0.001685,15462.759643916912,26.05475
1647216000000.0,2022-03-14 00:00:00,XTZBULL/USDT,0.001584,0.001717,0.001511,0.00171,116988.94736842105,200.0511
1647129600000.0,2022-03-13 00:00:00,XTZBULL/USDT,0.001792,0.0018725,0.0015815,0.001584,1180197.6010101011,1869.433
1647043200000.0,2022-03-12 00:00:00,XTZBULL/USDT,0.0017265,0.0018565,0.0017185,0.001792,1752818.1082589284,3141.05005
1646956800000.0,2022-03-11 00:00:00,XTZBULL/USDT,0.001811,0.001908,0.0016725,0.0017265,19120701.79554011,33011.89165
1646870400000.0,2022-03-10 00:00:00,XTZBULL/USDT,0.0020725,0.0021485,0.001668,0.001811,17732553.313086692,32113.65405
1646784000000.0,2022-03-09 00:00:00,XTZBULL/USDT,0.001763,0.0020725,0.001763,0.0020725,1756076.453558504,3639.46845
1646697600000.0,2022-03-08 00:00:00,XTZBULL/USDT,0.0016445,0.001811,0.001618,0.001763,6410586.046511628,11301.8632
1646611200000.0,2022-03-07 00:00:00,XTZBULL/USDT,0.001733,0.0018675,0.001502,0.0016445,14000383.581635756,23023.6308
