https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume GLMR,Volume USDT
1658016000,2022-07-17 00:00:00,GLMR/USDT,0.6217,0.6324,0.6078,0.6085,557847.95843884,345556.801091114933
1657929600,2022-07-16 00:00:00,GLMR/USDT,0.6094,0.6457,0.5906,0.6225,552218.1817926,338582.677867300793
1657843200,2022-07-15 00:00:00,GLMR/USDT,0.6098,0.6321,0.6016,0.6094,730639.2935443,449130.37893817498
1657756800,2022-07-14 00:00:00,GLMR/USDT,0.6025,0.6193,0.5727,0.6092,785491.69321916,471243.060661639073
1657670400,2022-07-13 00:00:00,GLMR/USDT,0.5764,0.649,0.5555,0.6014,1260481.64449086,736681.290018217887
1657584000,2022-07-12 00:00:00,GLMR/USDT,0.6017,0.6083,0.5746,0.5762,735335.70210492,437632.199519190161
1657497600,2022-07-11 00:00:00,GLMR/USDT,0.6505,0.6555,0.585,0.6025,1404848.18508095,873164.648450325926
1657411200,2022-07-10 00:00:00,GLMR/USDT,0.6883,0.6889,0.6408,0.6512,665744.82681202,438795.691787781476
1657324800,2022-07-09 00:00:00,GLMR/USDT,0.678,0.7188,0.6759,0.6878,447809.09708155,308423.623381757304
1657238400,2022-07-08 00:00:00,GLMR/USDT,0.6874,0.7123,0.6639,0.6776,1145992.08554596,784815.024502502585
1657152000,2022-07-07 00:00:00,GLMR/USDT,0.6779,0.7012,0.6551,0.6888,1116465.02126553,760254.345649455166
1657065600,2022-07-06 00:00:00,GLMR/USDT,0.675,0.6854,0.6535,0.6788,661795.00598213,442519.911912192796
1656979200,2022-07-05 00:00:00,GLMR/USDT,0.7009,0.7106,0.6555,0.6734,1572053.99893077,1069591.84764566124
1656892800,2022-07-04 00:00:00,GLMR/USDT,0.673,0.7073,0.6549,0.7009,1283442.33029579,874022.628125614067
1656806400,2022-07-03 00:00:00,GLMR/USDT,0.6891,0.7011,0.6514,0.6726,1017747.32431575,682764.643616713894
1656720000,2022-07-02 00:00:00,GLMR/USDT,0.6389,0.71,0.6242,0.6889,2344365.59722993,1567084.541794002547
1656633600,2022-07-01 00:00:00,GLMR/USDT,0.621,0.7433,0.6071,0.6394,2769970.56843561,1808976.322990541045
1656547200,2022-06-30 00:00:00,GLMR/USDT,0.6341,0.6369,0.5806,0.6199,1395412.71541707,839341.735965669926
1656460800,2022-06-29 00:00:00,GLMR/USDT,0.6511,0.683,0.6216,0.6348,1471583.62053455,942111.651600370672
1656374400,2022-06-28 00:00:00,GLMR/USDT,0.6799,0.721,0.6473,0.6504,1725726.07091673,1166811.76714117119
1656288000,2022-06-27 00:00:00,GLMR/USDT,0.6952,0.7395,0.6766,0.6796,1998264.30621634,1410924.480248982684
1656201600,2022-06-26 00:00:00,GLMR/USDT,0.7119,0.81,0.695,0.6958,4128866.7161963,3100814.773908878018
1656115200,2022-06-25 00:00:00,GLMR/USDT,0.6837,0.7236,0.663,0.7119,2471239.54800467,1694099.307285660859
1656028800,2022-06-24 00:00:00,GLMR/USDT,0.6423,0.692,0.6411,0.6832,2829581.81592031,1881423.889802638697
1655942400,2022-06-23 00:00:00,GLMR/USDT,0.6023,0.6723,0.6009,0.6417,1903122.06384455,1198910.669936554912
1655856000,2022-06-22 00:00:00,GLMR/USDT,0.6556,0.6795,0.6022,0.6034,2184200.55709851,1368625.238046337695
1655769600,2022-06-21 00:00:00,GLMR/USDT,0.6754,0.73,0.6455,0.6554,3052716.99567582,2085786.378130017585
1655683200,2022-06-20 00:00:00,GLMR/USDT,0.6559,0.6924,0.6231,0.675,2142901.44659876,1411087.674835970962
1655596800,2022-06-19 00:00:00,GLMR/USDT,0.6115,0.72,0.5792,0.6571,2981287.64642564,1851119.632096216629
1655510400,2022-06-18 00:00:00,GLMR/USDT,0.7046,0.7333,0.55,0.6104,4248105.52293835,2643144.049566117388
1655424000,2022-06-17 00:00:00,GLMR/USDT,0.8102,0.8198,0.6724,0.7045,4265175.784276,3101434.777026067716
1655337600,2022-06-16 00:00:00,GLMR/USDT,0.9001,0.9132,0.7819,0.8077,1959979.1099679,1629851.637587634541
1655251200,2022-06-15 00:00:00,GLMR/USDT,0.8666,0.9186,0.7719,0.9006,2719045.9362496,2272035.69030358605
1655164800,2022-06-14 00:00:00,GLMR/USDT,0.8651,0.944,0.8075,0.866,2905843.3548247,2576604.759264998693
1655078400,2022-06-13 00:00:00,GLMR/USDT,0.9744,0.9969,0.803,0.8644,4502921.90955102,3915091.277817892076
1654992000,2022-06-12 00:00:00,GLMR/USDT,1.0707,1.1295,0.9712,0.9758,2410035.12623837,2480394.862363148063
1654905600,2022-06-11 00:00:00,GLMR/USDT,1.1666,1.1985,1.043,1.0701,1379688.82901177,1530054.599063816747
1654819200,2022-06-10 00:00:00,GLMR/USDT,1.2714,1.2774,1.163,1.1666,1455745.91476732,1774731.822669008286
1654732800,2022-06-09 00:00:00,GLMR/USDT,1.2633,1.3145,1.2538,1.2714,882417.12835522,1130427.473749579002
1654646400,2022-06-08 00:00:00,GLMR/USDT,1.2868,1.356,1.2503,1.2615,1123481.585274,1449376.118715967009
1654560000,2022-06-07 00:00:00,GLMR/USDT,1.3452,1.3477,1.2263,1.2863,1335964.75350269,1698976.951456221789
1654473600,2022-06-06 00:00:00,GLMR/USDT,1.3746,1.49,1.316,1.345,1203549.47180638,1662052.284438510187
1654387200,2022-06-05 00:00:00,GLMR/USDT,1.3132,1.3788,1.2932,1.3748,908853.14737233,1213806.458032580109
1654300800,2022-06-04 00:00:00,GLMR/USDT,1.2908,1.3422,1.2819,1.3145,996595.18497729,1301890.352729583982
1654214400,2022-06-03 00:00:00,GLMR/USDT,1.3476,1.39,1.2495,1.2917,1803104.0663591,2348986.573498960656
1654128000,2022-06-02 00:00:00,GLMR/USDT,1.2367,1.385,1.2183,1.3497,1427283.59156247,1830258.072266115906
1654041600,2022-06-01 00:00:00,GLMR/USDT,1.3591,1.38,1.2073,1.2367,1354246.20367779,1755864.503450654692
1653955200,2022-05-31 00:00:00,GLMR/USDT,1.4016,1.416,1.2762,1.3573,1831333.98035807,2488133.847250453372
1653868800,2022-05-30 00:00:00,GLMR/USDT,1.2266,1.4268,1.2028,1.4003,1896295.31604465,2541721.821597379774
1653782400,2022-05-29 00:00:00,GLMR/USDT,1.2159,1.2346,1.1668,1.2288,617223.05617709,740793.415990424475
1653696000,2022-05-28 00:00:00,GLMR/USDT,1.1786,1.2366,1.1648,1.2178,535660.65587018,643743.82860401709
1653609600,2022-05-27 00:00:00,GLMR/USDT,1.1652,1.2418,1.1284,1.1774,1730208.04588963,2053520.833298325444
1653523200,2022-05-26 00:00:00,GLMR/USDT,1.2933,1.3322,1.1365,1.164,1499033.95873831,1825838.287002289617
1653436800,2022-05-25 00:00:00,GLMR/USDT,1.3965,1.58,1.2713,1.2926,2448248.86600642,3351890.247459381062
1653350400,2022-05-24 00:00:00,GLMR/USDT,1.1656,1.4772,1.1255,1.3991,2787833.67712145,3590278.152009387634
1653264000,2022-05-23 00:00:00,GLMR/USDT,1.2316,1.3141,1.1514,1.1636,1419415.50442895,1787558.742890878904
1653177600,2022-05-22 00:00:00,GLMR/USDT,1.1837,1.2632,1.1581,1.2314,1365968.40290639,1660196.011159490898
1653091200,2022-05-21 00:00:00,GLMR/USDT,1.1298,1.2104,1.1,1.1842,1287691.51876495,1486262.095649398277
1653004800,2022-05-20 00:00:00,GLMR/USDT,1.2064,1.2563,1.083,1.1276,2047211.02010029,2381186.269711301356
1652918400,2022-05-19 00:00:00,GLMR/USDT,1.1062,1.2633,1.0899,1.2073,1794352.47096228,2125163.354013967174
1652832000,2022-05-18 00:00:00,GLMR/USDT,1.395,1.4883,1.1014,1.1111,1556746.29200259,1983887.119010271253
1652745600,2022-05-17 00:00:00,GLMR/USDT,1.2843,1.4452,1.2843,1.3956,1203610.10796853,1648875.76361581199
1652659200,2022-05-16 00:00:00,GLMR/USDT,1.4136,1.4375,1.239,1.2836,1608522.8320958,2093241.678446024857
1652572800,2022-05-15 00:00:00,GLMR/USDT,1.2273,1.4299,1.1915,1.416,1728629.73525587,2198387.045270740206
1652486400,2022-05-14 00:00:00,GLMR/USDT,1.203,1.2633,1.0747,1.2273,1941221.71996864,2225492.385471351147
1652400000,2022-05-13 00:00:00,GLMR/USDT,1.1287,1.4171,1.118,1.2061,2257869.94688686,2909442.166752824671
1652313600,2022-05-12 00:00:00,GLMR/USDT,1.2279,1.3808,1.0487,1.131,2550464.09942055,2912124.230541701915
1652227200,2022-05-11 00:00:00,GLMR/USDT,1.724,1.9,1.0739,1.228,4288840.30914663,5874177.539826878015
1652140800,2022-05-10 00:00:00,GLMR/USDT,1.6983,1.9811,1.5075,1.7242,2811257.88025936,5018342.966827075151
1652054400,2022-05-09 00:00:00,GLMR/USDT,2.1222,2.1553,1.6947,1.6959,2588317.58455035,4908867.216675643313
1651968000,2022-05-08 00:00:00,GLMR/USDT,2.2106,2.2233,2.0778,2.1153,1093625.20649225,2337939.322588307452
1651881600,2022-05-07 00:00:00,GLMR/USDT,2.3332,2.3426,2.164,2.2094,752904.75039469,1706608.239709765833
1651795200,2022-05-06 00:00:00,GLMR/USDT,2.4461,2.4461,2.25,2.3376,1332061.3947025,3123476.598366491268
1651708800,2022-05-05 00:00:00,GLMR/USDT,2.7644,2.94,2.3501,2.444,1899033.47818763,4964655.90424560244
1651622400,2022-05-04 00:00:00,GLMR/USDT,2.4544,2.8603,2.4211,2.762,1653355.51432633,4404103.435736679954
1651536000,2022-05-03 00:00:00,GLMR/USDT,2.4995,2.5777,2.4115,2.4555,860145.972961,2146069.735635011116
1651449600,2022-05-02 00:00:00,GLMR/USDT,2.5199,2.6857,2.4365,2.4994,1441384.80593194,3665449.655258684723
1651363200,2022-05-01 00:00:00,GLMR/USDT,2.3793,2.569,2.3459,2.5193,1240270.28794548,3036983.102972314461
1651276800,2022-04-30 00:00:00,GLMR/USDT,2.6468,2.8186,2.3059,2.3821,1566727.40368615,4037738.816068583948
1651190400,2022-04-29 00:00:00,GLMR/USDT,2.995,3.0138,2.5789,2.6468,1872550.2692779,5132822.927198815104
1651104000,2022-04-28 00:00:00,GLMR/USDT,2.989,3.2288,2.9719,3.0011,2016698.7042393,6196756.921023800728
1651017600,2022-04-27 00:00:00,GLMR/USDT,3.0542,3.1071,2.9097,2.9927,1239531.75775576,3734155.072404863478
1650931200,2022-04-26 00:00:00,GLMR/USDT,3.5146,3.6,3,3.0609,1417082.68463238,4601317.236800533078
1650844800,2022-04-25 00:00:00,GLMR/USDT,3.2933,3.526,3.0678,3.5102,1800070.83641955,5865002.259169490021
1650758400,2022-04-24 00:00:00,GLMR/USDT,3.6237,3.707,3.2913,3.2931,1072127.08032561,3738453.376872986358
1650672000,2022-04-23 00:00:00,GLMR/USDT,3.72,3.7791,3.5651,3.6231,937659.81982188,3447780.17558752306
1650585600,2022-04-22 00:00:00,GLMR/USDT,3.8935,3.9835,3.6395,3.7214,1076008.85147217,4091893.390673345697
1650499200,2022-04-21 00:00:00,GLMR/USDT,4.0697,4.2495,3.8012,3.8948,1457562.30909601,5911714.587313998614
1650412800,2022-04-20 00:00:00,GLMR/USDT,4.2169,4.4698,4.0157,4.075,1898874.35907474,7948344.009922608939
1650326400,2022-04-19 00:00:00,GLMR/USDT,4.1593,4.3104,4,4.2132,1798366.35780716,7502739.796520997764
1650240000,2022-04-18 00:00:00,GLMR/USDT,3.8446,4.22,3.6538,4.1646,1971119.67982014,7731132.221399684966
1650153600,2022-04-17 00:00:00,GLMR/USDT,4.2228,4.2786,3.8153,3.8475,1595265.7394576,6467659.569424322368
1650067200,2022-04-16 00:00:00,GLMR/USDT,4.0301,4.309,3.9688,4.2222,2431205.7040216,10060194.134377872355
1649980800,2022-04-15 00:00:00,GLMR/USDT,3.7756,4.18,3.7514,4.0306,1960702.08622227,7784621.127343815088
1649894400,2022-04-14 00:00:00,GLMR/USDT,3.9722,4.167,3.7038,3.7757,2207446.41304078,8685449.707511617584
1649808000,2022-04-13 00:00:00,GLMR/USDT,3.67,4.24,3.435,3.9703,2615595.40389861,10060767.732865530795
1649721600,2022-04-12 00:00:00,GLMR/USDT,3.3937,3.7999,3.3828,3.6666,2073070.26508953,7452684.697215128942
1649635200,2022-04-11 00:00:00,GLMR/USDT,3.9698,4.0349,3.3572,3.3844,2878125.85132688,10544152.912794176824
1649548800,2022-04-10 00:00:00,GLMR/USDT,3.949,4.4986,3.9087,3.9771,3090076.54540886,13034886.019647671545
1649462400,2022-04-09 00:00:00,GLMR/USDT,3.7385,3.97,3.689,3.9509,885682.29966019,3394464.70930025653
1649376000,2022-04-08 00:00:00,GLMR/USDT,4.0503,4.2,3.7,3.7385,2765650.03833634,10976629.76552312632
1649289600,2022-04-07 00:00:00,GLMR/USDT,3.7323,4.2199,3.69,4.0583,3155589.31961061,12462890.11320426977
1649203200,2022-04-06 00:00:00,GLMR/USDT,4.3267,4.8,3.7321,3.7348,4326867.80201862,18099734.545214616633
1649116800,2022-04-05 00:00:00,GLMR/USDT,5.0432,5.4492,4.3156,4.3262,3288514.58994959,15931517.705734538596
1649030400,2022-04-04 00:00:00,GLMR/USDT,5.2458,5.9855,4.81,5.0433,5774457.29245424,30916845.859902110763
1648944000,2022-04-03 00:00:00,GLMR/USDT,5.071,5.55,4.4134,5.23,5539873.65282238,27286016.829570036149
1648857600,2022-04-02 00:00:00,GLMR/USDT,3.4646,5.6916,3.4243,5.0509,10333237.25215683,47955378.200518615863
1648771200,2022-04-01 00:00:00,GLMR/USDT,3.1297,3.5005,2.9335,3.465,1227612.02023232,3913621.625950007824
1648684800,2022-03-31 00:00:00,GLMR/USDT,3.3087,3.4731,3.0631,3.128,1020856.70760117,3340197.827637276884
1648598400,2022-03-30 00:00:00,GLMR/USDT,3.3,3.619,3.1923,3.3077,1512747.80754599,5110465.760808251628
1648512000,2022-03-29 00:00:00,GLMR/USDT,3.0438,3.6247,3.0438,3.3044,2209103.06687294,7385812.101361935168
1648425600,2022-03-28 00:00:00,GLMR/USDT,2.8608,3.3799,2.8557,3.0453,2029398.67837978,6390963.593475201946
1648339200,2022-03-27 00:00:00,GLMR/USDT,2.7788,2.882,2.7356,2.863,632304.46794664,1766959.412835693753
1648252800,2022-03-26 00:00:00,GLMR/USDT,2.7355,2.7835,2.6963,2.7835,332498.14041088,909624.627317101494
1648166400,2022-03-25 00:00:00,GLMR/USDT,2.853,2.9019,2.7313,2.7399,519641.80763083,1459271.561941540991
1648080000,2022-03-24 00:00:00,GLMR/USDT,2.7938,2.9198,2.7388,2.8476,1056726.63410105,2978120.789107628536
1647993600,2022-03-23 00:00:00,GLMR/USDT,2.7639,2.8451,2.6696,2.7929,591903.70888895,1628370.402152148918
1647907200,2022-03-22 00:00:00,GLMR/USDT,2.7581,2.9678,2.7346,2.7677,911479.15669503,2579956.854615064128
1647820800,2022-03-21 00:00:00,GLMR/USDT,2.6793,2.87,2.67,2.7583,1006375.3510031,2771565.4179390816
1647734400,2022-03-20 00:00:00,GLMR/USDT,2.8535,3.1831,2.623,2.6761,1860860.09078204,5300183.331220416988
1647648000,2022-03-19 00:00:00,GLMR/USDT,2.363,3.0422,2.3586,2.8591,2141918.22545046,5732278.521880366568
1647561600,2022-03-18 00:00:00,GLMR/USDT,2.4007,2.4542,2.3299,2.368,477183.6394209,1138503.928854315476
1647475200,2022-03-17 00:00:00,GLMR/USDT,2.5181,2.5579,2.3751,2.4007,1149677.06430417,2792904.052888206107
1647388800,2022-03-16 00:00:00,GLMR/USDT,2.2284,2.69,2.2084,2.5292,1221595.25025299,2934862.640110463399
1647302400,2022-03-15 00:00:00,GLMR/USDT,2.3802,2.39,2.1832,2.228,959874.91522764,2179257.826030950016
1647216000,2022-03-14 00:00:00,GLMR/USDT,2.2364,2.454,2.1842,2.3834,1005024.13785627,2297209.314605389106
1647129600,2022-03-13 00:00:00,GLMR/USDT,2.3664,2.4542,2.2191,2.2364,476241.50026141,1114823.561916051587
1647043200,2022-03-12 00:00:00,GLMR/USDT,2.4103,2.4956,2.3664,2.3699,495752.87211019,1205079.798081610371
1646956800,2022-03-11 00:00:00,GLMR/USDT,2.5382,2.6859,2.41,2.4169,1121060.05673068,2823426.430856963547
1646870400,2022-03-10 00:00:00,GLMR/USDT,2.6169,2.9237,2.4,2.5354,1354022.98385422,3564819.3235856547
1646784000,2022-03-09 00:00:00,GLMR/USDT,2.4697,2.81,2.4697,2.6186,990770.21120234,2631533.702200593275
1646697600,2022-03-08 00:00:00,GLMR/USDT,2.5664,2.6483,2.4569,2.4714,832511.47899144,2128127.284033824216
1646611200,2022-03-07 00:00:00,GLMR/USDT,2.6892,2.7949,2.5058,2.5663,945545.6656012,2496438.601979304449
1646524800,2022-03-06 00:00:00,GLMR/USDT,2.9398,3.0165,2.6379,2.6883,1107439.04611201,3102456.281910936797
1646438400,2022-03-05 00:00:00,GLMR/USDT,3.0875,3.3805,2.8764,2.9341,1686190.84524363,5263227.959584931814
1646352000,2022-03-04 00:00:00,GLMR/USDT,3.0943,3.474,2.8283,3.0771,3010795.47629879,9520479.049107226376
1646265600,2022-03-03 00:00:00,GLMR/USDT,2.8795,3.37,2.75,3.0908,3203614.44031352,9854300.771926544494
1646179200,2022-03-02 00:00:00,GLMR/USDT,2.6319,3.0475,2.5148,2.8828,2136591.48512068,5911287.261621421267
1646092800,2022-03-01 00:00:00,GLMR/USDT,2.6615,2.7314,2.5127,2.6345,991168.01037977,2593262.290153170319
1646006400,2022-02-28 00:00:00,GLMR/USDT,2.3584,2.7015,2.2841,2.6605,1378918.19899819,3487190.466823247668
1645920000,2022-02-27 00:00:00,GLMR/USDT,2.57,2.702,2.3134,2.3581,1266321.11208169,3163935.789663149018
1645833600,2022-02-26 00:00:00,GLMR/USDT,2.3972,2.77,2.3132,2.5677,1595832.77194069,4040995.757670001643
1645747200,2022-02-25 00:00:00,GLMR/USDT,2.173,2.3999,2.1375,2.3919,1336601.15061543,3017198.243825747131
1645660800,2022-02-24 00:00:00,GLMR/USDT,2.2365,2.2729,1.8748,2.1774,3416746.49071416,6969601.330159669353
1645574400,2022-02-23 00:00:00,GLMR/USDT,2.4186,2.5908,2.22,2.2368,1738820.49540128,4191091.790520938823
1645488000,2022-02-22 00:00:00,GLMR/USDT,2.3226,2.49,2.202,2.4168,2666169.08123401,6286607.467432418345
1645401600,2022-02-21 00:00:00,GLMR/USDT,2.8232,2.8918,2.3,2.3273,6458834.95751608,16666340.526507436303
1645315200,2022-02-20 00:00:00,GLMR/USDT,3.6719,3.6817,1.8,2.8254,12355626.19462936,30036644.784162004142
1645228800,2022-02-19 00:00:00,GLMR/USDT,3.8832,4.1,3.58,3.6804,688704.60795257,2621547.941387978203
1645142400,2022-02-18 00:00:00,GLMR/USDT,4.3063,4.5165,3.8199,3.8891,778926.37949315,3229800.000509818217
1645056000,2022-02-17 00:00:00,GLMR/USDT,5.0296,5.136,4.2718,4.3168,538042.02203955,2517605.730852751019
1644969600,2022-02-16 00:00:00,GLMR/USDT,5.1682,5.3995,4.8687,5.0232,680567.84932269,3453099.057210996436
1644883200,2022-02-15 00:00:00,GLMR/USDT,4.6473,5.4163,4.62,5.1784,536224.64338517,2730252.326694546195
1644796800,2022-02-14 00:00:00,GLMR/USDT,4.716,4.78,4.4764,4.6444,320439.26806228,1479146.695031335289
1644710400,2022-02-13 00:00:00,GLMR/USDT,4.8917,5.0207,4.65,4.7223,264788.71023134,1288157.176922763201
1644624000,2022-02-12 00:00:00,GLMR/USDT,5.1759,5.3564,4.7782,4.9026,346216.06855584,1757345.218184711579
1644537600,2022-02-11 00:00:00,GLMR/USDT,5.5299,6.038,5.1401,5.1724,390710.38473466,2173861.353199532173
1644451200,2022-02-10 00:00:00,GLMR/USDT,5.8926,5.951,5.5046,5.5443,281313.27454624,1619365.981747061337
