https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ETH2,Volume ETH
1663545600,2022-09-19 00:00:00,ETH2/ETH,0.96200000,0.96200000,0.96200000,0.96200000,0.00000000,0.0
1663459200,2022-09-18 00:00:00,ETH2/ETH,0.96981128,0.98739948,0.96200000,0.96200000,49.55282514,47.66981778468
1663372800,2022-09-17 00:00:00,ETH2/ETH,0.98734994,0.98740000,0.96976500,0.98739999,24.44855293,24.140500918596473
1663286400,2022-09-16 00:00:00,ETH2/ETH,0.96401128,0.98859968,0.96401000,0.98734999,40.77165212,40.25589031296548
1663200000,2022-09-15 00:00:00,ETH2/ETH,0.98199898,0.98880000,0.96401000,0.96401127,26.24941857,25.30473533242728
1663113600,2022-09-14 00:00:00,ETH2/ETH,0.97799899,0.98199997,0.96402001,0.96402001,11.30844832,10.901570462530884
1663027200,2022-09-13 00:00:00,ETH2/ETH,0.96402002,0.97799998,0.96402001,0.97799998,0.25766093,0.2519923843867814
1662940800,2022-09-12 00:00:00,ETH2/ETH,0.96401001,0.96402002,0.96401000,0.96402000,6.11343761,5.8934761247922
1662854400,2022-09-11 00:00:00,ETH2/ETH,0.97100000,0.98199993,0.96401000,0.96401000,12.12871329,11.692200898692901
1662768000,2022-09-10 00:00:00,ETH2/ETH,0.97800000,0.98199996,0.97800000,0.98199995,0.39381557,0.38672687004922146
1662681600,2022-09-09 00:00:00,ETH2/ETH,0.96999999,0.97799999,0.96900000,0.96900000,3.13318282,3.0360541525799998
1662595200,2022-09-08 00:00:00,ETH2/ETH,0.96900016,0.97042192,0.96900015,0.97000002,0.96879757,0.9397336622759513
1662508800,2022-09-07 00:00:00,ETH2/ETH,0.96600000,0.98200000,0.96511111,0.96700027,3.48407935,3.3691056721514245
1662422400,2022-09-06 00:00:00,ETH2/ETH,0.98199998,0.98199998,0.96800000,0.96800000,0.08677851,0.08400159768
1662336000,2022-09-05 00:00:00,ETH2/ETH,0.97800000,0.98199998,0.96401001,0.96521685,3.21298306,3.101225388276561
1662249600,2022-09-04 00:00:00,ETH2/ETH,0.96600000,0.96600000,0.96400002,0.96510000,7.28013442,7.026057728742
1662163200,2022-09-03 00:00:00,ETH2/ETH,0.96800000,0.98200000,0.96800000,0.98200000,0.78905907,0.77485600674
1662076800,2022-09-02 00:00:00,ETH2/ETH,0.96500000,0.96800000,0.95910006,0.96800000,0.81184282,0.7858638497599999
1661990400,2022-09-01 00:00:00,ETH2/ETH,0.95010010,0.96000000,0.95000000,0.95700100,7.83337496,7.4965476700949605
1661904000,2022-08-31 00:00:00,ETH2/ETH,0.97899997,0.97899997,0.95010010,0.95010010,4.53011447,4.304062210958447
1661817600,2022-08-30 00:00:00,ETH2/ETH,0.97800000,0.97999999,0.96200013,0.97800000,2.51266250,2.457383925
1661731200,2022-08-29 00:00:00,ETH2/ETH,0.95300000,0.97999998,0.95100000,0.95400009,12.26098421,11.69698003982858
1661644800,2022-08-28 00:00:00,ETH2/ETH,0.95200000,0.95200000,0.95200000,0.95200000,0.23263591,0.22146938632
1661558400,2022-08-27 00:00:00,ETH2/ETH,0.98100000,0.98100000,0.95020000,0.95020000,12.12102034,11.517393527068
1661472000,2022-08-26 00:00:00,ETH2/ETH,0.95600122,0.98500000,0.95022000,0.98000000,20.38058052,19.9729689096
1661385600,2022-08-25 00:00:00,ETH2/ETH,0.98450000,0.98500000,0.95600122,0.95600122,26.34083780,25.181873072622114
1661299200,2022-08-24 00:00:00,ETH2/ETH,0.99850000,0.99979967,0.97500026,0.97500029,2.29848304,2.2410216305600814
1661212800,2022-08-23 00:00:00,ETH2/ETH,0.98700000,0.99979968,0.97500022,0.98980000,7.76847343,7.6892350010140005
1661126400,2022-08-22 00:00:00,ETH2/ETH,0.99499993,0.99499997,0.97500023,0.99499993,11.31749445,11.260906185525387
1661040000,2022-08-21 00:00:00,ETH2/ETH,0.99299994,0.99499995,0.97500027,0.97500027,4.03092894,3.9301568048508138
1660953600,2022-08-20 00:00:00,ETH2/ETH,0.99000000,0.99499996,0.97500020,0.99499996,1.94036740,1.930665485385304
1660867200,2022-08-19 00:00:00,ETH2/ETH,0.99200000,0.99499997,0.97500019,0.97800000,3.38144221,3.3070504813799997
1660780800,2022-08-18 00:00:00,ETH2/ETH,0.97500017,0.99499997,0.97500015,0.97900001,14.38218350,14.080157790321836
1660694400,2022-08-17 00:00:00,ETH2/ETH,0.97500018,0.98900011,0.97500015,0.97500018,2.14701355,2.0933385977124392
1660608000,2022-08-16 00:00:00,ETH2/ETH,0.99979967,0.99979967,0.97500011,0.99499997,3.19028060,3.174329101291582
1660521600,2022-08-15 00:00:00,ETH2/ETH,0.99979973,0.99979975,0.97500004,0.97500007,3.75330328,3.6594709607312295
1660435200,2022-08-14 00:00:00,ETH2/ETH,0.99000000,0.99979977,0.97500004,0.97500004,7.03774498,6.861801637009799
1660348800,2022-08-13 00:00:00,ETH2/ETH,0.98020002,0.99979979,0.95530005,0.96000000,5.01374471,4.8131949216
1660262400,2022-08-12 00:00:00,ETH2/ETH,0.98598984,0.99979979,0.98598984,0.99979979,40.24538008,40.23732255245418
1660176000,2022-08-11 00:00:00,ETH2/ETH,0.95030002,0.98598984,0.95020000,0.98598984,6.37530884,6.285989743102186
