https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume MATIC3S,Volume USDT
1659571200,2022-08-04 00:00:00,MATIC3S/USDT,0.0198,0.0205,0.0182,0.0193,54227694.14266261,1051721.599759678024
1659484800,2022-08-03 00:00:00,MATIC3S/USDT,0.0208,0.022,0.0174,0.0198,58995830.87204633,1127824.956874999382
1659398400,2022-08-02 00:00:00,MATIC3S/USDT,0.0195,0.0225,0.0186,0.0207,57560626.5557544,1189215.87094340615
1659312000,2022-08-01 00:00:00,MATIC3S/USDT,0.0178,0.0204,0.0167,0.0195,64842837.93156305,1215576.286448033788
1659225600,2022-07-31 00:00:00,MATIC3S/USDT,0.0179,0.0187,0.013,0.0176,61135999.32451864,976444.915728214434
1659139200,2022-07-30 00:00:00,MATIC3S/USDT,0.0173,0.0188,0.0152,0.0177,55109926.51662472,933901.086044477513
1659052800,2022-07-29 00:00:00,MATIC3S/USDT,0.0176,0.0196,0.0143,0.0173,95780261.00254734,1625513.725556080979
1658966400,2022-07-28 00:00:00,MATIC3S/USDT,0.0203,0.0237,0.015,0.0177,82908041.5133221,1625464.043440938615
1658880000,2022-07-27 00:00:00,MATIC3S/USDT,0.0356,0.0396,0.0203,0.0204,78130152.31877253,2229958.321750722113
1658793600,2022-07-26 00:00:00,MATIC3S/USDT,0.0378,0.0439,0.0356,0.0356,39692876.94281128,1572821.110140764699
1658707200,2022-07-25 00:00:00,MATIC3S/USDT,0.0272,0.038,0.0267,0.038,43174567.14319323,1370939.261169801408
1658620800,2022-07-24 00:00:00,MATIC3S/USDT,0.0282,0.0304,0.0244,0.0274,29506303.89285443,812942.830482479282
1658534400,2022-07-23 00:00:00,MATIC3S/USDT,0.0309,0.0345,0.0268,0.0283,38902648.04470788,1192303.004824124395
1658448000,2022-07-22 00:00:00,MATIC3S/USDT,0.0263,0.0323,0.0239,0.0308,44859587.58904076,1256185.574156559166
1658361600,2022-07-21 00:00:00,MATIC3S/USDT,0.0355,0.0397,0.0231,0.0264,68799749.15186509,2086182.768507218981
1658275200,2022-07-20 00:00:00,MATIC3S/USDT,0.0266,0.0382,0.0242,0.0355,79059328.34682828,2346412.038977798141
1658188800,2022-07-19 00:00:00,MATIC3S/USDT,0.024,0.03,0.0226,0.0267,104837893.86376442,2824777.361774320197
1658102400,2022-07-18 00:00:00,MATIC3S/USDT,0.0634,0.0659,0.021,0.0238,99006513.53761922,3095634.187524765343
1658016000,2022-07-17 00:00:00,MATIC3S/USDT,0.0705,0.0745,0.0541,0.0633,20205917.77091324,1253568.836163658902
1657929600,2022-07-16 00:00:00,MATIC3S/USDT,0.0792,0.087,0.0657,0.0702,13990803.38736405,1061380.70970952787
1657843200,2022-07-15 00:00:00,MATIC3S/USDT,0.0774,0.0903,0.0688,0.0801,12812761.30326349,1038742.576905832954
1657756800,2022-07-14 00:00:00,MATIC3S/USDT,0.1144,0.129,0.0757,0.0775,20518470.3589457,2116259.56643675798
1657670400,2022-07-13 00:00:00,MATIC3S/USDT,0.2236,0.2444,0.113,0.1139,9134233.41452867,1706316.739325253075
1657584000,2022-07-12 00:00:00,MATIC3S/USDT,0.1989,0.2237,0.1706,0.2236,6941707.41448206,1325554.939851227481
1657497600,2022-07-11 00:00:00,MATIC3S/USDT,0.1913,0.2217,0.1678,0.1984,6340652.72455225,1234830.47033758344
1657411200,2022-07-10 00:00:00,MATIC3S/USDT,0.1753,0.2064,0.173,0.1905,4095162.99343021,778508.635667859884
1657324800,2022-07-09 00:00:00,MATIC3S/USDT,0.1612,0.181,0.1582,0.1743,3183045.84534477,545098.206546860098
1657238400,2022-07-08 00:00:00,MATIC3S/USDT,0.2115,0.2227,0.152,0.1613,5878251.186669,1108324.980449533129
1657152000,2022-07-07 00:00:00,MATIC3S/USDT,0.2684,0.292,0.2005,0.2124,3268308.23643067,773388.351889775521
1657065600,2022-07-06 00:00:00,MATIC3S/USDT,0.2907,0.3261,0.2613,0.2685,2999360.87703337,873077.681773978131
1656979200,2022-07-05 00:00:00,MATIC3S/USDT,0.3354,0.3458,0.2505,0.291,5098775.46205484,1488191.879166597921
1656892800,2022-07-04 00:00:00,MATIC3S/USDT,0.4139,0.4465,0.3239,0.3355,1753350.35324879,688411.528090041185
1656806400,2022-07-03 00:00:00,MATIC3S/USDT,0.3505,0.44,0.3483,0.4151,2220100.71740973,883517.515935571106
1656720000,2022-07-02 00:00:00,MATIC3S/USDT,0.4291,0.465,0.3419,0.3504,1869439.07460931,759329.409137958056
1656633600,2022-07-01 00:00:00,MATIC3S/USDT,0.3728,0.465,0.3266,0.4279,3146961.19081947,1257004.789392721575
1656547200,2022-06-30 00:00:00,MATIC3S/USDT,0.3596,0.5449,0.3585,0.3769,3272823.39867882,1485179.559555918968
1656460800,2022-06-29 00:00:00,MATIC3S/USDT,0.3345,0.39,0.2695,0.3605,3775285.96884319,1229012.781472641067
1656374400,2022-06-28 00:00:00,MATIC3S/USDT,0.297,0.3462,0.2252,0.3343,3944853.81042024,1153837.398202988851
1656288000,2022-06-27 00:00:00,MATIC3S/USDT,0.2664,0.3191,0.214,0.2979,4388690.63173835,1176629.038741711922
1656201600,2022-06-26 00:00:00,MATIC3S/USDT,0.2172,0.2684,0.1917,0.2657,4111257.15922526,933894.516222958256
1656115200,2022-06-25 00:00:00,MATIC3S/USDT,0.2117,0.2585,0.194,0.2172,3810577.9796069,859132.938644813459
1656028800,2022-06-24 00:00:00,MATIC3S/USDT,0.2788,0.2822,0.1905,0.2122,6392073.63947577,1470121.470225312726
1655942400,2022-06-23 00:00:00,MATIC3S/USDT,0.6756,0.6838,0.2595,0.2805,4264000.48444138,1864365.765492845946
1655856000,2022-06-22 00:00:00,MATIC3S/USDT,0.9184,1.09,0.5951,0.6748,921131.91459682,762982.693700463282
1655769600,2022-06-21 00:00:00,MATIC3S/USDT,1.0678,1.1348,0.6501,0.9212,328772.73049433,284311.576749631275
1655683200,2022-06-20 00:00:00,MATIC3S/USDT,1.2545,1.5004,0.997,1.0696,225408.10747327,270889.275547228344
1655596800,2022-06-19 00:00:00,MATIC3S/USDT,1.8385,2.1912,1.2179,1.2559,279754.31627696,486361.871021590401
1655510400,2022-06-18 00:00:00,MATIC3S/USDT,1.3298,2.1503,1.2537,1.8385,260175.33758779,453672.439242532044
1655424000,2022-06-17 00:00:00,MATIC3S/USDT,1.5497,1.6,1.2274,1.3236,270603.87709187,373072.907124060018
1655337600,2022-06-16 00:00:00,MATIC3S/USDT,1.1209,1.6453,1.0674,1.545,344342.67218002,480314.853607465081
1655251200,2022-06-15 00:00:00,MATIC3S/USDT,1.3308,1.8628,1.1209,1.1237,417926.95455982,639542.211773465627
1655164800,2022-06-14 00:00:00,MATIC3S/USDT,1.1931,1.4975,1.0071,1.3199,376068.41248779,475444.491246017944
1655078400,2022-06-13 00:00:00,MATIC3S/USDT,0.8989,1.3879,0.8725,1.1886,627303.69125239,731080.524233011559
1654992000,2022-06-12 00:00:00,MATIC3S/USDT,0.7239,0.8989,0.6965,0.8989,498453.71802144,396372.138850995936
1654905600,2022-06-11 00:00:00,MATIC3S/USDT,0.5753,0.75,0.5357,0.7266,466431.32520529,298810.005941632198
1654819200,2022-06-10 00:00:00,MATIC3S/USDT,0.4843,0.5788,0.4172,0.573,683673.16189455,344181.231162380567
1654732800,2022-06-09 00:00:00,MATIC3S/USDT,0.5584,0.5692,0.4337,0.4822,431161.75198744,212963.758346492429
1654646400,2022-06-08 00:00:00,MATIC3S/USDT,0.5286,0.5698,0.4864,0.5561,348109.27840204,187143.082550946643
1654560000,2022-06-07 00:00:00,MATIC3S/USDT,0.4992,0.6142,0.4961,0.5308,455339.7660073,257020.796788140206
1654473600,2022-06-06 00:00:00,MATIC3S/USDT,0.5993,0.6003,0.4255,0.4935,562805.24161329,274692.592446684824
1654387200,2022-06-05 00:00:00,MATIC3S/USDT,0.605,0.6412,0.5701,0.5976,145961.4370833,88266.850468724436
1654300800,2022-06-04 00:00:00,MATIC3S/USDT,0.6331,0.6821,0.5962,0.6072,160761.35838189,100266.850942117005
1654214400,2022-06-03 00:00:00,MATIC3S/USDT,0.5618,0.6702,0.555,0.634,191550.71731159,119809.918715664255
1654128000,2022-06-02 00:00:00,MATIC3S/USDT,0.6177,0.6442,0.55,0.5582,227996.81343643,138074.261734236075
1654041600,2022-06-01 00:00:00,MATIC3S/USDT,0.482,0.6428,0.4641,0.6165,336347.71403158,183794.470749847915
1653955200,2022-05-31 00:00:00,MATIC3S/USDT,0.4969,0.5285,0.4337,0.481,329239.33668055,157136.8837193856
1653868800,2022-05-30 00:00:00,MATIC3S/USDT,0.6948,0.711,0.478,0.4922,389284.73159793,223389.359708256663
1653782400,2022-05-29 00:00:00,MATIC3S/USDT,0.7367,0.7874,0.6831,0.6948,190327.29802043,138445.109136369454
1653696000,2022-05-28 00:00:00,MATIC3S/USDT,0.7943,0.8177,0.7097,0.7393,209537.1890765,157865.673796753446
1653609600,2022-05-27 00:00:00,MATIC3S/USDT,0.7123,0.8492,0.6733,0.7956,353491.58234063,268321.02872160891
1653523200,2022-05-26 00:00:00,MATIC3S/USDT,0.5887,0.7697,0.55,0.717,437783.01073961,292440.945575384192
1653436800,2022-05-25 00:00:00,MATIC3S/USDT,0.547,0.6296,0.5137,0.5852,170499.28483082,98653.745872902872
1653350400,2022-05-24 00:00:00,MATIC3S/USDT,0.6038,0.6871,0.5323,0.5467,255974.69849579,156807.799060250188
1653264000,2022-05-23 00:00:00,MATIC3S/USDT,0.5273,0.6189,0.4696,0.6103,360985.98200795,187221.490846538262
1653177600,2022-05-22 00:00:00,MATIC3S/USDT,0.5971,0.6264,0.5111,0.5245,215411.14978285,122120.624037806992
1653091200,2022-05-21 00:00:00,MATIC3S/USDT,0.6556,0.6937,0.5746,0.6038,194874.38860546,122078.646603481635
1653004800,2022-05-20 00:00:00,MATIC3S/USDT,0.5887,0.6982,0.5361,0.6533,297259.79111255,184944.672569925718
1652918400,2022-05-19 00:00:00,MATIC3S/USDT,0.6999,0.7532,0.5475,0.5846,366397.48426794,237905.27611046913
1652832000,2022-05-18 00:00:00,MATIC3S/USDT,0.4959,0.7138,0.4748,0.7032,367798.55746658,222069.819262146306
1652745600,2022-05-17 00:00:00,MATIC3S/USDT,0.6313,0.6384,0.4747,0.4959,253931.11510676,139031.026441097765
1652659200,2022-05-16 00:00:00,MATIC3S/USDT,0.503,0.6735,0.503,0.6396,174871.44089131,107743.223272004514
1652572800,2022-05-15 00:00:00,MATIC3S/USDT,0.6627,0.7371,0.4959,0.4959,160912.1747216,100819.169659588946
1652486400,2022-05-14 00:00:00,MATIC3S/USDT,0.7199,0.8895,0.58,0.661,393349.78448328,295007.298363747814
1652400000,2022-05-13 00:00:00,MATIC3S/USDT,1.1584,1.2241,0.4794,0.7194,664789.08267533,476859.633375865559
1652313600,2022-05-12 00:00:00,MATIC3S/USDT,0.8687,1.5056,0.7125,1.1607,1284104.73487703,1445447.360910163047
1652227200,2022-05-11 00:00:00,MATIC3S/USDT,0.5216,1.0333,0.479,0.8674,3716666.48185424,2662883.490393554544
1652140800,2022-05-10 00:00:00,MATIC3S/USDT,0.8164,0.8633,0.3784,0.5185,2791881.85533664,1448519.972014181216
1652054400,2022-05-09 00:00:00,MATIC3S/USDT,0.5299,0.8545,0.5093,0.8142,1365234.48238695,947518.08482357463
1651968000,2022-05-08 00:00:00,MATIC3S/USDT,0.472,0.5652,0.4602,0.53,721599.67331497,372903.248169468549
1651881600,2022-05-07 00:00:00,MATIC3S/USDT,0.4444,0.5142,0.4101,0.4748,641956.30056086,291659.345207598912
1651795200,2022-05-06 00:00:00,MATIC3S/USDT,0.4207,0.4898,0.4085,0.4452,815830.47230866,364443.048908859962
1651708800,2022-05-05 00:00:00,MATIC3S/USDT,0.329,0.4564,0.3136,0.4211,1080519.07124606,428737.403894759663
1651622400,2022-05-04 00:00:00,MATIC3S/USDT,0.4476,0.4548,0.3293,0.3293,569488.11306493,219508.849589289681
1651536000,2022-05-03 00:00:00,MATIC3S/USDT,0.4485,0.4775,0.4013,0.4482,456181.40701243,199568.542270357397
1651449600,2022-05-02 00:00:00,MATIC3S/USDT,0.4229,0.5084,0.3979,0.449,1012452.52562454,450647.22547159925
1651363200,2022-05-01 00:00:00,MATIC3S/USDT,0.5284,0.5435,0.3946,0.4227,1252853.93717329,564377.927553374695
1651276800,2022-04-30 00:00:00,MATIC3S/USDT,0.4068,0.5384,0.3815,0.5264,905240.70817499,402655.827807919725
1651190400,2022-04-29 00:00:00,MATIC3S/USDT,0.3288,0.415,0.3227,0.4099,455059.41047699,169928.841697910007
1651104000,2022-04-28 00:00:00,MATIC3S/USDT,0.316,0.3409,0.2986,0.3286,612541.49341954,195054.596891905398
1651017600,2022-04-27 00:00:00,MATIC3S/USDT,0.3285,0.3333,0.2896,0.3136,851918.84255022,264169.333546290835
1650931200,2022-04-26 00:00:00,MATIC3S/USDT,0.2642,0.3333,0.2583,0.3271,665768.39271081,200919.505926179682
1650844800,2022-04-25 00:00:00,MATIC3S/USDT,0.2703,0.3161,0.2627,0.2631,884559.09754736,259666.975809054132
1650758400,2022-04-24 00:00:00,MATIC3S/USDT,0.2573,0.2738,0.252,0.2696,541759.43455965,143098.365702825068
1650672000,2022-04-23 00:00:00,MATIC3S/USDT,0.2401,0.2672,0.2325,0.2579,838133.5088386,208510.629232075217
1650585600,2022-04-22 00:00:00,MATIC3S/USDT,0.2512,0.255,0.18,0.2396,2350589.4277735,513089.533914430975
1650499200,2022-04-21 00:00:00,MATIC3S/USDT,0.2319,0.2591,0.2093,0.2501,569905.0279318,131465.836141402208
1650412800,2022-04-20 00:00:00,MATIC3S/USDT,0.2263,0.2414,0.2086,0.2307,441143.17078938,99493.554315872894
1650326400,2022-04-19 00:00:00,MATIC3S/USDT,0.2305,0.2427,0.2153,0.2265,828604.45576873,190243.682112396384
1650240000,2022-04-18 00:00:00,MATIC3S/USDT,0.2846,0.3123,0.2286,0.2305,1322822.49528863,356620.140884578586
1650153600,2022-04-17 00:00:00,MATIC3S/USDT,0.2562,0.2865,0.2548,0.2845,276798.17938679,74358.724633017613
1650067200,2022-04-16 00:00:00,MATIC3S/USDT,0.25,0.268,0.2477,0.2558,156994.89883257,40808.090318091213
1649980800,2022-04-15 00:00:00,MATIC3S/USDT,0.2656,0.2675,0.2494,0.2514,535087.56243683,137295.140135319944
1649894400,2022-04-14 00:00:00,MATIC3S/USDT,0.2408,0.2748,0.2292,0.2657,810401.61322495,205254.464182606728
1649808000,2022-04-13 00:00:00,MATIC3S/USDT,0.2555,0.2744,0.2319,0.2407,1624894.24314199,401710.594756907336
1649721600,2022-04-12 00:00:00,MATIC3S/USDT,0.2957,0.3059,0.205,0.2555,3137856.29124502,786119.369470895908
1649635200,2022-04-11 00:00:00,MATIC3S/USDT,0.2492,0.3098,0.2413,0.2957,1519084.56166849,425826.101230278765
1649548800,2022-04-10 00:00:00,MATIC3S/USDT,0.2297,0.2503,0.2184,0.2481,784154.1006432,181534.386791010163
1649462400,2022-04-09 00:00:00,MATIC3S/USDT,0.2455,0.249,0.228,0.2298,918654.43946991,218512.844477591061
1649376000,2022-04-08 00:00:00,MATIC3S/USDT,0.2132,0.2525,0.2078,0.2445,1073798.85774702,242848.734850225581
1649289600,2022-04-07 00:00:00,MATIC3S/USDT,0.2422,0.2485,0.21,0.2143,1364082.08493433,310799.759043315882
1649203200,2022-04-06 00:00:00,MATIC3S/USDT,0.1919,0.2454,0.1914,0.242,1713788.82428487,376392.202276389534
1649116800,2022-04-05 00:00:00,MATIC3S/USDT,0.1719,0.196,0.164,0.1911,1236648.76390959,222109.389910923104
1649030400,2022-04-04 00:00:00,MATIC3S/USDT,0.1621,0.185,0.1615,0.1721,759608.38912743,132327.536849472308
1648944000,2022-04-03 00:00:00,MATIC3S/USDT,0.1719,0.1796,0.154,0.1613,725218.20013204,120109.049868465167
1648857600,2022-04-02 00:00:00,MATIC3S/USDT,0.1613,0.1729,0.15,0.1728,847568.65387104,134903.564092394465
1648771200,2022-04-01 00:00:00,MATIC3S/USDT,0.1851,0.205,0.1535,0.1602,1329194.57127647,239478.458197003343
1648684800,2022-03-31 00:00:00,MATIC3S/USDT,0.167,0.1889,0.1466,0.1858,1986620.32266182,331596.546726116177
1648598400,2022-03-30 00:00:00,MATIC3S/USDT,0.1696,0.1844,0.1537,0.167,1323699.58615986,220595.35336862531
1648512000,2022-03-29 00:00:00,MATIC3S/USDT,0.1737,0.1807,0.1502,0.1688,1111084.99615906,183829.310890649098
1648425600,2022-03-28 00:00:00,MATIC3S/USDT,0.1648,0.175,0.1477,0.1745,1142010.14431005,180303.100926422252
1648339200,2022-03-27 00:00:00,MATIC3S/USDT,0.1926,0.1952,0.1639,0.1647,978936.07215053,174128.990784564339
1648252800,2022-03-26 00:00:00,MATIC3S/USDT,0.2052,0.2088,0.1904,0.1926,554211.96220486,110028.553267392307
1648166400,2022-03-25 00:00:00,MATIC3S/USDT,0.1859,0.2175,0.1745,0.2047,1198813.00440001,235135.361864765298
1648080000,2022-03-24 00:00:00,MATIC3S/USDT,0.2165,0.2214,0.1834,0.1865,1267474.65661507,252895.764668448068
1647993600,2022-03-23 00:00:00,MATIC3S/USDT,0.2414,0.2472,0.2149,0.2176,1212655.17962596,280903.622974102764
1647907200,2022-03-22 00:00:00,MATIC3S/USDT,0.2626,0.2667,0.2272,0.2417,968874.8113245,234435.898724335783
1647820800,2022-03-21 00:00:00,MATIC3S/USDT,0.2639,0.2744,0.2437,0.2613,1078031.75748302,277332.12855792605
1647734400,2022-03-20 00:00:00,MATIC3S/USDT,0.2337,0.2699,0.2303,0.2631,878408.8295949,221254.977253766806
1647648000,2022-03-19 00:00:00,MATIC3S/USDT,0.2492,0.2492,0.2275,0.2337,1030222.95542113,244178.687823954209
1647561600,2022-03-18 00:00:00,MATIC3S/USDT,0.2776,0.294,0.2427,0.2499,1041913.33840841,282300.216296719997
1647475200,2022-03-17 00:00:00,MATIC3S/USDT,0.2657,0.2873,0.2502,0.2776,916577.91505794,249056.426599778201
1647388800,2022-03-16 00:00:00,MATIC3S/USDT,0.3263,0.345,0.2656,0.2669,1402756.2636679,433611.401647795575
1647302400,2022-03-15 00:00:00,MATIC3S/USDT,0.3257,0.3639,0.3043,0.327,1046799.86172555,345816.091346296291
1647216000,2022-03-14 00:00:00,MATIC3S/USDT,0.342,0.3633,0.3138,0.3265,1951690.68258364,666470.535313737681
1647129600,2022-03-13 00:00:00,MATIC3S/USDT,0.3176,0.3492,0.3016,0.342,1394720.20682283,442461.28817442914
1647043200,2022-03-12 00:00:00,MATIC3S/USDT,0.3106,0.3194,0.2891,0.3173,1472126.46346031,447679.195193529684
1646956800,2022-03-11 00:00:00,MATIC3S/USDT,0.2916,0.3113,0.2688,0.3106,3442836.75843161,1010343.588862370946
1646870400,2022-03-10 00:00:00,MATIC3S/USDT,0.2559,0.3102,0.2524,0.291,4385981.33929931,1269296.779840741753
1646784000,2022-03-09 00:00:00,MATIC3S/USDT,0.2911,0.2915,0.2332,0.2566,3046564.20152434,776309.564307960557
1646697600,2022-03-08 00:00:00,MATIC3S/USDT,0.3119,0.321,0.2711,0.291,2699561.55721809,785580.157829931078
1646611200,2022-03-07 00:00:00,MATIC3S/USDT,0.2986,0.3434,0.2606,0.3138,3983034.01106175,1212981.867809044492
1646524800,2022-03-06 00:00:00,MATIC3S/USDT,0.2599,0.3066,0.2538,0.297,2245618.1309463,624029.62269412367
1646438400,2022-03-05 00:00:00,MATIC3S/USDT,0.2767,0.2954,0.2545,0.259,2674447.159402,728190.915202717492
1646352000,2022-03-04 00:00:00,MATIC3S/USDT,0.2302,0.2876,0.2298,0.2774,4371932.54031207,1131205.395751543393
1646265600,2022-03-03 00:00:00,MATIC3S/USDT,0.2109,0.249,0.2051,0.23,4562616.32122053,1038051.087206106719
1646179200,2022-03-02 00:00:00,MATIC3S/USDT,0.2153,0.2323,0.1865,0.211,4141406.75726817,869715.814478041217
1646092800,2022-03-01 00:00:00,MATIC3S/USDT,0.22,0.2434,0.1999,0.2158,4548730.61230049,1020148.179791199685
1646006400,2022-02-28 00:00:00,MATIC3S/USDT,0.326,0.3448,0.2157,0.2191,4744501.87000302,1358648.403407157664
1645920000,2022-02-27 00:00:00,MATIC3S/USDT,0.2905,0.3427,0.2717,0.3264,5134044.57880171,1585168.115198585557
1645833600,2022-02-26 00:00:00,MATIC3S/USDT,0.2719,0.3,0.25,0.2908,3813655.80795664,1066545.089351121345
1645747200,2022-02-25 00:00:00,MATIC3S/USDT,0.3556,0.3903,0.2588,0.2719,4860776.0961191,1575315.442602627327
1645660800,2022-02-24 00:00:00,MATIC3S/USDT,0.3604,0.5086,0.2991,0.3563,8566647.1298401,3613872.804367105658
1645574400,2022-02-23 00:00:00,MATIC3S/USDT,0.3467,0.3723,0.2541,0.3614,4953211.49134618,1530892.978700495196
1645488000,2022-02-22 00:00:00,MATIC3S/USDT,0.3958,0.4431,0.3373,0.3438,4522428.75857918,1737312.19745645637
1645401600,2022-02-21 00:00:00,MATIC3S/USDT,0.3279,0.4,0.2646,0.396,7145937.58903095,2305675.666857153615
1645315200,2022-02-20 00:00:00,MATIC3S/USDT,0.2673,0.331,0.2648,0.3293,4241461.54946147,1315810.521482131236
1645228800,2022-02-19 00:00:00,MATIC3S/USDT,0.2862,0.308,0.2595,0.2653,2629948.99845721,735299.781027420779
1645142400,2022-02-18 00:00:00,MATIC3S/USDT,0.2548,0.2901,0.2289,0.2861,4376224.23144992,1136538.989137332376
1645056000,2022-02-17 00:00:00,MATIC3S/USDT,0.199,0.259,0.1903,0.2548,6841214.85103007,1551338.947377647806
1644969600,2022-02-16 00:00:00,MATIC3S/USDT,0.1902,0.2282,0.1863,0.1996,5359202.28435428,1103505.029223622836
1644883200,2022-02-15 00:00:00,MATIC3S/USDT,0.3044,0.3061,0.1848,0.1902,4428974.29459988,1058037.559231931455
