https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume FTM3S,Volume USDT
1661817600,2022-08-30 00:00:00,FTM3S/USDT,0.0395,0.0462,0.0367,0.043,8554886.7095583,350910.140037336886
1661731200,2022-08-29 00:00:00,FTM3S/USDT,0.0495,0.052,0.0382,0.0395,8609610.32988432,386002.253585547148
1661644800,2022-08-28 00:00:00,FTM3S/USDT,0.0447,0.0497,0.0407,0.0494,5070768.17159223,224970.619719359514
1661558400,2022-08-27 00:00:00,FTM3S/USDT,0.0443,0.0484,0.0428,0.0447,6643122.39438053,300088.608454906634
1661472000,2022-08-26 00:00:00,FTM3S/USDT,0.0344,0.0465,0.034,0.0445,12345301.07161397,481943.650057915269
1661385600,2022-08-25 00:00:00,FTM3S/USDT,0.0364,0.0366,0.0303,0.0343,6923819.46716226,234294.692672787646
1661299200,2022-08-24 00:00:00,FTM3S/USDT,0.0354,0.0394,0.0324,0.0363,7776968.53020931,276071.235829132282
1661212800,2022-08-23 00:00:00,FTM3S/USDT,0.0388,0.0423,0.0345,0.0353,8617656.27934102,318050.619626948679
1661126400,2022-08-22 00:00:00,FTM3S/USDT,0.0353,0.0428,0.0353,0.0388,6837868.08922924,273320.545021635391
1661040000,2022-08-21 00:00:00,FTM3S/USDT,0.0387,0.0395,0.0339,0.0351,6854547.35693375,251036.387773057659
1660953600,2022-08-20 00:00:00,FTM3S/USDT,0.0382,0.0429,0.0333,0.0389,8093891.50999245,305872.106319700583
1660867200,2022-08-19 00:00:00,FTM3S/USDT,0.0303,0.0397,0.0292,0.0385,12768199.35345855,457948.890392160778
1660780800,2022-08-18 00:00:00,FTM3S/USDT,0.0264,0.0306,0.0235,0.0302,9821876.18879041,253546.777101056955
1660694400,2022-08-17 00:00:00,FTM3S/USDT,0.0228,0.0273,0.0203,0.0263,16834081.06705236,406230.833243274504
1660608000,2022-08-16 00:00:00,FTM3S/USDT,0.0223,0.0234,0.0208,0.0227,11104102.47050581,248072.50173784746
1660521600,2022-08-15 00:00:00,FTM3S/USDT,0.0199,0.023,0.0171,0.0222,20163556.23551362,407890.011288288929
1660435200,2022-08-14 00:00:00,FTM3S/USDT,0.018,0.0206,0.0167,0.0198,17266391.85464424,321609.769455124906
1660348800,2022-08-13 00:00:00,FTM3S/USDT,0.0178,0.0187,0.0156,0.0181,15683753.30567006,273235.228056138886
1660262400,2022-08-12 00:00:00,FTM3S/USDT,0.0194,0.0206,0.0173,0.0177,22217252.66810029,416896.756785166842
1660176000,2022-08-11 00:00:00,FTM3S/USDT,0.0172,0.0199,0.0163,0.0193,21055618.17913074,382627.111745037582
1660089600,2022-08-10 00:00:00,FTM3S/USDT,0.0238,0.0264,0.016,0.0172,40041781.79626335,773177.33400704587
1660003200,2022-08-09 00:00:00,FTM3S/USDT,0.0224,0.027,0.0199,0.0237,21407867.04063598,504466.652043601611
1659916800,2022-08-08 00:00:00,FTM3S/USDT,0.0243,0.0243,0.02,0.0226,16039575.88204457,353841.972078229309
1659830400,2022-08-07 00:00:00,FTM3S/USDT,0.0251,0.027,0.0226,0.0242,16974404.79572696,418755.101614747304
1659744000,2022-08-06 00:00:00,FTM3S/USDT,0.0225,0.0258,0.0214,0.025,15888865.80018714,372074.45844415042
1659657600,2022-08-05 00:00:00,FTM3S/USDT,0.0253,0.027,0.0218,0.0224,33838501.12914581,808933.156620685241
1659571200,2022-08-04 00:00:00,FTM3S/USDT,0.0346,0.0348,0.0248,0.0254,30609725.52622655,877279.702885354414
1659484800,2022-08-03 00:00:00,FTM3S/USDT,0.0371,0.041,0.0313,0.0347,17820478.29476041,623409.397108538625
1659398400,2022-08-02 00:00:00,FTM3S/USDT,0.0334,0.0401,0.0321,0.0372,19488122.52306479,720708.444496839483
1659312000,2022-08-01 00:00:00,FTM3S/USDT,0.0382,0.04,0.0324,0.0335,23496190.34270407,835299.339105325626
1659225600,2022-07-31 00:00:00,FTM3S/USDT,0.0363,0.039,0.03,0.0381,13378184.63578828,458305.403597115592
1659139200,2022-07-30 00:00:00,FTM3S/USDT,0.0364,0.0373,0.0283,0.0361,18773523.60391174,614484.867127264316
1659052800,2022-07-29 00:00:00,FTM3S/USDT,0.0357,0.0395,0.0311,0.0364,25144320.93650444,898291.174071976464
1658966400,2022-07-28 00:00:00,FTM3S/USDT,0.0379,0.0431,0.033,0.0355,14842117.93834151,567738.700320283384
1658880000,2022-07-27 00:00:00,FTM3S/USDT,0.0509,0.0568,0.0375,0.0376,14491367.86774595,691860.569409533191
1658793600,2022-07-26 00:00:00,FTM3S/USDT,0.0516,0.0581,0.0503,0.0511,15051069.31475556,815391.660745596813
1658707200,2022-07-25 00:00:00,FTM3S/USDT,0.0355,0.0526,0.0343,0.0515,17320965.37338338,769940.252822596808
1658620800,2022-07-24 00:00:00,FTM3S/USDT,0.0411,0.046,0.032,0.0355,12905031.77769829,510633.036350428483
1658534400,2022-07-23 00:00:00,FTM3S/USDT,0.0526,0.0547,0.0348,0.0408,18743429.9553846,792661.310677113788
1658448000,2022-07-22 00:00:00,FTM3S/USDT,0.0461,0.055,0.0419,0.0526,10583790.18182176,519548.250713355279
1658361600,2022-07-21 00:00:00,FTM3S/USDT,0.058,0.0664,0.0438,0.0464,14574691.78354107,811018.448614243299
1658275200,2022-07-20 00:00:00,FTM3S/USDT,0.046,0.0598,0.0393,0.058,21043023.65866801,1022169.092469908636
1658188800,2022-07-19 00:00:00,FTM3S/USDT,0.0813,0.09,0.0421,0.046,20236377.94862606,1051705.621531928064
1658102400,2022-07-18 00:00:00,FTM3S/USDT,0.1442,0.1467,0.0789,0.0809,7644544.64074089,790690.969868846034
1658016000,2022-07-17 00:00:00,FTM3S/USDT,0.1306,0.1447,0.1189,0.1442,3641031.68188544,482728.302589048213
1657929600,2022-07-16 00:00:00,FTM3S/USDT,0.1417,0.1573,0.129,0.1308,4022148.12508984,576042.085970834991
1657843200,2022-07-15 00:00:00,FTM3S/USDT,0.1468,0.1538,0.13,0.1424,3551892.92906093,501017.9746069981
1657756800,2022-07-14 00:00:00,FTM3S/USDT,0.16,0.1896,0.1401,0.1462,3408506.26674343,562373.699545726636
1657670400,2022-07-13 00:00:00,FTM3S/USDT,0.1847,0.215,0.1581,0.16,3909004.97464127,735348.904299022142
1657584000,2022-07-12 00:00:00,FTM3S/USDT,0.1691,0.185,0.1557,0.1849,2796814.99791013,469827.204981378205
1657497600,2022-07-11 00:00:00,FTM3S/USDT,0.1339,0.17,0.1339,0.169,3374469.83942101,494534.679073889263
1657411200,2022-07-10 00:00:00,FTM3S/USDT,0.1167,0.14,0.115,0.1349,3215098.6217815,417991.593248743583
1657324800,2022-07-09 00:00:00,FTM3S/USDT,0.127,0.129,0.1087,0.116,2790692.81314913,326273.914941916905
1657238400,2022-07-08 00:00:00,FTM3S/USDT,0.1228,0.1384,0.1018,0.1272,4428735.53897981,535560.608820764537
1657152000,2022-07-07 00:00:00,FTM3S/USDT,0.1482,0.1526,0.1201,0.1236,2584973.57526037,355738.886246629671
1657065600,2022-07-06 00:00:00,FTM3S/USDT,0.1555,0.1682,0.1415,0.1482,4084408.02252308,639477.380775362877
1656979200,2022-07-05 00:00:00,FTM3S/USDT,0.1449,0.1733,0.1316,0.1553,5471444.52910192,832229.661787248036
1656892800,2022-07-04 00:00:00,FTM3S/USDT,0.1589,0.1724,0.1411,0.1449,4034378.73372931,633164.480117311397
1656806400,2022-07-03 00:00:00,FTM3S/USDT,0.1831,0.1919,0.1421,0.1597,4613286.54195867,789366.764175878043
1656720000,2022-07-02 00:00:00,FTM3S/USDT,0.1805,0.2025,0.1751,0.1831,3023190.71181766,572963.028440013486
1656633600,2022-07-01 00:00:00,FTM3S/USDT,0.1713,0.1886,0.1467,0.1805,4608452.94112736,795672.305824743374
1656547200,2022-06-30 00:00:00,FTM3S/USDT,0.1606,0.2028,0.1548,0.1727,5228428.85629554,965165.647776593742
1656460800,2022-06-29 00:00:00,FTM3S/USDT,0.1431,0.1718,0.1304,0.161,5886713.03312885,914396.124348191753
1656374400,2022-06-28 00:00:00,FTM3S/USDT,0.1354,0.1479,0.1104,0.1432,6561358.2755725,870501.488279959005
1656288000,2022-06-27 00:00:00,FTM3S/USDT,0.1339,0.1429,0.1102,0.1355,5344816.07126719,684958.434340272747
1656201600,2022-06-26 00:00:00,FTM3S/USDT,0.1027,0.1359,0.0938,0.1339,5829658.61624424,648090.113797405944
1656115200,2022-06-25 00:00:00,FTM3S/USDT,0.1119,0.1242,0.0916,0.1035,6851993.19508527,748478.886910510808
1656028800,2022-06-24 00:00:00,FTM3S/USDT,0.1581,0.1619,0.1043,0.112,6752823.48998409,953843.284616997055
1655942400,2022-06-23 00:00:00,FTM3S/USDT,0.2061,0.2086,0.1533,0.1575,6222155.90220038,1086289.810602378767
1655856000,2022-06-22 00:00:00,FTM3S/USDT,0.1719,0.2085,0.16,0.2063,7601433.14783383,1432295.69645138918
1655769600,2022-06-21 00:00:00,FTM3S/USDT,0.2563,0.2671,0.1397,0.1707,5443972.14104435,967865.942926543015
1655683200,2022-06-20 00:00:00,FTM3S/USDT,0.293,0.3289,0.2103,0.2563,3723374.61511557,991222.383408756141
1655596800,2022-06-19 00:00:00,FTM3S/USDT,0.4144,0.4592,0.2887,0.2932,3385621.59693969,1255628.958008912402
1655510400,2022-06-18 00:00:00,FTM3S/USDT,0.3366,0.475,0.3105,0.4165,4423901.25913839,1794549.99528207259
1655424000,2022-06-17 00:00:00,FTM3S/USDT,0.4549,0.466,0.304,0.3349,3779100.42876956,1363491.325620666528
1655337600,2022-06-16 00:00:00,FTM3S/USDT,0.3249,0.4748,0.3036,0.4526,4646535.64857842,1905312.953226551755
1655251200,2022-06-15 00:00:00,FTM3S/USDT,0.4364,0.5653,0.3249,0.3249,4880581.07201151,2201442.240117578372
1655164800,2022-06-14 00:00:00,FTM3S/USDT,0.4073,0.52,0.3,0.4364,4277472.41658598,1743136.550291518063
1655078400,2022-06-13 00:00:00,FTM3S/USDT,0.5024,0.6914,0.354,0.4061,5666653.42135812,3043208.594356677199
1654992000,2022-06-12 00:00:00,FTM3S/USDT,0.3167,0.5029,0.3011,0.5029,6450758.14099931,2590149.364375419207
1654905600,2022-06-11 00:00:00,FTM3S/USDT,0.2479,0.3289,0.2219,0.3168,6029635.18120893,1652359.816566367046
1654819200,2022-06-10 00:00:00,FTM3S/USDT,0.1953,0.2509,0.1881,0.2479,6454537.66826405,1430545.757510403377
1654732800,2022-06-09 00:00:00,FTM3S/USDT,0.1927,0.209,0.1713,0.195,6291489.21461998,1200650.225355869569
1654646400,2022-06-08 00:00:00,FTM3S/USDT,0.174,0.1938,0.1601,0.1936,5557383.36851489,995494.926277970108
1654560000,2022-06-07 00:00:00,FTM3S/USDT,0.1559,0.1927,0.1558,0.1734,7389786.82761133,1304691.083113766915
1654473600,2022-06-06 00:00:00,FTM3S/USDT,0.1753,0.1794,0.1238,0.1563,9211399.299182,1363481.271672790742
1654387200,2022-06-05 00:00:00,FTM3S/USDT,0.1719,0.1898,0.1654,0.1763,4832353.34744556,857228.561662017212
1654300800,2022-06-04 00:00:00,FTM3S/USDT,0.17,0.192,0.1676,0.1728,4828937.04850703,865362.073580737291
1654214400,2022-06-03 00:00:00,FTM3S/USDT,0.1446,0.18,0.14,0.1703,7555130.78885649,1243897.183026195225
1654128000,2022-06-02 00:00:00,FTM3S/USDT,0.1611,0.18,0.1402,0.145,7616383.49231804,1219181.241999808527
1654041600,2022-06-01 00:00:00,FTM3S/USDT,0.1265,0.1676,0.1161,0.1603,8101882.39788406,1155093.51016441811
1653955200,2022-05-31 00:00:00,FTM3S/USDT,0.1179,0.1396,0.1044,0.1266,7449332.75672774,918809.352501945268
1653868800,2022-05-30 00:00:00,FTM3S/USDT,0.1945,0.2069,0.1096,0.1178,8785169.87076591,1314972.496014264836
1653782400,2022-05-29 00:00:00,FTM3S/USDT,0.1914,0.2212,0.1845,0.1945,4276891.72207025,857286.390591607409
1653696000,2022-05-28 00:00:00,FTM3S/USDT,0.256,0.2604,0.1837,0.1924,4799408.44300263,1049286.269391281466
1653609600,2022-05-27 00:00:00,FTM3S/USDT,0.2016,0.2706,0.1972,0.2561,7629003.83117273,1786496.969034484149
1653523200,2022-05-26 00:00:00,FTM3S/USDT,0.1701,0.2444,0.1525,0.2016,7874935.88148246,1562054.761885705075
1653436800,2022-05-25 00:00:00,FTM3S/USDT,0.1496,0.1747,0.1361,0.1709,5939025.41007625,954366.573052281088
1653350400,2022-05-24 00:00:00,FTM3S/USDT,0.1403,0.1797,0.1186,0.149,11763553.42076485,1770322.258309751951
1653264000,2022-05-23 00:00:00,FTM3S/USDT,0.1787,0.1984,0.0852,0.1397,15860293.98761928,1856337.5148228172
1653177600,2022-05-22 00:00:00,FTM3S/USDT,0.2148,0.2332,0.145,0.1774,6431740.60823223,1217739.389816024625
1653091200,2022-05-21 00:00:00,FTM3S/USDT,0.4253,0.4339,0.1332,0.2165,5870975.86545119,1408899.968837805944
1653004800,2022-05-20 00:00:00,FTM3S/USDT,0.4301,0.5313,0.3822,0.4224,2014164.61979737,906270.260209620745
1652918400,2022-05-19 00:00:00,FTM3S/USDT,0.6211,0.6998,0.4006,0.4279,1926900.23565896,1021921.968385809957
1652832000,2022-05-18 00:00:00,FTM3S/USDT,0.4613,0.6418,0.404,0.6211,1669793.87056077,882164.246175432928
1652745600,2022-05-17 00:00:00,FTM3S/USDT,0.5764,0.5797,0.3527,0.4594,1526674.58634613,729954.075500427708
1652659200,2022-05-16 00:00:00,FTM3S/USDT,0.4004,0.59,0.4004,0.5764,1662781.48835697,869914.721866958908
1652572800,2022-05-15 00:00:00,FTM3S/USDT,0.4617,0.5798,0.38,0.3995,1623905.81924038,797839.395685235294
1652486400,2022-05-14 00:00:00,FTM3S/USDT,0.8084,1.08,0.43,0.4582,1364134.02628552,1145187.585374988452
1652400000,2022-05-13 00:00:00,FTM3S/USDT,1.773,1.9613,0.3802,0.8089,1956973.30308067,1528264.433129162182
1652313600,2022-05-12 00:00:00,FTM3S/USDT,1.6635,2.6,1.2665,1.7732,2386490.95304107,4602862.840946459433
1652227200,2022-05-11 00:00:00,FTM3S/USDT,0.7272,1.9,0.6555,1.6667,9306662.472444,11392057.169642645009
1652140800,2022-05-10 00:00:00,FTM3S/USDT,0.6928,0.7932,0.4264,0.7276,11687249.58186285,6826636.40974848786
1652054400,2022-05-09 00:00:00,FTM3S/USDT,0.4297,0.7,0.4083,0.6904,9513322.30455245,5298959.889699274211
1651968000,2022-05-08 00:00:00,FTM3S/USDT,0.4205,0.4595,0.3754,0.4302,6755565.96164194,2843290.460739015932
1651881600,2022-05-07 00:00:00,FTM3S/USDT,0.3597,0.4495,0.3516,0.4199,4669752.0394856,1813628.367168395626
1651795200,2022-05-06 00:00:00,FTM3S/USDT,0.3358,0.4042,0.3288,0.3596,6955504.10464004,2522796.695005570104
1651708800,2022-05-05 00:00:00,FTM3S/USDT,0.2392,0.3642,0.225,0.3358,11002194.87395488,3260116.4701413041
1651622400,2022-05-04 00:00:00,FTM3S/USDT,0.414,0.4261,0.2317,0.2407,7868793.72933145,2558578.643374106434
1651536000,2022-05-03 00:00:00,FTM3S/USDT,0.3902,0.4271,0.3213,0.4142,5470671.76905146,2056899.768866560771
1651449600,2022-05-02 00:00:00,FTM3S/USDT,0.3678,0.4606,0.3385,0.3892,8834803.06434596,3466036.553126606639
1651363200,2022-05-01 00:00:00,FTM3S/USDT,0.645,0.7213,0.3566,0.3672,8157703.19488302,4425006.979330242168
1651276800,2022-04-30 00:00:00,FTM3S/USDT,0.412,0.6934,0.3822,0.645,6103619.56337895,3235151.063533894728
1651190400,2022-04-29 00:00:00,FTM3S/USDT,0.2899,0.445,0.2812,0.4123,4529949.17754449,1623837.003514404509
1651104000,2022-04-28 00:00:00,FTM3S/USDT,0.275,0.2972,0.2521,0.2899,3317632.47853825,917118.621652969419
1651017600,2022-04-27 00:00:00,FTM3S/USDT,0.2935,0.2997,0.2489,0.2747,3407904.4876196,929915.307195248842
1650931200,2022-04-26 00:00:00,FTM3S/USDT,0.2254,0.2975,0.2205,0.292,5382745.29639656,1402751.900406826429
1650844800,2022-04-25 00:00:00,FTM3S/USDT,0.2278,0.2813,0.2255,0.2255,7377944.53789663,1871325.187113607978
1650758400,2022-04-24 00:00:00,FTM3S/USDT,0.2151,0.2307,0.2087,0.2279,3890343.60933428,849167.290978740054
1650672000,2022-04-23 00:00:00,FTM3S/USDT,0.2032,0.2199,0.198,0.2141,4166539.01214708,862361.297857942114
1650585600,2022-04-22 00:00:00,FTM3S/USDT,0.2022,0.2104,0.1842,0.2037,4981863.53549521,990618.939413660643
1650499200,2022-04-21 00:00:00,FTM3S/USDT,0.1756,0.2082,0.1601,0.2017,8507166.23230729,1507985.273182302237
1650412800,2022-04-20 00:00:00,FTM3S/USDT,0.1713,0.1825,0.1531,0.1756,8765200.57404534,1492513.27475690165
1650326400,2022-04-19 00:00:00,FTM3S/USDT,0.193,0.1978,0.168,0.1711,6447570.85547121,1177646.077242493762
1650240000,2022-04-18 00:00:00,FTM3S/USDT,0.2073,0.24,0.1915,0.1938,7444222.78147304,1613940.071314248386
1650153600,2022-04-17 00:00:00,FTM3S/USDT,0.1903,0.2137,0.1844,0.2083,4774648.96318492,932106.691615894081
1650067200,2022-04-16 00:00:00,FTM3S/USDT,0.1789,0.1983,0.1778,0.1904,4450953.41412841,838006.402446254086
1649980800,2022-04-15 00:00:00,FTM3S/USDT,0.1923,0.1941,0.1771,0.1792,5444483.43745621,1009332.065187859022
1649894400,2022-04-14 00:00:00,FTM3S/USDT,0.1751,0.2001,0.1611,0.1924,8791100.93625291,1570594.283527021163
1649808000,2022-04-13 00:00:00,FTM3S/USDT,0.1878,0.1997,0.1684,0.1747,7917968.21036053,1450928.378446226601
1649721600,2022-04-12 00:00:00,FTM3S/USDT,0.2147,0.2201,0.1744,0.188,11998655.28794937,2342328.221483708425
1649635200,2022-04-11 00:00:00,FTM3S/USDT,0.1648,0.2228,0.1623,0.2147,17015726.49737035,3327832.640862331561
1649548800,2022-04-10 00:00:00,FTM3S/USDT,0.1479,0.1657,0.14,0.1644,10852795.93936635,1675046.823411150337
1649462400,2022-04-09 00:00:00,FTM3S/USDT,0.1712,0.1713,0.1477,0.1481,11650006.53948223,1880470.163381053145
1649376000,2022-04-08 00:00:00,FTM3S/USDT,0.1404,0.1763,0.1307,0.1711,14594078.12917111,2190474.340502219399
1649289600,2022-04-07 00:00:00,FTM3S/USDT,0.1544,0.1622,0.1291,0.1401,12129333.67368097,1774117.25685507008
1649203200,2022-04-06 00:00:00,FTM3S/USDT,0.1201,0.1574,0.1162,0.1536,25056683.51957924,3420643.294007052253
1649116800,2022-04-05 00:00:00,FTM3S/USDT,0.1,0.1221,0.0937,0.1201,18817869.95293982,1970055.885854459611
1649030400,2022-04-04 00:00:00,FTM3S/USDT,0.0867,0.1125,0.0838,0.1002,22431528.52699704,2198571.682601012208
1648944000,2022-04-03 00:00:00,FTM3S/USDT,0.1047,0.1083,0.0818,0.0868,25622366.37229136,2420849.676506702447
1648857600,2022-04-02 00:00:00,FTM3S/USDT,0.0943,0.1069,0.0785,0.1046,18366781.54233729,1684301.187974281706
1648771200,2022-04-01 00:00:00,FTM3S/USDT,0.1408,0.1463,0.0882,0.0943,29944000.68433571,3299670.30423141416
1648684800,2022-03-31 00:00:00,FTM3S/USDT,0.1475,0.1486,0.1116,0.1403,22447442.75604063,2973979.183504518855
1648598400,2022-03-30 00:00:00,FTM3S/USDT,0.1454,0.1595,0.1336,0.1474,13459431.15915747,1961350.112815458984
1648512000,2022-03-29 00:00:00,FTM3S/USDT,0.15,0.155,0.127,0.1453,13572694.16319139,1903240.516468485824
1648425600,2022-03-28 00:00:00,FTM3S/USDT,0.1395,0.1555,0.1236,0.1501,12883827.44774811,1735631.878237769669
1648339200,2022-03-27 00:00:00,FTM3S/USDT,0.151,0.167,0.139,0.1396,9801488.30562783,1486877.800407317097
1648252800,2022-03-26 00:00:00,FTM3S/USDT,0.169,0.1739,0.1469,0.1515,12545924.55366014,2010578.242029176879
1648166400,2022-03-25 00:00:00,FTM3S/USDT,0.1834,0.19,0.1382,0.1695,17665167.57837301,2886408.527229350956
1648080000,2022-03-24 00:00:00,FTM3S/USDT,0.1887,0.1932,0.1718,0.1832,11510346.05735094,2082978.682822272454
1647993600,2022-03-23 00:00:00,FTM3S/USDT,0.2035,0.2109,0.1843,0.189,9785481.28054337,1935504.90607172296
1647907200,2022-03-22 00:00:00,FTM3S/USDT,0.21,0.2153,0.1761,0.2036,13125506.60968097,2509486.588278956871
1647820800,2022-03-21 00:00:00,FTM3S/USDT,0.2136,0.2375,0.1865,0.2103,19345360.94261616,4079616.749464363474
1647734400,2022-03-20 00:00:00,FTM3S/USDT,0.1868,0.22,0.1755,0.213,17525460.62327049,3569612.725864143701
1647648000,2022-03-19 00:00:00,FTM3S/USDT,0.2226,0.2237,0.1725,0.187,19039731.84802222,3686060.074664154384
1647561600,2022-03-18 00:00:00,FTM3S/USDT,0.2502,0.2707,0.2036,0.223,17248125.36746182,4060746.587870111398
1647475200,2022-03-17 00:00:00,FTM3S/USDT,0.2165,0.2544,0.2114,0.2511,15968905.7204514,3748082.760412506155
1647388800,2022-03-16 00:00:00,FTM3S/USDT,0.2649,0.3,0.208,0.2169,25538213.59103299,6707573.90132927655
1647302400,2022-03-15 00:00:00,FTM3S/USDT,0.4115,0.4634,0.2324,0.2648,18535437.54547631,6392773.507587142575
1647216000,2022-03-14 00:00:00,FTM3S/USDT,0.378,0.4596,0.3681,0.4114,11864389.03990889,4815626.517362213332
1647129600,2022-03-13 00:00:00,FTM3S/USDT,0.3214,0.3812,0.3064,0.3784,7762035.39627082,2549212.518812025462
1647043200,2022-03-12 00:00:00,FTM3S/USDT,0.3115,0.3232,0.2585,0.3214,9718173.46372832,2849725.772307384237
1646956800,2022-03-11 00:00:00,FTM3S/USDT,0.2834,0.351,0.2622,0.3122,23853773.85656895,7353725.218274119253
1646870400,2022-03-10 00:00:00,FTM3S/USDT,0.2197,0.2948,0.2181,0.2833,22874431.39695778,6110341.061171471973
1646784000,2022-03-09 00:00:00,FTM3S/USDT,0.2439,0.2459,0.1837,0.2198,22905052.1998462,4879051.556759387464
1646697600,2022-03-08 00:00:00,FTM3S/USDT,0.25,0.2582,0.2105,0.2438,20295641.65851005,4786513.767828320001
1646611200,2022-03-07 00:00:00,FTM3S/USDT,0.2094,0.2632,0.1824,0.2505,24834543.99562427,5568382.352233353848
1646524800,2022-03-06 00:00:00,FTM3S/USDT,0.1387,0.2165,0.1323,0.2095,25187333.29719254,4764630.652824575998
1646438400,2022-03-05 00:00:00,FTM3S/USDT,0.1455,0.1599,0.1344,0.1385,14722795.87633201,2134803.231161552787
1646352000,2022-03-04 00:00:00,FTM3S/USDT,0.1089,0.15,0.1074,0.1455,23833974.83826445,3109489.368080238661
1646265600,2022-03-03 00:00:00,FTM3S/USDT,0.0896,0.1185,0.0893,0.1091,30144339.07197798,3186332.179233178565
1646179200,2022-03-02 00:00:00,FTM3S/USDT,0.1247,0.1394,0.075,0.0896,39129490.86340184,3730669.63433739425
1646092800,2022-03-01 00:00:00,FTM3S/USDT,0.1376,0.1384,0.0971,0.1247,25845231.56486839,3110036.811669245654
1646006400,2022-02-28 00:00:00,FTM3S/USDT,0.2155,0.2299,0.1282,0.1369,17228221.40590696,3188379.763515645834
1645920000,2022-02-27 00:00:00,FTM3S/USDT,0.1641,0.2217,0.1532,0.215,18750318.13299323,3509232.075471312097
1645833600,2022-02-26 00:00:00,FTM3S/USDT,0.1808,0.1993,0.1421,0.1641,15629052.33577963,2716887.612925329558
1645747200,2022-02-25 00:00:00,FTM3S/USDT,0.3212,0.3427,0.1781,0.1808,15366277.86487445,3837737.621531897222
1645660800,2022-02-24 00:00:00,FTM3S/USDT,0.2792,0.4199,0.2723,0.3221,15672262.61388631,5496403.436554378155
1645574400,2022-02-23 00:00:00,FTM3S/USDT,0.2607,0.2799,0.2041,0.2799,9634190.18937933,2339020.672198386408
1645488000,2022-02-22 00:00:00,FTM3S/USDT,0.3022,0.338,0.2571,0.2607,10823442.84290778,3182903.492877139583
1645401600,2022-02-21 00:00:00,FTM3S/USDT,0.2294,0.3062,0.1958,0.3013,14615753.25896965,3447104.700829971918
1645315200,2022-02-20 00:00:00,FTM3S/USDT,0.1831,0.2422,0.183,0.2298,9345587.13452872,2074240.207300269322
1645228800,2022-02-19 00:00:00,FTM3S/USDT,0.1854,0.2002,0.1727,0.1836,6529995.74945951,1216811.260099215293
1645142400,2022-02-18 00:00:00,FTM3S/USDT,0.1761,0.19,0.1579,0.1854,10395747.5488024,1823233.34926604848
1645056000,2022-02-17 00:00:00,FTM3S/USDT,0.1431,0.182,0.1285,0.1756,13241557.23094054,2082942.957645259038
1644969600,2022-02-16 00:00:00,FTM3S/USDT,0.1395,0.1585,0.1337,0.1431,11518292.55124732,1675775.324225897022
1644883200,2022-02-15 00:00:00,FTM3S/USDT,0.1879,0.1908,0.1371,0.1394,15346017.66918006,2410181.796932301719
1644796800,2022-02-14 00:00:00,FTM3S/USDT,0.197,0.2209,0.175,0.1878,14427022.12156267,2856626.250866118821
