https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume TRVL,Volume BTC
1663459200,2022-09-18 00:00:00,TRVL/BTC,0.000003369,0.000003374,0.000003369,0.000003374,726.2388,0.0024468517977
1663372800,2022-09-17 00:00:00,TRVL/BTC,0.000003233,0.000003373,0.000003223,0.000003364,140527.0323,0.4608946531839
1663286400,2022-09-16 00:00:00,TRVL/BTC,0.000003272,0.000003281,0.000003246,0.00000325,66037.2789,0.2156499976815
1663200000,2022-09-15 00:00:00,TRVL/BTC,0.000003171,0.000003312,0.000003168,0.000003279,182655.0793,0.5933398507236
1663113600,2022-09-14 00:00:00,TRVL/BTC,0.000003137,0.000003274,0.000003107,0.000003182,244126.3161,0.7819216372728
1663027200,2022-09-13 00:00:00,TRVL/BTC,0.000002747,0.000003137,0.000002718,0.000003137,382204.8487,1.1139772858323
1662940800,2022-09-12 00:00:00,TRVL/BTC,0.000002938,0.000002957,0.000002751,0.000002751,169335.3904,0.4917078977035
1662854400,2022-09-11 00:00:00,TRVL/BTC,0.000002884,0.000003056,0.000002884,0.000002957,307190.8812,0.9146279509031
1662768000,2022-09-10 00:00:00,TRVL/BTC,0.000002808,0.000002873,0.000002795,0.000002873,222446.7799,0.6281796663472
1662681600,2022-09-09 00:00:00,TRVL/BTC,0.00000299,0.00000299,0.000002779,0.000002804,225498.6838,0.6433870051374
1662595200,2022-09-08 00:00:00,TRVL/BTC,0.000002959,0.000003023,0.000002959,0.000002986,46380.4734,0.1391904188144
1662508800,2022-09-07 00:00:00,TRVL/BTC,0.000003033,0.000003067,0.000002932,0.000002966,337721.2184,1.0167240031692
1662422400,2022-09-06 00:00:00,TRVL/BTC,0.000002972,0.000003079,0.000002912,0.000003027,311953.6951,0.9384587773165
1662336000,2022-09-05 00:00:00,TRVL/BTC,0.000003021,0.00000303,0.000002976,0.000003005,27878.4829,0.0839038001563
1662249600,2022-09-04 00:00:00,TRVL/BTC,0.000003003,0.000003031,0.000002993,0.000002995,44186.1482,0.13311086317
1662163200,2022-09-03 00:00:00,TRVL/BTC,0.00000298,0.000003012,0.00000298,0.000003012,13354.5245,0.0400777446168
1662076800,2022-09-02 00:00:00,TRVL/BTC,0.000002925,0.000002982,0.000002842,0.000002981,232608.0836,0.6778727577038
1661990400,2022-09-01 00:00:00,TRVL/BTC,0.00000299,0.000003014,0.000002923,0.000002923,147230.6433,0.4374636472537
1661904000,2022-08-31 00:00:00,TRVL/BTC,0.000002968,0.000003045,0.000002937,0.000003,137740.589,0.4107009723785
1661817600,2022-08-30 00:00:00,TRVL/BTC,0.000002914,0.000002993,0.000002866,0.000002993,57848.6441,0.1694776946245
1661731200,2022-08-29 00:00:00,TRVL/BTC,0.000003024,0.000003283,0.000002894,0.000002917,138916.4237,0.4319359448883
1661644800,2022-08-28 00:00:00,TRVL/BTC,0.000002876,0.000003017,0.000002857,0.000003017,12270.3546,0.0359872387952
1661558400,2022-08-27 00:00:00,TRVL/BTC,0.000002937,0.000002937,0.000002855,0.000002883,44651.5343,0.1301271068737
1661472000,2022-08-26 00:00:00,TRVL/BTC,0.00000286,0.000002963,0.000002856,0.000002945,57373.0658,0.166899210838
1661385600,2022-08-25 00:00:00,TRVL/BTC,0.000002835,0.000002885,0.000002778,0.000002835,8272.8867,0.0232694118314
1661299200,2022-08-24 00:00:00,TRVL/BTC,0.00000291,0.00000304,0.00000283,0.000002831,11066.2394,0.0320896578303
1661212800,2022-08-23 00:00:00,TRVL/BTC,0.000002829,0.000002909,0.00000282,0.000002909,9891.8974,0.028421808463
1661126400,2022-08-22 00:00:00,TRVL/BTC,0.00000283,0.00000291,0.000002806,0.000002806,702.8029,0.0020152651444
1661040000,2022-08-21 00:00:00,TRVL/BTC,0.000002864,0.000002864,0.000002807,0.00000281,2409.5085,0.0068476114798
1660953600,2022-08-20 00:00:00,TRVL/BTC,0.000002863,0.00000291,0.000002826,0.000002862,25892.511,0.0741715955324
1660867200,2022-08-19 00:00:00,TRVL/BTC,0.00000258,0.000003172,0.000002579,0.000002875,99113.7912,0.2855053407509
1660780800,2022-08-18 00:00:00,TRVL/BTC,0.00000247,0.000002556,0.00000247,0.000002556,7180.3882,0.0179952543251
1660694400,2022-08-17 00:00:00,TRVL/BTC,0.000002494,0.000002585,0.000002491,0.000002504,65977.8879,0.1677915612709
1660608000,2022-08-16 00:00:00,TRVL/BTC,0.00000255,0.000002589,0.000002488,0.000002498,5616.5396,0.0141866852992
1660521600,2022-08-15 00:00:00,TRVL/BTC,0.00000247,0.000002629,0.000002441,0.000002551,19957.1366,0.0503429222119
1660435200,2022-08-14 00:00:00,TRVL/BTC,0.000002525,0.000002562,0.000002448,0.000002448,19681.1283,0.0499685690871
1660348800,2022-08-13 00:00:00,TRVL/BTC,0.000002748,0.000002807,0.000002468,0.000002501,62370.1991,0.1599841685176
1660262400,2022-08-12 00:00:00,TRVL/BTC,0.000002661,0.00000277,0.000002661,0.000002725,15477.0691,0.0423052216776
1660176000,2022-08-11 00:00:00,TRVL/BTC,0.000002681,0.00000269,0.000002612,0.00000265,24926.5939,0.0660950396494
1660089600,2022-08-10 00:00:00,TRVL/BTC,0.000002705,0.000002729,0.000002585,0.000002665,27191.131,0.0720946483778
1660003200,2022-08-09 00:00:00,TRVL/BTC,0.000002641,0.000002788,0.000002628,0.000002715,52151.2641,0.1410630791343
1659916800,2022-08-08 00:00:00,TRVL/BTC,0.000002642,0.000002642,0.000002557,0.000002607,48223.5887,0.1244073212568
1659830400,2022-08-07 00:00:00,TRVL/BTC,0.000002649,0.00000267,0.000002593,0.000002638,16109.6365,0.0424252395265
1659744000,2022-08-06 00:00:00,TRVL/BTC,0.000002599,0.00000268,0.000002561,0.000002647,19742.467,0.0520153269632
1659657600,2022-08-05 00:00:00,TRVL/BTC,0.00000276,0.000002813,0.000002545,0.000002633,29560.2056,0.076664080261
1659571200,2022-08-04 00:00:00,TRVL/BTC,0.000002627,0.000002693,0.000002581,0.000002656,29650.4235,0.0781900580692
1659484800,2022-08-03 00:00:00,TRVL/BTC,0.000002708,0.000002722,0.000002613,0.000002636,39096.4792,0.104544815244
1659398400,2022-08-02 00:00:00,TRVL/BTC,0.000002623,0.000002744,0.000002594,0.000002688,21652.4616,0.0577374358101
1659312000,2022-08-01 00:00:00,TRVL/BTC,0.000002726,0.000002803,0.000002517,0.000002611,112744.9667,0.2992414878735
1659225600,2022-07-31 00:00:00,TRVL/BTC,0.00000242,0.000002757,0.000002387,0.000002755,101972.2691,0.2660303439798
1659139200,2022-07-30 00:00:00,TRVL/BTC,0.000002411,0.000002452,0.000002327,0.000002452,39677.274,0.0948632049737
1659052800,2022-07-29 00:00:00,TRVL/BTC,0.000002222,0.000002498,0.000002215,0.0000024,35747.6678,0.0861260431459
1658966400,2022-07-28 00:00:00,TRVL/BTC,0.000002314,0.00000237,0.000002177,0.000002198,26307.4476,0.0596942423538
1658880000,2022-07-27 00:00:00,TRVL/BTC,0.000002438,0.000002467,0.000002271,0.000002279,41993.6522,0.0993323156896
1658793600,2022-07-26 00:00:00,TRVL/BTC,0.000002537,0.000002543,0.000002431,0.000002457,28773.963,0.0712943981928
1658707200,2022-07-25 00:00:00,TRVL/BTC,0.000002517,0.000002698,0.000002364,0.000002548,260693.6594,0.6387496026898
1658620800,2022-07-24 00:00:00,TRVL/BTC,0.000002436,0.000002505,0.000002416,0.00000244,9524.7947,0.0235990674766
1658534400,2022-07-23 00:00:00,TRVL/BTC,0.000002568,0.000002583,0.000002429,0.000002483,35419.0576,0.0890267291426
1658448000,2022-07-22 00:00:00,TRVL/BTC,0.000002513,0.000002581,0.000002424,0.000002554,12923.8577,0.0320614026607
1658361600,2022-07-21 00:00:00,TRVL/BTC,0.000002517,0.000002744,0.000002481,0.000002493,69954.762,0.1794399346287
1658275200,2022-07-20 00:00:00,TRVL/BTC,0.000002715,0.000002803,0.000002472,0.000002551,90263.1201,0.2376737365367
1658188800,2022-07-19 00:00:00,TRVL/BTC,0.000002737,0.00000278,0.000002613,0.000002682,97493.3516,0.2642133188583
1658102400,2022-07-18 00:00:00,TRVL/BTC,0.000002854,0.000003002,0.000002617,0.000002732,108227.8367,0.2982453933752
1658016000,2022-07-17 00:00:00,TRVL/BTC,0.000002818,0.00000294,0.000002723,0.000002798,44077.1534,0.1252510970791
1657929600,2022-07-16 00:00:00,TRVL/BTC,0.000002808,0.000002959,0.000002752,0.000002812,73688.2361,0.2108733948892
1657843200,2022-07-15 00:00:00,TRVL/BTC,0.000002905,0.00000294,0.000002737,0.000002789,17120.4853,0.0474956816057
1657756800,2022-07-14 00:00:00,TRVL/BTC,0.000002995,0.000003237,0.000002738,0.000002892,208830.3224,0.629126299608
1657670400,2022-07-13 00:00:00,TRVL/BTC,0.000002969,0.000003489,0.000002792,0.000002992,295867.1382,0.9112394685556
1657584000,2022-07-12 00:00:00,TRVL/BTC,0.000002811,0.000003408,0.000002811,0.000002976,157223.2447,0.4801984911787
1657497600,2022-07-11 00:00:00,TRVL/BTC,0.000002627,0.0000032,0.000002574,0.000002802,135317.9393,0.3867774889132
1657411200,2022-07-10 00:00:00,TRVL/BTC,0.000002599,0.000002957,0.000002472,0.000002592,73640.7288,0.1906174260794
1657324800,2022-07-09 00:00:00,TRVL/BTC,0.000002598,0.000002609,0.000002534,0.000002586,10367.0144,0.0265223843302
1657238400,2022-07-08 00:00:00,TRVL/BTC,0.000002584,0.000002727,0.000002548,0.000002564,26151.0291,0.0679609521039
1657152000,2022-07-07 00:00:00,TRVL/BTC,0.000002729,0.000002892,0.000002579,0.000002579,60572.36172971,0.16810154533793741
1657065600,2022-07-06 00:00:00,TRVL/BTC,0.000003573,0.000003878,0.00000265,0.000002715,342760.69009511,1.03454263944077277
1656979200,2022-07-05 00:00:00,TRVL/BTC,0.000002621,0.000003738,0.000002588,0.000003465,259010.19805323,0.84069064127253041
1656892800,2022-07-04 00:00:00,TRVL/BTC,0.000002743,0.000002811,0.000002629,0.00000263,48969.813,0.1323804215615
1656806400,2022-07-03 00:00:00,TRVL/BTC,0.000002733,0.000002816,0.000002649,0.000002749,62832.5717,0.1715806708274
1656720000,2022-07-02 00:00:00,TRVL/BTC,0.000002858,0.000002877,0.000002649,0.000002693,38383.1198,0.1059049436044
1656633600,2022-07-01 00:00:00,TRVL/BTC,0.000002722,0.000002964,0.000002606,0.000002873,41345.99667004,0.11663625300769856
1656547200,2022-06-30 00:00:00,TRVL/BTC,0.000002665,0.000002865,0.000002632,0.00000269,37504.2254,0.1023841554026
1656460800,2022-06-29 00:00:00,TRVL/BTC,0.000002794,0.000002819,0.000002645,0.000002707,27241.55505649,0.07399888508207419
