https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume ETC
1661126400000,2022-08-22 00:00:00,ETC/BTC,0.0015673,0.001592,0.0014949,0.0015912,0.87587630875368,550.4501689
1661040000000,2022-08-21 00:00:00,ETC/BTC,0.0015492,0.0015896,0.0015262,0.0015596,1.01581942856044,651.3333089
1660953600000,2022-08-20 00:00:00,ETC/BTC,0.0015817,0.0016181,0.0015015,0.001552,3.72666670344768,2401.20277284
1660867200000,2022-08-19 00:00:00,ETC/BTC,0.0017017,0.0017133,0.0015349,0.0015805,114.33103412137756,72338.52206351
1660780800000,2022-08-18 00:00:00,ETC/BTC,0.00173,0.0017848,0.0016849,0.0017059,2.6784316155231043,1570.09884256
1660694400000,2022-08-17 00:00:00,ETC/BTC,0.00167,0.0017678,0.0016638,0.0017253,1.918436831097552,1111.94391184
1660608000000,2022-08-16 00:00:00,ETC/BTC,0.0017456,0.0017509,0.0016598,0.0016716,1.367564617776672,818.11714392
1660521600000,2022-08-15 00:00:00,ETC/BTC,0.0017109,0.0017604,0.0016821,0.00174,1.2338419776390002,709.10458485
1660435200000,2022-08-14 00:00:00,ETC/BTC,0.0017802,0.0017909,0.00168,0.0017077,1.3834352488910089,810.11609117
1660348800000,2022-08-13 00:00:00,ETC/BTC,0.0017786,0.0018454,0.0017476,0.0017823,2.045583628307739,1147.72127493
1660262400000,2022-08-12 00:00:00,ETC/BTC,0.0017666,0.001808,0.0017232,0.0017785,1.034332946110005,581.57601693
1660176000000,2022-08-11 00:00:00,ETC/BTC,0.001621,0.0018371,0.0015684,0.0017622,90.37040962091987,51282.72024794
1660089600000,2022-08-10 00:00:00,ETC/BTC,0.0015706,0.001668,0.001568,0.0016185,251.7940257099269,155572.45950567
1660003200000,2022-08-09 00:00:00,ETC/BTC,0.0015953,0.001602,0.0015409,0.0015715,30.405980350337934,19348.38075109
1659916800000,2022-08-08 00:00:00,ETC/BTC,0.0016273,0.0016443,0.0015637,0.0015969,1.630272400318326,1020.89824054
1659830400000,2022-08-07 00:00:00,ETC/BTC,0.0016477,0.0016604,0.0016101,0.0016302,21.39511329194039,13124.22604094
1659744000000,2022-08-06 00:00:00,ETC/BTC,0.0016413,0.0016996,0.00161,0.0016466,31.169821551274605,18929.80781688
1659657600000,2022-08-05 00:00:00,ETC/BTC,0.0015378,0.0016452,0.0015378,0.0016446,19.598722224777287,11917.01460828
1659571200000,2022-08-04 00:00:00,ETC/BTC,0.0015769,0.0015958,0.0015131,0.001538,4.5413937137147204,2952.79175144
1659484800000,2022-08-03 00:00:00,ETC/BTC,0.0015943,0.0016295,0.0015492,0.0015749,23.633676765533377,15006.46184871
1659398400000,2022-08-02 00:00:00,ETC/BTC,0.0015044,0.0016642,0.0014099,0.0015886,41.56548397620925,26164.85205603
1659312000000,2022-08-01 00:00:00,ETC/BTC,0.00156,0.0016094,0.0014675,0.0015047,199.98160158762622,132904.6332077
1659225600000,2022-07-31 00:00:00,ETC/BTC,0.001669,0.0017447,0.0015321,0.001562,248.99605351909443,159408.48496741
1659139200000,2022-07-30 00:00:00,ETC/BTC,0.0017034,0.001724,0.0015929,0.001669,6.17834405510247,3701.82387963
1659052800000,2022-07-29 00:00:00,ETC/BTC,0.001712,0.0018646,0.0015944,0.0016981,63.54137549395593,37419.10105056
1658966400000,2022-07-28 00:00:00,ETC/BTC,0.0014341,0.0017704,0.0013975,0.0017092,66.71444587752435,39032.55668004
1658880000000,2022-07-27 00:00:00,ETC/BTC,0.0011824,0.0015585,0.0011784,0.0014289,181.86463361514748,127275.97005749
1658793600000,2022-07-26 00:00:00,ETC/BTC,0.0010951,0.0011855,0.0010899,0.0011822,77.6473211196047,65680.35960041
1658707200000,2022-07-25 00:00:00,ETC/BTC,0.0011299,0.0011568,0.0010842,0.0010907,7.984003452892246,7320.07284578
1658620800000,2022-07-24 00:00:00,ETC/BTC,0.0011372,0.0011791,0.001122,0.0011314,12.74925138440976,11268.5622984
1658534400000,2022-07-23 00:00:00,ETC/BTC,0.0010926,0.0012275,0.0010918,0.0011386,110.27419208163633,96850.68688006
1658448000000,2022-07-22 00:00:00,ETC/BTC,0.0011349,0.0011525,0.0010662,0.0010962,54.31802494929703,49551.19955236
1658361600000,2022-07-21 00:00:00,ETC/BTC,0.0010068,0.0011373,0.00097855,0.0011304,25.8688438848095,22884.68142676
1658275200000,2022-07-20 00:00:00,ETC/BTC,0.0010837,0.001094,0.001,0.0010049,11.96222275872048,11903.89367969
1658188800000,2022-07-19 00:00:00,ETC/BTC,0.0011262,0.0012127,0.0010795,0.0010823,94.96353901277385,87742.34409385
1658102400000,2022-07-18 00:00:00,ETC/BTC,0.00092585,0.0011474,0.00092585,0.001126,46.307695380333016,41125.839591769996
1658016000000,2022-07-17 00:00:00,ETC/BTC,0.00081643,0.00097774,0.0007975,0.0009249,16.7607679900403,18121.70828202
1657929600000,2022-07-16 00:00:00,ETC/BTC,0.00072324,0.000822,0.00071131,0.00081404,3.6638243139217623,4500.79150155
1657843200000,2022-07-15 00:00:00,ETC/BTC,0.00071598,0.00072741,0.00070841,0.00072255,0.5351145284780234,740.5916939699999
1657756800000,2022-07-14 00:00:00,ETC/BTC,0.00071066,0.00071614,0.00070511,0.00071586,0.7440688577460186,1039.40555101
1657670400000,2022-07-13 00:00:00,ETC/BTC,0.00071498,0.00072401,0.00070475,0.00071259,0.528401970627132,741.5231348
1657584000000,2022-07-12 00:00:00,ETC/BTC,0.00070859,0.0007222,0.00070688,0.00071612,2.8608452882326283,3994.92443757
1657497600000,2022-07-11 00:00:00,ETC/BTC,0.00072436,0.00072726,0.00070687,0.00071133,1.674043927229504,2353.39986677
1657411200000,2022-07-10 00:00:00,ETC/BTC,0.00073189,0.00073432,0.00071986,0.00072548,0.4843793504738888,667.66740706
1657324800000,2022-07-09 00:00:00,ETC/BTC,0.00072093,0.00073908,0.00072093,0.00073298,0.8790591074149661,1199.2948067
1657238400000,2022-07-08 00:00:00,ETC/BTC,0.0007352,0.00074398,0.00071517,0.00071517,1.163837093493642,1627.3572626
1657152000000,2022-07-07 00:00:00,ETC/BTC,0.00073984,0.00075697,0.00073,0.00073516,0.1312282487330552,178.50297722
1657065600000,2022-07-06 00:00:00,ETC/BTC,0.00073852,0.0007486,0.00073645,0.00074014,0.2664509834301578,360.00078827
1656979200000,2022-07-05 00:00:00,ETC/BTC,0.0007632,0.0007632,0.0007357,0.00074004,0.14744925076617119,199.24497428
1656892800000,2022-07-04 00:00:00,ETC/BTC,0.0007667,0.00077042,0.00075225,0.00076093,0.5592922075495587,735.0113775899999
1656806400000,2022-07-03 00:00:00,ETC/BTC,0.00076691,0.00077091,0.00075575,0.00076605,0.09890382954019351,129.10884347
1656720000000,2022-07-02 00:00:00,ETC/BTC,0.00075658,0.00077168,0.00074982,0.00076737,0.0966247908847278,125.91682094
1656633600000,2022-07-01 00:00:00,ETC/BTC,0.00075204,0.00076069,0.0007347,0.00075872,0.8548743402386337,1126.73231263
1656547200000,2022-06-30 00:00:00,ETC/BTC,0.00075421,0.00077201,0.00073942,0.00075192,0.541183363693128,719.7352959
1656460800000,2022-06-29 00:00:00,ETC/BTC,0.00076078,0.00077181,0.00074674,0.00075528,2.3250433484730237,3078.3859608
1656374400000,2022-06-28 00:00:00,ETC/BTC,0.0007972,0.00080399,0.00075689,0.00076101,0.29719353585535774,390.52513877
1656288000000,2022-06-27 00:00:00,ETC/BTC,0.00079695,0.00082376,0.00077835,0.00079893,0.5457480753655161,683.09873877
1656201600000,2022-06-26 00:00:00,ETC/BTC,0.00077096,0.00084,0.00075697,0.00079155,1.5493189712335336,1957.32293757
1656115200000,2022-06-25 00:00:00,ETC/BTC,0.00077348,0.00078081,0.00075467,0.00077101,0.32232165478678804,418.0511988
1656028800000,2022-06-24 00:00:00,ETC/BTC,0.00075392,0.00078827,0.00075392,0.0007709,0.6905987548713761,895.8344206400001
1655942400000,2022-06-23 00:00:00,ETC/BTC,0.00076135,0.00077072,0.0007495,0.00075546,0.38110917869167144,504.47300809
1655856000000,2022-06-22 00:00:00,ETC/BTC,0.00077181,0.00077614,0.00075131,0.00076133,0.4056708586195238,532.84496686
1655769600000,2022-06-21 00:00:00,ETC/BTC,0.00078946,0.00079531,0.00076439,0.00077923,0.6041713716974112,775.34408544
1655683200000,2022-06-20 00:00:00,ETC/BTC,0.00074815,0.00081657,0.00073737,0.00078987,1.8441684990660847,2334.77470858
1655596800000,2022-06-19 00:00:00,ETC/BTC,0.00072249,0.00075784,0.00071768,0.00074674,0.4901744530892046,656.4191727900001
1655510400000,2022-06-18 00:00:00,ETC/BTC,0.00070121,0.00073,0.00069003,0.00072099,1.7171001157980763,2381.58659038
1655424000000,2022-06-17 00:00:00,ETC/BTC,0.00067673,0.00070524,0.00067534,0.00070175,0.22222214132749749,316.66853057
1655337600000,2022-06-16 00:00:00,ETC/BTC,0.00070072,0.00070524,0.00066746,0.0006773,1.322887348241524,1953.17783588
1655251200000,2022-06-15 00:00:00,ETC/BTC,0.00065732,0.00070646,0.00063903,0.00070313,2.1626465837443853,3075.74215827
1655164800000,2022-06-14 00:00:00,ETC/BTC,0.00064114,0.00066299,0.00062285,0.00065869,1.6246221387202522,2466.44421309
1655078400000,2022-06-13 00:00:00,ETC/BTC,0.00062465,0.00064546,0.00058288,0.00064161,2.2709591907631057,3539.46975696
1654992000000,2022-06-12 00:00:00,ETC/BTC,0.0006409,0.00064441,0.00061659,0.00062166,1.9000225699593685,3056.36934974
1654905600000,2022-06-11 00:00:00,ETC/BTC,0.00068611,0.00069323,0.00063271,0.00063974,2.119634147818043,3313.27437368
1654819200000,2022-06-10 00:00:00,ETC/BTC,0.00070191,0.00070999,0.00068,0.00068529,19.036139839902496,27778.22504327
1654732800000,2022-06-09 00:00:00,ETC/BTC,0.00070428,0.00070865,0.00069898,0.00070279,11.598213242892799,16503.09942215
1654646400000,2022-06-08 00:00:00,ETC/BTC,0.00069185,0.0007087,0.00069067,0.000705,0.2142793414515,303.9423283
1654560000000,2022-06-07 00:00:00,ETC/BTC,0.00071677,0.00072194,0.00068697,0.00069245,0.718256681110331,1037.26865638
1654473600000,2022-06-06 00:00:00,ETC/BTC,0.00072868,0.00074559,0.00070353,0.00071775,8.628595011751027,12021.72763741
1654387200000,2022-06-05 00:00:00,ETC/BTC,0.00073589,0.00073751,0.0007283,0.00072962,0.1395190526310456,191.22152988
1654300800000,2022-06-04 00:00:00,ETC/BTC,0.00073632,0.00074131,0.00072947,0.00073531,0.6839994462968613,930.21915423
1654214400000,2022-06-03 00:00:00,ETC/BTC,0.00073615,0.00074261,0.00071708,0.00073498,0.19115394065813662,260.08046567
1654128000000,2022-06-02 00:00:00,ETC/BTC,0.00073712,0.00074173,0.00072648,0.00073677,0.4763984381201679,646.60401227
1654041600000,2022-06-01 00:00:00,ETC/BTC,0.00074746,0.00075629,0.000733,0.00073874,13.399534764256318,18138.36365197
1653955200000,2022-05-31 00:00:00,ETC/BTC,0.00078214,0.00078906,0.00073282,0.00074746,1.113911735975965,1490.26267088
1653868800000,2022-05-30 00:00:00,ETC/BTC,0.00080325,0.00081622,0.00076725,0.00078383,3.54935663991757,4528.22249712
1653782400000,2022-05-29 00:00:00,ETC/BTC,0.00078375,0.00080796,0.00077009,0.0008057,0.379100251986575,470.52283975
1653696000000,2022-05-28 00:00:00,ETC/BTC,0.00078622,0.00080051,0.00078012,0.00078361,1.8005365133682367,2297.74570688
1653609600000,2022-05-27 00:00:00,ETC/BTC,0.00075086,0.0008,0.00075068,0.00078471,7.623963791645984,9715.64500471
1653523200000,2022-05-26 00:00:00,ETC/BTC,0.00080332,0.00080887,0.00073957,0.00074974,2.5416526301962743,3390.04538933
1653436800000,2022-05-25 00:00:00,ETC/BTC,0.0008158,0.00085015,0.000798,0.0008031,36.765639593161815,45779.65333478
1653350400000,2022-05-24 00:00:00,ETC/BTC,0.00074853,0.00082064,0.00073549,0.00081595,4.310310635950263,5282.56711312
1653264000000,2022-05-23 00:00:00,ETC/BTC,0.00069681,0.00079184,0.00068673,0.00074763,6.008038390127451,8036.11196732
1653177600000,2022-05-22 00:00:00,ETC/BTC,0.00069137,0.00070011,0.00068861,0.00069681,0.2448285333999144,351.35622824
1653091200000,2022-05-21 00:00:00,ETC/BTC,0.00069043,0.00069539,0.00068277,0.00069076,0.2624547533168652,379.95071127
1653004800000,2022-05-20 00:00:00,ETC/BTC,0.00068987,0.00069608,0.00068422,0.00068936,7.5529476262788515,10956.46342445
1652918400000,2022-05-19 00:00:00,ETC/BTC,0.0006905,0.00069393,0.00067789,0.00068806,0.303201685070431,440.66169385
1652832000000,2022-05-18 00:00:00,ETC/BTC,0.00071452,0.0007181,0.00068923,0.00068946,0.33446503696550284,485.11159018
1652745600000,2022-05-17 00:00:00,ETC/BTC,0.00070083,0.00071597,0.00069768,0.0007152,0.728529910452144,1018.63801797
1652659200000,2022-05-16 00:00:00,ETC/BTC,0.0007072,0.0007284,0.0006918,0.00069593,0.5282297206141542,759.02708694
1652572800000,2022-05-15 00:00:00,ETC/BTC,0.00070309,0.00070832,0.00068749,0.0007064,0.390890613997512,553.35590883
1652486400000,2022-05-14 00:00:00,ETC/BTC,0.00070023,0.00071811,0.00068283,0.00070149,0.9291238190781177,1324.50044773
1652400000000,2022-05-13 00:00:00,ETC/BTC,0.00065242,0.00071215,0.00064753,0.00069921,1.8126579346013998,2592.43708557
1652313600000,2022-05-12 00:00:00,ETC/BTC,0.00068444,0.00069173,0.00060356,0.00065193,25.508503280523783,39127.67211284
1652227200000,2022-05-11 00:00:00,ETC/BTC,0.00077049,0.00078052,0.00065226,0.00068693,10.18831384056872,14831.66238273
1652140800000,2022-05-10 00:00:00,ETC/BTC,0.00075216,0.00078909,0.00074,0.0007685,1.122416320636035,1460.5287191099999
1652054400000,2022-05-09 00:00:00,ETC/BTC,0.00078044,0.00079599,0.00074251,0.00075003,1.762558773805971,2349.9843657
1651968000000,2022-05-08 00:00:00,ETC/BTC,0.00075851,0.00079044,0.0007558,0.00077853,0.14334176914078323,184.11849144
1651881600000,2022-05-07 00:00:00,ETC/BTC,0.00077602,0.00077602,0.00075297,0.00075702,0.5546293162074918,732.64816809
1651795200000,2022-05-06 00:00:00,ETC/BTC,0.00077517,0.00078394,0.00075749,0.00077409,0.43641342265535815,563.77607598
1651708800000,2022-05-05 00:00:00,ETC/BTC,0.00077686,0.00082979,0.00075488,0.00077316,4.836623411703456,6255.6565416
1651622400000,2022-05-04 00:00:00,ETC/BTC,0.00071243,0.00077407,0.00070852,0.00077314,0.7880072353209352,1019.22968068
1651536000000,2022-05-03 00:00:00,ETC/BTC,0.00071207,0.00072651,0.00070554,0.00071122,0.4968637029333112,698.60760796
1651449600000,2022-05-02 00:00:00,ETC/BTC,0.00071872,0.00072764,0.0006896,0.00071237,2.563289136588069,3598.25531197
1651363200000,2022-05-01 00:00:00,ETC/BTC,0.00069043,0.00072462,0.00068931,0.00071797,2.670299524068693,3719.2355169
1651276800000,2022-04-30 00:00:00,ETC/BTC,0.00075681,0.00076484,0.00065158,0.00068592,1.0705724952042193,1560.78332051
1651190400000,2022-04-29 00:00:00,ETC/BTC,0.00078405,0.00078808,0.000751,0.00075642,3.0322887113298616,4008.73682786
1651104000000,2022-04-28 00:00:00,ETC/BTC,0.00079549,0.00080048,0.00077746,0.00078247,0.4938503102527644,631.14280452
1651017600000,2022-04-27 00:00:00,ETC/BTC,0.00080411,0.00080964,0.00079044,0.00079694,1.0182321894926156,1277.67735274
1650931200000,2022-04-26 00:00:00,ETC/BTC,0.00083112,0.00083508,0.00079,0.00080479,1.6682784628701675,2072.93637206
1650844800000,2022-04-25 00:00:00,ETC/BTC,0.00085167,0.00085278,0.00081988,0.00083166,4.235659076937504,5093.01767181
1650758400000,2022-04-24 00:00:00,ETC/BTC,0.00087715,0.00087879,0.00084798,0.00085264,1.9203291496332415,2252.21564744
1650672000000,2022-04-23 00:00:00,ETC/BTC,0.00089592,0.00089613,0.00087379,0.00087548,0.0832872787302748,95.13327401000001
1650585600000,2022-04-22 00:00:00,ETC/BTC,0.00086076,0.00090883,0.00086076,0.00089511,0.7877000630966517,880.00364547
1650499200000,2022-04-21 00:00:00,ETC/BTC,0.00088302,0.00090006,0.00085842,0.00086223,0.5258569671579267,609.8801562900001
1650412800000,2022-04-20 00:00:00,ETC/BTC,0.00090975,0.00091541,0.00087952,0.0008837,1.044466520267287,1181.92431851
1650326400000,2022-04-19 00:00:00,ETC/BTC,0.00090416,0.00091238,0.00089109,0.00091088,0.9043558933492303,992.8375783299999
1650240000000,2022-04-18 00:00:00,ETC/BTC,0.00092134,0.00092681,0.00088482,0.00090368,0.8186958152337664,905.95765673
1650153600000,2022-04-17 00:00:00,ETC/BTC,0.00094645,0.00095094,0.00092049,0.00092237,1.1020662422934933,1194.8201289
1650067200000,2022-04-16 00:00:00,ETC/BTC,0.00091955,0.00095834,0.00091955,0.00094645,0.348316776005085,368.0244873
1649980800000,2022-04-15 00:00:00,ETC/BTC,0.00092615,0.0009352,0.00091552,0.000921,0.23758409507964,257.96318684
1649894400000,2022-04-14 00:00:00,ETC/BTC,0.00093756,0.00094379,0.0009122,0.00092873,0.1623581422997402,174.81737674
1649808000000,2022-04-13 00:00:00,ETC/BTC,0.00095129,0.00095631,0.00092447,0.00093621,1.2196495789203758,1302.75213779
1649721600000,2022-04-12 00:00:00,ETC/BTC,0.00093762,0.00095965,0.00092949,0.00095051,0.4733120932389883,497.95593233
1649635200000,2022-04-11 00:00:00,ETC/BTC,0.0009577,0.0009577,0.00091371,0.00093529,1.0802881564009967,1155.03015792
1649548800000,2022-04-10 00:00:00,ETC/BTC,0.00098384,0.00099839,0.00095598,0.00095598,0.9600695696056806,1004.27788197
1649462400000,2022-04-09 00:00:00,ETC/BTC,0.00095899,0.0010097,0.0009564,0.00098164,0.8160089761211828,831.27111377
1649376000000,2022-04-08 00:00:00,ETC/BTC,0.0010025,0.001011,0.00094555,0.00095737,0.9482786162948363,990.50379299
1649289600000,2022-04-07 00:00:00,ETC/BTC,0.00089309,0.0010225,0.000892,0.00099896,2.2871554399197422,2289.53655794
1649203200000,2022-04-06 00:00:00,ETC/BTC,0.00097848,0.00097908,0.00088828,0.00089015,2.59606485416626,2916.4352684
1649116800000,2022-04-05 00:00:00,ETC/BTC,0.0010038,0.0010038,0.0009736,0.00097734,2.593296590813237,2653.42315961
1649030400000,2022-04-04 00:00:00,ETC/BTC,0.0010044,0.0010559,0.00098752,0.0010061,3.999864764001272,3975.61352152
1648944000000,2022-04-03 00:00:00,ETC/BTC,0.00098917,0.0010415,0.00097592,0.001006,1.3362671816536198,1328.29739727
1648857600000,2022-04-02 00:00:00,ETC/BTC,0.0010173,0.0010273,0.00097999,0.00099252,0.653996343924324,658.9251037
1648771200000,2022-04-01 00:00:00,ETC/BTC,0.0010418,0.001047,0.0009632,0.001019,1.5732797566822199,1543.94480538
1648684800000,2022-03-31 00:00:00,ETC/BTC,0.0010521,0.0010734,0.00099651,0.0010395,2.13501171818781,2053.88332678
1648598400000,2022-03-30 00:00:00,ETC/BTC,0.0010405,0.0011045,0.001022,0.0010542,2.04963572507778,1944.2569959
1648512000000,2022-03-29 00:00:00,ETC/BTC,0.00099963,0.0010907,0.00099963,0.0010385,2.214824387582895,2132.71486527
1648425600000,2022-03-28 00:00:00,ETC/BTC,0.001026,0.0010777,0.00098448,0.0009987,2.615615852227326,2619.02057898
1648339200000,2022-03-27 00:00:00,ETC/BTC,0.0010599,0.001067,0.00099093,0.0010277,1.853606293462755,1803.6453181499999
1648252800000,2022-03-26 00:00:00,ETC/BTC,0.0010894,0.001097,0.0010573,0.0010594,1.707578886046214,1611.83583731
1648166400000,2022-03-25 00:00:00,ETC/BTC,0.0011003,0.0011212,0.0010296,0.0010859,2.507451135745781,2309.09948959
1648080000000,2022-03-24 00:00:00,ETC/BTC,0.0010565,0.001147,0.00099936,0.0011043,4.0863986060712385,3700.44245773
1647993600000,2022-03-23 00:00:00,ETC/BTC,0.0010901,0.0011652,0.0010286,0.0010534,5.1845674458685895,4921.74619885
1647907200000,2022-03-22 00:00:00,ETC/BTC,0.00093908,0.0011,0.00092872,0.001085,4.0570890330901,3739.25256506
1647820800000,2022-03-21 00:00:00,ETC/BTC,0.00092829,0.00096711,0.00088757,0.00093729,4.857473703141664,5182.46615577
1647734400000,2022-03-20 00:00:00,ETC/BTC,0.00080975,0.0009952,0.00078766,0.00092666,9.470247334885586,10219.76489207
1647648000000,2022-03-19 00:00:00,ETC/BTC,0.00067219,0.0008115,0.00067219,0.0008,2.6074857142240004,3259.3571427800002
1647561600000,2022-03-18 00:00:00,ETC/BTC,0.00066405,0.00067661,0.00065744,0.00067167,0.0805467653571411,119.92014733
1647475200000,2022-03-17 00:00:00,ETC/BTC,0.00066594,0.00066869,0.00065598,0.00066349,0.0436116222407114,65.73063986
1647388800000,2022-03-16 00:00:00,ETC/BTC,0.00065813,0.00066883,0.00064207,0.00066538,0.7128071512151435,1071.27829393
1647302400000,2022-03-15 00:00:00,ETC/BTC,0.00065323,0.00066254,0.00065323,0.0006588,0.041503680175355995,62.99890737
1647216000000,2022-03-14 00:00:00,ETC/BTC,0.0006723,0.00067311,0.00065264,0.00065411,0.1704342921526308,260.55906828
1647129600000,2022-03-13 00:00:00,ETC/BTC,0.0006768,0.0006807,0.00066982,0.00067102,0.1129544791356786,168.33250743
1647043200000,2022-03-12 00:00:00,ETC/BTC,0.00068389,0.00068891,0.00067381,0.00067718,0.2092149840766356,308.95032942
1646956800000,2022-03-11 00:00:00,ETC/BTC,0.00067736,0.00068686,0.00067031,0.00068359,0.1713831821637968,250.71048752000002
1646870400000,2022-03-10 00:00:00,ETC/BTC,0.00066966,0.00068381,0.00066856,0.00067664,0.1875631123143456,277.19778954
1646784000000,2022-03-09 00:00:00,ETC/BTC,0.00069102,0.00069139,0.00065785,0.00066941,0.42282593033189736,631.63969814
1646697600000,2022-03-08 00:00:00,ETC/BTC,0.00068719,0.00069548,0.0006771,0.00069029,0.3013546253477219,436.56235111
1646611200000,2022-03-07 00:00:00,ETC/BTC,0.00069113,0.00070186,0.00067637,0.00068849,0.28289106197295355,410.88623215
1646524800000,2022-03-06 00:00:00,ETC/BTC,0.00070657,0.00071136,0.00069165,0.00069165,0.09682736816659951,139.99474903
1646438400000,2022-03-05 00:00:00,ETC/BTC,0.00070414,0.00071234,0.00068697,0.00070629,0.1516006506122043,214.64363167
1646352000000,2022-03-04 00:00:00,ETC/BTC,0.00071263,0.00072865,0.00069213,0.00070571,0.7069350915016136,1001.73597016
1646265600000,2022-03-03 00:00:00,ETC/BTC,0.00067321,0.000725,0.00066806,0.00071315,0.435417984271774,610.55596196
1646179200000,2022-03-02 00:00:00,ETC/BTC,0.00068293,0.00068816,0.00066768,0.00067194,0.274633003243386,408.7165569
1646092800000,2022-03-01 00:00:00,ETC/BTC,0.00070539,0.00072182,0.00068088,0.00068296,1.0232440913294873,1498.24893307
1646006400000,2022-02-28 00:00:00,ETC/BTC,0.00072472,0.0007274,0.00067749,0.00070732,10.558148858507632,14926.97627454
1645920000000,2022-02-27 00:00:00,ETC/BTC,0.00073748,0.0007379,0.00071715,0.00072592,6.110093529510151,8417.03428685
1645833600000,2022-02-26 00:00:00,ETC/BTC,0.00071475,0.00075206,0.00071006,0.00073856,0.6605892839809535,894.42873156
1645747200000,2022-02-25 00:00:00,ETC/BTC,0.00069049,0.00072072,0.00067831,0.00071412,0.30868369767797765,432.25746048
1645660800000,2022-02-24 00:00:00,ETC/BTC,0.00071199,0.00073699,0.00068,0.00069492,5.468740503986155,7869.59722556
1645574400000,2022-02-23 00:00:00,ETC/BTC,0.00069705,0.00072405,0.00069305,0.00071232,0.158119195118304,221.97775595
1645488000000,2022-02-22 00:00:00,ETC/BTC,0.00067911,0.00070857,0.00067457,0.00069668,0.202151409922294,290.16393455
1645401600000,2022-02-21 00:00:00,ETC/BTC,0.00070827,0.00072495,0.0006748,0.0006748,2.493832973322208,3695.66237896
