https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume CARR,Volume USDT
1653523200,2022-05-26 00:00:00,CARR/USDT,0.0015,0.001552,0.001363,0.00137,19646734.09260351,29209.96304047051046
1653436800,2022-05-25 00:00:00,CARR/USDT,0.001551,0.001552,0.001454,0.0015,8828313.80736467,13395.11265628844168
1653350400,2022-05-24 00:00:00,CARR/USDT,0.001637,0.00166,0.0015,0.001552,6639313.47323595,10309.54259018396729
1653264000,2022-05-23 00:00:00,CARR/USDT,0.0017,0.001767,0.001568,0.001637,9802752.02917889,16145.84556050485078
1653177600,2022-05-22 00:00:00,CARR/USDT,0.00172,0.00184,0.0016,0.0017,22446112.87416098,38280.1395022263426
1653091200,2022-05-21 00:00:00,CARR/USDT,0.001564,0.00175,0.001531,0.00172,15713302.04031956,25558.7110453311396
1653004800,2022-05-20 00:00:00,CARR/USDT,0.001573,0.001641,0.001501,0.001583,16615780.20849033,26105.83101178846792
1652918400,2022-05-19 00:00:00,CARR/USDT,0.001513,0.001699,0.001505,0.001572,28694468.89261933,45746.75976605066382
1652832000,2022-05-18 00:00:00,CARR/USDT,0.001634,0.001634,0.001341,0.001515,23531459.93080289,34899.20773523365853
1652745600,2022-05-17 00:00:00,CARR/USDT,0.001533,0.001785,0.0015,0.001634,16684562.29831689,27125.90379722403649
1652659200,2022-05-16 00:00:00,CARR/USDT,0.001428,0.00188,0.001301,0.001533,34943537.33240105,54511.90841631008473
1652572800,2022-05-15 00:00:00,CARR/USDT,0.001288,0.001553,0.00115,0.001428,30893622.35689982,41443.9907113678652
1652486400,2022-05-14 00:00:00,CARR/USDT,0.001162,0.001398,0.001115,0.001288,28585740.65278241,34494.82988852289666
1652400000,2022-05-13 00:00:00,CARR/USDT,0.001052,0.0013,0.001001,0.001169,52612022.52078203,62583.15425067889604
1652313600,2022-05-12 00:00:00,CARR/USDT,0.00134,0.00154,0.001025,0.00105,53668635.46174395,67837.61953117192545
1652227200,2022-05-11 00:00:00,CARR/USDT,0.0025,0.002536,0.001325,0.00136,44380685.29766126,77956.3312891904028
1652140800,2022-05-10 00:00:00,CARR/USDT,0.002456,0.002651,0.002419,0.0025,9083511.83994916,22678.58292590094521
1652054400,2022-05-09 00:00:00,CARR/USDT,0.002824,0.002896,0.002429,0.002496,6863436.59977246,18244.12405073299155
1651968000,2022-05-08 00:00:00,CARR/USDT,0.003,0.003011,0.0027,0.0028,7647241.92754787,21861.31751660814525
1651881600,2022-05-07 00:00:00,CARR/USDT,0.003084,0.003169,0.002925,0.003,6754941.43788495,20507.23301498254397
1651795200,2022-05-06 00:00:00,CARR/USDT,0.0029,0.003295,0.002881,0.00309,16186746.21382228,49554.94362064745768
1651708800,2022-05-05 00:00:00,CARR/USDT,0.00334,0.003453,0.002706,0.002925,26198559.01306645,76310.95444704863343
1651622400,2022-05-04 00:00:00,CARR/USDT,0.003201,0.00413,0.003,0.003338,26415176.06536916,88255.19865591593232
1651536000,2022-05-03 00:00:00,CARR/USDT,0.003226,0.003469,0.003201,0.003201,8195025.08368175,26969.09848609071132
1651449600,2022-05-02 00:00:00,CARR/USDT,0.003207,0.003499,0.003189,0.003226,7563802.9595322,25152.96540253468373
1651363200,2022-05-01 00:00:00,CARR/USDT,0.003257,0.003449,0.003142,0.003205,7481937.76819497,24890.67059119848642
1651276800,2022-04-30 00:00:00,CARR/USDT,0.003385,0.003412,0.003257,0.003258,10896108.83390898,36003.02978112218891
1651190400,2022-04-29 00:00:00,CARR/USDT,0.003661,0.003683,0.003277,0.003385,14112171.49181464,48324.17781863700859
1651104000,2022-04-28 00:00:00,CARR/USDT,0.003739,0.003946,0.003573,0.003663,15696828.90481547,58456.6218606365851
1651017600,2022-04-27 00:00:00,CARR/USDT,0.004,0.004075,0.003624,0.003773,9682953.06893432,36650.71391663591067
1650931200,2022-04-26 00:00:00,CARR/USDT,0.004075,0.00464,0.003882,0.003998,30938786.84945856,129803.00831881618486
1650844800,2022-04-25 00:00:00,CARR/USDT,0.004012,0.004181,0.003763,0.004075,7795855.42338379,30679.14407341142902
1650758400,2022-04-24 00:00:00,CARR/USDT,0.004041,0.004072,0.003853,0.004012,3123827.58509736,12450.72300666439271
1650672000,2022-04-23 00:00:00,CARR/USDT,0.003877,0.004198,0.00386,0.00405,6441636.97227105,25618.10777852114348
1650585600,2022-04-22 00:00:00,CARR/USDT,0.003978,0.004218,0.003815,0.003885,7177659.31868642,28498.14530692188769
1650499200,2022-04-21 00:00:00,CARR/USDT,0.004063,0.004219,0.003929,0.003977,5549217.70665874,22890.1918080778183
1650412800,2022-04-20 00:00:00,CARR/USDT,0.004125,0.004226,0.004038,0.004085,9556681.80225,39428.2075039714195
1650326400,2022-04-19 00:00:00,CARR/USDT,0.004171,0.004414,0.004021,0.004124,11475991.94438045,48200.18647129300669
1650240000,2022-04-18 00:00:00,CARR/USDT,0.004327,0.004337,0.0038,0.004172,23580936.97439668,96883.29883412114823
1650153600,2022-04-17 00:00:00,CARR/USDT,0.00461,0.004619,0.004231,0.004305,10210290.12814682,45117.82844541982168
1650067200,2022-04-16 00:00:00,CARR/USDT,0.004737,0.004816,0.004558,0.004635,8706970.14591642,41052.16070592722286
1649980800,2022-04-15 00:00:00,CARR/USDT,0.00434,0.00481,0.004306,0.004737,8135160.04976657,36808.60477561737274
1649894400,2022-04-14 00:00:00,CARR/USDT,0.004488,0.00478,0.004233,0.00434,7708717.50772867,34944.61557445181411
1649808000,2022-04-13 00:00:00,CARR/USDT,0.004355,0.00462,0.004226,0.004488,12496014.35358094,55260.32055802306073
1649721600,2022-04-12 00:00:00,CARR/USDT,0.004306,0.00452,0.004253,0.004348,10131891.60823012,44390.59817337316355
1649635200,2022-04-11 00:00:00,CARR/USDT,0.00483,0.004873,0.00415,0.004276,28499816.67482335,128818.65642363174087
1649548800,2022-04-10 00:00:00,CARR/USDT,0.00485,0.005005,0.004607,0.00485,23375628.49518048,113165.91891255123245
1649462400,2022-04-09 00:00:00,CARR/USDT,0.005012,0.0051,0.0048,0.004883,15482951.74376281,76728.6219833373196
1649376000,2022-04-08 00:00:00,CARR/USDT,0.005296,0.005519,0.0049,0.004983,18402328.22355417,95994.83142238264919
1649289600,2022-04-07 00:00:00,CARR/USDT,0.005244,0.005397,0.00516,0.005265,16512165.79879205,87044.3954260044464
1649203200,2022-04-06 00:00:00,CARR/USDT,0.005854,0.005942,0.00521,0.005244,14609279.87894589,81096.28407768550206
1649116800,2022-04-05 00:00:00,CARR/USDT,0.0063,0.00655,0.00582,0.005852,19574158.74378395,121793.0932439494019
1649030400,2022-04-04 00:00:00,CARR/USDT,0.00641,0.006658,0.00575,0.00631,25040272.90646187,152712.56380329563451
1648944000,2022-04-03 00:00:00,CARR/USDT,0.006815,0.00692,0.006001,0.006372,36171212.27992599,231028.36838136605411
1648857600,2022-04-02 00:00:00,CARR/USDT,0.00699,0.007239,0.0068,0.006826,11984810.22819638,84124.56070337494176
1648771200,2022-04-01 00:00:00,CARR/USDT,0.006612,0.007299,0.006475,0.00699,30178031.31373181,207190.90562335315777
1648684800,2022-03-31 00:00:00,CARR/USDT,0.007547,0.00792,0.006565,0.0066,59298266.60504044,425189.47703275010445
1648598400,2022-03-30 00:00:00,CARR/USDT,0.006785,0.007849,0.0064,0.0075,55934631.41663626,394872.03364219829889
1648512000,2022-03-29 00:00:00,CARR/USDT,0.006241,0.007008,0.00612,0.006775,53163383.94848868,353584.87201843285436
1648425600,2022-03-28 00:00:00,CARR/USDT,0.006049,0.00659,0.005858,0.006241,29189643.30576202,183646.89103665503981
1648339200,2022-03-27 00:00:00,CARR/USDT,0.005605,0.006132,0.0056,0.006049,9354183.86964284,54886.90293338083564
1648252800,2022-03-26 00:00:00,CARR/USDT,0.006012,0.006072,0.005521,0.005605,16636585.99033081,96545.52930421000186
1648166400,2022-03-25 00:00:00,CARR/USDT,0.006103,0.006186,0.005513,0.00601,32499172.48980381,189712.18063075506717
1648080000,2022-03-24 00:00:00,CARR/USDT,0.005296,0.00632,0.00523,0.006073,69756762.15372741,403492.86060683163383
1647993600,2022-03-23 00:00:00,CARR/USDT,0.005286,0.0054,0.005167,0.005296,16663427.25573228,87490.32373226120699
1647907200,2022-03-22 00:00:00,CARR/USDT,0.005306,0.00549,0.005166,0.005283,17906844.42334659,94755.87121668925221
1647820800,2022-03-21 00:00:00,CARR/USDT,0.005304,0.005391,0.005114,0.005282,11407834.89645281,60048.70048186120366
1647734400,2022-03-20 00:00:00,CARR/USDT,0.005535,0.005539,0.005209,0.005304,13170433.21004107,70666.38539001333476
1647648000,2022-03-19 00:00:00,CARR/USDT,0.005504,0.005852,0.005213,0.005574,39038438.85372045,213550.28152363660129
1647561600,2022-03-18 00:00:00,CARR/USDT,0.005347,0.005621,0.0052,0.005473,15038130.00979667,80946.88445809573007
1647475200,2022-03-17 00:00:00,CARR/USDT,0.005445,0.00554,0.005177,0.005348,9592263.66291947,51019.98758095189068
1647388800,2022-03-16 00:00:00,CARR/USDT,0.005168,0.005498,0.005101,0.005445,9953058.92296387,52711.66109355428211
1647302400,2022-03-15 00:00:00,CARR/USDT,0.005246,0.0055,0.005,0.005168,20592420.74874465,107272.98842858554349
1647216000,2022-03-14 00:00:00,CARR/USDT,0.005224,0.005503,0.004998,0.005247,14619182.00293581,77192.91742948076051
1647129600,2022-03-13 00:00:00,CARR/USDT,0.00588,0.00588,0.005205,0.005237,13216589.70459755,71809.26216865902075
1647043200,2022-03-12 00:00:00,CARR/USDT,0.00524,0.0067,0.00524,0.00588,37365439.1261767,232477.39586059184916
1646956800,2022-03-11 00:00:00,CARR/USDT,0.005527,0.005596,0.005105,0.00524,3528943.50013365,18918.6164151603573
1646870400,2022-03-10 00:00:00,CARR/USDT,0.005365,0.005698,0.0051,0.0055,7923848.60341233,41962.88324024759689
1646784000,2022-03-09 00:00:00,CARR/USDT,0.005008,0.0061,0.004961,0.005365,16736203.02021447,92078.675937956229
1646697600,2022-03-08 00:00:00,CARR/USDT,0.005249,0.005502,0.004936,0.005,8115709.53253932,42311.07706969381518
1646611200,2022-03-07 00:00:00,CARR/USDT,0.005425,0.005653,0.0051,0.005201,19560753.11257064,104603.98604143570842
1646524800,2022-03-06 00:00:00,CARR/USDT,0.006304,0.006485,0.005364,0.005364,11438638.09130279,68493.96927375331145
1646438400,2022-03-05 00:00:00,CARR/USDT,0.006035,0.0069,0.005801,0.006302,12949297.30270502,82756.63245151844164
1646352000,2022-03-04 00:00:00,CARR/USDT,0.0065,0.007151,0.0057,0.006041,21280278.15638673,134018.87980372496163
1646265600,2022-03-03 00:00:00,CARR/USDT,0.0065,0.0069,0.0063,0.0066,9594438.41876838,63211.874289865559
1646179200,2022-03-02 00:00:00,CARR/USDT,0.0069,0.0069,0.0064,0.0065,8113767.895571,53894.774486982605
1646092800,2022-03-01 00:00:00,CARR/USDT,0.0071,0.0075,0.0068,0.007,12127411.64175262,86038.198234683088
1646006400,2022-02-28 00:00:00,CARR/USDT,0.0065,0.0074,0.0064,0.0071,8016741.43521664,55032.535539656965
1645920000,2022-02-27 00:00:00,CARR/USDT,0.0072,0.0075,0.0064,0.0065,21329733.53795579,147356.124842733966
1645833600,2022-02-26 00:00:00,CARR/USDT,0.007,0.0084,0.0068,0.0073,48402682.5144424,368998.746736533515
1645747200,2022-02-25 00:00:00,CARR/USDT,0.0056,0.0075,0.0053,0.0071,23121972.86702238,145943.877931210145
1645660800,2022-02-24 00:00:00,CARR/USDT,0.0058,0.006,0.0048,0.0055,15028445.84625133,80387.085642172994
1645574400,2022-02-23 00:00:00,CARR/USDT,0.0057,0.0064,0.0056,0.0058,9720518.88560749,58371.937209765907
1645488000,2022-02-22 00:00:00,CARR/USDT,0.006,0.006,0.0052,0.0056,17930073.5172238,100605.488563809303
1645401600,2022-02-21 00:00:00,CARR/USDT,0.0065,0.0068,0.0058,0.0059,8170125.84434867,52618.58483277872
1645315200,2022-02-20 00:00:00,CARR/USDT,0.0068,0.007,0.0064,0.0065,9238572.34905733,61432.830860685796
1645228800,2022-02-19 00:00:00,CARR/USDT,0.0069,0.0071,0.0065,0.0067,17278689.39608166,116943.524400357802
1645142400,2022-02-18 00:00:00,CARR/USDT,0.0073,0.0075,0.0068,0.0069,10912163.52160941,78082.985820207501
1645056000,2022-02-17 00:00:00,CARR/USDT,0.0086,0.0087,0.0072,0.0073,13430603.95900303,106819.650263047077
1644969600,2022-02-16 00:00:00,CARR/USDT,0.0084,0.0091,0.0078,0.0087,16552760.62550535,137669.146622334123
1644883200,2022-02-15 00:00:00,CARR/USDT,0.0069,0.0089,0.0068,0.0083,29826762.17167563,232253.973663368854
1644796800,2022-02-14 00:00:00,CARR/USDT,0.0072,0.0072,0.0067,0.0069,6073685.33288493,42018.160685220237
1644710400,2022-02-13 00:00:00,CARR/USDT,0.0068,0.0075,0.0068,0.0072,7503996.35351906,53361.570398060757
1644624000,2022-02-12 00:00:00,CARR/USDT,0.0068,0.0073,0.0067,0.0068,3750100.9060926,26264.273735579196
1644537600,2022-02-11 00:00:00,CARR/USDT,0.0077,0.0079,0.0067,0.0068,7797573.74636139,57443.851253146626
1644451200,2022-02-10 00:00:00,CARR/USDT,0.0078,0.0081,0.0074,0.0077,10166864.72711657,78908.044307256695
1644364800,2022-02-09 00:00:00,CARR/USDT,0.0075,0.0084,0.0073,0.008,15425119.40069178,120798.393295542498
1644278400,2022-02-08 00:00:00,CARR/USDT,0.0075,0.0084,0.0071,0.0076,16612038.75263018,126796.433297809162
1644192000,2022-02-07 00:00:00,CARR/USDT,0.007,0.0078,0.0069,0.0076,20267689.23826675,149056.725216463493
1644105600,2022-02-06 00:00:00,CARR/USDT,0.0071,0.0072,0.0066,0.007,15147410.93929184,103282.947276537027
1644019200,2022-02-05 00:00:00,CARR/USDT,0.0069,0.0072,0.0067,0.0072,11215458.74245994,77926.948860633973
1643932800,2022-02-04 00:00:00,CARR/USDT,0.0065,0.007,0.0061,0.0069,10573340.38401409,69219.462929041029
1643846400,2022-02-03 00:00:00,CARR/USDT,0.0065,0.0066,0.0059,0.0064,10048052.68272468,62552.483641338012
1643760000,2022-02-02 00:00:00,CARR/USDT,0.0067,0.0069,0.0062,0.0064,8047943.78846251,52727.6587706452
1643673600,2022-02-01 00:00:00,CARR/USDT,0.0069,0.0073,0.0066,0.0068,12415130.56255289,85623.818075917866
1643587200,2022-01-31 00:00:00,CARR/USDT,0.0069,0.007,0.0064,0.0068,6030318.49674552,40405.97862841147
1643500800,2022-01-30 00:00:00,CARR/USDT,0.0071,0.0074,0.0067,0.0068,8615172.91998561,60170.736343737549
1643414400,2022-01-29 00:00:00,CARR/USDT,0.0072,0.0073,0.0068,0.0071,6161669.54253861,43129.563389697818
1643328000,2022-01-28 00:00:00,CARR/USDT,0.0068,0.0075,0.0066,0.0071,14464182.41162691,101388.024623256434
1643241600,2022-01-27 00:00:00,CARR/USDT,0.0064,0.0072,0.0061,0.0068,12716728.62463616,85885.97451331338
1643155200,2022-01-26 00:00:00,CARR/USDT,0.007,0.0075,0.0061,0.0064,39535259.01946052,277393.331373058808
1643068800,2022-01-25 00:00:00,CARR/USDT,0.0073,0.0075,0.0065,0.007,26083865.82030185,180845.03217935541
1642982400,2022-01-24 00:00:00,CARR/USDT,0.0069,0.0077,0.0059,0.0074,37235319.0339085,261308.794469052169
1642896000,2022-01-23 00:00:00,CARR/USDT,0.0069,0.0075,0.0066,0.0069,19869002.41903904,139983.223916109734
1642809600,2022-01-22 00:00:00,CARR/USDT,0.009,0.0093,0.0064,0.0069,32693362.63654168,261069.334886933617
1642723200,2022-01-21 00:00:00,CARR/USDT,0.0108,0.0111,0.0085,0.009,16721477.75633764,163605.240628508649
1642636800,2022-01-20 00:00:00,CARR/USDT,0.0106,0.0125,0.0105,0.0108,15061700.43343232,172042.46161817699
1642550400,2022-01-19 00:00:00,CARR/USDT,0.0113,0.0114,0.0106,0.0106,3800042.3137134,41309.227059157627
1642464000,2022-01-18 00:00:00,CARR/USDT,0.0108,0.0116,0.0102,0.0113,9259554.80284396,100995.908163036334
1642377600,2022-01-17 00:00:00,CARR/USDT,0.012,0.012,0.0107,0.0108,7115156.79706513,81033.001394508786
1642291200,2022-01-16 00:00:00,CARR/USDT,0.0127,0.013,0.0116,0.0119,10914710.70820805,133133.454350828941
1642204800,2022-01-15 00:00:00,CARR/USDT,0.0116,0.0136,0.0112,0.0128,25143219.23600332,311641.203757868746
1642118400,2022-01-14 00:00:00,CARR/USDT,0.0107,0.0118,0.0104,0.0115,8826354.49633309,96585.802228333298
1642032000,2022-01-13 00:00:00,CARR/USDT,0.0111,0.0118,0.0104,0.0107,10599146.98082968,116345.018228292977
1641945600,2022-01-12 00:00:00,CARR/USDT,0.011,0.0115,0.0108,0.0112,5869307.75968928,65341.405188398702
1641859200,2022-01-11 00:00:00,CARR/USDT,0.0105,0.0112,0.0102,0.0111,6920604.05703416,74210.786296036509
1641772800,2022-01-10 00:00:00,CARR/USDT,0.0113,0.0115,0.0101,0.0106,10997492.4523774,116694.674939528621
1641686400,2022-01-09 00:00:00,CARR/USDT,0.0112,0.0117,0.011,0.0113,7183771.55454833,81489.394135953587
1641600000,2022-01-08 00:00:00,CARR/USDT,0.0117,0.0125,0.0109,0.0113,11847401.03608871,137718.639677767517
1641513600,2022-01-07 00:00:00,CARR/USDT,0.012,0.0122,0.0115,0.0118,6103789.37964116,72310.135123246815
1641427200,2022-01-06 00:00:00,CARR/USDT,0.0121,0.0123,0.0117,0.0119,4360120.48376112,52335.970178338852
1641340800,2022-01-05 00:00:00,CARR/USDT,0.0131,0.0135,0.0115,0.0122,28221542.55211067,357997.739136048343
1641254400,2022-01-04 00:00:00,CARR/USDT,0.0128,0.015,0.0128,0.013,19484027.6594513,265370.431908849251
1641168000,2022-01-03 00:00:00,CARR/USDT,0.0128,0.0132,0.0124,0.0129,10573609.17881179,136353.772632335889
1641081600,2022-01-02 00:00:00,CARR/USDT,0.0125,0.013,0.0125,0.0128,4944609.15227299,62974.806886128892
1640995200,2022-01-01 00:00:00,CARR/USDT,0.0125,0.0128,0.0124,0.0125,5479469.11120099,68891.045533439346
1640908800,2021-12-31 00:00:00,CARR/USDT,0.0125,0.0134,0.012,0.0125,13490149.1141116,169514.619681765648
1640822400,2021-12-30 00:00:00,CARR/USDT,0.0128,0.0136,0.0123,0.0124,18860895.57071243,242940.17940867767
1640736000,2021-12-29 00:00:00,CARR/USDT,0.0142,0.0146,0.0128,0.0128,13992092.77532206,192061.367716055378
1640649600,2021-12-28 00:00:00,CARR/USDT,0.0164,0.0165,0.0141,0.0143,17833750.5267883,274424.729939615362
