https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DAI,Volume USDT
1655683200000.0,2022-06-20 00:00:00,DAI/USDT,1.0006,1.0026,0.9989,1.001,339843.0438361639,340182.88688
1655596800000.0,2022-06-19 00:00:00,DAI/USDT,1.0009,1.0018,0.9998,1.0006,803255.6519988008,803737.60539
1655510400000.0,2022-06-18 00:00:00,DAI/USDT,1.0007,1.005,0.9965,1.0009,523296.2602158058,523767.22685
1655424000000.0,2022-06-17 00:00:00,DAI/USDT,1.0012,1.006,0.9996,1.0007,321117.26702308387,321342.04911
1655337600000.0,2022-06-16 00:00:00,DAI/USDT,1.0015,1.0019,0.998,1.0012,400357.2719536556,400837.70068
1655251200000.0,2022-06-15 00:00:00,DAI/USDT,1.0021,1.0028,0.9977,1.0015,1632510.068437344,1634958.83354
1655164800000.0,2022-06-14 00:00:00,DAI/USDT,1.0026,1.0086,0.9965,1.0021,594865.485959485,596114.70348
1655078400000.0,2022-06-13 00:00:00,DAI/USDT,1.0006,1.0097,0.9961,1.0026,1161955.1472072613,1164976.23059
1654992000000.0,2022-06-12 00:00:00,DAI/USDT,1.0005,1.0024,0.9987,1.0006,350697.83369978017,350908.2524
1654905600000.0,2022-06-11 00:00:00,DAI/USDT,1.0006,1.0027,0.9986,1.0005,614744.9646876561,615052.33717
1654819200000.0,2022-06-10 00:00:00,DAI/USDT,1.0003,1.0007,1.0003,1.0006,422651.43530881475,422905.02617
1654732800000.0,2022-06-09 00:00:00,DAI/USDT,1.0004,1.0011,1.0003,1.0003,119039.50253923822,119075.21439
1654646400000.0,2022-06-08 00:00:00,DAI/USDT,1.0006,1.0015,1.0003,1.0004,129699.97316073571,129751.85315
1654560000000.0,2022-06-07 00:00:00,DAI/USDT,1.0004,1.0017,0.9982,1.0006,150194.57097741356,150284.68772
1654473600000.0,2022-06-06 00:00:00,DAI/USDT,1.0006,1.0028,1.0,1.0004,537093.9728908436,537308.81048
1654387200000.0,2022-06-05 00:00:00,DAI/USDT,0.9998,1.0007,0.9982,1.0006,250094.32513491905,250244.38173
1654300800000.0,2022-06-04 00:00:00,DAI/USDT,1.0007,1.001,0.9992,0.9998,222651.30597119423,222606.77571
1654214400000.0,2022-06-03 00:00:00,DAI/USDT,1.0007,1.001,0.9977,1.0007,195347.39104626764,195484.13422
1654128000000.0,2022-06-02 00:00:00,DAI/USDT,1.0012,1.0015,1.0004,1.0007,241981.2534226042,242150.6403
1654041600000.0,2022-06-01 00:00:00,DAI/USDT,1.0006,1.0012,1.0004,1.0012,189546.25141829802,189773.70692
1653955200000.0,2022-05-31 00:00:00,DAI/USDT,1.0009,1.0011,1.0004,1.0006,165903.5677593444,166003.1099
1653868800000.0,2022-05-30 00:00:00,DAI/USDT,1.0011,1.0013,1.0006,1.0009,207420.47103606755,207607.14946
1653782400000.0,2022-05-29 00:00:00,DAI/USDT,1.0013,1.0015,1.0006,1.0011,279148.4766656678,279455.53999
1653696000000.0,2022-05-28 00:00:00,DAI/USDT,1.0007,1.0014,1.0006,1.0013,209108.7305303106,209380.57188
1653609600000.0,2022-05-27 00:00:00,DAI/USDT,1.0011,1.0016,0.9985,1.0007,479282.2573698411,479617.75495
1653523200000.0,2022-05-26 00:00:00,DAI/USDT,1.0009,1.0032,1.0008,1.0011,559105.0226450904,559720.03817
1653436800000.0,2022-05-25 00:00:00,DAI/USDT,1.0009,1.004,0.9985,1.0009,476421.76570086926,476850.54529
1653350400000.0,2022-05-24 00:00:00,DAI/USDT,1.0013,1.0037,1.0001,1.0009,520896.78608252574,521365.59319
1653264000000.0,2022-05-23 00:00:00,DAI/USDT,1.0009,1.0024,0.9999,1.0013,565968.0446519523,566703.80311
1653177600000.0,2022-05-22 00:00:00,DAI/USDT,1.002,1.0028,0.9999,1.0009,612647.0733439905,613198.45571
1653091200000.0,2022-05-21 00:00:00,DAI/USDT,1.0008,1.0037,1.0007,1.002,249331.57817365267,249830.24133
1653004800000.0,2022-05-20 00:00:00,DAI/USDT,1.001,1.0019,1.0005,1.0008,171280.42131294968,171417.44565
1652918400000.0,2022-05-19 00:00:00,DAI/USDT,1.0011,1.002,1.0004,1.001,5443706.682077922,5449150.38876
1652832000000.0,2022-05-18 00:00:00,DAI/USDT,1.0013,1.0019,1.0003,1.0011,235802.4119168914,236061.79457
1652745600000.0,2022-05-17 00:00:00,DAI/USDT,1.0011,1.0018,0.9991,1.0013,840634.3410666133,841727.16571
1652659200000.0,2022-05-16 00:00:00,DAI/USDT,1.0009,1.0019,1.0,1.0011,240392.80272700026,240657.23481
1652572800000.0,2022-05-15 00:00:00,DAI/USDT,1.002,1.0047,1.0001,1.0009,142843.52822459786,142972.0874
1652486400000.0,2022-05-14 00:00:00,DAI/USDT,1.0005,1.0049,0.9908,1.002,378275.4653992016,379032.01633
1652400000000.0,2022-05-13 00:00:00,DAI/USDT,1.0019,1.0222,0.9978,1.0005,422017.0760419791,422228.08458
1652313600000.0,2022-05-12 00:00:00,DAI/USDT,1.0019,1.082,1.0002,1.0019,1023018.6707954886,1024962.40627
1652227200000.0,2022-05-11 00:00:00,DAI/USDT,0.9997,1.0089,0.997,1.0019,1089086.1663539275,1091155.43007
1652140800000.0,2022-05-10 00:00:00,DAI/USDT,0.9999,1.002,0.9968,0.9997,985036.9127538261,984741.40168
1652054400000.0,2022-05-09 00:00:00,DAI/USDT,1.0,1.0006,0.9997,0.9999,822201.8938493849,822119.67366
1651968000000.0,2022-05-08 00:00:00,DAI/USDT,1.0004,1.0012,0.9996,1.0,2003260.52043,2003260.52043
1651881600000.0,2022-05-07 00:00:00,DAI/USDT,1.0,1.0007,0.9999,1.0004,229862.8066673331,229954.75179
1651795200000.0,2022-05-06 00:00:00,DAI/USDT,1.0004,1.0005,0.9998,1.0,314953.3779,314953.3779
1651708800000.0,2022-05-05 00:00:00,DAI/USDT,1.0002,1.0015,0.9997,1.0004,729427.6810975609,729719.45217
1651622400000.0,2022-05-04 00:00:00,DAI/USDT,0.9999,1.0004,0.9999,1.0002,246735.2549390122,246784.60199
1651536000000.0,2022-05-03 00:00:00,DAI/USDT,0.9997,1.0,0.9996,0.9999,550179.2329532953,550124.21503
1651449600000.0,2022-05-02 00:00:00,DAI/USDT,0.9997,1.0001,0.9986,0.9997,910757.1696608982,910483.94251
1651363200000.0,2022-05-01 00:00:00,DAI/USDT,0.9995,1.0011,0.9991,0.9997,846091.3880364109,845837.56062
1651276800000.0,2022-04-30 00:00:00,DAI/USDT,0.9998,1.0,0.9992,0.9995,564932.1270535267,564649.66099
1651190400000.0,2022-04-29 00:00:00,DAI/USDT,0.9999,0.9999,0.9988,0.9998,455930.3349169834,455839.14885
1651104000000.0,2022-04-28 00:00:00,DAI/USDT,1.0001,1.0001,0.9997,0.9999,407490.11842184217,407449.36941
1651017600000.0,2022-04-27 00:00:00,DAI/USDT,0.9995,1.0007,0.9995,1.0001,1167528.8751224878,1167645.62801
1650931200000.0,2022-04-26 00:00:00,DAI/USDT,1.0,1.0,0.9993,0.9995,961500.3135467734,961019.56339
1650844800000.0,2022-04-25 00:00:00,DAI/USDT,0.9995,1.0003,0.9994,1.0,942526.84149,942526.84149
1650758400000.0,2022-04-24 00:00:00,DAI/USDT,0.9995,0.9997,0.9995,0.9995,174819.55951975987,174732.14974
1650672000000.0,2022-04-23 00:00:00,DAI/USDT,0.9998,0.9999,0.9987,0.9995,209156.1551975988,209051.57712
1650585600000.0,2022-04-22 00:00:00,DAI/USDT,0.9998,0.9999,0.9987,0.9998,422058.18840768153,421973.77677
1650499200000.0,2022-04-21 00:00:00,DAI/USDT,0.9998,1.0003,0.9993,0.9998,688455.4386277256,688317.74754
1650412800000.0,2022-04-20 00:00:00,DAI/USDT,1.0,1.0004,0.9998,0.9998,364455.7802860572,364382.88913
1650326400000.0,2022-04-19 00:00:00,DAI/USDT,0.9997,1.0,0.9994,1.0,461985.26129,461985.26129
1650240000000.0,2022-04-18 00:00:00,DAI/USDT,0.9996,1.0003,0.9992,0.9997,957198.0279183754,956910.86851
1650153600000.0,2022-04-17 00:00:00,DAI/USDT,0.9999,1.0,0.9993,0.9996,337155.9086734694,337021.04631
1650067200000.0,2022-04-16 00:00:00,DAI/USDT,1.0001,1.0001,0.9998,0.9999,139382.698769877,139368.7605
1649980800000.0,2022-04-15 00:00:00,DAI/USDT,1.0,1.0005,0.9995,1.0001,534091.3615738426,534144.77071
1649894400000.0,2022-04-14 00:00:00,DAI/USDT,0.9996,1.0007,0.9995,1.0,852317.67315,852317.67315
1649808000000.0,2022-04-13 00:00:00,DAI/USDT,1.0001,1.0001,0.9995,0.9996,392167.731242497,392010.86415
1649721600000.0,2022-04-12 00:00:00,DAI/USDT,0.9998,1.0014,0.9995,1.0001,461589.7488251175,461635.9078
1649635200000.0,2022-04-11 00:00:00,DAI/USDT,0.9999,0.9999,0.9993,0.9998,420658.91704340867,420574.78526
1649548800000.0,2022-04-10 00:00:00,DAI/USDT,1.0001,1.0001,0.9997,0.9999,167646.4691569157,167629.70451
1649462400000.0,2022-04-09 00:00:00,DAI/USDT,0.9997,1.0007,0.9997,1.0001,201800.93429657034,201821.11439
1649376000000.0,2022-04-08 00:00:00,DAI/USDT,0.9998,1.0,0.9992,0.9997,446779.22206661996,446645.1883
1649289600000.0,2022-04-07 00:00:00,DAI/USDT,1.0,1.001,0.9997,0.9998,210900.9924984997,210858.8123
1649203200000.0,2022-04-06 00:00:00,DAI/USDT,0.9998,1.0014,0.9996,1.0,547281.89734,547281.89734
1649116800000.0,2022-04-05 00:00:00,DAI/USDT,0.9997,1.0007,0.9996,0.9998,374909.41834366875,374834.43646
1649030400000.0,2022-04-04 00:00:00,DAI/USDT,0.9998,1.0001,0.9995,0.9997,473164.8613884165,473022.91193
1648944000000.0,2022-04-03 00:00:00,DAI/USDT,0.9997,1.0044,0.9997,0.9998,1253537.5915183036,1253286.884
1648857600000.0,2022-04-02 00:00:00,DAI/USDT,0.9999,1.0,0.9991,0.9997,490728.21087326197,490580.99241
1648771200000.0,2022-04-01 00:00:00,DAI/USDT,0.9997,1.0001,0.9992,0.9999,801805.3830883089,801725.20255
1648684800000.0,2022-03-31 00:00:00,DAI/USDT,0.9998,1.0,0.9996,0.9997,285481.8499749925,285396.20542
1648598400000.0,2022-03-30 00:00:00,DAI/USDT,0.9996,1.0003,0.9996,0.9998,515178.5106421284,515075.47494
1648512000000.0,2022-03-29 00:00:00,DAI/USDT,0.9994,0.9997,0.9992,0.9996,245759.987645058,245661.68365
1648425600000.0,2022-03-28 00:00:00,DAI/USDT,0.9998,1.015,0.9994,0.9994,1802528.24426656,1801446.72732
1648339200000.0,2022-03-27 00:00:00,DAI/USDT,0.9997,0.9999,0.9995,0.9998,251567.12849569914,251516.81507
1648252800000.0,2022-03-26 00:00:00,DAI/USDT,0.9994,0.9998,0.9993,0.9997,60536.627448234474,60518.46646
1648166400000.0,2022-03-25 00:00:00,DAI/USDT,0.9994,0.9994,0.9993,0.9994,151708.18835301182,151617.16344
1648080000000.0,2022-03-24 00:00:00,DAI/USDT,0.9995,0.9996,0.9993,0.9994,598598.822263358,598239.66297
1647993600000.0,2022-03-23 00:00:00,DAI/USDT,0.9995,0.9996,0.9994,0.9995,171302.07913956977,171216.4281
1647907200000.0,2022-03-22 00:00:00,DAI/USDT,0.9996,1.0,0.9994,0.9995,315239.3775887944,315081.7579
1647820800000.0,2022-03-21 00:00:00,DAI/USDT,0.9999,0.9999,0.9995,0.9996,237684.36971788714,237589.29597
1647734400000.0,2022-03-20 00:00:00,DAI/USDT,0.9994,1.0002,0.9994,0.9999,309129.6478247825,309098.73486
1647648000000.0,2022-03-19 00:00:00,DAI/USDT,0.9995,0.9995,0.9994,0.9994,170891.2241144687,170788.68938
1647561600000.0,2022-03-18 00:00:00,DAI/USDT,0.9997,0.9998,0.9994,0.9995,362204.600050025,362023.49775
1647475200000.0,2022-03-17 00:00:00,DAI/USDT,0.9996,0.9999,0.9995,0.9997,417878.28168450535,417752.9182
1647388800000.0,2022-03-16 00:00:00,DAI/USDT,0.9999,1.0,0.999,0.9996,713288.3244597838,713003.00913
1647302400000.0,2022-03-15 00:00:00,DAI/USDT,1.0002,1.0003,0.9999,0.9999,416767.9167316732,416726.23994
1647216000000.0,2022-03-14 00:00:00,DAI/USDT,1.0,1.0013,0.9999,1.0002,533793.5644771046,533900.32319
1647129600000.0,2022-03-13 00:00:00,DAI/USDT,1.0016,1.0016,0.9998,1.0,682464.55486,682464.55486
1647043200000.0,2022-03-12 00:00:00,DAI/USDT,1.0014,1.0017,0.9997,1.0016,786541.693011182,787800.15972
1646956800000.0,2022-03-11 00:00:00,DAI/USDT,1.0001,1.0014,0.9998,1.0014,565555.1366387057,566346.91383
1646870400000.0,2022-03-10 00:00:00,DAI/USDT,1.0001,1.001,0.9995,1.0001,570330.0480151986,570387.08102
1646784000000.0,2022-03-09 00:00:00,DAI/USDT,1.0003,1.0012,0.9996,1.0001,884304.7759324068,884393.20641
1646697600000.0,2022-03-08 00:00:00,DAI/USDT,1.0001,1.0013,0.9997,1.0003,303132.6565030491,303223.5963
1646611200000.0,2022-03-07 00:00:00,DAI/USDT,1.0,1.001,0.9995,1.0001,401305.8243375662,401345.95492
1646524800000.0,2022-03-06 00:00:00,DAI/USDT,1.0002,1.0005,0.9999,1.0,323428.97013,323428.97013
1646438400000.0,2022-03-05 00:00:00,DAI/USDT,1.0001,1.0012,0.9998,1.0002,531730.2092581484,531836.5553
1646352000000.0,2022-03-04 00:00:00,DAI/USDT,1.0,1.0014,0.9996,1.0001,465223.3821217878,465269.90446
1646265600000.0,2022-03-03 00:00:00,DAI/USDT,0.9998,1.0001,0.9995,1.0,714799.90936,714799.90936
1646179200000.0,2022-03-02 00:00:00,DAI/USDT,0.9997,1.0002,0.9996,0.9998,178990.05640128025,178954.25839
1646092800000.0,2022-03-01 00:00:00,DAI/USDT,0.9998,0.9999,0.9995,0.9997,159078.06712013602,159030.3437
1646006400000.0,2022-02-28 00:00:00,DAI/USDT,0.9998,1.0,0.9994,0.9998,444404.5942788558,444315.71336
1645920000000.0,2022-02-27 00:00:00,DAI/USDT,0.9996,0.9998,0.9992,0.9998,203221.44517903583,203180.80089
1645833600000.0,2022-02-26 00:00:00,DAI/USDT,0.9997,0.9998,0.9993,0.9996,110134.16328531412,110090.10962
1645747200000.0,2022-02-25 00:00:00,DAI/USDT,0.9993,0.9997,0.9991,0.9997,76800.52675802741,76777.4866
1645660800000.0,2022-02-24 00:00:00,DAI/USDT,0.9996,0.9997,0.9991,0.9993,202871.27820474334,202729.26831
1645574400000.0,2022-02-23 00:00:00,DAI/USDT,0.9997,0.9997,0.9994,0.9996,60330.78968587435,60306.65737
1645488000000.0,2022-02-22 00:00:00,DAI/USDT,0.9996,0.9998,0.9993,0.9997,419154.1413424027,419028.3951
1645401600000.0,2022-02-21 00:00:00,DAI/USDT,0.9996,0.9999,0.9995,0.9996,103655.2018807523,103613.7398
1645315200000.0,2022-02-20 00:00:00,DAI/USDT,0.9993,0.9999,0.9993,0.9996,51195.96869747899,51175.49031
1645228800000.0,2022-02-19 00:00:00,DAI/USDT,0.9993,0.9999,0.9992,0.9993,58667.96593615531,58626.89836
1645142400000.0,2022-02-18 00:00:00,DAI/USDT,0.9989,0.9997,0.9986,0.9993,27365.029130391275,27345.87361
1645056000000.0,2022-02-17 00:00:00,DAI/USDT,0.9994,0.9996,0.9986,0.9989,41288.293833216536,41242.87671
1644969600000.0,2022-02-16 00:00:00,DAI/USDT,0.9997,0.9998,0.9991,0.9994,77714.88758254953,77668.25865
1644883200000.0,2022-02-15 00:00:00,DAI/USDT,0.9996,0.9999,0.9994,0.9997,41349.48736620986,41337.08252
1644796800000.0,2022-02-14 00:00:00,DAI/USDT,0.9995,0.9999,0.9995,0.9996,178131.3576330532,178060.10509
1644710400000.0,2022-02-13 00:00:00,DAI/USDT,0.9994,0.9999,0.9992,0.9995,369342.95605802897,369158.28458
1644624000000.0,2022-02-12 00:00:00,DAI/USDT,0.9993,0.9996,0.9992,0.9994,25126.93038823294,25111.85423
1644537600000.0,2022-02-11 00:00:00,DAI/USDT,0.9991,0.9997,0.9991,0.9993,123901.62872010408,123814.89758
1644451200000.0,2022-02-10 00:00:00,DAI/USDT,0.9992,0.9996,0.9991,0.9991,54020.17773996597,53971.55958
