https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume HARD,Volume USDT
1660953600,2022-08-20 00:00:00,HARD/USDT,0.2131,0.21925,0.20979,0.21102,2602697.1632,559962.404305988
1660867200,2022-08-19 00:00:00,HARD/USDT,0.2314,0.2314,0.20851,0.21301,2559386.8012,550059.069787141
1660780800,2022-08-18 00:00:00,HARD/USDT,0.23323,0.23739,0.231,0.23146,2269822.0163,531598.302002259
1660694400,2022-08-17 00:00:00,HARD/USDT,0.24417,0.24932,0.23186,0.23331,2311401.2305,557981.138303836
1660608000,2022-08-16 00:00:00,HARD/USDT,0.2582,0.25909,0.24176,0.24427,2200011.4236,546102.370396107
1660521600,2022-08-15 00:00:00,HARD/USDT,0.26599,0.26914,0.25587,0.25814,2168849.0162,566790.834067041
1660435200,2022-08-14 00:00:00,HARD/USDT,0.27336,0.28333,0.26493,0.26596,2093374.5172,572177.455680114
1660348800,2022-08-13 00:00:00,HARD/USDT,0.27189,0.27802,0.26944,0.2728,1937392.5019,528282.822435375
1660262400,2022-08-12 00:00:00,HARD/USDT,0.26253,0.28377,0.26178,0.27191,2768187.5929,744404.619277978
1660176000,2022-08-11 00:00:00,HARD/USDT,0.26355,0.26923,0.26106,0.26268,2049956.9281,543896.518620316
1660089600,2022-08-10 00:00:00,HARD/USDT,0.25966,0.26973,0.25446,0.26331,2217610.9698,575614.16886097
1660003200,2022-08-09 00:00:00,HARD/USDT,0.27959,0.29204,0.25816,0.25967,2060229.0256,556305.842920823
1659916800,2022-08-08 00:00:00,HARD/USDT,0.26759,0.28655,0.26609,0.27954,2143762.9883,587051.705558653
1659830400,2022-08-07 00:00:00,HARD/USDT,0.27121,0.27121,0.26617,0.26757,2098528.027,563831.528009429
1659744000,2022-08-06 00:00:00,HARD/USDT,0.27323,0.27626,0.26797,0.27117,2149502.997,583583.600993927
1659657600,2022-08-05 00:00:00,HARD/USDT,0.27035,0.27799,0.26975,0.27318,2088106.8389,569818.261585742
1659571200,2022-08-04 00:00:00,HARD/USDT,0.27078,0.28191,0.265,0.27027,2016752.9184,547338.906834237
1659484800,2022-08-03 00:00:00,HARD/USDT,0.26628,0.27996,0.25513,0.2708,3321803.775,876774.681837893
1659398400,2022-08-02 00:00:00,HARD/USDT,0.27223,0.27336,0.26293,0.26632,2822219.8443,751787.278036947
1659312000,2022-08-01 00:00:00,HARD/USDT,0.2758,0.28396,0.26544,0.27224,2171274.1367,598118.24310056
1659225600,2022-07-31 00:00:00,HARD/USDT,0.27752,0.29239,0.27416,0.2758,2001297.3844,563083.593855655
1659139200,2022-07-30 00:00:00,HARD/USDT,0.29924,0.309,0.274,0.27751,1913430.4728,567777.928668064
1659052800,2022-07-29 00:00:00,HARD/USDT,0.28567,0.36129,0.262,0.2993,2041921.2674,595396.74075313
1658966400,2022-07-28 00:00:00,HARD/USDT,0.26045,0.31099,0.2572,0.28563,3493139.8997,965693.055136294
1658880000,2022-07-27 00:00:00,HARD/USDT,0.2528,0.27,0.24516,0.26037,1848244.9354,467344.664202266
1658793600,2022-07-26 00:00:00,HARD/USDT,0.24688,0.26856,0.23728,0.25286,2374014.5197,582264.51108455
1658707200,2022-07-25 00:00:00,HARD/USDT,0.26052,0.2647,0.2421,0.24741,2277176.5437,567836.563523709
1658620800,2022-07-24 00:00:00,HARD/USDT,0.23724,0.28241,0.23605,0.26064,2502120.8467,627584.242749896
1658534400,2022-07-23 00:00:00,HARD/USDT,0.24413,0.2754,0.23364,0.2373,2493336.9421,612843.731912206
1658448000,2022-07-22 00:00:00,HARD/USDT,0.23336,0.26,0.22988,0.24322,2045275.7561,496127.908280968
1658361600,2022-07-21 00:00:00,HARD/USDT,0.22664,0.23472,0.22233,0.2319,30298.3238,6957.830765984
1658275200,2022-07-20 00:00:00,HARD/USDT,0.24321,0.24421,0.22502,0.22641,120293.06310523,28253.8679428096713
1658188800,2022-07-19 00:00:00,HARD/USDT,0.24268,0.24884,0.23912,0.24328,195539.4651,47731.983292802
1658102400,2022-07-18 00:00:00,HARD/USDT,0.22588,0.2449,0.22287,0.24268,237702.3679,55274.66646057
1658016000,2022-07-17 00:00:00,HARD/USDT,0.23197,0.24623,0.22326,0.2246,75774.0461,17423.770203223
1657929600,2022-07-16 00:00:00,HARD/USDT,0.22027,0.23999,0.2122,0.2334,263616.5615,60207.747552582
1657843200,2022-07-15 00:00:00,HARD/USDT,0.21897,0.23005,0.21461,0.21807,208256.331,46490.853917638
1657756800,2022-07-14 00:00:00,HARD/USDT,0.21237,0.25056,0.21132,0.21826,264924.0991,58764.659483125
1657670400,2022-07-13 00:00:00,HARD/USDT,0.198,0.21617,0.19224,0.21218,323369.5699,65904.880248864
1657584000,2022-07-12 00:00:00,HARD/USDT,0.19927,0.21892,0.19328,0.198,220897.5283,44957.098905211
1657497600,2022-07-11 00:00:00,HARD/USDT,0.20545,0.2165,0.19967,0.19967,100724.8675,20862.44710616
1657411200,2022-07-10 00:00:00,HARD/USDT,0.21529,0.21784,0.20102,0.20684,35741.8944,7399.866961693
1657324800,2022-07-09 00:00:00,HARD/USDT,0.20908,0.22799,0.20908,0.21626,168923.8078,36638.650928434
1657238400,2022-07-08 00:00:00,HARD/USDT,0.211,0.21287,0.201,0.20924,90061.4985,18541.101279201
1657152000,2022-07-07 00:00:00,HARD/USDT,0.20273,0.2115,0.192,0.20908,293350.26220127,59337.4068772182252
1657065600,2022-07-06 00:00:00,HARD/USDT,0.189,0.217,0.18736,0.202,184415.57901173,37607.4567945429683
1656979200,2022-07-05 00:00:00,HARD/USDT,0.19947,0.20037,0.18648,0.18965,102280.2129831,19902.3245839564757
1656892800,2022-07-04 00:00:00,HARD/USDT,0.19291,0.20593,0.1901,0.19919,71811.58960106,14071.1995750967997
1656806400,2022-07-03 00:00:00,HARD/USDT,0.19139,0.22499,0.18962,0.19216,361820.40218132,73419.3485083254888
1656720000,2022-07-02 00:00:00,HARD/USDT,0.18137,0.2222,0.18022,0.19141,274558.98706539,53859.8079917014084
1656633600,2022-07-01 00:00:00,HARD/USDT,0.18427,0.18941,0.179,0.18159,74359.78361865,13688.7666265114269
1656547200,2022-06-30 00:00:00,HARD/USDT,0.19061,0.22809,0.17949,0.18505,399495.1557121,80184.8128000882234
1656460800,2022-06-29 00:00:00,HARD/USDT,0.18625,0.19465,0.18249,0.19101,24677.1691254,4611.559659968882
1656374400,2022-06-28 00:00:00,HARD/USDT,0.19182,0.20514,0.18549,0.18563,64084.60626618,12264.3485699427656
1656288000,2022-06-27 00:00:00,HARD/USDT,0.197,0.21493,0.19006,0.19182,122786.42767024,24110.4915696397394
1656201600,2022-06-26 00:00:00,HARD/USDT,0.2005,0.21792,0.19671,0.19734,130077.10879746,26447.9969966753461
1656115200,2022-06-25 00:00:00,HARD/USDT,0.195,0.20773,0.19194,0.19923,81966.34393043,16175.812079463215
1656028800,2022-06-24 00:00:00,HARD/USDT,0.18676,0.19995,0.1861,0.19558,255650.37226227,50178.0806462286917
1655942400,2022-06-23 00:00:00,HARD/USDT,0.17776,0.19178,0.1775,0.18654,43550.01182194,8002.9328660483854
1655856000,2022-06-22 00:00:00,HARD/USDT,0.18199,0.19252,0.17516,0.17784,33356.86195543,5977.0592872588115
1655769600,2022-06-21 00:00:00,HARD/USDT,0.18413,0.19244,0.18087,0.18199,36309.18320372,6780.1603872517249
1655683200,2022-06-20 00:00:00,HARD/USDT,0.17942,0.18975,0.17419,0.18466,62749.32526579,11605.3142935818012
1655596800,2022-06-19 00:00:00,HARD/USDT,0.17001,0.18371,0.1646,0.17998,184417.38050089,32816.3027512438862
1655510400,2022-06-18 00:00:00,HARD/USDT,0.18245,0.18532,0.15968,0.16942,35440.17866531,6042.4710941758762
1655424000,2022-06-17 00:00:00,HARD/USDT,0.17513,0.1936,0.17513,0.18235,53168.0029532,9835.182447958567
1655337600,2022-06-16 00:00:00,HARD/USDT,0.19418,0.19595,0.17447,0.17447,595567.12111465,112806.0258132714285
1655251200,2022-06-15 00:00:00,HARD/USDT,0.18737,0.19435,0.1725,0.19331,2981204.75950407,549348.1972073521362
1655164800,2022-06-14 00:00:00,HARD/USDT,0.18305,0.19271,0.174,0.18752,3001196.45818511,557835.3050208217951
1655078400,2022-06-13 00:00:00,HARD/USDT,0.19927,0.21668,0.17637,0.18305,2996733.48994345,557160.4092171739622
1654992000,2022-06-12 00:00:00,HARD/USDT,0.21536,0.2194,0.19666,0.19984,2803262.14258916,573642.5088846231223
1654905600,2022-06-11 00:00:00,HARD/USDT,0.22747,0.231,0.211,0.21412,2339638.39658521,521458.5694597526168
1654819200,2022-06-10 00:00:00,HARD/USDT,0.23675,0.276,0.22419,0.22752,2659112.60583352,618960.2124783247696
1654732800,2022-06-09 00:00:00,HARD/USDT,0.23922,0.25292,0.23548,0.23672,2323804.02786786,560235.6919463582151
1654646400,2022-06-08 00:00:00,HARD/USDT,0.24659,0.283,0.23807,0.23943,2355262.24657328,600761.067329692917
1654560000,2022-06-07 00:00:00,HARD/USDT,0.23162,0.28,0.22086,0.24792,2882822.99839695,666878.1811366701064
1654473600,2022-06-06 00:00:00,HARD/USDT,0.23023,0.24077,0.22908,0.23167,2387706.08691488,556838.2080589858963
1654387200,2022-06-05 00:00:00,HARD/USDT,0.22744,0.24357,0.22162,0.22994,2527418.57190803,572204.3173431118694
1654300800,2022-06-04 00:00:00,HARD/USDT,0.22465,0.23514,0.22191,0.227,2449824.49954655,554063.6105611291728
1654214400,2022-06-03 00:00:00,HARD/USDT,0.2331,0.2353,0.21992,0.22482,2534101.69238707,573519.1262954017274
1654128000,2022-06-02 00:00:00,HARD/USDT,0.22543,0.23621,0.22292,0.23326,2484167.00083273,569246.1402843429544
1654041600,2022-06-01 00:00:00,HARD/USDT,0.26341,0.26356,0.21868,0.225,2332390.61703621,565738.7700165745695
1653955200,2022-05-31 00:00:00,HARD/USDT,0.25085,0.28634,0.242,0.26346,2348213.20173944,593408.8567128284847
1653868800,2022-05-30 00:00:00,HARD/USDT,0.23672,0.25643,0.23405,0.25108,2324248.74026808,571426.6341770988242
1653782400,2022-05-29 00:00:00,HARD/USDT,0.2258,0.25498,0.22412,0.23672,2456120.07078944,568866.9093732402459
1653696000,2022-05-28 00:00:00,HARD/USDT,0.22203,0.22744,0.22153,0.22465,2419236.53271261,543387.5042166764928
1653609600,2022-05-27 00:00:00,HARD/USDT,0.22547,0.23413,0.21716,0.22207,2464870.34454503,551675.611929698203
1653523200,2022-05-26 00:00:00,HARD/USDT,0.24322,0.25524,0.21887,0.2254,2396827.73591611,563941.0018549431365
1653436800,2022-05-25 00:00:00,HARD/USDT,0.2505,0.28639,0.24155,0.24321,2194443.68636929,542283.2263361051491
1653350400,2022-05-24 00:00:00,HARD/USDT,0.23683,0.3,0.23481,0.25075,3618197.9393306,913152.6157683276082
1653264000,2022-05-23 00:00:00,HARD/USDT,0.24003,0.28166,0.2351,0.23683,2495362.74029671,611559.2591558589501
1653177600,2022-05-22 00:00:00,HARD/USDT,0.24806,0.25679,0.23831,0.24088,2293177.11551771,563573.4886043936213
1653091200,2022-05-21 00:00:00,HARD/USDT,0.26305,0.28208,0.241,0.24807,2279402.72942359,572564.7427790683325
1653004800,2022-05-20 00:00:00,HARD/USDT,0.23654,0.29,0.22018,0.26297,2729250.83738238,679569.7539551277043
1652918400,2022-05-19 00:00:00,HARD/USDT,0.22099,0.24154,0.21617,0.23651,2457645.43957267,558491.1388009472605
1652832000,2022-05-18 00:00:00,HARD/USDT,0.25415,0.26997,0.21607,0.21971,2477385.58552736,586967.6004767362135
1652745600,2022-05-17 00:00:00,HARD/USDT,0.24703,0.295,0.23827,0.25407,2634480.70740899,670183.9740688802541
1652659200,2022-05-16 00:00:00,HARD/USDT,0.31813,0.33917,0.23777,0.24578,1841164.24222405,505094.1255119211757
1652572800,2022-05-15 00:00:00,HARD/USDT,0.16939,0.42522,0.16533,0.31813,4979125.896276,1304299.5928639848519
1652486400,2022-05-14 00:00:00,HARD/USDT,0.16047,0.17321,0.14229,0.16956,3757336.90611467,583584.9333949181815
1652400000,2022-05-13 00:00:00,HARD/USDT,0.13811,0.17121,0.13811,0.16048,3561292.53912475,563363.5379505817432
1652313600,2022-05-12 00:00:00,HARD/USDT,0.16873,0.18004,0.11548,0.13811,3950788.88035808,568488.8126586216184
1652227200,2022-05-11 00:00:00,HARD/USDT,0.2742,0.29207,0.15924,0.16787,2877092.59521967,610418.4112586475142
1652140800,2022-05-10 00:00:00,HARD/USDT,0.28307,0.30408,0.26061,0.27409,1942121.38066174,559146.5899222881755
1652054400,2022-05-09 00:00:00,HARD/USDT,0.32566,0.33186,0.28166,0.28166,1925832.63697924,604230.0812779982424
1651968000,2022-05-08 00:00:00,HARD/USDT,0.3386,0.34058,0.32464,0.32596,1690936.12453706,559541.5493278892311
1651881600,2022-05-07 00:00:00,HARD/USDT,0.35663,0.39434,0.32671,0.33822,1777027.6663427,634414.9074855502055
1651795200,2022-05-06 00:00:00,HARD/USDT,0.36438,0.36593,0.35337,0.35656,1544357.84338772,556096.5975385271163
1651708800,2022-05-05 00:00:00,HARD/USDT,0.39534,0.40372,0.35958,0.36442,1592765.48688345,613756.2914359248505
1651622400,2022-05-04 00:00:00,HARD/USDT,0.37842,0.40309,0.37684,0.39567,1621333.31841547,626109.7020022105717
1651536000,2022-05-03 00:00:00,HARD/USDT,0.43424,0.45927,0.3771,0.37897,1222937.69581841,479275.8618583624455
1651449600,2022-05-02 00:00:00,HARD/USDT,0.3684,0.48649,0.36259,0.43394,2477324.6589464,1004670.9191299606624
1651363200,2022-05-01 00:00:00,HARD/USDT,0.35906,0.38346,0.34889,0.36949,1766905.96142089,636645.2957061855517
1651276800,2022-04-30 00:00:00,HARD/USDT,0.40853,0.40951,0.35614,0.3611,1616857.96328926,614409.6645799137331
1651190400,2022-04-29 00:00:00,HARD/USDT,0.4313,0.43571,0.40747,0.40859,1351716.18767759,566351.5814113777923
1651104000,2022-04-28 00:00:00,HARD/USDT,0.44843,0.45942,0.42783,0.43146,1318591.01004175,582678.8305368377269
1651017600,2022-04-27 00:00:00,HARD/USDT,0.44852,0.50297,0.44177,0.44725,1437905.75032747,651297.4523859441485
1650931200,2022-04-26 00:00:00,HARD/USDT,0.5172,0.51969,0.44418,0.44785,369999.57594123,179392.3772228228595
1650844800,2022-04-25 00:00:00,HARD/USDT,0.493,0.5892,0.45733,0.5174,1929880.54114732,1027144.1726188849689
1650758400,2022-04-24 00:00:00,HARD/USDT,0.51629,0.62011,0.46132,0.49331,2240322.07430395,1204036.8569749644767
1650672000,2022-04-23 00:00:00,HARD/USDT,0.43159,0.60535,0.4296,0.51453,1987136.58221494,1040056.5700193107243
1650585600,2022-04-22 00:00:00,HARD/USDT,0.41152,0.51508,0.40618,0.43083,1433666.57080512,609263.3720886047429
1650499200,2022-04-21 00:00:00,HARD/USDT,0.41915,0.45276,0.40854,0.41268,967738.14015891,423762.0324345222646
1650412800,2022-04-20 00:00:00,HARD/USDT,0.42538,0.43495,0.41498,0.41931,1100122.96810878,471999.705750826924
1650326400,2022-04-19 00:00:00,HARD/USDT,0.41612,0.42844,0.4133,0.42534,1801066.11714872,754480.1461669361101
1650240000,2022-04-18 00:00:00,HARD/USDT,0.41335,0.41899,0.39952,0.41608,1925388.77696561,785915.0577809723003
1650153600,2022-04-17 00:00:00,HARD/USDT,0.42317,0.43371,0.41216,0.41347,1968094.30828282,835890.6792710823562
1650067200,2022-04-16 00:00:00,HARD/USDT,0.42604,0.43012,0.42165,0.42321,1791378.00540733,762753.4721969237727
1649980800,2022-04-15 00:00:00,HARD/USDT,0.42358,0.434,0.4223,0.42639,1822163.72968621,779072.3948334977667
1649894400,2022-04-14 00:00:00,HARD/USDT,0.44009,0.44989,0.4215,0.42357,1797177.60985559,781595.5526433645002
1649808000,2022-04-13 00:00:00,HARD/USDT,0.43584,0.44305,0.42839,0.44004,1825244.62790205,797949.5367515155991
1649721600,2022-04-12 00:00:00,HARD/USDT,0.42203,0.43773,0.41705,0.43567,1882519.57682554,804879.7674817358925
1649635200,2022-04-11 00:00:00,HARD/USDT,0.47276,0.47294,0.42151,0.42205,1838741.32639606,810645.2819032330402
1649548800,2022-04-10 00:00:00,HARD/USDT,0.48423,0.49612,0.47129,0.47274,1624816.32018609,785176.7319822126621
1649462400,2022-04-09 00:00:00,HARD/USDT,0.47953,0.50918,0.4765,0.48431,1645217.21085125,799591.9309443551985
1649376000,2022-04-08 00:00:00,HARD/USDT,0.50762,0.51791,0.47724,0.47947,1580725.47990711,790729.9799312516722
1649289600,2022-04-07 00:00:00,HARD/USDT,0.48818,0.52709,0.4832,0.50768,1667099.14299719,835109.3548447271436
1649203200,2022-04-06 00:00:00,HARD/USDT,0.5423,0.58488,0.48353,0.48818,1578427.57882989,816738.141824376374
1649116800,2022-04-05 00:00:00,HARD/USDT,0.52261,0.63695,0.52141,0.54251,1668295.17407271,911819.5395001573203
1649030400,2022-04-04 00:00:00,HARD/USDT,0.54795,0.54817,0.5023,0.52261,1617324.35085251,851832.7654479222766
1648944000,2022-04-03 00:00:00,HARD/USDT,0.52028,0.56089,0.51455,0.54785,1745781.83707255,941895.8794946185566
1648857600,2022-04-02 00:00:00,HARD/USDT,0.54371,0.5647,0.51737,0.52032,1607660.48888471,873699.2054247163669
1648771200,2022-04-01 00:00:00,HARD/USDT,0.486,0.63565,0.48541,0.54375,2899199.51467241,1615800.2406803612161
1648684800,2022-03-31 00:00:00,HARD/USDT,0.47922,0.51684,0.47514,0.48494,1509935.02788829,741252.1854769444112
1648598400,2022-03-30 00:00:00,HARD/USDT,0.46762,0.48328,0.4592,0.47936,1743864.58278528,825913.3502777211814
1648512000,2022-03-29 00:00:00,HARD/USDT,0.47202,0.4911,0.46349,0.46759,1696162.39073342,807076.3451016218632
1648425600,2022-03-28 00:00:00,HARD/USDT,0.46554,0.496,0.45956,0.47204,1991077.32052226,952585.3582936573577
1648339200,2022-03-27 00:00:00,HARD/USDT,0.44752,0.47004,0.44408,0.46552,1705385.10165043,773891.7048101458811
1648252800,2022-03-26 00:00:00,HARD/USDT,0.43646,0.45342,0.43561,0.44713,1577424.42297963,698115.0394332255689
1648166400,2022-03-25 00:00:00,HARD/USDT,0.43725,0.45019,0.43561,0.43647,2142932.88699754,943209.9536969137815
1648080000,2022-03-24 00:00:00,HARD/USDT,0.43317,0.44264,0.42984,0.4384,1594040.03780524,694639.3249554702866
1647993600,2022-03-23 00:00:00,HARD/USDT,0.44029,0.44102,0.42572,0.43317,1892459.27342252,815000.813221043869
1647907200,2022-03-22 00:00:00,HARD/USDT,0.43803,0.44756,0.43625,0.4403,1647294.13218386,727388.2178885467401
1647820800,2022-03-21 00:00:00,HARD/USDT,0.42695,0.485,0.42228,0.43802,2032874.40909327,891839.8891428037002
1647734400,2022-03-20 00:00:00,HARD/USDT,0.41557,0.45692,0.41201,0.42696,2141888.76459416,909911.0647066310539
1647648000,2022-03-19 00:00:00,HARD/USDT,0.40454,0.4247,0.3999,0.41561,486908.49030413,201955.6805924420046
1647561600,2022-03-18 00:00:00,HARD/USDT,0.39876,0.41279,0.38551,0.4044,273799.0251834,108110.0275541806876
1647475200,2022-03-17 00:00:00,HARD/USDT,0.39219,0.41201,0.39091,0.39875,1996103.42879918,793130.0962409623154
1647388800,2022-03-16 00:00:00,HARD/USDT,0.3866,0.39821,0.38357,0.39218,1979570.3424946,772636.761341222249
1647302400,2022-03-15 00:00:00,HARD/USDT,0.39236,0.42999,0.37871,0.38662,1881986.68484898,730659.6983235114366
1647216000,2022-03-14 00:00:00,HARD/USDT,0.3999,0.446,0.38161,0.3905,1903315.18521564,753527.3400556069565
1647129600,2022-03-13 00:00:00,HARD/USDT,0.42518,0.46352,0.39999,0.39999,155664.17795019,66979.3170860240739
1647043200,2022-03-12 00:00:00,HARD/USDT,0.41191,0.43904,0.40478,0.42529,30202.71355595,12871.2850210503237
1646956800,2022-03-11 00:00:00,HARD/USDT,0.41324,0.43292,0.38784,0.41527,24610.30795316,9791.6580324979724
1646870400,2022-03-10 00:00:00,HARD/USDT,0.42849,0.44009,0.40331,0.41022,11629.78709777,4793.9732858314065
1646784000,2022-03-09 00:00:00,HARD/USDT,0.41888,0.44193,0.41505,0.42849,34900.13406787,14983.4806037531547
1646697600,2022-03-08 00:00:00,HARD/USDT,0.42664,0.44462,0.4095,0.41888,39477.26326201,16799.0200575251829
1646611200,2022-03-07 00:00:00,HARD/USDT,0.43828,0.45828,0.42664,0.4277,35116.87443793,15368.4621675661155
1646524800,2022-03-06 00:00:00,HARD/USDT,0.46871,0.47218,0.43684,0.43882,84101.35270894,38313.1793571922323
1646438400,2022-03-05 00:00:00,HARD/USDT,0.44702,0.516,0.43828,0.4694,194854.33005295,93108.8124936845391
1646352000,2022-03-04 00:00:00,HARD/USDT,0.48419,0.5137,0.44666,0.44994,103934.33195035,49519.49906657592
1646265600,2022-03-03 00:00:00,HARD/USDT,0.5047,0.53409,0.47327,0.48352,157184.65714693,80252.1880864426156
1646179200,2022-03-02 00:00:00,HARD/USDT,0.49,0.51998,0.48425,0.50486,59717.08968539,29755.3960324561688
1646092800,2022-03-01 00:00:00,HARD/USDT,0.48741,0.50132,0.48041,0.49,33539.34180781,16583.6074574113057
1646006400,2022-02-28 00:00:00,HARD/USDT,0.44604,0.49198,0.44168,0.48484,6597.19752227,3112.8106252277417
1645920000,2022-02-27 00:00:00,HARD/USDT,0.47235,0.49198,0.44122,0.444,13874.3153633,6386.790390892631
1645833600,2022-02-26 00:00:00,HARD/USDT,0.46932,0.49198,0.46661,0.4749,23761.99100639,11309.096940658526
1645747200,2022-02-25 00:00:00,HARD/USDT,0.44945,0.47565,0.44518,0.46869,23511.36871759,10696.5144120343999
1645660800,2022-02-24 00:00:00,HARD/USDT,0.47911,0.4824,0.39794,0.45215,76974.21017745,33246.9382497761779
1645574400,2022-02-23 00:00:00,HARD/USDT,0.49205,0.52631,0.47893,0.47893,22822.19179521,11595.6062594819054
1645488000,2022-02-22 00:00:00,HARD/USDT,0.48749,0.4929,0.46176,0.4913,18997.24073349,9015.0674194781
1645401600,2022-02-21 00:00:00,HARD/USDT,0.5281,0.56537,0.48817,0.49,52522.60300499,27740.7371567965944
1645315200,2022-02-20 00:00:00,HARD/USDT,0.56896,0.57,0.52,0.52948,53518.21547299,29268.336965803815
1645228800,2022-02-19 00:00:00,HARD/USDT,0.55789,0.59586,0.55743,0.5681,38888.51373669,22402.5934415008437
1645142400,2022-02-18 00:00:00,HARD/USDT,0.56903,0.60302,0.55465,0.56149,85799.55483835,49589.0489261958735
1645056000,2022-02-17 00:00:00,HARD/USDT,0.63487,0.652,0.56456,0.57281,45940.94762048,28313.0772897349006
1644969600,2022-02-16 00:00:00,HARD/USDT,0.61723,0.66208,0.60655,0.63057,112343.1967052,71405.21409288391
1644883200,2022-02-15 00:00:00,HARD/USDT,0.58632,0.63133,0.58239,0.61723,33789.5489758,20679.9128595400025
1644796800,2022-02-14 00:00:00,HARD/USDT,0.58458,0.58992,0.57292,0.58527,8707.78828211,5047.8807015912985
1644710400,2022-02-13 00:00:00,HARD/USDT,0.598,0.63474,0.57678,0.5856,39478.53423915,23476.9900340818131
1644624000,2022-02-12 00:00:00,HARD/USDT,0.5925,0.60702,0.58451,0.59721,34408.0865625,20434.6194496170365
1644537600,2022-02-11 00:00:00,HARD/USDT,0.62926,0.65168,0.58632,0.593,36032.2978398,22586.1267329355532
1644451200,2022-02-10 00:00:00,HARD/USDT,0.65202,0.67893,0.61863,0.63007,99993.51866032,64647.752118064271
1644364800,2022-02-09 00:00:00,HARD/USDT,0.63137,0.68481,0.61999,0.65104,53933.16047317,35473.7699500659759
1644278400,2022-02-08 00:00:00,HARD/USDT,0.64859,0.66208,0.61236,0.6299,83230.10337172,52715.1532080987885
1644192000,2022-02-07 00:00:00,HARD/USDT,0.64246,0.66,0.6128,0.65077,114396.28140945,73916.5910273443451
1644105600,2022-02-06 00:00:00,HARD/USDT,0.59849,0.6999,0.59849,0.64246,504701.57815834,331655.8917548882365
1644019200,2022-02-05 00:00:00,HARD/USDT,0.58023,0.67348,0.54054,0.60222,178703.82793008,107036.8999131973025
