https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume EDG,Volume USDT
1662076800,2022-09-02 00:00:00,EDG/USDT,0.001286,0.00138,0.001254,0.001308,68836452.2673,90017.221519883
1661990400,2022-09-01 00:00:00,EDG/USDT,0.001283,0.001356,0.001254,0.001287,23311410.3314,30552.1518615894
1661904000,2022-08-31 00:00:00,EDG/USDT,0.001302,0.00138,0.00125,0.001283,19909327.4271,26248.9611002984
1661817600,2022-08-30 00:00:00,EDG/USDT,0.001209,0.00143,0.001196,0.001303,35553324.9301,46946.5236312335
1661731200,2022-08-29 00:00:00,EDG/USDT,0.00118,0.001244,0.001156,0.00121,2994131.4592,3595.4214271342
1661644800,2022-08-28 00:00:00,EDG/USDT,0.001234,0.001244,0.001171,0.00118,5049790.4257,6192.7935443722
1661558400,2022-08-27 00:00:00,EDG/USDT,0.001267,0.001338,0.00121,0.001237,8612338.1906,10875.2799094614
1661472000,2022-08-26 00:00:00,EDG/USDT,0.001427,0.00147,0.00125,0.001267,8347294.7874,11398.0708342882
1661385600,2022-08-25 00:00:00,EDG/USDT,0.001438,0.001497,0.001411,0.001427,7533490.2353,10976.2218523561
1661299200,2022-08-24 00:00:00,EDG/USDT,0.001509,0.001565,0.0014,0.001439,20623784.594,30329.7035558025
1661212800,2022-08-23 00:00:00,EDG/USDT,0.001498,0.001623,0.001442,0.001496,23801254.1697,35529.8088862812
1661126400,2022-08-22 00:00:00,EDG/USDT,0.001427,0.001674,0.001367,0.001498,84310259.1722,131178.8086631428
1661040000,2022-08-21 00:00:00,EDG/USDT,0.001428,0.001455,0.001374,0.001439,4778839.3894,6693.4569531332
1660953600,2022-08-20 00:00:00,EDG/USDT,0.00141,0.001529,0.001372,0.001441,15098932.9339,21921.9613150299
1660867200,2022-08-19 00:00:00,EDG/USDT,0.001429,0.001496,0.001395,0.001421,11962103.28,17110.1690454053
1660780800,2022-08-18 00:00:00,EDG/USDT,0.001468,0.001599,0.001426,0.001426,26680619.4419,40375.2212336196
1660694400,2022-08-17 00:00:00,EDG/USDT,0.001433,0.001529,0.001426,0.001468,12977729.3767,19102.1147704152
1660608000,2022-08-16 00:00:00,EDG/USDT,0.001479,0.001488,0.00141,0.001434,5762921.1822,8377.4349963017
1660521600,2022-08-15 00:00:00,EDG/USDT,0.001492,0.001529,0.001401,0.001479,9861220.9548,14331.0256572869
1660435200,2022-08-14 00:00:00,EDG/USDT,0.001511,0.001571,0.001462,0.001479,12619565.9079,19227.9895413481
1660348800,2022-08-13 00:00:00,EDG/USDT,0.001525,0.001558,0.001482,0.001511,6594557.0846,10070.2220493635
1660262400,2022-08-12 00:00:00,EDG/USDT,0.00161,0.001674,0.0014,0.001539,29816691.21366079,44527.4218465276692
1660176000,2022-08-11 00:00:00,EDG/USDT,0.001601,0.001654,0.00152,0.00161,9649665.9672,15239.2154854086
1660089600,2022-08-10 00:00:00,EDG/USDT,0.001516,0.001678,0.00145,0.001606,29468326.5145,46033.4775609519
1660003200,2022-08-09 00:00:00,EDG/USDT,0.001751,0.001912,0.001393,0.001529,58276845.3998,89719.16172961
1659916800,2022-08-08 00:00:00,EDG/USDT,0.001813,0.001912,0.001706,0.00175,10767278.5888,19323.4655607278
1659830400,2022-08-07 00:00:00,EDG/USDT,0.001721,0.002137,0.001651,0.001811,46321746.3207,88287.3717005346
1659744000,2022-08-06 00:00:00,EDG/USDT,0.001602,0.001989,0.001588,0.001723,37701097.3137,66148.1517776256
1659657600,2022-08-05 00:00:00,EDG/USDT,0.00156,0.0023,0.001521,0.001617,102983762.19218753,190513.01684722147258
1659571200,2022-08-04 00:00:00,EDG/USDT,0.00148,0.002079,0.001452,0.001561,90434718.48490822,157503.27233865460192
1659484800,2022-08-03 00:00:00,EDG/USDT,0.001476,0.001576,0.001427,0.00148,7907514.0716,11771.2383962837
1659398400,2022-08-02 00:00:00,EDG/USDT,0.0015,0.00151,0.001422,0.001483,6170775.0017,9054.2989554569
1659312000,2022-08-01 00:00:00,EDG/USDT,0.001549,0.001557,0.001456,0.001511,3983227.2525,6021.5309891401
1659225600,2022-07-31 00:00:00,EDG/USDT,0.001511,0.001588,0.00147,0.00155,9740944.4353,14889.9150296601
1659139200,2022-07-30 00:00:00,EDG/USDT,0.001472,0.001589,0.001399,0.001513,13585585.575,20066.7702773553
1659052800,2022-07-29 00:00:00,EDG/USDT,0.001553,0.001598,0.001443,0.001472,11108448.7086,17018.5091978994
1658966400,2022-07-28 00:00:00,EDG/USDT,0.001455,0.001621,0.001426,0.001549,12906355.1482,19511.5072712454
1658880000,2022-07-27 00:00:00,EDG/USDT,0.001419,0.001489,0.001393,0.001446,9706667.5307,14085.3805243889
1658793600,2022-07-26 00:00:00,EDG/USDT,0.001401,0.001468,0.00137,0.00142,3674386.4472,5202.9157479757
1658707200,2022-07-25 00:00:00,EDG/USDT,0.001495,0.001551,0.001369,0.001393,22931001.1113,33918.4898061472
1658620800,2022-07-24 00:00:00,EDG/USDT,0.001503,0.00165,0.001482,0.001495,25416883.9746,38969.648296378
1658534400,2022-07-23 00:00:00,EDG/USDT,0.001526,0.001699,0.001446,0.0015,27688515.0679,42850.0901795665
1658448000,2022-07-22 00:00:00,EDG/USDT,0.00158,0.001607,0.001351,0.001526,36813911.3113,53920.3208074042
1658361600,2022-07-21 00:00:00,EDG/USDT,0.001576,0.001607,0.001484,0.001578,6172492.6372,9433.3260824838
1658275200,2022-07-20 00:00:00,EDG/USDT,0.001605,0.00169,0.001551,0.001576,6737383.2448,10844.0861524308
1658188800,2022-07-19 00:00:00,EDG/USDT,0.001544,0.001678,0.001465,0.001603,37535013.9852,58711.4252197643
1658102400,2022-07-18 00:00:00,EDG/USDT,0.001653,0.001709,0.00149,0.001543,18247245.024,28348.6518162332
1658016000,2022-07-17 00:00:00,EDG/USDT,0.00164,0.001745,0.001628,0.00164,5940184.5969,9930.4334832258
1657929600,2022-07-16 00:00:00,EDG/USDT,0.001635,0.001669,0.001536,0.001637,5814649.4842,9344.3442555173
1657843200,2022-07-15 00:00:00,EDG/USDT,0.001539,0.001654,0.001461,0.001618,6721941.4125,10647.7519482947
1657756800,2022-07-14 00:00:00,EDG/USDT,0.001518,0.001623,0.001447,0.001533,4337774.2222,6717.3375419522
1657670400,2022-07-13 00:00:00,EDG/USDT,0.00146,0.00156,0.001372,0.001528,12366649.771,17597.3218918746
1657584000,2022-07-12 00:00:00,EDG/USDT,0.001472,0.001511,0.001404,0.00146,8776209.5228,12768.764381917
1657497600,2022-07-11 00:00:00,EDG/USDT,0.001584,0.001584,0.001472,0.001483,7660350.7887,11648.794188853
1657411200,2022-07-10 00:00:00,EDG/USDT,0.001631,0.001632,0.001581,0.001584,4358860.2217,7050.5514729026
1657324800,2022-07-09 00:00:00,EDG/USDT,0.001721,0.001765,0.001551,0.001632,12200671.1209,19790.714324071
1657238400,2022-07-08 00:00:00,EDG/USDT,0.001765,0.00178,0.00158,0.001704,9587332.8315,16247.4841484168
1657152000,2022-07-07 00:00:00,EDG/USDT,0.001761,0.001856,0.001693,0.001765,3098479.70577855,5452.37155913273273
1657065600,2022-07-06 00:00:00,EDG/USDT,0.001735,0.001846,0.001701,0.001761,9553167.54156655,16903.94068801087775
1656979200,2022-07-05 00:00:00,EDG/USDT,0.001753,0.001798,0.001696,0.001752,7574097.18423733,13200.49261293339774
1656892800,2022-07-04 00:00:00,EDG/USDT,0.001638,0.001817,0.001573,0.00174,5532598.69064742,9199.07504181694325
1656806400,2022-07-03 00:00:00,EDG/USDT,0.00161,0.001679,0.001526,0.001656,5058307.61616568,8125.55001218645674
1656720000,2022-07-02 00:00:00,EDG/USDT,0.001597,0.001642,0.00151,0.001615,13985725.03466353,22103.9019957907615
1656633600,2022-07-01 00:00:00,EDG/USDT,0.001675,0.001718,0.001565,0.001594,11801537.75120044,19268.71865644909552
1656547200,2022-06-30 00:00:00,EDG/USDT,0.001837,0.001864,0.001635,0.001679,16532029.19161857,28495.38063718296768
1656460800,2022-06-29 00:00:00,EDG/USDT,0.001755,0.002149,0.001602,0.001837,30670846.07348945,55910.61638999399826
1656374400,2022-06-28 00:00:00,EDG/USDT,0.001617,0.002186,0.001581,0.001751,61875637.90210212,113732.36142371382614
1656288000,2022-06-27 00:00:00,EDG/USDT,0.001619,0.001689,0.00153,0.001617,8260766.58713426,13195.82455081658948
1656201600,2022-06-26 00:00:00,EDG/USDT,0.001615,0.001723,0.001535,0.001621,14074569.94680536,22976.16455085592229
1656115200,2022-06-25 00:00:00,EDG/USDT,0.001642,0.001675,0.001511,0.001605,13014010.55968381,20427.6763577965277
1656028800,2022-06-24 00:00:00,EDG/USDT,0.001763,0.00177,0.001453,0.001648,23466097.44263994,37790.47134955444133
1655942400,2022-06-23 00:00:00,EDG/USDT,0.001752,0.001792,0.001644,0.00175,6142097.02268596,10549.57603221164637
1655856000,2022-06-22 00:00:00,EDG/USDT,0.001797,0.001808,0.001711,0.00175,6287060.12457247,11119.27380593695971
1655769600,2022-06-21 00:00:00,EDG/USDT,0.001763,0.00188,0.001743,0.001777,11510295.19642661,20616.55095241254372
1655683200,2022-06-20 00:00:00,EDG/USDT,0.001821,0.00188,0.001744,0.001773,15441931.55242755,27884.67125732040424
1655596800,2022-06-19 00:00:00,EDG/USDT,0.001789,0.001921,0.001743,0.001836,18058328.84192631,33102.26586119498119
1655510400,2022-06-18 00:00:00,EDG/USDT,0.001834,0.0024,0.0017,0.001789,50702871.81770213,101211.07061731159343
1655424000,2022-06-17 00:00:00,EDG/USDT,0.002075,0.002099,0.001789,0.001833,23485853.31168931,45788.62882472263305
1655337600,2022-06-16 00:00:00,EDG/USDT,0.002281,0.002284,0.001844,0.002075,27581274.58465185,55851.45727795061779
1655251200,2022-06-15 00:00:00,EDG/USDT,0.002124,0.002298,0.001939,0.00226,11154202.60993529,23484.83965185672844
1655164800,2022-06-14 00:00:00,EDG/USDT,0.001885,0.002777,0.001746,0.002103,40830828.65515968,94976.02966728374582
1655078400,2022-06-13 00:00:00,EDG/USDT,0.002016,0.002039,0.001758,0.001885,19742237.66548071,37785.30935234489684
1654992000,2022-06-12 00:00:00,EDG/USDT,0.002231,0.002239,0.002019,0.002019,13746545.97909061,29382.74580471607623
1654905600,2022-06-11 00:00:00,EDG/USDT,0.002251,0.002452,0.002208,0.002224,13715643.92244697,31441.65251195848343
1654819200,2022-06-10 00:00:00,EDG/USDT,0.002334,0.002834,0.002232,0.002251,25861098.7698172,64220.66960120799019
1654732800,2022-06-09 00:00:00,EDG/USDT,0.002239,0.002555,0.002172,0.002331,25283414.10935594,59042.21855216175546
1654646400,2022-06-08 00:00:00,EDG/USDT,0.002405,0.002415,0.002211,0.002244,12268262.16624982,28257.87286107224728
1654560000,2022-06-07 00:00:00,EDG/USDT,0.002307,0.002489,0.002211,0.002402,28306114.4434135,64953.39500725500048
1654473600,2022-06-06 00:00:00,EDG/USDT,0.002597,0.002796,0.002268,0.002309,46735283.45485706,116455.79143602467921
1654387200,2022-06-05 00:00:00,EDG/USDT,0.002299,0.0045,0.00229,0.002607,244011523.85994031,769650.04905095870849
1654300800,2022-06-04 00:00:00,EDG/USDT,0.002174,0.002364,0.002106,0.00231,27883343.44787067,62974.86788405280115
1654214400,2022-06-03 00:00:00,EDG/USDT,0.002187,0.002439,0.00214,0.002156,24428862.46363414,55129.43261500952779
1654128000,2022-06-02 00:00:00,EDG/USDT,0.002073,0.002689,0.002049,0.002181,70806357.42105572,166097.59819322616929
1654041600,2022-06-01 00:00:00,EDG/USDT,0.001979,0.002507,0.00194,0.002073,51524526.20518413,112808.65971654257407
1653955200,2022-05-31 00:00:00,EDG/USDT,0.002151,0.002204,0.00194,0.001998,24154919.18598712,50037.27955251469364
1653868800,2022-05-30 00:00:00,EDG/USDT,0.001938,0.002499,0.001935,0.002148,32950197.04067313,71742.3128961349128
1653782400,2022-05-29 00:00:00,EDG/USDT,0.002036,0.002056,0.0019,0.001938,14204514.75283415,28199.67952535850225
1653696000,2022-05-28 00:00:00,EDG/USDT,0.001957,0.002196,0.00187,0.002034,9298213.07801702,18290.08184666432636
1653609600,2022-05-27 00:00:00,EDG/USDT,0.002172,0.002172,0.001955,0.001959,19422520.12845422,39434.96218163684124
1653523200,2022-05-26 00:00:00,EDG/USDT,0.002309,0.002329,0.00209,0.002172,25534586.98139695,56566.11428215856412
1653436800,2022-05-25 00:00:00,EDG/USDT,0.002292,0.002427,0.002245,0.002308,31320570.74389531,73032.93356986734668
1653350400,2022-05-24 00:00:00,EDG/USDT,0.002638,0.002658,0.002192,0.002236,22382460.21090175,54444.65376016849104
1653264000,2022-05-23 00:00:00,EDG/USDT,0.00266,0.002815,0.002601,0.00263,10738633.67202682,28945.90409637413478
1653177600,2022-05-22 00:00:00,EDG/USDT,0.002693,0.002742,0.002642,0.00266,6380738.25873777,17186.95923638012234
1653091200,2022-05-21 00:00:00,EDG/USDT,0.002824,0.002843,0.002599,0.002688,11230980.23759974,30937.48431028629058
1653004800,2022-05-20 00:00:00,EDG/USDT,0.002959,0.002976,0.002815,0.002822,7434778.63182045,21504.74699759109048
1652918400,2022-05-19 00:00:00,EDG/USDT,0.002877,0.003068,0.002815,0.002962,11634428.92055797,33646.12042835548604
1652832000,2022-05-18 00:00:00,EDG/USDT,0.003221,0.003253,0.002853,0.002886,13243404.97734176,40434.18897651427558
1652745600,2022-05-17 00:00:00,EDG/USDT,0.002601,0.003392,0.002563,0.003232,17311146.90933799,51239.53754709705138
1652659200,2022-05-16 00:00:00,EDG/USDT,0.002596,0.002682,0.002509,0.002601,14616059.26189227,37939.48250498801999
1652572800,2022-05-15 00:00:00,EDG/USDT,0.002471,0.002737,0.002402,0.002594,9595258.95720276,24368.80530848258974
1652486400,2022-05-14 00:00:00,EDG/USDT,0.002515,0.002532,0.002167,0.002472,18594569.11653115,44612.80649018120406
1652400000,2022-05-13 00:00:00,EDG/USDT,0.002048,0.002756,0.001998,0.002512,29653090.34792608,69704.22018673546649
1652313600,2022-05-12 00:00:00,EDG/USDT,0.002464,0.002858,0.001966,0.002048,37675177.62053239,85944.84424516562365
1652227200,2022-05-11 00:00:00,EDG/USDT,0.003767,0.003904,0.002296,0.002464,52959026.27066693,162185.91685789390712
1652140800,2022-05-10 00:00:00,EDG/USDT,0.003085,0.0042,0.002935,0.003767,63286962.3849654,227038.14189037687854
1652054400,2022-05-09 00:00:00,EDG/USDT,0.003728,0.003749,0.00305,0.003062,35345768.73628112,116531.42748717096821
1651968000,2022-05-08 00:00:00,EDG/USDT,0.005346,0.005491,0.003648,0.003735,154311898.75314644,650424.14559675023136
1651881600,2022-05-07 00:00:00,EDG/USDT,0.003294,0.0075,0.003264,0.005319,173583714.6064052,951421.52577521496902
1651795200,2022-05-06 00:00:00,EDG/USDT,0.003368,0.00341,0.003245,0.003294,6090244.39304694,20173.23327049724328
1651708800,2022-05-05 00:00:00,EDG/USDT,0.003881,0.003881,0.003369,0.003369,10262782.95986709,36917.71516900998138
1651622400,2022-05-04 00:00:00,EDG/USDT,0.003348,0.00402,0.003348,0.003902,21358555.00429011,77816.84129563358326
1651536000,2022-05-03 00:00:00,EDG/USDT,0.003681,0.003699,0.00315,0.003348,9539311.07242529,32391.1211310592489
1651449600,2022-05-02 00:00:00,EDG/USDT,0.003438,0.004117,0.003405,0.003705,17231388.21869029,64797.00777343675222
1651363200,2022-05-01 00:00:00,EDG/USDT,0.003344,0.003455,0.003274,0.003455,3968776.47194102,13387.83354098001973
1651276800,2022-04-30 00:00:00,EDG/USDT,0.003627,0.003632,0.003308,0.00337,4479181.6044324,15536.13748387210984
1651190400,2022-04-29 00:00:00,EDG/USDT,0.003792,0.003823,0.003587,0.0036,2748282.93128255,10058.10777355168312
1651104000,2022-04-28 00:00:00,EDG/USDT,0.003824,0.003993,0.003717,0.003811,5133891.09064741,19686.59298119083182
1651017600,2022-04-27 00:00:00,EDG/USDT,0.003776,0.003993,0.003598,0.003856,8800064.46045206,32973.27058230505653
1650931200,2022-04-26 00:00:00,EDG/USDT,0.004046,0.004181,0.003664,0.00377,7717004.5740023,30126.14367934467796
1650844800,2022-04-25 00:00:00,EDG/USDT,0.004293,0.004334,0.003769,0.004047,13290618.23738014,53465.19309766434571
1650758400,2022-04-24 00:00:00,EDG/USDT,0.004072,0.00541,0.004041,0.004269,67299072.749368,325420.30419434032755
1650672000,2022-04-23 00:00:00,EDG/USDT,0.004463,0.004471,0.003747,0.004071,16965815.23924341,68453.82988445269502
1650585600,2022-04-22 00:00:00,EDG/USDT,0.004648,0.004729,0.004361,0.004463,7561566.49012685,34220.75725874649482
1650499200,2022-04-21 00:00:00,EDG/USDT,0.004694,0.00483,0.004626,0.004669,7746357.16944352,36643.75348191160612
1650412800,2022-04-20 00:00:00,EDG/USDT,0.004739,0.004763,0.004564,0.004694,9838664.51839775,45769.4998961397632
1650326400,2022-04-19 00:00:00,EDG/USDT,0.004886,0.00494,0.00444,0.004739,23368598.23922448,109627.26202997336236
1650240000,2022-04-18 00:00:00,EDG/USDT,0.004853,0.005599,0.004629,0.004884,30867258.23593833,155264.60150654272025
1650153600,2022-04-17 00:00:00,EDG/USDT,0.004813,0.004945,0.004666,0.004847,8755240.84601061,41941.78405332781492
1650067200,2022-04-16 00:00:00,EDG/USDT,0.004701,0.004883,0.004675,0.004813,8797387.55392929,41942.72960438570525
1649980800,2022-04-15 00:00:00,EDG/USDT,0.004624,0.004746,0.004624,0.004701,7036232.9118752,32922.24777144419307
1649894400,2022-04-14 00:00:00,EDG/USDT,0.005331,0.005461,0.004583,0.004624,16675063.79091152,83043.39341130270464
1649808000,2022-04-13 00:00:00,EDG/USDT,0.004765,0.005394,0.00475,0.005331,10934725.24125455,54512.24263154046372
1649721600,2022-04-12 00:00:00,EDG/USDT,0.004711,0.004948,0.004674,0.004763,16472090.94235367,78771.17925441572141
1649635200,2022-04-11 00:00:00,EDG/USDT,0.004968,0.00614,0.004459,0.004711,47077514.26725454,245973.82124145898007
1649548800,2022-04-10 00:00:00,EDG/USDT,0.004837,0.005092,0.004804,0.004951,11218738.0421727,55308.00823794858349
1649462400,2022-04-09 00:00:00,EDG/USDT,0.004851,0.005103,0.004712,0.004837,14212948.94525826,69031.43109441949836
1649376000,2022-04-08 00:00:00,EDG/USDT,0.00508,0.0052,0.004818,0.004867,13265520.3805242,67109.88915565963611
1649289600,2022-04-07 00:00:00,EDG/USDT,0.005389,0.005389,0.004938,0.00508,12085365.36203768,62574.91462131750042
1649203200,2022-04-06 00:00:00,EDG/USDT,0.005673,0.005673,0.005352,0.005368,7613770.2231721,41536.31161778999797
1649116800,2022-04-05 00:00:00,EDG/USDT,0.005681,0.005944,0.005579,0.005675,13870360.45013355,79497.66821182930795
1649030400,2022-04-04 00:00:00,EDG/USDT,0.006452,0.006564,0.00548,0.005697,19726030.0151286,117292.91572719175028
1648944000,2022-04-03 00:00:00,EDG/USDT,0.006522,0.00734,0.005966,0.006467,64542252.79436361,420886.04965178753729
1648857600,2022-04-02 00:00:00,EDG/USDT,0.005123,0.007378,0.005092,0.006512,100772415.0504252,646689.00570542023566
1648771200,2022-04-01 00:00:00,EDG/USDT,0.005275,0.005332,0.004982,0.005123,20860589.67200959,108336.66687997701924
1648684800,2022-03-31 00:00:00,EDG/USDT,0.005576,0.005589,0.00515,0.005278,18006659.19279701,97123.12999588111512
1648598400,2022-03-30 00:00:00,EDG/USDT,0.006108,0.006177,0.005512,0.005567,22476479.82338634,130672.50348080945734
1648512000,2022-03-29 00:00:00,EDG/USDT,0.006284,0.006598,0.005856,0.006088,35302024.82777752,219584.9741764488791
1648425600,2022-03-28 00:00:00,EDG/USDT,0.005989,0.007908,0.005864,0.006252,85732554.51076568,569745.31068264870218
1648339200,2022-03-27 00:00:00,EDG/USDT,0.006479,0.006987,0.005721,0.005989,71573059.52569576,449913.13198942131582
1648252800,2022-03-26 00:00:00,EDG/USDT,0.006874,0.0083,0.006102,0.006479,123944062.80383687,892949.8561611209219
1648166400,2022-03-25 00:00:00,EDG/USDT,0.007579,0.013,0.006102,0.00684,665278876.66433151,6443907.33949530104746
1648080000,2022-03-24 00:00:00,EDG/USDT,0.003406,0.015,0.003244,0.007578,457341432.23806702,3259374.99081482812333
1647993600,2022-03-23 00:00:00,EDG/USDT,0.003351,0.00361,0.00324,0.003406,12273554.55019075,41814.54779466648824
1647907200,2022-03-22 00:00:00,EDG/USDT,0.003189,0.003433,0.003106,0.003357,10920366.04689713,35952.20332486650029
1647820800,2022-03-21 00:00:00,EDG/USDT,0.003133,0.003193,0.003086,0.003181,5096538.66328896,16004.33474208038707
1647734400,2022-03-20 00:00:00,EDG/USDT,0.003153,0.003222,0.003058,0.003137,13267110.40475886,41776.49608001185151
1647648000,2022-03-19 00:00:00,EDG/USDT,0.003073,0.003199,0.003073,0.003159,4103172.90352553,12773.9434499236882
1647561600,2022-03-18 00:00:00,EDG/USDT,0.003176,0.003182,0.003001,0.003073,3997050.48334282,12255.59636405743848
1647475200,2022-03-17 00:00:00,EDG/USDT,0.00307,0.003399,0.003046,0.003164,6959488.58792918,21891.32861843442018
1647388800,2022-03-16 00:00:00,EDG/USDT,0.003041,0.003111,0.002924,0.003066,4324301.12487636,13099.84196204788658
1647302400,2022-03-15 00:00:00,EDG/USDT,0.003056,0.003067,0.002896,0.003046,6387825.80165811,19164.53492682887028
1647216000,2022-03-14 00:00:00,EDG/USDT,0.002994,0.003082,0.002939,0.00304,4304555.12444404,13060.39904668665484
1647129600,2022-03-13 00:00:00,EDG/USDT,0.003008,0.003082,0.002994,0.002995,4256316.76043857,12911.29908577487007
1647043200,2022-03-12 00:00:00,EDG/USDT,0.003082,0.003132,0.003,0.003008,3728528.00849237,11339.86266006989235
1646956800,2022-03-11 00:00:00,EDG/USDT,0.003203,0.003222,0.00307,0.00308,5894572.01807993,18484.48700196075057
1646870400,2022-03-10 00:00:00,EDG/USDT,0.003409,0.003598,0.00307,0.003207,10192869.35042906,33278.54600530503177
1646784000,2022-03-09 00:00:00,EDG/USDT,0.003275,0.003781,0.003225,0.003401,14048775.13329294,47292.92845232718066
1646697600,2022-03-08 00:00:00,EDG/USDT,0.003471,0.003631,0.003201,0.00325,8720266.77847962,30060.56647891105125
1646611200,2022-03-07 00:00:00,EDG/USDT,0.003107,0.003891,0.003025,0.003449,19875756.27464671,67871.88199814728616
1646524800,2022-03-06 00:00:00,EDG/USDT,0.003169,0.003252,0.003032,0.003116,7562963.13458239,23815.61171457910847
1646438400,2022-03-05 00:00:00,EDG/USDT,0.003185,0.003457,0.003118,0.003169,8903436.31931785,28802.86539379918825
1646352000,2022-03-04 00:00:00,EDG/USDT,0.003512,0.003525,0.003169,0.003185,6839334.49220465,23378.84128786560947
1646265600,2022-03-03 00:00:00,EDG/USDT,0.00355,0.003905,0.003497,0.0035,9368900.90413174,34234.3479283583807
1646179200,2022-03-02 00:00:00,EDG/USDT,0.003941,0.003941,0.003385,0.00355,26718397.89637864,95390.72702281545231
1646092800,2022-03-01 00:00:00,EDG/USDT,0.003789,0.004053,0.003739,0.003919,9366234.54817811,36350.14723497325108
1646006400,2022-02-28 00:00:00,EDG/USDT,0.003685,0.003917,0.003586,0.003799,14759204.59072998,55611.76968577013193
1645920000,2022-02-27 00:00:00,EDG/USDT,0.003832,0.003838,0.003608,0.003693,5135168.6524668,19021.49292290358191
1645833600,2022-02-26 00:00:00,EDG/USDT,0.003939,0.004044,0.003751,0.003826,7382044.75259414,28623.52360079596065
1645747200,2022-02-25 00:00:00,EDG/USDT,0.004049,0.004209,0.003912,0.003939,4757861.21145145,19314.9335711550752
1645660800,2022-02-24 00:00:00,EDG/USDT,0.004058,0.004101,0.003608,0.004061,10619680.6920184,41326.95771837588557
1645574400,2022-02-23 00:00:00,EDG/USDT,0.004152,0.004448,0.004005,0.004079,5835284.59597294,24063.10344075813541
1645488000,2022-02-22 00:00:00,EDG/USDT,0.004283,0.004283,0.004006,0.004146,6330831.07511873,26217.69611413211678
1645401600,2022-02-21 00:00:00,EDG/USDT,0.004218,0.004517,0.004131,0.004296,8786754.6068287,38525.23810515135683
1645315200,2022-02-20 00:00:00,EDG/USDT,0.004679,0.004679,0.004132,0.004227,5691159.15790713,25044.89033032523
1645228800,2022-02-19 00:00:00,EDG/USDT,0.004841,0.004916,0.004548,0.004663,3434264.91622411,16350.47065282082604
1645142400,2022-02-18 00:00:00,EDG/USDT,0.004656,0.005343,0.004539,0.004818,10682597.77107625,51985.83895182584656
1645056000,2022-02-17 00:00:00,EDG/USDT,0.004842,0.004951,0.004593,0.004656,3485466.86494565,16758.5191419562202
1644969600,2022-02-16 00:00:00,EDG/USDT,0.004847,0.004923,0.004701,0.004835,2825329.75163602,13636.5287869283971
1644883200,2022-02-15 00:00:00,EDG/USDT,0.004731,0.005083,0.004701,0.004863,7146772.45230751,34838.21284447192935
1644796800,2022-02-14 00:00:00,EDG/USDT,0.004579,0.00562,0.004446,0.004731,12412118.41753297,60958.34449669248759
1644710400,2022-02-13 00:00:00,EDG/USDT,0.004651,0.004781,0.004541,0.004582,2395328.51915634,11135.89191205683828
1644624000,2022-02-12 00:00:00,EDG/USDT,0.004615,0.004792,0.004467,0.004671,5395482.78880541,24917.2528366501411
1644537600,2022-02-11 00:00:00,EDG/USDT,0.005064,0.005128,0.004569,0.004616,7314571.74969084,35447.83322102591128
1644451200,2022-02-10 00:00:00,EDG/USDT,0.005048,0.005435,0.004881,0.005102,6787251.31853568,34728.0278699497878
1644364800,2022-02-09 00:00:00,EDG/USDT,0.004973,0.005151,0.004712,0.005055,5363694.96584435,26730.560582547631
1644278400,2022-02-08 00:00:00,EDG/USDT,0.005084,0.005176,0.004769,0.004964,6952760.27204372,34389.48840343328093
