https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume FORTH,Volume USDT
1663380000,2022-09-17 02:00:00,FORTH/USDT,4.6517,4.6517,4.6388,4.6388,0.3222,1.49702334
1663376400,2022-09-17 01:00:00,FORTH/USDT,4.6517,4.6775,4.6517,4.6775,98.3697,458.77575716
1663372800,2022-09-17 00:00:00,FORTH/USDT,4.6125,4.6485,4.6125,4.6399,7.1609,33.18076541
1663369200,2022-09-16 23:00:00,FORTH/USDT,4.5842,4.609,4.5772,4.6089,60.0442,275.6582683
1663365600,2022-09-16 22:00:00,FORTH/USDT,4.6018,4.6018,4.5857,4.6018,6.7516,30.96238613
1663362000,2022-09-16 21:00:00,FORTH/USDT,4.6,4.6018,4.5836,4.5888,71.2326,326.86008357
1663358400,2022-09-16 20:00:00,FORTH/USDT,4.5887,4.5958,4.5887,4.5923,51.9734,238.7780523
1663354800,2022-09-16 19:00:00,FORTH/USDT,4.5631,4.6,4.5631,4.5926,12.6958,58.27083311
1663351200,2022-09-16 18:00:00,FORTH/USDT,4.5772,4.5775,4.5626,4.5631,68.4224,312.88433237
1663347600,2022-09-16 17:00:00,FORTH/USDT,4.5842,4.5861,4.5701,4.5772,17.4271,79.83344227
1663344000,2022-09-16 16:00:00,FORTH/USDT,4.5925,4.6152,4.5726,4.5726,64.1839,294.44550234
1663340400,2022-09-16 15:00:00,FORTH/USDT,4.6274,4.633,4.5925,4.5925,643.3911,2955.17200746
1663336800,2022-09-16 14:00:00,FORTH/USDT,4.6097,4.6347,4.6081,4.6126,66.8875,309.5091146
1663333200,2022-09-16 13:00:00,FORTH/USDT,4.6438,4.6444,4.6125,4.6125,3.2272,14.93444586
1663329600,2022-09-16 12:00:00,FORTH/USDT,4.6633,4.6633,4.6517,4.6517,1.3643,6.35666129
1663326000,2022-09-16 11:00:00,FORTH/USDT,4.6684,4.677,4.663,4.6637,0.6544,3.05381237
1663322400,2022-09-16 10:00:00,FORTH/USDT,4.6382,4.6946,4.6382,4.669,32.0152,149.98928661
1663318800,2022-09-16 09:00:00,FORTH/USDT,4.6152,4.635,4.6152,4.635,10.9038,50.33093694
1663315200,2022-09-16 08:00:00,FORTH/USDT,4.6127,4.6154,4.6,4.6,0.9656,4.45151592
1663311600,2022-09-16 07:00:00,FORTH/USDT,4.6304,4.6388,4.6126,4.6311,3.9133,18.08721932
1663308000,2022-09-16 06:00:00,FORTH/USDT,4.6146,4.626,4.6018,4.6127,12.1395,55.89143365
1663304400,2022-09-16 05:00:00,FORTH/USDT,4.6426,4.6519,4.6156,4.6156,248.4193,1147.88125088
1663300800,2022-09-16 04:00:00,FORTH/USDT,4.6517,4.7076,4.6383,4.6383,225.71,1057.08929005
1663297200,2022-09-16 03:00:00,FORTH/USDT,4.6224,4.6224,4.6224,4.6224,0,0
1663293600,2022-09-16 02:00:00,FORTH/USDT,4.6337,4.6337,4.62,4.6224,101.2191,467.6454765
1663290000,2022-09-16 01:00:00,FORTH/USDT,4.635,4.635,4.6324,4.6324,0.751,3.4794199
1663286400,2022-09-16 00:00:00,FORTH/USDT,4.6517,4.66,4.6517,4.6524,0.9674,4.50332151
1663282800,2022-09-15 23:00:00,FORTH/USDT,4.6517,4.656,4.6304,4.6443,2.9036,13.51015674
1663279200,2022-09-15 22:00:00,FORTH/USDT,4.6556,4.6556,4.625,4.6325,1046.8024,4844.43974396
1663275600,2022-09-15 21:00:00,FORTH/USDT,4.6777,4.6777,4.6579,4.658,1778.6988,8288.86559081
1663272000,2022-09-15 20:00:00,FORTH/USDT,4.6776,4.6776,4.6776,4.6776,0,0
1663268400,2022-09-15 19:00:00,FORTH/USDT,4.6635,4.6776,4.6556,4.6776,53.8048,251.44812735
1663264800,2022-09-15 18:00:00,FORTH/USDT,4.7,4.7,4.66,4.66,112.8057,530.08300482
1663261200,2022-09-15 17:00:00,FORTH/USDT,4.6795,4.7014,4.6795,4.7,2689.6615,12640.37476106
1663257600,2022-09-15 16:00:00,FORTH/USDT,4.635,4.6757,4.635,4.6757,163.5468,762.15232452
1663254000,2022-09-15 15:00:00,FORTH/USDT,4.5929,4.6304,4.5904,4.6304,177.9798,817.60733088
1663250400,2022-09-15 14:00:00,FORTH/USDT,4.7385,4.753,4.5927,4.5927,374.9713,1739.00220184
1663246800,2022-09-15 13:00:00,FORTH/USDT,4.7226,4.736,4.719,4.736,100.7978,476.01236302
1663243200,2022-09-15 12:00:00,FORTH/USDT,4.8084,4.9,4.7114,4.7114,6091.1305,29066.17496774
1663239600,2022-09-15 11:00:00,FORTH/USDT,4.6684,4.8348,4.6684,4.8348,962.7071,4588.0787728
1663236000,2022-09-15 10:00:00,FORTH/USDT,4.6517,4.6684,4.6484,4.6645,53.5214,249.45770263
1663232400,2022-09-15 09:00:00,FORTH/USDT,4.6459,4.6517,4.6224,4.6326,31.7415,147.0317075
1663228800,2022-09-15 08:00:00,FORTH/USDT,4.663,4.663,4.6256,4.6357,54.4382,252.18325092
1663225200,2022-09-15 07:00:00,FORTH/USDT,4.6816,4.7117,4.6637,4.6637,512.3807,2408.05148999
1663221600,2022-09-15 06:00:00,FORTH/USDT,4.6184,4.688,4.5925,4.6556,132.2816,609.80381542
1663218000,2022-09-15 05:00:00,FORTH/USDT,4.6018,4.6375,4.6018,4.6375,106.7135,494.67120441
1663214400,2022-09-15 04:00:00,FORTH/USDT,4.58,4.5921,4.58,4.5921,2.1692,9.96083363
1663210800,2022-09-15 03:00:00,FORTH/USDT,4.6239,4.6239,4.5811,4.5811,3.9182,18.03473961
1663207200,2022-09-15 02:00:00,FORTH/USDT,4.6473,4.6473,4.6239,4.6239,12.0551,55.76427257
1663203600,2022-09-15 01:00:00,FORTH/USDT,4.6852,4.6852,4.6438,4.6527,82.1555,382.52756161
1663200000,2022-09-15 00:00:00,FORTH/USDT,4.6726,4.7076,4.6726,4.6852,6.6638,31.32985104
1663196400,2022-09-14 23:00:00,FORTH/USDT,4.6856,4.7075,4.6627,4.6872,27.2774,127.26733511
1663192800,2022-09-14 22:00:00,FORTH/USDT,4.66,4.7114,4.66,4.6855,119.0467,558.09131167
1663189200,2022-09-14 21:00:00,FORTH/USDT,4.6161,4.6575,4.6161,4.6575,74.6461,345.93643987
1663185600,2022-09-14 20:00:00,FORTH/USDT,4.6056,4.6274,4.6056,4.6274,1.905,8.80211228
1663182000,2022-09-14 19:00:00,FORTH/USDT,4.5762,4.6146,4.5725,4.6146,176.3554,808.3595462
1663178400,2022-09-14 18:00:00,FORTH/USDT,4.6081,4.6081,4.5629,4.5853,67.6538,310.82615777
1663174800,2022-09-14 17:00:00,FORTH/USDT,4.6262,4.6262,4.613,4.613,7.1199,32.9364987
1663171200,2022-09-14 16:00:00,FORTH/USDT,4.66,4.663,4.6131,4.6339,80.6457,372.40851016
1663167600,2022-09-14 15:00:00,FORTH/USDT,4.6326,4.66,4.6326,4.66,20.1072,93.47242705
1663164000,2022-09-14 14:00:00,FORTH/USDT,4.635,4.6516,4.6097,4.6473,30.8338,142.46638378
1663160400,2022-09-14 13:00:00,FORTH/USDT,4.6637,4.6637,4.6146,4.6146,3.9734,18.42358478
1663156800,2022-09-14 12:00:00,FORTH/USDT,4.6374,4.69,4.6374,4.6455,306.7372,1429.48011827
1663153200,2022-09-14 11:00:00,FORTH/USDT,4.6856,4.6975,4.6239,4.6275,125.7654,587.9392795
1663149600,2022-09-14 10:00:00,FORTH/USDT,4.6428,4.704,4.6428,4.704,15.3722,71.65579465
1663146000,2022-09-14 09:00:00,FORTH/USDT,4.6352,4.6475,4.6146,4.6443,63.6592,295.35615792
1663142400,2022-09-14 08:00:00,FORTH/USDT,4.6028,4.656,4.6025,4.656,55.483,256.57620212
1663138800,2022-09-14 07:00:00,FORTH/USDT,4.6524,4.6788,4.5961,4.5961,333.6654,1542.33008551
1663135200,2022-09-14 06:00:00,FORTH/USDT,4.6959,4.6959,4.6547,4.6796,155.1279,727.92051408
1663131600,2022-09-14 05:00:00,FORTH/USDT,4.7657,4.7657,4.6983,4.6986,36.4132,171.26780899
1663128000,2022-09-14 04:00:00,FORTH/USDT,4.6872,4.7756,4.6872,4.7756,66.5358,313.80815239
1663124400,2022-09-14 03:00:00,FORTH/USDT,4.6854,4.7156,4.6853,4.7024,749.6468,3522.05985874
1663120800,2022-09-14 02:00:00,FORTH/USDT,4.6517,4.6856,4.649,4.6856,21.7035,100.9312093
1663117200,2022-09-14 01:00:00,FORTH/USDT,4.685,4.6953,4.635,4.6795,121.0109,565.36514583
1663113600,2022-09-14 00:00:00,FORTH/USDT,4.6524,4.6915,4.6524,4.663,29.6847,139.10516102
1663110000,2022-09-13 23:00:00,FORTH/USDT,4.6335,4.66,4.6335,4.66,5.4354,25.28340038
1663106400,2022-09-13 22:00:00,FORTH/USDT,4.6304,4.6432,4.6224,4.6432,10.0597,46.50247331
1663102800,2022-09-13 21:00:00,FORTH/USDT,4.6344,4.6576,4.6256,4.6324,101.0428,468.44568029
1663099200,2022-09-13 20:00:00,FORTH/USDT,4.6684,4.6684,4.6285,4.6285,96.4097,447.96344121
1663095600,2022-09-13 19:00:00,FORTH/USDT,4.6304,4.6975,4.6239,4.6789,404.0265,1892.32119601
1663092000,2022-09-13 18:00:00,FORTH/USDT,4.6775,4.6775,4.635,4.635,149.4995,693.55870469
1663088400,2022-09-13 17:00:00,FORTH/USDT,4.674,4.6974,4.6624,4.6624,159.6211,745.74696748
1663084800,2022-09-13 16:00:00,FORTH/USDT,4.6391,4.72,4.639,4.6726,531.2691,2489.7479605
1663081200,2022-09-13 15:00:00,FORTH/USDT,4.6172,4.639,4.6172,4.639,303.4448,1406.37451345
1663077600,2022-09-13 14:00:00,FORTH/USDT,4.62,4.6469,4.5726,4.6224,319.0395,1469.6319369
1663074000,2022-09-13 13:00:00,FORTH/USDT,4.6324,4.6467,4.6184,4.6201,38.631,179.12061994
1663070400,2022-09-13 12:00:00,FORTH/USDT,4.7877,4.825,4.6184,4.6325,1772.257,8292.46567218
1663066800,2022-09-13 11:00:00,FORTH/USDT,4.8078,4.825,4.7943,4.7943,2216.3883,10639.03036951
1663063200,2022-09-13 10:00:00,FORTH/USDT,4.8045,4.8056,4.7923,4.7923,141.735,680.66453915
1663059600,2022-09-13 09:00:00,FORTH/USDT,4.7873,4.8045,4.7651,4.7952,44.3385,211.56079025
1663056000,2022-09-13 08:00:00,FORTH/USDT,4.825,4.825,4.8045,4.8045,1.4432,6.94836551
1663052400,2022-09-13 07:00:00,FORTH/USDT,4.7977,4.8347,4.7958,4.8347,50.2642,241.7852895
1663048800,2022-09-13 06:00:00,FORTH/USDT,4.7753,4.8082,4.7723,4.7723,96.6545,462.05732037
1663045200,2022-09-13 05:00:00,FORTH/USDT,4.84,4.84,4.7614,4.7753,375.4964,1801.2052059
1663041600,2022-09-13 04:00:00,FORTH/USDT,4.8082,4.8714,4.8082,4.8401,212.1835,1029.08100313
1663038000,2022-09-13 03:00:00,FORTH/USDT,4.7756,4.8076,4.7756,4.7926,27.2836,130.68351289
1663034400,2022-09-13 02:00:00,FORTH/USDT,4.7419,4.7748,4.7325,4.7748,207.1469,986.02917914
1663030800,2022-09-13 01:00:00,FORTH/USDT,4.7331,4.7376,4.7224,4.7224,35.2651,166.93523414
1663027200,2022-09-13 00:00:00,FORTH/USDT,4.753,4.753,4.7152,4.7274,3.368,15.9355417
1663023600,2022-09-12 23:00:00,FORTH/USDT,4.7745,4.784,4.7536,4.773,7.4027,35.33873203
1663020000,2022-09-12 22:00:00,FORTH/USDT,4.7326,4.7701,4.7326,4.7625,142.5942,679.56605699
1663016400,2022-09-12 21:00:00,FORTH/USDT,4.7751,4.7753,4.7082,4.7356,235.168,1114.81952026
1663012800,2022-09-12 20:00:00,FORTH/USDT,4.7876,4.8,4.75,4.7777,41.3237,196.93576391
1663009200,2022-09-12 19:00:00,FORTH/USDT,4.7712,4.7876,4.7712,4.7876,7.782,37.20165863
1663005600,2022-09-12 18:00:00,FORTH/USDT,4.7647,4.7677,4.753,4.7677,0.2303,1.09583903
1663002000,2022-09-12 17:00:00,FORTH/USDT,4.7453,4.7712,4.7226,4.7712,169.7553,807.51744969
1662998400,2022-09-12 16:00:00,FORTH/USDT,4.7966,4.7966,4.6355,4.7678,972.6312,4587.33530658
1662994800,2022-09-12 15:00:00,FORTH/USDT,4.8656,4.8851,4.75,4.7949,709.6512,3432.69205274
1662991200,2022-09-12 14:00:00,FORTH/USDT,4.905,4.9147,4.87,4.8723,51.6849,253.17673438
1662987600,2022-09-12 13:00:00,FORTH/USDT,4.8871,4.9076,4.8741,4.8952,107.6644,526.90404142
1662984000,2022-09-12 12:00:00,FORTH/USDT,4.8916,4.905,4.8622,4.8769,95.7931,466.25645429
1662980400,2022-09-12 11:00:00,FORTH/USDT,4.8678,4.8916,4.8422,4.882,113.1278,548.31155829
1662976800,2022-09-12 10:00:00,FORTH/USDT,4.8952,4.8952,4.811,4.8678,1437.3764,6995.12034163
1662973200,2022-09-12 09:00:00,FORTH/USDT,4.9576,4.9576,4.8872,4.9092,687.077,3371.26160793
1662969600,2022-09-12 08:00:00,FORTH/USDT,4.9632,4.9856,4.9526,4.9652,40.1407,199.29489583
1662966000,2022-09-12 07:00:00,FORTH/USDT,4.9651,4.9651,4.93,4.9624,104.1024,515.7997699
1662962400,2022-09-12 06:00:00,FORTH/USDT,4.8916,5.0018,4.8916,4.9776,1024.7196,5093.89579299
1662958800,2022-09-12 05:00:00,FORTH/USDT,4.9092,4.9177,4.8741,4.8915,118.0192,575.35915441
1662955200,2022-09-12 04:00:00,FORTH/USDT,4.8808,4.905,4.8808,4.905,2.2359,10.94486976
1662951600,2022-09-12 03:00:00,FORTH/USDT,4.9268,4.9268,4.8523,4.8741,341.2856,1667.9789473
1662948000,2022-09-12 02:00:00,FORTH/USDT,5.022,5.022,4.9071,4.9178,1266.255,6265.18166663
1662944400,2022-09-12 01:00:00,FORTH/USDT,4.9205,5.0263,4.912,5.0263,467.7787,2311.42720203
1662940800,2022-09-12 00:00:00,FORTH/USDT,4.9446,4.9446,4.922,4.922,91.2175,449.536279
1662937200,2022-09-11 23:00:00,FORTH/USDT,4.9297,4.9632,4.9,4.9632,140.054,686.44715308
1662933600,2022-09-11 22:00:00,FORTH/USDT,4.9269,4.9292,4.9,4.9292,31.2524,153.18324507
1662930000,2022-09-11 21:00:00,FORTH/USDT,4.9534,4.9549,4.9292,4.9292,3.4315,16.97933174
1662926400,2022-09-11 20:00:00,FORTH/USDT,4.9365,4.978,4.9221,4.9534,75.6784,373.91569168
1662922800,2022-09-11 19:00:00,FORTH/USDT,5.0162,5.0934,4.88,4.9365,1873.4094,9360.61649193
1662919200,2022-09-11 18:00:00,FORTH/USDT,4.99,5.0849,4.95,5.02,6920.5975,34397.93097359
1662915600,2022-09-11 17:00:00,FORTH/USDT,4.995,5.0524,4.9935,5.0049,45.9754,230.74551944
1662912000,2022-09-11 16:00:00,FORTH/USDT,5.1812,5.1812,4.9719,4.9719,2389.2719,12076.62350071
1662908400,2022-09-11 15:00:00,FORTH/USDT,5.0179,5.4752,4.9405,5.1491,15189.891,80132.17626087
1662904800,2022-09-11 14:00:00,FORTH/USDT,5.0273,5.0273,5,5,143.5336,719.22459837
1662901200,2022-09-11 13:00:00,FORTH/USDT,5.0278,5.0531,5.0018,5.026,634.6483,3182.70147463
1662897600,2022-09-11 12:00:00,FORTH/USDT,5.0502,5.0502,5.0277,5.0277,84.4305,425.60210384
1662894000,2022-09-11 11:00:00,FORTH/USDT,5.0527,5.088,5.0518,5.0518,145.8172,737.61598796
1662890400,2022-09-11 10:00:00,FORTH/USDT,5.0018,5.0557,4.9541,5.0508,295.9661,1479.69937673
1662886800,2022-09-11 09:00:00,FORTH/USDT,5.0455,5.1121,5,5.0081,1090.3593,5488.99998424
1662883200,2022-09-11 08:00:00,FORTH/USDT,5.0524,5.0524,5.0144,5.0494,329.9619,1659.53531385
1662879600,2022-09-11 07:00:00,FORTH/USDT,4.9634,5.0744,4.9634,5.0319,1012.0032,5085.41539855
1662876000,2022-09-11 06:00:00,FORTH/USDT,4.9861,4.992,4.9632,4.9634,284.9944,1419.33873604
1662872400,2022-09-11 05:00:00,FORTH/USDT,4.9623,4.988,4.9623,4.988,151.4796,755.16161711
1662868800,2022-09-11 04:00:00,FORTH/USDT,4.962,4.962,4.962,4.962,0.356,1.766472
1662865200,2022-09-11 03:00:00,FORTH/USDT,4.9519,4.9718,4.9519,4.9718,0.838,4.1555428
1662861600,2022-09-11 02:00:00,FORTH/USDT,4.958,4.9759,4.958,4.9619,4.8824,24.2297506
1662858000,2022-09-11 01:00:00,FORTH/USDT,4.9519,4.96,4.9519,4.9547,2.95,14.6101487
1662854400,2022-09-11 00:00:00,FORTH/USDT,4.9422,4.9543,4.9319,4.9424,12.4924,61.74579149
1662850800,2022-09-10 23:00:00,FORTH/USDT,4.9566,4.96,4.932,4.9421,16.8902,83.66187812
1662847200,2022-09-10 22:00:00,FORTH/USDT,4.922,4.9599,4.922,4.9599,2.5253,12.4994552
1662843600,2022-09-10 21:00:00,FORTH/USDT,4.9534,4.9803,4.9171,4.9171,1193.0384,5899.5408572
1662840000,2022-09-10 20:00:00,FORTH/USDT,4.932,4.9481,4.911,4.9481,16.8872,83.32941702
1662836400,2022-09-10 19:00:00,FORTH/USDT,4.9427,4.9481,4.9121,4.9232,60.3535,297.70549331
1662832800,2022-09-10 18:00:00,FORTH/USDT,4.9446,4.9628,4.9222,4.9427,4.4331,21.83661261
1662829200,2022-09-10 17:00:00,FORTH/USDT,4.8916,4.9674,4.8916,4.946,201.722,993.22589286
1662825600,2022-09-10 16:00:00,FORTH/USDT,4.8897,4.917,4.8602,4.917,50.2293,246.42238275
1662822000,2022-09-10 15:00:00,FORTH/USDT,4.8916,4.8979,4.8779,4.8779,65.559,320.96482453
1662818400,2022-09-10 14:00:00,FORTH/USDT,4.8876,4.912,4.8814,4.9021,199.1333,975.48979982
1662814800,2022-09-10 13:00:00,FORTH/USDT,4.9092,4.912,4.8846,4.8968,1.226,6.0026246
1662811200,2022-09-10 12:00:00,FORTH/USDT,4.9366,4.9366,4.8853,4.8854,41.3361,202.24540175
1662807600,2022-09-10 11:00:00,FORTH/USDT,4.8916,4.9851,4.8916,4.9129,107.8946,532.75315412
1662804000,2022-09-10 10:00:00,FORTH/USDT,4.9169,4.9169,4.8624,4.8915,83.4496,407.52169532
1662800400,2022-09-10 09:00:00,FORTH/USDT,4.9446,4.9446,4.912,4.9249,2.379,11.72669499
1662796800,2022-09-10 08:00:00,FORTH/USDT,4.9229,4.9632,4.9227,4.9454,227.2611,1123.49387852
1662793200,2022-09-10 07:00:00,FORTH/USDT,5.0031,5.0381,4.9201,4.9201,505.8121,2526.35764472
1662789600,2022-09-10 06:00:00,FORTH/USDT,5.0032,5.0479,5.0032,5.0032,106.6899,534.74185899
1662786000,2022-09-10 05:00:00,FORTH/USDT,4.9763,5.0327,4.9632,5.0031,289.2697,1445.54868399
1662782400,2022-09-10 04:00:00,FORTH/USDT,4.9732,4.9977,4.9731,4.9977,45.0481,224.78338836
1662778800,2022-09-10 03:00:00,FORTH/USDT,4.9376,4.9651,4.9376,4.9635,8.2399,40.778764
1662775200,2022-09-10 02:00:00,FORTH/USDT,4.9264,4.9327,4.9264,4.9319,55.7505,274.83323256
1662771600,2022-09-10 01:00:00,FORTH/USDT,4.9166,4.9338,4.9166,4.9221,4.3085,21.24499095
1662768000,2022-09-10 00:00:00,FORTH/USDT,4.8916,4.9205,4.8825,4.8973,49.756,243.50543136
1662764400,2022-09-09 23:00:00,FORTH/USDT,4.8916,4.911,4.8916,4.9051,2.4442,11.98875024
1662760800,2022-09-09 22:00:00,FORTH/USDT,4.8916,4.8916,4.87,4.8916,17.7453,86.53433839
1662757200,2022-09-09 21:00:00,FORTH/USDT,4.8656,4.9205,4.8656,4.8966,1166.896,5711.84460113
1662753600,2022-09-09 20:00:00,FORTH/USDT,4.8376,4.8979,4.8304,4.8741,355.0097,1727.55251521
1662750000,2022-09-09 19:00:00,FORTH/USDT,4.86,4.8952,4.7998,4.8392,6337.5546,30512.69682009
1662746400,2022-09-09 18:00:00,FORTH/USDT,4.87,4.87,4.8423,4.8524,60.6839,294.27914416
1662742800,2022-09-09 17:00:00,FORTH/USDT,4.9376,4.9376,4.8721,4.8721,23.4558,114.55936074
1662739200,2022-09-09 16:00:00,FORTH/USDT,4.933,4.9353,4.9021,4.9353,108.7225,535.3295784
1662735600,2022-09-09 15:00:00,FORTH/USDT,4.9048,4.9599,4.9023,4.9424,149.7258,736.5356666
1662732000,2022-09-09 14:00:00,FORTH/USDT,4.9338,4.9444,4.8608,4.9025,380.2038,1864.1853136
1662728400,2022-09-09 13:00:00,FORTH/USDT,4.8916,4.9877,4.8289,4.9376,775.2998,3804.8208721
1662724800,2022-09-09 12:00:00,FORTH/USDT,4.8433,4.9165,4.8433,4.8977,47.3451,231.79689194
1662721200,2022-09-09 11:00:00,FORTH/USDT,4.8566,4.8741,4.8422,4.8573,376.6654,1825.56749095
1662717600,2022-09-09 10:00:00,FORTH/USDT,4.8222,4.8478,4.8122,4.8422,35.6926,173.01160022
1662714000,2022-09-09 09:00:00,FORTH/USDT,4.8824,4.8824,4.815,4.815,570.2621,2758.18808627
1662710400,2022-09-09 08:00:00,FORTH/USDT,4.8739,4.9468,4.8739,4.8824,393.8391,1936.38923075
1662706800,2022-09-09 07:00:00,FORTH/USDT,4.9202,4.9202,4.8421,4.8667,1188.8393,5836.16916819
1662703200,2022-09-09 06:00:00,FORTH/USDT,4.8741,5.0055,4.8741,4.9221,460.1035,2283.2800468
1662699600,2022-09-09 05:00:00,FORTH/USDT,4.8082,4.89,4.8061,4.845,537.9536,2619.33562268
1662696000,2022-09-09 04:00:00,FORTH/USDT,4.8045,4.8348,4.8045,4.8279,45.2148,218.00032605
1662692400,2022-09-09 03:00:00,FORTH/USDT,4.7584,4.8082,4.7249,4.784,21.6992,103.69765913
1662688800,2022-09-09 02:00:00,FORTH/USDT,4.7379,4.7878,4.7379,4.7598,70.08,334.89023558
1662685200,2022-09-09 01:00:00,FORTH/USDT,4.719,4.738,4.719,4.719,6.4787,30.63614346
1662681600,2022-09-09 00:00:00,FORTH/USDT,4.7176,4.7177,4.7008,4.7177,205.0549,965.69359459
1662678000,2022-09-08 23:00:00,FORTH/USDT,4.7086,4.7153,4.7086,4.7153,14.4552,68.08693605
1662674400,2022-09-08 22:00:00,FORTH/USDT,4.7077,4.7276,4.7077,4.7083,5.0342,23.76561269
1662670800,2022-09-08 21:00:00,FORTH/USDT,4.6975,4.7176,4.6975,4.7077,26.8878,126.5407659
1662667200,2022-09-08 20:00:00,FORTH/USDT,4.7356,4.7677,4.6947,4.6947,310.2308,1472.68492759
1662663600,2022-09-08 19:00:00,FORTH/USDT,4.7224,4.7356,4.71,4.7356,19.5082,91.95371458
1662660000,2022-09-08 18:00:00,FORTH/USDT,4.736,4.7612,4.6947,4.7318,863.9866,4073.93590759
1662656400,2022-09-08 17:00:00,FORTH/USDT,4.6953,4.738,4.6829,4.721,137.0742,646.52687114
1662652800,2022-09-08 16:00:00,FORTH/USDT,4.7212,4.7577,4.6531,4.6982,532.0308,2492.41474209
1662649200,2022-09-08 15:00:00,FORTH/USDT,4.7701,4.7977,4.7226,4.7416,1401.4477,6699.97960644
1662645600,2022-09-08 14:00:00,FORTH/USDT,4.9256,5.0651,4.7712,4.7934,2674.4821,13158.27653892
1662642000,2022-09-08 13:00:00,FORTH/USDT,4.6745,5.3819,4.656,4.9002,15065.5074,75201.04475405
1662638400,2022-09-08 12:00:00,FORTH/USDT,4.6018,4.7156,4.5159,4.6688,804.2516,3713.74114254
1662634800,2022-09-08 11:00:00,FORTH/USDT,4.6146,4.6275,4.5926,4.603,132.3177,612.19401936
1662631200,2022-09-08 10:00:00,FORTH/USDT,4.6473,4.6473,4.5815,4.6018,62.0038,284.56800502
1662627600,2022-09-08 09:00:00,FORTH/USDT,4.6225,4.6273,4.62,4.6273,125.5296,580.25554324
1662624000,2022-09-08 08:00:00,FORTH/USDT,4.601,4.656,4.601,4.6476,131.3905,610.25068094
1662620400,2022-09-08 07:00:00,FORTH/USDT,4.65,4.6688,4.541,4.601,90.5097,418.24584079
1662616800,2022-09-08 06:00:00,FORTH/USDT,4.635,4.6517,4.6184,4.6324,90.7964,421.34801612
1662613200,2022-09-08 05:00:00,FORTH/USDT,4.7114,4.7212,4.6342,4.6573,34.1973,159.82954933
1662609600,2022-09-08 04:00:00,FORTH/USDT,4.5956,4.7156,4.5956,4.7114,1011.7219,4706.46833601
1662606000,2022-09-08 03:00:00,FORTH/USDT,4.5956,4.5956,4.5956,4.5956,0.1333,0.61259348
1662602400,2022-09-08 02:00:00,FORTH/USDT,4.5656,4.5956,4.5656,4.5956,11.0003,50.28755035
1662598800,2022-09-08 01:00:00,FORTH/USDT,4.5327,4.5656,4.5327,4.5656,29.0235,132.05201372
