https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume IOTA,Volume USDT
1659916800,2022-08-08 00:00:00,IOTA/USDT,0.3426,0.3557,0.3373,0.3475,810101.34555926,283739.832330744817
1659830400,2022-08-07 00:00:00,IOTA/USDT,0.3396,0.362,0.3352,0.3429,728081.34346555,252429.02159046902
1659744000,2022-08-06 00:00:00,IOTA/USDT,0.3406,0.3499,0.3379,0.3409,415769.99059358,142566.228813179625
1659657600,2022-08-05 00:00:00,IOTA/USDT,0.3303,0.3405,0.3282,0.3403,584685.41742407,195592.712616307232
1659571200,2022-08-04 00:00:00,IOTA/USDT,0.3203,0.339,0.29,0.3304,797454.16777223,256653.631609376924
1659484800,2022-08-03 00:00:00,IOTA/USDT,0.3207,0.3344,0.3118,0.3201,458941.95783982,149675.517124244689
1659398400,2022-08-02 00:00:00,IOTA/USDT,0.3371,0.3401,0.3082,0.3202,530433.82526491,169280.374802968439
1659312000,2022-08-01 00:00:00,IOTA/USDT,0.3167,0.3463,0.3158,0.3366,732824.15221853,243381.511569344694
1659225600,2022-07-31 00:00:00,IOTA/USDT,0.3164,0.3363,0.3137,0.3179,619606.88149083,201106.743450128155
1659139200,2022-07-30 00:00:00,IOTA/USDT,0.3095,0.3444,0.3083,0.3163,1010881.46089335,328286.282487476996
1659052800,2022-07-29 00:00:00,IOTA/USDT,0.3142,0.3222,0.3034,0.3091,860174.5756089,269388.988527467661
1658966400,2022-07-28 00:00:00,IOTA/USDT,0.2983,0.3238,0.2922,0.3139,817833.29558614,250445.90054766181
1658880000,2022-07-27 00:00:00,IOTA/USDT,0.2766,0.2983,0.2692,0.2978,462749.81267293,132020.118052889032
1658793600,2022-07-26 00:00:00,IOTA/USDT,0.2747,0.2766,0.2651,0.2763,370260.42128531,100343.53845911412
1658707200,2022-07-25 00:00:00,IOTA/USDT,0.3016,0.3042,0.2739,0.2739,656186.17279735,188744.506116504958
1658620800,2022-07-24 00:00:00,IOTA/USDT,0.302,0.3093,0.2997,0.3017,310252.11048605,94441.288389658677
1658534400,2022-07-23 00:00:00,IOTA/USDT,0.3009,0.3185,0.2911,0.3023,413822.8800623,124857.393089763181
1658448000,2022-07-22 00:00:00,IOTA/USDT,0.2995,0.324,0.2955,0.3016,723152.2950802,225215.914297178313
1658361600,2022-07-21 00:00:00,IOTA/USDT,0.2929,0.3027,0.2702,0.3001,470601.74925137,137379.960034180693
1658275200,2022-07-20 00:00:00,IOTA/USDT,0.3082,0.3176,0.2884,0.2919,395758.56077426,121799.357604886976
1658188800,2022-07-19 00:00:00,IOTA/USDT,0.2963,0.321,0.2877,0.3078,504315.61728977,153210.299402549813
1658102400,2022-07-18 00:00:00,IOTA/USDT,0.2738,0.2984,0.2729,0.2966,308831.46557149,89275.698706055433
1658016000,2022-07-17 00:00:00,IOTA/USDT,0.2783,0.2859,0.2722,0.2729,165942.20728942,46152.60094652512
1657929600,2022-07-16 00:00:00,IOTA/USDT,0.2707,0.2841,0.26,0.2785,193105.83002224,52617.708545327472
1657843200,2022-07-15 00:00:00,IOTA/USDT,0.2691,0.2765,0.2663,0.2715,158076.67013806,42712.206749406149
1657756800,2022-07-14 00:00:00,IOTA/USDT,0.2662,0.2724,0.2563,0.269,221890.77841602,58958.075221837518
1657670400,2022-07-13 00:00:00,IOTA/USDT,0.2538,0.2674,0.248,0.2658,414137.53151851,106792.563880923374
1657584000,2022-07-12 00:00:00,IOTA/USDT,0.2649,0.2715,0.2538,0.2538,271557.38042237,71125.596907055102
1657497600,2022-07-11 00:00:00,IOTA/USDT,0.2967,0.2975,0.2626,0.266,434569.36764561,121294.673613321267
1657411200,2022-07-10 00:00:00,IOTA/USDT,0.2887,0.3087,0.2814,0.2967,425599.25578902,127132.335891532404
1657324800,2022-07-09 00:00:00,IOTA/USDT,0.28,0.293,0.28,0.2891,135446.83824631,39066.191712322432
1657238400,2022-07-08 00:00:00,IOTA/USDT,0.2871,0.2946,0.2764,0.2795,269517.25205238,76470.793718675202
1657152000,2022-07-07 00:00:00,IOTA/USDT,0.2752,0.2885,0.2728,0.2873,231342.6832418,64955.514301435782
1657065600,2022-07-06 00:00:00,IOTA/USDT,0.2722,0.278,0.2682,0.2753,334937.11271446,91572.571479389591
1656979200,2022-07-05 00:00:00,IOTA/USDT,0.2797,0.2819,0.261,0.2721,278750.98975073,76083.028880178626
1656892800,2022-07-04 00:00:00,IOTA/USDT,0.2699,0.2799,0.2624,0.2798,182718.64423212,49642.238612448331
1656806400,2022-07-03 00:00:00,IOTA/USDT,0.2699,0.2735,0.2622,0.2699,162931.7686773,43373.061799585267
1656720000,2022-07-02 00:00:00,IOTA/USDT,0.2633,0.2727,0.2571,0.2694,272025.70625061,71997.730554274716
1656633600,2022-07-01 00:00:00,IOTA/USDT,0.27,0.2758,0.2578,0.2634,410765.92579738,109071.485242833697
1656547200,2022-06-30 00:00:00,IOTA/USDT,0.2698,0.2719,0.2516,0.27,745373.29600451,193292.728427177624
1656460800,2022-06-29 00:00:00,IOTA/USDT,0.2746,0.2827,0.2642,0.2702,357308.67985264,97719.725882221136
1656374400,2022-06-28 00:00:00,IOTA/USDT,0.2887,0.2951,0.274,0.2743,309399.22461314,88466.433042106506
1656288000,2022-06-27 00:00:00,IOTA/USDT,0.2833,0.2982,0.2831,0.2894,276782.86492959,80452.762593345237
1656201600,2022-06-26 00:00:00,IOTA/USDT,0.3048,0.3109,0.2828,0.2828,279777.14080349,83439.803401712447
1656115200,2022-06-25 00:00:00,IOTA/USDT,0.3056,0.3128,0.2898,0.3048,359697.84151086,109024.520475081607
1656028800,2022-06-24 00:00:00,IOTA/USDT,0.3017,0.3124,0.2964,0.3055,393916.16271719,119760.854792033546
1655942400,2022-06-23 00:00:00,IOTA/USDT,0.2842,0.3191,0.2828,0.3006,632472.24995695,189572.046906431756
1655856000,2022-06-22 00:00:00,IOTA/USDT,0.2892,0.3155,0.2512,0.2844,491199.75843034,140387.427610187371
1655769600,2022-06-21 00:00:00,IOTA/USDT,0.2791,0.2969,0.2749,0.289,309152.21212921,89780.089910842342
1655683200,2022-06-20 00:00:00,IOTA/USDT,0.2731,0.2873,0.2639,0.2796,224445.73869264,61898.860206307147
1655596800,2022-06-19 00:00:00,IOTA/USDT,0.2518,0.2795,0.2401,0.2733,431424.68696284,112347.754627071199
1655510400,2022-06-18 00:00:00,IOTA/USDT,0.2662,0.271,0.231,0.2518,342809.77272418,85506.66803824721
1655424000,2022-06-17 00:00:00,IOTA/USDT,0.2544,0.2697,0.2532,0.2662,302040.49735254,79415.289013183416
1655337600,2022-06-16 00:00:00,IOTA/USDT,0.2858,0.2917,0.2491,0.2548,304459.26843823,81579.080407581266
1655251200,2022-06-15 00:00:00,IOTA/USDT,0.2666,0.2858,0.241,0.2852,405426.35577625,105015.356457736853
1655164800,2022-06-14 00:00:00,IOTA/USDT,0.259,0.2708,0.2397,0.2667,711839.29368327,180568.773835506359
1655078400,2022-06-13 00:00:00,IOTA/USDT,0.2817,0.292,0.2443,0.259,1373179.65053506,356741.967081886662
1654992000,2022-06-12 00:00:00,IOTA/USDT,0.3008,0.3084,0.281,0.2816,464731.68049894,134927.292843654013
1654905600,2022-06-11 00:00:00,IOTA/USDT,0.3223,0.3351,0.2933,0.3002,371976.70808417,114494.687358576775
1654819200,2022-06-10 00:00:00,IOTA/USDT,0.3467,0.3474,0.319,0.3219,228331.16433386,75854.333376511659
1654732800,2022-06-09 00:00:00,IOTA/USDT,0.3498,0.3799,0.3423,0.3459,247818.37040801,87146.565871883421
1654646400,2022-06-08 00:00:00,IOTA/USDT,0.353,0.3643,0.3431,0.3505,291363.90291281,103242.146100046052
1654560000,2022-06-07 00:00:00,IOTA/USDT,0.3643,0.3646,0.3348,0.3522,323938.15621012,112119.975285964071
1654473600,2022-06-06 00:00:00,IOTA/USDT,0.351,0.3868,0.3495,0.3643,301023.04825621,111720.376108957923
1654387200,2022-06-05 00:00:00,IOTA/USDT,0.3493,0.3564,0.3428,0.3494,99372.66912828,34838.138243373087
1654300800,2022-06-04 00:00:00,IOTA/USDT,0.3473,0.3583,0.3382,0.3487,211909.18448258,73493.707490906048
1654214400,2022-06-03 00:00:00,IOTA/USDT,0.3563,0.3775,0.3366,0.3479,575940.69585029,203746.819107972861
1654128000,2022-06-02 00:00:00,IOTA/USDT,0.3314,0.3563,0.3294,0.3554,324216.12514602,111297.320005567543
1654041600,2022-06-01 00:00:00,IOTA/USDT,0.353,0.37,0.326,0.3321,438601.74551568,154133.447789187336
1653955200,2022-05-31 00:00:00,IOTA/USDT,0.35,0.361,0.3375,0.3515,259830.22249942,90870.065241397747
1653868800,2022-05-30 00:00:00,IOTA/USDT,0.3282,0.3571,0.3249,0.3497,488773.1443863,167122.998087567034
1653782400,2022-05-29 00:00:00,IOTA/USDT,0.3193,0.3312,0.3076,0.3283,330742.15547533,105268.404022763094
1653696000,2022-05-28 00:00:00,IOTA/USDT,0.303,0.3221,0.2998,0.3198,222206.60871657,69333.442215206528
1653609600,2022-05-27 00:00:00,IOTA/USDT,0.3098,0.3195,0.2945,0.3022,385565.14777291,118464.525183779494
1653523200,2022-05-26 00:00:00,IOTA/USDT,0.3355,0.3414,0.3002,0.3084,503677.17210083,159119.178044559644
1653436800,2022-05-25 00:00:00,IOTA/USDT,0.3405,0.3527,0.326,0.3356,358107.01710264,120907.477223936816
1653350400,2022-05-24 00:00:00,IOTA/USDT,0.331,0.351,0.3163,0.3393,322674.38732223,107823.074025526728
1653264000,2022-05-23 00:00:00,IOTA/USDT,0.3498,0.3623,0.3247,0.3321,391844.02483484,136324.167602597343
1653177600,2022-05-22 00:00:00,IOTA/USDT,0.3299,0.3532,0.3276,0.35,615033.88681519,212350.25476555768
1653091200,2022-05-21 00:00:00,IOTA/USDT,0.3196,0.336,0.3081,0.3297,474069.02373989,153531.593766093017
1653004800,2022-05-20 00:00:00,IOTA/USDT,0.3405,0.3443,0.3154,0.3189,335320.75107082,110858.296822018901
1652918400,2022-05-19 00:00:00,IOTA/USDT,0.3352,0.3493,0.3175,0.341,585382.32703172,195214.966260991369
1652832000,2022-05-18 00:00:00,IOTA/USDT,0.391,0.3942,0.3326,0.3346,1064216.97586781,377544.438862161742
1652745600,2022-05-17 00:00:00,IOTA/USDT,0.3586,0.4339,0.3586,0.3915,674868.26316478,259074.198498145754
1652659200,2022-05-16 00:00:00,IOTA/USDT,0.374,0.3764,0.3409,0.3595,414307.28914436,149080.142391504828
1652572800,2022-05-15 00:00:00,IOTA/USDT,0.3501,0.3814,0.3394,0.374,523835.33179203,188239.616880468465
1652486400,2022-05-14 00:00:00,IOTA/USDT,0.3155,0.356,0.31,0.3492,624983.80274237,207090.493073634788
1652400000,2022-05-13 00:00:00,IOTA/USDT,0.2979,0.3609,0.2914,0.3157,873582.20987163,293438.244287511461
1652313600,2022-05-12 00:00:00,IOTA/USDT,0.2977,0.3172,0.236,0.2979,1666245.32253287,458927.846320834302
1652227200,2022-05-11 00:00:00,IOTA/USDT,0.3911,0.3994,0.2731,0.2973,2428078.80007298,805623.074010623428
1652140800,2022-05-10 00:00:00,IOTA/USDT,0.3908,0.4396,0.373,0.392,844391.15812468,340414.945275849261
1652054400,2022-05-09 00:00:00,IOTA/USDT,0.4668,0.4761,0.3861,0.389,1164702.63006867,487508.454893057601
1651968000,2022-05-08 00:00:00,IOTA/USDT,0.4761,0.5011,0.459,0.4651,308256.60918849,144876.421094644734
1651881600,2022-05-07 00:00:00,IOTA/USDT,0.4933,0.4991,0.4632,0.476,296577.86152587,142952.150685295892
1651795200,2022-05-06 00:00:00,IOTA/USDT,0.4978,0.5051,0.4755,0.4945,343278.80742025,169429.166084753792
1651708800,2022-05-05 00:00:00,IOTA/USDT,0.5544,0.5639,0.4851,0.498,781987.98833822,403145.591496960211
1651622400,2022-05-04 00:00:00,IOTA/USDT,0.5012,0.5597,0.4987,0.5541,702942.18275056,369233.493455453084
1651536000,2022-05-03 00:00:00,IOTA/USDT,0.5324,0.5471,0.4864,0.5015,621540.50220674,323279.284671088752
1651449600,2022-05-02 00:00:00,IOTA/USDT,0.5454,0.5529,0.5104,0.5319,408036.34957067,215165.685241895234
1651363200,2022-05-01 00:00:00,IOTA/USDT,0.5289,0.5491,0.5167,0.5454,393176.92356371,210373.979929518675
1651276800,2022-04-30 00:00:00,IOTA/USDT,0.5733,0.5873,0.512,0.5291,741817.84711124,414816.201495754971
1651190400,2022-04-29 00:00:00,IOTA/USDT,0.6154,0.6172,0.5631,0.5715,669115.2278746,393913.046059502091
1651104000,2022-04-28 00:00:00,IOTA/USDT,0.6158,0.6273,0.6041,0.6156,220019.11099218,135393.048714035785
1651017600,2022-04-27 00:00:00,IOTA/USDT,0.5996,0.6252,0.59,0.6158,500472.4208392,304815.499205420819
1650931200,2022-04-26 00:00:00,IOTA/USDT,0.6491,0.6559,0.5927,0.6,1144492.89725959,701183.672128578889
1650844800,2022-04-25 00:00:00,IOTA/USDT,0.6608,0.6608,0.6083,0.6495,551528.84989402,347764.270381494662
1650758400,2022-04-24 00:00:00,IOTA/USDT,0.682,0.6845,0.6509,0.6594,317832.28153956,211579.415840282259
1650672000,2022-04-23 00:00:00,IOTA/USDT,0.6729,0.6972,0.6685,0.682,820961.00948839,558960.324791637548
1650585600,2022-04-22 00:00:00,IOTA/USDT,0.6621,0.6925,0.6568,0.6722,384789.65773868,258657.336210200025
1650499200,2022-04-21 00:00:00,IOTA/USDT,0.6771,0.7031,0.6459,0.6637,446014.55243995,304805.507816862371
1650412800,2022-04-20 00:00:00,IOTA/USDT,0.6856,0.7048,0.6223,0.6778,690346.42450985,465667.48439098166
1650326400,2022-04-19 00:00:00,IOTA/USDT,0.6664,0.71,0.6565,0.6857,560970.74309782,378066.873542233036
1650240000,2022-04-18 00:00:00,IOTA/USDT,0.6444,0.673,0.6,0.6662,521886.67458957,336432.085669202724
1650153600,2022-04-17 00:00:00,IOTA/USDT,0.6752,0.7035,0.6404,0.6469,214232.7210981,143028.558902122881
1650067200,2022-04-16 00:00:00,IOTA/USDT,0.674,0.6794,0.6588,0.6756,167853.04516547,112301.931580028824
1649980800,2022-04-15 00:00:00,IOTA/USDT,0.6626,0.6768,0.6545,0.675,405085.37497106,270517.375861846839
1649894400,2022-04-14 00:00:00,IOTA/USDT,0.6809,0.6845,0.6495,0.6618,264303.8910492,176412.634498471379
1649808000,2022-04-13 00:00:00,IOTA/USDT,0.6647,0.6901,0.6467,0.6824,316343.54048564,211478.788402044406
1649721600,2022-04-12 00:00:00,IOTA/USDT,0.6495,0.6777,0.6383,0.6648,543584.68279275,356940.493214853946
1649635200,2022-04-11 00:00:00,IOTA/USDT,0.713,0.717,0.6384,0.6493,951106.17110223,640203.381822464324
1649548800,2022-04-10 00:00:00,IOTA/USDT,0.7455,0.748,0.7091,0.7117,541493.32165585,395217.853304029001
1649462400,2022-04-09 00:00:00,IOTA/USDT,0.7208,0.7878,0.7198,0.7456,391645.62347207,287751.340705290075
1649376000,2022-04-08 00:00:00,IOTA/USDT,0.7655,0.7732,0.7139,0.7208,352522.60702722,264837.171991334946
1649289600,2022-04-07 00:00:00,IOTA/USDT,0.7356,0.7706,0.7171,0.7655,452555.40240951,340739.59501108295
1649203200,2022-04-06 00:00:00,IOTA/USDT,0.8207,0.822,0.6908,0.7349,1574152.42299554,1207934.913968951797
1649116800,2022-04-05 00:00:00,IOTA/USDT,0.863,0.8668,0.8147,0.823,515489.05400167,434076.844457849549
1649030400,2022-04-04 00:00:00,IOTA/USDT,0.9003,0.9042,0.8314,0.8642,577292.77165399,503488.003842711189
1648944000,2022-04-03 00:00:00,IOTA/USDT,0.8913,0.912,0.8787,0.9014,387001.51067479,346831.506814149407
1648857600,2022-04-02 00:00:00,IOTA/USDT,0.8899,0.9268,0.8795,0.8903,754145.85623104,682271.129832402707
1648771200,2022-04-01 00:00:00,IOTA/USDT,0.852,0.8975,0.8229,0.89,674081.71940722,580715.551776916462
1648684800,2022-03-31 00:00:00,IOTA/USDT,0.892,0.9491,0.8415,0.8517,1279778.2557542,1146412.357485424717
1648598400,2022-03-30 00:00:00,IOTA/USDT,0.8624,0.8994,0.8348,0.8917,725211.92961648,634269.735645494187
1648512000,2022-03-29 00:00:00,IOTA/USDT,0.8473,0.9012,0.8396,0.8625,597443.46721842,522679.041053847741
1648425600,2022-03-28 00:00:00,IOTA/USDT,0.873,0.914,0.8415,0.8462,869242.93215484,766636.924050249885
1648339200,2022-03-27 00:00:00,IOTA/USDT,0.8312,0.8789,0.8172,0.8752,600136.71293054,509050.090297166421
1648252800,2022-03-26 00:00:00,IOTA/USDT,0.7814,0.832,0.7767,0.8309,287265.18204257,232066.145330683148
1648166400,2022-03-25 00:00:00,IOTA/USDT,0.8062,0.8675,0.7574,0.7812,1023488.22586158,821020.782342959909
1648080000,2022-03-24 00:00:00,IOTA/USDT,0.7832,0.8529,0.744,0.8053,848571.12941269,678680.803506205386
1647993600,2022-03-23 00:00:00,IOTA/USDT,0.7748,0.7917,0.7625,0.7815,393765.56270021,305381.059934417596
1647907200,2022-03-22 00:00:00,IOTA/USDT,0.7468,0.7928,0.7442,0.775,519935.01297374,403534.124302138721
1647820800,2022-03-21 00:00:00,IOTA/USDT,0.7523,0.78,0.7307,0.7466,335594.21238413,250005.256872816625
1647734400,2022-03-20 00:00:00,IOTA/USDT,0.7495,0.8381,0.7414,0.7523,1222728.97226256,943807.217937571346
1647648000,2022-03-19 00:00:00,IOTA/USDT,0.7288,0.757,0.726,0.7504,361694.22404668,269043.323935100737
1647561600,2022-03-18 00:00:00,IOTA/USDT,0.7144,0.7347,0.6963,0.7302,390569.73977443,278756.093641484585
1647475200,2022-03-17 00:00:00,IOTA/USDT,0.7236,0.7274,0.708,0.7151,299651.09200961,214386.070653557791
1647388800,2022-03-16 00:00:00,IOTA/USDT,0.703,0.7354,0.685,0.7226,374299.48459243,264578.563933353177
1647302400,2022-03-15 00:00:00,IOTA/USDT,0.7117,0.7197,0.6855,0.7036,284578.5532504,199632.362991016491
1647216000,2022-03-14 00:00:00,IOTA/USDT,0.68,0.7132,0.6673,0.7111,498400.00510044,342676.895688357966
1647129600,2022-03-13 00:00:00,IOTA/USDT,0.6988,0.7133,0.6752,0.6806,223760.99646707,156613.468617270571
1647043200,2022-03-12 00:00:00,IOTA/USDT,0.7098,0.724,0.6986,0.7008,346860.65329751,245816.961998064434
1646956800,2022-03-11 00:00:00,IOTA/USDT,0.7323,0.7325,0.7005,0.7116,277587.54000787,198472.34221939438
1646870400,2022-03-10 00:00:00,IOTA/USDT,0.7391,0.792,0.71,0.7323,695002.95414577,519361.126320430305
1646784000,2022-03-09 00:00:00,IOTA/USDT,0.7037,0.7439,0.7024,0.7392,448926.7675829,329126.864925017302
1646697600,2022-03-08 00:00:00,IOTA/USDT,0.695,0.7194,0.69,0.7049,241893.22514636,171021.567657151403
1646611200,2022-03-07 00:00:00,IOTA/USDT,0.6926,0.7307,0.6747,0.6936,469257.78290674,325411.555671161726
1646524800,2022-03-06 00:00:00,IOTA/USDT,0.7348,0.7453,0.6883,0.6921,267365.34380763,189309.344952957339
1646438400,2022-03-05 00:00:00,IOTA/USDT,0.709,0.7416,0.695,0.7346,407771.94545522,296009.323498121068
1646352000,2022-03-04 00:00:00,IOTA/USDT,0.7589,0.7664,0.7085,0.71,441625.43151042,326403.296404308258
1646265600,2022-03-03 00:00:00,IOTA/USDT,0.7886,0.7964,0.7487,0.7585,342355.45768119,261742.593234548258
1646179200,2022-03-02 00:00:00,IOTA/USDT,0.8,0.8736,0.73,0.7885,683596.01039375,541958.920326481443
1646092800,2022-03-01 00:00:00,IOTA/USDT,0.7976,0.816,0.7762,0.7997,739579.75989127,587574.157707945899
1646006400,2022-02-28 00:00:00,IOTA/USDT,0.7092,0.8,0.7041,0.7988,709095.901722,539054.132127798778
1645920000,2022-02-27 00:00:00,IOTA/USDT,0.7458,0.746,0.6966,0.7113,415269.13632562,300333.996413897035
1645833600,2022-02-26 00:00:00,IOTA/USDT,0.7393,0.7652,0.7323,0.7456,339281.24622841,253347.268636740757
1645747200,2022-02-25 00:00:00,IOTA/USDT,0.6945,0.7458,0.6874,0.7393,396358.41546724,284129.574890415015
1645660800,2022-02-24 00:00:00,IOTA/USDT,0.7136,0.7161,0.6196,0.6962,861308.98711755,569595.08480579194
1645574400,2022-02-23 00:00:00,IOTA/USDT,0.7521,0.7798,0.7115,0.7115,394964.04966152,295171.494195552037
1645488000,2022-02-22 00:00:00,IOTA/USDT,0.7137,0.7537,0.6931,0.7513,645563.67026933,462456.892527594943
1645401600,2022-02-21 00:00:00,IOTA/USDT,0.7861,0.8269,0.7071,0.7122,484140.01743012,368026.723966583191
1645315200,2022-02-20 00:00:00,IOTA/USDT,0.8263,0.8263,0.7758,0.786,440355.4567819,350183.779880183779
1645228800,2022-02-19 00:00:00,IOTA/USDT,0.8031,0.8401,0.7863,0.8271,303950.59818114,248496.575970922923
1645142400,2022-02-18 00:00:00,IOTA/USDT,0.8233,0.8486,0.7925,0.8047,358883.38534429,293692.552784167507
1645056000,2022-02-17 00:00:00,IOTA/USDT,0.8946,0.9167,0.8106,0.8234,480255.28178669,413469.539002373211
1644969600,2022-02-16 00:00:00,IOTA/USDT,0.8957,0.9209,0.8697,0.8937,427871.40516971,382434.442626731954
1644883200,2022-02-15 00:00:00,IOTA/USDT,0.8467,0.9011,0.8454,0.8973,478657.43317418,418478.895009692977
1644796800,2022-02-14 00:00:00,IOTA/USDT,0.8501,0.8669,0.8182,0.845,437121.49261986,367579.715127647053
1644710400,2022-02-13 00:00:00,IOTA/USDT,0.8722,0.8978,0.8474,0.8497,240045.85448649,209283.453172897924
1644624000,2022-02-12 00:00:00,IOTA/USDT,0.8758,0.92,0.8461,0.875,351968.00063682,307552.028907530028
1644537600,2022-02-11 00:00:00,IOTA/USDT,0.9477,0.9798,0.8574,0.8752,481196.890085,444534.580029335392
1644451200,2022-02-10 00:00:00,IOTA/USDT,1.0201,1.021,0.9437,0.9487,885948.40104904,870393.537174884506
1644364800,2022-02-09 00:00:00,IOTA/USDT,0.9863,1.051,0.985,1.02,761663.83404934,782491.539592775948
1644278400,2022-02-08 00:00:00,IOTA/USDT,1.0011,1.009,0.9388,0.9865,520353.63344202,507769.705664186473
1644192000,2022-02-07 00:00:00,IOTA/USDT,0.9558,1.0151,0.9318,0.9984,565767.33264575,550288.156069553444
1644105600,2022-02-06 00:00:00,IOTA/USDT,0.9516,0.9611,0.9142,0.955,267731.5944319,251852.297165541883
1644019200,2022-02-05 00:00:00,IOTA/USDT,0.9612,0.9799,0.93,0.9516,379882.7808886,362896.861318412187
