https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume CFG,Volume BTC
1663459200,2022-09-18 00:00:00,CFG/BTC,0.00001751,0.00001762,0.00001745,0.0000175,587.6421,0.010323958452
1663372800,2022-09-17 00:00:00,CFG/BTC,0.00001784,0.00001898,0.00001745,0.00001748,77169.8248,1.409662179844
1663286400,2022-09-16 00:00:00,CFG/BTC,0.00001886,0.00001943,0.00001718,0.00001781,101487.8763,1.859489350434
1663200000,2022-09-15 00:00:00,CFG/BTC,0.0000182,0.00002332,0.00001689,0.00001882,85324.5702,1.611240216196
1663113600,2022-09-14 00:00:00,CFG/BTC,0.0000161,0.00001814,0.00001533,0.00001814,16315.5134,0.262460733111
1663027200,2022-09-13 00:00:00,CFG/BTC,0.00001491,0.00001675,0.00001439,0.00001633,10369.5777,0.158521904967
1662940800,2022-09-12 00:00:00,CFG/BTC,0.00001551,0.00001559,0.0000148,0.00001515,9747.7327,0.148130399582
1662854400,2022-09-11 00:00:00,CFG/BTC,0.00001576,0.00001591,0.00001521,0.0000155,19516.4132,0.30521740844
1662768000,2022-09-10 00:00:00,CFG/BTC,0.0000162,0.00001625,0.00001553,0.00001573,4706.4049,0.074812765561
1662681600,2022-09-09 00:00:00,CFG/BTC,0.00001777,0.00001778,0.00001588,0.00001604,24870.1549,0.412976281021
1662595200,2022-09-08 00:00:00,CFG/BTC,0.00001745,0.00001823,0.00001736,0.00001773,38587.7616,0.684973149827
1662508800,2022-09-07 00:00:00,CFG/BTC,0.0000174,0.00002009,0.00001712,0.00001752,131315.2869,2.367018624071
1662422400,2022-09-06 00:00:00,CFG/BTC,0.00001683,0.00001814,0.00001616,0.0000175,65589.215,1.113103385857
1662336000,2022-09-05 00:00:00,CFG/BTC,0.00001691,0.00001772,0.00001609,0.00001702,54495.5027,0.916764812158
1662249600,2022-09-04 00:00:00,CFG/BTC,0.00001656,0.00001787,0.00001617,0.00001692,23344.0378,0.393772796738
1662163200,2022-09-03 00:00:00,CFG/BTC,0.0000172,0.00001814,0.000015,0.00001644,99338.0137,1.620858626906
1662076800,2022-09-02 00:00:00,CFG/BTC,0.00001768,0.00001807,0.00001712,0.0000174,27175.0512,0.476759128799
1661990400,2022-09-01 00:00:00,CFG/BTC,0.00001775,0.00001943,0.00001717,0.00001759,63282.8161,1.144540143741
1661904000,2022-08-31 00:00:00,CFG/BTC,0.00001841,0.00001932,0.00001732,0.00001778,43092.5383,0.797997751498
1661817600,2022-08-30 00:00:00,CFG/BTC,0.00001883,0.0000197,0.00001817,0.00001841,30107.8564,0.568334781379
1661731200,2022-08-29 00:00:00,CFG/BTC,0.00001843,0.00002065,0.00001807,0.00001889,67798.4978,1.291635401105
1661644800,2022-08-28 00:00:00,CFG/BTC,0.00001871,0.0000192,0.00001774,0.0000185,38881.4704,0.721889845072
1661558400,2022-08-27 00:00:00,CFG/BTC,0.00001988,0.00001988,0.00001817,0.00001894,29252.3742,0.556976435765
1661472000,2022-08-26 00:00:00,CFG/BTC,0.00002021,0.0000226,0.0000194,0.00001982,36097.3286,0.756177749502
1661385600,2022-08-25 00:00:00,CFG/BTC,0.00002101,0.0000216,0.00001977,0.00002019,48239.968,0.993357505059
1661299200,2022-08-24 00:00:00,CFG/BTC,0.00001849,0.00002102,0.00001805,0.00002101,52624.2589,1.028085833537
1661212800,2022-08-23 00:00:00,CFG/BTC,0.00001861,0.00001894,0.00001808,0.00001848,9662.1492,0.178709408208
1661126400,2022-08-22 00:00:00,CFG/BTC,0.00001835,0.0000187,0.0000175,0.00001863,32408.0926,0.588011169792
1661040000,2022-08-21 00:00:00,CFG/BTC,0.00001814,0.00001896,0.00001765,0.00001834,41751.2695,0.769083174698
