https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume 1EARTH,Volume USDT
1657584000,2022-07-12 00:00:00,1EARTH/USDT,0.003663,0.004195,0.00361,0.003966,397099086.47531862,1511031.33354996154631
1657497600,2022-07-11 00:00:00,1EARTH/USDT,0.003913,0.003941,0.003525,0.003663,374220508.29137443,1409491.61627481111377
1657411200,2022-07-10 00:00:00,1EARTH/USDT,0.004204,0.004278,0.003848,0.003914,379274536.01859484,1536181.27353262607926
1657324800,2022-07-09 00:00:00,1EARTH/USDT,0.004343,0.004482,0.0041,0.004203,383468137.76801556,1621390.26555697660173
1657238400,2022-07-08 00:00:00,1EARTH/USDT,0.004691,0.004691,0.004201,0.004342,327810555.02477066,1436092.97968083824365
1657152000,2022-07-07 00:00:00,1EARTH/USDT,0.004514,0.00475,0.004202,0.004682,389917289.41611429,1713151.72479376064892
1657065600,2022-07-06 00:00:00,1EARTH/USDT,0.004264,0.004707,0.004179,0.004528,337454536.94816453,1491093.20627983344279
1656979200,2022-07-05 00:00:00,1EARTH/USDT,0.004843,0.006,0.004056,0.004264,482110520.66979279,2326524.660073743056
1656892800,2022-07-04 00:00:00,1EARTH/USDT,0.004031,0.00498,0.00379,0.00487,411555910.06475482,1717819.95406990638708
1656806400,2022-07-03 00:00:00,1EARTH/USDT,0.003866,0.004699,0.00382,0.004028,408000044.6293917,1670336.12138270340486
1656720000,2022-07-02 00:00:00,1EARTH/USDT,0.003786,0.004194,0.003568,0.003869,464853774.15397306,1768955.82198843361723
1656633600,2022-07-01 00:00:00,1EARTH/USDT,0.004214,0.004443,0.003583,0.003816,379268649.70690972,1570558.49900287172782
1656547200,2022-06-30 00:00:00,1EARTH/USDT,0.004858,0.004893,0.003975,0.004191,361158753.84499297,1566314.00681260196887
1656460800,2022-06-29 00:00:00,1EARTH/USDT,0.004902,0.004979,0.004678,0.004857,266187959.92101482,1289538.47928928539966
1656374400,2022-06-28 00:00:00,1EARTH/USDT,0.005034,0.0052,0.004884,0.004899,264280826.80036481,1331878.03240591020279
1656288000,2022-06-27 00:00:00,1EARTH/USDT,0.005085,0.005273,0.004892,0.005017,276857686.23798592,1399655.54855874657323
1656201600,2022-06-26 00:00:00,1EARTH/USDT,0.005342,0.005434,0.005086,0.005086,288815171.13566085,1525244.29508824675094
1656115200,2022-06-25 00:00:00,1EARTH/USDT,0.005684,0.005714,0.00508,0.005328,326164208.06745121,1742722.75704956621412
1656028800,2022-06-24 00:00:00,1EARTH/USDT,0.005462,0.00575,0.0051,0.005663,313311211.3673259,1742754.90942185034421
1655942400,2022-06-23 00:00:00,1EARTH/USDT,0.005232,0.005548,0.00511,0.005451,306465251.77271517,1642332.27454958988992
1655856000,2022-06-22 00:00:00,1EARTH/USDT,0.005757,0.00595,0.005099,0.005262,276475428.87356656,1532191.25421582706951
1655769600,2022-06-21 00:00:00,1EARTH/USDT,0.005109,0.007,0.00502,0.005744,358019412.59980753,2026215.13834291013988
1655683200,2022-06-20 00:00:00,1EARTH/USDT,0.005189,0.0057,0.004868,0.005131,352713149.84084904,1838446.26905172070162
1655596800,2022-06-19 00:00:00,1EARTH/USDT,0.005374,0.005801,0.00464,0.005227,441098646.84292871,2346931.57043039462232
1655510400,2022-06-18 00:00:00,1EARTH/USDT,0.005683,0.005787,0.004718,0.005374,596822609.89587923,3151606.91086966691964
1655424000,2022-06-17 00:00:00,1EARTH/USDT,0.005554,0.006137,0.005431,0.00568,475153933.44856712,2738624.40561457067401
1655337600,2022-06-16 00:00:00,1EARTH/USDT,0.006723,0.007999,0.00541,0.005538,385901990.64457003,2484025.9591593103618
1655251200,2022-06-15 00:00:00,1EARTH/USDT,0.005801,0.007272,0.0047,0.006718,355208763.77749166,2059737.1254297205777
1655164800,2022-06-14 00:00:00,1EARTH/USDT,0.005171,0.005817,0.005051,0.005801,301198191.65848312,1597995.98637268805268
1655078400,2022-06-13 00:00:00,1EARTH/USDT,0.005827,0.00604,0.004676,0.005187,238584209.56704573,1259435.64092767258503
1654992000,2022-06-12 00:00:00,1EARTH/USDT,0.005952,0.0065,0.005632,0.005828,256746502.02466756,1522193.62258345450458
1654905600,2022-06-11 00:00:00,1EARTH/USDT,0.006888,0.0074,0.005588,0.005953,260618993.73631079,1698797.95983861839454
1654819200,2022-06-10 00:00:00,1EARTH/USDT,0.007079,0.007235,0.0065,0.00694,242282427.0781317,1673281.67688507747393
1654732800,2022-06-09 00:00:00,1EARTH/USDT,0.007007,0.0082,0.006943,0.007066,274810571.91471841,1993231.85418411644814
1654646400,2022-06-08 00:00:00,1EARTH/USDT,0.007058,0.007239,0.006896,0.007005,229929378.12437086,1616770.69594094491515
1654560000,2022-06-07 00:00:00,1EARTH/USDT,0.007377,0.0075,0.006778,0.007057,242610421.27045618,1708821.54374958681838
1654473600,2022-06-06 00:00:00,1EARTH/USDT,0.007303,0.008411,0.007211,0.007379,232028767.03734616,1768673.94142912391722
1654387200,2022-06-05 00:00:00,1EARTH/USDT,0.007463,0.0075,0.007043,0.007283,233476552.50586697,1684903.41933377500358
1654300800,2022-06-04 00:00:00,1EARTH/USDT,0.007516,0.007531,0.00654,0.007483,251548219.12497288,1794384.06529127360038
1654214400,2022-06-03 00:00:00,1EARTH/USDT,0.008011,0.008191,0.007213,0.007517,196852836.17097613,1512947.38510749231777
1654128000,2022-06-02 00:00:00,1EARTH/USDT,0.007873,0.008521,0.007355,0.008008,218293397.88099349,1705388.22231155363675
1654041600,2022-06-01 00:00:00,1EARTH/USDT,0.008324,0.008845,0.007755,0.00788,216781318.25490444,1760610.39140816879405
1653955200,2022-05-31 00:00:00,1EARTH/USDT,0.008899,0.00904,0.007652,0.008349,219574878.37673801,1833008.05040578313217
1653868800,2022-05-30 00:00:00,1EARTH/USDT,0.008809,0.00935,0.008057,0.008851,223311724.53667831,1978898.90365001892595
1653782400,2022-05-29 00:00:00,1EARTH/USDT,0.00829,0.009002,0.008271,0.008812,200483909.03399772,1720110.193870738157
1653696000,2022-05-28 00:00:00,1EARTH/USDT,0.007978,0.009448,0.00797,0.008296,210014531.41634864,1766895.49993057152335
1653609600,2022-05-27 00:00:00,1EARTH/USDT,0.008653,0.008738,0.007817,0.007973,194626967.40226118,1593909.37125608781341
1653523200,2022-05-26 00:00:00,1EARTH/USDT,0.00975,0.009915,0.0083,0.008666,170465898.42978221,1541633.35293191969998
1653436800,2022-05-25 00:00:00,1EARTH/USDT,0.009971,0.010102,0.009235,0.009751,170667785.00072399,1648162.87153332019777
1653350400,2022-05-24 00:00:00,1EARTH/USDT,0.010248,0.010898,0.009193,0.009969,170095035.87729865,1712801.82406643371918
1653264000,2022-05-23 00:00:00,1EARTH/USDT,0.0103,0.011851,0.01,0.010247,200990145.26004221,2132118.52915162435903
1653177600,2022-05-22 00:00:00,1EARTH/USDT,0.010719,0.010911,0.0099,0.010299,175567891.4512631,1800403.06690301652638
1653091200,2022-05-21 00:00:00,1EARTH/USDT,0.009632,0.0124,0.00935,0.010745,183903197.68627359,2039890.87349034795614
1653004800,2022-05-20 00:00:00,1EARTH/USDT,0.01048,0.010873,0.008976,0.009635,127874662.0144652,1274744.2834646012855
1652918400,2022-05-19 00:00:00,1EARTH/USDT,0.008761,0.011588,0.008108,0.010472,273095150.44937878,2617139.64336530477139
1652832000,2022-05-18 00:00:00,1EARTH/USDT,0.010296,0.0114,0.008725,0.008778,243945833.04871271,2356494.2776863887104
1652745600,2022-05-17 00:00:00,1EARTH/USDT,0.009984,0.011988,0.0096,0.010298,218872303.40753213,2281200.9753862866526
1652659200,2022-05-16 00:00:00,1EARTH/USDT,0.011326,0.012159,0.008738,0.009999,222168869.73250756,2274224.65081377065682
1652572800,2022-05-15 00:00:00,1EARTH/USDT,0.010902,0.012282,0.009153,0.011338,238970686.24963373,2473160.70206626439222
1652486400,2022-05-14 00:00:00,1EARTH/USDT,0.0074,0.015261,0.007173,0.010866,363134412.24121218,3729208.00976797659946
1652400000,2022-05-13 00:00:00,1EARTH/USDT,0.005588,0.0098,0.005218,0.007453,356332361.43846364,2564845.47536584574017
1652313600,2022-05-12 00:00:00,1EARTH/USDT,0.00645,0.00797,0.004547,0.00561,276692240.30407458,1520647.22833218765534
1652227200,2022-05-11 00:00:00,1EARTH/USDT,0.012993,0.013501,0.005646,0.006411,268396393.61330071,2420551.35209292646704
1652140800,2022-05-10 00:00:00,1EARTH/USDT,0.011756,0.0167,0.011304,0.012963,244583211.40214355,3165401.28394150884261
1652054400,2022-05-09 00:00:00,1EARTH/USDT,0.0129,0.013118,0.01068,0.011829,188187203.52735623,2298181.3420220899061
1651968000,2022-05-08 00:00:00,1EARTH/USDT,0.013596,0.0139,0.012588,0.012899,216714006.00741196,2855970.0294478966111
1651881600,2022-05-07 00:00:00,1EARTH/USDT,0.014103,0.01504,0.013456,0.013593,232864397.6708417,3284214.96484886193764
1651795200,2022-05-06 00:00:00,1EARTH/USDT,0.01529,0.015314,0.0134,0.014089,190119891.6255507,2757043.04173787015265
1651708800,2022-05-05 00:00:00,1EARTH/USDT,0.017862,0.0187,0.0146,0.015287,190645440.56061754,3143759.00803900611943
1651622400,2022-05-04 00:00:00,1EARTH/USDT,0.014785,0.022,0.014747,0.017865,209225279.66461053,3475262.52617580400925
1651536000,2022-05-03 00:00:00,1EARTH/USDT,0.015726,0.0165,0.014264,0.014828,181378169.34693219,2802607.22089104471998
1651449600,2022-05-02 00:00:00,1EARTH/USDT,0.016756,0.01684,0.015191,0.015727,176643351.19336045,2837033.2838440408911
1651363200,2022-05-01 00:00:00,1EARTH/USDT,0.015251,0.017454,0.01514,0.016738,185101347.72430579,3003231.33207020335187
1651276800,2022-04-30 00:00:00,1EARTH/USDT,0.018035,0.02,0.015,0.015253,186842379.61554727,3343844.97242666584923
1651190400,2022-04-29 00:00:00,1EARTH/USDT,0.019801,0.022,0.015893,0.018049,195998725.62061881,3532802.35299901197464
1651104000,2022-04-28 00:00:00,1EARTH/USDT,0.021128,0.021462,0.01922,0.019804,145843075.86522892,2972205.07826016145076
1651017600,2022-04-27 00:00:00,1EARTH/USDT,0.021468,0.023446,0.020549,0.021022,134438825.2597474,2901387.76430613242134
1650931200,2022-04-26 00:00:00,1EARTH/USDT,0.024257,0.02488,0.01953,0.021465,145202754.4376554,3230016.47669047753469
1650844800,2022-04-25 00:00:00,1EARTH/USDT,0.025269,0.025348,0.020867,0.024165,166268310.3534087,3861798.58546178777189
1650758400,2022-04-24 00:00:00,1EARTH/USDT,0.026514,0.028908,0.024889,0.02527,134164115.65800218,3582412.8215883934281
1650672000,2022-04-23 00:00:00,1EARTH/USDT,0.026637,0.027788,0.026142,0.02652,133486059.07769466,3573598.72082631770786
1650585600,2022-04-22 00:00:00,1EARTH/USDT,0.028461,0.030018,0.02602,0.026736,119393116.52987666,3319968.2367873456219
1650499200,2022-04-21 00:00:00,1EARTH/USDT,0.028904,0.0326,0.027801,0.02842,127154319.60321258,3778269.66365299398013
1650412800,2022-04-20 00:00:00,1EARTH/USDT,0.031421,0.033027,0.028701,0.028949,129571263.04410165,3921605.91067609069618
1650326400,2022-04-19 00:00:00,1EARTH/USDT,0.029216,0.032,0.028696,0.031424,123550443.47544105,3673137.41753823133931
1650240000,2022-04-18 00:00:00,1EARTH/USDT,0.028606,0.03027,0.027064,0.029219,109979442.67561404,3125662.05960027613065
1650153600,2022-04-17 00:00:00,1EARTH/USDT,0.030266,0.031812,0.028172,0.028578,102475372.22853319,3132026.52161091482497
1650067200,2022-04-16 00:00:00,1EARTH/USDT,0.030789,0.033014,0.029584,0.030292,111526480.275194,3508595.74263289452663
1649980800,2022-04-15 00:00:00,1EARTH/USDT,0.028811,0.032,0.0288,0.030789,108187370.64634333,3325264.09986294738633
1649894400,2022-04-14 00:00:00,1EARTH/USDT,0.031297,0.033247,0.026985,0.02881,108786368.23771941,3315745.53734149225798
1649808000,2022-04-13 00:00:00,1EARTH/USDT,0.028854,0.033948,0.027771,0.031374,152873701.49132186,4810274.34256570789265
1649721600,2022-04-12 00:00:00,1EARTH/USDT,0.027452,0.031052,0.02344,0.028858,140318322.40038199,3758511.31889888866384
1649635200,2022-04-11 00:00:00,1EARTH/USDT,0.032903,0.033169,0.025191,0.027455,135922135.27219099,4071504.08895878199532
1649548800,2022-04-10 00:00:00,1EARTH/USDT,0.035539,0.036034,0.0305,0.032871,145578741.96113367,5025869.91794328791759
1649462400,2022-04-09 00:00:00,1EARTH/USDT,0.034074,0.036777,0.033217,0.035576,203945484.73991841,7138330.12389469742574
1649376000,2022-04-08 00:00:00,1EARTH/USDT,0.040863,0.044579,0.033317,0.034074,294287249.83000926,11161549.1402965700654
1649289600,2022-04-07 00:00:00,1EARTH/USDT,0.033305,0.045,0.032743,0.040833,304929946.57464903,11441625.32842798271982
1649203200,2022-04-06 00:00:00,1EARTH/USDT,0.036091,0.046,0.031,0.03329,295414116.28572051,10751027.26525895833868
1649116800,2022-04-05 00:00:00,1EARTH/USDT,0.03756,0.04079,0.035736,0.036092,196891518.67609325,7318720.4371881293205
1649030400,2022-04-04 00:00:00,1EARTH/USDT,0.046173,0.046409,0.0335,0.037649,240494498.87634525,9426104.09016359272845
1648944000,2022-04-03 00:00:00,1EARTH/USDT,0.04848,0.050906,0.041647,0.046173,208907932.96172071,9542291.27133960207654
1648857600,2022-04-02 00:00:00,1EARTH/USDT,0.04615,0.051016,0.039649,0.048481,216858498.60408592,9518824.28133925220442
1648771200,2022-04-01 00:00:00,1EARTH/USDT,0.035091,0.054727,0.0306,0.04615,355197317.51493584,14974319.49380327436673
1648684800,2022-03-31 00:00:00,1EARTH/USDT,0.033096,0.036869,0.02925,0.034986,196719769.03911431,6476106.19342619194988
1648598400,2022-03-30 00:00:00,1EARTH/USDT,0.036916,0.0388,0.032606,0.0331,152895442.66962641,5458796.9572279091819
1648512000,2022-03-29 00:00:00,1EARTH/USDT,0.035716,0.041,0.03352,0.037079,162433050.48295866,6167980.0654472532474
1648425600,2022-03-28 00:00:00,1EARTH/USDT,0.031372,0.04792,0.028566,0.035837,249560844.8182117,9300421.18052901725592
1648339200,2022-03-27 00:00:00,1EARTH/USDT,0.035019,0.03544,0.028042,0.031475,165837970.1321171,5289867.19860965364514
1648252800,2022-03-26 00:00:00,1EARTH/USDT,0.037924,0.038813,0.034666,0.035019,139737755.48191819,5148301.93540274759282
1648166400,2022-03-25 00:00:00,1EARTH/USDT,0.036817,0.045914,0.034514,0.037924,192819340.79746308,7615851.66924339478693
1648080000,2022-03-24 00:00:00,1EARTH/USDT,0.028413,0.049709,0.0264,0.036817,385113826.36388794,14626268.85581640943823
1647993600,2022-03-23 00:00:00,1EARTH/USDT,0.022954,0.029705,0.020215,0.028413,237163985.19443204,5579548.17190952675226
1647907200,2022-03-22 00:00:00,1EARTH/USDT,0.019279,0.0252,0.018114,0.023,236334514.2755355,4932396.30194321672454
1647820800,2022-03-21 00:00:00,1EARTH/USDT,0.015552,0.022,0.01531,0.019279,236550762.9056853,4181821.92176515595311
1647734400,2022-03-20 00:00:00,1EARTH/USDT,0.019549,0.01962,0.015,0.015564,207312552.32339029,3717467.33597128436825
1647648000,2022-03-19 00:00:00,1EARTH/USDT,0.024495,0.0255,0.0191,0.019549,230916126.87365656,4991200.27350662339377
1647561600,2022-03-18 00:00:00,1EARTH/USDT,0.018123,0.0246,0.017007,0.0246,334996142.56425307,6696115.20910509535977
1647475200,2022-03-17 00:00:00,1EARTH/USDT,0.01465,0.019,0.013144,0.018123,357792962.50028983,5625378.57717468719904
1647388800,2022-03-16 00:00:00,1EARTH/USDT,0.010639,0.014683,0.010206,0.0146,364392785.32263283,4442139.68171535120014
1647302400,2022-03-15 00:00:00,1EARTH/USDT,0.010346,0.01185,0.010101,0.010639,236103149.92509543,2469773.27971796433822
1647216000,2022-03-14 00:00:00,1EARTH/USDT,0.01018,0.012231,0.01,0.010348,374697639.75275714,3901453.76647563416958
1647129600,2022-03-13 00:00:00,1EARTH/USDT,0.01158,0.01625,0.01,0.01021,435616821.05829551,5292512.04981007230297
1647043200,2022-03-12 00:00:00,1EARTH/USDT,0.012507,0.013506,0.01135,0.01158,332663952.91748389,3988437.82179814314677
1646956800,2022-03-11 00:00:00,1EARTH/USDT,0.014998,0.015186,0.011998,0.012538,240062619.34020083,3194778.54594714346561
1646870400,2022-03-10 00:00:00,1EARTH/USDT,0.017629,0.017699,0.014073,0.014996,227632278.42781689,3496092.5471542379815
1646784000,2022-03-09 00:00:00,1EARTH/USDT,0.017085,0.022852,0.016933,0.017672,211340095.61154226,3793304.55898648362151
1646697600,2022-03-08 00:00:00,1EARTH/USDT,0.019059,0.019099,0.016542,0.01708,173267173.99656671,3129987.46298591461328
1646611200,2022-03-07 00:00:00,1EARTH/USDT,0.019044,0.019902,0.017173,0.019115,190165661.18077876,3488210.00527380097626
1646524800,2022-03-06 00:00:00,1EARTH/USDT,0.022898,0.023028,0.018843,0.019047,171376729.70221062,3673516.48955069788818
1646438400,2022-03-05 00:00:00,1EARTH/USDT,0.022554,0.026,0.02198,0.022904,189076001.18790865,4397560.34615324292644
1646352000,2022-03-04 00:00:00,1EARTH/USDT,0.030055,0.038784,0.02098,0.02255,164574766.13704422,4623662.86112246643681
1646265600,2022-03-03 00:00:00,1EARTH/USDT,0.032563,0.032566,0.028191,0.030132,115586931.80050904,3525496.3155400239254
1646179200,2022-03-02 00:00:00,1EARTH/USDT,0.032792,0.033129,0.03021,0.032563,97290289.69291909,3102213.45181111253281
1646092800,2022-03-01 00:00:00,1EARTH/USDT,0.038397,0.03885,0.031,0.032635,86335090.07728851,3123420.49643272042083
1646006400,2022-02-28 00:00:00,1EARTH/USDT,0.0313,0.04508,0.029611,0.038396,102839748.57700234,3813787.78715700565673
1645920000,2022-02-27 00:00:00,1EARTH/USDT,0.031203,0.031303,0.027,0.0313,113493598.0431718,3357945.39678607085562
1645833600,2022-02-26 00:00:00,1EARTH/USDT,0.030172,0.032999,0.029991,0.031139,123546706.86889214,3882636.32595950504027
1645747200,2022-02-25 00:00:00,1EARTH/USDT,0.030925,0.031092,0.029314,0.030172,107073468.96418417,3230497.75668674721484
1645660800,2022-02-24 00:00:00,1EARTH/USDT,0.032804,0.033524,0.026032,0.030959,105056878.65067252,3077527.51314669338752
1645574400,2022-02-23 00:00:00,1EARTH/USDT,0.036594,0.037196,0.0305,0.032991,85568201.88987992,3017866.91778749124141
1645488000,2022-02-22 00:00:00,1EARTH/USDT,0.038624,0.043849,0.035705,0.036498,88892428.1544719,3412092.45417728810682
1645401600,2022-02-21 00:00:00,1EARTH/USDT,0.03797,0.042312,0.037466,0.03863,78855027.66771552,3096942.66057410577165
1645315200,2022-02-20 00:00:00,1EARTH/USDT,0.041572,0.041872,0.0377,0.037964,88112515.14876533,3469910.64967489931515
