https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume UNI,Volume USDT
1663380000,2022-09-17 02:00:00,UNI/USDT,5.922,5.9427,5.888,5.8972,1465.48960011,8666.435030759477
1663376400,2022-09-17 01:00:00,UNI/USDT,5.8731,5.9394,5.8731,5.92,1316.33294066,7777.400632655837
1663372800,2022-09-17 00:00:00,UNI/USDT,5.8245,5.9893,5.8122,5.8719,10314.30733626,60976.026795681452
1663369200,2022-09-16 23:00:00,UNI/USDT,5.7981,5.8271,5.7872,5.8245,1239.32949397,7187.95162771605
1663365600,2022-09-16 22:00:00,UNI/USDT,5.8251,5.8394,5.7946,5.7957,1123.26325336,6537.721956887967
1663362000,2022-09-16 21:00:00,UNI/USDT,5.8197,5.8512,5.8082,5.82,1969.14666374,11457.218995143006
1663358400,2022-09-16 20:00:00,UNI/USDT,5.7727,5.8372,5.7715,5.8218,1167.50133796,6785.486812962748
1663354800,2022-09-16 19:00:00,UNI/USDT,5.7587,5.7923,5.7554,5.7744,4541.49827164,26235.252274784373
1663351200,2022-09-16 18:00:00,UNI/USDT,5.7356,5.7869,5.686,5.7581,5212.09110787,29836.82053485347
1663347600,2022-09-16 17:00:00,UNI/USDT,5.7448,5.7731,5.6734,5.7369,6119.50505948,35044.786859585437
1663344000,2022-09-16 16:00:00,UNI/USDT,5.8249,5.8249,5.6422,5.7435,11725.45228361,66722.76369723424
1663340400,2022-09-16 15:00:00,UNI/USDT,5.7832,5.8347,5.7671,5.824,2619.89220879,15203.902099075739
1663336800,2022-09-16 14:00:00,UNI/USDT,5.716,5.8517,5.7075,5.7858,7446.48252981,43006.745887062485
1663333200,2022-09-16 13:00:00,UNI/USDT,5.8122,5.8391,5.6795,5.7236,9971.49991092,57372.238771547198
1663329600,2022-09-16 12:00:00,UNI/USDT,5.8928,5.8974,5.7975,5.805,3171.16909672,18497.566699265493
1663326000,2022-09-16 11:00:00,UNI/USDT,5.8473,5.8942,5.8285,5.8927,2246.70483385,13177.641537021375
1663322400,2022-09-16 10:00:00,UNI/USDT,5.805,5.8615,5.7652,5.8455,2417.4689519,14013.035069793029
1663318800,2022-09-16 09:00:00,UNI/USDT,5.7824,5.8403,5.781,5.8067,1205.44274612,7018.082375722243
1663315200,2022-09-16 08:00:00,UNI/USDT,5.8752,5.8862,5.7798,5.7878,3051.45173502,17758.328147917457
1663311600,2022-09-16 07:00:00,UNI/USDT,5.8955,5.8997,5.8722,5.8756,1811.39368798,10663.164022066522
1663308000,2022-09-16 06:00:00,UNI/USDT,5.8893,5.9235,5.8775,5.8933,837.96220001,4943.4699626395
1663304400,2022-09-16 05:00:00,UNI/USDT,5.9008,5.9312,5.8864,5.8893,489.60623983,2891.824889701322
1663300800,2022-09-16 04:00:00,UNI/USDT,5.883,5.9271,5.8828,5.8998,1304.50977839,7705.570995871859
1663297200,2022-09-16 03:00:00,UNI/USDT,5.865,5.8974,5.8463,5.883,1628.47189403,9555.266150829675
1663293600,2022-09-16 02:00:00,UNI/USDT,5.8927,5.8929,5.8124,5.8625,2823.31285902,16518.955081886489
1663290000,2022-09-16 01:00:00,UNI/USDT,5.9304,5.9387,5.8658,5.8798,3484.02318862,20581.298512372849
1663286400,2022-09-16 00:00:00,UNI/USDT,5.8861,5.9305,5.8116,5.9299,8670.01576617,50909.390440176645
1663282800,2022-09-15 23:00:00,UNI/USDT,5.9059,5.9089,5.8528,5.8797,3175.13169371,18679.434543683652
1663279200,2022-09-15 22:00:00,UNI/USDT,5.9474,5.9474,5.8524,5.9093,1457.77519431,8599.317562098853
1663275600,2022-09-15 21:00:00,UNI/USDT,5.9627,5.971,5.9273,5.9565,1566.37132881,9333.479921048235
1663272000,2022-09-15 20:00:00,UNI/USDT,5.9477,5.9685,5.9205,5.9671,1059.7625719,6304.305654507126
1663268400,2022-09-15 19:00:00,UNI/USDT,5.929,5.9688,5.911,5.9463,805.79815628,4785.027398392288
1663264800,2022-09-15 18:00:00,UNI/USDT,5.9554,5.98,5.9157,5.9284,2887.67701292,17159.867555953517
1663261200,2022-09-15 17:00:00,UNI/USDT,5.9698,6.0039,5.9441,5.957,2994.58034117,17899.68420344342
1663257600,2022-09-15 16:00:00,UNI/USDT,5.9072,5.9993,5.8928,5.9678,3214.06485833,19111.735587989301
1663254000,2022-09-15 15:00:00,UNI/USDT,5.8616,5.9303,5.7811,5.9032,18463.63313684,108255.792335075831
1663250400,2022-09-15 14:00:00,UNI/USDT,6.1058,6.1162,5.8524,5.8657,17233.86815967,102112.561254082199
1663246800,2022-09-15 13:00:00,UNI/USDT,6.1094,6.1257,6.0256,6.1066,5213.98248321,31675.319821387454
1663243200,2022-09-15 12:00:00,UNI/USDT,6.1163,6.142,6.0632,6.1121,2663.69172879,16241.219715359923
1663239600,2022-09-15 11:00:00,UNI/USDT,6.092,6.121,6.0722,6.1012,2159.51832699,13167.354359911143
1663236000,2022-09-15 10:00:00,UNI/USDT,6.1212,6.1794,6.0728,6.0943,4269.29840197,26201.934928472139
1663232400,2022-09-15 09:00:00,UNI/USDT,6.0843,6.1244,6.0456,6.1244,3576.92890252,21738.41295252992
1663228800,2022-09-15 08:00:00,UNI/USDT,6.1484,6.1488,6.0388,6.0759,3853.6422962,23483.734776884017
1663225200,2022-09-15 07:00:00,UNI/USDT,6.0699,6.2365,6.0509,6.1523,21834.96999754,134353.959343092303
1663221600,2022-09-15 06:00:00,UNI/USDT,6.0136,6.1287,5.8855,6.0672,19561.92875755,117498.020903939964
1663218000,2022-09-15 05:00:00,UNI/USDT,5.9595,6.0206,5.9399,6.0093,1927.28334001,11543.310771524809
1663214400,2022-09-15 04:00:00,UNI/USDT,5.9822,6.008,5.9228,5.9585,6091.66241807,36310.970814347703
1663210800,2022-09-15 03:00:00,UNI/USDT,6.0389,6.0483,5.9476,5.9868,6038.95879571,36129.327970146185
1663207200,2022-09-15 02:00:00,UNI/USDT,6.0975,6.0975,5.9813,6.0435,8841.28081658,53260.190390300243
1663203600,2022-09-15 01:00:00,UNI/USDT,6.1103,6.1169,6.0305,6.0938,5826.57080359,35364.485752035713
1663200000,2022-09-15 00:00:00,UNI/USDT,6.1788,6.1936,6.0909,6.1095,6848.8365163,42014.625541346991
1663196400,2022-09-14 23:00:00,UNI/USDT,6.1974,6.2144,6.1645,6.182,3312.48289151,20514.038454548008
1663192800,2022-09-14 22:00:00,UNI/USDT,6.1715,6.2335,6.1582,6.202,9966.04279362,61658.930544332389
1663189200,2022-09-14 21:00:00,UNI/USDT,6.1032,6.1777,6.0728,6.1737,2163.16910148,13250.363138544725
1663185600,2022-09-14 20:00:00,UNI/USDT,6.1058,6.1338,6.0846,6.0999,2420.73040781,14776.796255583772
1663182000,2022-09-14 19:00:00,UNI/USDT,6.0691,6.1257,6.0475,6.1071,43940.44239615,266735.177047998473
1663178400,2022-09-14 18:00:00,UNI/USDT,6.0963,6.0974,5.9559,6.0744,16006.21436668,96702.219062725722
1663174800,2022-09-14 17:00:00,UNI/USDT,6.1019,6.1417,6.0885,6.0941,2369.55822867,14479.008780204125
1663171200,2022-09-14 16:00:00,UNI/USDT,6.1248,6.1342,6.0804,6.0989,2611.9531283,15951.581763317321
1663167600,2022-09-14 15:00:00,UNI/USDT,6.148,6.1731,6.1229,6.1277,2430.0514096,14935.517772558505
1663164000,2022-09-14 14:00:00,UNI/USDT,6.1578,6.1843,6.0865,6.147,5456.96110319,33442.348370645837
1663160400,2022-09-14 13:00:00,UNI/USDT,6.1873,6.1963,6.0735,6.1591,7371.02941589,45205.046145424615
1663156800,2022-09-14 12:00:00,UNI/USDT,6.086,6.2211,6.0266,6.1977,14705.77667186,90461.599541593817
1663153200,2022-09-14 11:00:00,UNI/USDT,6.1441,6.1478,6.0456,6.0859,3859.09777662,23553.851867399147
1663149600,2022-09-14 10:00:00,UNI/USDT,6.1227,6.1509,6.105,6.14,1535.70312505,9410.011822495155
1663146000,2022-09-14 09:00:00,UNI/USDT,6.1318,6.151,6.1022,6.1194,1148.46624001,7030.30638258914
1663142400,2022-09-14 08:00:00,UNI/USDT,6.1162,6.1515,6.0493,6.1356,4516.41164798,27513.199597508589
1663138800,2022-09-14 07:00:00,UNI/USDT,6.1322,6.1644,6.0456,6.1149,2938.4213064,17959.980700047244
1663135200,2022-09-14 06:00:00,UNI/USDT,6.1753,6.1815,6.124,6.1269,2177.77651678,13377.902702782175
1663131600,2022-09-14 05:00:00,UNI/USDT,6.2037,6.2124,6.1617,6.1617,2548.99719088,15757.259160787291
1663128000,2022-09-14 04:00:00,UNI/USDT,6.1656,6.2138,6.1407,6.2075,2511.51381767,15511.691679320855
1663124400,2022-09-14 03:00:00,UNI/USDT,6.1519,6.1837,6.1322,6.1652,6882.26266724,42403.961357266455
1663120800,2022-09-14 02:00:00,UNI/USDT,6.125,6.1794,6.122,6.147,4166.13562399,25631.488327513469
1663117200,2022-09-14 01:00:00,UNI/USDT,6.0897,6.1323,6.0895,6.1321,3273.27439516,19991.81457074419
1663113600,2022-09-14 00:00:00,UNI/USDT,6.0384,6.1014,5.9969,6.1014,5683.39853226,34393.994808948579
1663110000,2022-09-13 23:00:00,UNI/USDT,6.0751,6.0977,5.9908,6.0363,9324.31931748,56342.674833193759
1663106400,2022-09-13 22:00:00,UNI/USDT,6.1178,6.1186,6.05,6.076,4959.80767236,30132.729820204194
1663102800,2022-09-13 21:00:00,UNI/USDT,6.1314,6.151,6.0472,6.1199,7277.01600983,44404.130161585546
1663099200,2022-09-13 20:00:00,UNI/USDT,6.1522,6.195,6.128,6.13,4260.23279712,26235.242313448739
1663095600,2022-09-13 19:00:00,UNI/USDT,6.071,6.1761,6.0084,6.1532,18687.8314551,113515.597261909381
1663092000,2022-09-13 18:00:00,UNI/USDT,6.1973,6.2012,6.0676,6.0744,9294.35346592,57060.279263565945
1663088400,2022-09-13 17:00:00,UNI/USDT,6.2036,6.2502,6.1922,6.1961,8119.79276484,50505.292277673663
1663084800,2022-09-13 16:00:00,UNI/USDT,6.1652,6.23,6.151,6.2066,4715.99019515,29235.436165814152
1663081200,2022-09-13 15:00:00,UNI/USDT,6.1719,6.2138,6.1475,6.1632,5571.32175068,34419.691917151305
1663077600,2022-09-13 14:00:00,UNI/USDT,6.2237,6.28,6.1286,6.1696,9343.97597739,57720.82472148295
1663074000,2022-09-13 13:00:00,UNI/USDT,6.2543,6.2772,6.1811,6.2265,24074.41078575,149935.845004524736
1663070400,2022-09-13 12:00:00,UNI/USDT,6.6839,6.7619,6.1901,6.2612,64436.33099291,415460.887648005347
1663066800,2022-09-13 11:00:00,UNI/USDT,6.6735,6.7286,6.6621,6.6841,4225.63078916,28320.520899608696
1663063200,2022-09-13 10:00:00,UNI/USDT,6.6171,6.7139,6.6092,6.6778,3887.83290009,25905.389344538358
1663059600,2022-09-13 09:00:00,UNI/USDT,6.6577,6.7079,6.5834,6.6138,5841.94253428,38727.269186377211
1663056000,2022-09-13 08:00:00,UNI/USDT,6.6653,6.6932,6.6325,6.6552,1578.06212435,10525.613983980225
1663052400,2022-09-13 07:00:00,UNI/USDT,6.6459,6.6955,6.6203,6.6679,3077.70530136,20485.054560772871
1663048800,2022-09-13 06:00:00,UNI/USDT,6.644,6.7666,6.6083,6.643,7335.23592474,49127.691260568617
1663045200,2022-09-13 05:00:00,UNI/USDT,6.6562,6.6885,6.6408,6.6465,1718.62253621,11445.891311289133
1663041600,2022-09-13 04:00:00,UNI/USDT,6.6971,6.713,6.6456,6.6514,4638.60792329,30992.353961038496
1663038000,2022-09-13 03:00:00,UNI/USDT,6.6488,6.6997,6.5755,6.6997,4318.50134073,28615.718151345164
1663034400,2022-09-13 02:00:00,UNI/USDT,6.569,6.6537,6.4937,6.6474,6113.33155901,40137.577630054317
1663030800,2022-09-13 01:00:00,UNI/USDT,6.5676,6.5885,6.5298,6.567,2568.65827021,16849.578997833354
1663027200,2022-09-13 00:00:00,UNI/USDT,6.6587,6.6677,6.4811,6.5655,12974.10588271,84847.664701226201
1663023600,2022-09-12 23:00:00,UNI/USDT,6.6272,6.6631,6.611,6.6555,2799.86074865,18585.833882620592
1663020000,2022-09-12 22:00:00,UNI/USDT,6.646,6.66,6.597,6.6282,3480.75500546,23083.712133766846
1663016400,2022-09-12 21:00:00,UNI/USDT,6.729,6.729,6.6352,6.6506,3175.97288489,21157.190093757558
1663012800,2022-09-12 20:00:00,UNI/USDT,6.7227,6.7453,6.6888,6.7274,1855.50036076,12477.504825791885
1663009200,2022-09-12 19:00:00,UNI/USDT,6.7302,6.7554,6.7061,6.7164,1560.59576418,10496.335403179885
1663005600,2022-09-12 18:00:00,UNI/USDT,6.803,6.803,6.6821,6.7302,5757.89952022,38726.166650982092
1663002000,2022-09-12 17:00:00,UNI/USDT,6.725,6.808,6.7024,6.8027,7570.50701812,51086.864579799864
1662998400,2022-09-12 16:00:00,UNI/USDT,6.6618,6.7735,6.5736,6.7262,23642.42685656,157368.742895875109
1662994800,2022-09-12 15:00:00,UNI/USDT,6.8391,6.8391,6.6496,6.6629,12189.36636191,82367.905116831261
1662991200,2022-09-12 14:00:00,UNI/USDT,6.845,6.9656,6.8258,6.8381,18744.61480324,129093.680012196578
1662987600,2022-09-12 13:00:00,UNI/USDT,6.8371,6.86,6.7947,6.8441,3409.25051659,23297.228171412726
1662984000,2022-09-12 12:00:00,UNI/USDT,6.8932,6.8986,6.8148,6.8325,5314.04225164,36387.214721520687
1662980400,2022-09-12 11:00:00,UNI/USDT,6.8752,6.9142,6.8438,6.8908,14637.35168248,100588.321640189312
1662976800,2022-09-12 10:00:00,UNI/USDT,6.9111,6.915,6.8314,6.8704,5306.62737031,36474.27761628615
1662973200,2022-09-12 09:00:00,UNI/USDT,6.8858,6.9478,6.8628,6.9133,10765.8050116,74278.469562356871
1662969600,2022-09-12 08:00:00,UNI/USDT,6.6964,6.9102,6.6693,6.8833,26900.28442723,182698.4829308998
1662966000,2022-09-12 07:00:00,UNI/USDT,6.5669,6.7001,6.5669,6.6955,13310.76740538,88309.814338694194
1662962400,2022-09-12 06:00:00,UNI/USDT,6.5441,6.5691,6.5223,6.5668,2273.87510462,14887.008312999312
1662958800,2022-09-12 05:00:00,UNI/USDT,6.4956,6.547,6.4555,6.5357,3933.33436141,25623.295319883135
1662955200,2022-09-12 04:00:00,UNI/USDT,6.4402,6.5024,6.4402,6.491,2206.09408287,14279.349602907778
1662951600,2022-09-12 03:00:00,UNI/USDT,6.4744,6.5034,6.3777,6.4405,8054.79017466,51831.558519189229
1662948000,2022-09-12 02:00:00,UNI/USDT,6.6519,6.667,6.4595,6.4748,10525.10938143,68780.431906229916
1662944400,2022-09-12 01:00:00,UNI/USDT,6.39,6.7158,6.3766,6.6434,15852.08854339,103860.102426984736
1662940800,2022-09-12 00:00:00,UNI/USDT,6.4879,6.4928,6.391,6.3917,9396.12102016,60624.12513755349
1662937200,2022-09-11 23:00:00,UNI/USDT,6.4521,6.5012,6.4207,6.4891,5185.52813811,33549.954759159025
1662933600,2022-09-11 22:00:00,UNI/USDT,6.409,6.4952,6.4077,6.4667,4732.44173947,30572.780621177967
1662930000,2022-09-11 21:00:00,UNI/USDT,6.4904,6.5099,6.3561,6.4083,20520.71250322,132007.434256018245
1662926400,2022-09-11 20:00:00,UNI/USDT,6.5434,6.5574,6.4329,6.4916,8002.72325072,51818.510846526813
1662922800,2022-09-11 19:00:00,UNI/USDT,6.5666,6.58,6.514,6.5429,11583.48083261,75638.851686913562
1662919200,2022-09-11 18:00:00,UNI/USDT,6.6216,6.6249,6.5505,6.5593,2182.36003419,14390.475841934299
1662915600,2022-09-11 17:00:00,UNI/USDT,6.6408,6.6786,6.6208,6.6215,2151.18238261,14299.756978533802
1662912000,2022-09-11 16:00:00,UNI/USDT,6.6402,6.6923,6.604,6.6483,4467.84055785,29654.229515901997
1662908400,2022-09-11 15:00:00,UNI/USDT,6.543,6.6561,6.5303,6.6368,4924.2335133,32475.787347588206
1662904800,2022-09-11 14:00:00,UNI/USDT,6.5704,6.5772,6.51,6.543,1829.16047668,11966.324044384285
1662901200,2022-09-11 13:00:00,UNI/USDT,6.5519,6.5756,6.5125,6.5712,4218.43699091,27589.209887032952
1662897600,2022-09-11 12:00:00,UNI/USDT,6.5561,6.5629,6.5117,6.5544,3352.66592269,21915.22268744835
1662894000,2022-09-11 11:00:00,UNI/USDT,6.5178,6.5892,6.5177,6.5569,3014.91919908,19764.743868612741
1662890400,2022-09-11 10:00:00,UNI/USDT,6.538,6.541,6.5095,6.5208,1088.06622159,7103.140138631285
1662886800,2022-09-11 09:00:00,UNI/USDT,6.5566,6.5574,6.5255,6.5363,1991.78488163,13032.987951420196
1662883200,2022-09-11 08:00:00,UNI/USDT,6.5601,6.5722,6.5177,6.5517,1508.21758053,9869.325746071242
1662879600,2022-09-11 07:00:00,UNI/USDT,6.5227,6.5606,6.5031,6.5606,2501.49609656,16322.797404992058
1662876000,2022-09-11 06:00:00,UNI/USDT,6.539,6.569,6.4427,6.5251,3936.299353,25558.489195666947
1662872400,2022-09-11 05:00:00,UNI/USDT,6.5548,6.5699,6.5183,6.5369,2686.07598713,17576.581370980209
1662868800,2022-09-11 04:00:00,UNI/USDT,6.5798,6.5897,6.5506,6.5553,3486.77520776,22937.449689766282
1662865200,2022-09-11 03:00:00,UNI/USDT,6.5652,6.6394,6.5545,6.5764,9449.10878126,62358.092142419958
1662861600,2022-09-11 02:00:00,UNI/USDT,6.5652,6.5966,6.5319,6.5652,4608.34417511,30270.276121307571
1662858000,2022-09-11 01:00:00,UNI/USDT,6.6758,6.7136,6.5481,6.5582,6946.44182176,45971.300326991057
1662854400,2022-09-11 00:00:00,UNI/USDT,6.6757,6.73,6.6591,6.6718,3333.07709614,22293.879555832634
1662850800,2022-09-10 23:00:00,UNI/USDT,6.6707,6.7211,6.655,6.668,4694.09348549,31425.854826571498
1662847200,2022-09-10 22:00:00,UNI/USDT,6.5631,6.72,6.5631,6.6667,9366.94356961,62430.67752631144
1662843600,2022-09-10 21:00:00,UNI/USDT,6.5436,6.6164,6.5288,6.5543,3170.8647356,20845.650621910821
1662840000,2022-09-10 20:00:00,UNI/USDT,6.5492,6.561,6.5173,6.5452,4905.11389378,32110.406125494932
1662836400,2022-09-10 19:00:00,UNI/USDT,6.5582,6.5627,6.5383,6.5483,1365.82400848,8943.901687819731
1662832800,2022-09-10 18:00:00,UNI/USDT,6.531,6.5691,6.5258,6.5557,2781.68043468,18227.69323334204
1662829200,2022-09-10 17:00:00,UNI/USDT,6.5625,6.5732,6.5074,6.5262,5168.66818371,33765.757735012429
1662825600,2022-09-10 16:00:00,UNI/USDT,6.5017,6.6017,6.4722,6.5597,6725.52066501,44073.512773448769
1662822000,2022-09-10 15:00:00,UNI/USDT,6.4978,6.545,6.4857,6.5046,2873.43222745,18703.971931233177
1662818400,2022-09-10 14:00:00,UNI/USDT,6.4893,6.5378,6.4777,6.4864,6211.02763711,40464.214201425303
1662814800,2022-09-10 13:00:00,UNI/USDT,6.5839,6.6066,6.47,6.4844,5249.50978371,34311.636200057943
1662811200,2022-09-10 12:00:00,UNI/USDT,6.5549,6.6271,6.515,6.5802,6735.7995993,44234.714473761114
1662807600,2022-09-10 11:00:00,UNI/USDT,6.549,6.576,6.5263,6.5602,1511.86168913,9907.360249603097
1662804000,2022-09-10 10:00:00,UNI/USDT,6.5504,6.5662,6.5008,6.5528,2501.6526419,16349.875550408753
1662800400,2022-09-10 09:00:00,UNI/USDT,6.5213,6.5842,6.5182,6.5509,4610.22622619,30225.598164012757
1662796800,2022-09-10 08:00:00,UNI/USDT,6.4996,6.5837,6.4868,6.5203,7792.0015329,50938.135244378897
1662793200,2022-09-10 07:00:00,UNI/USDT,6.65,6.6564,6.4647,6.4965,10797.01920152,70293.919977435474
1662789600,2022-09-10 06:00:00,UNI/USDT,6.5855,6.6681,6.5834,6.6462,4515.92780909,29951.204594822233
1662786000,2022-09-10 05:00:00,UNI/USDT,6.5614,6.6162,6.5313,6.5832,4800.61580365,31617.10454537607
1662782400,2022-09-10 04:00:00,UNI/USDT,6.5711,6.6414,6.5269,6.5563,4317.46746426,28423.598061204809
1662778800,2022-09-10 03:00:00,UNI/USDT,6.624,6.6306,6.5502,6.5729,3218.63510421,21188.828832866436
1662775200,2022-09-10 02:00:00,UNI/USDT,6.5348,6.6238,6.526,6.6219,4529.03594902,29789.753902468099
1662771600,2022-09-10 01:00:00,UNI/USDT,6.541,6.5834,6.5215,6.5345,7360.48118242,48199.414163677779
1662768000,2022-09-10 00:00:00,UNI/USDT,6.505,6.5481,6.4345,6.5407,16328.12644153,106180.748753033406
1662764400,2022-09-09 23:00:00,UNI/USDT,6.4742,6.5227,6.3822,6.51,5624.31285321,36438.135694217579
1662760800,2022-09-09 22:00:00,UNI/USDT,6.438,6.5188,6.4296,6.4732,5128.80512699,33258.49713830351
1662757200,2022-09-09 21:00:00,UNI/USDT,6.503,6.503,6.429,6.4332,5692.92604736,36800.411602590752
1662753600,2022-09-09 20:00:00,UNI/USDT,6.4326,6.5348,6.4209,6.5045,10512.72787595,68275.086455066921
1662750000,2022-09-09 19:00:00,UNI/USDT,6.4108,6.4427,6.3882,6.441,8685.51708986,55780.314609843669
1662746400,2022-09-09 18:00:00,UNI/USDT,6.3878,6.417,6.3635,6.4045,7959.15698282,50892.25798123039
1662742800,2022-09-09 17:00:00,UNI/USDT,6.5723,6.5837,6.3747,6.3803,33594.18947713,217478.502429436113
1662739200,2022-09-09 16:00:00,UNI/USDT,6.6074,6.6201,6.5245,6.5749,12857.52958323,84301.188393072749
1662735600,2022-09-09 15:00:00,UNI/USDT,6.6479,6.6818,6.5706,6.6093,11197.89895166,74309.131407268924
1662732000,2022-09-09 14:00:00,UNI/USDT,6.5901,6.6482,6.5755,6.6464,2944.61883689,19474.642948347354
1662728400,2022-09-09 13:00:00,UNI/USDT,6.6099,6.6173,6.5263,6.5891,5962.9643445,39235.839422115756
1662724800,2022-09-09 12:00:00,UNI/USDT,6.6141,6.712,6.5999,6.6083,12534.18056372,83325.898929606993
1662721200,2022-09-09 11:00:00,UNI/USDT,6.6511,6.6511,6.5911,6.6159,7363.35573506,48735.419993453716
1662717600,2022-09-09 10:00:00,UNI/USDT,6.5621,6.6569,6.5305,6.6438,10290.15018667,67815.513015904197
1662714000,2022-09-09 09:00:00,UNI/USDT,6.5331,6.5667,6.49,6.5565,5625.71283272,36730.027079121871
1662710400,2022-09-09 08:00:00,UNI/USDT,6.4616,6.5733,6.4616,6.5286,14542.88194212,94860.129891921938
1662706800,2022-09-09 07:00:00,UNI/USDT,6.4928,6.5027,6.4435,6.4645,4411.99134103,28535.788323595977
1662703200,2022-09-09 06:00:00,UNI/USDT,6.529,6.5545,6.4752,6.4916,5601.17038658,36450.185776254307
1662699600,2022-09-09 05:00:00,UNI/USDT,6.4271,6.5484,6.4147,6.5283,8246.16394453,53367.124860114313
1662696000,2022-09-09 04:00:00,UNI/USDT,6.3504,6.4711,6.3238,6.4271,16471.16261323,105467.265635999652
1662692400,2022-09-09 03:00:00,UNI/USDT,6.2275,6.3602,6.2141,6.3465,7154.34224843,45189.628659528556
1662688800,2022-09-09 02:00:00,UNI/USDT,6.2007,6.2504,6.1956,6.2233,1805.29750274,11219.772928845544
1662685200,2022-09-09 01:00:00,UNI/USDT,6.2121,6.2543,6.2008,6.2008,2215.59027279,13799.270989429816
1662681600,2022-09-09 00:00:00,UNI/USDT,6.1734,6.266,6.1719,6.2078,8966.70407511,55777.174786056972
1662678000,2022-09-08 23:00:00,UNI/USDT,6.1793,6.1951,6.1355,6.1732,4071.36976095,25110.146563114786
1662674400,2022-09-08 22:00:00,UNI/USDT,6.2006,6.2018,6.1652,6.1754,1639.29910226,10124.660607327962
1662670800,2022-09-08 21:00:00,UNI/USDT,6.2283,6.2283,6.1761,6.2022,1143.72744747,7095.507145707922
1662667200,2022-09-08 20:00:00,UNI/USDT,6.2488,6.2656,6.2017,6.2298,4712.9019499,29361.863667988568
1662663600,2022-09-08 19:00:00,UNI/USDT,6.1489,6.2588,6.1113,6.2524,10792.80896959,66587.993911495476
1662660000,2022-09-08 18:00:00,UNI/USDT,6.1253,6.1568,6.0765,6.1515,7381.19821522,45103.160088823813
1662656400,2022-09-08 17:00:00,UNI/USDT,6.0644,6.1655,6.0277,6.1296,12771.52738998,78166.224929327274
1662652800,2022-09-08 16:00:00,UNI/USDT,6.1121,6.1194,5.9986,6.0668,8365.51351922,50523.072656743853
1662649200,2022-09-08 15:00:00,UNI/USDT,6.1995,6.2118,6.0933,6.1121,5458.61774771,33580.202273419034
1662645600,2022-09-08 14:00:00,UNI/USDT,6.1179,6.2002,6.0436,6.2002,12317.59400681,75329.672134038433
1662642000,2022-09-08 13:00:00,UNI/USDT,6.0106,6.1687,5.952,6.1136,34672.47809078,209620.345814813735
1662638400,2022-09-08 12:00:00,UNI/USDT,6.105,6.1393,5.9999,6.0128,9985.12640654,60513.221547648823
