https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume MFT,Volume USDT
1662076800,2022-09-02 00:00:00,MFT/USDT,0.00566,0.00571,0.00554,0.00558,1469750.038,8280.569871768
1661990400,2022-09-01 00:00:00,MFT/USDT,0.00574,0.00574,0.0054,0.00564,487858.042,2720.958148697
1661904000,2022-08-31 00:00:00,MFT/USDT,0.0057,0.00589,0.00563,0.00576,1069346.6393,6124.28919983
1661817600,2022-08-30 00:00:00,MFT/USDT,0.0056,0.00619,0.00549,0.00569,2483384.7654,14396.925221332
1661731200,2022-08-29 00:00:00,MFT/USDT,0.00541,0.00563,0.00527,0.00561,879187.2464,4758.475997061
1661644800,2022-08-28 00:00:00,MFT/USDT,0.00527,0.00572,0.00523,0.00542,2083586.6621,11498.055954157
1661558400,2022-08-27 00:00:00,MFT/USDT,0.00529,0.0058,0.00516,0.00526,1021945.2246,5452.113722633
1661472000,2022-08-26 00:00:00,MFT/USDT,0.00554,0.00594,0.00528,0.00528,2070539.7777,11469.863373881
1661385600,2022-08-25 00:00:00,MFT/USDT,0.00536,0.00569,0.00519,0.00556,2545462.43,13825.926419169
1661299200,2022-08-24 00:00:00,MFT/USDT,0.00511,0.00544,0.00504,0.00532,1008505.886,5309.499617272
1661212800,2022-08-23 00:00:00,MFT/USDT,0.00512,0.00516,0.005,0.00512,540908.4489,2763.09501129
1661126400,2022-08-22 00:00:00,MFT/USDT,0.00522,0.00522,0.0049,0.00512,1162581.9595,5830.928900667
1661040000,2022-08-21 00:00:00,MFT/USDT,0.00517,0.00524,0.00505,0.00524,510848.51,2646.688021754
1660953600,2022-08-20 00:00:00,MFT/USDT,0.00504,0.00536,0.00504,0.00517,1334112.0698,6927.169904547
1660867200,2022-08-19 00:00:00,MFT/USDT,0.00549,0.00564,0.00494,0.00502,1992370.3423,10298.241082081
1660780800,2022-08-18 00:00:00,MFT/USDT,0.00555,0.00575,0.00546,0.00546,320827.6145,1795.546736794
1660694400,2022-08-17 00:00:00,MFT/USDT,0.00584,0.00592,0.00549,0.00557,1221749.1539,7075.880676995
1660608000,2022-08-16 00:00:00,MFT/USDT,0.00588,0.00635,0.00574,0.00583,1822683.3004,10881.029383869
1660521600,2022-08-15 00:00:00,MFT/USDT,0.006,0.00605,0.00586,0.00589,2259845.474,13385.986267836
1660435200,2022-08-14 00:00:00,MFT/USDT,0.00605,0.00651,0.00591,0.00603,2548438.8854,15914.328658571
1660348800,2022-08-13 00:00:00,MFT/USDT,0.00609,0.00626,0.006,0.00604,2034725.3497,12339.033969065
1660262400,2022-08-12 00:00:00,MFT/USDT,0.00625,0.0064,0.00586,0.00611,7236135.66639959,43992.9594956715728
1660176000,2022-08-11 00:00:00,MFT/USDT,0.00688,0.00743,0.00619,0.00625,23044891.14536149,159388.2146912882065
1660089600,2022-08-10 00:00:00,MFT/USDT,0.00465,0.00802,0.0046,0.0069,136108546.03234494,910141.0462828057126
1660003200,2022-08-09 00:00:00,MFT/USDT,0.00482,0.00482,0.00455,0.00467,234039.6579,1096.849090175
1659916800,2022-08-08 00:00:00,MFT/USDT,0.00477,0.00486,0.00473,0.00481,1843757.2569,8872.232714357
1659830400,2022-08-07 00:00:00,MFT/USDT,0.00477,0.00485,0.00469,0.00477,711218.757,3394.363346699
1659744000,2022-08-06 00:00:00,MFT/USDT,0.00478,0.00485,0.00473,0.00476,635977.4706,3054.47198407
1659657600,2022-08-05 00:00:00,MFT/USDT,0.0046,0.0048,0.00458,0.0048,1910130.2126,8951.908751457
1659571200,2022-08-04 00:00:00,MFT/USDT,0.00457,0.00464,0.00454,0.0046,2229277.7018,10203.560639745
1659484800,2022-08-03 00:00:00,MFT/USDT,0.00465,0.00469,0.00413,0.00459,3550025.4435,16235.950320358
1659398400,2022-08-02 00:00:00,MFT/USDT,0.00487,0.00492,0.00449,0.00463,3034743.9615,13938.04546043
1659312000,2022-08-01 00:00:00,MFT/USDT,0.00465,0.00521,0.00465,0.00484,9360510.0482,45344.684582758
1659225600,2022-07-31 00:00:00,MFT/USDT,0.00454,0.005,0.0044,0.00465,7161970.766,33628.423403082
1659139200,2022-07-30 00:00:00,MFT/USDT,0.00454,0.00465,0.0045,0.00452,1683214.4379,7708.459880201
1659052800,2022-07-29 00:00:00,MFT/USDT,0.0045,0.00459,0.00445,0.00452,616453.3415,2793.810198063
1658966400,2022-07-28 00:00:00,MFT/USDT,0.00442,0.00454,0.00431,0.00452,736827.9046,3273.521586694
1658880000,2022-07-27 00:00:00,MFT/USDT,0.00415,0.0044,0.00413,0.00439,4716381.4666,20138.159629838
1658793600,2022-07-26 00:00:00,MFT/USDT,0.00418,0.00418,0.00404,0.00413,509711.5077,2077.393330059
1658707200,2022-07-25 00:00:00,MFT/USDT,0.00454,0.00454,0.00419,0.00419,1854596.6767,7971.555852946
1658620800,2022-07-24 00:00:00,MFT/USDT,0.00455,0.00458,0.00449,0.00452,251614.3298,1141.719346504
1658534400,2022-07-23 00:00:00,MFT/USDT,0.00458,0.00462,0.00443,0.00454,1939780.0654,8802.792130234
1658448000,2022-07-22 00:00:00,MFT/USDT,0.00464,0.00469,0.00452,0.00456,2005095.6052,9267.255251064
1658361600,2022-07-21 00:00:00,MFT/USDT,0.0047,0.0047,0.00443,0.00466,585747.2225,2650.718481246
1658275200,2022-07-20 00:00:00,MFT/USDT,0.00473,0.00497,0.00464,0.00472,4356488.426,20942.203658293
1658188800,2022-07-19 00:00:00,MFT/USDT,0.00446,0.00542,0.00438,0.00474,13555898.66077961,66008.6414482712948
1658102400,2022-07-18 00:00:00,MFT/USDT,0.00432,0.0045,0.00426,0.0045,2260539.99224438,9985.6726201109219
1658016000,2022-07-17 00:00:00,MFT/USDT,0.00429,0.00472,0.00425,0.00433,2593688.48011286,11454.6354759278387
1657929600,2022-07-16 00:00:00,MFT/USDT,0.00406,0.00487,0.00406,0.00431,22914072.650892,104006.848151311437
1657843200,2022-07-15 00:00:00,MFT/USDT,0.00398,0.00411,0.00392,0.00406,2011624.505778,8138.3678937205224
1657756800,2022-07-14 00:00:00,MFT/USDT,0.004,0.00404,0.00376,0.00399,2795045.97369978,10875.2037406421726
1657670400,2022-07-13 00:00:00,MFT/USDT,0.00385,0.00423,0.00368,0.004,8449639.87668275,33193.8286288348141
1657584000,2022-07-12 00:00:00,MFT/USDT,0.00405,0.00424,0.0038,0.00386,14559428.21486359,57505.2853248182534
1657497600,2022-07-11 00:00:00,MFT/USDT,0.00437,0.00437,0.00396,0.00404,22201806.56123973,91587.6445757857724
1657411200,2022-07-10 00:00:00,MFT/USDT,0.00511,0.00544,0.00437,0.00439,37925629.44643014,181589.3967225408205
1657324800,2022-07-09 00:00:00,MFT/USDT,0.00398,0.00745,0.00394,0.0051,120448101.14367586,627198.4855553985228
1657238400,2022-07-08 00:00:00,MFT/USDT,0.00382,0.00412,0.0038,0.00397,5829634.49616446,22981.6752210849263
1657152000,2022-07-07 00:00:00,MFT/USDT,0.00365,0.00393,0.00363,0.00383,8390479.28524099,31842.9277497561317
1657065600,2022-07-06 00:00:00,MFT/USDT,0.0036,0.00371,0.00359,0.00365,1557157.19579876,5663.3031835657286
1656979200,2022-07-05 00:00:00,MFT/USDT,0.00373,0.00374,0.00353,0.00361,452877.28831579,1642.9638890553961
1656892800,2022-07-04 00:00:00,MFT/USDT,0.00372,0.00374,0.00357,0.00373,1703858.59354918,6240.2806313449975
1656806400,2022-07-03 00:00:00,MFT/USDT,0.00363,0.0039,0.00362,0.00373,5222714.67508491,19467.4406656489861
1656720000,2022-07-02 00:00:00,MFT/USDT,0.00348,0.00456,0.00345,0.00365,16150809.90784633,61778.9821133279317
1656633600,2022-07-01 00:00:00,MFT/USDT,0.00351,0.00367,0.00341,0.00348,867699.21766436,3055.9022084939728
1656547200,2022-06-30 00:00:00,MFT/USDT,0.0037,0.0037,0.0033,0.0035,2559569.64804705,8685.36424600697
1656460800,2022-06-29 00:00:00,MFT/USDT,0.00385,0.00386,0.00361,0.0037,3090468.31611954,11481.6850319431771
1656374400,2022-06-28 00:00:00,MFT/USDT,0.00392,0.004,0.0038,0.00386,2204769.18564873,8654.9173155178607
1656288000,2022-06-27 00:00:00,MFT/USDT,0.00386,0.00406,0.00382,0.00391,4739581.80351065,18531.8535398901569
1656201600,2022-06-26 00:00:00,MFT/USDT,0.00402,0.00404,0.00386,0.00388,418920.13171901,1658.1467146517632
1656115200,2022-06-25 00:00:00,MFT/USDT,0.00397,0.0044,0.00386,0.00403,18892536.28306626,78493.4222094857469
1656028800,2022-06-24 00:00:00,MFT/USDT,0.00387,0.00399,0.00376,0.00395,3098827.94422026,11938.2601678787555
1655942400,2022-06-23 00:00:00,MFT/USDT,0.00367,0.00392,0.00365,0.00386,3840639.14852453,14557.0755658148841
1655856000,2022-06-22 00:00:00,MFT/USDT,0.00362,0.00438,0.00339,0.00368,48066191.63499764,179256.483601991383
1655769600,2022-06-21 00:00:00,MFT/USDT,0.0035,0.00377,0.00345,0.00363,16479081.86525069,59314.2521524439097
1655683200,2022-06-20 00:00:00,MFT/USDT,0.00344,0.00364,0.00332,0.0035,16393217.53395684,56979.1556515128873
1655596800,2022-06-19 00:00:00,MFT/USDT,0.00328,0.00346,0.00312,0.00344,6072102.96890533,20135.2609708859481
1655510400,2022-06-18 00:00:00,MFT/USDT,0.00347,0.00356,0.00303,0.00326,6363760.93366974,21283.1578855139001
1655424000,2022-06-17 00:00:00,MFT/USDT,0.00328,0.00354,0.00328,0.00348,1919163.06023574,6626.7219368519417
1655337600,2022-06-16 00:00:00,MFT/USDT,0.00363,0.00366,0.00323,0.00327,9115031.83459508,31949.7800730768412
1655251200,2022-06-15 00:00:00,MFT/USDT,0.00338,0.00362,0.00307,0.00362,17358379.42895826,57013.3259853378319
1655164800,2022-06-14 00:00:00,MFT/USDT,0.00338,0.00354,0.00312,0.00341,22082861.57888454,73933.5247452950937
1655078400,2022-06-13 00:00:00,MFT/USDT,0.00399,0.00403,0.00326,0.00336,18293161.04539714,64465.0125646145556
1654992000,2022-06-12 00:00:00,MFT/USDT,0.00443,0.00451,0.00394,0.004,9000638.87148488,37278.7989610887772
1654905600,2022-06-11 00:00:00,MFT/USDT,0.00466,0.00481,0.00427,0.00444,12481591.39029086,57278.6597498698074
1654819200,2022-06-10 00:00:00,MFT/USDT,0.00507,0.00507,0.0046,0.00465,13279630.62478036,63670.8028083245475
1654732800,2022-06-09 00:00:00,MFT/USDT,0.00525,0.00542,0.00506,0.00509,11864011.50282003,61907.6224184779557
1654646400,2022-06-08 00:00:00,MFT/USDT,0.00545,0.00551,0.00519,0.00526,10674317.58373297,56738.6644593229466
1654560000,2022-06-07 00:00:00,MFT/USDT,0.00563,0.00578,0.00514,0.00544,15072433.35127661,82148.5758884680945
1654473600,2022-06-06 00:00:00,MFT/USDT,0.00551,0.00641,0.00547,0.00566,16249561.81932762,95669.2255839973867
1654387200,2022-06-05 00:00:00,MFT/USDT,0.00533,0.00567,0.00511,0.00549,15953646.46671186,84569.3182768758675
1654300800,2022-06-04 00:00:00,MFT/USDT,0.00501,0.00537,0.00489,0.00536,15637214.24582117,80665.0275865378566
1654214400,2022-06-03 00:00:00,MFT/USDT,0.00511,0.00526,0.00482,0.005,13019685.39669546,64635.14620033004
1654128000,2022-06-02 00:00:00,MFT/USDT,0.00482,0.00525,0.00476,0.00514,28076212.35723668,141050.992793284242
1654041600,2022-06-01 00:00:00,MFT/USDT,0.00481,0.00541,0.0047,0.00481,26774184.28401103,131535.4776940489417
1653955200,2022-05-31 00:00:00,MFT/USDT,0.00498,0.00499,0.0047,0.00482,5402538.78017284,26156.6144532186111
1653868800,2022-05-30 00:00:00,MFT/USDT,0.00467,0.00507,0.00456,0.00498,15037044.03048035,72220.8192776566625
1653782400,2022-05-29 00:00:00,MFT/USDT,0.00432,0.00506,0.00432,0.00467,21145388.20857867,99745.4711492609343
1653696000,2022-05-28 00:00:00,MFT/USDT,0.0043,0.00438,0.0042,0.00434,6982868.54947961,29952.4353169547386
1653609600,2022-05-27 00:00:00,MFT/USDT,0.0046,0.0049,0.00412,0.00426,23917344.39238146,105110.4419140205672
1653523200,2022-05-26 00:00:00,MFT/USDT,0.00496,0.00508,0.00444,0.00468,19044687.96878484,89124.5025565974925
1653436800,2022-05-25 00:00:00,MFT/USDT,0.00499,0.00519,0.00477,0.00499,18486022.93006986,91709.9515268566729
1653350400,2022-05-24 00:00:00,MFT/USDT,0.00489,0.00523,0.00466,0.00508,23605361.6924116,116812.6877616548738
1653264000,2022-05-23 00:00:00,MFT/USDT,0.00522,0.00537,0.00482,0.00491,25943546.01413377,132623.0410598771216
1653177600,2022-05-22 00:00:00,MFT/USDT,0.00482,0.00532,0.00472,0.00522,17732344.37480621,89193.7946211108809
1653091200,2022-05-21 00:00:00,MFT/USDT,0.00464,0.0058,0.00454,0.00484,30660411.13148932,154350.0469346713171
1653004800,2022-05-20 00:00:00,MFT/USDT,0.00476,0.00486,0.00446,0.00458,3915091.52048327,18341.3379230563315
1652918400,2022-05-19 00:00:00,MFT/USDT,0.00443,0.00477,0.00421,0.00474,4129902.90206361,18731.2933958494252
1652832000,2022-05-18 00:00:00,MFT/USDT,0.00511,0.00514,0.00441,0.00441,4445415.18102309,21362.5745731985693
1652745600,2022-05-17 00:00:00,MFT/USDT,0.00487,0.00516,0.00469,0.00508,11275702.03618415,56309.3170355865225
1652659200,2022-05-16 00:00:00,MFT/USDT,0.00532,0.00537,0.00472,0.00484,1959364.54592423,9730.0182695198424
1652572800,2022-05-15 00:00:00,MFT/USDT,0.00472,0.00552,0.00467,0.00526,4676049.43280088,23781.8967327676802
1652486400,2022-05-14 00:00:00,MFT/USDT,0.00429,0.00505,0.00429,0.00469,8218701.85538911,37863.8604216896075
1652400000,2022-05-13 00:00:00,MFT/USDT,0.00377,0.00469,0.00369,0.00428,4118698.60135234,17684.9659046148693
1652313600,2022-05-12 00:00:00,MFT/USDT,0.00424,0.00447,0.00323,0.00379,12310620.81653221,44611.0500056017415
1652227200,2022-05-11 00:00:00,MFT/USDT,0.00541,0.00549,0.00403,0.00423,10215007.84417786,47363.9536902817957
1652140800,2022-05-10 00:00:00,MFT/USDT,0.00516,0.00568,0.00494,0.0054,10298283.31157754,55334.9998183612348
1652054400,2022-05-09 00:00:00,MFT/USDT,0.00616,0.00628,0.00511,0.00515,16470310.19257091,95079.9576324524623
1651968000,2022-05-08 00:00:00,MFT/USDT,0.00648,0.00649,0.00604,0.00614,8788937.41142055,54637.4999792047685
1651881600,2022-05-07 00:00:00,MFT/USDT,0.00673,0.00673,0.00638,0.00648,5638702.64269172,37014.8574082481468
1651795200,2022-05-06 00:00:00,MFT/USDT,0.00687,0.00689,0.0064,0.00673,14582237.28639976,96679.5058214768398
1651708800,2022-05-05 00:00:00,MFT/USDT,0.00749,0.00765,0.00664,0.00686,10944700.43110844,78575.3278061774023
1651622400,2022-05-04 00:00:00,MFT/USDT,0.00693,0.00749,0.0068,0.00748,8832720.12624099,63072.2440503330729
1651536000,2022-05-03 00:00:00,MFT/USDT,0.0071,0.0071,0.00683,0.0069,4885262.19325603,34031.8032095933827
1651449600,2022-05-02 00:00:00,MFT/USDT,0.00697,0.00741,0.00686,0.00709,19308859.75148736,136146.9031184040972
1651363200,2022-05-01 00:00:00,MFT/USDT,0.00678,0.00698,0.00642,0.00695,15574179.13514332,105098.0874153930323
1651276800,2022-04-30 00:00:00,MFT/USDT,0.0076,0.00813,0.00675,0.00679,22339752.37850043,170131.0692955652015
1651190400,2022-04-29 00:00:00,MFT/USDT,0.00801,0.00804,0.00742,0.00761,29393577.24165879,230015.8055056803992
1651104000,2022-04-28 00:00:00,MFT/USDT,0.00798,0.00807,0.00782,0.00802,14945424.15328559,118701.5075799798255
1651017600,2022-04-27 00:00:00,MFT/USDT,0.00784,0.00802,0.00774,0.00797,21757571.56892114,172218.3798073399425
1650931200,2022-04-26 00:00:00,MFT/USDT,0.00832,0.00837,0.00776,0.00784,30079536.11530271,241102.9921789626043
1650844800,2022-04-25 00:00:00,MFT/USDT,0.00851,0.00852,0.00786,0.00831,30209383.90083759,246904.4302057011205
1650758400,2022-04-24 00:00:00,MFT/USDT,0.00858,0.00864,0.00842,0.00854,15280602.53487861,130264.0655801103285
1650672000,2022-04-23 00:00:00,MFT/USDT,0.00849,0.00885,0.00849,0.00855,31222446.80283291,269680.6494219233413
1650585600,2022-04-22 00:00:00,MFT/USDT,0.00847,0.00875,0.00837,0.00848,16355470.14800284,139536.8717200228786
1650499200,2022-04-21 00:00:00,MFT/USDT,0.00863,0.00895,0.0084,0.00848,18051349.43825969,157256.8446387495691
1650412800,2022-04-20 00:00:00,MFT/USDT,0.00869,0.00873,0.00843,0.00862,16838722.37752003,144485.824280612711
1650326400,2022-04-19 00:00:00,MFT/USDT,0.00853,0.00873,0.00833,0.00872,18770770.56230795,160688.7996761736083
1650240000,2022-04-18 00:00:00,MFT/USDT,0.00847,0.00853,0.00798,0.00853,12605274.09431283,103613.5519691022381
1650153600,2022-04-17 00:00:00,MFT/USDT,0.0087,0.00876,0.0084,0.00846,5349951.11716396,46208.7448229239014
1650067200,2022-04-16 00:00:00,MFT/USDT,0.0087,0.00886,0.00861,0.00871,8523035.97182647,74418.4568242227648
1649980800,2022-04-15 00:00:00,MFT/USDT,0.00859,0.00878,0.00846,0.0087,11319114.87462416,97493.6403916295005
1649894400,2022-04-14 00:00:00,MFT/USDT,0.00891,0.00921,0.00836,0.0086,15941753.61854925,140650.5739102636326
1649808000,2022-04-13 00:00:00,MFT/USDT,0.0085,0.01,0.00846,0.00891,80620380.44324445,734604.1017082883277
1649721600,2022-04-12 00:00:00,MFT/USDT,0.00792,0.00865,0.00776,0.00848,40674247.41359959,334486.9757154259092
1649635200,2022-04-11 00:00:00,MFT/USDT,0.00882,0.00888,0.00786,0.00794,14159922.99153189,116868.1158981528659
1649548800,2022-04-10 00:00:00,MFT/USDT,0.00912,0.00922,0.0088,0.00882,8741936.40571959,78874.3927166722522
1649462400,2022-04-09 00:00:00,MFT/USDT,0.00901,0.00915,0.00888,0.00913,4427963.91199238,39806.3212916755556
1649376000,2022-04-08 00:00:00,MFT/USDT,0.0096,0.00975,0.00902,0.00902,11636472.58849544,109472.5076379612528
1649289600,2022-04-07 00:00:00,MFT/USDT,0.00905,0.00973,0.00885,0.00961,44248490.77464738,409065.5427539386254
1649203200,2022-04-06 00:00:00,MFT/USDT,0.01036,0.01036,0.00881,0.00903,40380169.37573858,379331.230893760309
1649116800,2022-04-05 00:00:00,MFT/USDT,0.01036,0.01092,0.01033,0.01038,29141515.0058676,307906.0332266266017
1649030400,2022-04-04 00:00:00,MFT/USDT,0.01128,0.01128,0.00992,0.01034,19066408.39449288,199351.2647692057418
1648944000,2022-04-03 00:00:00,MFT/USDT,0.01163,0.01186,0.01078,0.01125,32016868.76931687,357821.9745237320663
1648857600,2022-04-02 00:00:00,MFT/USDT,0.01129,0.01318,0.011,0.01168,47287344.99556897,568039.458107494285
1648771200,2022-04-01 00:00:00,MFT/USDT,0.01018,0.01128,0.01013,0.01128,60620547.29508767,651625.9742380545366
1648684800,2022-03-31 00:00:00,MFT/USDT,0.00979,0.01048,0.00951,0.01017,45553014.03144198,455040.3839610796714
1648598400,2022-03-30 00:00:00,MFT/USDT,0.00951,0.00984,0.00924,0.00981,21322570.10263671,203506.0233030796878
1648512000,2022-03-29 00:00:00,MFT/USDT,0.00917,0.00973,0.00917,0.00949,16063086.37395409,152147.3723717038989
1648425600,2022-03-28 00:00:00,MFT/USDT,0.00907,0.00939,0.00896,0.00915,10874817.41676769,100125.3842985749611
1648339200,2022-03-27 00:00:00,MFT/USDT,0.00858,0.00954,0.00852,0.00904,34498184.38974642,313002.304537633939
1648252800,2022-03-26 00:00:00,MFT/USDT,0.00834,0.00859,0.00816,0.00857,8608680.91151386,71452.0294631878125
1648166400,2022-03-25 00:00:00,MFT/USDT,0.00845,0.00854,0.00822,0.00837,4929768.49263585,41288.3511102592905
1648080000,2022-03-24 00:00:00,MFT/USDT,0.00856,0.00861,0.00832,0.00847,16825342.13096564,141898.8120890801119
1647993600,2022-03-23 00:00:00,MFT/USDT,0.00833,0.00869,0.00815,0.00857,38830326.46151038,330487.38214490398
1647907200,2022-03-22 00:00:00,MFT/USDT,0.00818,0.00876,0.00809,0.00833,22186964.69169174,186300.660947251755
1647820800,2022-03-21 00:00:00,MFT/USDT,0.00811,0.00858,0.0079,0.00822,22742945.4384386,187628.1864816151055
1647734400,2022-03-20 00:00:00,MFT/USDT,0.00851,0.00873,0.00805,0.00811,9562128.3050414,79851.8388235285702
1647648000,2022-03-19 00:00:00,MFT/USDT,0.00813,0.0098,0.00795,0.0085,39355605.48945288,345100.5760927278072
1647561600,2022-03-18 00:00:00,MFT/USDT,0.00762,0.00833,0.00736,0.00811,19903572.0335574,157639.0182376994944
1647475200,2022-03-17 00:00:00,MFT/USDT,0.00767,0.00767,0.00738,0.00761,5412932.8708552,40613.8794303495179
1647388800,2022-03-16 00:00:00,MFT/USDT,0.00775,0.00806,0.00733,0.00768,27069777.54276197,210042.1330637932256
1647302400,2022-03-15 00:00:00,MFT/USDT,0.00829,0.01187,0.00761,0.00775,154295169.35547227,1391062.1680724107126
1647216000,2022-03-14 00:00:00,MFT/USDT,0.00685,0.0155,0.00654,0.00831,213313955.00144233,1754445.8847470482632
1647129600,2022-03-13 00:00:00,MFT/USDT,0.00663,0.00703,0.00642,0.00688,10203612.10089211,68679.8266527378902
1647043200,2022-03-12 00:00:00,MFT/USDT,0.00655,0.00678,0.00591,0.00665,15977073.54382287,103827.8953089816191
1646956800,2022-03-11 00:00:00,MFT/USDT,0.0067,0.00677,0.00649,0.00653,6488995.20883593,42780.6836159659451
1646870400,2022-03-10 00:00:00,MFT/USDT,0.00716,0.00716,0.00659,0.00671,7814053.07516567,52778.4124967756988
1646784000,2022-03-09 00:00:00,MFT/USDT,0.0071,0.0073,0.00679,0.00715,13222319.87918068,92579.4114702040739
1646697600,2022-03-08 00:00:00,MFT/USDT,0.0071,0.00748,0.00682,0.00712,26300361.4114804,188740.0392310884463
1646611200,2022-03-07 00:00:00,MFT/USDT,0.0066,0.00838,0.00614,0.00707,59481502.5198479,432576.5206920763767
1646524800,2022-03-06 00:00:00,MFT/USDT,0.0062,0.00792,0.00602,0.00659,21726215.16731639,145845.0483434996428
1646438400,2022-03-05 00:00:00,MFT/USDT,0.00604,0.00624,0.00599,0.0062,1158601.48769232,7096.5431588258675
1646352000,2022-03-04 00:00:00,MFT/USDT,0.00641,0.00648,0.00603,0.00606,882823.87155268,5537.9361523509029
1646265600,2022-03-03 00:00:00,MFT/USDT,0.00657,0.00658,0.0063,0.0064,1094817.04101319,7158.4813625616583
1646179200,2022-03-02 00:00:00,MFT/USDT,0.0068,0.00697,0.00645,0.00656,11967721.01120972,80704.1499138567507
1646092800,2022-03-01 00:00:00,MFT/USDT,0.00675,0.00689,0.00665,0.00679,11835610.10294215,79846.4147675768822
1646006400,2022-02-28 00:00:00,MFT/USDT,0.00624,0.00737,0.00615,0.00677,29029935.00718246,191548.5091312371988
1645920000,2022-02-27 00:00:00,MFT/USDT,0.00636,0.00643,0.0061,0.00626,7600555.0333,47755.12886818
1645833600,2022-02-26 00:00:00,MFT/USDT,0.00605,0.0069,0.00605,0.00639,19095433.03779479,121417.4535409786954
1645747200,2022-02-25 00:00:00,MFT/USDT,0.00567,0.00609,0.00556,0.00604,11654594.61800208,67589.2347190839003
1645660800,2022-02-24 00:00:00,MFT/USDT,0.00581,0.00581,0.00505,0.00568,22139308.16498674,119823.0261275780816
1645574400,2022-02-23 00:00:00,MFT/USDT,0.00591,0.00609,0.00574,0.00581,8744379.96781022,51719.7472616178893
1645488000,2022-02-22 00:00:00,MFT/USDT,0.00564,0.00615,0.00544,0.00591,14446691.65063167,84031.0511448388239
1645401600,2022-02-21 00:00:00,MFT/USDT,0.00594,0.00623,0.00565,0.00565,6224368.45847612,36885.7294947089588
1645315200,2022-02-20 00:00:00,MFT/USDT,0.00635,0.00635,0.00585,0.00593,6124682.99963923,36873.0542129313215
1645228800,2022-02-19 00:00:00,MFT/USDT,0.00652,0.00659,0.00621,0.00639,2576509.38219876,16531.4547306149648
1645142400,2022-02-18 00:00:00,MFT/USDT,0.0066,0.00671,0.0064,0.00656,7175602.80494592,47129.6041103237812
1645056000,2022-02-17 00:00:00,MFT/USDT,0.00715,0.00738,0.00654,0.00656,13291557.6282788,93033.4757287700644
1644969600,2022-02-16 00:00:00,MFT/USDT,0.00707,0.0072,0.00696,0.00716,6708347.0288157,47497.9560026399008
1644883200,2022-02-15 00:00:00,MFT/USDT,0.00665,0.00711,0.00663,0.00706,2177418.67351508,14897.3050604555847
1644796800,2022-02-14 00:00:00,MFT/USDT,0.00679,0.00679,0.00655,0.00667,2737851.80347162,18129.9739116388895
1644710400,2022-02-13 00:00:00,MFT/USDT,0.00673,0.008,0.0066,0.00679,43422790.59335034,310261.9304009128973
1644624000,2022-02-12 00:00:00,MFT/USDT,0.00677,0.00729,0.00657,0.00671,9576638.90658916,65588.1701089837777
1644537600,2022-02-11 00:00:00,MFT/USDT,0.00716,0.00799,0.00666,0.00676,15503672.13637444,112382.5148556785052
1644451200,2022-02-10 00:00:00,MFT/USDT,0.00756,0.00768,0.0071,0.00716,10661688.77796568,78021.66021922314
1644364800,2022-02-09 00:00:00,MFT/USDT,0.00747,0.00766,0.00718,0.00755,5007249.24932594,36887.6374299194893
1644278400,2022-02-08 00:00:00,MFT/USDT,0.00757,0.00811,0.00712,0.00745,15222611.8963008,118240.8056043775742
1644192000,2022-02-07 00:00:00,MFT/USDT,0.00738,0.00756,0.00719,0.00755,2384815.36885407,17643.8847354838201
