https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SOL,Volume USDT
1660953600,2022-08-20 00:00:00,SOL/USDT,35.823,37.265,34.174,35.29,709791.76864696,25470310.07610980599
1660867200,2022-08-19 00:00:00,SOL/USDT,39.51,39.57,35.001,35.822,956414.14059034,35317708.58158108327
1660780800,2022-08-18 00:00:00,SOL/USDT,40.541,41.652,39.301,39.521,442738.94999337,18040197.05704197281
1660694400,2022-08-17 00:00:00,SOL/USDT,43.081,44.737,40.177,40.542,596549.79421857,25052904.1883995681
1660608000,2022-08-16 00:00:00,SOL/USDT,43.708,44.3,42.538,43.083,464764.27645798,20134740.57364795379
1660521600,2022-08-15 00:00:00,SOL/USDT,44.85,47.252,42.674,43.717,622052.77561687,27789138.76812684715
1660435200,2022-08-14 00:00:00,SOL/USDT,46.595,48.107,44.477,44.858,519626.14633303,24034512.57462158203
1660348800,2022-08-13 00:00:00,SOL/USDT,45.477,48.362,45.269,46.592,761008.39392822,35775716.53464358918
1660262400,2022-08-12 00:00:00,SOL/USDT,42.776,45.495,42.12,45.467,513587.40270577,22426391.03212463286
1660176000,2022-08-11 00:00:00,SOL/USDT,42.463,45.329,42.345,42.772,855757.2117272,37514884.23411911808
1660089600,2022-08-10 00:00:00,SOL/USDT,40.334,42.867,39.136,42.461,709606.02395665,29258043.91286231887
1660003200,2022-08-09 00:00:00,SOL/USDT,42.181,42.76,39.703,40.336,408634.56435434,16808821.74554245048
1659916800,2022-08-08 00:00:00,SOL/USDT,40.611,43.736,40.557,42.207,542824.22757165,22963089.71165238616
1659830400,2022-08-07 00:00:00,SOL/USDT,40.06,41.583,39.188,40.62,331769.17165186,13394158.0915960606
1659744000,2022-08-06 00:00:00,SOL/USDT,40.571,40.9,39.858,40.062,325566.83888778,13178960.78064818954
1659657600,2022-08-05 00:00:00,SOL/USDT,38.835,41.338,38.702,40.568,640271.94137054,25677042.07042667788
1659571200,2022-08-04 00:00:00,SOL/USDT,38.549,39.847,37.939,38.834,594101.21290919,23082568.60417432
1659484800,2022-08-03 00:00:00,SOL/USDT,39.771,40.97,37.445,38.549,1310346.17281127,51461404.85948477757
1659398400,2022-08-02 00:00:00,SOL/USDT,41.628,42.447,39.5,39.758,649913.88067576,26601077.07590146228
1659312000,2022-08-01 00:00:00,SOL/USDT,42.338,43.245,40.5,41.632,572856.51077235,24086549.51156988248
1659225600,2022-07-31 00:00:00,SOL/USDT,43.847,45.196,42.208,42.361,651970.81242069,28487597.35891526999
1659139200,2022-07-30 00:00:00,SOL/USDT,41.926,46.651,41.438,43.839,886827.11176576,39002338.88450331369
1659052800,2022-07-29 00:00:00,SOL/USDT,42.92,44.424,41.106,41.918,891335.18481902,37934079.4264395189
1658966400,2022-07-28 00:00:00,SOL/USDT,40.228,44.159,38.963,42.91,955618.08241284,39218930.94517947888
1658880000,2022-07-27 00:00:00,SOL/USDT,36.255,40.56,35.678,40.23,818864.85154835,31012073.86592210051
1658793600,2022-07-26 00:00:00,SOL/USDT,36.658,36.845,34.676,36.255,767541.37945125,27484256.23053685463
1658707200,2022-07-25 00:00:00,SOL/USDT,40.931,41.094,36.564,36.658,713780.49986195,27416987.75017313445
1658620800,2022-07-24 00:00:00,SOL/USDT,39.968,42.096,39.486,40.931,397947.16558795,16245227.56363093373
1658534400,2022-07-23 00:00:00,SOL/USDT,40.527,41.926,38.626,39.964,510571.44317395,20534167.83069100393
1658448000,2022-07-22 00:00:00,SOL/USDT,43.102,44.317,40.025,40.521,673231.95510089,28481451.29115939549
1658361600,2022-07-21 00:00:00,SOL/USDT,42.033,44.07,39.658,43.096,837394.55469621,35083378.64981157788
1658275200,2022-07-20 00:00:00,SOL/USDT,44.866,46.3,41.266,42.045,1022536.65651352,45368124.56450541482
1658188800,2022-07-19 00:00:00,SOL/USDT,43.529,47.35,42.539,44.871,1483949.89368047,66812859.8605734548
1658102400,2022-07-18 00:00:00,SOL/USDT,38.618,44.094,38.563,43.529,1015727.17827911,41993672.95297189723
1658016000,2022-07-17 00:00:00,SOL/USDT,39.596,41.091,38.158,38.618,559909.19850736,22135373.52307893049
1657929600,2022-07-16 00:00:00,SOL/USDT,37.367,40.4,36.347,39.586,636468.61259666,24538205.62189684911
1657843200,2022-07-15 00:00:00,SOL/USDT,37.138,39.269,36.525,37.367,795818.37657567,29999224.77380316081
1657756800,2022-07-14 00:00:00,SOL/USDT,34.939,37.335,33.58,37.157,779718.11507396,27419530.35921580132
1657670400,2022-07-13 00:00:00,SOL/USDT,32.683,35.091,31.841,34.959,1018070.99947169,33937855.462995091
1657584000,2022-07-12 00:00:00,SOL/USDT,33.43,34.602,32.598,32.685,830211.7603709,27935678.87835270373
1657497600,2022-07-11 00:00:00,SOL/USDT,36.715,36.741,33.252,33.436,880669.07975097,30879372.96360504606
1657411200,2022-07-10 00:00:00,SOL/USDT,38.063,38.142,36.279,36.711,485691.88394706,18021351.00020453748
1657324800,2022-07-09 00:00:00,SOL/USDT,38.127,38.954,37.773,38.065,499863.20432805,19176070.07201047386
1657238400,2022-07-08 00:00:00,SOL/USDT,38.46,39.7,36.471,38.137,1242076.11286041,47243432.41313208136
1657152000,2022-07-07 00:00:00,SOL/USDT,37.049,39.27,36.399,38.442,1001122.78367021,37851878.12926701189
1657065600,2022-07-06 00:00:00,SOL/USDT,35.394,37.642,34.81,37.057,1180546.48046142,42561170.67268768288
1656979200,2022-07-05 00:00:00,SOL/USDT,36.716,36.99,33.115,35.387,1233643.15230422,43214106.51123402734
1656892800,2022-07-04 00:00:00,SOL/USDT,33.396,36.941,32.449,36.725,704492.06780426,24226388.52200519833
1656806400,2022-07-03 00:00:00,SOL/USDT,33.367,33.692,32.046,33.403,588295.94238165,19381120.9308566153
1656720000,2022-07-02 00:00:00,SOL/USDT,32.851,34.15,31.873,33.362,713452.68382926,23448697.99856152971
1656633600,2022-07-01 00:00:00,SOL/USDT,33.773,35.424,31.828,32.838,1053598.25069559,35062007.84563821688
1656547200,2022-06-30 00:00:00,SOL/USDT,34.059,34.206,30.833,33.775,1427914.62803885,45982161.51132742261
1656460800,2022-06-29 00:00:00,SOL/USDT,35.327,36.12,33.105,34.057,1391556.50547462,48285693.92727432795
1656374400,2022-06-28 00:00:00,SOL/USDT,38.513,39.92,35.076,35.333,1246892.19822014,46868433.0201185635
1656288000,2022-06-27 00:00:00,SOL/USDT,39.384,41.279,37.91,38.509,926079.65388041,36422263.1543858629
1656201600,2022-06-26 00:00:00,SOL/USDT,42.225,42.496,39.136,39.393,847411.58254905,34678439.00912933571
1656115200,2022-06-25 00:00:00,SOL/USDT,41.889,42.63,39.743,42.218,944481.19302711,38981656.72016709528
1656028800,2022-06-24 00:00:00,SOL/USDT,38.157,42.919,37.668,41.904,1310589.31132201,52481783.41058650232
1655942400,2022-06-23 00:00:00,SOL/USDT,34.148,38.648,33.917,38.152,1412159.75575593,51682302.82689379022
1655856000,2022-06-22 00:00:00,SOL/USDT,36.429,36.88,33.644,34.135,1538289.0069667,53972875.32691272086
1655769600,2022-06-21 00:00:00,SOL/USDT,35.253,39.161,34.216,36.41,1790807.08239556,66159124.26012527512
1655683200,2022-06-20 00:00:00,SOL/USDT,34.193,36.889,31.736,35.255,1784992.62704588,61190675.72174607817
1655596800,2022-06-19 00:00:00,SOL/USDT,31.984,35.477,28.702,34.197,1728523.49239914,55375019.78314612326
1655510400,2022-06-18 00:00:00,SOL/USDT,30.724,32.026,27.136,31.972,1500576.75997892,44420754.9794212005
1655424000,2022-06-17 00:00:00,SOL/USDT,30.107,32.116,29.245,30.706,1448661.85843944,45061090.94473386695
1655337600,2022-06-16 00:00:00,SOL/USDT,34.736,36.093,29.527,30.102,1948102.2279922,62994223.61787756717
1655251200,2022-06-15 00:00:00,SOL/USDT,29.574,34.924,26.741,34.746,2060923.40679207,61924411.4171817143
1655164800,2022-06-14 00:00:00,SOL/USDT,28.595,32.26,25.843,29.557,1848816.75487536,53921327.43337776881
1655078400,2022-06-13 00:00:00,SOL/USDT,30.589,31.124,26.032,28.596,2502700.86756089,70300958.66323748324
1654992000,2022-06-12 00:00:00,SOL/USDT,33.92,34.517,30.554,30.589,1109509.65772864,36167835.47005211669
1654905600,2022-06-11 00:00:00,SOL/USDT,37.146,37.914,33.147,33.911,780104.29677834,27565689.34331588812
1654819200,2022-06-10 00:00:00,SOL/USDT,39.949,40.879,36.766,37.136,907518.98471946,35094596.79453278938
1654732800,2022-06-09 00:00:00,SOL/USDT,38.821,41.935,38.42,39.94,971878.80836912,39075798.44831383947
1654646400,2022-06-08 00:00:00,SOL/USDT,39.288,40.953,38.293,38.812,830654.70132978,32615879.95424685204
1654560000,2022-06-07 00:00:00,SOL/USDT,42.373,42.749,37.164,39.283,1392011.29189749,55143382.18084492631
1654473600,2022-06-06 00:00:00,SOL/USDT,38.537,44.83,38.359,42.387,1282747.19349417,54464679.54875011348
1654387200,2022-06-05 00:00:00,SOL/USDT,39.015,40.225,37.851,38.535,647448.97538369,25379233.03942086149
1654300800,2022-06-04 00:00:00,SOL/USDT,38.266,39.549,35.67,39.008,712446.19855483,26708311.3972884366
1654214400,2022-06-03 00:00:00,SOL/USDT,40.855,41.554,37.66,38.264,814374.91330656,31890385.43352991068
1654128000,2022-06-02 00:00:00,SOL/USDT,40.113,41.675,38.132,40.861,1000348.34740238,40146620.49223950847
1654041600,2022-06-01 00:00:00,SOL/USDT,45.781,46.127,39.525,40.121,1035223.75267094,44492418.77371682516
1653955200,2022-05-31 00:00:00,SOL/USDT,47.222,48.273,44.568,45.783,927848.52537319,42964176.68425862887
1653868800,2022-05-30 00:00:00,SOL/USDT,45.007,48.5,44.272,47.211,1013711.74943066,46925596.33854504433
1653782400,2022-05-29 00:00:00,SOL/USDT,44.256,45.637,41.8,45.004,715081.89560778,31434944.10861923056
1653696000,2022-05-28 00:00:00,SOL/USDT,41.185,45.077,40.333,44.255,624740.82244021,26537933.80388874486
1653609600,2022-05-27 00:00:00,SOL/USDT,43.44,43.947,39.965,41.185,1314696.55222546,54973614.47032850787
1653523200,2022-05-26 00:00:00,SOL/USDT,47.97,48.654,41.651,43.45,1293421.68977373,58162273.98956267468
1653436800,2022-05-25 00:00:00,SOL/USDT,49.677,50.558,47.564,47.973,809784.89606657,39463086.08895937809
1653350400,2022-05-24 00:00:00,SOL/USDT,49.171,50.848,47.086,49.686,783405.01773019,38609479.09707075201
1653264000,2022-05-23 00:00:00,SOL/USDT,52.45,54.681,48.605,49.16,827843.83450425,43187505.607381178
1653177600,2022-05-22 00:00:00,SOL/USDT,50.312,53.5,49.7,52.47,450958.5801762,23235689.32792582368
1653091200,2022-05-21 00:00:00,SOL/USDT,49.433,51.221,48.422,50.33,508223.19994032,25376654.60258063988
1653004800,2022-05-20 00:00:00,SOL/USDT,52.21,53.678,47.8,49.424,906704.58472309,45915433.66098015234
1652918400,2022-05-19 00:00:00,SOL/USDT,49.93,54.099,48.191,52.199,1200246.31768715,61323770.57007346703
1652832000,2022-05-18 00:00:00,SOL/USDT,57.043,57.861,49.356,49.932,931511.75568805,49100353.70658839095
1652745600,2022-05-17 00:00:00,SOL/USDT,53.796,58.852,53.025,57.046,712358.2481387,39747895.57641432199
1652659200,2022-05-16 00:00:00,SOL/USDT,58.803,58.807,51.918,53.783,712816.77919263,38849458.77860411843
1652572800,2022-05-15 00:00:00,SOL/USDT,52.443,59.348,49.632,58.844,569553.65310162,30527075.31157071348
1652486400,2022-05-14 00:00:00,SOL/USDT,48.908,53.9,45.924,52.443,630854.29356603,31473445.56011343587
1652400000,2022-05-13 00:00:00,SOL/USDT,44.733,56.483,43.869,48.933,921944.82947763,47102177.88333724023
1652313600,2022-05-12 00:00:00,SOL/USDT,50.911,54.548,37.496,44.733,2062726.39442832,93297286.17649680623
1652227200,2022-05-11 00:00:00,SOL/USDT,66.901,68.459,43.308,50.876,2102847.49752255,119586921.53824017807
1652140800,2022-05-10 00:00:00,SOL/USDT,62.134,74.062,60.114,66.871,1192924.58757166,80992797.44789222546
1652054400,2022-05-09 00:00:00,SOL/USDT,75.407,77.21,61.709,62.134,1099842.36314756,76167223.5983021876
1651968000,2022-05-08 00:00:00,SOL/USDT,78.842,79.352,73.68,75.388,502507.37088307,38811526.41937362419
1651881600,2022-05-07 00:00:00,SOL/USDT,81.691,82.329,77.028,78.833,394848.88049616,31772229.62684875074
1651795200,2022-05-06 00:00:00,SOL/USDT,84.513,84.85,79.903,81.719,461733.00295658,37908483.04170871637
1651708800,2022-05-05 00:00:00,SOL/USDT,92.799,95.252,81.276,84.521,533547.98618333,46740854.59708577232
1651622400,2022-05-04 00:00:00,SOL/USDT,85.884,93.094,85.475,92.789,351869.25751696,31146708.22686442421
1651536000,2022-05-03 00:00:00,SOL/USDT,87.48,88.815,84.63,85.857,313553.84359414,27256145.39993710825
1651449600,2022-05-02 00:00:00,SOL/USDT,89.688,90.856,85.104,87.479,353845.39081262,31073126.72912889193
1651363200,2022-05-01 00:00:00,SOL/USDT,84.602,93.1,84.1,89.749,488390.74438948,43069128.40336900645
1651276800,2022-04-30 00:00:00,SOL/USDT,93.953,94.954,81.84,84.617,405292.30401223,36604589.1711539893
1651190400,2022-04-29 00:00:00,SOL/USDT,98.23,98.665,92.33,93.953,382206.00435206,36572999.30583224844
1651104000,2022-04-28 00:00:00,SOL/USDT,98.351,100.546,96.25,98.231,361145.80806743,35625054.94393177126
1651017600,2022-04-27 00:00:00,SOL/USDT,95.736,100.85,94.911,98.375,360762.67980325,35426282.9440985818
1650931200,2022-04-26 00:00:00,SOL/USDT,100.967,102,94.609,95.766,430250.89582974,42318396.68755281759
1650844800,2022-04-25 00:00:00,SOL/USDT,99.228,101.59,94.336,100.956,509987.3616575,49736162.90640750575
1650758400,2022-04-24 00:00:00,SOL/USDT,100.601,102.255,98.576,99.204,237273.09586708,23843414.39271474487
1650672000,2022-04-23 00:00:00,SOL/USDT,100.584,102.915,98.283,100.641,227043.22781835,22977693.58411169699
1650585600,2022-04-22 00:00:00,SOL/USDT,101.787,103.55,99.228,100.584,347308.02269307,35236726.69551789892
1650499200,2022-04-21 00:00:00,SOL/USDT,105.609,109.967,99.594,101.758,489097.92260614,51808717.71939449384
1650412800,2022-04-20 00:00:00,SOL/USDT,108.522,110.974,104,105.608,388295.193792,41735131.51830885495
1650326400,2022-04-19 00:00:00,SOL/USDT,102.381,108.804,101.065,108.525,475197.00988728,49819453.94242753522
1650240000,2022-04-18 00:00:00,SOL/USDT,100.179,102.64,94.707,102.375,529678.68676812,52445107.92584456187
1650153600,2022-04-17 00:00:00,SOL/USDT,102.108,105.452,99.623,100.151,281051.65707471,28871862.00092854185
1650067200,2022-04-16 00:00:00,SOL/USDT,101.388,103.464,100.657,102.108,238907.88617085,24347737.44751949073
1649980800,2022-04-15 00:00:00,SOL/USDT,100.767,103,99.541,101.291,315747.63259117,32053578.41480744771
1649894400,2022-04-14 00:00:00,SOL/USDT,104.923,107.82,98.789,100.784,432737.59896998,44801567.98163914765
1649808000,2022-04-13 00:00:00,SOL/USDT,103.305,106.148,100.04,104.956,486003.48086591,50448828.96558522728
1649721600,2022-04-12 00:00:00,SOL/USDT,99.665,109.311,98.379,103.288,666330.1539628,69061258.63078427851
1649635200,2022-04-11 00:00:00,SOL/USDT,111.052,111.96,98.038,99.664,709868.36592466,74139394.08697745603
1649548800,2022-04-10 00:00:00,SOL/USDT,113.02,116,109.787,110.966,313928.41433022,35342315.31091507034
1649462400,2022-04-09 00:00:00,SOL/USDT,110.003,113.713,108.297,113.021,321527.03701911,35506810.53324923498
1649376000,2022-04-08 00:00:00,SOL/USDT,118.478,122.441,108.137,110.004,625403.91978826,72686225.37808305893
1649289600,2022-04-07 00:00:00,SOL/USDT,112.957,119.998,110.849,118.508,625822.59995255,72235572.98636235062
1649203200,2022-04-06 00:00:00,SOL/USDT,126.916,127.437,112.01,112.99,817673.76577913,98347506.66039623321
1649116800,2022-04-05 00:00:00,SOL/USDT,132.122,136.652,126.061,126.833,515606.71187653,67937980.08616475218
1649030400,2022-04-04 00:00:00,SOL/USDT,136.947,138.242,125.772,132.07,634566.82899248,83928631.88096564677
1648944000,2022-04-03 00:00:00,SOL/USDT,132.444,141.169,130.515,136.908,649219.3604965,88640030.54163989643
1648857600,2022-04-02 00:00:00,SOL/USDT,134.456,143.504,131.535,132.542,618159.40246338,84720762.77730076068
1648771200,2022-04-01 00:00:00,SOL/USDT,122.828,138.413,117.452,134.413,966548.8673056,123535134.53872577629
1648684800,2022-03-31 00:00:00,SOL/USDT,120.777,129.529,119.916,122.846,798475.19845418,99451323.8910897293
1648598400,2022-03-30 00:00:00,SOL/USDT,111.625,125.197,107,120.786,692923.88512243,81465211.04012856268
1648512000,2022-03-29 00:00:00,SOL/USDT,105.678,115.68,105.466,111.631,557667.33722563,62101258.37366000962
1648425600,2022-03-28 00:00:00,SOL/USDT,107.05,114.061,105.21,105.755,582228.47614068,64035006.24224771338
1648339200,2022-03-27 00:00:00,SOL/USDT,101.8,107.445,98.769,107.075,286999.00287804,29492993.07386488997
1648252800,2022-03-26 00:00:00,SOL/USDT,98.611,103.381,97.636,101.766,240130.02272066,24260735.78543582722
1648166400,2022-03-25 00:00:00,SOL/USDT,102.277,104.817,97.097,98.639,403666.23799117,40972231.43551292909
1648080000,2022-03-24 00:00:00,SOL/USDT,94.888,103.708,93.435,102.296,458674.2016989,45725846.6210342841
1647993600,2022-03-23 00:00:00,SOL/USDT,90.428,96.301,89.198,94.887,315930.72924513,29341259.79339381743
1647907200,2022-03-22 00:00:00,SOL/USDT,88.547,93.97,87.952,90.431,299660.30650175,27501020.64363863116
1647820800,2022-03-21 00:00:00,SOL/USDT,88.629,91.256,86.751,88.55,226006.81563795,20094669.55853438025
1647734400,2022-03-20 00:00:00,SOL/USDT,92.309,92.542,87.879,88.633,217078.06130826,19553055.29550302109
1647648000,2022-03-19 00:00:00,SOL/USDT,89.779,94.557,89.268,92.379,304543.04986363,28022632.51902544735
1647561600,2022-03-18 00:00:00,SOL/USDT,87.805,92.277,84.423,89.774,289820.46283475,25552525.8057396591
1647475200,2022-03-17 00:00:00,SOL/USDT,87.78,90.98,86.55,87.807,283413.87255296,25143134.64906041301
1647388800,2022-03-16 00:00:00,SOL/USDT,82.813,87.985,81.549,87.797,322282.73615921,27188541.3873106232
1647302400,2022-03-15 00:00:00,SOL/USDT,81.235,85.989,78.705,82.838,236262.63236545,19351925.25064461371
1647216000,2022-03-14 00:00:00,SOL/USDT,78.742,82.278,78,81.23,211318.00610839,16970293.55407498024
1647129600,2022-03-13 00:00:00,SOL/USDT,81.405,83.35,77.724,78.696,150965.62407227,12186183.33840497236
1647043200,2022-03-12 00:00:00,SOL/USDT,80.702,82.751,80.54,81.387,128929.38078303,10535547.91579227665
1646956800,2022-03-11 00:00:00,SOL/USDT,82.892,84.302,80.065,80.68,241614.43200842,19840563.12962661696
1646870400,2022-03-10 00:00:00,SOL/USDT,88.08,88.599,80.592,82.883,289519.03213945,24125029.86214307691
1646784000,2022-03-09 00:00:00,SOL/USDT,82.321,89.9,81.924,88.078,476429.29828912,41431192.34740985273
1646697600,2022-03-08 00:00:00,SOL/USDT,81.665,85.032,81.299,82.339,266564.50457469,22206484.71708952316
1646611200,2022-03-07 00:00:00,SOL/USDT,84.576,86.709,79.887,81.665,291122.23413769,24174020.78280467873
1646524800,2022-03-06 00:00:00,SOL/USDT,89.654,89.924,84.066,84.562,160531.60603931,13941213.91479173349
1646438400,2022-03-05 00:00:00,SOL/USDT,88.322,91.206,85.95,89.623,171914.10665901,15225791.11925496934
1646352000,2022-03-04 00:00:00,SOL/USDT,95.625,96,86.923,88.304,280747.05019819,25596544.78284243473
1646265600,2022-03-03 00:00:00,SOL/USDT,100.743,101.739,94,95.646,279517.87168015,27344070.36827161309
1646179200,2022-03-02 00:00:00,SOL/USDT,98.685,106.444,96.776,100.696,450894.72583099,46128288.1141429904
1646092800,2022-03-01 00:00:00,SOL/USDT,99.699,102,94.269,98.633,418157.34265489,40973303.15160428913
1646006400,2022-02-28 00:00:00,SOL/USDT,85.664,102.6,84.201,99.695,437858.65014244,40725457.74429273279
1645920000,2022-02-27 00:00:00,SOL/USDT,90.239,92.189,84.033,85.6,298407.74200343,26308534.10848684501
1645833600,2022-02-26 00:00:00,SOL/USDT,92.75,95.108,89.264,90.196,291170.02752906,26638375.35340153231
1645747200,2022-02-25 00:00:00,SOL/USDT,89.351,95,86.802,92.738,432589.56433168,38950446.05610836935
1645660800,2022-02-24 00:00:00,SOL/USDT,84.549,93.879,75.178,89.335,1082817.04968602,89506126.45374448614
1645574400,2022-02-23 00:00:00,SOL/USDT,86.385,93.335,84.326,84.55,452806.28490681,40512770.92607653677
1645488000,2022-02-22 00:00:00,SOL/USDT,82.978,87.536,81.02,86.378,348769.25510609,29453996.15337260152
1645401600,2022-02-21 00:00:00,SOL/USDT,90.651,96.112,82.7,82.972,431695.57688687,38787927.26419732803
1645315200,2022-02-20 00:00:00,SOL/USDT,91.285,93.981,85.645,90.707,300872.04996648,27040299.44641188505
1645228800,2022-02-19 00:00:00,SOL/USDT,89.894,92.743,88.611,91.264,211989.35155068,19232204.9514980464
1645142400,2022-02-18 00:00:00,SOL/USDT,93.544,96.337,89.291,89.894,197749.09003464,18322410.85564147616
1645056000,2022-02-17 00:00:00,SOL/USDT,101.865,102.805,92.311,93.503,274807.17629651,26784945.14735641791
1644969600,2022-02-16 00:00:00,SOL/USDT,105.575,105.575,98.12,101.877,254812.92709862,25889843.81097828282
1644883200,2022-02-15 00:00:00,SOL/USDT,96.433,105.751,96.39,105.485,333166.25919232,33964354.78087472426
1644796800,2022-02-14 00:00:00,SOL/USDT,92.87,97.922,90.734,96.376,270310.05928425,25597302.00505826396
1644710400,2022-02-13 00:00:00,SOL/USDT,95.954,97.371,91.321,92.879,187387.6620771,17724553.77135351023
1644624000,2022-02-12 00:00:00,SOL/USDT,96.499,99.8,92.875,95.959,273314.98071899,26310473.80963720576
1644537600,2022-02-11 00:00:00,SOL/USDT,106.13,108.203,95.136,96.536,392162.7240758,40350055.50721581934
1644451200,2022-02-10 00:00:00,SOL/USDT,113.996,114.889,105.553,106.106,433989.57231371,47933224.4946587343
1644364800,2022-02-09 00:00:00,SOL/USDT,113.399,117.06,109.361,113.982,347582.46630887,39514419.53620021212
1644278400,2022-02-08 00:00:00,SOL/USDT,117.583,120.336,109.547,113.41,523569.73790418,59760888.14694967973
1644192000,2022-02-07 00:00:00,SOL/USDT,115.281,121.955,112.744,117.53,459777.07969573,54391781.38346139711
1644105600,2022-02-06 00:00:00,SOL/USDT,113.729,116.065,111.32,115.227,234206.55694992,26659406.19414686499
1644019200,2022-02-05 00:00:00,SOL/USDT,112.628,118.602,110.239,113.7,412204.75213362,47072809.53292362103
1643932800,2022-02-04 00:00:00,SOL/USDT,101.941,112.866,100.313,112.628,606323.89387247,64663868.06260176497
1643846400,2022-02-03 00:00:00,SOL/USDT,101.868,103.089,94.024,101.924,614233.96469325,60279728.78926579599
1643760000,2022-02-02 00:00:00,SOL/USDT,110.021,112.324,96.986,101.869,797865.13247967,85179908.40747558226
1643673600,2022-02-01 00:00:00,SOL/USDT,99.513,113.614,99.045,110.021,807187.39201593,87099810.36655643946
1643587200,2022-01-31 00:00:00,SOL/USDT,93.293,101.39,89.202,99.53,393298.42994235,37265098.17770106948
1643500800,2022-01-30 00:00:00,SOL/USDT,96.179,97.706,91.391,93.295,214564.29802182,20301693.46784411523
1643414400,2022-01-29 00:00:00,SOL/USDT,91.362,98.887,90.5,96.182,331417.61950767,31465888.52019900077
1643328000,2022-01-28 00:00:00,SOL/USDT,89.512,93.511,87.209,91.362,468271.94093984,42472973.84246318919
1643241600,2022-01-27 00:00:00,SOL/USDT,92.071,94.573,85.644,89.545,554907.2805191,49925224.04391120378
1643155200,2022-01-26 00:00:00,SOL/USDT,94.671,104.6,89.201,92.112,649535.48822749,62594537.21546333918
1643068800,2022-01-25 00:00:00,SOL/USDT,91.928,99.951,87.873,94.59,521296.63855248,48622176.03954107531
1642982400,2022-01-24 00:00:00,SOL/USDT,99.742,99.874,80.81,91.909,780039.35771555,68976439.70930781807
1642896000,2022-01-23 00:00:00,SOL/USDT,94.621,104.709,93.201,99.761,502534.98050151,49442080.12667172647
