https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume EUR,Volume EOS
1663369200000,2022-09-16 23:00:00,EOS/EUR,1.417791,1.418988,1.401897,1.418693,206.13609290000002,145.3
1663365600000,2022-09-16 22:00:00,EOS/EUR,1.416412,1.420036,1.400511,1.415827,217.1878618,153.4
1663362000000,2022-09-16 21:00:00,EOS/EUR,1.408876,1.42022,1.400511,1.419931,253.17369730000001,178.3
1663358400000,2022-09-16 20:00:00,EOS/EUR,1.398795,1.404591,1.387156,1.404591,198.879402280854,141.592394
1663354800000,2022-09-16 19:00:00,EOS/EUR,1.399015,1.402296,1.381264,1.397653,229.7536965916308,164.3853636
1663351200000,2022-09-16 18:00:00,EOS/EUR,1.421683,1.421683,1.38497,1.39965,438.71738275361855,313.44792109
1663347600000,2022-09-16 17:00:00,EOS/EUR,1.413811,1.41607,1.391151,1.40716,192.9216360140716,137.10000001
1663344000000,2022-09-16 16:00:00,EOS/EUR,1.438562,1.438706,1.416511,1.420631,226.30651830000002,159.3
1663340400000,2022-09-16 15:00:00,EOS/EUR,1.428973,1.452738,1.419573,1.436617,214.77424150000002,149.5
1663336800000,2022-09-16 14:00:00,EOS/EUR,1.407043,1.449411,1.407043,1.424193,180.872511,127.0
1663333200000,2022-09-16 13:00:00,EOS/EUR,1.425236,1.440361,1.405201,1.412037,240.32869738587965,170.19999999
1663329600000,2022-09-16 12:00:00,EOS/EUR,1.438209,1.438209,1.416209,1.418137,223.78201860000001,157.8
1663326000000,2022-09-16 11:00:00,EOS/EUR,1.421613,1.436274,1.417146,1.427624,237.1283464,166.1
1663322400000,2022-09-16 10:00:00,EOS/EUR,1.416761,1.433334,1.412319,1.429638,205.0100892,143.4
1663318800000,2022-09-16 09:00:00,EOS/EUR,1.429221,1.442311,1.393409,1.418851,788.8578298483553,555.98355983
1663315200000,2022-09-16 08:00:00,EOS/EUR,1.408641,1.445008,1.400443,1.426575,773.2432638906847,542.02776853
1663311600000,2022-09-16 07:00:00,EOS/EUR,1.415449,1.442639,1.40237,1.420662,202.44433500000002,142.5
1663308000000,2022-09-16 06:00:00,EOS/EUR,1.416794,1.445734,1.389109,1.418513,233.2035372,164.4
1663304400000,2022-09-16 05:00:00,EOS/EUR,1.443082,1.443082,1.400209,1.428781,214.03139380000002,149.8
1663300800000,2022-09-16 04:00:00,EOS/EUR,1.41459,1.447893,1.41459,1.426193,227.45747645130248,159.48576136
1663297200000,2022-09-16 03:00:00,EOS/EUR,1.416471,1.431772,1.405322,1.419549,218.0427264,153.6
1663293600000,2022-09-16 02:00:00,EOS/EUR,1.426662,1.437744,1.38606,1.417603,205.4106747,144.9
1663290000000,2022-09-16 01:00:00,EOS/EUR,1.438659,1.442625,1.389117,1.424993,254.50374979999998,178.6
1663286400000,2022-09-16 00:00:00,EOS/EUR,1.385152,1.45159,1.382032,1.440999,347.8144662090869,241.37037306
1663282800000,2022-09-15 23:00:00,EOS/EUR,1.385393,1.43339,1.379629,1.389183,207.26610359999998,149.2
1663279200000,2022-09-15 22:00:00,EOS/EUR,1.417546,1.434963,1.374096,1.381356,219.4974684,158.9
1663275600000,2022-09-15 21:00:00,EOS/EUR,1.425308,1.443358,1.412862,1.418182,228.18548380000001,160.9
1663272000000,2022-09-15 20:00:00,EOS/EUR,1.423112,1.462786,1.417783,1.425292,192.27189080000002,134.9
1663268400000,2022-09-15 19:00:00,EOS/EUR,1.417269,1.457652,1.414551,1.421827,222.9424736,156.8
1663264800000,2022-09-15 18:00:00,EOS/EUR,1.433148,1.44505,1.409821,1.417566,212.0678736,149.6
1663261200000,2022-09-15 17:00:00,EOS/EUR,1.417872,1.470447,1.417872,1.432656,198.2795904,138.4
1663257600000,2022-09-15 16:00:00,EOS/EUR,1.436626,1.462458,1.404653,1.422082,229.88777611428807,161.65578083
1663254000000,2022-09-15 15:00:00,EOS/EUR,1.418531,1.473991,1.402331,1.406913,205.9720632,146.4
1663250400000,2022-09-15 14:00:00,EOS/EUR,1.467063,1.481795,1.408556,1.416089,213.82943899999998,151.0
1663246800000,2022-09-15 13:00:00,EOS/EUR,1.455682,1.485959,1.435589,1.464545,245.46954784369947,167.6080611
1663243200000,2022-09-15 12:00:00,EOS/EUR,1.463275,1.489954,1.435602,1.452436,195.6431292,134.7
1663239600000,2022-09-15 11:00:00,EOS/EUR,1.459236,1.465023,1.440461,1.462995,225.1549305,153.9
1663236000000,2022-09-15 10:00:00,EOS/EUR,1.461359,1.478784,1.437574,1.457148,214.7836152,147.4
1663232400000,2022-09-15 09:00:00,EOS/EUR,1.461147,1.466687,1.425658,1.459919,178.9860694,122.6
1663228800000,2022-09-15 08:00:00,EOS/EUR,1.484986,1.484986,1.434776,1.461169,247.5220286146117,169.40000001
1663225200000,2022-09-15 07:00:00,EOS/EUR,1.450715,1.493197,1.450715,1.474433,261.49986356749304,177.35622003
1663221600000,2022-09-15 06:00:00,EOS/EUR,1.459671,1.488659,1.426075,1.484302,229.0277986,154.3
1663218000000,2022-09-15 05:00:00,EOS/EUR,1.456403,1.485761,1.445621,1.481968,232.668976,157.0
1663214400000,2022-09-15 04:00:00,EOS/EUR,1.456839,1.482454,1.433486,1.464725,201.6926325,137.7
1663210800000,2022-09-15 03:00:00,EOS/EUR,1.468935,1.484281,1.440765,1.468943,254.8616105,173.5
1663207200000,2022-09-15 02:00:00,EOS/EUR,1.486269,1.487645,1.437934,1.474958,213.131431,144.5
1663203600000,2022-09-15 01:00:00,EOS/EUR,1.474431,1.493847,1.435645,1.472003,221.68365179999998,150.6
1663200000000,2022-09-15 00:00:00,EOS/EUR,1.476745,1.49343,1.461009,1.488365,68.9112995,46.3
1663196400000,2022-09-14 23:00:00,EOS/EUR,1.494025,1.498075,1.453554,1.493827,258.432071,173.0
1663192800000,2022-09-14 22:00:00,EOS/EUR,1.481453,1.4971,1.434302,1.491196,214.28486519999998,143.7
1663189200000,2022-09-14 21:00:00,EOS/EUR,1.462139,1.49194,1.433223,1.49194,245.57332399999999,164.6
1663185600000,2022-09-14 20:00:00,EOS/EUR,1.48401,1.48548,1.434171,1.460406,208.69201740000003,142.9
1663182000000,2022-09-14 19:00:00,EOS/EUR,1.45378,1.484916,1.447267,1.463945,221.2020895,151.1
1663178400000,2022-09-14 18:00:00,EOS/EUR,1.489649,1.494508,1.435873,1.454443,383.7439372523626,263.84254127
1663174800000,2022-09-14 17:00:00,EOS/EUR,1.48435,1.499266,1.475601,1.49028,226.52256,152.0
1663171200000,2022-09-14 16:00:00,EOS/EUR,1.486561,1.496199,1.468977,1.487685,464.71656439231816,312.37564699
1663167600000,2022-09-14 15:00:00,EOS/EUR,1.486671,1.499716,1.474676,1.485221,228.57551189999998,153.9
1663164000000,2022-09-14 14:00:00,EOS/EUR,1.49519,1.5,1.473782,1.488925,220.80757750000004,148.3
1663160400000,2022-09-14 13:00:00,EOS/EUR,1.498017,1.50062,1.474626,1.484266,239.85738560000001,161.6
1663156800000,2022-09-14 12:00:00,EOS/EUR,1.476505,1.499941,1.468251,1.498688,240.46235731167425,160.44857723
1663153200000,2022-09-14 11:00:00,EOS/EUR,1.486239,1.492952,1.4726,1.480618,246.0787116,166.2
1663149600000,2022-09-14 10:00:00,EOS/EUR,1.496251,1.496382,1.473089,1.481462,258.95955760000004,174.8
1663146000000,2022-09-14 09:00:00,EOS/EUR,1.501485,1.501485,1.473195,1.48664,224.4975064,151.01
1663142400000,2022-09-14 08:00:00,EOS/EUR,1.500789,1.509999,1.467875,1.502848,235.5859252208077,156.75964916
1663138800000,2022-09-14 07:00:00,EOS/EUR,1.484917,1.512332,1.462704,1.496328,227.99108365626168,152.36705031
1663135200000,2022-09-14 06:00:00,EOS/EUR,1.50762,1.512753,1.476037,1.482013,250.9359760215836,169.32103566
1663131600000,2022-09-14 05:00:00,EOS/EUR,1.512283,1.516338,1.482469,1.506762,210.17873435222322,139.49033381
1663128000000,2022-09-14 04:00:00,EOS/EUR,1.521211,1.526089,1.465694,1.508227,82.6508396,54.8
1663124400000,2022-09-14 03:00:00,EOS/EUR,1.506085,1.507966,1.506084,1.507966,37.52089012717242,24.88178787
1663120800000,2022-09-14 02:00:00,EOS/EUR,1.495582,1.507938,1.495582,1.507938,50.00275746366528,33.15969056
1663110000000,2022-09-13 23:00:00,EOS/EUR,1.495289,1.527,1.453457,1.474945,212.982058,144.4
1663106400000,2022-09-13 22:00:00,EOS/EUR,1.535803,1.544776,1.454894,1.485468,321.71924991957303,216.57770475
1663095600000,2022-09-13 19:00:00,EOS/EUR,1.553209,1.574442,1.498476,1.54572,297.6643644569496,192.57327618
1663092000000,2022-09-13 18:00:00,EOS/EUR,1.531101,1.574943,1.502348,1.537426,278.33815818051494,181.04166196
1663088400000,2022-09-13 17:00:00,EOS/EUR,1.562885,1.568596,1.492522,1.524032,218.69859200000002,143.5
1663084800000,2022-09-13 16:00:00,EOS/EUR,1.527416,1.568384,1.522457,1.538122,272.4014062,177.1
1663081200000,2022-09-13 15:00:00,EOS/EUR,1.543007,1.567612,1.489675,1.537308,231.9797772,150.9
1663077600000,2022-09-13 14:00:00,EOS/EUR,1.582477,1.587874,1.52807,1.555979,325.0792937101614,208.92267422
1663074000000,2022-09-13 13:00:00,EOS/EUR,1.613679,1.6574,1.478797,1.577805,2065.8059311435522,1309.29102845
1663070400000,2022-09-13 12:00:00,EOS/EUR,1.649309,1.699591,1.571079,1.654188,299.27213268425135,180.91784772
1663066800000,2022-09-13 11:00:00,EOS/EUR,1.638598,1.717994,1.63019,1.649141,276.2311175,167.5
1663063200000,2022-09-13 10:00:00,EOS/EUR,1.623524,1.666107,1.61507,1.638491,234.7957603,143.3
1663059600000,2022-09-13 09:00:00,EOS/EUR,1.643819,1.674313,1.620011,1.626047,277.56622289999996,170.7
1663056000000,2022-09-13 08:00:00,EOS/EUR,1.721011,1.726304,1.631213,1.642954,295.4031292,179.8
1663052400000,2022-09-13 07:00:00,EOS/EUR,1.697126,1.730078,1.658267,1.711225,316.06325749999996,184.7
1663048800000,2022-09-13 06:00:00,EOS/EUR,1.634028,1.717552,1.628746,1.691467,264.5454388,156.4
1663045200000,2022-09-13 05:00:00,EOS/EUR,1.645382,1.654925,1.633295,1.645875,256.9210875,156.1
1663041600000,2022-09-13 04:00:00,EOS/EUR,1.640249,1.66956,1.625566,1.640608,224.763296,137.0
1663038000000,2022-09-13 03:00:00,EOS/EUR,1.634501,1.652126,1.623857,1.634979,291.20826586760563,178.11131878
1663034400000,2022-09-13 02:00:00,EOS/EUR,1.626206,1.685689,1.617139,1.639746,261.539487,159.5
1663030800000,2022-09-13 01:00:00,EOS/EUR,1.639827,1.660473,1.618016,1.618314,256.3409376,158.4
1663027200000,2022-09-13 00:00:00,EOS/EUR,1.64858,1.652758,1.627376,1.634155,278.2965965,170.3
1663023600000,2022-09-12 23:00:00,EOS/EUR,1.685836,1.71765,1.661254,1.66336,223.72191999999998,134.5
1663020000000,2022-09-12 22:00:00,EOS/EUR,1.662378,1.715982,1.650289,1.683889,256.96146139999996,152.6
1663016400000,2022-09-12 21:00:00,EOS/EUR,1.678541,1.721702,1.625909,1.651106,247.83101059999998,150.1
1663012800000,2022-09-12 20:00:00,EOS/EUR,1.650893,1.725952,1.63958,1.693588,297.5634116,175.7
1663009200000,2022-09-12 19:00:00,EOS/EUR,1.647231,1.722692,1.626807,1.695223,275.3042152,162.4
1663005600000,2022-09-12 18:00:00,EOS/EUR,1.686655,1.714903,1.623493,1.63033,261.830998,160.6
1663002000000,2022-09-12 17:00:00,EOS/EUR,1.700917,1.713047,1.633993,1.678267,263.1522656,156.8
1662998400000,2022-09-12 16:00:00,EOS/EUR,1.678029,1.699468,1.624604,1.638191,286.35578680000003,174.8
1662994800000,2022-09-12 15:00:00,EOS/EUR,1.71256,1.739672,1.632458,1.644426,258.9836597435833,157.49182982
1662991200000,2022-09-12 14:00:00,EOS/EUR,1.704452,1.743316,1.691848,1.704799,263.2209656,154.4
1662987600000,2022-09-12 13:00:00,EOS/EUR,1.67896,1.745586,1.67896,1.700164,225.61176279999998,132.7
1662984000000,2022-09-12 12:00:00,EOS/EUR,1.707948,1.744678,1.681995,1.698826,256.18043403416067,150.79851264
1662980400000,2022-09-12 11:00:00,EOS/EUR,1.70525,1.769999,1.674255,1.73237,261.241396,150.8
1662976800000,2022-09-12 10:00:00,EOS/EUR,1.685488,1.714921,1.674355,1.703378,292.34091869034285,171.62421887
1662973200000,2022-09-12 09:00:00,EOS/EUR,1.713823,1.74467,1.675811,1.705836,250.58730839999998,146.9
1662969600000,2022-09-12 08:00:00,EOS/EUR,1.680109,1.739098,1.668947,1.738784,281.1613728,161.7
1662966000000,2022-09-12 07:00:00,EOS/EUR,1.704289,1.734774,1.667619,1.669115,230.67169299999998,138.2
1662962400000,2022-09-12 06:00:00,EOS/EUR,1.676723,1.734851,1.663905,1.709759,240.5630913,140.7
1662958800000,2022-09-12 05:00:00,EOS/EUR,1.708391,1.729552,1.658349,1.710565,256.242637,149.8
1662955200000,2022-09-12 04:00:00,EOS/EUR,1.732318,1.734707,1.659511,1.728474,289.0008528,167.2
1662951600000,2022-09-12 03:00:00,EOS/EUR,1.677747,1.726874,1.659538,1.708424,239.69188720000002,140.3
1662948000000,2022-09-12 02:00:00,EOS/EUR,1.712079,1.745354,1.634963,1.726786,288.20058339999997,166.9
1662944400000,2022-09-12 01:00:00,EOS/EUR,1.674165,1.747718,1.635496,1.671481,230.33008180000002,137.8
1662940800000,2022-09-12 00:00:00,EOS/EUR,1.696993,1.721544,1.652036,1.661422,282.2755978,169.9
1662937200000,2022-09-11 23:00:00,EOS/EUR,1.674297,1.716167,1.674297,1.700943,278.78455770000005,163.9
1662933600000,2022-09-11 22:00:00,EOS/EUR,1.71429,1.73806,1.640122,1.693231,254.6619424,150.4
1662930000000,2022-09-11 21:00:00,EOS/EUR,1.696027,1.718457,1.650687,1.669568,215.374272,129.0
1662926400000,2022-09-11 20:00:00,EOS/EUR,1.709772,1.743218,1.68479,1.710842,516.0982312660797,301.66329285
1662922800000,2022-09-11 19:00:00,EOS/EUR,1.716871,1.750757,1.70366,1.715201,235.1540571,137.1
1662919200000,2022-09-11 18:00:00,EOS/EUR,1.72316,1.758273,1.709312,1.732559,286.91177039999997,165.6
1662915600000,2022-09-11 17:00:00,EOS/EUR,1.728693,1.771271,1.71413,1.724999,262.8898476,152.4
1662912000000,2022-09-11 16:00:00,EOS/EUR,1.723328,1.794683,1.711868,1.726897,622.0016788337517,360.18458474
1662908400000,2022-09-11 15:00:00,EOS/EUR,1.712838,1.803007,1.708849,1.727058,494.60766714255664,286.38740977
1662904800000,2022-09-11 14:00:00,EOS/EUR,1.717299,1.782494,1.698,1.713264,311.8524860715331,182.02243558
1662901200000,2022-09-11 13:00:00,EOS/EUR,1.73083,1.775109,1.714378,1.7194,275.275940017194,160.10000001
1662897600000,2022-09-11 12:00:00,EOS/EUR,1.74542,1.807691,1.720429,1.72885,280.34208956117953,162.15524167
1662894000000,2022-09-11 11:00:00,EOS/EUR,1.775765,1.814487,1.734761,1.739637,270.3395898,155.4
1662890400000,2022-09-11 10:00:00,EOS/EUR,1.813907,1.820686,1.727736,1.773162,256.62334083703,144.72639321
1662886800000,2022-09-11 09:00:00,EOS/EUR,1.731603,1.812043,1.725823,1.788826,285.4509554520772,159.57446697
1662883200000,2022-09-11 08:00:00,EOS/EUR,1.778879,1.811463,1.725856,1.745507,300.0526533,171.9
1662879600000,2022-09-11 07:00:00,EOS/EUR,1.722161,1.75721,1.718307,1.735275,277.3842240919695,159.85029698
1662876000000,2022-09-11 06:00:00,EOS/EUR,1.737591,1.784111,1.712,1.720254,276.4448177827975,160.69999999
1662872400000,2022-09-11 05:00:00,EOS/EUR,1.733353,1.763486,1.730239,1.733655,238.204197,137.4
1662868800000,2022-09-11 04:00:00,EOS/EUR,1.760178,1.80784,1.730028,1.737211,271.35235819999997,156.2
1662865200000,2022-09-11 03:00:00,EOS/EUR,1.754151,1.780648,1.733397,1.761444,286.76308320000004,162.8
1662861600000,2022-09-11 02:00:00,EOS/EUR,1.742166,1.807167,1.731264,1.758556,259.9145768,147.8
1662858000000,2022-09-11 01:00:00,EOS/EUR,1.787394,1.787394,1.734788,1.751617,254.50995010000003,145.3
1662854400000,2022-09-11 00:00:00,EOS/EUR,1.742056,1.849373,1.725266,1.749407,336.7783930900361,192.51002945
1662850800000,2022-09-10 23:00:00,EOS/EUR,1.760961,1.843663,1.732163,1.737678,284.54580252601124,163.75059276
1662847200000,2022-09-10 22:00:00,EOS/EUR,1.744183,1.767281,1.72907,1.761126,254.83493219999997,144.7
1662843600000,2022-09-10 21:00:00,EOS/EUR,1.740377,1.757485,1.735516,1.743376,230.2999696,132.1
1662840000000,2022-09-10 20:00:00,EOS/EUR,1.744734,1.744734,1.725987,1.739736,228.94925759999998,131.6
1662836400000,2022-09-10 19:00:00,EOS/EUR,1.738598,1.809042,1.736683,1.739841,287.9436855,165.5
1662832800000,2022-09-10 18:00:00,EOS/EUR,1.744756,1.776536,1.735919,1.736565,248.1551385,142.9
1662829200000,2022-09-10 17:00:00,EOS/EUR,1.775458,1.775458,1.740537,1.746082,288.95207154884974,165.4859689
1662825600000,2022-09-10 16:00:00,EOS/EUR,1.793381,1.817943,1.744121,1.745288,438.11368765082295,251.02658567
1662822000000,2022-09-10 15:00:00,EOS/EUR,1.787888,1.805458,1.756194,1.772882,289.33434239999997,163.2
1662818400000,2022-09-10 14:00:00,EOS/EUR,1.805095,1.808097,1.760179,1.794926,266.90549619999996,148.7
1662814800000,2022-09-10 13:00:00,EOS/EUR,1.834386,1.841313,1.763177,1.793516,305.860177181354,170.5366315
1662811200000,2022-09-10 12:00:00,EOS/EUR,1.775294,1.840834,1.735366,1.832523,291.57307726677664,159.11018703
1662807600000,2022-09-10 11:00:00,EOS/EUR,1.678856,1.777,1.640159,1.77499,279.02823937181273,157.19989373
1662804000000,2022-09-10 10:00:00,EOS/EUR,1.652884,1.708261,1.636274,1.678685,272.954181,162.6
1662800400000,2022-09-10 09:00:00,EOS/EUR,1.698751,1.723732,1.635459,1.644252,246.2139053396046,149.74219605
1662796800000,2022-09-10 08:00:00,EOS/EUR,1.638997,1.719843,1.631331,1.676709,329.66475581111797,196.61417444
1662793200000,2022-09-10 07:00:00,EOS/EUR,1.663626,1.715915,1.637234,1.641953,263.0408706,160.2
1662789600000,2022-09-10 06:00:00,EOS/EUR,1.653415,1.718315,1.630415,1.663874,232.60958520000003,139.8
1662786000000,2022-09-10 05:00:00,EOS/EUR,1.628761,1.706903,1.628064,1.654617,234.6246906,141.8
1662782400000,2022-09-10 04:00:00,EOS/EUR,1.641403,1.696923,1.626739,1.637367,225.13796250000001,137.5
1662778800000,2022-09-10 03:00:00,EOS/EUR,1.67942,1.67942,1.626882,1.645706,254.91985939999998,154.9
1662775200000,2022-09-10 02:00:00,EOS/EUR,1.644732,1.696568,1.634076,1.683446,262.44923140000003,155.9
1662771600000,2022-09-10 01:00:00,EOS/EUR,1.646251,1.709918,1.626038,1.6484,238.01630996410802,144.39232587
1662768000000,2022-09-10 00:00:00,EOS/EUR,1.653376,1.712472,1.621398,1.642501,224.8583869,136.9
1662764400000,2022-09-09 23:00:00,EOS/EUR,1.647348,1.699082,1.623226,1.699082,296.3199008,174.4
1662760800000,2022-09-09 22:00:00,EOS/EUR,1.636756,1.669158,1.636756,1.647959,418.1757342710506,253.75372462
1662757200000,2022-09-09 21:00:00,EOS/EUR,1.642957,1.687152,1.624474,1.640333,323.09207909944956,196.96737132
1662753600000,2022-09-09 20:00:00,EOS/EUR,1.633843,1.702913,1.624642,1.637874,256.6548558,156.7
1662750000000,2022-09-09 19:00:00,EOS/EUR,1.631896,1.674163,1.619756,1.630625,277.8585,170.4
1662746400000,2022-09-09 18:00:00,EOS/EUR,1.628187,1.690154,1.617782,1.632337,286.80161089999996,175.7
1662742800000,2022-09-09 17:00:00,EOS/EUR,1.641169,1.667836,1.621748,1.631551,220.51669780556304,135.15771055
1662739200000,2022-09-09 16:00:00,EOS/EUR,1.645958,1.70885,1.621307,1.644438,271.0033824,164.8
1662735600000,2022-09-09 15:00:00,EOS/EUR,1.66665,1.678085,1.629068,1.655337,280.0830204,169.2
1662732000000,2022-09-09 14:00:00,EOS/EUR,1.667426,1.675329,1.643357,1.669938,232.95635099999998,139.5
1662728400000,2022-09-09 13:00:00,EOS/EUR,1.653168,1.689635,1.632797,1.665575,223.18705,134.0
1662724800000,2022-09-09 12:00:00,EOS/EUR,1.659104,1.699554,1.637475,1.637475,360.67035692789324,220.26006927
1662721200000,2022-09-09 11:00:00,EOS/EUR,1.649122,1.697039,1.641448,1.667377,640.6583285892506,384.2312378
1662717600000,2022-09-09 10:00:00,EOS/EUR,1.679002,1.698332,1.648427,1.661507,270.6594903,162.9
1662714000000,2022-09-09 09:00:00,EOS/EUR,1.684722,1.698517,1.648114,1.698517,231.6777188,136.4
1662710400000,2022-09-09 08:00:00,EOS/EUR,1.613799,1.71,1.574004,1.69399,326.77284178042544,192.90128146
1662706800000,2022-09-09 07:00:00,EOS/EUR,1.614297,1.631436,1.576368,1.61513,234.032337,144.9
1662703200000,2022-09-09 06:00:00,EOS/EUR,1.581057,1.669069,1.578936,1.621652,251.1938948,154.9
1662699600000,2022-09-09 05:00:00,EOS/EUR,1.620177,1.646274,1.579416,1.626109,254.16083670000003,156.3
1662696000000,2022-09-09 04:00:00,EOS/EUR,1.588552,1.669248,1.559587,1.621421,251.96882340000002,155.4
1662692400000,2022-09-09 03:00:00,EOS/EUR,1.583368,1.62,1.543065,1.614203,256.658277,159.0
1662688800000,2022-09-09 02:00:00,EOS/EUR,1.572837,1.605754,1.544143,1.573273,261.9499545,166.5
1662685200000,2022-09-09 01:00:00,EOS/EUR,1.543968,1.584042,1.536398,1.567262,260.32221819999995,166.1
