https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DOGE3L,Volume USDT
1659312000,2022-08-01 00:00:00,DOGE3L/USDT,0.002552,0.002903,0.002409,0.002586,28650267.8787753,74481.06329882137039
1659225600,2022-07-31 00:00:00,DOGE3L/USDT,0.002739,0.003032,0.00251,0.002558,29584370.49448835,82977.17330289777121
1659139200,2022-07-30 00:00:00,DOGE3L/USDT,0.002652,0.003373,0.002544,0.002727,73103339.35118185,212027.38189088513584
1659052800,2022-07-29 00:00:00,DOGE3L/USDT,0.0027,0.003061,0.00246,0.002679,66832925.43867714,184112.36632801542834
1658966400,2022-07-28 00:00:00,DOGE3L/USDT,0.002479,0.002885,0.00226,0.002688,65442460.09031946,166645.92575446559095
1658880000,2022-07-27 00:00:00,DOGE3L/USDT,0.002031,0.002483,0.001975,0.002464,60122330.13527264,130239.17839183593349
1658793600,2022-07-26 00:00:00,DOGE3L/USDT,0.001971,0.002052,0.001786,0.002029,34287048.94205446,66555.05980594945615
1658707200,2022-07-25 00:00:00,DOGE3L/USDT,0.002605,0.002656,0.00195,0.001961,40340262.79057805,90670.45738960389915
1658620800,2022-07-24 00:00:00,DOGE3L/USDT,0.002682,0.002801,0.002561,0.002605,12987242.39616755,34984.60899676308115
1658534400,2022-07-23 00:00:00,DOGE3L/USDT,0.002559,0.002832,0.002445,0.002673,24707354.37877477,65088.00290791782211
1658448000,2022-07-22 00:00:00,DOGE3L/USDT,0.002895,0.0031,0.002517,0.002616,37909492.88831329,108875.55320051199215
1658361600,2022-07-21 00:00:00,DOGE3L/USDT,0.002993,0.003079,0.002517,0.002917,47319460.91028934,131202.76929639963005
1658275200,2022-07-20 00:00:00,DOGE3L/USDT,0.002792,0.003779,0.002653,0.002921,141933218.45408333,453190.08908396561124
1658188800,2022-07-19 00:00:00,DOGE3L/USDT,0.00263,0.002972,0.002402,0.002823,79184617.45318116,216378.11618278956046
1658102400,2022-07-18 00:00:00,DOGE3L/USDT,0.002186,0.002822,0.002179,0.002636,57476955.24656128,146414.61942732782649
1658016000,2022-07-17 00:00:00,DOGE3L/USDT,0.002341,0.002461,0.002165,0.002177,28557145.16437649,66298.98009720308645
1657929600,2022-07-16 00:00:00,DOGE3L/USDT,0.002191,0.002381,0.002068,0.002327,28095598.27821821,62060.69130989154886
1657843200,2022-07-15 00:00:00,DOGE3L/USDT,0.002136,0.002341,0.002059,0.002192,42253306.05885096,92954.03695287859283
1657756800,2022-07-14 00:00:00,DOGE3L/USDT,0.002094,0.002183,0.001851,0.002125,41704003.53322404,85205.19925897403431
1657670400,2022-07-13 00:00:00,DOGE3L/USDT,0.00188,0.002146,0.001701,0.002092,43970681.97954536,85392.55252087617842
1657584000,2022-07-12 00:00:00,DOGE3L/USDT,0.002084,0.002212,0.001878,0.001892,35107192.54814124,72883.96073694850006
1657497600,2022-07-11 00:00:00,DOGE3L/USDT,0.002768,0.002799,0.002031,0.002089,28217121.66580638,67012.96313181617705
1657411200,2022-07-10 00:00:00,DOGE3L/USDT,0.003041,0.003046,0.00265,0.00276,17126771.77177976,48317.3649911528194
1657324800,2022-07-09 00:00:00,DOGE3L/USDT,0.003,0.003155,0.002982,0.003066,7828192.59687563,24129.28196756105731
1657238400,2022-07-08 00:00:00,DOGE3L/USDT,0.003221,0.00358,0.002916,0.002979,33175119.39593531,105986.22195987173067
1657152000,2022-07-07 00:00:00,DOGE3L/USDT,0.002964,0.003311,0.002896,0.003216,27001908.0035048,84980.18015179017448
1657065600,2022-07-06 00:00:00,DOGE3L/USDT,0.002816,0.00306,0.002683,0.002968,36751081.68817501,105938.62890134143193
1656979200,2022-07-05 00:00:00,DOGE3L/USDT,0.003111,0.003193,0.002601,0.002782,38959429.57078337,113418.80771250583818
1656892800,2022-07-04 00:00:00,DOGE3L/USDT,0.002853,0.003149,0.002651,0.003088,24753718.06247928,72022.43093920003333
1656806400,2022-07-03 00:00:00,DOGE3L/USDT,0.002764,0.002868,0.002566,0.002848,20402659.27252719,55866.76954113491273
1656720000,2022-07-02 00:00:00,DOGE3L/USDT,0.002752,0.002954,0.002644,0.002794,26087633.63209847,73102.53182336985178
1656633600,2022-07-01 00:00:00,DOGE3L/USDT,0.002697,0.002964,0.00249,0.00274,43359954.77101319,116922.98965329108112
1656547200,2022-06-30 00:00:00,DOGE3L/USDT,0.003238,0.00325,0.002236,0.002718,41896672.64252767,109142.53523500482287
1656460800,2022-06-29 00:00:00,DOGE3L/USDT,0.002805,0.003474,0.002546,0.003224,33126680.67467986,101008.41956917867231
1656374400,2022-06-28 00:00:00,DOGE3L/USDT,0.003744,0.003933,0.002667,0.002796,34762649.70391224,116122.0748152639706
1656288000,2022-06-27 00:00:00,DOGE3L/USDT,0.003836,0.004751,0.003496,0.003714,68672307.85235951,286750.14458877451287
1656201600,2022-06-26 00:00:00,DOGE3L/USDT,0.003247,0.00452,0.003071,0.003852,61750501.81279489,237930.08690419345724
1656115200,2022-06-25 00:00:00,DOGE3L/USDT,0.003052,0.003363,0.00273,0.003274,38228570.80008881,117721.51512471259657
1656028800,2022-06-24 00:00:00,DOGE3L/USDT,0.00269,0.003242,0.002652,0.00305,35874205.70654984,107361.99731236095463
1655942400,2022-06-23 00:00:00,DOGE3L/USDT,0.002427,0.002767,0.002384,0.002661,37308347.55603315,97869.82010887178405
1655856000,2022-06-22 00:00:00,DOGE3L/USDT,0.002942,0.00299,0.002319,0.002424,50803981.52785836,131661.57141827975874
1655769600,2022-06-21 00:00:00,DOGE3L/USDT,0.002291,0.003455,0.002173,0.002952,75357511.72767799,222964.50283930278544
1655683200,2022-06-20 00:00:00,DOGE3L/USDT,0.002339,0.002495,0.002,0.002291,49189352.05192216,108300.54803425308323
1655596800,2022-06-19 00:00:00,DOGE3L/USDT,0.001622,0.00277,0.001477,0.002347,117517421.51923098,239429.96496662987318
1655510400,2022-06-18 00:00:00,DOGE3L/USDT,0.002263,0.002361,0.001348,0.001625,59413897.54810154,109146.04756818318763
1655424000,2022-06-17 00:00:00,DOGE3L/USDT,0.00208,0.002383,0.002022,0.002261,27789112.39891888,62293.96244399157245
1655337600,2022-06-16 00:00:00,DOGE3L/USDT,0.003159,0.003184,0.001955,0.002069,65754801.94298865,159348.56915880436228
1655251200,2022-06-15 00:00:00,DOGE3L/USDT,0.002252,0.003341,0.001676,0.003156,66911132.93939087,156648.06976841977019
1655164800,2022-06-14 00:00:00,DOGE3L/USDT,0.002101,0.002579,0.001655,0.002272,68135078.50631372,149352.76016734853642
1655078400,2022-06-13 00:00:00,DOGE3L/USDT,0.003854,0.004271,0.001922,0.0021,70379935.91406333,175430.45576426107002
1654992000,2022-06-12 00:00:00,DOGE3L/USDT,0.005246,0.005298,0.00373,0.003865,10910995.65608161,47967.62658077735782
1654905600,2022-06-11 00:00:00,DOGE3L/USDT,0.00671,0.006947,0.004722,0.005192,8777181.83317727,49366.59778956459008
1654819200,2022-06-10 00:00:00,DOGE3L/USDT,0.007733,0.007911,0.006381,0.006691,3035867.06662267,21604.73474968891387
1654732800,2022-06-09 00:00:00,DOGE3L/USDT,0.007812,0.008397,0.007693,0.007733,1886424.81167042,15095.25337465662582
1654646400,2022-06-08 00:00:00,DOGE3L/USDT,0.008149,0.008499,0.007687,0.0078,2237104.15994164,17808.79743964031316
1654560000,2022-06-07 00:00:00,DOGE3L/USDT,0.008863,0.008897,0.007362,0.008179,4524360.82110924,36710.41844057503381
1654473600,2022-06-06 00:00:00,DOGE3L/USDT,0.008445,0.009513,0.008417,0.008825,6652284.61253586,59879.00147544853761
1654387200,2022-06-05 00:00:00,DOGE3L/USDT,0.008663,0.008799,0.008228,0.008425,3739182.54674762,31833.13265222140993
1654300800,2022-06-04 00:00:00,DOGE3L/USDT,0.008227,0.008854,0.007925,0.008581,3290246.74650813,28116.81170832997138
1654214400,2022-06-03 00:00:00,DOGE3L/USDT,0.009079,0.009099,0.007882,0.00817,4444254.08053231,37347.3404816703212
1654128000,2022-06-02 00:00:00,DOGE3L/USDT,0.008569,0.009211,0.0082,0.009075,4216177.17723516,36812.35601991663346
1654041600,2022-06-01 00:00:00,DOGE3L/USDT,0.010298,0.011489,0.007789,0.008665,12160932.36268671,118475.82829478599844
1653955200,2022-05-31 00:00:00,DOGE3L/USDT,0.010968,0.01122,0.009183,0.010153,11991284.38787823,123919.91133171147933
1653868800,2022-05-30 00:00:00,DOGE3L/USDT,0.009333,0.011209,0.009153,0.010983,11247900.07466407,115260.63136674013118
1653782400,2022-05-29 00:00:00,DOGE3L/USDT,0.009024,0.009535,0.008367,0.0094,8328805.15507596,75704.84218424421427
1653696000,2022-05-28 00:00:00,DOGE3L/USDT,0.008915,0.009478,0.008673,0.008943,12236463.78274427,110567.06219315162254
1653609600,2022-05-27 00:00:00,DOGE3L/USDT,0.007899,0.011369,0.007268,0.008825,30953137.23821992,283615.85506457764326
1653523200,2022-05-26 00:00:00,DOGE3L/USDT,0.009623,0.009884,0.006835,0.007883,13467558.43434022,110169.69928852289377
1653436800,2022-05-25 00:00:00,DOGE3L/USDT,0.009818,0.010063,0.009216,0.009572,3255223.6375226,31267.73821956395651
1653350400,2022-05-24 00:00:00,DOGE3L/USDT,0.009602,0.010096,0.008594,0.00984,5590417.85772908,53575.94719595021816
1653264000,2022-05-23 00:00:00,DOGE3L/USDT,0.010749,0.011537,0.009275,0.009652,7850852.20284264,84560.47235575134429
1653177600,2022-05-22 00:00:00,DOGE3L/USDT,0.010163,0.011025,0.009949,0.010784,3297372.67451156,34575.23513083389933
1653091200,2022-05-21 00:00:00,DOGE3L/USDT,0.01001,0.010538,0.0095,0.01016,3370193.76465196,34248.55599306262136
1653004800,2022-05-20 00:00:00,DOGE3L/USDT,0.011031,0.011459,0.009474,0.01001,3388025.40980621,35282.68874703044712
1652918400,2022-05-19 00:00:00,DOGE3L/USDT,0.009967,0.011297,0.009124,0.011088,4465892.21555265,46952.18877980577945
1652832000,2022-05-18 00:00:00,DOGE3L/USDT,0.012774,0.013071,0.0099,0.0099,3925005.07110829,44410.27849874882427
1652745600,2022-05-17 00:00:00,DOGE3L/USDT,0.011713,0.013178,0.011345,0.012858,3617583.80832089,45158.2742050358698
1652659200,2022-05-16 00:00:00,DOGE3L/USDT,0.01402,0.014069,0.010841,0.011713,3810204.59877487,45221.50445486474069
1652572800,2022-05-15 00:00:00,DOGE3L/USDT,0.012605,0.014068,0.011392,0.014,3872047.68393081,48967.17284653074953
1652486400,2022-05-14 00:00:00,DOGE3L/USDT,0.012002,0.014069,0.010352,0.012606,17666012.80337015,219234.04159800663589
1652400000,2022-05-13 00:00:00,DOGE3L/USDT,0.010273,0.014995,0.009895,0.011957,15090751.60861181,200186.31641467462052
1652313600,2022-05-12 00:00:00,DOGE3L/USDT,0.012021,0.014897,0.005601,0.010228,173310565.73120337,1578772.63081877911743
1652227200,2022-05-11 00:00:00,DOGE3L/USDT,0.030678,0.033401,0.007546,0.01202,67342203.39010591,977550.40664844944206
1652140800,2022-05-10 00:00:00,DOGE3L/USDT,0.026048,0.039271,0.023982,0.030513,14876146.21423885,485422.35770705245702
1652054400,2022-05-09 00:00:00,DOGE3L/USDT,0.051349,0.052565,0.024683,0.024688,14532099.49735308,535914.16999462111405
1651968000,2022-05-08 00:00:00,DOGE3L/USDT,0.05593,0.056707,0.050538,0.051115,3982670.77748373,212666.37658772110834
1651881600,2022-05-07 00:00:00,DOGE3L/USDT,0.056617,0.062971,0.052157,0.055891,5261216.83942105,303038.25662213324435
1651795200,2022-05-06 00:00:00,DOGE3L/USDT,0.056882,0.058913,0.05089,0.056269,4146714.14810236,230829.27586938462876
1651708800,2022-05-05 00:00:00,DOGE3L/USDT,0.068533,0.07114,0.053807,0.056882,8121777.5955689,504223.99558374949828
1651622400,2022-05-04 00:00:00,DOGE3L/USDT,0.05976,0.06909,0.059023,0.068658,6681856.30953273,424510.35852362769302
1651536000,2022-05-03 00:00:00,DOGE3L/USDT,0.061902,0.063974,0.055818,0.0599,4196369.39770066,251795.70772602602079
1651449600,2022-05-02 00:00:00,DOGE3L/USDT,0.064446,0.066654,0.0574,0.0621,3874345.7460538,242321.15936538977337
1651363200,2022-05-01 00:00:00,DOGE3L/USDT,0.057449,0.069844,0.056251,0.064601,8240147.49535517,519905.15523971431101
1651276800,2022-04-30 00:00:00,DOGE3L/USDT,0.069396,0.073406,0.053278,0.0575,7293386.10619919,486264.08306920593173
1651190400,2022-04-29 00:00:00,DOGE3L/USDT,0.073232,0.086318,0.067649,0.069009,11622420.44176794,876018.85510384344969
1651104000,2022-04-28 00:00:00,DOGE3L/USDT,0.0771,0.084,0.07,0.073232,7159992.58301434,545063.20821233702654
1651017600,2022-04-27 00:00:00,DOGE3L/USDT,0.074937,0.088114,0.070487,0.077719,11669759.14108895,920456.54941709136525
1650931200,2022-04-26 00:00:00,DOGE3L/USDT,0.122612,0.142125,0.07236,0.074937,24939278.42281624,2656545.03282550501735
1650844800,2022-04-25 00:00:00,DOGE3L/USDT,0.076762,0.146599,0.061267,0.123,23865100.05362577,2589579.68640694582127
1650758400,2022-04-24 00:00:00,DOGE3L/USDT,0.080418,0.082295,0.075971,0.076609,1434004.68556261,112744.45822702972404
1650672000,2022-04-23 00:00:00,DOGE3L/USDT,0.085152,0.086185,0.079375,0.080235,1630969.98215822,134480.26214140277331
1650585600,2022-04-22 00:00:00,DOGE3L/USDT,0.085385,0.089,0.082196,0.085152,1708583.36017228,145656.42912469121742
1650499200,2022-04-21 00:00:00,DOGE3L/USDT,0.094978,0.099189,0.081182,0.085042,3040245.24178017,279916.71955913807436
1650412800,2022-04-20 00:00:00,DOGE3L/USDT,0.099002,0.107539,0.090688,0.095074,4683890.31097274,465618.24719990095724
1650326400,2022-04-19 00:00:00,DOGE3L/USDT,0.094481,0.106096,0.0917,0.098653,4057499.89569819,396524.54846603266081
1650240000,2022-04-18 00:00:00,DOGE3L/USDT,0.091872,0.099159,0.080274,0.094542,4778017.01805735,423323.77934675249463
1650153600,2022-04-17 00:00:00,DOGE3L/USDT,0.101648,0.1043,0.090404,0.091965,2892615.37093847,288686.39464494617118
1650067200,2022-04-16 00:00:00,DOGE3L/USDT,0.107134,0.1114,0.097058,0.101861,3097048.68169196,320779.21612212301447
1649980800,2022-04-15 00:00:00,DOGE3L/USDT,0.103259,0.115,0.1,0.1069,6888853.14094351,734422.3297319381205
1649894400,2022-04-14 00:00:00,DOGE3L/USDT,0.094909,0.11108,0.090282,0.103217,7527387.98429003,750566.49385487574277
1649808000,2022-04-13 00:00:00,DOGE3L/USDT,0.092082,0.102372,0.088155,0.095,5648355.30263216,538411.57310194483363
1649721600,2022-04-12 00:00:00,DOGE3L/USDT,0.085582,0.103999,0.084181,0.091715,10820711.48825155,989493.10768861293893
1649635200,2022-04-11 00:00:00,DOGE3L/USDT,0.118499,0.126748,0.082386,0.085317,8230652.22695388,831510.7957838340171
1649548800,2022-04-10 00:00:00,DOGE3L/USDT,0.110727,0.146705,0.110049,0.118499,9897549.14220915,1266926.13193239676245
1649462400,2022-04-09 00:00:00,DOGE3L/USDT,0.107329,0.113496,0.1037,0.110727,2236856.01965828,243385.26695487238505
1649376000,2022-04-08 00:00:00,DOGE3L/USDT,0.116499,0.132537,0.1031,0.107,7102736.42792051,844996.60356980894091
1649289600,2022-04-07 00:00:00,DOGE3L/USDT,0.109539,0.121508,0.1028,0.11566,6263958.02132845,706546.24392883458056
1649203200,2022-04-06 00:00:00,DOGE3L/USDT,0.20953,0.215424,0.106749,0.109943,13172466.1028296,1923902.73994558612631
1649116800,2022-04-05 00:00:00,DOGE3L/USDT,0.14247,0.229878,0.13992,0.211003,11823652.24452139,2204949.80950347971296
1649030400,2022-04-04 00:00:00,DOGE3L/USDT,0.136455,0.164,0.122589,0.1425,5853877.75845008,818229.91838931076943
1648944000,2022-04-03 00:00:00,DOGE3L/USDT,0.116292,0.144982,0.110516,0.136494,2874536.84757702,372937.03865117257988
1648857600,2022-04-02 00:00:00,DOGE3L/USDT,0.125508,0.133806,0.11535,0.116394,2378055.36564498,298472.80500268555461
1648771200,2022-04-01 00:00:00,DOGE3L/USDT,0.116065,0.127484,0.102502,0.125455,2854093.26859481,327230.22171873165373
1648684800,2022-03-31 00:00:00,DOGE3L/USDT,0.129791,0.145663,0.111053,0.116065,3067614.80220541,394340.24437261068758
1648598400,2022-03-30 00:00:00,DOGE3L/USDT,0.133089,0.138782,0.117087,0.13018,2592893.21503976,335765.76023785156672
1648512000,2022-03-29 00:00:00,DOGE3L/USDT,0.128373,0.147,0.123719,0.1337,3154566.61127522,432324.30515034616078
1648425600,2022-03-28 00:00:00,DOGE3L/USDT,0.135067,0.159999,0.123643,0.128371,4099357.9693271,593435.10961366764763
1648339200,2022-03-27 00:00:00,DOGE3L/USDT,0.113788,0.136998,0.110744,0.1359,4712483.63825503,590542.64396626450452
1648252800,2022-03-26 00:00:00,DOGE3L/USDT,0.102338,0.116117,0.097397,0.114237,1582398.77936705,169813.47990826525122
1648166400,2022-03-25 00:00:00,DOGE3L/USDT,0.115977,0.120856,0.0942,0.102338,2778389.9118618,304167.42326983898956
1648080000,2022-03-24 00:00:00,DOGE3L/USDT,0.101155,0.127784,0.096136,0.11688,5279483.52646876,605480.44705878068675
1647993600,2022-03-23 00:00:00,DOGE3L/USDT,0.085337,0.104529,0.083154,0.101171,2078921.05021872,194789.76863636128249
1647907200,2022-03-22 00:00:00,DOGE3L/USDT,0.079939,0.0917,0.078001,0.085337,1885243.45821548,163494.08234787602623
1647820800,2022-03-21 00:00:00,DOGE3L/USDT,0.078955,0.084,0.076934,0.079361,1212193.40997322,97536.3683098388417
1647734400,2022-03-20 00:00:00,DOGE3L/USDT,0.089109,0.089695,0.0757,0.0793,1068267.36057686,87477.44411382163426
1647648000,2022-03-19 00:00:00,DOGE3L/USDT,0.081106,0.091874,0.0783,0.088388,2267695.11835146,194384.61521274692431
1647561600,2022-03-18 00:00:00,DOGE3L/USDT,0.074792,0.081612,0.071,0.0805,1555377.56576202,118010.48294605537074
1647475200,2022-03-17 00:00:00,DOGE3L/USDT,0.076232,0.081106,0.07429,0.074792,1472576.42398623,112356.83835393486974
1647388800,2022-03-16 00:00:00,DOGE3L/USDT,0.06953,0.076372,0.067756,0.076243,1736831.55630906,125117.92520661313538
1647302400,2022-03-15 00:00:00,DOGE3L/USDT,0.071863,0.072261,0.064012,0.0683,981375.76607002,67316.27442547144843
1647216000,2022-03-14 00:00:00,DOGE3L/USDT,0.066797,0.088019,0.064758,0.071436,2121221.43471578,155826.09861971553496
1647129600,2022-03-13 00:00:00,DOGE3L/USDT,0.072786,0.076117,0.063345,0.066956,5218027.58708163,377049.89934026142303
1647043200,2022-03-12 00:00:00,DOGE3L/USDT,0.0747,0.078078,0.0728,0.0728,3595375.10093872,274803.13841820169236
1646956800,2022-03-11 00:00:00,DOGE3L/USDT,0.078321,0.080224,0.071344,0.0747,7047715.3920488,541780.42062052209514
1646870400,2022-03-10 00:00:00,DOGE3L/USDT,0.086651,0.08798,0.073541,0.0775,1755539.36808907,136726.45745106192322
1646784000,2022-03-09 00:00:00,DOGE3L/USDT,0.078879,0.093369,0.0785,0.086907,1387601.97576479,122025.2962422126122
1646697600,2022-03-08 00:00:00,DOGE3L/USDT,0.077794,0.085346,0.076,0.0786,974819.54904727,79309.52758655956255
1646611200,2022-03-07 00:00:00,DOGE3L/USDT,0.087696,0.0906,0.071,0.0787,904706.5846662,74655.40807442100728
1646524800,2022-03-06 00:00:00,DOGE3L/USDT,0.096954,0.0982,0.084178,0.086097,1287855.40032297,118657.99497542394164
1646438400,2022-03-05 00:00:00,DOGE3L/USDT,0.091466,0.098516,0.088644,0.0967,963064.58445652,90140.65028076883177
1646352000,2022-03-04 00:00:00,DOGE3L/USDT,0.1102,0.1104,0.086273,0.09105,2311170.46773549,231180.7859244070049
1646265600,2022-03-03 00:00:00,DOGE3L/USDT,0.118001,0.12066,0.103087,0.1105,3050447.48672438,344886.04450174893625
1646179200,2022-03-02 00:00:00,DOGE3L/USDT,0.1219,0.13,0.1121,0.1187,7725567.47944203,917782.00515407210116
1646092800,2022-03-01 00:00:00,DOGE3L/USDT,0.1205,0.1355,0.0992,0.1218,57965424.78880295,6702885.764889596069
1646006400,2022-02-28 00:00:00,DOGE3L/USDT,0.0958,0.1236,0.0922,0.1204,17457195.36845017,1878125.432159186472
1645920000,2022-02-27 00:00:00,DOGE3L/USDT,0.1066,0.1087,0.0913,0.0971,11356300.12751213,1168455.564102890496
1645833600,2022-02-26 00:00:00,DOGE3L/USDT,0.107,0.1157,0.1013,0.1067,29753569.21002938,3186876.29954553808
1645747200,2022-02-25 00:00:00,DOGE3L/USDT,0.0993,0.1105,0.0905,0.1072,7164049.0370295,718309.473420371967
1645660800,2022-02-24 00:00:00,DOGE3L/USDT,0.1202,0.123,0.0651,0.0987,4526597.03388045,379525.277578180347
1645574400,2022-02-23 00:00:00,DOGE3L/USDT,0.1331,0.1459,0.1206,0.1221,1286211.05453482,174240.785529833564
1645488000,2022-02-22 00:00:00,DOGE3L/USDT,0.1257,0.1362,0.1101,0.1331,1204912.82436021,150323.303718640617
1645401600,2022-02-21 00:00:00,DOGE3L/USDT,0.1506,0.17,0.1205,0.1236,1333680.59579438,201814.846475984539
1645315200,2022-02-20 00:00:00,DOGE3L/USDT,0.167,0.1676,0.1475,0.1521,1070024.58883734,165648.448412353537
